obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
62, 63.8, 243760, 188068, 692305, 21125, 31886, 61918, 65701, 56063, 94, 56, NA, 1360826,  X
63, 64.8, 457209, 8137, 111922, 92984, 103933, 4014, 882550, 259084, 39, 51, NA, 1919833,  X
64, 65.8, 244913, 1881631, 51601, 104, 16848, 7330, 17711, 183100, 48, 26, NA, 2403238,  X
65, 66.8, 80006, 528238, 262153, 429928, 1157073, 468039, 295126, 135485, 13, 57, NA, 3356048,  X
66, 67.8, 393282, 724007, 334525, 65961, 991080, 10762, 9968, 870743, 68, 32, NA, 3400328,  X
67, 68.8, 849718, 90412, 1203636, 334245, 302586, 1121, 263657, 46501, 19, 74, NA, 3091876,  X
68, 69.8, 1041259, 219299, 23681, 1058816, 201339, 35546, 4359, 44230, 83, 48, NA, 2628529,  X
69, 70.8, 114964, 144508, 53621, 236430, 1356557, 7189, 560155, 34385, 22, 34, NA, 2507809,  X
70, 71.9, 3364, 80012, 145085, 1289412, 1013587, 156302, 779415, 210170, 38, 52, NA, 3677347,  X
71, 72.9, 1317555, 78953, 203, 354013, 51122, 6829, 6394, 1361658, 22, 85, NA, 3176727,  X
72, 73.9, 26175, 40055, 40735, 756, 280999, 188534, 169377, 941501, 37, 50, NA, 1688132,  X
73, 74.9, 200061, 200188, 40940, 552161, 473997, 7109, 4114, 158338, 81, 84, NA, 1636908,  X
74, 75.9, 269076, 330685, 15983, 20696, 312631, 63238, 50043, 408768, 2, 100, NA, 1471120,  X
75, 76.9, 645983, 77741, 0, 573902, 1836007, 141803, 89610, 63199, 14, 64, NA, 3428245,  X
76, 77.9, 193888, 63832, 5013, 2543095, 2040, 186856, 4063, 198859, 11, 58, NA, 3197646,  X
77, 78.9, 13936, 7811, 2530, 324740, 186161, 265815, 54286, 5695, 58, 47, NA, 860974,  X
78, 80.0, 375393, 59297, 702681, 1006013, 72528, 801833, 27167, 14460, 41, 81, NA, 3059372,  X
79, 81.0, 11287, 18471, 268348, 1109955, 272892, 43547, 15438, 991, 59, 84, NA, 1740929,  X
80, 82.0, 54774, 18358, 101719, 2514, 556403, 202317, 447, 151209, 66, 2, NA, 1087741,  X
81, 83.0, 52991, 28762, 514266, 277352, 23248, 282425, 583972, 58404, 49, 81, NA, 1821420,  X
82, 84.0, 62181, 760687, 65656, 528123, 26753, 501586, 41280, 32814, 32, 51, NA, 2019080,  X
83, 85.0, 885467, 618711, 2777, 17955, 55516, 577, 337709, 2693495, 18, 78, NA, 4612207,  X
84, 86.0, 61954, 4893, 33001, 100747, 2834803, 282168, 12095, 390548, 95, 80, NA, 3720209,  X
85, 87.0, 37983, 1139007, 23580, 741799, 9222, 2760501, 667643, 328865, 56, 46, NA, 5708600,  X
86, 88.1, 723893, 1727021, 94780, 8757, 136235, 13172, 9, 979991, 64, 74, NA, 3683858,  X
87, 89.1, 164956, 2760, 160208, 932025, 96528, 108494, 1335428, 109655, 8, 25, NA, 2910054,  X
88, 90.1, 66080, 84871, 640333, 631636, 1753, 1965, 305227, 237206, 45, 91, NA, 1969071,  X
89, 91.1, 310150, 129555, 2201608, 1684193, 15741, 673, 1373874, 6468, 46, 25, NA, 5722262,  X
90, 92.1, 9389, 63458, 307, 17409, 294883, 107582, 70862, 5331, 37, 27, NA, 569221,  X
91, 93.1, 137750, 178425, 708, 1013729, 30729, 328430, 967424, 222620, 57, 100, NA, 2879815,  X
92, 94.1, 23, 139, 986785, 742736, 324998, 174032, 59364, 480596, 21, 79, NA, 2768673,  X
93, 95.1, 76827, 143955, 31553, 219, 424408, 155, 3192, 963113, 1, 87, NA, 1643422,  X
94, 96.2, 279501, 24517, 18207, 150342, 726096, 604841, 138886, 25103, 96, 78, NA, 1967493,  X
95, 97.2, 21079, 281943, 109717, 678577, 88773, 309060, 162941, 35671, 4, 47, NA, 1687761,  X
96, 98.2, 626684, 13399, 128133, 172907, 166, 277655, 56553, 1305920, 64, 96, NA, 2581417,  X
97, 99.2, 451486, 632731, 690323, 291355, 152374, 102, 434887, 12536, 59, 12, NA, 2665794,  X
98, 100.2, 82753, 1319994, 34109, 1333, 36261, 72962, 94609, 106642, 21, 67, NA, 1748663,  X
99, 101.2, 351970, 18104, 56511, 115235, 645056, 563762, 8834, 61072, 51, 30, NA, 1820544,  X
100, 102.2, 14331, 503287, 380, 227384, 79395, 123838, 301879, 235066, 4, 75, NA, 1485560,  X
101, 103.2, 692222, 198070, 81732, 380007, 826549, 189619, 582790, 29228, 71, 62, NA, 2980217,  X
102, 104.3, 818634, 75847, 15708, 114164, 22822, 422294, 6173, 646652, 64, 26, NA, 2122294,  X
103, 105.3, 3511, 175330, 180256, 670439, 313855, 216758, 60541, 5903, 50, 83, NA, 1626593,  X
104, 106.3, 3103, 65214, 180279, 36, 138554, 40426, 264639, 1705028, 56, 18, NA, 2397279,  X
105, 107.3, 841645, 346535, 3559786, 165895, 282047, 84122, 28001, 197036, 74, 61, NA, 5505067,  X
106, 108.3, 1156599, 9300, 451730, 138902, 1479205, 633, 990583, 556954, 93, 66, NA, 4783906,  X
107, 109.3, 582609, 13161, 175833, 22102, 2551, 91901, 531483, 21019, 62, 70, NA, 1440659,  X
108, 110.3, 6964, 494499, 47394, 109245, 242948, 1633, 702, 418383, 92, 55, NA, 1321768,  X
109, 111.3, 25627, 699606, 25111, 589345, 95064, 8897, 1309507, 1413743, 53, 91, NA, 4166900,  X
110, 112.4, 14008, 754349, 638, 106756, 558965, 1626308, 636870, 622233, 84, 8, NA, 4320127,  X
111, 113.4, 192223, 3423, 35808, 243479, 2331, 137546, 50237, 161649, 82, 90, NA, 826696,  X
112, 114.4, 492637, 199945, 1539311, 35700, 39, 394492, 256823, 0, 25, 14, NA, 2918947,  X
113, 115.4, 171395, 527539, 45730, 601737, 1126084, 37781, 484627, 417677, 7, 99, NA, 3412570,  X
114, 116.4, 595505, 63970, 41097, 34552, 351830, 88124, 363627, 1201143, 36, 57, NA, 2739848,  X
115, 117.4, 104238, 314618, 518155, 56453, 2272, 218969, 467114, 42395, 64, 53, NA, 1724214,  X
116, 118.4, 114534, 469017, 217604, 464, 139927, 36728, 7203, 102556, 55, 90, NA, 1088033,  X
117, 119.4, 238080, 3560, 25189, 25923, 9473, 4743, 348723, 42373, 54, 6, NA, 698064,  X
118, 120.4, 363650, 389465, 696336, 319871, 18331, 238383, 188460, 148574, 54, 3, NA, 2363070,  X
119, 121.5, 1024472, 12360, 63581, 934, 1262816, 178464, 77138, 411869, 67, 46, NA, 3031634,  X
120, 122.5, 198648, 2447, 1464588, 1610600, 1536408, 287419, 123430, 248031, 39, 24, NA, 5471571,  X
121, 123.5, 118636, 972033, 54103, 238749, 160081, 124137, 1270452, 25625, 42, 94, NA, 2963816,  X
122, 124.5, 207194, 721103, 343165, 1058958, 1559, 1831382, 2153, 183581, 14, 5, NA, 4349095,  X
123, 125.5, 425955, 96241, 651, 2533, 400055, 1066329, 1367, 703149, 68, 24, NA, 2696280,  X
124, 126.5, 93543, 42607, 96319, 26596, 60500, 201701, 258651, 98824, 4, 29, NA, 878741,  X
125, 127.5, 1163285, 498982, 856040, 609321, 192392, 6418, 5973, 32, 24, 68, NA, 3332443,  X
126, 128.5, 68798, 2056204, 697464, 10936, 217728, 675742, 44403, 6439, 59, 95, NA, 3777714,  X
127, 129.6, 106635, 534629, 739002, 68746, 119258, 753576, 895, 78365, 2, 31, NA, 2401106,  X
128, 130.6, 358071, 413993, 133714, 41928, 712330, 13602, 1104814, 19042, 69, 93, NA, 2797494,  X
129, 131.6, 57009, 482561, 568926, 1693, 834505, 217377, 212841, 350844, 77, 21, NA, 2725756,  X
130, 132.6, 84491, 19167, 11723, 5510, 390044, 2138912, 220867, 596476, 54, 97, NA, 3467190,  X
131, 133.6, 2032, 2419863, 125891, 87018, 402348, 48454, 205875, 308951, 45, 12, NA, 3600432,  X
132, 134.6, 349689, 1524543, 132109, 770642, 33080, 269324, 961, 1994, 30, 80, NA, 3082342,  X
133, 135.6, 984719, 127427, 981988, 15054, 235791, 63010, 6444, 1111389, 28, 69, NA, 3525822,  X
134, 136.6, 24813, 218194, 15929, 747414, 103426, 136769, 2068, 287445, 54, 72, NA, 1536058,  X
135, 137.7, 90216, 88027, 783, 624811, 53080, 43380, 48980, 115269, 60, 70, NA, 1064546,  X
136, 138.7, 116012, 733850, 181137, 84463, 463735, 968541, 44281, 3051, 42, 43, NA, 2595070,  X
137, 139.7, 93480, 219569, 193454, 189858, 1, 72499, 800413, 190608, 45, 97, NA, 1759882,  X
138, 140.7, 2396, 62465, 113839, 607036, 228666, 920295, 782, 604091, 28, 39, NA, 2539570,  X
139, 141.7, 78557, 855569, 623330, 28977, 47318, 134060, 265998, 0, 99, 41, NA, 2033809,  X
140, 142.7, 567128, 555216, 8801, 2901, 1125720, 2, 15986, 1816, 24, 5, NA, 2277570,  X
141, 143.7, 128764, 100701, 173050, 413663, 190616, 43114, 20639, 36337, 16, 38, NA, 1106884,  X
142, 144.7, 1615, 143090, 432655, 6247, 491429, 94603, 352266, 35052, 21, 73, NA, 1556957,  X
143, 145.8, 225632, 11384, 38473, 37696, 19451, 144300, 202665, 6252, 3, 32, NA, 685853,  X
144, 146.8, 424101, 17216, 503196, 353210, 2152, 168254, 1050475, 600921, 39, 32, NA, 3119525,  X
145, 147.8, 34991, 52463, 120426, 59150, 33099, 679760, 67, 125420, 54, 2, NA, 1105376,  X
146, 148.8, 94942, 700, 1320, 1280780, 489853, 499823, 347781, 707, 54, 48, NA, 2715906,  X
147, 149.8, 195538, 574155, 359883, 3298, 507920, 1107257, 39676, 689091, 4, 2, NA, 3476818,  X
148, 150.8, 313, 199315, 4450, 23359, 6123, 2242, 8302, 77096, 46, 69, NA, 321200,  X
149, 151.8, 2220, 48590, 300708, 601864, 490886, 70336, 315497, 219882, 81, 54, NA, 2049983,  X
150, 152.8, 8668, 340702, 29169, 32132, 1632798, 166762, 396892, 9024, 70, 5, NA, 2616147,  X
151, 153.9, 359428, 193009, 498071, 567734, 691134, 156109, 62755, 281027, 10, 1, NA, 2809267,  X
152, 154.9, 666105, 180803, 23482, 82915, 174049, 1091, 14510, 227447, 12, 89, NA, 1370402,  X
153, 155.9, 30820, 542817, 355033, 940503, 1188814, 4, 672810, 83220, 21, 92, NA, 3814021,  X
154, 156.9, 1157, 6387, 71677, 19902, 56867, 10915, 801685, 240687, 12, 2, NA, 1209277,  X
155, 157.9, 20672, 284101, 543651, 414342, 359718, 1177, 99353, 36803, 66, 57, NA, 1759817,  X
156, 158.9, 4698, 346360, 14612, 29251, 260691, 5077, 404, 876648, 3, 17, NA, 1537741,  X
157, 159.9, 73415, 1155741, 1211877, 368776, 20126, 805728, 49209, 52151, 30, 66, NA, 3737023,  X
158, 160.9, 264, 557760, 6929, 302187, 204806, 580161, 8529, 1526761, 98, 8, NA, 3187397,  X
159, 162.0, 395101, 83758, 4802, 1019999, 43855, 307783, 1512131, 41076, 95, 2, NA, 3408505,  X
160, 163.0, 36133, 17856, 191986, 260066, 327079, 59116, 65072, 7251, 65, 63, NA, 964559,  X
161, 164.0, 346369, 90013, 742727, 351024, 652412, 4997, 19024, 5451, 73, 72, NA, 2212017,  X
162, 165.0, 1294809, 12, 424292, 280813, 88670, 544962, 14877, 59723, 24, 8, NA, 2708158,  X
163, 166.0, 1036674, 10100, 413898, 1806134, 207752, 20858, 1201539, 15487, 42, 88, NA, 4712442,  X
164, 167.0, 214035, 59, 32146, 1045205, 17, 33940, 301305, 3376, 87, 2, NA, 1630083,  X
165, 168.0, 38459, 71680, 62, 649709, 272658, 9, 112585, 1228288, 45, 91, NA, 2373450,  X
166, 169.0, 265383, 8842, 66144, 6053, 132303, 494483, 384636, 24654, 24, 49, NA, 1382498,  X
167, 170.1, 68396, 118943, 81211, 78273, 50715, 7186, 4627, 28359, 94, 22, NA, 437710,  X
168, 171.1, 1008235, 98229, 67769, 30630, 294490, 197882, 381663, 276801, 54, 41, NA, 2355699,  X
169, 172.1, 40065, 39492, 159707, 366052, 106125, 856842, 222, 245653, 38, 7, NA, 1814158,  X
170, 173.1, 35070, 11477, 745372, 31234, 4804, 16061, 325885, 94323, 48, 99, NA, 1264226,  X
171, 174.1, 43839, 95256, 5355, 660706, 25617, 592602, 924208, 20311, 97, 97, NA, 2367894,  X
172, 175.1, 422505, 1529, 273895, 1453814, 368740, 461098, 93665, 256250, 91, 22, NA, 3331496,  X
173, 176.1, 94672, 26997, 364092, 121900, 26187, 122912, 11372, 68328, 60, 29, NA, 836460,  X
174, 177.1, 328121, 306191, 1911, 139216, 47626, 101579, 14418, 137213, 72, 36, NA, 1076275,  X
175, 178.2, 3545, 4524, 342691, 691897, 21112, 2741, 159947, 712983, 36, 2, NA, 1939440,  X
176, 179.2, 2062, 287748, 86296, 20634, 1077093, 132208, 498527, 3861, 16, 13, NA, 2108429,  X
177, 180.2, 651877, 574387, 418853, 54340, 51177, 303494, 114682, 1070877, 3, 24, NA, 3239687,  X
178, 181.2, 84086, 11375, 305, 1749257, 265549, 270001, 68803, 354954, 93, 15, NA, 2804330,  X
179, 182.2, 97988, 603140, 40804, 34059, 57140, 207382, 923475, 836242, 24, 3, NA, 2800230,  X
180, 183.2, 86901, 802063, 460603, 298262, 623455, 1587498, 35111, 21828, 9, 64, NA, 3915721,  X
181, 184.2, 3525, 256299, 94970, 564, 10391, 7116, 485211, 102886, 32, 64, NA, 960962,  X
182, 185.2, 21617, 21642, 416790, 319314, 349689, 362915, 50576, 112020, 34, 21, NA, 1654563,  X
183, 186.3, 14436, 71209, 544653, 469680, 29469, 810337, 415082, 94608, 10, 71, NA, 2449474,  X
184, 187.3, 114708, 31108, 809, 17922, 21368, 140218, 596151, 13249, 65, 37, NA, 935533,  X
185, 188.3, 96323, 5980, 169, 522808, 240570, 74505, 2000, 1125701, 10, 93, NA, 2068056,  X
186, 189.3, 511296, 490551, 68375, 251733, 55795, 194101, 74825, 1373934, 65, 96, NA, 3020610,  X
187, 190.3, 94566, 296182, 75816, 72633, 289, 1974794, 29021, 9679, 84, 99, NA, 2552980,  X
188, 191.3, 511862, 635206, 49023, 265408, 381723, 1817, 319154, 24094, 16, 97, NA, 2188287,  X
189, 192.3, 76003, 16661, 330828, 679350, 1160147, 1367155, 213018, 132747, 4, 29, NA, 3975909,  X
190, 193.3, 24418, 27365, 1501, 73694, 725613, 19490, 449605, 804018, 25, 47, NA, 2125704,  X
191, 194.4, 882592, 2331, 1013191, 24996, 753529, 369710, 5429, 1903, 37, 60, NA, 3053681,  X
192, 195.4, 275635, 11616, 7441, 261664, 1072664, 126567, 73423, 62820, 92, 73, NA, 1891830,  X
193, 196.4, 334490, 315436, 546131, 535998, 213078, 575, 7034, 379261, 14, 50, NA, 2332003,  X
194, 197.4, 176252, 2245670, 433, 229436, 65983, 209743, 137997, 68024, 99, 19, NA, 3133538,  X
195, 198.4, 1369, 111818, 239128, 24399, 455570, 1094822, 58104, 888, 58, 3, NA, 1986098,  X
196, 199.4, 188994, 200353, 335508, 247676, 20663, 282330, 17203, 4760, 47, 15, NA, 1297487,  X
197, 200.4, 50552, 18034, 65545, 126211, 1961087, 80106, 125398, 1252, 22, 28, NA, 2428185,  X
198, 201.4, 27171, 48969, 698323, 2489, 316380, 126219, 90716, 460630, 20, 97, NA, 1770897,  X
199, 202.5, 629557, 32274, 135528, 27373, 11199, 4657, 31234, 364656, 28, 20, NA, 1236478,  X
200, 203.5, 118480, 431576, 72460, 20764, 513576, 37284, 567095, 365713, 34, 8, NA, 2126948,  X
201, 204.5, 40389, 290570, 32510, 47883, 64710, 609397, 33043, 345248, 44, 14, NA, 1463750,  X
202, 205.5, 6522, 95304, 920, 92987, 953148, 4939, 52262, 94789, 28, 24, NA, 1300871,  X
203, 206.5, 50951, 193428, 163368, 16992, 202294, 118151, 1052, 121069, 67, 31, NA, 867305,  X
204, 207.5, 4589, 102928, 19831, 0, 1066022, 83558, 707655, 84388, 55, 1, NA, 2068971,  X
205, 208.5, 34688, 631330, 12547, 161280, 471980, 40549, 74332, 493612, 88, 27, NA, 1920318,  X
206, 209.5, 114692, 99000, 374542, 243989, 6190, 470952, 11895, 361087, 43, 95, NA, 1682347,  X
207, 210.6, 2557630, 353239, 109273, 858950, 51864, 471396, 45510, 46819, 99, 50, NA, 4494681,  X
208, 211.6, 248299, 166300, 79723, 153548, 813, 331295, 513432, 237595, 81, 12, NA, 1731005,  X
209, 212.6, 318906, 538398, 382510, 66089, 2318, 1376429, 12970, 329, 20, 7, NA, 2697949,  X
210, 213.6, 17327, 433907, 20204, 406410, 1841, 856951, 72, 177563, 52, 92, NA, 1914275,  X
211, 214.6, 636885, 16400, 494186, 334764, 26127, 1164806, 772200, 25510, 66, 87, NA, 3470878,  X
212, 215.6, 269957, 184538, 49065, 511686, 39233, 2014, 3733, 10270, 79, 4, NA, 1070496,  X
213, 216.6, 301958, 353956, 18294, 13405, 873756, 1520, 515637, 14726, 77, 24, NA, 2093252,  X
214, 217.6, 33269, 856065, 437926, 224866, 33683, 85896, 44709, 151873, 7, 73, NA, 1868287,  X
215, 218.7, 439309, 1988439, 9067, 1142136, 1607073, 576702, 188992, 136289, 76, 82, NA, 6088007,  X
216, 219.7, 77718, 312204, 19791, 211751, 346, 472204, 39397, 93271, 25, 42, NA, 1226682,  X
217, 220.7, 38218, 1347815, 272330, 122732, 199936, 545136, 102562, 130637, 12, 70, NA, 2759366,  X
218, 221.7, 19046, 472563, 164473, 253831, 1143022, 544070, 112424, 280051, 47, 79, NA, 2989480,  X
219, 222.7, 25, 147026, 6573, 10033, 25069, 1043, 50258, 87880, 89, 28, NA, 327907,  X
220, 223.7, 38370, 10442, 149467, 177271, 1101385, 723164, 5844, 141043, 88, 11, NA, 2346986,  X
221, 224.7, 1803, 47524, 245, 20268, 169751, 63024, 284577, 213372, 32, 95, NA, 800564,  X
222, 225.7, 664206, 116616, 279630, 175988, 39231, 49376, 399, 1472938, 14, 92, NA, 2798384,  X
223, 226.7, 263390, 9260, 153497, 23176, 884429, 210606, 56417, 723151, 47, 63, NA, 2323926,  X
224, 227.8, 154436, 103254, 76645, 119086, 151590, 78765, 759844, 890300, 84, 19, NA, 2333920,  X
225, 228.8, 341845, 23446, 164, 42612, 159809, 5745, 19295, 140645, 88, 6, NA, 733561,  X
226, 229.8, 1370688, 8334, 379428, 54793, 346751, 31556, 169611, 20951, 44, 11, NA, 2382112,  X
227, 230.8, 512197, 833355, 28770, 353068, 217966, 3836, 573958, 398667, 72, 15, NA, 2921817,  X
228, 231.8, 70138, 769106, 74578, 5133, 121709, 655753, 46230, 6867, 34, 49, NA, 1749514,  X
229, 232.8, 67125, 140839, 216, 6111, 963748, 264421, 12054, 1170, 48, 51, NA, 1455684,  X
230, 233.8, 2107539, 264679, 275197, 33884, 1494, 2253, 172609, 121966, 27, 48, NA, 2979621,  X
231, 234.8, 555823, 22260, 56682, 72846, 43814, 38241, 2052376, 62453, 90, 59, NA, 2904495,  X
232, 235.9, 46720, 692837, 1196, 11034, 36420, 507992, 1004042, 473657, 64, 67, NA, 2773898,  X
233, 236.9, 110954, 33838, 439674, 352532, 1080, 7994, 33833, 136234, 7, 65, NA, 1116139,  X
234, 237.9, 4487, 72720, 8708, 261195, 385861, 578583, 239146, 1177379, 87, 50, NA, 2728079,  X
235, 238.9, 21539, 553887, 533297, 1659390, 82847, 426520, 220420, 112311, 79, 16, NA, 3610211,  X
236, 239.9, 91273, 142144, 166189, 182560, 1185853, 82538, 1795747, 969, 17, 63, NA, 3647273,  X
237, 240.9, 12702, 624694, 2583, 9181, 739398, 2827, 428229, 12945, 93, 16, NA, 1832559,  X
238, 241.9, 33981, 79721, 155003, 218766, 491234, 307226, 1060378, 139858, 12, 32, NA, 2486167,  X
239, 242.9, 2530438, 7150, 36009, 111, 16690, 305350, 334, 3022, 10, 81, NA, 2899104,  X
240, 244.0, 16177, 146702, 228777, 35883, 78068, 705107, 13254, 255735, 98, 20, NA, 1479703,  X
241, 245.0, 501360, 17952, 26112, 241191, 110817, 316161, 38753, 275661, 12, 1, NA, 1528007,  X
242, 246.0, 573802, 825300, 191445, 157177, 289938, 160158, 815934, 1483477, 79, 74, NA, 4497231,  X
243, 247.0, 88726, 771192, 80836, 11929, 105138, 2682, 86579, 387570, 79, 4, NA, 1534652,  X
244, 248.0, 606, 175010, 249975, 88469, 244738, 1334281, 24145, 475982, 46, 34, NA, 2593206,  X
245, 249.0, 77372, 561710, 317175, 307620, 36256, 164981, 95130, 22523, 76, 81, NA, 1582767,  X
246, 250.0, 1369596, 55872, 471025, 79438, 18220, 526719, 30246, 12190, 80, 45, NA, 2563306,  X
247, 251.0, 23980, 20, 177124, 293417, 86116, 27654, 167140, 9221, 78, 76, NA, 784672,  X
