1676872582.000000, IBI
11.937500,0.546875
12.484375,0.546875
13.062500,0.578125
13.625000,0.562500
14.203125,0.578125
14.734375,0.531250
15.281250,0.546875
15.812500,0.531250
22.703125,0.656250
23.281250,0.578125
23.843750,0.562500
34.671875,0.640625
44.843750,0.687500
45.515625,0.671875
46.156250,0.640625
46.765625,0.609375
47.359375,0.593750
47.937500,0.578125
48.515625,0.578125
49.187500,0.671875
49.734375,0.546875
50.281250,0.546875
50.843750,0.562500
51.437500,0.593750
52.031250,0.593750
52.625000,0.593750
53.296875,0.671875
53.984375,0.687500
72.578125,0.468750
85.500000,0.609375
86.109375,0.609375
86.765625,0.656250
87.421875,0.656250
88.109375,0.687500
88.812500,0.703125
89.500000,0.687500
90.171875,0.671875
90.843750,0.671875
106.468750,0.625000
107.312500,0.843750
113.015625,0.750000
113.765625,0.750000
114.562500,0.796875
115.234375,0.671875
115.953125,0.718750
116.687500,0.734375
117.406250,0.718750
126.484375,0.640625
127.078125,0.593750
127.656250,0.578125
128.218750,0.562500
128.781250,0.562500
129.375000,0.593750
129.937500,0.562500
130.484375,0.546875
131.031250,0.546875
131.609375,0.578125
132.171875,0.562500
132.734375,0.562500
133.328125,0.593750
133.921875,0.593750
134.500000,0.578125
135.046875,0.546875
139.156250,0.578125
139.781250,0.625000
179.125000,0.625000
179.734375,0.609375
180.359375,0.625000
180.968750,0.609375
189.281250,0.671875
189.953125,0.671875
190.609375,0.656250
191.265625,0.656250
191.906250,0.640625
192.484375,0.578125
193.046875,0.562500
193.609375,0.562500
194.187500,0.578125
194.812500,0.625000
195.390625,0.578125
195.984375,0.593750
255.890625,0.656250
256.546875,0.656250
257.125000,0.578125
263.234375,0.718750
263.906250,0.671875
264.562500,0.656250
265.171875,0.609375
265.750000,0.578125
266.312500,0.562500
266.859375,0.546875
267.390625,0.531250
292.218750,0.593750
292.859375,0.640625
293.515625,0.656250
294.156250,0.640625
294.796875,0.640625
295.421875,0.625000
296.000000,0.578125
296.546875,0.546875
297.125000,0.578125
297.671875,0.546875
298.218750,0.546875
298.812500,0.593750
299.421875,0.609375
322.250000,0.671875
322.937500,0.687500
323.593750,0.656250
324.234375,0.640625
324.890625,0.656250
325.484375,0.593750
326.093750,0.609375
326.703125,0.609375
414.187500,0.531250
414.718750,0.531250
415.218750,0.500000
415.703125,0.484375
416.203125,0.500000
416.718750,0.515625
417.250000,0.531250
417.812500,0.562500
418.421875,0.609375
419.031250,0.609375
419.703125,0.671875
420.500000,0.796875
426.203125,0.500000
426.703125,0.500000
427.187500,0.484375
427.687500,0.500000
428.187500,0.500000
428.687500,0.500000
433.609375,0.578125
434.250000,0.640625
434.875000,0.625000
435.515625,0.640625
436.125000,0.609375
436.718750,0.593750
437.328125,0.609375
437.906250,0.578125
438.468750,0.562500
439.046875,0.578125
439.640625,0.593750
478.062500,0.734375
478.750000,0.687500
479.421875,0.671875
480.093750,0.671875
480.703125,0.609375
481.296875,0.593750
481.890625,0.593750
482.531250,0.640625
490.046875,0.625000
490.671875,0.625000
491.281250,0.609375
491.890625,0.609375
492.484375,0.593750
493.062500,0.578125
493.625000,0.562500
494.187500,0.562500
494.765625,0.578125
495.359375,0.593750
495.953125,0.593750
496.562500,0.609375
497.156250,0.593750
497.765625,0.609375
498.453125,0.687500
499.078125,0.625000
499.703125,0.625000
503.734375,0.546875
504.250000,0.515625
504.750000,0.500000
505.312500,0.562500
538.593750,0.718750
539.296875,0.703125
539.968750,0.671875
540.625000,0.656250
541.218750,0.593750
541.812500,0.593750
542.421875,0.609375
543.078125,0.656250
543.734375,0.656250
544.390625,0.656250
551.562500,0.609375
593.343750,0.953125
598.265625,0.625000
598.906250,0.640625
599.500000,0.593750
659.437500,0.781250
660.171875,0.734375
660.937500,0.765625
668.687500,0.609375
669.281250,0.593750
669.843750,0.562500
670.406250,0.562500
670.921875,0.515625
674.890625,0.750000
675.640625,0.750000
676.328125,0.687500
737.218750,0.750000
737.937500,0.718750
738.625000,0.687500
739.250000,0.625000
739.890625,0.640625
740.453125,0.562500
741.046875,0.593750
741.609375,0.562500
742.218750,0.609375
768.484375,0.593750
851.265625,0.734375
851.921875,0.656250
852.578125,0.656250
853.250000,0.671875
853.875000,0.625000
854.468750,0.593750
887.875000,0.703125
888.609375,0.734375
889.343750,0.734375
890.031250,0.687500
890.687500,0.656250
891.312500,0.625000
891.906250,0.593750
929.281250,0.750000
948.843750,0.609375
949.437500,0.593750
950.093750,0.656250
950.703125,0.609375
951.281250,0.578125
951.890625,0.609375
952.531250,0.640625
999.921875,0.718750
1051.140625,0.640625
1051.750000,0.609375
1052.328125,0.578125
1068.515625,0.796875
1077.703125,0.656250
1078.343750,0.640625
1078.968750,0.625000
1079.609375,0.640625
1080.281250,0.671875
1080.937500,0.656250
1081.562500,0.625000
1082.156250,0.593750
1082.875000,0.718750
1083.546875,0.671875
1084.171875,0.625000
1084.765625,0.593750
1085.375000,0.609375
1085.984375,0.609375
1086.609375,0.625000
1087.250000,0.640625
1087.859375,0.609375
1088.421875,0.562500
1089.015625,0.593750
1089.609375,0.593750
1090.187500,0.578125
1090.750000,0.562500
1091.312500,0.562500
1091.906250,0.593750
1092.562500,0.656250
1093.234375,0.671875
1093.921875,0.687500
1094.609375,0.687500
1095.250000,0.640625
1095.875000,0.625000
1096.500000,0.625000
1105.281250,0.562500
1105.875000,0.593750
1106.468750,0.593750
1107.078125,0.609375
1107.671875,0.593750
1108.296875,0.625000
1108.953125,0.656250
1109.656250,0.703125
1110.343750,0.687500
1115.000000,0.671875
1115.703125,0.703125
1116.312500,0.609375
1116.953125,0.640625
1117.625000,0.671875
1118.312500,0.687500
1119.000000,0.687500
1119.640625,0.640625
1128.968750,0.625000
1129.546875,0.578125
1146.187500,0.609375
1146.828125,0.640625
1147.500000,0.671875
1153.890625,0.671875
1154.578125,0.687500
1155.234375,0.656250
1155.890625,0.656250
1156.531250,0.640625
1157.203125,0.671875
1157.843750,0.640625
1158.437500,0.593750
1159.046875,0.609375
1159.640625,0.593750
1160.265625,0.625000
1160.890625,0.625000
1161.515625,0.625000
1162.171875,0.656250
1162.875000,0.703125
1163.578125,0.703125
1164.250000,0.671875
1164.890625,0.640625
1165.531250,0.640625
1166.234375,0.703125
1166.906250,0.671875
1167.546875,0.640625
1168.156250,0.609375
1168.812500,0.656250
1169.484375,0.671875
1170.171875,0.687500
1170.812500,0.640625
1171.484375,0.671875
1172.218750,0.734375
1172.937500,0.718750
1173.671875,0.734375
1174.343750,0.671875
1175.000000,0.656250
1175.656250,0.656250
1176.328125,0.671875
1177.015625,0.687500
1177.656250,0.640625
1178.343750,0.687500
1179.031250,0.687500
1283.843750,0.765625
1284.593750,0.750000
1285.265625,0.671875
1303.390625,0.656250
1303.968750,0.578125
1304.593750,0.625000
1309.906250,0.546875
1310.468750,0.562500
1311.015625,0.546875
1311.609375,0.593750
1312.234375,0.625000
1312.859375,0.625000
1313.515625,0.656250
1314.125000,0.609375
1314.703125,0.578125
1315.328125,0.625000
1315.968750,0.640625
1386.968750,0.640625
1387.625000,0.656250
1619.531250,0.671875
1620.218750,0.687500
1625.265625,0.718750
1625.937500,0.671875
1626.609375,0.671875
1627.265625,0.656250
1627.906250,0.640625
1628.546875,0.640625
1629.156250,0.609375
1629.781250,0.625000
1630.437500,0.656250
1631.062500,0.625000
1631.671875,0.609375
1632.328125,0.656250
1632.984375,0.656250
1633.609375,0.625000
1634.234375,0.625000
1634.828125,0.593750
1843.406250,0.718750
1844.125000,0.718750
1844.843750,0.718750
1845.500000,0.656250
1846.125000,0.625000
1846.703125,0.578125
1847.265625,0.562500
1847.921875,0.656250
1863.843750,0.781250
1864.531250,0.687500
1865.312500,0.781250
1865.968750,0.656250
1866.578125,0.609375
1867.140625,0.562500
1867.718750,0.578125
1868.375000,0.656250
1869.125000,0.750000
1869.859375,0.734375
1870.609375,0.750000
1871.343750,0.734375
1872.140625,0.796875
1877.468750,0.671875
1878.140625,0.671875
1878.781250,0.640625
1879.421875,0.640625
1880.078125,0.656250
1880.765625,0.687500
1933.109375,0.703125
