obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
50, 51.7, 41008, 1844, 212250, 2218, 51904, 191353, 413793, 417815, 63, 56, NA, 1332185,  X
51, 52.7, 844645, 416709, 25489, 728304, 47833, 20, 750920, 810206, 24, 75, NA, 3624126,  X
52, 53.7, 147178, 283181, 931490, 634300, 56876, 366233, 187035, 420645, 19, 65, NA, 3026938,  X
53, 54.7, 11208, 82289, 323302, 894480, 91322, 22469, 825026, 26208, 8, 78, NA, 2276304,  X
54, 55.7, 5679, 208350, 2289, 466403, 12362, 61290, 1280935, 1429, 69, 13, NA, 2038737,  X
55, 56.7, 358313, 422844, 258901, 226364, 42421, 148862, 32954, 308448, 85, 78, NA, 1799107,  X
56, 57.7, 15019, 675768, 596, 450738, 938612, 585726, 321019, 917070, 20, 83, NA, 3904548,  X
57, 58.7, 732222, 61051, 20692, 111961, 111253, 489184, 38107, 359410, 50, 53, NA, 1923880,  X
58, 59.7, 34412, 567875, 9502, 114146, 220222, 1695, 1401101, 553284, 38, 61, NA, 2902237,  X
59, 60.8, 23314, 349141, 154534, 1188, 1115280, 2160, 56565, 310707, 95, 32, NA, 2012889,  X
60, 61.8, 34064, 130832, 146524, 43373, 2789, 301755, 31521, 1226532, 28, 88, NA, 1917390,  X
61, 62.8, 5857, 229711, 171541, 4107, 15184, 140803, 933, 2207, 10, 43, NA, 570343,  X
62, 63.8, 94300, 96, 81545, 1417948, 3, 14239, 3756, 717303, 63, 34, NA, 2329190,  X
63, 64.8, 53529, 129644, 30379, 123013, 85621, 202, 19471, 311524, 89, 25, NA, 753383,  X
64, 65.8, 18700, 78310, 363458, 868119, 210882, 307650, 86960, 53, 30, 69, NA, 1934132,  X
65, 66.8, 232037, 1834, 11017, 596232, 504, 408261, 6586, 1068, 5, 66, NA, 1257539,  X
66, 67.8, 247084, 402970, 786917, 3952, 761729, 2721102, 885904, 75515, 43, 31, NA, 5885173,  X
67, 68.9, 744111, 206627, 78420, 106617, 218807, 99208, 53370, 534659, 41, 48, NA, 2041819,  X
68, 69.9, 586634, 669270, 806356, 16, 44444, 72763, 80721, 8302, 61, 78, NA, 2268506,  X
69, 70.9, 15292, 191572, 565818, 1474, 475258, 71649, 18909, 362720, 7, 13, NA, 1702692,  X
70, 71.9, 631821, 643579, 5059, 97859, 547071, 361032, 17662, 14866, 26, 53, NA, 2318949,  X
71, 72.9, 191021, 806793, 1194701, 592504, 27351, 78156, 20797, 271489, 69, 3, NA, 3182812,  X
72, 73.9, 19753, 15641, 945760, 149327, 82213, 1466, 350903, 79137, 89, 66, NA, 1644200,  X
73, 74.9, 61584, 357399, 456802, 33811, 52618, 55913, 131795, 32075, 88, 71, NA, 1181997,  X
74, 75.9, 236218, 42383, 312871, 153856, 56816, 66136, 832, 699301, 97, 89, NA, 1568413,  X
75, 77.0, 117792, 23989, 25208, 14644, 1045, 478312, 109381, 12596, 27, 20, NA, 782967,  X
76, 78.0, 328300, 185669, 316819, 231446, 47771, 280417, 165299, 47829, 33, 98, NA, 1603550,  X
77, 79.0, 213328, 77327, 43730, 2816538, 342807, 9385, 1502332, 2168, 43, 61, NA, 5007615,  X
78, 80.0, 3481, 113791, 62982, 104081, 157744, 147482, 813385, 449108, 56, 15, NA, 1852054,  X
79, 81.0, 529950, 131313, 207882, 781404, 209339, 180509, 231032, 413398, 44, 35, NA, 2684827,  X
80, 82.0, 1049690, 485345, 3883, 17218, 28293, 883, 177304, 66963, 62, 66, NA, 1829579,  X
81, 83.0, 106040, 30776, 1112573, 897173, 574751, 24743, 18, 59404, 20, 34, NA, 2805478,  X
82, 84.0, 71049, 77377, 2444, 545748, 10322, 24540, 184281, 200193, 94, 24, NA, 1115954,  X
83, 85.0, 31926, 49644, 491455, 110154, 53862, 1597388, 213557, 218531, 71, 35, NA, 2766517,  X
84, 86.1, 68, 66828, 684624, 92115, 124353, 1615776, 9851, 54939, 2, 50, NA, 2648554,  X
85, 87.1, 467371, 845221, 579748, 5638, 1090, 64394, 3149, 598606, 5, 93, NA, 2565217,  X
86, 88.1, 51368, 215651, 22732, 587372, 161915, 345529, 86064, 8717, 10, 85, NA, 1479348,  X
87, 89.1, 39524, 37957, 96989, 38382, 104179, 72699, 624261, 60745, 60, 46, NA, 1074736,  X
88, 90.1, 29179, 776079, 14573, 191055, 51054, 170036, 28976, 2830, 15, 2, NA, 1263782,  X
89, 91.1, 89387, 165401, 300941, 712, 49708, 133496, 254395, 1849220, 19, 100, NA, 2843260,  X
90, 92.1, 244373, 284948, 97488, 171919, 19654, 36066, 476874, 277420, 47, 6, NA, 1608742,  X
91, 93.1, 1444266, 103777, 453018, 54586, 439199, 108892, 934517, 154614, 94, 82, NA, 3692869,  X
92, 94.2, 73993, 51558, 425387, 434906, 121177, 30, 8186, 7773, 24, 92, NA, 1123010,  X
93, 95.2, 2378, 656890, 326019, 47079, 4573, 86398, 717140, 86643, 43, 53, NA, 1927120,  X
94, 96.2, 985152, 985002, 1270114, 851337, 19883, 213224, 2475892, 1483415, 37, 95, NA, 8284019,  X
95, 97.2, 363561, 539319, 5464, 195308, 505, 113320, 318395, 595737, 84, 42, NA, 2131609,  X
96, 98.2, 151305, 1493, 17418, 2121, 13836, 13466, 354711, 177730, 23, 22, NA, 732080,  X
97, 99.2, 222421, 311973, 208276, 55866, 30812, 1035772, 257876, 225491, 9, 64, NA, 2348487,  X
98, 100.2, 516, 73876, 66230, 10250, 19306, 7429, 1978430, 671937, 96, 92, NA, 2827974,  X
99, 101.3, 1149777, 1334264, 103969, 17726, 314219, 223715, 60478, 600854, 85, 24, NA, 3805002,  X
100, 102.3, 5837, 92175, 1783543, 158736, 108522, 21571, 866045, 150, 57, 94, NA, 3036579,  X
101, 103.3, 197426, 371468, 141697, 3172, 1156441, 521144, 325309, 51058, 88, 36, NA, 2767715,  X
102, 104.3, 225263, 259049, 2771, 196, 165723, 6587, 160454, 604907, 11, 48, NA, 1424950,  X
103, 105.3, 2846, 7413, 4649, 360439, 357724, 1313976, 193092, 174704, 5, 95, NA, 2414843,  X
104, 106.3, 60938, 478838, 1377250, 54633, 91053, 926482, 4583, 341572, 97, 79, NA, 3335349,  X
105, 107.3, 360688, 45246, 6335, 13793, 568982, 57657, 20337, 370398, 47, 48, NA, 1443436,  X
106, 108.3, 1266142, 1426153, 646523, 13, 172760, 93381, 23858, 929897, 22, 69, NA, 4558727,  X
107, 109.4, 1034264, 89583, 0, 122178, 106376, 218155, 445282, 301929, 81, 30, NA, 2317767,  X
108, 110.4, 41781, 580466, 251060, 676670, 2121711, 239539, 639038, 31291, 25, 75, NA, 4581556,  X
109, 111.4, 193009, 13737, 45156, 1557, 182035, 376505, 277594, 28541, 98, 65, NA, 1118134,  X
110, 112.4, 19808, 248182, 775057, 21816, 514395, 77115, 555925, 878902, 10, 10, NA, 3091200,  X
111, 113.4, 358576, 209682, 201, 484141, 545311, 62290, 765434, 64975, 89, 22, NA, 2490610,  X
112, 114.4, 339482, 261493, 370731, 38310, 252586, 12, 28771, 1499126, 45, 81, NA, 2790511,  X
113, 115.4, 481283, 934158, 176068, 48239, 228923, 53029, 74246, 14529, 29, 30, NA, 2010475,  X
114, 116.4, 444085, 155849, 159822, 241552, 15400, 6675, 696783, 11857, 7, 99, NA, 1732023,  X
115, 117.5, 1313708, 789426, 2875, 38380, 36276, 13471, 65, 541985, 35, 23, NA, 2736186,  X
116, 118.5, 141687, 544128, 25558, 1550, 50989, 829681, 264559, 1378131, 91, 94, NA, 3236283,  X
117, 119.5, 1858250, 53347, 1400878, 2322338, 265859, 3102, 197443, 1305989, 35, 91, NA, 7407206,  X
118, 120.5, 308326, 268240, 122402, 32971, 210630, 434426, 513959, 62614, 74, 15, NA, 1953568,  X
119, 121.5, 184325, 1225020, 228260, 765126, 383760, 13189, 3081, 424255, 21, 16, NA, 3227016,  X
120, 122.5, 433183, 436, 233244, 1160916, 34364, 264170, 72021, 112816, 2, 19, NA, 2311150,  X
121, 123.5, 84490, 88402, 80506, 612454, 361467, 1631, 40137, 31703, 5, 5, NA, 1300790,  X
122, 124.5, 490386, 67292, 75391, 75636, 257150, 93752, 582443, 18822, 40, 35, NA, 1660872,  X
123, 125.5, 5, 122828, 155432, 551608, 595214, 296559, 91779, 5274, 69, 39, NA, 1818699,  X
124, 126.6, 167683, 351412, 1270779, 197, 206120, 715825, 123899, 259776, 29, 55, NA, 3095691,  X
125, 127.6, 377583, 33990, 698993, 78369, 757185, 1263426, 278535, 409252, 56, 6, NA, 3897333,  X
126, 128.6, 109953, 193997, 498015, 99573, 683920, 724, 87560, 161017, 8, 85, NA, 1834759,  X
127, 129.6, 1981, 845045, 361635, 16722, 76534, 77459, 35895, 153467, 19, 74, NA, 1568738,  X
128, 130.6, 47100, 506137, 298767, 113783, 154565, 372433, 1202729, 139262, 14, 7, NA, 2834776,  X
129, 131.6, 36353, 347184, 498500, 2055, 20239, 31583, 16816, 47308, 50, 5, NA, 1000038,  X
130, 132.6, 493163, 1529778, 144781, 128715, 659675, 147315, 25757, 2341, 53, 87, NA, 3131525,  X
131, 133.6, 637177, 230452, 93747, 27206, 43545, 769716, 312484, 747020, 79, 91, NA, 2861347,  X
132, 134.7, 6677, 78166, 2394334, 273579, 655419, 114, 9608, 125578, 69, 17, NA, 3543475,  X
133, 135.7, 473007, 55881, 146990, 814609, 148854, 67022, 189085, 85834, 100, 86, NA, 1981282,  X
134, 136.7, 800122, 290725, 1324544, 782869, 1941, 45422, 485041, 206449, 30, 2, NA, 3937113,  X
135, 137.7, 1318398, 516714, 110122, 765249, 812653, 6257, 56009, 377, 69, 34, NA, 3585779,  X
136, 138.7, 15326, 174113, 319485, 285854, 33701, 370205, 25577, 179191, 86, 66, NA, 1403452,  X
137, 139.7, 361910, 237242, 194461, 2075417, 90811, 900715, 7356, 1306419, 29, 74, NA, 5174331,  X
138, 140.7, 477544, 89072, 257741, 219542, 713339, 66270, 398367, 537617, 43, 39, NA, 2759492,  X
139, 141.7, 134127, 20666, 244431, 9278, 30015, 8423, 763056, 16541, 35, 51, NA, 1226537,  X
140, 142.7, 82115, 57876, 3555, 1369012, 47, 1429, 53536, 1178068, 42, 62, NA, 2745638,  X
141, 143.7, 29904, 50495, 19994, 54530, 867587, 131591, 26206, 105236, 52, 59, NA, 1285543,  X
142, 144.7, 168032, 79413, 76693, 3525, 148839, 29572, 23576, 464252, 9, 43, NA, 993902,  X
143, 145.7, 116217, 1148013, 855722, 591930, 230238, 293504, 1041837, 643, 3, 57, NA, 4278104,  X
144, 146.8, 21820, 268543, 191554, 257481, 410431, 21322, 25827, 109628, 94, 27, NA, 1306606,  X
145, 147.8, 233649, 64673, 187, 27162, 105454, 152704, 256990, 316583, 46, 67, NA, 1157402,  X
146, 148.8, 40041, 107593, 712113, 265648, 601810, 330430, 1288688, 67988, 6, 15, NA, 3414311,  X
147, 149.8, 4742, 335065, 315116, 1898, 1076434, 78177, 89341, 10524, 64, 35, NA, 1911297,  X
148, 150.8, 8605, 73432, 74617, 239102, 316196, 1224, 7911, 228570, 94, 50, NA, 949657,  X
149, 151.8, 477666, 604822, 381217, 675352, 544862, 335399, 108700, 212, 42, 3, NA, 3128230,  X
150, 152.8, 44411, 30372, 7929, 131027, 44061, 148235, 54, 44, 53, 99, NA, 406133,  X
151, 153.8, 520019, 55780, 146999, 53506, 48276, 158171, 2078, 20411, 85, 50, NA, 1005240,  X
152, 154.8, 1075128, 236690, 482769, 4348, 5702, 508909, 214476, 83894, 29, 5, NA, 2611916,  X
153, 155.8, 290679, 68292, 1749, 310321, 6852, 787276, 72619, 871, 38, 71, NA, 1538659,  X
154, 156.8, 45656, 1258149, 1146750, 209909, 93, 139916, 243548, 231157, 86, 22, NA, 3275178,  X
155, 157.8, 455624, 42997, 5820, 330630, 142826, 146370, 633918, 5548, 83, 83, NA, 1763733,  X
156, 158.8, 32116, 32641, 17539, 129011, 16007, 7095, 173938, 30374, 19, 73, NA, 438721,  X
157, 159.8, 93533, 301559, 111749, 393166, 125049, 391713, 29497, 31922, 100, 71, NA, 1478188,  X
158, 160.8, 115941, 244277, 207173, 313924, 323607, 264783, 1008713, 32800, 26, 16, NA, 2511218,  X
159, 161.8, 325489, 574385, 279102, 183425, 167485, 611878, 236108, 101, 21, 83, NA, 2377973,  X
160, 162.8, 130485, 371147, 16517, 909551, 14333, 288772, 81589, 663642, 84, 69, NA, 2476036,  X
161, 163.8, 29832, 6012, 156544, 649108, 1275765, 20584, 96196, 4213, 70, 86, NA, 2238254,  X
162, 164.8, 256463, 659467, 446797, 291746, 103014, 263719, 51527, 97330, 64, 18, NA, 2170063,  X
163, 165.8, 102, 223842, 64299, 314162, 248334, 77800, 247555, 1743, 14, 54, NA, 1177837,  X
164, 166.8, 42057, 180668, 71195, 1943757, 217134, 369087, 12768, 336007, 17, 21, NA, 3172673,  X
165, 167.8, 294796, 31718, 443709, 301339, 179669, 9052, 67385, 158266, 35, 9, NA, 1485934,  X
166, 168.8, 231977, 15069, 423982, 1021350, 214589, 305394, 46083, 480727, 29, 73, NA, 2739171,  X
167, 169.8, 66952, 222340, 1988031, 564007, 296115, 256761, 3597853, 36887, 20, 84, NA, 7028946,  X
168, 170.8, 205933, 779845, 300220, 537370, 754714, 659, 67169, 1427, 20, 39, NA, 2647337,  X
169, 171.8, 87771, 415808, 3755, 2051, 141330, 51539, 332535, 227179, 43, 21, NA, 1261968,  X
170, 172.8, 352932, 124456, 250403, 3123, 504440, 161925, 861, 289398, 59, 51, NA, 1687538,  X
171, 173.8, 223896, 925536, 284273, 458881, 79868, 142681, 3042, 95693, 52, 38, NA, 2213870,  X
172, 174.8, 182449, 78638, 125827, 23972, 400380, 426789, 920962, 82248, 4, 29, NA, 2241265,  X
173, 175.8, 1780804, 576840, 168568, 351564, 1473, 61, 97829, 422470, 56, 87, NA, 3399609,  X
174, 176.8, 151018, 280268, 825661, 702224, 620524, 930414, 104725, 2640, 87, 21, NA, 3617474,  X
175, 177.8, 521591, 1596328, 540912, 4669, 1561, 146328, 9355, 18222, 31, 46, NA, 2838966,  X
176, 178.8, 247398, 259193, 73399, 817396, 642158, 60769, 511602, 690588, 7, 68, NA, 3302503,  X
177, 179.8, 24576, 613165, 762023, 285616, 103336, 416262, 290351, 5910, 72, 59, NA, 2501239,  X
178, 180.8, 1171800, 346305, 298151, 572611, 110801, 9457, 190128, 6381, 18, 74, NA, 2705634,  X
179, 181.8, 719823, 3328, 552635, 9775, 308311, 156131, 11763, 195843, 15, 85, NA, 1957609,  X
180, 182.8, 517715, 652, 267145, 25251, 365038, 263539, 22267, 129115, 27, 43, NA, 1590722,  X
181, 183.8, 269491, 48368, 913614, 427812, 35968, 100, 318369, 600443, 22, 100, NA, 2614165,  X
182, 184.9, 148349, 282623, 428397, 584024, 70050, 320, 112027, 899973, 13, 34, NA, 2525763,  X
183, 185.9, 2946030, 760795, 1976, 171005, 317877, 303567, 690859, 69517, 37, 47, NA, 5261626,  X
184, 186.9, 6523, 396093, 688761, 24295, 191600, 206581, 3554, 120631, 6, 51, NA, 1638038,  X
185, 187.9, 28951, 120898, 2207, 4240, 612470, 75454, 110253, 1531780, 99, 61, NA, 2486253,  X
186, 188.9, 56075, 386214, 77124, 881830, 286547, 179957, 11900, 984695, 77, 97, NA, 2864342,  X
187, 189.9, 54917, 223742, 12742, 623524, 78684, 3521, 141169, 6753, 78, 74, NA, 1145052,  X
188, 190.9, 213878, 451252, 2786, 11662, 281, 5698, 342637, 39484, 9, 92, NA, 1067678,  X
189, 191.9, 1443486, 631776, 38873, 8005, 491139, 1874, 237102, 24041, 28, 72, NA, 2876296,  X
190, 192.9, 236579, 1460574, 257778, 148172, 6536, 1383, 630195, 1818, 7, 3, NA, 2743035,  X
191, 193.9, 532888, 247554, 2700, 2465, 204, 53477, 745957, 827985, 47, 79, NA, 2413230,  X
192, 194.9, 94296, 54716, 63481, 465447, 6592, 869184, 75221, 148829, 4, 49, NA, 1777766,  X
193, 195.9, 743217, 51256, 1082476, 198723, 59520, 165629, 7457, 221576, 24, 26, NA, 2529854,  X
194, 196.9, 43907, 1777, 18386, 1870971, 84293, 368214, 784286, 65680, 87, 71, NA, 3237514,  X
195, 197.9, 829370, 243406, 903222, 993726, 1412866, 169719, 1438183, 6550, 31, 59, NA, 5997042,  X
196, 198.9, 937480, 1491, 558980, 461873, 24546, 2411547, 840, 56554, 96, 47, NA, 4453311,  X
197, 199.9, 297389, 81539, 167444, 16430, 41750, 81903, 11964, 1752246, 45, 7, NA, 2450665,  X
198, 200.9, 617671, 166614, 61125, 108132, 674837, 455617, 684205, 376036, 89, 59, NA, 3144237,  X
199, 201.9, 351287, 525425, 349528, 157019, 85, 176517, 420618, 423061, 61, 22, NA, 2403540,  X
200, 202.9, 107629, 542731, 2017736, 157510, 166037, 11557, 24624, 7429, 86, 81, NA, 3035253,  X
201, 203.9, 84495, 51376, 155509, 3147, 211911, 333851, 9197, 175998, 16, 2, NA, 1025484,  X
202, 204.9, 279053, 151440, 383370, 1640548, 324610, 77612, 254569, 779259, 44, 52, NA, 3890461,  X
203, 205.9, 2399061, 9045, 6024, 134929, 35599, 1044, 805907, 30988, 29, 28, NA, 3422597,  X
204, 206.9, 24196, 104454, 22222, 137778, 88705, 495856, 426470, 912, 10, 41, NA, 1300593,  X
205, 207.9, 459068, 195245, 69151, 154972, 251687, 47658, 187495, 2, 7, 41, NA, 1365278,  X
206, 208.9, 27416, 15345, 11631, 1165374, 146935, 441608, 485340, 19548, 30, 57, NA, 2313197,  X
207, 209.9, 19634, 180974, 505279, 387056, 54737, 180274, 186693, 60775, 9, 98, NA, 1575422,  X
208, 210.9, 86, 12800, 8123, 147358, 104477, 5026, 12588, 27440, 10, 97, NA, 317898,  X
209, 211.9, 25128, 32, 155242, 77546, 75958, 24807, 630854, 970194, 97, 30, NA, 1959761,  X
210, 212.9, 60941, 1029, 36154, 398444, 776620, 158714, 75798, 7481, 90, 12, NA, 1515181,  X
211, 213.9, 212387, 252741, 169765, 238378, 23357, 233311, 38966, 279, 12, 73, NA, 1169184,  X
212, 214.9, 96729, 681286, 362036, 14691, 26581, 1027204, 119941, 71689, 49, 89, NA, 2400157,  X
213, 215.9, 465, 1026365, 6463, 169429, 170836, 53908, 288753, 1583472, 3, 15, NA, 3299691,  X
214, 216.9, 29115, 266456, 3813876, 24987, 19617, 236600, 246480, 199880, 59, 12, NA, 4837011,  X
215, 217.9, 229758, 67947, 408689, 14128, 1885170, 8655, 40669, 545662, 17, 10, NA, 3200678,  X
216, 218.9, 49257, 1991474, 1, 263582, 471858, 1583, 272, 244, 66, 37, NA, 2778271,  X
217, 220.0, 588693, 317, 120641, 32068, 232131, 477199, 3090, 455338, 88, 12, NA, 1909477,  X
218, 221.0, 1349374, 168111, 9476, 40399, 20033, 7539, 294162, 24890, 90, 90, NA, 1913984,  X
219, 222.0, 188162, 233750, 218680, 5415, 94304, 141664, 62979, 689574, 86, 42, NA, 1634528,  X
220, 223.0, 81206, 522135, 514309, 786628, 2349, 162437, 1094876, 861704, 28, 94, NA, 4025644,  X
221, 224.0, 1794954, 79783, 680845, 4, 1004967, 351322, 74729, 17, 42, 81, NA, 3986621,  X
222, 225.0, 305514, 216377, 574626, 181, 77344, 172868, 4521, 506827, 86, 19, NA, 1858258,  X
223, 226.0, 146198, 40829, 138217, 25607, 448073, 3171, 393312, 481400, 74, 52, NA, 1676807,  X
224, 227.0, 363640, 403202, 43871, 21085, 11194, 637000, 722373, 66081, 23, 71, NA, 2268446,  X
225, 228.0, 0, 219503, 64709, 551297, 155, 309000, 319866, 181562, 76, 20, NA, 1646092,  X
226, 229.1, 177, 2053, 286825, 247822, 91006, 4613, 1127429, 23355, 34, 74, NA, 1783280,  X
227, 230.1, 996086, 51379, 399358, 1041, 400386, 678222, 81391, 25383, 2, 24, NA, 2633246,  X
228, 231.1, 834, 16, 20784, 640308, 52332, 506731, 265747, 49617, 68, 46, NA, 1536369,  X
229, 232.1, 542570, 175292, 10496, 148046, 22408, 44, 1156, 200796, 74, 32, NA, 1100808,  X
230, 233.1, 768828, 257796, 1049765, 239088, 617577, 314824, 518579, 1, 34, 71, NA, 3766458,  X
231, 234.1, 290387, 1317601, 108518, 124336, 752661, 12260, 71610, 213, 82, 3, NA, 2677586,  X
232, 235.1, 1328331, 1907, 365296, 398093, 13853, 96164, 2836, 2598, 10, 47, NA, 2209078,  X
233, 236.1, 714884, 364595, 506103, 52736, 468965, 272991, 286177, 606340, 40, 9, NA, 3272791,  X
234, 237.2, 243420, 9695, 45564, 876609, 159715, 57311, 63530, 933, 71, 53, NA, 1456777,  X
235, 238.2, 348282, 5711, 294519, 34776, 180726, 161367, 1928, 52602, 57, 48, NA, 1079911,  X
236, 239.2, 194460, 11457, 32667, 17079, 466735, 32744, 117465, 183252, 27, 8, NA, 1055859,  X
237, 240.2, 12723, 2745158, 307568, 169015, 140178, 24347, 633934, 1112080, 3, 59, NA, 5145003,  X
238, 241.2, 39868, 85740, 2540, 37117, 297930, 95844, 81289, 2010, 87, 59, NA, 642338,  X
239, 242.2, 463143, 19762, 13724, 399, 331534, 464129, 24, 12504, 20, 33, NA, 1305219,  X
240, 243.2, 638563, 3299, 4281, 82380, 37220, 1014264, 16085, 1957, 89, 28, NA, 1798049,  X
241, 244.2, 10012, 195658, 31339, 6539, 372319, 154915, 789051, 24725, 69, 59, NA, 1584558,  X
242, 245.3, 95445, 28397, 7200, 812612, 602024, 37325, 14641, 637129, 13, 11, NA, 2234773,  X
243, 246.3, 40645, 1752, 17142, 1133990, 503, 21774, 36320, 223173, 88, 30, NA, 1475299,  X
244, 247.3, 228536, 471950, 1257128, 574554, 509558, 96659, 124220, 244589, 75, 63, NA, 3507194,  X
245, 248.3, 187733, 538834, 122361, 223081, 417074, 87570, 97085, 303630, 15, 26, NA, 1977368,  X
246, 249.3, 51547, 3949, 280425, 87887, 156361, 70149, 4962, 340, 1, 79, NA, 655620,  X
247, 250.3, 16825, 42437, 68512, 1031649, 717293, 47167, 86743, 326475, 13, 33, NA, 2337101,  X
