obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
51, 52.7, 36985, 5116, 53172, 48133, 186514, 96127, 872, 1248, 76, 61, NA, 428167,  X
52, 53.7, 640893, 1366385, 47627, 16523, 11525, 9630, 12545, 30675, 15, 96, NA, 2135803,  X
53, 54.7, 38591, 560692, 7459, 109970, 258855, 1712, 365560, 212603, 33, 97, NA, 1555442,  X
54, 55.7, 3750, 438305, 44008, 39, 67, 119117, 2112890, 232443, 63, 13, NA, 2950619,  X
55, 56.7, 6455, 32701, 408406, 695461, 35579, 362035, 68341, 521358, 91, 63, NA, 2130336,  X
56, 57.7, 245412, 872072, 179841, 199998, 62212, 8920, 78226, 20348, 91, 85, NA, 1667029,  X
57, 58.8, 163038, 1886518, 407126, 23765, 336717, 167, 970251, 89426, 64, 50, NA, 3877008,  X
58, 59.8, 1731676, 10956, 60170, 49254, 39439, 519386, 372768, 46913, 21, 75, NA, 2830562,  X
59, 60.8, 290178, 180602, 111735, 74321, 87578, 22198, 400660, 462200, 48, 63, NA, 1629472,  X
60, 61.8, 2769355, 351498, 1587, 42940, 172245, 112799, 1413970, 14953, 17, 44, NA, 4879347,  X
61, 62.8, 79185, 245932, 254968, 108215, 164671, 185195, 36959, 76847, 31, 98, NA, 1151972,  X
62, 63.8, 422409, 245093, 546525, 16616, 87196, 20767, 172, 2029, 91, 28, NA, 1340807,  X
63, 64.8, 20681, 891621, 41130, 120021, 286089, 589829, 478518, 21875, 66, 47, NA, 2449764,  X
64, 65.8, 920838, 799, 164932, 22138, 241293, 11949, 146238, 66725, 33, 53, NA, 1574912,  X
65, 66.8, 17008, 632939, 694, 12455, 33271, 0, 3194, 615113, 82, 14, NA, 1314674,  X
66, 67.9, 7695, 8230, 1079670, 1197, 5703, 8288, 376161, 52526, 6, 6, NA, 1539470,  X
67, 68.9, 14419, 213380, 95686, 363350, 734114, 297328, 718485, 475678, 21, 35, NA, 2912440,  X
68, 69.9, 235419, 39839, 130767, 436210, 120041, 25694, 9330, 381794, 12, 30, NA, 1379094,  X
69, 70.9, 1852, 209465, 259444, 678442, 1464, 44572, 208235, 169253, 85, 13, NA, 1572727,  X
70, 71.9, 357250, 112806, 215182, 474137, 222714, 1119422, 221078, 819958, 94, 70, NA, 3542547,  X
71, 72.9, 34274, 630780, 20004, 109444, 13968, 11557, 142360, 397390, 75, 90, NA, 1359777,  X
72, 73.9, 20, 339607, 39975, 315355, 835747, 10742, 965752, 7195, 98, 32, NA, 2514393,  X
73, 75.0, 116587, 321983, 13526, 55270, 561538, 661535, 1123020, 833284, 23, 94, NA, 3686743,  X
74, 76.0, 74808, 11921, 379279, 318939, 13725, 519963, 1018064, 281546, 58, 2, NA, 2618245,  X
75, 77.0, 629167, 765177, 46, 84130, 114, 207710, 15056, 8895, 24, 39, NA, 1710295,  X
76, 78.0, 137944, 900127, 231331, 195381, 7146, 517877, 703460, 65118, 2, 100, NA, 2758384,  X
77, 79.0, 63931, 7470, 92224, 921277, 825950, 700025, 32906, 10767, 54, 50, NA, 2654550,  X
78, 80.0, 39288, 13125, 5526, 82698, 42732, 364033, 746450, 47537, 13, 95, NA, 1341389,  X
79, 81.0, 6572, 167364, 1575742, 66002, 364, 714367, 883487, 121603, 30, 93, NA, 3535501,  X
80, 82.0, 31263, 186856, 354287, 71432, 264669, 646592, 11770, 275, 5, 19, NA, 1567144,  X
81, 83.1, 61051, 1211122, 534759, 881577, 6047, 258340, 90805, 300453, 59, 22, NA, 3344154,  X
82, 84.1, 228810, 173409, 155037, 235, 581464, 237839, 885057, 51956, 32, 17, NA, 2313807,  X
83, 85.1, 1006, 127082, 722554, 1203, 195184, 692099, 160038, 149865, 9, 43, NA, 2049031,  X
84, 86.1, 15288, 571640, 1061765, 37477, 101866, 10335, 124867, 49576, 90, 61, NA, 1972814,  X
85, 87.1, 458692, 98603, 113751, 120788, 113758, 56703, 7200, 224647, 57, 6, NA, 1194142,  X
86, 88.1, 40822, 21488, 47719, 41487, 447137, 1144, 143110, 560374, 28, 86, NA, 1303281,  X
87, 89.1, 70087, 13157, 111454, 71, 2119, 1019335, 65449, 9360, 64, 81, NA, 1291032,  X
88, 90.1, 122149, 493, 343407, 193896, 1042197, 1390, 552710, 882514, 71, 3, NA, 3138756,  X
89, 91.2, 434580, 1080, 260832, 195810, 286466, 343534, 444324, 381, 47, 42, NA, 1967007,  X
90, 92.2, 158006, 1097625, 4225, 11409, 786, 443090, 32548, 53359, 16, 80, NA, 1801048,  X
91, 93.2, 120606, 70969, 213662, 27274, 57751, 702041, 2968, 436471, 26, 10, NA, 1631742,  X
92, 94.2, 1, 50781, 1086389, 67936, 21124, 194102, 3123, 872500, 68, 70, NA, 2295956,  X
93, 95.2, 50990, 65304, 115693, 1004657, 860145, 255958, 132041, 17663, 54, 67, NA, 2502451,  X
94, 96.2, 190329, 147706, 28, 742050, 354761, 790085, 43971, 87106, 98, 64, NA, 2356036,  X
95, 97.2, 17422, 20748, 233636, 230794, 2079, 86291, 184839, 111820, 26, 33, NA, 887629,  X
96, 98.2, 163456, 190124, 115796, 93865, 137364, 1414, 92515, 92274, 33, 49, NA, 886808,  X
97, 99.3, 5135, 1408939, 199981, 69536, 223801, 163490, 20962, 7948, 67, 4, NA, 2099792,  X
98, 100.3, 930190, 43540, 735772, 76624, 1899664, 1213, 1346927, 88231, 61, 22, NA, 5122161,  X
99, 101.3, 367413, 303144, 278746, 169343, 20991, 33733, 35550, 570304, 12, 96, NA, 1779224,  X
100, 102.3, 805431, 102007, 461768, 39241, 968016, 5625, 29554, 89228, 30, 79, NA, 2500870,  X
101, 103.3, 255726, 23210, 153607, 70757, 143207, 791940, 891378, 566330, 67, 82, NA, 2896155,  X
102, 104.3, 190634, 489394, 24757, 449157, 217614, 59427, 213498, 257758, 31, 76, NA, 1902239,  X
103, 105.3, 943654, 464015, 13104, 1573159, 278864, 5343, 661, 496603, 14, 91, NA, 3775403,  X
104, 106.3, 568150, 126174, 1363352, 7335, 300377, 8675, 159789, 1149125, 49, 100, NA, 3682977,  X
105, 107.4, 129825, 526217, 74067, 564628, 416817, 245667, 91681, 365556, 25, 61, NA, 2414458,  X
106, 108.4, 941793, 291, 57168, 151185, 113753, 17538, 286, 180988, 26, 3, NA, 1463002,  X
107, 109.4, 132625, 1197, 72665, 277506, 41518, 292, 9206, 174570, 18, 26, NA, 709579,  X
108, 110.4, 48606, 4975, 3989, 415359, 744559, 199, 159254, 220150, 85, 15, NA, 1597091,  X
109, 111.4, 284704, 165227, 42302, 522936, 120335, 936779, 14106, 126277, 96, 21, NA, 2212666,  X
110, 112.4, 1358, 12180, 159771, 2652, 29316, 839806, 73569, 3327819, 80, 42, NA, 4446471,  X
111, 113.4, 286819, 1039569, 1270502, 3132, 34657, 201956, 83779, 62382, 95, 84, NA, 2982796,  X
112, 114.4, 237763, 257296, 41531, 103860, 2701, 12475, 11787, 62357, 65, 68, NA, 729770,  X
113, 115.4, 1698213, 51361, 67200, 98870, 109937, 188767, 594053, 230723, 62, 65, NA, 3039124,  X
114, 116.5, 51569, 418164, 527363, 695791, 1620086, 265652, 570438, 30694, 91, 68, NA, 4179757,  X
115, 117.5, 49601, 10089, 190374, 512158, 2807, 256772, 773687, 17850, 62, 25, NA, 1813338,  X
116, 118.5, 880795, 58885, 297921, 1569101, 326702, 165100, 268415, 86619, 25, 37, NA, 3653538,  X
117, 119.5, 834716, 206426, 117105, 65296, 6612, 316536, 45725, 223243, 29, 60, NA, 1815659,  X
118, 120.5, 120233, 529357, 623, 272163, 168132, 244142, 465440, 89275, 86, 36, NA, 1889365,  X
119, 121.5, 160770, 65843, 260795, 105472, 28298, 447176, 168569, 290484, 12, 48, NA, 1527407,  X
120, 122.5, 493160, 115734, 165988, 66094, 1208226, 459508, 214169, 454706, 67, 91, NA, 3177585,  X
121, 123.5, 9866, 328254, 590653, 47706, 73816, 188862, 1042269, 1033, 46, 47, NA, 2282459,  X
122, 124.6, 190136, 16949, 733, 282364, 635780, 110026, 50382, 9206, 17, 8, NA, 1295576,  X
123, 125.6, 65103, 133391, 276019, 17115, 718191, 4509, 748403, 11167, 77, 30, NA, 1973898,  X
124, 126.6, 687428, 670013, 696977, 363300, 633913, 11, 594061, 308917, 81, 99, NA, 3954620,  X
125, 127.6, 369779, 856, 615, 878570, 874732, 65, 92928, 91147, 36, 1, NA, 2308692,  X
126, 128.6, 10433, 514773, 314327, 36353, 329314, 25743, 74608, 22544, 66, 15, NA, 1328095,  X
127, 129.6, 311052, 506363, 157903, 243985, 1257076, 67652, 797969, 376070, 94, 61, NA, 3718070,  X
128, 130.6, 28058, 433435, 323573, 9834, 856476, 133810, 116732, 50313, 89, 66, NA, 1952231,  X
129, 131.7, 75342, 5130, 166596, 117951, 3005, 68366, 823817, 724843, 27, 71, NA, 1985050,  X
130, 132.7, 43192, 4180, 214438, 1032, 103004, 846541, 46923, 57973, 31, 59, NA, 1317283,  X
131, 133.7, 1315245, 144359, 493201, 934856, 114351, 362997, 346823, 76720, 24, 21, NA, 3788552,  X
132, 134.7, 317032, 214570, 107696, 82201, 1551215, 16070, 164722, 451383, 19, 10, NA, 2904889,  X
133, 135.7, 357363, 352034, 28778, 68710, 255178, 312682, 98656, 37669, 11, 48, NA, 1511070,  X
134, 136.7, 48544, 252303, 30045, 331388, 1233837, 1192132, 331522, 886075, 76, 40, NA, 4305846,  X
135, 137.7, 259288, 1874064, 38551, 976190, 375464, 302223, 5854, 6092, 80, 44, NA, 3837726,  X
136, 138.7, 170208, 7486, 138263, 59527, 116090, 18228, 51295, 61556, 95, 36, NA, 622653,  X
137, 139.8, 433563, 2607, 97682, 30152, 612599, 108880, 797299, 283355, 3, 95, NA, 2366137,  X
138, 140.8, 530290, 304676, 47765, 1592792, 876065, 2702, 165289, 1231792, 55, 61, NA, 4751371,  X
139, 141.8, 275639, 9522, 44646, 5834, 342590, 386570, 297242, 1257562, 14, 79, NA, 2619605,  X
140, 142.8, 4849, 96464, 345410, 542783, 529392, 1803698, 520986, 0, 20, 84, NA, 3843582,  X
141, 143.8, 261462, 11727, 129215, 770343, 8619, 102332, 181952, 1025674, 19, 24, NA, 2491324,  X
142, 144.8, 41695, 101680, 486691, 1231557, 14602, 19961, 333660, 365796, 100, 37, NA, 2595642,  X
143, 145.8, 12343, 83298, 93992, 125778, 104309, 69078, 1231166, 9505, 67, 66, NA, 1729469,  X
144, 146.8, 16546, 179331, 50585, 5492, 191838, 370406, 281368, 1250530, 78, 22, NA, 2346096,  X
145, 147.9, 24619, 3399, 164701, 50330, 31289, 2424, 164866, 36702, 7, 48, NA, 478330,  X
146, 148.9, 98766, 200763, 213069, 4697, 106640, 331593, 85850, 25531, 98, 71, NA, 1066909,  X
147, 149.9, 14257, 32668, 153649, 160624, 57808, 138167, 830859, 530106, 7, 91, NA, 1918138,  X
148, 150.9, 35454, 311864, 38820, 128484, 216286, 692663, 656558, 238301, 92, 47, NA, 2318430,  X
149, 151.9, 184755, 708517, 65080, 26667, 883751, 943109, 10949, 62409, 53, 45, NA, 2885237,  X
150, 152.9, 425392, 16042, 6610, 357637, 30149, 136094, 69021, 86888, 92, 77, NA, 1127833,  X
151, 153.9, 27627, 99022, 12861, 76949, 256675, 1597, 86, 543997, 2, 80, NA, 1018814,  X
152, 154.9, 105419, 314518, 7771, 63058, 383573, 147341, 108529, 3, 42, 58, NA, 1130212,  X
153, 156.0, 638546, 532005, 316289, 40857, 837232, 74021, 102568, 325581, 93, 26, NA, 2867099,  X
154, 157.0, 722422, 159973, 180996, 270624, 534610, 684052, 45980, 279702, 87, 79, NA, 2878359,  X
155, 158.0, 125718, 1244569, 21869, 79020, 77044, 113325, 1296123, 32328, 30, 8, NA, 2989996,  X
156, 159.0, 383121, 876055, 507632, 298240, 461532, 6025, 18952, 1806119, 66, 85, NA, 4357676,  X
157, 160.0, 123953, 199123, 231705, 137016, 148848, 889624, 262285, 686, 30, 58, NA, 1993240,  X
158, 161.0, 55629, 57209, 458888, 134912, 12850, 27633, 120591, 8136, 91, 86, NA, 875848,  X
159, 162.0, 181382, 1459451, 3236, 322966, 26277, 151252, 30269, 18189, 60, 8, NA, 2193022,  X
160, 163.0, 18454, 280129, 223666, 182886, 144045, 36309, 285558, 31722, 97, 43, NA, 1202769,  X
161, 164.1, 105114, 105461, 182381, 135519, 76374, 378701, 192111, 57454, 55, 54, NA, 1233115,  X
162, 165.1, 149332, 214125, 302582, 183255, 634420, 1586321, 79719, 2406, 98, 18, NA, 3152160,  X
163, 166.1, 5874, 71249, 913503, 43670, 609832, 359057, 491514, 372892, 29, 34, NA, 2867591,  X
164, 167.1, 261668, 31338, 62961, 268556, 66825, 120167, 27986, 343449, 47, 3, NA, 1182950,  X
165, 168.1, 85991, 827, 164793, 166516, 668459, 74721, 985730, 491668, 83, 90, NA, 2638705,  X
166, 169.1, 181387, 123199, 124471, 48693, 317583, 462402, 22634, 162, 37, 56, NA, 1280531,  X
167, 170.1, 34282, 323463, 1324510, 10599, 97360, 35200, 1057965, 57165, 86, 55, NA, 2940544,  X
168, 171.1, 346394, 1249142, 261171, 1431483, 1402, 14393, 338293, 23753, 24, 18, NA, 3666031,  X
169, 172.2, 85994, 2700, 891927, 2157, 54796, 78301, 29451, 352960, 29, 27, NA, 1498286,  X
170, 173.2, 218813, 1541002, 781286, 477894, 26379, 101647, 680113, 318933, 98, 92, NA, 4146067,  X
171, 174.2, 248704, 1771, 32655, 54739, 515552, 280359, 454698, 600372, 28, 62, NA, 2188850,  X
172, 175.2, 821169, 169248, 145060, 2090, 486601, 341150, 2155508, 850747, 43, 55, NA, 4971573,  X
173, 176.2, 9898, 154, 288409, 697, 1951, 128724, 1305082, 90694, 61, 33, NA, 1825609,  X
174, 177.2, 427, 9528, 46450, 895600, 11376, 570614, 450129, 134882, 42, 26, NA, 2119006,  X
175, 178.2, 70657, 755419, 98042, 22973, 179, 875719, 238680, 165184, 96, 43, NA, 2226853,  X
176, 179.2, 66090, 524837, 648057, 31803, 158350, 2138102, 288453, 29144, 20, 100, NA, 3884836,  X
177, 180.3, 511372, 56073, 65463, 491711, 223300, 111416, 89506, 412803, 90, 17, NA, 1961644,  X
178, 181.3, 730008, 741042, 55, 80615, 1363379, 56582, 627588, 42588, 59, 61, NA, 3641857,  X
179, 182.3, 1232706, 356311, 548787, 954629, 429596, 67516, 515, 553874, 72, 5, NA, 4143934,  X
180, 183.3, 3868, 297816, 1231152, 62212, 96550, 229170, 56380, 2024508, 32, 55, NA, 4001656,  X
181, 184.3, 10210, 43830, 1656679, 286855, 299245, 204198, 138368, 322755, 93, 56, NA, 2962140,  X
182, 185.3, 617463, 767629, 255096, 83418, 44095, 16184, 536119, 27762, 9, 75, NA, 2347766,  X
183, 186.3, 228886, 5402, 111, 339681, 477618, 1383187, 414892, 50027, 45, 15, NA, 2899804,  X
184, 187.4, 71160, 250427, 108, 328, 591274, 668179, 804007, 383966, 65, 35, NA, 2769449,  X
185, 188.4, 253473, 422408, 34963, 292160, 417104, 177602, 107974, 95313, 56, 14, NA, 1800997,  X
186, 189.4, 313990, 4305, 139215, 17435, 1615654, 292853, 819382, 30316, 87, 77, NA, 3233150,  X
187, 190.4, 24361, 71106, 83159, 1379769, 60686, 1088481, 53428, 443753, 68, 72, NA, 3204743,  X
188, 191.4, 246541, 24296, 553271, 16867, 167279, 1905877, 505111, 405816, 15, 51, NA, 3825058,  X
189, 192.4, 38758, 18532, 167664, 160599, 134575, 229132, 833948, 251924, 31, 74, NA, 1835132,  X
190, 193.4, 99076, 53039, 94987, 146842, 133803, 148069, 215664, 444107, 6, 22, NA, 1335587,  X
191, 194.4, 14, 151608, 1418078, 480313, 31990, 81494, 225678, 464616, 26, 83, NA, 2853791,  X
192, 195.5, 102984, 115246, 21477, 273646, 97330, 347297, 78443, 24051, 72, 81, NA, 1060474,  X
193, 196.5, 63468, 531845, 85212, 378578, 1322336, 9944, 287758, 17718, 81, 31, NA, 2696859,  X
194, 197.5, 473856, 20785, 182359, 19625, 201354, 36188, 338554, 165954, 26, 29, NA, 1438675,  X
195, 198.5, 968, 213285, 2227334, 290310, 375, 58619, 136130, 30680, 3, 53, NA, 2957701,  X
196, 199.5, 27734, 190133, 75586, 5164, 42010, 107172, 56245, 126970, 92, 32, NA, 631014,  X
197, 200.5, 40712, 1006927, 223556, 69167, 169641, 1165260, 135531, 151893, 75, 36, NA, 2962687,  X
198, 201.5, 237440, 417, 2904, 170892, 310605, 7287, 80718, 23413, 73, 96, NA, 833676,  X
199, 202.5, 218235, 101101, 731947, 135260, 270622, 819254, 257521, 180365, 21, 20, NA, 2714305,  X
200, 203.6, 326970, 403062, 161700, 56891, 607132, 622974, 9404, 544601, 61, 15, NA, 2732734,  X
201, 204.6, 1410878, 140162, 3519, 802624, 150408, 12221, 20113, 6217, 92, 52, NA, 2546142,  X
202, 205.6, 250982, 738499, 317101, 718988, 269567, 357612, 126045, 15939, 25, 99, NA, 2794733,  X
203, 206.6, 50265, 39885, 121870, 565882, 191555, 536596, 30807, 818655, 73, 97, NA, 2355515,  X
204, 207.6, 1649004, 153063, 101464, 9450, 1432372, 668519, 136560, 343916, 44, 49, NA, 4494348,  X
205, 208.6, 2856, 3018314, 6852, 27578, 13864, 12248, 6, 207222, 47, 54, NA, 3288940,  X
206, 209.6, 604705, 196783, 126610, 53995, 3298632, 169891, 144342, 648186, 50, 72, NA, 5243144,  X
207, 210.6, 15203, 175880, 96851, 12678, 129230, 1069688, 199326, 691813, 27, 23, NA, 2390669,  X
208, 211.7, 455, 594335, 272156, 420508, 537440, 1927754, 964, 17478, 27, 62, NA, 3771090,  X
209, 212.7, 16090, 429697, 12474, 1266392, 36124, 117, 705541, 37447, 76, 99, NA, 2503882,  X
210, 213.7, 232929, 301515, 13251, 428578, 1041853, 685630, 99171, 652349, 95, 22, NA, 3455276,  X
211, 214.7, 94587, 233791, 791475, 9555, 404945, 514962, 43557, 2234, 54, 64, NA, 2095106,  X
212, 215.7, 110125, 557728, 315485, 488917, 496117, 12253, 84964, 61248, 17, 64, NA, 2126837,  X
213, 216.7, 633222, 579718, 24052, 72981, 47059, 99068, 23992, 223267, 54, 100, NA, 1703359,  X
214, 217.7, 666823, 3746, 79060, 615567, 246503, 199748, 313370, 42726, 68, 77, NA, 2167543,  X
215, 218.7, 122371, 2145792, 34008, 7849, 9564, 688342, 1676, 1348370, 52, 5, NA, 4357972,  X
216, 219.8, 141774, 83162, 470618, 18772, 86788, 1743, 211200, 1295608, 41, 10, NA, 2309665,  X
217, 220.8, 8670, 910797, 743668, 276730, 564166, 136608, 154771, 666741, 34, 37, NA, 3462151,  X
218, 221.8, 554765, 11766, 19370, 136707, 18365, 55335, 54133, 5183, 85, 63, NA, 855624,  X
219, 222.8, 8304, 2240048, 407769, 3056, 736336, 606136, 240205, 326088, 55, 7, NA, 4567942,  X
220, 223.8, 1108962, 17329, 10344, 153, 36810, 1158015, 1986459, 100300, 91, 29, NA, 4418372,  X
221, 224.8, 111441, 57644, 24215, 5536, 104149, 510537, 4326, 51314, 87, 66, NA, 869162,  X
222, 225.8, 9008, 404167, 95713, 35754, 270460, 74115, 4694, 83504, 36, 98, NA, 977415,  X
223, 226.8, 103110, 185561, 32260, 608028, 926305, 2348, 34145, 61762, 5, 38, NA, 1953519,  X
224, 227.9, 184935, 98380, 178, 3576, 673981, 216330, 12601, 40857, 38, 42, NA, 1230838,  X
225, 228.9, 127133, 73910, 143831, 35356, 1651, 354240, 179585, 73, 6, 43, NA, 915779,  X
226, 229.9, 385901, 332008, 230167, 14902, 233811, 43657, 22716, 54819, 81, 97, NA, 1317981,  X
227, 230.9, 32399, 467, 994042, 262692, 177036, 1497042, 16316, 318576, 5, 12, NA, 3298570,  X
228, 231.9, 26370, 158329, 135564, 52709, 83829, 11445, 1253012, 6355, 95, 1, NA, 1727613,  X
229, 232.9, 2291, 1303133, 1118650, 6224, 392481, 574113, 12887, 2745, 62, 72, NA, 3412524,  X
230, 233.9, 23977, 340502, 893223, 401485, 277539, 15235, 90, 93050, 63, 4, NA, 2045101,  X
231, 234.9, 249, 23986, 2910, 222964, 85606, 110813, 215696, 220271, 38, 50, NA, 882495,  X
232, 236.0, 40647, 25160, 38536, 767, 368951, 52412, 181519, 46442, 99, 51, NA, 754434,  X
233, 237.0, 26426, 881, 642793, 137893, 1054182, 62295, 1175207, 57087, 9, 18, NA, 3156764,  X
234, 238.0, 213692, 3935, 807998, 324105, 135423, 396938, 57676, 614497, 40, 95, NA, 2554264,  X
235, 239.0, 53, 595557, 213709, 429987, 1567797, 5439, 137015, 1085445, 26, 92, NA, 4035002,  X
236, 240.0, 194543, 500216, 2793813, 12977, 2017469, 416026, 0, 414181, 24, 9, NA, 6349225,  X
237, 241.0, 585, 42121, 1241808, 140565, 198714, 37336, 213496, 110031, 45, 9, NA, 1984656,  X
238, 242.0, 22491, 905, 361592, 53017, 614564, 1205021, 125868, 101347, 43, 27, NA, 2484805,  X
239, 243.0, 1178756, 22860, 1633516, 850117, 766586, 51638, 2534, 324247, 50, 29, NA, 4830254,  X
240, 244.1, 1435467, 71019, 282041, 138, 53870, 1332574, 453720, 101, 11, 67, NA, 3628930,  X
241, 245.1, 73468, 70838, 370428, 7396, 1213537, 92903, 1150667, 1079671, 99, 19, NA, 4058908,  X
242, 246.1, 269805, 174376, 251262, 44090, 2341554, 190792, 749616, 268712, 43, 81, NA, 4290207,  X
243, 247.1, 434257, 68244, 150882, 516033, 917606, 1990973, 18346, 1026850, 95, 39, NA, 5123191,  X
244, 248.1, 11754, 173049, 191020, 154304, 706350, 129191, 740785, 44091, 80, 66, NA, 2150544,  X
245, 249.1, 438797, 237124, 316717, 610345, 53660, 305858, 724236, 26272, 96, 35, NA, 2713009,  X
246, 250.1, 155308, 1023124, 21303, 398622, 492459, 2270, 73776, 46093, 35, 72, NA, 2212955,  X
247, 251.1, 166862, 216860, 818, 23582, 165, 4215, 419561, 188354, 19, 74, NA, 1020417,  X
