obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
207, 210.5, 17155, 16803, 58713, 47466, 28421, 1130648, 1386, 19752, 36, 17, NA, 1320344,  X
208, 211.5, 27515, 170, 153531, 240546, 62082, 19260, 54282, 69536, 67, 79, NA, 626922,  X
209, 212.5, 46650, 94342, 143415, 1586803, 8401, 273050, 109736, 120334, 91, 23, NA, 2382731,  X
210, 213.5, 209386, 900860, 82259, 1697298, 298688, 473783, 18882, 129524, 4, 65, NA, 3810680,  X
211, 214.5, 1079401, 256393, 1339, 153031, 467746, 1218779, 25650, 829932, 9, 44, NA, 4032271,  X
212, 215.6, 157476, 59146, 145634, 32189, 73149, 1034626, 2086, 53832, 12, 70, NA, 1558138,  X
213, 216.6, 28937, 754312, 581459, 853049, 1146734, 86077, 17394, 30174, 34, 91, NA, 3498136,  X
214, 217.6, 130730, 88832, 65672, 1221, 41982, 140108, 3394, 4918, 71, 79, NA, 476857,  X
215, 218.6, 688877, 83253, 1226853, 310504, 254986, 40939, 260, 12177, 40, 31, NA, 2617849,  X
216, 219.6, 6497, 140099, 15433, 546, 73896, 1492, 26019, 33855, 76, 49, NA, 297837,  X
217, 220.6, 757311, 14720, 79885, 157325, 6790, 36244, 415256, 716933, 50, 64, NA, 2184464,  X
218, 221.6, 336136, 29801, 229975, 629949, 839342, 131942, 359631, 802154, 82, 74, NA, 3358930,  X
219, 222.6, 96156, 253032, 362481, 103586, 1765, 525887, 630, 1285301, 4, 82, NA, 2628838,  X
220, 223.7, 309027, 244249, 59202, 492887, 171237, 5283, 935919, 1705286, 2, 60, NA, 3923090,  X
221, 224.7, 625589, 194388, 16969, 30664, 9909, 70778, 23576, 29033, 13, 4, NA, 1000906,  X
222, 225.7, 60, 116273, 990574, 580161, 418846, 2212, 565285, 70140, 69, 40, NA, 2743551,  X
223, 226.7, 11267, 395674, 429725, 596699, 13300, 29793, 886137, 5332, 97, 52, NA, 2367927,  X
224, 227.7, 245955, 371288, 50810, 1093754, 57881, 50344, 43775, 21710, 4, 65, NA, 1935517,  X
225, 228.7, 418, 628840, 558572, 631771, 250538, 149827, 28128, 431, 2, 7, NA, 2248525,  X
226, 229.7, 43622, 415960, 78470, 66186, 648206, 513254, 1872794, 50204, 14, 48, NA, 3688696,  X
227, 230.7, 468207, 387391, 974828, 1116504, 19863, 1067790, 175447, 360059, 54, 92, NA, 4570089,  X
228, 231.7, 617757, 22606, 26320, 10805, 6421, 157078, 1141, 3264, 81, 40, NA, 845392,  X
229, 232.8, 235148, 1444798, 88, 137532, 32626, 703198, 50058, 703830, 76, 100, NA, 3307278,  X
230, 233.8, 185685, 20521, 476026, 221371, 568033, 1529859, 16772, 12655, 21, 35, NA, 3030922,  X
231, 234.8, 58351, 319830, 57535, 3004, 58331, 1317721, 312587, 352, 45, 6, NA, 2127711,  X
232, 235.8, 58465, 223268, 377663, 264750, 57, 127110, 474421, 1315, 91, 41, NA, 1527049,  X
233, 236.8, 353, 684953, 41297, 112700, 1167166, 649, 48666, 107929, 35, 12, NA, 2163713,  X
234, 237.8, 131740, 1138883, 1282689, 3078787, 721979, 43644, 645249, 159258, 59, 45, NA, 7202229,  X
235, 238.8, 40931, 39931, 197727, 29539, 5804, 282044, 171725, 239324, 68, 98, NA, 1007025,  X
236, 239.8, 705320, 25293, 309693, 90, 252105, 25383, 49498, 115123, 85, 93, NA, 1482505,  X
237, 240.9, 77398, 647225, 42214, 177, 157120, 1523401, 114786, 242687, 55, 38, NA, 2805008,  X
238, 241.9, 195671, 723168, 1048175, 52307, 66428, 1197, 62107, 40974, 100, 37, NA, 2190027,  X
239, 242.9, 15478, 664033, 275620, 44210, 502994, 221043, 32, 252553, 51, 72, NA, 1975963,  X
240, 243.9, 150690, 9495, 316916, 323317, 128638, 3710, 176325, 544202, 98, 60, NA, 1653293,  X
241, 244.9, 1761043, 194377, 213280, 4334, 60653, 1142535, 254066, 401603, 83, 29, NA, 4031891,  X
242, 245.9, 946055, 25115, 1052289, 190828, 13129, 11987, 867299, 281397, 81, 21, NA, 3388099,  X
243, 246.9, 403811, 149657, 73198, 898555, 82500, 1045275, 246500, 195088, 10, 24, NA, 3094584,  X
244, 247.9, 115231, 959877, 627538, 46889, 800815, 88244, 8736, 795769, 89, 95, NA, 3443099,  X
245, 249.0, 817908, 318479, 1024, 82649, 1180, 161524, 72229, 289836, 24, 67, NA, 1744829,  X
246, 250.0, 725231, 244569, 97844, 89369, 15498, 3329, 1550, 306467, 83, 35, NA, 1483857,  X
247, 251.0, 83490, 466932, 2918, 441137, 370815, 233837, 16297, 293465, 83, 50, NA, 1908891,  X
