obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
112, 114.8, 115057, 226706, 1573225, 103013, 15074, 62187, 241604, 382569, 23, 5, NA, 2719435,  X
113, 115.8, 630149, 65984, 13328, 21774, 632975, 21197, 1180, 207910, 4, 45, NA, 1594497,  X
114, 116.8, 298654, 604876, 75186, 50665, 659, 517720, 55766, 81511, 75, 37, NA, 1685037,  X
115, 117.8, 7463, 175465, 332866, 10817, 1140, 81, 623, 337035, 93, 61, NA, 865490,  X
116, 118.8, 6906, 630357, 2541, 5369, 1925242, 18332, 186980, 566761, 100, 53, NA, 3342488,  X
117, 119.8, 5946, 519983, 464922, 23103, 21, 226621, 361136, 488033, 18, 71, NA, 2089765,  X
118, 120.8, 684703, 2470, 233846, 61348, 2013202, 29459, 355919, 316628, 9, 19, NA, 3697575,  X
119, 121.9, 453031, 111647, 836765, 7711, 211357, 651484, 1834144, 9137, 85, 72, NA, 4115276,  X
120, 122.9, 2157, 448555, 160023, 44063, 425388, 463712, 493, 230358, 57, 57, NA, 1774749,  X
121, 123.9, 31422, 647863, 922026, 1526, 11378, 411223, 39333, 347879, 88, 58, NA, 2412650,  X
122, 124.9, 436854, 873626, 598340, 54065, 875744, 141835, 18598, 143787, 66, 23, NA, 3142849,  X
123, 125.9, 54376, 18362, 143773, 26391, 586530, 18063, 206629, 511453, 19, 48, NA, 1565577,  X
124, 126.9, 536285, 604647, 2220, 48771, 956957, 4256, 29260, 1848293, 61, 80, NA, 4030689,  X
125, 127.9, 446585, 31443, 184885, 57685, 115432, 71992, 966782, 310236, 98, 48, NA, 2185040,  X
126, 128.9, 20910, 63667, 583845, 528337, 330870, 26958, 346264, 638440, 98, 8, NA, 2539291,  X
127, 129.9, 80633, 71675, 43459, 177172, 1274589, 14739, 18796, 28593, 38, 25, NA, 1709656,  X
128, 130.9, 326779, 127373, 382204, 132101, 83, 947009, 237204, 463, 75, 40, NA, 2153216,  X
129, 131.9, 1733, 142782, 902150, 34708, 10925, 80692, 137, 0, 82, 79, NA, 1173127,  X
130, 132.9, 23864, 964456, 942951, 76965, 1033766, 12719, 69678, 88091, 68, 35, NA, 3212490,  X
131, 134.0, 74967, 18228, 109709, 326427, 43507, 31306, 386552, 15288, 50, 77, NA, 1005984,  X
132, 135.0, 709, 59384, 25547, 11060, 521134, 179295, 208810, 94211, 24, 70, NA, 1100150,  X
133, 136.0, 118004, 411, 68640, 747469, 114437, 96901, 256101, 17883, 90, 18, NA, 1419846,  X
134, 137.0, 46195, 1243, 218251, 353747, 9967, 10002, 71536, 495390, 28, 76, NA, 1206331,  X
135, 138.0, 1400179, 1290, 2090226, 7133, 235577, 221488, 194449, 271137, 11, 79, NA, 4421479,  X
136, 139.0, 1200458, 16396, 292457, 4369688, 447472, 69037, 354808, 550260, 8, 5, NA, 7300576,  X
137, 140.0, 54269, 446522, 353400, 376379, 115972, 5099, 1909239, 94856, 14, 47, NA, 3355736,  X
138, 141.0, 1223, 274425, 386031, 668768, 875004, 41338, 298704, 118592, 69, 16, NA, 2664085,  X
139, 142.0, 567684, 249427, 78, 37526, 107041, 39959, 137768, 195362, 46, 7, NA, 1334845,  X
140, 143.0, 235264, 462888, 1273121, 43353, 18498, 1605604, 88019, 12683, 28, 35, NA, 3739430,  X
141, 144.0, 1152663, 54366, 200517, 203120, 41537, 158077, 1066216, 84853, 95, 6, NA, 2961349,  X
142, 145.0, 139170, 52280, 24887, 267897, 346946, 78281, 30010, 244739, 72, 65, NA, 1184210,  X
143, 146.1, 74188, 291514, 125593, 1380405, 181454, 685406, 129912, 100563, 90, 12, NA, 2969035,  X
144, 147.1, 4346, 89594, 20629, 247118, 380113, 647, 363723, 6327721, 70, 53, NA, 7433891,  X
145, 148.1, 163856, 19903, 151089, 1608359, 9850, 313554, 189749, 44131, 67, 20, NA, 2500491,  X
146, 149.1, 143910, 75, 17943, 443784, 363650, 82471, 129139, 140551, 29, 53, NA, 1321523,  X
147, 150.1, 146681, 15596, 94909, 371249, 11766, 54911, 5, 995445, 45, 93, NA, 1690562,  X
148, 151.1, 206001, 202564, 101672, 570898, 3121, 136962, 503481, 255753, 72, 48, NA, 1980452,  X
149, 152.1, 50054, 1041742, 257384, 260424, 34704, 72527, 1257, 361887, 58, 16, NA, 2079979,  X
150, 153.1, 12823, 4062, 878562, 40, 74245, 283849, 295642, 592237, 59, 91, NA, 2141460,  X
151, 154.1, 51968, 12092, 258936, 1808055, 126009, 855576, 2380, 1324684, 80, 78, NA, 4439700,  X
152, 155.2, 256797, 413758, 51138, 11242, 516552, 72420, 688840, 46501, 71, 42, NA, 2057248,  X
153, 156.2, 354581, 144743, 4133, 24515, 2630, 401246, 1484779, 5598, 8, 40, NA, 2422225,  X
154, 157.2, 418749, 19059, 681705, 1043116, 2712, 859644, 101143, 59422, 87, 48, NA, 3185550,  X
155, 158.2, 3035325, 490985, 38345, 118260, 634336, 37559, 77841, 8212, 76, 51, NA, 4440863,  X
156, 159.2, 459865, 544146, 1234845, 260599, 1432599, 56071, 199, 106860, 52, 77, NA, 4095184,  X
157, 160.2, 680075, 471159, 2231559, 57444, 93630, 1023, 1132189, 204910, 18, 8, NA, 4871989,  X
158, 161.2, 295127, 48750, 1112, 44367, 2670, 298136, 886898, 1994097, 32, 42, NA, 3571157,  X
159, 162.2, 371021, 111631, 39727, 230863, 80865, 297689, 524725, 710233, 60, 63, NA, 2366754,  X
160, 163.3, 317783, 259713, 1052, 72867, 18521, 314967, 409295, 392879, 13, 58, NA, 1787077,  X
161, 164.3, 1584, 326656, 408208, 9200, 57958, 56653, 6546, 68997, 18, 58, NA, 935802,  X
162, 165.3, 59920, 95167, 80369, 217528, 185282, 1400312, 52224, 328121, 99, 11, NA, 2418923,  X
163, 166.3, 53974, 415610, 342376, 173368, 3673, 566160, 19038, 149703, 40, 29, NA, 1723902,  X
164, 167.3, 2806, 253537, 148708, 1920, 371376, 34454, 609775, 11905, 14, 23, NA, 1434481,  X
165, 168.3, 994403, 402180, 578287, 170933, 97915, 104266, 872913, 202254, 99, 47, NA, 3423151,  X
166, 169.3, 42874, 367, 43510, 83066, 300557, 97507, 292067, 15903, 81, 21, NA, 875851,  X
167, 170.3, 1260, 117591, 669, 17196, 18207, 1608992, 27145, 46615, 70, 28, NA, 1837675,  X
168, 171.4, 454626, 262009, 46120, 174394, 45070, 86081, 1213746, 51, 28, 90, NA, 2282097,  X
169, 172.4, 794553, 97906, 2178889, 154609, 300550, 121410, 31540, 290952, 61, 67, NA, 3970409,  X
170, 173.4, 341855, 260310, 547592, 96205, 29607, 714106, 80786, 64705, 28, 88, NA, 2135166,  X
171, 174.4, 60697, 894827, 2702, 90064, 1008162, 258418, 537, 160244, 94, 3, NA, 2475651,  X
172, 175.4, 237187, 448425, 35550, 1105893, 142998, 80437, 3516, 28545, 84, 73, NA, 2082551,  X
173, 176.4, 374451, 1038050, 70716, 248968, 25600, 522439, 118663, 494901, 71, 50, NA, 2893788,  X
174, 177.4, 7507, 1385263, 96260, 12740, 29012, 36370, 2558, 74223, 84, 21, NA, 1643933,  X
175, 178.4, 11063, 53250, 107773, 287560, 646343, 321759, 212, 94649, 15, 82, NA, 1522609,  X
176, 179.5, 233589, 2014732, 212802, 9555, 3160, 1035083, 1243870, 278612, 93, 77, NA, 5031403,  X
177, 180.5, 306909, 106418, 147113, 732475, 102173, 4, 357969, 71883, 28, 2, NA, 1824944,  X
178, 181.5, 209466, 1819, 1073578, 282777, 125217, 558386, 1280, 38, 55, 91, NA, 2252561,  X
179, 182.5, 19296, 54823, 166976, 279940, 601355, 82882, 320094, 4132, 4, 86, NA, 1529498,  X
180, 183.5, 518369, 4363, 289468, 400779, 2177, 1061679, 482707, 14633, 79, 30, NA, 2774175,  X
181, 184.5, 318007, 16839, 25527, 316845, 603, 285121, 778840, 420974, 89, 94, NA, 2162756,  X
182, 185.5, 17560, 29051, 1284, 518012, 9080, 1847, 77140, 344116, 2, 82, NA, 998090,  X
183, 186.5, 272116, 466, 368247, 9423, 10041, 230, 674774, 181821, 11, 72, NA, 1517118,  X
184, 187.6, 558723, 99256, 745968, 1164742, 216338, 799884, 23825, 845311, 73, 24, NA, 4454047,  X
185, 188.6, 4859, 48923, 9, 210168, 21356, 1347259, 725384, 360935, 31, 80, NA, 2718893,  X
186, 189.6, 809283, 322980, 47005, 89095, 687414, 169567, 63566, 300005, 92, 29, NA, 2488915,  X
187, 190.6, 1494717, 614077, 192406, 466599, 455792, 1811115, 332752, 734004, 61, 11, NA, 6101462,  X
188, 191.6, 68261, 13776, 52910, 24987, 404929, 229224, 276106, 18419, 74, 1, NA, 1088612,  X
189, 192.6, 428989, 458099, 66009, 117589, 73185, 510385, 320, 692493, 33, 7, NA, 2347069,  X
190, 193.6, 314090, 34960, 2341125, 13306, 1587554, 234767, 139865, 62779, 92, 30, NA, 4728446,  X
191, 194.6, 2261, 8757, 159013, 1741766, 148225, 689680, 498193, 94036, 85, 10, NA, 3341931,  X
192, 195.7, 9945, 248720, 111559, 6121, 335708, 129018, 14368, 310831, 68, 81, NA, 1166270,  X
193, 196.7, 1311798, 586357, 76911, 450231, 83476, 185379, 39947, 1546889, 94, 40, NA, 4280988,  X
194, 197.7, 899, 56009, 515720, 2337169, 845451, 12369, 1490442, 1170457, 81, 56, NA, 6428516,  X
195, 198.7, 2837, 52685, 147421, 65902, 25774, 94356, 161609, 292048, 77, 57, NA, 842632,  X
196, 199.7, 2786, 532, 455147, 612567, 253, 368604, 476588, 2187, 2, 92, NA, 1918664,  X
197, 200.7, 36401, 61690, 562, 21664, 873615, 789601, 36415, 14894, 76, 32, NA, 1834842,  X
198, 201.7, 287922, 2456, 971947, 139069, 1554, 4143, 6983, 373911, 45, 84, NA, 1787985,  X
199, 202.7, 206872, 27024, 42559, 176726, 123028, 819948, 59657, 6259, 90, 78, NA, 1462073,  X
200, 203.8, 1515632, 88237, 171727, 567402, 3867, 331893, 725909, 12015, 90, 95, NA, 3416682,  X
201, 204.8, 283439, 573508, 254419, 472001, 93279, 111373, 1681544, 209419, 60, 22, NA, 3678982,  X
202, 205.8, 4408, 377002, 102068, 158327, 106301, 31383, 797144, 698, 76, 22, NA, 1577331,  X
203, 206.8, 255866, 118225, 473584, 2352854, 259519, 9629, 677851, 144542, 5, 100, NA, 4292070,  X
204, 207.8, 125789, 22108, 1418302, 167748, 83593, 158896, 2254, 168426, 24, 22, NA, 2147116,  X
205, 208.8, 549458, 156051, 5896, 550820, 49204, 28166, 574111, 423, 29, 10, NA, 1914129,  X
206, 209.8, 377749, 55070, 7027, 6494, 33396, 31517, 9074, 45682, 75, 82, NA, 566009,  X
207, 210.8, 237448, 132631, 625812, 1291320, 161799, 4839, 649796, 172719, 3, 39, NA, 3276364,  X
208, 211.9, 27344, 788552, 487977, 31760, 384551, 11450, 33397, 147766, 48, 43, NA, 1912797,  X
209, 212.9, 169968, 43667, 432136, 70190, 2542, 161591, 562332, 943, 53, 90, NA, 1443369,  X
210, 213.9, 339535, 61638, 394559, 36289, 30859, 988855, 304429, 979228, 2, 45, NA, 3135392,  X
211, 214.9, 8, 57147, 478582, 1137, 26297, 32710, 106686, 28253, 36, 24, NA, 730820,  X
212, 215.9, 31344, 125073, 150557, 535253, 224906, 290857, 82, 264565, 30, 53, NA, 1622637,  X
213, 216.9, 2182, 76268, 1629, 107337, 93, 361608, 282487, 2459, 69, 57, NA, 834063,  X
214, 217.9, 598610, 27557, 119216, 358824, 520409, 57242, 220325, 116483, 100, 85, NA, 2018666,  X
215, 218.9, 81269, 37087, 2852842, 118805, 276352, 305266, 7213, 143631, 88, 4, NA, 3822465,  X
216, 220.0, 153941, 90249, 1123316, 33872, 13289, 123188, 40544, 586459, 54, 76, NA, 2164858,  X
217, 221.0, 1634735, 789872, 777097, 366449, 13359, 27662, 101560, 130525, 2, 37, NA, 3841259,  X
218, 222.0, 852, 67528, 234274, 25162, 11444, 10720, 1143563, 9995, 4, 57, NA, 1503538,  X
219, 223.0, 124820, 111129, 11299, 27703, 238540, 514310, 9609, 351200, 12, 31, NA, 1388610,  X
220, 224.0, 45594, 1009153, 9146, 84308, 582578, 5867, 106649, 227726, 81, 20, NA, 2071021,  X
221, 225.0, 515343, 225952, 3306, 23442, 588689, 1142599, 343382, 48718, 65, 86, NA, 2891431,  X
222, 226.0, 91421, 75454, 133944, 285125, 30643, 5084, 22, 516067, 72, 19, NA, 1137760,  X
223, 227.0, 1844, 336177, 290441, 300605, 561858, 257113, 430014, 508079, 37, 89, NA, 2686131,  X
224, 228.1, 414573, 1295, 655754, 186091, 276537, 543207, 42238, 14577, 69, 63, NA, 2134272,  X
225, 229.1, 192775, 29916, 124788, 247104, 98129, 716120, 6351, 172135, 1, 37, NA, 1587318,  X
226, 230.1, 85014, 43706, 3261, 91065, 129691, 920671, 12117, 15255, 15, 51, NA, 1300780,  X
227, 231.1, 259068, 3, 46285, 5316, 32426, 71509, 203909, 1859214, 91, 79, NA, 2477730,  X
228, 232.1, 407, 27534, 86136, 3425, 4796, 375279, 399605, 78629, 30, 8, NA, 975811,  X
229, 233.1, 623596, 1198967, 108, 1940, 91355, 28251, 734617, 42471, 89, 17, NA, 2721305,  X
230, 234.1, 254823, 531098, 1719526, 170713, 113571, 69484, 201588, 3654, 13, 28, NA, 3064457,  X
231, 235.1, 52083, 259147, 5117, 164520, 430039, 11122, 329826, 379816, 54, 11, NA, 1631670,  X
232, 236.2, 147286, 284814, 153238, 132390, 64614, 118354, 856726, 211675, 50, 31, NA, 1969097,  X
233, 237.2, 70920, 192735, 180390, 65481, 1396909, 1398553, 212310, 99705, 27, 79, NA, 3617003,  X
234, 238.2, 90468, 8967, 83057, 4019, 122156, 15339, 31541, 12269, 75, 34, NA, 367816,  X
235, 239.2, 113509, 819553, 9332, 80382, 2670, 40586, 2054, 2042466, 96, 11, NA, 3110552,  X
236, 240.2, 77583, 1233464, 1020081, 112443, 206649, 146635, 1749, 2294, 91, 99, NA, 2800898,  X
237, 241.2, 19746, 429637, 55548, 1281539, 46776, 396, 19233, 11741, 57, 81, NA, 1864616,  X
238, 242.2, 5403, 472634, 183666, 498142, 23436, 21811, 63337, 19691, 15, 41, NA, 1288120,  X
239, 243.2, 206125, 7353, 37950, 85904, 14456, 623129, 146, 29205, 24, 92, NA, 1004268,  X
240, 244.3, 80634, 76558, 2165, 14405, 679230, 125210, 164698, 335, 86, 35, NA, 1143235,  X
241, 245.3, 347815, 641603, 359157, 291278, 9190, 53112, 27822, 199173, 17, 90, NA, 1929150,  X
242, 246.3, 441599, 693655, 166799, 153460, 192007, 1559499, 19432, 84919, 79, 46, NA, 3311370,  X
243, 247.3, 230194, 189355, 25753, 274053, 202153, 111376, 693546, 63589, 6, 69, NA, 1790019,  X
244, 248.3, 1746627, 559550, 106534, 1271150, 192819, 382480, 40476, 196114, 3, 48, NA, 4495750,  X
245, 249.3, 832094, 668705, 579, 768954, 83134, 2283727, 30400, 3387, 57, 98, NA, 4670980,  X
246, 250.3, 28903, 1045147, 767505, 337820, 938401, 48652, 27690, 195421, 94, 89, NA, 3389539,  X
247, 251.3, 313690, 100765, 365716, 2884, 383312, 125444, 112780, 2121262, 86, 99, NA, 3525853,  X
