1677653060.000000, 1677653060.000000, 1677653060.000000
32.000000, 32.000000, 32.000000
31,22,52
31,22,51
32,21,51
32,22,51
32,22,51
32,22,51
31,22,52
32,22,51
32,22,51
31,22,51
32,22,52
32,22,51
32,22,51
31,22,51
32,22,51
32,22,51
32,22,52
31,22,52
31,22,52
31,22,51
32,22,52
31,22,52
30,23,52
30,22,52
30,22,52
29,22,52
30,22,52
30,22,52
30,22,52
30,22,52
30,22,52
30,22,52
29,22,53
30,22,53
30,22,53
29,22,53
29,23,53
29,22,53
30,22,54
29,23,54
29,23,55
28,24,55
26,23,53
27,25,54
27,26,58
28,26,61
25,24,60
23,23,60
19,22,60
15,23,63
12,22,62
8,21,59
6,20,57
0,19,56
-3,19,56
-6,19,56
-11,19,58
-13,18,59
-18,18,58
-20,18,58
-25,17,58
-29,16,54
-27,17,57
-32,15,53
-30,15,55
-37,14,49
-40,14,47
-41,14,46
-51,13,40
-53,13,39
-52,13,40
-54,12,37
-51,10,36
-52,9,33
-57,8,28
-58,10,22
-67,9,15
-58,9,17
-55,7,16
-57,7,3
-74,5,-20
-76,4,-21
-75,4,-23
-72,2,-24
-61,2,-20
-61,2,-20
-67,1,-24
-65,2,-20
-70,1,-21
-69,0,-16
-74,1,-14
-72,1,-8
-48,6,12
-45,8,21
-11,8,44
-22,11,60
-12,23,63
-13,16,65
-16,21,64
-18,20,52
-9,22,56
-6,19,56
-8,23,60
-2,25,64
-4,23,64
-1,22,66
-1,22,68
1,23,67
1,24,63
0,25,58
3,26,59
5,27,58
1,26,56
9,25,57
16,21,57
20,21,59
26,22,57
31,22,58
34,23,56
34,25,52
34,25,50
34,24,50
34,25,50
29,27,49
30,26,49
30,26,48
30,26,50
26,26,48
36,25,50
34,28,52
33,24,52
31,19,58
18,27,49
28,27,54
25,26,51
26,28,48
38,21,52
33,20,50
31,22,51
29,22,51
35,24,51
36,24,50
37,23,50
40,20,46
35,24,47
34,26,49
34,26,47
35,25,45
30,28,47
31,28,51
33,28,51
32,28,50
29,28,44
29,28,44
26,29,46
29,28,50
28,28,50
26,30,50
30,31,54
-40,15,13
37,33,62
24,25,49
27,25,51
27,25,51
28,25,52
28,27,52
28,26,54
30,26,54
31,27,53
29,29,52
29,29,52
27,27,48
28,26,48
27,26,47
26,25,48
25,24,48
24,25,47
25,25,48
25,22,49
38,27,55
41,30,57
40,27,51
36,26,48
30,26,53
30,25,58
31,22,57
33,22,52
33,21,51
34,22,50
34,22,51
32,23,50
29,25,50
29,24,52
29,23,53
29,22,53
33,22,49
31,23,52
29,23,55
28,21,56
28,20,55
28,22,54
29,22,52
30,22,51
31,22,51
31,23,52
32,22,51
32,21,51
32,21,53
32,22,52
32,21,51
33,22,51
33,22,51
34,22,50
33,22,50
32,21,51
31,22,51
31,22,52
31,22,52
31,22,52
32,21,52
32,22,52
32,21,51
33,21,50
33,22,51
29,23,52
31,21,53
32,21,52
32,22,51
31,22,51
31,21,52
30,22,52
31,21,52
31,22,52
31,21,52
31,21,52
31,21,52
30,21,53
30,21,53
30,21,53
30,21,52
30,21,53
30,21,53
30,21,53
30,21,53
30,21,52
30,22,53
30,22,52
30,22,53
30,22,52
30,22,52
30,22,52
30,22,52
30,22,52
30,22,53
31,22,52
31,22,51
30,22,52
30,22,52
31,22,51
30,22,52
30,22,52
30,22,52
30,22,52
30,22,52
30,22,52
31,22,52
31,22,52
30,23,52
31,22,52
31,22,52
31,22,52
30,22,52
31,22,52
31,22,52
31,22,52
31,22,52
30,22,52
30,22,52
30,22,52
30,22,52
30,21,52
30,22,52
30,22,53
32,21,51
32,22,51
32,23,51
31,23,52
30,21,53
29,21,53
29,21,52
30,22,52
31,22,52
31,22,52
31,22,51
32,22,51
31,22,52
31,22,52
32,21,52
31,21,52
32,21,51
32,21,52
31,22,52
30,21,52
31,21,53
30,21,52
30,21,52
30,21,52
31,21,52
31,21,53
31,21,53
