obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
22, 23.3, 680226, 910152, 2195, 376441, 150, 15461, 96461, 309852, 59, 61, NA, 2390938,  X
23, 24.3, 13914, 240082, 953419, 242126, 121309, 22916, 293291, 878225, 50, 84, NA, 2765282,  X
24, 25.3, 44409, 285334, 21283, 631099, 8106, 32377, 14717, 1267118, 72, 12, NA, 2304443,  X
25, 26.3, 219219, 120475, 104961, 1237232, 50124, 23747, 169118, 40899, 21, 45, NA, 1965775,  X
26, 27.3, 515527, 22149, 237986, 169, 252441, 55196, 839426, 10625, 98, 79, NA, 1933519,  X
27, 28.4, 425270, 453570, 16008, 1041903, 46049, 270499, 132074, 296951, 5, 56, NA, 2682324,  X
28, 29.4, 279081, 654723, 1219, 239672, 33271, 1249120, 1730331, 54870, 26, 63, NA, 4242287,  X
29, 30.4, 659571, 714595, 61829, 631202, 936764, 435718, 688342, 104562, 68, 37, NA, 4232583,  X
30, 31.4, 203824, 203902, 63739, 1406734, 251639, 257680, 378020, 1485242, 56, 44, NA, 4250780,  X
31, 32.4, 159206, 18325, 7082, 351927, 212940, 1062, 456, 979, 61, 39, NA, 751977,  X
32, 33.4, 475129, 656999, 897743, 40298, 47305, 1760773, 329650, 1642810, 30, 61, NA, 5850707,  X
33, 34.4, 1076, 11539, 52045, 59241, 412571, 295080, 317430, 1995993, 66, 65, NA, 3144975,  X
34, 35.4, 287976, 3366, 524, 4309, 74480, 1649, 469134, 189047, 86, 62, NA, 1030485,  X
35, 36.4, 174900, 52998, 16245, 38840, 40025, 21270, 60505, 41337, 47, 41, NA, 446120,  X
36, 37.5, 83664, 196415, 16817, 62667, 744900, 87284, 146764, 19491, 18, 5, NA, 1358002,  X
37, 38.5, 89807, 46072, 55660, 668043, 64309, 1502952, 1533, 609075, 75, 75, NA, 3037451,  X
38, 39.5, 635615, 73958, 8499, 160032, 269087, 104075, 445150, 446768, 63, 82, NA, 2143184,  X
39, 40.5, 33403, 181465, 236646, 1985, 357736, 1164672, 446384, 366571, 29, 5, NA, 2788862,  X
40, 41.5, 1127, 12265, 290440, 497572, 655202, 1036246, 11497, 8636, 32, 80, NA, 2512985,  X
41, 42.5, 560982, 27401, 344360, 64732, 32116, 26100, 566965, 1005051, 53, 12, NA, 2627707,  X
42, 43.5, 167245, 201424, 199347, 829442, 55232, 5355, 27841, 150452, 79, 8, NA, 1636338,  X
43, 44.6, 740234, 846372, 236418, 2170, 103858, 76876, 4333, 2031159, 40, 38, NA, 4041420,  X
44, 45.6, 482351, 39115, 385688, 10897, 616094, 932588, 695078, 28375, 28, 66, NA, 3190186,  X
45, 46.6, 42178, 106567, 137009, 396303, 3147, 27681, 59148, 1136421, 19, 52, NA, 1908454,  X
46, 47.6, 15284, 58302, 3305, 39804, 45746, 538723, 425781, 452320, 35, 8, NA, 1579265,  X
47, 48.6, 678387, 813882, 278686, 996, 727880, 169399, 301145, 49182, 60, 26, NA, 3019557,  X
48, 49.6, 99447, 443517, 498236, 121242, 208533, 422014, 555098, 31968, 13, 81, NA, 2380055,  X
49, 50.6, 555248, 142684, 42800, 68645, 1924242, 944, 237810, 102907, 55, 56, NA, 3075280,  X
50, 51.6, 221232, 824683, 508501, 5976, 349798, 12245, 309402, 18843, 58, 40, NA, 2250680,  X
51, 52.7, 97601, 34759, 109807, 39, 424341, 195251, 956023, 215365, 47, 79, NA, 2033186,  X
52, 53.7, 136874, 67171, 404242, 361593, 1259, 529444, 1763025, 10433, 11, 30, NA, 3274041,  X
53, 54.7, 10727, 1919179, 148169, 69259, 46415, 229806, 444461, 212522, 23, 47, NA, 3080538,  X
54, 55.7, 295299, 19545, 608257, 215004, 178762, 21612, 20366, 713077, 52, 51, NA, 2071922,  X
55, 56.7, 90825, 106098, 747301, 1131620, 26301, 289392, 648636, 22630, 16, 38, NA, 3062803,  X
56, 57.7, 1101136, 173092, 49640, 124013, 795542, 218404, 581534, 159489, 43, 86, NA, 3202850,  X
57, 58.7, 157456, 11280, 14306, 67591, 260526, 403875, 10503, 575153, 22, 84, NA, 1500690,  X
58, 59.7, 24334, 84606, 53154, 2184097, 837279, 437, 5231, 397825, 76, 93, NA, 3586963,  X
59, 60.8, 28198, 40066, 258404, 262595, 23737, 65261, 1101595, 58061, 33, 1, NA, 1837917,  X
60, 61.8, 829675, 99728, 78, 139027, 872560, 2213, 685116, 226503, 95, 10, NA, 2854900,  X
61, 62.8, 10810, 34064, 99306, 83263, 271198, 3536, 239011, 28084, 11, 12, NA, 769272,  X
62, 63.8, 13776, 646257, 2395, 4970, 305079, 847474, 288529, 835746, 87, 60, NA, 2944226,  X
63, 64.8, 4987, 3520, 662755, 635192, 347136, 1087791, 44976, 30445, 2, 43, NA, 2816802,  X
64, 65.8, 19915, 1399248, 276304, 219896, 477357, 649094, 111868, 16049, 26, 62, NA, 3169731,  X
65, 66.8, 647227, 420717, 52839, 26071, 339105, 708120, 169, 107445, 85, 24, NA, 2301693,  X
66, 67.8, 162871, 14801, 95588, 14623, 489111, 413489, 557562, 4487, 25, 22, NA, 1752532,  X
67, 68.9, 37531, 29222, 140540, 114651, 56413, 132185, 10062, 966318, 55, 38, NA, 1486922,  X
68, 69.9, 166457, 6631, 16461, 60585, 841125, 3, 19, 53946, 89, 67, NA, 1145227,  X
69, 70.9, 188, 56682, 678, 32325, 138, 4867, 810575, 798603, 27, 51, NA, 1704056,  X
70, 71.9, 877486, 543422, 776380, 59710, 283403, 376209, 298124, 1340961, 66, 6, NA, 4555695,  X
71, 72.9, 92868, 14, 4645, 324079, 687035, 36283, 293188, 858063, 37, 63, NA, 2296175,  X
72, 73.9, 653829, 818171, 764749, 136718, 775486, 345687, 89870, 1288853, 42, 45, NA, 4873363,  X
73, 74.9, 364128, 69710, 16274, 275938, 108835, 619506, 1739655, 8172, 8, 48, NA, 3202218,  X
74, 75.9, 2193, 296629, 481859, 162710, 1403, 17796, 35272, 8851, 71, 64, NA, 1006713,  X
75, 77.0, 1077399, 9078, 600958, 22520, 312064, 39360, 69469, 49439, 38, 90, NA, 2180287,  X
76, 78.0, 103231, 299164, 107290, 343726, 17832, 2352, 1128846, 242819, 34, 24, NA, 2245260,  X
77, 79.0, 140176, 66857, 749969, 28364, 997201, 3759, 576, 74641, 96, 94, NA, 2061543,  X
78, 80.0, 824541, 599456, 145483, 323077, 1706510, 104, 191204, 64931, 14, 29, NA, 3855306,  X
79, 81.0, 128601, 103927, 200993, 844419, 35496, 402, 55270, 660380, 8, 62, NA, 2029488,  X
80, 82.0, 617090, 375605, 582020, 37660, 208255, 21072, 113990, 329960, 51, 57, NA, 2285652,  X
81, 83.0, 352766, 98216, 216952, 85739, 51526, 18931, 942566, 456139, 49, 26, NA, 2222835,  X
82, 84.0, 26554, 930842, 72291, 109633, 44756, 86683, 445485, 326779, 27, 92, NA, 2043023,  X
83, 85.1, 311650, 35366, 6024, 56184, 158041, 216921, 577044, 610941, 54, 59, NA, 1972171,  X
84, 86.1, 515203, 47756, 569711, 2, 17339, 495748, 16, 140764, 65, 32, NA, 1786539,  X
85, 87.1, 158532, 1079101, 388985, 59384, 1096680, 70166, 2153, 13234, 29, 3, NA, 2868235,  X
86, 88.1, 30821, 136224, 330053, 370179, 143344, 112724, 251133, 454623, 36, 25, NA, 1829101,  X
87, 89.1, 442545, 15638, 65911, 289203, 186888, 68292, 317135, 21766, 81, 10, NA, 1407378,  X
88, 90.1, 12799, 150197, 31152, 20819, 225089, 247023, 186604, 183762, 50, 4, NA, 1057445,  X
89, 91.1, 693762, 889803, 1290795, 1523140, 119703, 97118, 121132, 38420, 25, 33, NA, 4773873,  X
90, 92.2, 356986, 78712, 288308, 58179, 922173, 2611, 159163, 40307, 43, 42, NA, 1906439,  X
91, 93.2, 1347, 773, 38376, 48697, 109065, 95, 206254, 86742, 86, 82, NA, 491349,  X
92, 94.2, 1754, 1908456, 295227, 231751, 6975, 35660, 2518, 7786, 38, 8, NA, 2490127,  X
93, 95.2, 42, 19299, 48786, 244905, 23464, 22239, 39879, 9680, 56, 44, NA, 408294,  X
94, 96.2, 560080, 311680, 642728, 694020, 103639, 3450, 735730, 653156, 94, 85, NA, 3704483,  X
95, 97.2, 88138, 585510, 880833, 22487, 3427, 1183845, 2332981, 9804, 9, 60, NA, 5107025,  X
96, 98.2, 365521, 153661, 6058, 314886, 313955, 118899, 12412, 200166, 26, 77, NA, 1485558,  X
97, 99.2, 829916, 63730, 546343, 88055, 128229, 35731, 11, 1193233, 24, 75, NA, 2885248,  X
98, 100.3, 993429, 612320, 1108597, 140657, 807753, 67867, 257923, 340248, 4, 35, NA, 4328794,  X
99, 101.3, 9424, 9908, 114349, 23747, 62015, 21401, 285747, 77701, 96, 7, NA, 604292,  X
100, 102.3, 99174, 202608, 20254, 3432, 313891, 48639, 378424, 14797, 81, 66, NA, 1081219,  X
101, 103.3, 27422, 44582, 12008, 486491, 8212, 984944, 343213, 35, 73, 45, NA, 1906907,  X
102, 104.3, 146513, 718963, 415558, 38676, 15152, 489732, 88467, 514083, 76, 26, NA, 2427144,  X
103, 105.3, 16761, 556940, 173563, 29754, 339, 20227, 899, 50110, 13, 67, NA, 848593,  X
104, 106.3, 515538, 694819, 19242, 131093, 720702, 271300, 67418, 88711, 81, 27, NA, 2508823,  X
105, 107.3, 2363, 171508, 60815, 1858, 355687, 169039, 904205, 225322, 87, 8, NA, 1890797,  X
106, 108.4, 13099, 618736, 91136, 247443, 22805, 8982, 635792, 875759, 37, 64, NA, 2513752,  X
107, 109.4, 29334, 1879755, 10967, 85883, 236624, 349949, 221259, 1504930, 65, 80, NA, 4318701,  X
108, 110.4, 23610, 1191034, 569469, 532, 418799, 668073, 420689, 3501, 82, 21, NA, 3295707,  X
109, 111.4, 1746487, 1760538, 273350, 218068, 499493, 961501, 6545, 47520, 86, 49, NA, 5513502,  X
110, 112.4, 329320, 776378, 89212, 395998, 4624, 104729, 115421, 46541, 71, 93, NA, 1862223,  X
111, 113.4, 152188, 699481, 1489, 512355, 7010, 584287, 250941, 23354, 49, 5, NA, 2231105,  X
112, 114.4, 38206, 241429, 283705, 279164, 243579, 568, 45052, 90351, 69, 67, NA, 1222054,  X
113, 115.4, 796676, 46093, 12151, 3078, 321066, 62565, 150736, 1260004, 94, 93, NA, 2652369,  X
114, 116.5, 205426, 150719, 2372, 595017, 1606, 259641, 14506, 936327, 29, 65, NA, 2165614,  X
115, 117.5, 798882, 43131, 33730, 74808, 751291, 13610, 481489, 247565, 17, 5, NA, 2444506,  X
116, 118.5, 151059, 80191, 21757, 9528, 371190, 364943, 2357966, 44621, 69, 30, NA, 3401255,  X
117, 119.5, 2817314, 301351, 14485, 424566, 5160, 728660, 57852, 1386, 86, 25, NA, 4350774,  X
118, 120.5, 1774020, 216049, 443060, 774, 329696, 165110, 3139, 2205156, 92, 94, NA, 5137004,  X
119, 121.5, 216847, 1150394, 45460, 992517, 193686, 407446, 10484, 57007, 40, 98, NA, 3073841,  X
120, 122.5, 310757, 864937, 6545, 214839, 1041570, 86173, 33585, 1552065, 45, 100, NA, 4110471,  X
121, 123.5, 950948, 281, 146346, 611214, 2945, 1234, 61607, 15860, 23, 17, NA, 1790435,  X
122, 124.6, 44018, 25540, 44611, 1635251, 1157779, 62655, 860535, 175352, 18, 20, NA, 4005741,  X
123, 125.6, 365410, 11904, 156643, 122230, 30969, 46438, 279867, 572195, 93, 79, NA, 1585656,  X
124, 126.6, 325481, 105219, 218548, 345891, 133275, 39165, 17195, 301663, 85, 13, NA, 1486437,  X
125, 127.6, 54297, 27417, 155714, 379914, 27768, 37686, 35236, 58132, 55, 56, NA, 776164,  X
126, 128.6, 82467, 197807, 7618, 694955, 417653, 48347, 109625, 260, 25, 50, NA, 1558732,  X
127, 129.6, 2381, 141860, 35394, 188335, 31814, 13986, 563467, 279749, 3, 41, NA, 1256986,  X
128, 130.6, 30159, 624, 150672, 210647, 7150, 854903, 22028, 584477, 95, 7, NA, 1860660,  X
129, 131.6, 763, 29430, 346700, 1004, 78153, 5877, 2601, 333760, 56, 29, NA, 798288,  X
130, 132.7, 2035160, 121587, 510382, 672863, 605117, 7290, 234180, 42799, 85, 55, NA, 4229378,  X
131, 133.7, 127255, 188647, 1967121, 47023, 73368, 1625138, 259697, 642773, 40, 10, NA, 4931022,  X
132, 134.7, 754936, 671985, 521257, 3743, 228758, 445547, 100457, 243239, 1, 67, NA, 2969922,  X
133, 135.7, 100172, 50654, 198642, 271045, 227281, 3746, 198066, 205556, 29, 15, NA, 1255162,  X
134, 136.7, 17559, 67972, 1118914, 14719, 854773, 29041, 31258, 566706, 4, 53, NA, 2700942,  X
135, 137.7, 448995, 1302304, 519820, 5558, 487615, 1241, 848142, 147871, 8, 5, NA, 3761546,  X
136, 138.7, 1811650, 8765, 1223062, 141673, 142655, 32346, 23073, 33040, 85, 65, NA, 3416264,  X
137, 139.7, 1725771, 2118, 463428, 12881, 4340, 2176953, 458739, 28649, 65, 74, NA, 4872879,  X
138, 140.8, 139341, 20219, 182407, 13273, 17464, 6964, 136870, 2293, 90, 80, NA, 518831,  X
139, 141.8, 58617, 267, 58509, 43670, 1016, 698072, 26341, 11958, 14, 11, NA, 898450,  X
140, 142.8, 571180, 39689, 37074, 910252, 21625, 66828, 48151, 434443, 93, 10, NA, 2129242,  X
141, 143.8, 74966, 69892, 86995, 342114, 213513, 14862, 335111, 1174685, 48, 31, NA, 2312138,  X
142, 144.8, 1382916, 3457548, 423408, 10149, 1163606, 693536, 5, 2299414, 15, 86, NA, 9430582,  X
143, 145.8, 2707, 8387, 160631, 165575, 51635, 227576, 99628, 67647, 7, 17, NA, 783786,  X
144, 146.8, 295414, 21023, 1269809, 227333, 536974, 910513, 45576, 267371, 55, 49, NA, 3574013,  X
145, 147.8, 52408, 372081, 86866, 142262, 336071, 19802, 222822, 315357, 20, 8, NA, 1547669,  X
146, 148.9, 4559, 15610, 298807, 32380, 29201, 166765, 349002, 223, 55, 1, NA, 896547,  X
147, 149.9, 36891, 408577, 9108, 1436685, 50784, 37634, 12978, 152159, 41, 59, NA, 2144816,  X
148, 150.9, 33947, 150329, 106612, 59264, 46759, 65620, 298990, 43312, 92, 99, NA, 804833,  X
149, 151.9, 135805, 3656, 396166, 13454, 1193190, 170813, 125780, 2619, 39, 60, NA, 2041483,  X
150, 152.9, 110677, 167449, 374950, 520112, 19933, 144560, 53584, 423345, 51, 95, NA, 1814610,  X
151, 153.9, 7122, 101150, 62585, 574925, 83529, 7488, 22497, 79552, 7, 35, NA, 938848,  X
152, 154.9, 1133, 41973, 50330, 15148, 69376, 536387, 181, 24439, 36, 87, NA, 738967,  X
153, 156.0, 152251, 1058888, 839987, 815608, 515815, 29847, 346184, 502054, 28, 3, NA, 4260634,  X
154, 157.0, 740809, 61007, 44657, 149630, 77729, 374569, 458960, 278618, 90, 63, NA, 2185979,  X
155, 158.0, 484918, 325754, 1742, 361119, 356136, 123732, 107021, 41850, 95, 96, NA, 1802272,  X
156, 159.0, 180492, 38465, 274164, 198234, 4749, 58398, 1435, 627555, 61, 15, NA, 1383492,  X
157, 160.0, 58942, 165990, 434554, 368967, 470393, 376157, 366929, 279684, 22, 83, NA, 2521616,  X
158, 161.0, 658, 17668, 399176, 85586, 122273, 15612, 19997, 315391, 69, 54, NA, 976361,  X
159, 162.0, 147183, 652, 120101, 237247, 454846, 637126, 172817, 806, 7, 62, NA, 1770778,  X
160, 163.0, 29298, 625995, 137933, 1027457, 627960, 3522, 15780, 16457, 71, 11, NA, 2484402,  X
161, 164.1, 134328, 661917, 223117, 1519, 4094, 48123, 299123, 71, 40, 17, NA, 1372292,  X
162, 165.1, 711277, 128791, 5496, 947932, 27433, 327069, 475172, 1282057, 75, 38, NA, 3905227,  X
163, 166.1, 11061, 2630, 107954, 853823, 81260, 523833, 318351, 1173282, 82, 51, NA, 3072194,  X
164, 167.1, 302455, 62772, 451992, 327546, 1183, 1053631, 64961, 198558, 6, 88, NA, 2463098,  X
165, 168.1, 606026, 277467, 296208, 551, 369905, 219163, 86828, 9328, 43, 62, NA, 1865476,  X
166, 169.1, 412695, 1750358, 520500, 41999, 139028, 237, 854911, 1362990, 56, 46, NA, 5082718,  X
167, 170.1, 32023, 244135, 773, 860775, 169086, 26423, 44014, 220165, 13, 31, NA, 1597394,  X
168, 171.1, 13732, 23147, 82876, 75564, 5017, 565445, 254429, 682207, 66, 80, NA, 1702417,  X
169, 172.2, 22696, 43581, 1881948, 442725, 11523, 150797, 1137157, 182281, 45, 62, NA, 3872708,  X
170, 173.2, 33386, 90898, 766060, 167863, 917377, 298872, 1, 19796, 94, 34, NA, 2294253,  X
171, 174.2, 378069, 33844, 17421, 80026, 523739, 57529, 685, 4635, 89, 61, NA, 1095948,  X
172, 175.2, 573795, 75296, 84889, 10481, 49112, 500504, 295417, 324952, 27, 21, NA, 1914446,  X
173, 176.2, 218215, 328686, 2839, 624, 381771, 51142, 177062, 73160, 51, 85, NA, 1233499,  X
174, 177.2, 176080, 330299, 37770, 265727, 574094, 351882, 176, 920180, 76, 19, NA, 2656208,  X
175, 178.2, 1636287, 422175, 161442, 92126, 199646, 1281761, 1049841, 113523, 78, 14, NA, 4956801,  X
176, 179.3, 6914, 85052, 123013, 6743, 50984, 42898, 234701, 115043, 5, 69, NA, 665348,  X
177, 180.3, 155543, 5983, 237309, 848670, 48856, 129753, 251527, 49997, 93, 22, NA, 1727638,  X
178, 181.3, 411353, 108534, 185949, 75760, 160178, 69062, 22028, 393539, 71, 59, NA, 1426403,  X
179, 182.3, 342647, 9271, 127428, 56765, 1102, 84944, 5757, 97510, 10, 70, NA, 725424,  X
180, 183.3, 296158, 86334, 24410, 128159, 150974, 153189, 767005, 348744, 70, 57, NA, 1954973,  X
181, 184.3, 638711, 75012, 55225, 1, 90, 43647, 201787, 71725, 82, 42, NA, 1086198,  X
182, 185.3, 128467, 367417, 668890, 30783, 91505, 55464, 22419, 91234, 81, 32, NA, 1456179,  X
183, 186.3, 41737, 780553, 57019, 12786, 533155, 1078121, 392070, 1619, 34, 94, NA, 2897060,  X
184, 187.4, 869424, 156911, 1761, 215245, 7014, 85355, 3531, 2799012, 60, 93, NA, 4138253,  X
185, 188.4, 31, 54385, 161, 29260, 132245, 227738, 348768, 346410, 2, 13, NA, 1138998,  X
186, 189.4, 30735, 65305, 33501, 195239, 49685, 388675, 408229, 37955, 78, 84, NA, 1209324,  X
187, 190.4, 534509, 207298, 752, 49392, 410782, 649698, 49412, 195344, 71, 6, NA, 2097187,  X
188, 191.4, 124926, 5846, 829576, 181106, 295410, 688656, 96285, 152172, 50, 79, NA, 2373977,  X
189, 192.4, 505152, 67798, 207168, 587435, 66568, 221356, 450058, 459766, 1, 32, NA, 2565301,  X
190, 193.4, 305793, 1081, 157015, 341552, 29328, 895519, 11287, 92224, 46, 45, NA, 1833799,  X
191, 194.5, 163653, 65619, 70321, 21584, 1183, 62102, 10643, 1138906, 35, 6, NA, 1534011,  X
192, 195.5, 658, 349775, 343550, 29281, 185552, 1441731, 342, 685, 73, 91, NA, 2351574,  X
193, 196.5, 204647, 52441, 2392127, 6513, 112901, 831985, 1217080, 946596, 91, 95, NA, 5764290,  X
194, 197.5, 72323, 83350, 75, 146115, 40113, 67884, 2214470, 167598, 85, 46, NA, 2791928,  X
195, 198.5, 624411, 414519, 154753, 367380, 17133, 317542, 16912, 5368, 10, 1, NA, 1918018,  X
196, 199.5, 218887, 225322, 128748, 1293669, 321946, 41346, 307287, 507428, 48, 71, NA, 3044633,  X
197, 200.5, 273355, 22480, 43450, 69854, 1781, 342322, 14274, 177545, 83, 95, NA, 945061,  X
198, 201.5, 32150, 561394, 89654, 853636, 39472, 31366, 410004, 1808, 54, 97, NA, 2019484,  X
199, 202.6, 138509, 115026, 103348, 42848, 595580, 685809, 196518, 31149, 96, 40, NA, 1908787,  X
200, 203.6, 617201, 132176, 4088, 9, 887880, 282863, 22723, 414144, 68, 29, NA, 2361084,  X
201, 204.6, 454214, 4171, 178065, 221030, 381177, 11, 97147, 25618, 58, 84, NA, 1361433,  X
202, 205.6, 12094, 83612, 2318566, 93064, 376210, 20729, 270938, 208194, 29, 84, NA, 3383407,  X
203, 206.6, 2222939, 19303, 291415, 182, 476535, 172531, 115142, 1243, 21, 71, NA, 3299290,  X
204, 207.6, 134871, 1128122, 87550, 505835, 172193, 29174, 61786, 16827, 59, 78, NA, 2136358,  X
205, 208.6, 26212, 62060, 5440, 248185, 994948, 96724, 58323, 25517, 41, 37, NA, 1517409,  X
206, 209.7, 140647, 433086, 558551, 3502, 224394, 3791, 2170210, 268890, 78, 31, NA, 3803071,  X
207, 210.7, 423428, 48501, 321457, 2543, 1837, 97703, 217506, 834635, 31, 25, NA, 1947610,  X
208, 211.7, 182810, 324505, 93895, 226974, 386805, 36418, 38279, 41727, 65, 55, NA, 1331413,  X
209, 212.7, 180621, 31083, 315676, 190513, 165797, 42078, 148100, 203225, 51, 98, NA, 1277093,  X
210, 213.7, 66782, 711751, 211410, 35113, 36362, 327963, 12723, 699330, 68, 68, NA, 2101434,  X
211, 214.7, 1963879, 367871, 13089, 9518, 78141, 999, 297694, 1592758, 62, 3, NA, 4323949,  X
212, 215.7, 146662, 819, 420496, 1247547, 80250, 5482, 89570, 1413981, 35, 27, NA, 3404807,  X
213, 216.7, 175588, 177508, 446418, 318585, 1108136, 665555, 334169, 824977, 37, 26, NA, 4050936,  X
214, 217.8, 26062, 1927, 226051, 4227, 27276, 1015, 44633, 557591, 27, 49, NA, 888782,  X
215, 218.8, 1919, 1008200, 765435, 168346, 31172, 1444607, 108769, 159526, 7, 79, NA, 3687974,  X
216, 219.8, 32018, 2551, 963532, 432561, 185459, 21, 24540, 97829, 88, 88, NA, 1738511,  X
217, 220.8, 240856, 653415, 113731, 209891, 52555, 193072, 108938, 69948, 46, 24, NA, 1642406,  X
218, 221.8, 34987, 232575, 144537, 910964, 1414, 41455, 1206, 317374, 72, 14, NA, 1684512,  X
219, 222.8, 40179, 734915, 1270, 2554, 149912, 751910, 160321, 630474, 86, 3, NA, 2471535,  X
220, 223.8, 286961, 87258, 39408, 106945, 656883, 990831, 902369, 247630, 16, 41, NA, 3318285,  X
221, 224.8, 572764, 4922, 746872, 476496, 292740, 834607, 421436, 207263, 27, 3, NA, 3557100,  X
222, 225.9, 16341, 86477, 323384, 62683, 10837, 24615, 352841, 229167, 59, 27, NA, 1106345,  X
223, 226.9, 1723526, 262582, 16853, 162603, 376961, 549472, 440477, 296802, 5, 63, NA, 3829276,  X
224, 227.9, 348405, 1721802, 361699, 505396, 5949, 205178, 1020843, 67061, 40, 46, NA, 4236333,  X
225, 228.9, 275321, 59255, 8680, 27138, 1578435, 226584, 61671, 161, 14, 80, NA, 2237245,  X
226, 229.9, 896850, 21058, 224344, 137433, 105719, 384924, 214668, 1764, 94, 18, NA, 1986760,  X
227, 230.9, 172661, 10030, 1846704, 309372, 6072, 49205, 2613, 71975, 69, 16, NA, 2468632,  X
228, 231.9, 279742, 8710, 36744, 48257, 9012, 439, 101280, 317144, 27, 43, NA, 801328,  X
229, 232.9, 52646, 564509, 11766, 586280, 1309, 11011, 19152, 80127, 100, 49, NA, 1326800,  X
230, 234.0, 334708, 9376, 18948, 364175, 1035608, 33784, 200912, 66651, 7, 6, NA, 2064162,  X
231, 235.0, 16693, 389788, 13391, 1916155, 806547, 692, 242931, 571624, 36, 50, NA, 3957821,  X
232, 236.0, 29499, 69859, 181290, 77700, 453880, 650644, 1184601, 1203949, 30, 13, NA, 3851422,  X
233, 237.0, 4904, 55293, 459939, 26558, 106155, 180767, 32254, 71050, 33, 69, NA, 936920,  X
234, 238.0, 423532, 675574, 193106, 51414, 96953, 174478, 464099, 160682, 20, 87, NA, 2239838,  X
235, 239.0, 77931, 5027, 1324787, 319098, 136725, 73615, 350749, 207718, 49, 95, NA, 2495650,  X
236, 240.0, 575, 79268, 55442, 42718, 57258, 948269, 286555, 377667, 93, 90, NA, 1847752,  X
237, 241.0, 63932, 60215, 384743, 1083873, 74946, 4526, 6185, 140144, 98, 66, NA, 1818564,  X
238, 242.1, 806419, 112713, 1389591, 429112, 284888, 1368, 510679, 1, 63, 10, NA, 3534771,  X
239, 243.1, 10943, 88299, 147620, 200203, 437785, 346040, 21952, 120679, 81, 82, NA, 1373521,  X
240, 244.1, 176972, 141755, 206699, 469016, 305650, 28070, 425521, 547638, 42, 94, NA, 2301321,  X
241, 245.1, 194439, 35659, 599211, 21916, 279194, 33285, 563717, 241, 39, 69, NA, 1727662,  X
242, 246.1, 188500, 144112, 166907, 738869, 330628, 157605, 114916, 627559, 31, 70, NA, 2469096,  X
243, 247.1, 67176, 209214, 70744, 283718, 15144, 8747, 241696, 396775, 50, 67, NA, 1293214,  X
244, 248.1, 371637, 123531, 311587, 25, 155934, 261140, 173548, 554371, 10, 62, NA, 1951773,  X
245, 249.1, 136106, 353, 1003125, 9237, 1223438, 511742, 274931, 18277, 41, 49, NA, 3177209,  X
246, 250.2, 667865, 86219, 39668, 4209, 879044, 462660, 16865, 548024, 72, 97, NA, 2704554,  X
247, 251.2, 602, 64655, 757459, 1865046, 127648, 45487, 167657, 1462352, 93, 29, NA, 4490906,  X
