obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
25, 26.3, 45773, 123816, 639616, 607004, 214718, 1606114, 526001, 212423, 93, 65, NA, 3975465,  X
26, 27.3, 310235, 393086, 841316, 342076, 130866, 176376, 80127, 51179, 77, 34, NA, 2325261,  X
27, 28.3, 890010, 75659, 48176, 118439, 105688, 798569, 398364, 30429, 95, 17, NA, 2465334,  X
28, 29.3, 59783, 5120, 1804423, 1307826, 130059, 2416386, 53684, 24977, 40, 68, NA, 5802258,  X
29, 30.4, 82572, 698116, 5539, 4028, 107187, 339739, 41138, 82768, 63, 34, NA, 1361087,  X
30, 31.4, 254773, 785385, 174380, 949173, 139602, 44041, 257916, 105442, 68, 8, NA, 2710712,  X
31, 32.4, 69945, 1304181, 42819, 8114, 94052, 323330, 377132, 87173, 50, 69, NA, 2306746,  X
32, 33.4, 103639, 592702, 193487, 93450, 491519, 216010, 416400, 175811, 87, 81, NA, 2283018,  X
33, 34.4, 142284, 376218, 364344, 409296, 120444, 53764, 296115, 39322, 50, 60, NA, 1801787,  X
34, 35.4, 117010, 47699, 23573, 1347602, 120031, 76143, 18836, 751165, 34, 6, NA, 2502059,  X
35, 36.4, 990128, 79177, 209132, 992524, 33830, 533477, 57072, 318176, 100, 18, NA, 3213516,  X
36, 37.4, 382552, 83401, 8609, 29833, 5597, 829488, 273609, 308599, 44, 75, NA, 1921688,  X
37, 38.5, 94030, 769, 455749, 30808, 52580, 6434, 2035700, 114564, 22, 55, NA, 2790634,  X
38, 39.5, 4583899, 1019810, 495972, 260576, 351342, 11944, 16710, 530187, 37, 86, NA, 7270440,  X
39, 40.5, 116743, 92555, 10196, 624657, 404544, 564, 3841, 6342, 83, 71, NA, 1259442,  X
40, 41.5, 23914, 105590, 152481, 335242, 199883, 167100, 48986, 576144, 92, 78, NA, 1609340,  X
41, 42.5, 516199, 20594, 73469, 103280, 306675, 97676, 1141292, 2420, 3, 92, NA, 2261605,  X
42, 43.5, 1058863, 10574, 176044, 517082, 76058, 19050, 1006226, 300199, 96, 25, NA, 3164096,  X
43, 44.5, 484, 549654, 781050, 111, 132232, 149266, 83004, 26501, 69, 56, NA, 1722302,  X
44, 45.5, 45489, 14602, 48967, 152523, 3798, 2221863, 79773, 39620, 68, 52, NA, 2606635,  X
45, 46.6, 230775, 741076, 373901, 239171, 60509, 133342, 316878, 63705, 89, 35, NA, 2159357,  X
46, 47.6, 7729, 83732, 269245, 164856, 553, 187779, 169125, 186954, 81, 99, NA, 1069973,  X
47, 48.6, 39169, 125933, 4, 527551, 64956, 129697, 309695, 23317, 98, 34, NA, 1220322,  X
48, 49.6, 176821, 15043, 150312, 142558, 86270, 203479, 6302, 116466, 74, 35, NA, 897251,  X
49, 50.6, 43631, 339738, 27567, 19908, 1261, 367750, 18256, 44204, 17, 49, NA, 862315,  X
50, 51.6, 45057, 18, 271878, 166906, 645100, 866, 77657, 1021763, 83, 95, NA, 2229245,  X
51, 52.6, 52830, 529300, 257595, 1126953, 291007, 415101, 195124, 813835, 28, 92, NA, 3681745,  X
52, 53.6, 452989, 446708, 211571, 307803, 213, 1836, 238559, 2853, 42, 81, NA, 1662532,  X
53, 54.7, 1318431, 69480, 63876, 850413, 1061746, 384735, 117865, 483575, 68, 62, NA, 4350121,  X
54, 55.7, 315936, 153056, 273078, 330047, 36359, 181163, 341546, 245257, 23, 58, NA, 1876442,  X
55, 56.7, 101117, 92294, 553365, 66897, 648854, 378761, 2251, 112782, 46, 74, NA, 1956321,  X
56, 57.7, 1520548, 260235, 1229895, 299320, 743835, 292457, 243133, 236103, 50, 78, NA, 4825526,  X
57, 58.7, 46225, 152384, 957883, 501147, 28483, 256433, 263795, 85598, 38, 89, NA, 2291948,  X
58, 59.7, 41657, 102044, 7808, 96305, 4732, 113023, 318168, 1186941, 70, 50, NA, 1870678,  X
59, 60.7, 1125617, 646977, 892387, 175294, 84173, 3010, 246420, 2621017, 6, 45, NA, 5794895,  X
60, 61.7, 4482, 416376, 982209, 191728, 244916, 90322, 25511, 64672, 47, 21, NA, 2020216,  X
61, 62.8, 123089, 1769, 38652, 629193, 404779, 382197, 111005, 245756, 40, 13, NA, 1936440,  X
62, 63.8, 398694, 1653, 443560, 230044, 78412, 5161, 1294687, 502238, 49, 42, NA, 2954449,  X
63, 64.8, 230, 163642, 329708, 28930, 2438, 180985, 277196, 394655, 67, 6, NA, 1377784,  X
64, 65.8, 588084, 897687, 235379, 156076, 3690, 222033, 897, 76367, 8, 40, NA, 2180213,  X
65, 66.8, 52766, 73934, 754699, 452167, 493295, 427069, 2147593, 1069901, 60, 64, NA, 5471424,  X
66, 67.8, 645651, 479601, 17433, 44574, 37144, 9759, 308086, 387256, 30, 23, NA, 1929504,  X
67, 68.8, 9938, 121792, 638670, 190484, 116628, 22479, 1034660, 454520, 62, 24, NA, 2589171,  X
68, 69.8, 3048247, 1553, 523980, 1869, 1462, 444256, 13535, 1026115, 15, 58, NA, 5061017,  X
69, 70.9, 10446, 248084, 322361, 83001, 2900, 448110, 19376, 30693, 12, 13, NA, 1164971,  X
70, 71.9, 172205, 125995, 401794, 8949, 2485, 9331, 653288, 1236934, 37, 67, NA, 2610981,  X
71, 72.9, 99303, 26228, 45258, 64983, 253351, 951280, 20263, 29175, 15, 46, NA, 1489841,  X
72, 73.9, 58109, 148543, 169595, 51443, 395846, 676325, 32560, 21037, 23, 75, NA, 1553458,  X
73, 74.9, 367111, 22201, 422672, 497366, 8671, 69775, 381944, 456909, 94, 18, NA, 2226649,  X
74, 75.9, 1619692, 249212, 63872, 1690627, 166532, 7685, 24872, 10487, 71, 4, NA, 3832979,  X
75, 76.9, 18265, 104570, 79373, 68170, 207739, 175027, 720935, 700871, 49, 34, NA, 2074950,  X
76, 77.9, 25672, 437527, 14851, 241653, 32666, 124759, 1183835, 112131, 93, 49, NA, 2173094,  X
77, 78.9, 452240, 460035, 364700, 1012740, 104195, 1637023, 66765, 140967, 92, 19, NA, 4238665,  X
78, 80.0, 2763, 2241003, 617782, 394160, 118189, 336984, 350712, 621889, 49, 31, NA, 4683482,  X
79, 81.0, 10199, 1627697, 1238508, 758631, 380979, 2175, 584507, 6663, 48, 41, NA, 4609359,  X
80, 82.0, 185937, 25749, 908714, 328210, 345947, 701637, 1240606, 597158, 49, 50, NA, 4333958,  X
81, 83.0, 221274, 534369, 26672, 29095, 880702, 1570, 1344992, 510764, 18, 88, NA, 3549438,  X
82, 84.0, 411694, 487457, 104935, 104421, 655961, 2208, 158572, 723245, 36, 5, NA, 2648493,  X
83, 85.0, 4347172, 292, 543261, 1287, 670751, 29270, 110276, 738362, 81, 84, NA, 6440671,  X
84, 86.0, 835085, 226909, 12550, 76711, 211476, 866196, 772897, 299885, 77, 95, NA, 3301709,  X
85, 87.1, 105601, 58681, 82289, 2163, 103620, 314022, 93673, 189740, 58, 10, NA, 949789,  X
86, 88.1, 339190, 86161, 521394, 181579, 80394, 348, 838112, 174941, 63, 46, NA, 2222119,  X
87, 89.1, 318793, 422545, 14802, 66776, 571829, 182978, 105864, 212851, 93, 43, NA, 1896438,  X
88, 90.1, 301630, 614004, 1632307, 189596, 72787, 25214, 625448, 21129, 84, 79, NA, 3482115,  X
89, 91.1, 103932, 6676, 151739, 485311, 21716, 952761, 407992, 413160, 58, 44, NA, 2543287,  X
90, 92.1, 264240, 88626, 235364, 391734, 105017, 35416, 53466, 458691, 56, 81, NA, 1632554,  X
91, 93.1, 147572, 179768, 93066, 430528, 100176, 288739, 176462, 1897531, 73, 93, NA, 3313842,  X
92, 94.1, 381761, 374972, 45670, 689162, 35659, 4943, 98973, 325447, 14, 3, NA, 1956587,  X
93, 95.1, 41804, 403761, 150473, 74861, 66067, 100340, 497173, 753878, 87, 99, NA, 2088357,  X
94, 96.2, 545768, 418340, 66650, 4980, 48412, 268, 102, 801, 42, 89, NA, 1085321,  X
95, 97.2, 484970, 133321, 82064, 59782, 47531, 66042, 240755, 325821, 33, 31, NA, 1440286,  X
96, 98.2, 4230, 71173, 142666, 9021, 1253785, 107015, 164871, 812535, 67, 12, NA, 2565296,  X
97, 99.2, 95582, 82763, 221456, 1259, 2114, 146738, 798, 52587, 100, 59, NA, 603297,  X
98, 100.2, 7343, 15, 62860, 1943054, 293739, 73414, 875954, 13914, 15, 78, NA, 3270293,  X
99, 101.2, 96202, 449529, 363124, 164166, 232276, 448882, 1693879, 460965, 83, 16, NA, 3909023,  X
100, 102.2, 976949, 32851, 53857, 27509, 61130, 169687, 43257, 33787, 35, 96, NA, 1399027,  X
101, 103.2, 745744, 9058, 55, 414166, 537081, 420922, 93169, 551171, 27, 47, NA, 2771366,  X
102, 104.3, 9822, 659884, 11850, 212012, 426393, 451749, 4049, 214670, 36, 64, NA, 1990429,  X
103, 105.3, 198639, 113129, 251522, 24278, 30164, 789347, 33016, 46418, 81, 34, NA, 1486513,  X
104, 106.3, 38848, 166582, 1822465, 105185, 564212, 761427, 35134, 820569, 63, 84, NA, 4314422,  X
105, 107.3, 62304, 20852, 453982, 21541, 333399, 10699, 205262, 50755, 28, 76, NA, 1158794,  X
106, 108.3, 666129, 205605, 115462, 48930, 66772, 171834, 22196, 262, 72, 90, NA, 1297190,  X
107, 109.3, 43199, 52311, 418206, 83994, 260786, 114438, 86886, 266, 42, 88, NA, 1060086,  X
108, 110.3, 88872, 833416, 1116363, 320711, 326888, 20748, 689910, 4934, 17, 41, NA, 3401842,  X
109, 111.3, 233826, 237411, 29863, 23548, 236308, 57843, 47936, 93925, 57, 65, NA, 960660,  X
110, 112.3, 35690, 67198, 277203, 126328, 517369, 79145, 49205, 120958, 3, 54, NA, 1273096,  X
111, 113.4, 237453, 282158, 11867, 5695, 790210, 80740, 814, 109664, 76, 60, NA, 1518601,  X
112, 114.4, 173736, 111888, 94363, 48953, 40507, 278600, 46219, 408, 96, 74, NA, 794674,  X
113, 115.4, 193574, 101092, 194686, 63896, 390800, 124477, 885, 8918, 27, 67, NA, 1078328,  X
114, 116.4, 1392025, 423000, 910797, 131450, 43339, 5757, 2567384, 133180, 81, 65, NA, 5606932,  X
115, 117.4, 71370, 716246, 300218, 116988, 50667, 279157, 163080, 1005131, 48, 80, NA, 2702857,  X
116, 118.4, 732635, 13975, 13468, 57702, 1239, 84752, 33612, 47, 22, 39, NA, 937430,  X
117, 119.4, 19311, 315657, 67301, 146734, 861842, 296316, 132600, 600153, 87, 63, NA, 2439914,  X
118, 120.4, 137248, 8527, 647963, 104861, 138140, 325610, 61641, 910739, 61, 52, NA, 2334729,  X
119, 121.5, 69788, 591515, 1950, 5036, 27406, 20486, 15702, 78450, 25, 4, NA, 810333,  X
120, 122.5, 502337, 117483, 219043, 320715, 111744, 742, 64, 782399, 53, 41, NA, 2054527,  X
121, 123.5, 1843, 390704, 1832343, 725549, 879283, 482361, 60374, 566921, 38, 37, NA, 4939378,  X
122, 124.5, 66874, 5, 184254, 659190, 163527, 78828, 517295, 265994, 83, 26, NA, 1935967,  X
123, 125.5, 7463, 493207, 235650, 96216, 88498, 47661, 3296, 274774, 100, 20, NA, 1246765,  X
124, 126.5, 532143, 116838, 299616, 34248, 839, 27921, 140943, 57394, 31, 83, NA, 1209942,  X
125, 127.5, 6961, 146650, 88698, 553370, 235802, 199691, 899278, 151173, 74, 8, NA, 2281623,  X
126, 128.5, 228262, 4494, 445527, 90933, 658289, 2416580, 493504, 836788, 62, 51, NA, 5174377,  X
127, 129.5, 121186, 50892, 120819, 243619, 167519, 411661, 219587, 199809, 28, 58, NA, 1535092,  X
128, 130.6, 97916, 14, 313162, 300102, 85538, 412294, 1179186, 2162963, 87, 66, NA, 4551175,  X
129, 131.6, 262583, 1545661, 384551, 354649, 74133, 274593, 231942, 221264, 95, 85, NA, 3349376,  X
130, 132.6, 29882, 375214, 661043, 1010858, 11139, 320926, 119800, 3673, 2, 86, NA, 2532535,  X
131, 133.6, 331230, 173490, 148786, 396230, 30694, 101748, 13872, 524172, 75, 41, NA, 1720222,  X
132, 134.6, 140686, 704425, 5794, 859, 12119, 29540, 247921, 1041695, 9, 23, NA, 2183039,  X
133, 135.6, 427308, 16453, 916000, 793766, 6446, 34390, 2036, 3410, 85, 8, NA, 2199809,  X
134, 136.6, 237261, 110739, 89, 5293, 5100, 236332, 20802, 217877, 89, 89, NA, 833493,  X
135, 137.6, 12913, 63139, 1323165, 20098, 158588, 10265, 413868, 35513, 4, 86, NA, 2037549,  X
136, 138.7, 264080, 306018, 452589, 9568, 343386, 1426689, 314205, 1190181, 56, 82, NA, 4306716,  X
137, 139.7, 675243, 7296, 174750, 61661, 5504, 89275, 174897, 27729, 64, 75, NA, 1216355,  X
138, 140.7, 2843, 18991, 159701, 525944, 34192, 13416, 61119, 24676, 76, 27, NA, 840882,  X
139, 141.7, 1233, 531265, 21434, 21814, 782699, 6549, 26989, 1078003, 97, 54, NA, 2469986,  X
140, 142.7, 820931, 4221, 46310, 85789, 205313, 418627, 402, 621296, 80, 15, NA, 2202889,  X
141, 143.7, 254984, 14416, 1292539, 2183, 43180, 95831, 953, 198641, 70, 48, NA, 1902727,  X
142, 144.7, 1469780, 164889, 18, 100444, 495462, 271783, 1517, 172371, 1, 87, NA, 2676264,  X
143, 145.7, 925875, 559800, 1542783, 56441, 4697, 77095, 90539, 70514, 14, 5, NA, 3327744,  X
144, 146.8, 6035, 716937, 711785, 843579, 17426, 108648, 479, 298018, 100, 49, NA, 2702907,  X
145, 147.8, 761791, 4861, 34, 1165063, 3624, 100737, 2192370, 66338, 50, 99, NA, 4294818,  X
146, 148.8, 133147, 1139739, 245646, 648762, 103359, 297385, 300045, 394639, 60, 92, NA, 3262722,  X
147, 149.8, 48810, 412584, 452344, 521828, 763916, 46212, 49641, 13309, 19, 13, NA, 2308644,  X
148, 150.8, 137681, 101085, 180925, 764, 170284, 262405, 201901, 55703, 82, 5, NA, 1110748,  X
149, 151.8, 88138, 178954, 2539, 412878, 1073, 695920, 202807, 493778, 89, 69, NA, 2076087,  X
150, 152.8, 34292, 174950, 122831, 1008154, 420, 235392, 5634, 614, 4, 27, NA, 1582287,  X
151, 153.8, 445505, 14094, 661845, 191462, 65159, 476570, 91004, 212, 62, 85, NA, 1945851,  X
152, 154.9, 666744, 40204, 10433, 212009, 502987, 249556, 59862, 183806, 85, 61, NA, 1925601,  X
153, 155.9, 182470, 57470, 10094, 492509, 59536, 720166, 19201, 215022, 18, 82, NA, 1756468,  X
154, 156.9, 2524, 692504, 850108, 261200, 89026, 23154, 282270, 346450, 76, 89, NA, 2547236,  X
155, 157.9, 434127, 838571, 824602, 5706, 14702, 957426, 71886, 303591, 100, 86, NA, 3450611,  X
156, 158.9, 10483, 87417, 685849, 273369, 357381, 559418, 161874, 22433, 97, 78, NA, 2158224,  X
157, 159.9, 166062, 54241, 14963, 766846, 1, 97386, 3131, 258687, 90, 75, NA, 1361317,  X
158, 160.9, 20942, 48927, 281765, 741903, 159938, 35861, 63098, 79345, 17, 63, NA, 1431779,  X
159, 162.0, 6274, 842474, 288117, 64436, 31447, 288328, 316407, 52456, 29, 44, NA, 1889939,  X
160, 163.0, 78749, 96057, 2727, 3453, 5565, 67897, 721624, 11135, 70, 24, NA, 987207,  X
161, 164.0, 148077, 95174, 4773, 8916, 15261, 343373, 264488, 365457, 15, 7, NA, 1245519,  X
162, 165.0, 35309, 748906, 77266, 1263216, 307077, 18028, 147605, 194782, 38, 89, NA, 2792189,  X
163, 166.0, 661790, 498010, 9096, 141693, 21947, 19332, 399150, 1395238, 60, 16, NA, 3146256,  X
164, 167.0, 33098, 103369, 164028, 95752, 1117789, 35182, 13948, 566740, 9, 92, NA, 2129906,  X
165, 168.0, 203973, 58574, 16106, 300731, 470712, 85381, 616144, 395349, 66, 64, NA, 2146970,  X
166, 169.0, 892142, 0, 200104, 80431, 166317, 153826, 8871, 105426, 64, 43, NA, 1607117,  X
167, 170.1, 2415, 2155, 757208, 443023, 1029, 1236309, 36, 561581, 18, 45, NA, 3003756,  X
168, 171.1, 1479803, 18429, 2497, 295849, 522, 81592, 246321, 83556, 62, 64, NA, 2208569,  X
169, 172.1, 27244, 402744, 7667, 255646, 182554, 751272, 71237, 86992, 16, 99, NA, 1785356,  X
170, 173.1, 130431, 594970, 51264, 6598, 84940, 3533, 5631, 74900, 92, 59, NA, 952267,  X
171, 174.1, 37829, 175457, 66107, 1075862, 377618, 127679, 87095, 3661, 38, 48, NA, 1951308,  X
172, 175.1, 156380, 142046, 37, 53862, 133415, 275563, 591209, 2041208, 42, 39, NA, 3393720,  X
173, 176.1, 365655, 1993, 952688, 61385, 32420, 377302, 1897237, 418218, 49, 34, NA, 4106898,  X
174, 177.1, 76368, 847592, 1711448, 99774, 313715, 112681, 63114, 37347, 24, 51, NA, 3262039,  X
175, 178.1, 1158790, 30060, 685990, 1214656, 795303, 313068, 60100, 791340, 33, 64, NA, 5049307,  X
176, 179.2, 545854, 68095, 451926, 635107, 54735, 103447, 743, 859754, 28, 21, NA, 2719661,  X
177, 180.2, 47648, 86337, 1791123, 2990, 545537, 230901, 665273, 881651, 33, 10, NA, 4251460,  X
178, 181.2, 503, 111925, 26729, 527760, 837871, 385628, 208130, 633, 79, 49, NA, 2099179,  X
179, 182.2, 983572, 102289, 13725, 1337596, 1082705, 138783, 224, 270009, 92, 29, NA, 3928903,  X
180, 183.2, 1095665, 73668, 877887, 368723, 1406, 16385, 47771, 794428, 68, 54, NA, 3275933,  X
181, 184.2, 1705, 68691, 422114, 2652, 99576, 486368, 21790, 626162, 95, 94, NA, 1729058,  X
182, 185.2, 79528, 206007, 162991, 2274, 1357181, 2947, 1284708, 56529, 93, 29, NA, 3152165,  X
183, 186.2, 138820, 111114, 245755, 23574, 7221, 42317, 22225, 348571, 2, 77, NA, 939597,  X
184, 187.3, 110781, 107698, 234025, 46923, 108121, 14124, 1578, 150653, 92, 4, NA, 773903,  X
185, 188.3, 1111791, 83271, 6606, 1444126, 128264, 316376, 370, 165511, 80, 17, NA, 3256315,  X
186, 189.3, 9826, 59989, 121517, 69, 405597, 2060324, 48957, 263068, 99, 22, NA, 2969347,  X
187, 190.3, 7847, 10184, 233409, 20236, 315804, 23576, 16984, 446042, 74, 94, NA, 1074082,  X
188, 191.3, 687668, 806825, 1067329, 380974, 318915, 7655, 22359, 36643, 9, 10, NA, 3328368,  X
189, 192.3, 174869, 9321, 393844, 316691, 7384, 286846, 1130, 1124701, 10, 12, NA, 2314786,  X
190, 193.3, 532824, 215325, 289406, 12767, 19612, 65795, 19648, 90378, 15, 66, NA, 1245755,  X
191, 194.3, 200393, 398688, 1143610, 14650, 10250, 487836, 10090, 8835, 85, 72, NA, 2274352,  X
192, 195.4, 82358, 240030, 120956, 13657, 578204, 7950, 666321, 18986, 32, 100, NA, 1728462,  X
193, 196.4, 5932, 539922, 228144, 686121, 126988, 7750, 11158, 915844, 64, 57, NA, 2521859,  X
194, 197.4, 49610, 4797, 16107, 237891, 101446, 135796, 12103, 13143, 27, 38, NA, 570893,  X
195, 198.4, 381405, 134299, 45651, 42385, 56706, 55674, 388148, 217449, 33, 78, NA, 1321717,  X
196, 199.4, 448956, 275254, 1136922, 612676, 706900, 364115, 105744, 112519, 76, 29, NA, 3763086,  X
197, 200.4, 858585, 7170, 1321075, 298098, 639976, 2894, 109477, 49972, 83, 66, NA, 3287247,  X
198, 201.4, 82, 575065, 221097, 98616, 144198, 405072, 114953, 224305, 58, 11, NA, 1783388,  X
199, 202.4, 108561, 413444, 702772, 3403, 36047, 9995, 1072142, 49866, 76, 25, NA, 2396230,  X
200, 203.5, 397768, 354669, 109388, 6358, 825935, 33544, 414754, 190, 11, 11, NA, 2142606,  X
201, 204.5, 872451, 55449, 646549, 538582, 194049, 1343728, 769002, 1793396, 37, 51, NA, 6213206,  X
202, 205.5, 157124, 24560, 81747, 60542, 219428, 357566, 13815, 188642, 96, 59, NA, 1103424,  X
203, 206.5, 382202, 155288, 324525, 52191, 37363, 2413098, 64166, 1, 93, 99, NA, 3428834,  X
204, 207.5, 401075, 316341, 58777, 222223, 519701, 87, 9238, 21035, 17, 81, NA, 1548477,  X
205, 208.5, 157934, 128932, 636037, 3506, 335222, 176493, 271835, 242391, 25, 76, NA, 1952350,  X
206, 209.5, 698350, 3363, 37429, 2185, 722646, 490, 424401, 42061, 24, 67, NA, 1930925,  X
207, 210.5, 1033453, 1116606, 58399, 329624, 44887, 8300, 110792, 1996, 28, 52, NA, 2704057,  X
208, 211.5, 1080516, 264207, 302742, 93660, 2345, 125273, 62351, 30, 57, 100, NA, 1931124,  X
209, 212.6, 151802, 87503, 149657, 174008, 839431, 14874, 7, 18671, 77, 45, NA, 1435953,  X
210, 213.6, 406774, 123400, 6181, 347144, 103376, 99169, 125185, 963809, 37, 41, NA, 2175038,  X
211, 214.6, 108215, 576088, 2644, 11671, 102740, 92716, 511249, 566058, 99, 14, NA, 1971381,  X
212, 215.6, 22646, 354528, 48426, 194599, 27617, 1247838, 56378, 172751, 57, 89, NA, 2124783,  X
213, 216.6, 168525, 34140, 385411, 901452, 631998, 202642, 4719, 11099, 47, 80, NA, 2339986,  X
214, 217.6, 7489, 727328, 94940, 256078, 1515027, 89762, 875275, 3009, 82, 39, NA, 3568908,  X
215, 218.6, 483947, 21429, 75131, 577739, 731342, 12214, 102630, 325263, 58, 76, NA, 2329695,  X
216, 219.6, 7313, 45160, 291554, 107860, 82239, 985408, 2220653, 9528, 87, 35, NA, 3749715,  X
217, 220.7, 39262, 65574, 17484, 108049, 2, 2379, 385890, 1147334, 67, 78, NA, 1765974,  X
218, 221.7, 103552, 257933, 26801, 18113, 425593, 77588, 88939, 94176, 92, 63, NA, 1092695,  X
219, 222.7, 161776, 20332, 202042, 1515484, 885446, 32623, 300127, 364002, 89, 77, NA, 3481832,  X
220, 223.7, 1500, 409831, 240120, 115217, 821817, 8047, 524383, 1043, 75, 30, NA, 2121958,  X
221, 224.7, 121878, 43779, 475176, 77793, 6187, 8888, 117156, 5069, 86, 93, NA, 855926,  X
222, 225.7, 105584, 121375, 1255602, 30060, 821898, 160506, 193189, 25054, 11, 62, NA, 2713268,  X
223, 226.7, 737597, 174, 210074, 117153, 48597, 149085, 203889, 7923, 16, 32, NA, 1474492,  X
224, 227.8, 3969, 165051, 334, 214183, 74125, 104095, 1754304, 100013, 72, 54, NA, 2416074,  X
225, 228.8, 473051, 470110, 45651, 202570, 11766, 253289, 186074, 17925, 29, 10, NA, 1660436,  X
226, 229.8, 579572, 479416, 37732, 226209, 38855, 5701, 15964, 16367, 63, 32, NA, 1399816,  X
227, 230.8, 361978, 491580, 919667, 102587, 1317358, 35, 5342, 402184, 99, 42, NA, 3600731,  X
228, 231.8, 4838, 136, 152799, 341413, 86843, 304123, 311897, 68730, 48, 19, NA, 1270779,  X
229, 232.8, 147738, 388979, 2017623, 968, 189, 2583473, 374850, 784558, 76, 12, NA, 6298378,  X
230, 233.8, 419561, 106938, 11805, 88597, 171290, 510589, 737099, 37701, 1, 34, NA, 2083580,  X
231, 234.8, 321248, 429125, 38698, 84357, 54206, 475059, 291704, 509027, 26, 32, NA, 2203424,  X
232, 235.9, 64066, 131589, 200003, 8265, 94296, 96506, 142039, 160883, 89, 63, NA, 897647,  X
233, 236.9, 178539, 586570, 183491, 137547, 45834, 11866, 1308, 722883, 49, 89, NA, 1868038,  X
234, 237.9, 123010, 149372, 142732, 1346, 12534, 743796, 40882, 670151, 8, 11, NA, 1883823,  X
235, 238.9, 1033230, 10324, 102685, 77810, 791537, 221560, 232658, 80176, 12, 15, NA, 2549980,  X
236, 239.9, 7641, 47165, 214703, 103719, 131249, 33781, 2004, 13927, 54, 33, NA, 554189,  X
237, 240.9, 1581924, 39456, 107751, 125149, 187474, 30309, 23923, 283394, 78, 81, NA, 2379380,  X
238, 241.9, 164884, 103355, 529806, 764575, 128254, 1388429, 24980, 63778, 38, 25, NA, 3168061,  X
239, 242.9, 506981, 51257, 119586, 5038, 289088, 1588591, 20551, 381006, 76, 61, NA, 2962098,  X
240, 243.9, 20234, 143542, 85515, 645, 801384, 327120, 20020, 925329, 94, 64, NA, 2323789,  X
241, 245.0, 478145, 32718, 227650, 54777, 751342, 420, 453142, 2562, 58, 95, NA, 2000756,  X
242, 246.0, 58635, 155967, 2202, 983332, 4477, 25470, 5269, 56955, 29, 61, NA, 1292307,  X
243, 247.0, 2210222, 39204, 27, 207087, 339953, 660350, 17361, 513583, 85, 50, NA, 3987787,  X
244, 248.0, 221307, 1077534, 48865, 77889, 449681, 118678, 43063, 2366569, 1, 78, NA, 4403586,  X
245, 249.0, 538814, 13125, 149154, 91174, 16085, 11350, 276921, 297529, 46, 86, NA, 1394152,  X
246, 250.0, 479178, 6540, 156262, 261838, 215808, 19258, 991980, 353085, 7, 47, NA, 2483949,  X
247, 251.0, 637172, 5302, 124721, 32, 30057, 11526, 251595, 406207, 83, 73, NA, 1466612,  X
