obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
61, 62.9, 945718, 1111482, 567725, 1607806, 1102919, 185445, 91033, 590944, 26, 6, NA, 6203072,  X
62, 63.9, 52903, 31005, 17745, 233780, 21679, 832678, 191570, 172623, 87, 97, NA, 1553983,  X
63, 64.9, 794239, 7852, 616430, 12905, 0, 41655, 15781, 7858, 5, 35, NA, 1496720,  X
64, 65.9, 23130, 251153, 184337, 206352, 1612868, 914947, 2169, 625877, 5, 59, NA, 3820833,  X
65, 66.9, 1253024, 57857, 4, 19282, 377895, 95627, 13951, 20244, 65, 18, NA, 1837884,  X
66, 67.9, 251, 25342, 88231, 624293, 417963, 122330, 1235101, 456204, 45, 24, NA, 2969715,  X
67, 68.9, 359847, 325602, 824122, 11144, 239337, 529140, 42362, 366997, 3, 55, NA, 2698551,  X
68, 69.9, 225320, 17058, 142896, 1503857, 422847, 5777, 529244, 106804, 63, 48, NA, 2953803,  X
69, 70.9, 2180998, 657234, 8, 12067, 456888, 342377, 263817, 74051, 58, 13, NA, 3987440,  X
70, 72.0, 619778, 320593, 212, 197559, 296285, 540935, 334668, 579494, 85, 75, NA, 2889524,  X
71, 73.0, 622589, 39630, 247055, 458125, 152042, 1684, 599909, 73345, 31, 81, NA, 2194379,  X
72, 74.0, 66375, 682868, 524432, 485758, 26037, 166214, 55177, 1011, 67, 74, NA, 2007872,  X
73, 75.0, 225118, 979323, 117686, 435794, 420449, 1591535, 716507, 2266, 95, 10, NA, 4488678,  X
74, 76.0, 140807, 36913, 27991, 271335, 91445, 414587, 296620, 24749, 86, 98, NA, 1304447,  X
75, 77.0, 90531, 3869, 1729242, 1678426, 229728, 9415, 97914, 78673, 51, 77, NA, 3917798,  X
76, 78.0, 9426, 132626, 111763, 738690, 35342, 14464, 42649, 14508, 83, 85, NA, 1099468,  X
77, 79.0, 114243, 3307, 560605, 284213, 183402, 13123, 21266, 51251, 58, 69, NA, 1231410,  X
78, 80.1, 218838, 51309, 221108, 138612, 23967, 56065, 623920, 3085, 16, 96, NA, 1336904,  X
79, 81.1, 5209, 20351, 39350, 13952, 23597, 591346, 2790199, 6120, 80, 40, NA, 3490124,  X
80, 82.1, 198697, 4212, 271623, 42895, 2284, 1173, 72810, 1056711, 100, 63, NA, 1650405,  X
81, 83.1, 28903, 422635, 289160, 85181, 306736, 46868, 449833, 440528, 64, 56, NA, 2069844,  X
82, 84.1, 888554, 181225, 246889, 130066, 5422, 214189, 374895, 554414, 69, 69, NA, 2595654,  X
83, 85.1, 38383, 6358, 38357, 1410686, 402, 340156, 196590, 241385, 74, 63, NA, 2272317,  X
84, 86.1, 47596, 9745, 121272, 27439, 712114, 231425, 1056589, 1444224, 32, 49, NA, 3650404,  X
85, 87.1, 78253, 233863, 149824, 205367, 95087, 652, 465564, 280776, 42, 98, NA, 1509386,  X
86, 88.1, 5, 603846, 723342, 206318, 1537763, 110084, 936601, 101734, 3, 82, NA, 4219693,  X
87, 89.2, 18020, 3, 83853, 461366, 470835, 1161685, 387890, 74270, 6, 32, NA, 2657922,  X
88, 90.2, 1140772, 141468, 1450679, 256014, 50727, 535098, 222209, 54624, 70, 78, NA, 3851591,  X
89, 91.2, 605806, 10357, 13195, 198, 93740, 63347, 78895, 742, 70, 75, NA, 866280,  X
90, 92.2, 424947, 48779, 529825, 223154, 8899, 310284, 4488, 30544, 75, 83, NA, 1580920,  X
91, 93.2, 949656, 596046, 54450, 6593, 30869, 863641, 337841, 263148, 56, 10, NA, 3102244,  X
92, 94.2, 210550, 941932, 157594, 22489, 316663, 1255, 581744, 338322, 41, 5, NA, 2570549,  X
93, 95.2, 417107, 80294, 822458, 2462, 1112303, 81505, 436234, 3696, 77, 82, NA, 2956059,  X
94, 96.2, 200024, 324471, 34429, 80909, 308032, 82089, 42106, 3594, 76, 22, NA, 1075654,  X
95, 97.2, 5410, 265, 256043, 431560, 12169, 355077, 2108926, 281534, 15, 16, NA, 3450984,  X
96, 98.3, 167454, 473729, 0, 267646, 23898, 45155, 197532, 45689, 62, 63, NA, 1221103,  X
97, 99.3, 42108, 2275, 529800, 337390, 970916, 127017, 333372, 209250, 100, 15, NA, 2552128,  X
98, 100.3, 157965, 396377, 197867, 1086485, 667571, 25, 54519, 546067, 62, 43, NA, 3106876,  X
99, 101.3, 15652, 918887, 623002, 39069, 58943, 3913, 6570, 34144, 100, 87, NA, 1700180,  X
100, 102.3, 41853, 430863, 567388, 520062, 464566, 14314, 386827, 30891, 41, 98, NA, 2456764,  X
101, 103.3, 1468, 195904, 1961, 19279, 363060, 13937, 198603, 717986, 97, 8, NA, 1512198,  X
102, 104.3, 853641, 10381, 203272, 767421, 613328, 172330, 22445, 63399, 85, 97, NA, 2706217,  X
103, 105.3, 52219, 56501, 157850, 198573, 472842, 778687, 701361, 815294, 100, 55, NA, 3233327,  X
104, 106.3, 280311, 148730, 243678, 602282, 60383, 118572, 14546, 660614, 99, 43, NA, 2129116,  X
105, 107.4, 232167, 586098, 614681, 100456, 58208, 1418579, 1599311, 7640, 71, 45, NA, 4617140,  X
106, 108.4, 544005, 25940, 179560, 2119337, 253362, 83069, 13332, 118168, 14, 86, NA, 3336773,  X
107, 109.4, 176686, 594481, 0, 192512, 65076, 282069, 8152, 46985, 2, 33, NA, 1365961,  X
108, 110.4, 256428, 77604, 927, 83542, 45110, 227994, 1719, 3159688, 21, 29, NA, 3853012,  X
109, 111.4, 250539, 43288, 18129, 172672, 317028, 190127, 15657, 403, 21, 100, NA, 1007843,  X
110, 112.4, 236942, 16620, 96246, 166675, 588006, 92695, 76421, 343137, 46, 64, NA, 1616742,  X
111, 113.4, 64406, 898521, 20308, 334155, 248476, 150471, 15181, 7277, 28, 84, NA, 1738795,  X
112, 114.4, 125952, 155428, 88794, 112340, 4843, 16243, 11887, 2302314, 88, 13, NA, 2817801,  X
113, 115.4, 98970, 433596, 163617, 11738, 336, 70895, 22005, 9518, 89, 61, NA, 810675,  X
114, 116.5, 47611, 340914, 189668, 3984, 42673, 427044, 113196, 7134, 23, 12, NA, 1172224,  X
115, 117.5, 4977, 220679, 388818, 473533, 80214, 101342, 443843, 488142, 41, 10, NA, 2201548,  X
116, 118.5, 25076, 186445, 28810, 327321, 3448, 219802, 4280, 156467, 97, 88, NA, 951649,  X
117, 119.5, 660615, 247913, 16911, 172369, 983260, 465661, 66700, 43217, 9, 83, NA, 2656646,  X
118, 120.5, 60006, 215966, 621237, 506703, 106, 53688, 322164, 661268, 15, 9, NA, 2441138,  X
119, 121.5, 8039, 12467, 10836, 3488, 991214, 44118, 59351, 63621, 42, 91, NA, 1193134,  X
120, 122.5, 215734, 1602194, 313935, 183749, 242, 241103, 668, 710515, 93, 6, NA, 3268140,  X
121, 123.5, 15795, 907296, 338600, 165852, 62672, 175564, 20345, 343384, 63, 31, NA, 2029508,  X
122, 124.5, 1619334, 362784, 28721, 857783, 51701, 10449, 306715, 405912, 42, 44, NA, 3643399,  X
123, 125.6, 14678, 688760, 341990, 750065, 76502, 71989, 556, 5618, 28, 10, NA, 1950158,  X
124, 126.6, 223676, 25116, 868676, 23649, 25925, 131697, 125734, 2014234, 58, 18, NA, 3438707,  X
125, 127.6, 9446, 298123, 3740, 22785, 339554, 112305, 51288, 585856, 32, 29, NA, 1423097,  X
126, 128.6, 440122, 497966, 549074, 830542, 10264, 33229, 706342, 36558, 98, 49, NA, 3104097,  X
127, 129.6, 221372, 33771, 7992, 295726, 264461, 90500, 54217, 374567, 41, 74, NA, 1342606,  X
128, 130.6, 90379, 322671, 237909, 255511, 27639, 180123, 181732, 1293075, 75, 48, NA, 2589039,  X
129, 131.6, 567418, 141062, 131655, 161352, 9617, 436664, 306216, 408005, 85, 17, NA, 2161989,  X
130, 132.6, 2659121, 430, 44064, 3941, 41325, 2137, 24011, 40224, 62, 53, NA, 2815253,  X
131, 133.7, 6, 516698, 328488, 444237, 21062, 1089251, 559941, 360229, 80, 50, NA, 3319912,  X
132, 134.7, 616125, 1237289, 332710, 351499, 2607, 95652, 559151, 29599, 20, 34, NA, 3224632,  X
133, 135.7, 25672, 28627, 12017, 828528, 93081, 989493, 54720, 687653, 92, 49, NA, 2719791,  X
134, 136.7, 279990, 354877, 57122, 20505, 147375, 91215, 26310, 1823063, 99, 15, NA, 2800457,  X
135, 137.7, 35912, 259636, 83155, 151769, 874958, 507050, 21842, 469174, 45, 55, NA, 2403496,  X
136, 138.7, 2942698, 111520, 272650, 133754, 44618, 128275, 216236, 63259, 33, 32, NA, 3913010,  X
137, 139.7, 435362, 597398, 40693, 521411, 931331, 164627, 651407, 6096, 72, 69, NA, 3348325,  X
138, 140.7, 32377, 2497, 349249, 145158, 403549, 104942, 859724, 125138, 7, 7, NA, 2022634,  X
139, 141.7, 971305, 439119, 21686, 221722, 52271, 10339, 165784, 29948, 72, 79, NA, 1912174,  X
140, 142.8, 281239, 30648, 245405, 630, 201397, 7651, 1123095, 111773, 31, 99, NA, 2001838,  X
141, 143.8, 444678, 294130, 51652, 138593, 1012557, 264727, 245324, 123758, 81, 46, NA, 2575419,  X
142, 144.8, 3340, 794743, 244, 144519, 734057, 706, 640754, 72, 30, 59, NA, 2318435,  X
143, 145.8, 550043, 191896, 340671, 1062956, 167231, 84995, 1470073, 558459, 83, 31, NA, 4426324,  X
144, 146.8, 21401, 522148, 133697, 194683, 44486, 179332, 59621, 354872, 70, 67, NA, 1510240,  X
145, 147.8, 128168, 59700, 787937, 251371, 4546, 53617, 501035, 5932, 74, 36, NA, 1792306,  X
146, 148.8, 165173, 158542, 116378, 346340, 123, 222928, 141229, 395677, 1, 99, NA, 1546390,  X
147, 149.8, 129680, 9652, 204352, 465601, 873420, 92347, 18924, 34961, 42, 10, NA, 1828937,  X
148, 150.9, 589999, 279521, 17853, 19777, 245643, 464305, 129403, 35229, 78, 5, NA, 1781730,  X
149, 151.9, 791, 89608, 35369, 311916, 655853, 298502, 364729, 40374, 43, 69, NA, 1797142,  X
150, 152.9, 74502, 104227, 46131, 95696, 118360, 12196, 948, 1102363, 37, 43, NA, 1554423,  X
151, 153.9, 161442, 719104, 411525, 35056, 275227, 106503, 98298, 5624, 16, 91, NA, 1812779,  X
152, 154.9, 101057, 280201, 602494, 363651, 8361, 22731, 122363, 294521, 89, 4, NA, 1795379,  X
153, 155.9, 127476, 220387, 5791, 26219, 251096, 93676, 498934, 72522, 90, 93, NA, 1296101,  X
154, 156.9, 1226956, 267947, 109308, 248244, 599, 798123, 1357, 155619, 52, 58, NA, 2808153,  X
155, 157.9, 281789, 89273, 570629, 326564, 120514, 567086, 45148, 3395, 36, 99, NA, 2004398,  X
156, 158.9, 19, 27940, 5197, 1148062, 18600, 392977, 87205, 67001, 82, 79, NA, 1747001,  X
157, 160.0, 363810, 118033, 9067, 367750, 373661, 6864, 11162, 1046902, 16, 52, NA, 2297249,  X
158, 161.0, 20578, 209343, 50289, 492282, 2542, 48032, 289706, 119977, 28, 25, NA, 1232749,  X
159, 162.0, 421253, 98079, 77545, 207791, 963983, 1080830, 255, 5222, 56, 87, NA, 2854958,  X
160, 163.0, 192194, 756440, 43565, 70327, 182220, 252693, 169695, 610625, 100, 51, NA, 2277759,  X
161, 164.0, 436292, 378251, 142524, 37896, 436686, 288674, 5460, 34825, 52, 21, NA, 1760608,  X
162, 165.0, 31665, 30626, 667680, 1639988, 343856, 99729, 136374, 12479, 90, 30, NA, 2962397,  X
163, 166.0, 138616, 65137, 384900, 365779, 17, 769940, 1008829, 28845, 86, 48, NA, 2762063,  X
164, 167.0, 29205, 2298646, 11065, 48358, 656372, 84220, 6220, 2850, 11, 29, NA, 3136936,  X
165, 168.0, 6408, 225810, 1709630, 110604, 438598, 1500861, 956523, 6085, 77, 84, NA, 4954519,  X
166, 169.1, 60409, 583372, 490494, 149064, 1145638, 93940, 5935, 17235, 1, 80, NA, 2546087,  X
167, 170.1, 4768, 833607, 20192, 399350, 44944, 176448, 1234735, 87237, 28, 57, NA, 2801281,  X
168, 171.1, 45733, 5398, 429236, 280459, 330895, 34190, 2904971, 9131, 100, 93, NA, 4040013,  X
169, 172.1, 102006, 69635, 750089, 14190, 4, 552395, 53561, 715737, 54, 82, NA, 2257617,  X
170, 173.1, 37219, 275383, 433660, 160915, 19153, 93732, 352634, 769461, 36, 63, NA, 2142157,  X
171, 174.1, 7315, 10801, 744504, 77647, 1304748, 47015, 534123, 531508, 64, 10, NA, 3257661,  X
172, 175.1, 154220, 639367, 789972, 453347, 104926, 59218, 181410, 24752, 20, 19, NA, 2407212,  X
173, 176.1, 85600, 87194, 19881, 60614, 137227, 249807, 1272, 1475739, 48, 78, NA, 2117334,  X
174, 177.2, 734003, 410067, 301114, 221685, 134586, 365562, 349883, 471, 4, 46, NA, 2517371,  X
175, 178.2, 59660, 692839, 37104, 200119, 878549, 373108, 515078, 148219, 32, 95, NA, 2904676,  X
176, 179.2, 1621, 140193, 6490, 475217, 298846, 250463, 1356166, 35483, 69, 54, NA, 2564479,  X
177, 180.2, 3703, 397502, 522429, 443839, 2, 12, 38356, 448548, 11, 6, NA, 1854391,  X
178, 181.2, 114224, 892296, 48720, 336115, 358756, 101928, 126457, 85795, 62, 33, NA, 2064291,  X
179, 182.2, 304113, 5796, 878554, 582729, 5714, 299702, 87541, 296474, 86, 57, NA, 2460623,  X
180, 183.2, 691162, 643775, 258596, 448581, 773527, 80982, 417532, 28427, 9, 37, NA, 3342582,  X
181, 184.2, 420654, 5863, 48190, 17999, 99424, 167914, 9029, 48043, 78, 35, NA, 817116,  X
182, 185.2, 950, 364502, 185952, 281202, 1013134, 809840, 8281, 640073, 95, 15, NA, 3303934,  X
183, 186.3, 84848, 46148, 60409, 214255, 118635, 27398, 254030, 5393, 82, 9, NA, 811116,  X
184, 187.3, 161484, 7040, 87109, 6801, 63853, 2210551, 48137, 404680, 44, 87, NA, 2989655,  X
185, 188.3, 912989, 3213, 26357, 781295, 13213, 638678, 14644, 266744, 56, 88, NA, 2657133,  X
186, 189.3, 389107, 1183024, 1709425, 13372, 527862, 890664, 52333, 1136, 24, 58, NA, 4766923,  X
187, 190.3, 33510, 764231, 169845, 86, 6811, 7253, 183598, 49531, 71, 54, NA, 1214865,  X
188, 191.3, 21261, 272793, 153761, 7805, 207200, 591920, 45553, 171120, 32, 86, NA, 1471413,  X
189, 192.3, 2238, 10459, 10380, 9604, 305799, 646103, 19842, 35038, 31, 30, NA, 1039463,  X
190, 193.3, 15821, 1495330, 162028, 112731, 86731, 295718, 162518, 527569, 68, 19, NA, 2858446,  X
191, 194.4, 1038284, 720906, 391653, 153283, 899079, 53417, 402794, 159238, 67, 79, NA, 3818654,  X
192, 195.4, 912, 95332, 362897, 6409, 1877, 60655, 1438476, 199152, 27, 60, NA, 2165710,  X
193, 196.4, 951464, 860363, 540, 39267, 7826, 101362, 63530, 7288, 5, 69, NA, 2031640,  X
194, 197.4, 133354, 863840, 33, 58515, 45342, 820815, 40420, 15194, 68, 90, NA, 1977513,  X
195, 198.4, 76792, 787, 562019, 330989, 210620, 2396020, 30252, 9312, 24, 35, NA, 3616791,  X
196, 199.4, 247777, 40788, 445000, 369703, 2337, 111674, 4180, 2300, 83, 67, NA, 1223759,  X
197, 200.4, 42243, 204782, 307116, 456845, 607034, 1558800, 196416, 680769, 55, 31, NA, 4054005,  X
198, 201.4, 367079, 56455, 3975, 262610, 332191, 2, 25816, 56276, 80, 32, NA, 1104404,  X
199, 202.4, 68691, 1216228, 582292, 183760, 613252, 404102, 2296470, 4652, 52, 63, NA, 5369447,  X
200, 203.5, 23175, 531772, 275062, 2703, 621847, 45050, 1015662, 1134, 9, 95, NA, 2516405,  X
201, 204.5, 998453, 2684387, 1556, 112274, 490843, 107957, 369449, 1509, 68, 36, NA, 4766428,  X
202, 205.5, 384342, 20514, 206045, 718713, 1446030, 2094, 44001, 4203, 41, 30, NA, 2825942,  X
203, 206.5, 4960, 45052, 155940, 630173, 141805, 7118, 456081, 10721, 73, 97, NA, 1451850,  X
204, 207.5, 114043, 242588, 570, 114116, 805986, 1408789, 7, 77554, 40, 20, NA, 2763653,  X
205, 208.5, 201274, 238125, 715611, 7833, 69588, 568467, 411721, 707207, 22, 71, NA, 2919826,  X
206, 209.5, 195813, 415598, 913347, 503, 245231, 223254, 470181, 83371, 88, 6, NA, 2547298,  X
207, 210.5, 71985, 365687, 428780, 471436, 11401, 84711, 446384, 575297, 7, 13, NA, 2455681,  X
208, 211.6, 48351, 283318, 28743, 183737, 4691, 38888, 1442720, 97408, 14, 30, NA, 2127856,  X
209, 212.6, 6838, 35442, 370475, 258, 532699, 147851, 26392, 262681, 67, 96, NA, 1382636,  X
210, 213.6, 21062, 739626, 1320461, 43, 37179, 316446, 387354, 661, 2, 58, NA, 2822832,  X
211, 214.6, 74594, 187315, 109178, 83830, 57802, 13030, 625526, 161877, 70, 18, NA, 1313152,  X
212, 215.6, 757527, 271243, 92020, 9824, 632728, 627839, 279865, 1032, 46, 13, NA, 2672078,  X
213, 216.6, 119832, 382946, 315311, 229670, 712554, 63315, 435919, 40725, 73, 27, NA, 2300272,  X
214, 217.6, 243642, 166439, 705097, 704213, 8698, 217364, 2396687, 48711, 52, 77, NA, 4490851,  X
215, 218.6, 52598, 269005, 70, 19562, 28340, 501508, 156094, 207769, 79, 88, NA, 1234946,  X
216, 219.6, 414467, 97540, 627495, 94262, 83050, 3085, 624332, 1406779, 7, 7, NA, 3351010,  X
217, 220.7, 508935, 279701, 18416, 423025, 108366, 25384, 418059, 3672, 98, 87, NA, 1785558,  X
218, 221.7, 655, 218928, 163501, 126327, 232394, 33445, 54479, 307780, 64, 20, NA, 1137509,  X
219, 222.7, 418021, 133818, 13623, 221688, 49509, 67069, 1516263, 79969, 77, 84, NA, 2499960,  X
220, 223.7, 135714, 15373, 7976, 224540, 322332, 277923, 214020, 219161, 77, 35, NA, 1417039,  X
221, 224.7, 1174167, 13272, 208264, 117617, 228487, 26283, 82432, 125305, 89, 48, NA, 1975827,  X
222, 225.7, 545345, 545650, 549728, 513824, 2510341, 61373, 525404, 13011, 14, 45, NA, 5264676,  X
223, 226.7, 45005, 194498, 142022, 290112, 1506, 330854, 270704, 44014, 93, 45, NA, 1318715,  X
224, 227.7, 20891, 1708096, 22799, 405437, 1545349, 316800, 996738, 781937, 58, 51, NA, 5798047,  X
225, 228.7, 49185, 126667, 20012, 93269, 235204, 1004689, 100410, 448, 57, 82, NA, 1629884,  X
226, 229.8, 79288, 1640, 140842, 323384, 3064, 26505, 8612, 64505, 48, 34, NA, 647840,  X
227, 230.8, 34545, 186043, 106806, 295891, 347326, 13891, 1465659, 38315, 32, 2, NA, 2488476,  X
228, 231.8, 1373694, 29131, 80622, 51351, 456834, 93648, 1281189, 24426, 8, 71, NA, 3390895,  X
229, 232.8, 153107, 2587516, 37279, 951348, 382, 3602721, 920, 164483, 32, 22, NA, 7497756,  X
230, 233.8, 557647, 1751, 210249, 986269, 109730, 85793, 32251, 594415, 75, 48, NA, 2578105,  X
231, 234.8, 2693734, 162220, 3106, 81705, 166878, 321999, 97197, 129874, 17, 35, NA, 3656713,  X
232, 235.8, 113504, 809686, 54122, 11, 100601, 112234, 98864, 75810, 62, 4, NA, 1364832,  X
233, 236.8, 75178, 1312, 370894, 243505, 44265, 46398, 33478, 679617, 20, 89, NA, 1494647,  X
234, 237.9, 608773, 304457, 76235, 138041, 497476, 4632, 3, 491, 60, 36, NA, 1630108,  X
235, 238.9, 205640, 655, 1443927, 165580, 45589, 25978, 500, 102344, 85, 80, NA, 1990213,  X
236, 239.9, 165188, 94216, 163742, 38628, 470660, 22854, 4416, 64758, 1, 47, NA, 1024462,  X
237, 240.9, 375024, 128740, 960038, 40664, 3243212, 687, 41981, 1398, 58, 50, NA, 4791744,  X
238, 241.9, 626686, 869840, 889367, 533, 184892, 237710, 161147, 2997, 36, 57, NA, 2973172,  X
239, 242.9, 516743, 1594545, 587, 27041, 664, 445802, 580169, 21988, 73, 86, NA, 3187539,  X
240, 243.9, 858176, 129790, 4359, 4305, 157204, 260928, 10063, 189760, 94, 49, NA, 1614585,  X
241, 244.9, 9317, 923589, 575278, 681015, 337940, 731159, 222030, 206091, 99, 59, NA, 3686419,  X
242, 246.0, 740, 37423, 425, 64, 2008650, 162857, 369889, 72907, 45, 75, NA, 2652955,  X
243, 247.0, 15775, 4726, 640139, 679999, 142134, 672266, 1079291, 196276, 64, 43, NA, 3430606,  X
244, 248.0, 23249, 449331, 157148, 58066, 33143, 9834, 0, 391449, 47, 45, NA, 1122220,  X
245, 249.0, 290, 688051, 394984, 440945, 55526, 617170, 68857, 259179, 53, 58, NA, 2525002,  X
246, 250.0, 5308, 9304, 31211, 575202, 405139, 421799, 942537, 568776, 77, 66, NA, 2959276,  X
247, 251.0, 215689, 3367, 12395, 621193, 171387, 59324, 267808, 251670, 45, 95, NA, 1602833,  X
