obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
36, 37.5, 141548, 37377, 307762, 601540, 180309, 332072, 686584, 40269, 6, 3, NA, 2327461,  X
37, 38.5, 32382, 45437, 14621, 1547, 1062967, 47333, 83386, 83699, 95, 46, NA, 1371372,  X
38, 39.5, 34555, 572061, 2129223, 247569, 437228, 812566, 131736, 69902, 48, 47, NA, 4434840,  X
39, 40.5, 16221, 844, 20245, 276398, 215156, 11212, 507401, 528407, 56, 44, NA, 1575884,  X
40, 41.5, 38029, 30148, 370881, 431597, 368661, 4628, 197996, 630206, 32, 52, NA, 2072146,  X
41, 42.5, 95746, 450142, 155788, 27161, 1, 92393, 32106, 1270343, 49, 41, NA, 2123680,  X
42, 43.5, 278572, 993534, 40915, 144069, 802139, 19893, 844206, 87113, 54, 67, NA, 3210441,  X
43, 44.6, 1191316, 198179, 111150, 7232, 229621, 46503, 161712, 668684, 81, 16, NA, 2614397,  X
44, 45.6, 453, 533533, 499, 180687, 282383, 72690, 43300, 354606, 32, 16, NA, 1468151,  X
45, 46.6, 301882, 398073, 50779, 197327, 916166, 16444, 203907, 14232, 46, 4, NA, 2098810,  X
46, 47.6, 722020, 87314, 378635, 348062, 169086, 40046, 122981, 1163, 79, 38, NA, 1869307,  X
47, 48.6, 9794, 1271314, 11827, 26212, 32729, 1013553, 37589, 1215056, 6, 54, NA, 3618074,  X
48, 49.6, 429151, 9857, 323105, 570479, 7116, 40239, 71432, 76573, 82, 41, NA, 1527952,  X
49, 50.6, 1084, 16709, 1283, 376028, 427309, 116807, 283726, 50658, 68, 62, NA, 1273604,  X
50, 51.6, 414342, 14748, 25, 878649, 44259, 135750, 140956, 28586, 43, 10, NA, 1657315,  X
51, 52.6, 103111, 2144, 911485, 3385, 882425, 20988, 179976, 2018, 20, 65, NA, 2105532,  X
52, 53.7, 45731, 764, 243577, 1100883, 293210, 69787, 0, 146506, 89, 9, NA, 1900458,  X
53, 54.7, 7297, 7421, 1494, 2130, 1346, 495076, 610186, 1115178, 23, 47, NA, 2240128,  X
54, 55.7, 494527, 2086, 44383, 1254075, 384492, 99437, 4471, 32561, 6, 79, NA, 2316032,  X
55, 56.7, 12685, 6148, 956383, 26819, 60577, 229668, 125621, 128945, 13, 29, NA, 1546846,  X
56, 57.7, 746, 197391, 60227, 194937, 103309, 4632, 101917, 146741, 56, 69, NA, 809900,  X
57, 58.7, 105420, 175057, 1033225, 6181, 285676, 583698, 1072127, 92605, 33, 5, NA, 3353989,  X
58, 59.7, 45923, 140720, 619127, 38896, 22593, 703199, 240511, 106468, 57, 99, NA, 1917437,  X
59, 60.7, 228753, 82643, 237199, 299924, 5105, 104793, 62151, 135820, 11, 52, NA, 1156388,  X
60, 61.8, 5912, 25963, 12774, 352, 35170, 60249, 34081, 101029, 58, 6, NA, 275530,  X
61, 62.8, 86706, 99, 8816, 17524, 17176, 446694, 216016, 532, 13, 65, NA, 793563,  X
62, 63.8, 1197323, 245187, 258166, 35, 13482, 991372, 28118, 3, 43, 6, NA, 2733686,  X
63, 64.8, 75303, 178447, 34118, 841872, 2774, 64691, 242338, 4636, 75, 81, NA, 1444179,  X
64, 65.8, 41281, 393404, 1398865, 98183, 72989, 1382226, 5182, 832487, 85, 17, NA, 4224617,  X
65, 66.8, 17353, 315649, 284279, 514306, 1813469, 43710, 70543, 1266, 73, 84, NA, 3060575,  X
66, 67.8, 51025, 11621, 2569, 734749, 933, 288, 283194, 40146, 10, 45, NA, 1124525,  X
67, 68.8, 8011, 546361, 173750, 105325, 223861, 177386, 28593, 150501, 20, 41, NA, 1413788,  X
68, 69.9, 20988, 529601, 1162846, 29640, 46135, 106086, 14044, 4368, 83, 22, NA, 1913708,  X
69, 70.9, 45408, 151561, 486177, 241028, 1574, 86381, 47497, 5905, 49, 7, NA, 1065531,  X
70, 71.9, 112444, 61320, 387166, 29286, 8372, 32385, 425045, 1101163, 75, 27, NA, 2157181,  X
71, 72.9, 105328, 9949, 600469, 488690, 108493, 134246, 148612, 416062, 41, 28, NA, 2011849,  X
72, 73.9, 75059, 103433, 472658, 53981, 1854, 760307, 38736, 184347, 88, 88, NA, 1690375,  X
73, 74.9, 535366, 340038, 1047729, 16623, 855636, 7919, 590086, 118732, 49, 65, NA, 3512129,  X
74, 75.9, 33258, 569, 1014597, 436994, 58643, 7391, 189518, 748374, 44, 75, NA, 2489344,  X
75, 76.9, 38278, 18837, 152064, 96246, 13326, 12304, 156834, 350573, 71, 30, NA, 838462,  X
76, 77.9, 196592, 228790, 1050607, 607211, 174828, 409173, 3181, 100, 94, 15, NA, 2670482,  X
77, 79.0, 51892, 212201, 553726, 294982, 20371, 786502, 84284, 1988196, 92, 64, NA, 3992154,  X
78, 80.0, 761003, 990027, 221707, 375, 29047, 1283707, 213345, 398874, 71, 79, NA, 3898085,  X
79, 81.0, 23031, 535436, 44855, 60539, 395135, 756980, 228773, 44852, 74, 15, NA, 2089601,  X
80, 82.0, 275, 591876, 188567, 113571, 751968, 203380, 221853, 273016, 90, 33, NA, 2344506,  X
81, 83.0, 681, 776377, 7616, 611, 79011, 152440, 907725, 1711, 13, 73, NA, 1926172,  X
82, 84.0, 343571, 42841, 49051, 46153, 39072, 6604, 1126401, 765008, 34, 24, NA, 2418701,  X
83, 85.0, 74893, 1443534, 7381, 250384, 1389672, 40220, 1092956, 97740, 70, 68, NA, 4396780,  X
84, 86.0, 760977, 1156464, 274708, 345301, 1175271, 336277, 51541, 87759, 14, 37, NA, 4188298,  X
85, 87.1, 72294, 244764, 384832, 688, 40283, 592113, 15883, 65465, 5, 14, NA, 1416322,  X
86, 88.1, 230614, 532684, 549, 35, 200492, 3002, 259904, 363333, 21, 80, NA, 1590613,  X
87, 89.1, 276218, 7562, 16370, 918931, 172822, 981151, 59011, 74240, 31, 56, NA, 2506305,  X
88, 90.1, 93655, 251559, 695528, 67914, 50818, 58454, 189027, 2374025, 3, 38, NA, 3780980,  X
89, 91.1, 542186, 983344, 27974, 555318, 9451, 100358, 270266, 13636, 16, 67, NA, 2502533,  X
90, 92.1, 125188, 18159, 2842, 334122, 1298, 254825, 789342, 1310, 98, 64, NA, 1527086,  X
91, 93.1, 492790, 316473, 4071, 108545, 297210, 276691, 609821, 208743, 46, 60, NA, 2314344,  X
92, 94.1, 79399, 131857, 533675, 105115, 146078, 64141, 215559, 730093, 54, 42, NA, 2005917,  X
93, 95.1, 569200, 90643, 384921, 41134, 292001, 216040, 23842, 75873, 68, 63, NA, 1693654,  X
94, 96.2, 1612925, 371016, 27044, 62123, 50, 95278, 372965, 783919, 28, 86, NA, 3325320,  X
95, 97.2, 1979489, 6085, 100892, 423929, 308952, 1764279, 142781, 318967, 69, 72, NA, 5045374,  X
96, 98.2, 52105, 30648, 930124, 4816, 1623853, 630, 930274, 31700, 42, 95, NA, 3604150,  X
97, 99.2, 69361, 831069, 456676, 621283, 94182, 187575, 56478, 10, 31, 93, NA, 2316634,  X
98, 100.2, 359097, 328602, 17642, 38355, 28149, 403431, 734620, 1645, 96, 59, NA, 1911541,  X
99, 101.2, 312273, 18165, 27529, 216587, 480401, 325650, 539906, 623961, 29, 32, NA, 2544472,  X
100, 102.2, 1332, 877326, 26064, 25577, 531132, 112246, 802444, 83447, 92, 59, NA, 2459568,  X
101, 103.2, 2027670, 284195, 520589, 41298, 157549, 115012, 409060, 223526, 11, 45, NA, 3778899,  X
102, 104.3, 463496, 1858, 5473, 440907, 377777, 105367, 485756, 233155, 69, 54, NA, 2113789,  X
103, 105.3, 455, 484412, 58971, 174697, 32187, 737025, 650189, 635964, 92, 67, NA, 2773900,  X
104, 106.3, 29961, 119348, 185556, 281917, 294577, 475102, 50415, 11226, 23, 60, NA, 1448102,  X
105, 107.3, 2589127, 325, 67378, 166433, 6287, 974057, 28906, 347, 7, 13, NA, 3832860,  X
106, 108.3, 106690, 132771, 56860, 133921, 115901, 21485, 299775, 417487, 30, 68, NA, 1284890,  X
107, 109.3, 869644, 129162, 723901, 195915, 143364, 1197021, 448914, 336429, 33, 86, NA, 4044350,  X
108, 110.3, 134935, 106688, 153049, 76778, 399712, 353223, 110944, 47632, 82, 38, NA, 1382961,  X
109, 111.3, 1177, 5604, 688, 313882, 138027, 2069, 0, 20143, 90, 53, NA, 481590,  X
110, 112.3, 1483877, 391, 1058858, 106134, 827507, 150945, 535, 938192, 27, 32, NA, 4566439,  X
111, 113.4, 166087, 745878, 296378, 1261754, 1819, 696627, 9914, 1824995, 3, 52, NA, 5003452,  X
112, 114.4, 273835, 55414, 15132, 162513, 114154, 896, 48354, 53598, 88, 60, NA, 723896,  X
113, 115.4, 16927, 43172, 54188, 388469, 144530, 485888, 1139782, 4586, 47, 89, NA, 2277542,  X
114, 116.4, 91176, 2427, 94326, 22064, 112957, 301618, 156844, 17025, 73, 56, NA, 798437,  X
115, 117.4, 267680, 296109, 59336, 233946, 4603, 1823, 1619259, 423458, 18, 44, NA, 2906214,  X
116, 118.4, 404, 219422, 2301, 17118, 156378, 156062, 454191, 95446, 95, 72, NA, 1101322,  X
117, 119.4, 509894, 302971, 20258, 645620, 3816, 599794, 47313, 949150, 51, 21, NA, 3078816,  X
118, 120.4, 1942, 203, 6227, 196278, 608, 2305569, 16725, 391742, 42, 91, NA, 2919294,  X
119, 121.5, 41393, 7349, 30067, 70146, 11138, 57457, 102006, 722799, 49, 98, NA, 1042355,  X
120, 122.5, 19882, 660717, 75760, 664856, 688467, 1112018, 57672, 564511, 41, 87, NA, 3843883,  X
121, 123.5, 894027, 226760, 105644, 459491, 142165, 348461, 136589, 466665, 83, 99, NA, 2779802,  X
122, 124.5, 250884, 16813, 458339, 845596, 9297, 167054, 91200, 142265, 12, 23, NA, 1981448,  X
123, 125.5, 15411, 22485, 162298, 169533, 1723, 18284, 2972, 198549, 66, 21, NA, 591255,  X
124, 126.5, 15423, 16353, 1254782, 3673901, 189315, 1161688, 1139560, 106680, 97, 36, NA, 7557702,  X
125, 127.5, 1757072, 191211, 24214, 882090, 145630, 46374, 190987, 4777, 38, 49, NA, 3242355,  X
126, 128.5, 19254, 581454, 594585, 1929, 1718516, 249858, 1469152, 100473, 34, 41, NA, 4735221,  X
127, 129.5, 266656, 232771, 807978, 166689, 641, 5040, 39, 692, 62, 95, NA, 1480506,  X
128, 130.6, 1043, 2767, 79813, 9425, 349367, 499960, 124290, 209334, 3, 73, NA, 1275999,  X
129, 131.6, 16775, 17015, 1287308, 19175, 622403, 666704, 14612, 642720, 10, 100, NA, 3286712,  X
130, 132.6, 22396, 552672, 325412, 90430, 709676, 1337835, 477547, 186583, 21, 7, NA, 3702551,  X
131, 133.6, 158071, 601958, 1080437, 7761, 46614, 210394, 116851, 269829, 90, 99, NA, 2491915,  X
132, 134.6, 144275, 1563, 703568, 43793, 357486, 108625, 616282, 140, 46, 16, NA, 1975732,  X
133, 135.6, 97546, 55681, 2658, 322215, 1204, 137914, 89501, 81450, 81, 14, NA, 788169,  X
134, 136.6, 422407, 2371, 83611, 818413, 1802783, 97294, 197945, 329886, 59, 54, NA, 3754710,  X
135, 137.6, 1062434, 70844, 83554, 414902, 280534, 108088, 7427, 273551, 92, 88, NA, 2301334,  X
136, 138.7, 378599, 272215, 254241, 10405, 1033745, 16969, 986, 885261, 50, 13, NA, 2852421,  X
137, 139.7, 39285, 346509, 448234, 125367, 583352, 254927, 211542, 30698, 83, 31, NA, 2039914,  X
138, 140.7, 42233, 401196, 7661, 330804, 44798, 192320, 262822, 1480, 81, 79, NA, 1283314,  X
139, 141.7, 370424, 75345, 379569, 796572, 28530, 208378, 375096, 157136, 28, 15, NA, 2391050,  X
140, 142.7, 75201, 309699, 193875, 325333, 118596, 131320, 483722, 3673, 17, 49, NA, 1641419,  X
141, 143.7, 90305, 560209, 594325, 3754, 13169, 131728, 258907, 443680, 59, 55, NA, 2096077,  X
142, 144.7, 251994, 63632, 55902, 492387, 1498228, 26205, 42868, 17781, 40, 71, NA, 2448997,  X
143, 145.7, 93219, 21171, 143099, 101455, 397140, 318356, 584411, 50091, 31, 37, NA, 1708942,  X
144, 146.7, 47883, 94340, 616770, 1008490, 5153, 339877, 46493, 560791, 96, 38, NA, 2719797,  X
145, 147.8, 243709, 941499, 218884, 588024, 144558, 69236, 66338, 515108, 35, 2, NA, 2787356,  X
146, 148.8, 2129052, 39547, 90001, 639263, 7206, 34115, 42057, 224488, 78, 59, NA, 3205729,  X
147, 149.8, 417514, 338393, 10424, 44260, 147397, 12936, 16428, 726563, 71, 72, NA, 1713915,  X
148, 150.8, 73571, 7849, 96553, 251621, 196518, 95598, 9855, 4123, 46, 25, NA, 735688,  X
149, 151.8, 7829, 824070, 665548, 212617, 4296, 347937, 22897, 8946, 84, 84, NA, 2094140,  X
150, 152.8, 242204, 304539, 46994, 36450, 2, 255437, 138, 263526, 48, 77, NA, 1149290,  X
151, 153.8, 4638, 267334, 142191, 201069, 131796, 36309, 28475, 199289, 92, 63, NA, 1011101,  X
152, 154.8, 215392, 42723, 306336, 331791, 41550, 202625, 16608, 5189, 26, 82, NA, 1162214,  X
153, 155.9, 323124, 87127, 4018, 1816184, 18088, 549180, 303082, 626441, 18, 78, NA, 3727244,  X
154, 156.9, 704746, 194758, 194050, 134104, 30231, 1193366, 538790, 82371, 53, 52, NA, 3072416,  X
155, 157.9, 6758, 19548, 304237, 64078, 301560, 9858, 1337189, 61481, 68, 99, NA, 2104709,  X
156, 158.9, 455707, 58987, 285290, 14958, 849132, 361477, 4646, 267730, 100, 63, NA, 2297927,  X
157, 159.9, 1759270, 15472, 35335, 204690, 133482, 681362, 2005306, 553693, 53, 21, NA, 5388610,  X
158, 160.9, 148, 839751, 294953, 1131450, 53600, 243623, 184, 210316, 80, 92, NA, 2774025,  X
159, 161.9, 1036497, 327552, 997815, 4493, 175317, 126923, 9862, 11654, 83, 100, NA, 2690113,  X
160, 162.9, 297744, 729120, 17034, 1505485, 264528, 4421530, 274722, 438582, 52, 22, NA, 7948745,  X
161, 163.9, 48630, 103264, 8402, 843358, 411793, 1412, 1435, 206575, 69, 11, NA, 1624869,  X
162, 165.0, 4687, 240705, 318077, 221465, 1601778, 4688, 26592, 315538, 19, 25, NA, 2733530,  X
163, 166.0, 966366, 573285, 38415, 639812, 9, 784, 447739, 1262528, 59, 55, NA, 3928938,  X
164, 167.0, 89155, 189595, 828673, 25669, 95, 470323, 2207, 12692, 51, 96, NA, 1618409,  X
165, 168.0, 21841, 1671199, 152224, 228542, 105960, 144568, 41471, 142955, 92, 35, NA, 2508760,  X
166, 169.0, 151611, 106077, 487283, 125831, 62007, 2031750, 511064, 371466, 44, 51, NA, 3847089,  X
167, 170.0, 106710, 1532393, 17368, 64906, 27331, 202335, 114174, 4097, 70, 70, NA, 2069314,  X
168, 171.0, 609928, 61079, 950971, 268931, 69799, 1666, 23244, 42946, 57, 83, NA, 2028564,  X
169, 172.0, 42290, 964904, 583699, 91665, 340678, 353720, 180124, 48036, 80, 68, NA, 2605116,  X
170, 173.1, 261384, 305197, 7894, 112733, 266112, 117789, 454519, 463003, 22, 24, NA, 1988631,  X
171, 174.1, 269123, 134501, 19903, 1156529, 320369, 37403, 1312067, 563, 92, 77, NA, 3250458,  X
172, 175.1, 97168, 8294, 469419, 320110, 312383, 328282, 160793, 402718, 9, 58, NA, 2099167,  X
173, 176.1, 44199, 32049, 3448, 464200, 801395, 65225, 4212, 31221, 53, 88, NA, 1445949,  X
174, 177.1, 138474, 89398, 37837, 20313, 930476, 39193, 20923, 645389, 26, 38, NA, 1922003,  X
175, 178.1, 1058798, 311938, 909124, 20709, 3576, 63095, 194528, 24204, 25, 100, NA, 2585972,  X
176, 179.1, 1692, 1841, 216075, 119471, 281993, 479853, 285267, 318, 44, 79, NA, 1386510,  X
177, 180.1, 214901, 13154, 325800, 1844, 118927, 725694, 117215, 838369, 65, 25, NA, 2355904,  X
178, 181.2, 215028, 474336, 167431, 97147, 19365, 40570, 2689, 1161, 20, 65, NA, 1017727,  X
179, 182.2, 4505, 158310, 3602, 426671, 170959, 70234, 80360, 4057, 91, 28, NA, 918698,  X
180, 183.2, 367814, 12227, 593, 56093, 166659, 99735, 1375042, 91182, 17, 64, NA, 2169345,  X
181, 184.2, 88094, 104977, 9447, 1469003, 194859, 514801, 64248, 553090, 48, 47, NA, 2998519,  X
182, 185.2, 9265, 1236307, 529922, 150282, 46114, 5558, 545366, 67562, 91, 49, NA, 2590376,  X
183, 186.2, 470498, 126849, 347981, 471906, 30572, 149239, 613150, 191777, 43, 68, NA, 2401972,  X
184, 187.2, 328097, 1019047, 7173, 15459, 20287, 289351, 50691, 88609, 97, 19, NA, 1818714,  X
185, 188.2, 84963, 137794, 114935, 325489, 221383, 96468, 4620, 939891, 80, 9, NA, 1925543,  X
186, 189.3, 591979, 213975, 27281, 9342, 63019, 1691263, 63787, 136266, 33, 88, NA, 2796912,  X
187, 190.3, 40032, 42484, 392830, 847762, 494406, 12759, 233285, 76054, 21, 20, NA, 2139612,  X
188, 191.3, 61188, 129284, 236894, 9898, 645324, 888526, 2823, 1019512, 56, 73, NA, 2993449,  X
189, 192.3, 315526, 344682, 98476, 386652, 1152, 535645, 20112, 2098, 28, 67, NA, 1704343,  X
190, 193.3, 242, 297026, 227262, 852, 105844, 51535, 31454, 1024226, 89, 90, NA, 1738441,  X
191, 194.3, 193566, 337606, 130265, 584544, 41356, 43033, 156626, 4028, 12, 56, NA, 1491024,  X
192, 195.3, 692171, 242949, 272577, 17918, 128878, 47184, 667194, 77379, 84, 10, NA, 2146250,  X
193, 196.3, 108855, 274122, 40776, 312124, 468173, 82459, 136822, 196499, 65, 54, NA, 1619830,  X
194, 197.4, 421562, 43055, 9537, 2180006, 1087342, 160604, 524, 64582, 12, 55, NA, 3967212,  X
195, 198.4, 19043, 376543, 44054, 3920, 440342, 578485, 118339, 38321, 33, 97, NA, 1619047,  X
196, 199.4, 25628, 4708, 41932, 79797, 314129, 176, 172185, 561088, 53, 63, NA, 1199643,  X
197, 200.4, 52716, 370503, 10533, 1400329, 313121, 130754, 28651, 148872, 82, 65, NA, 2455479,  X
198, 201.4, 99084, 9, 35184, 398389, 20302, 2016502, 574, 245439, 3, 81, NA, 2815483,  X
199, 202.4, 51129, 54150, 14902, 38305, 12532, 842726, 13774, 663178, 38, 47, NA, 1690696,  X
200, 203.4, 57, 214772, 653718, 281349, 90771, 13198, 286648, 10038, 41, 27, NA, 1550551,  X
201, 204.4, 602801, 49664, 93, 4308, 256, 214655, 1924274, 153349, 83, 53, NA, 2949400,  X
202, 205.5, 204496, 718638, 473692, 646, 1610, 452141, 385413, 2036, 53, 1, NA, 2238672,  X
203, 206.5, 686999, 83954, 193133, 2973, 2822, 1515453, 9777, 402877, 71, 33, NA, 2897988,  X
204, 207.5, 109488, 16540, 93491, 3521275, 308952, 978521, 28763, 125328, 34, 56, NA, 5182358,  X
205, 208.5, 30410, 107619, 1385, 67169, 483105, 9330, 95065, 1093579, 98, 6, NA, 1887662,  X
206, 209.5, 486297, 370961, 123048, 100607, 103056, 9231, 2164068, 304795, 51, 8, NA, 3662063,  X
207, 210.5, 14972, 47440, 134950, 39396, 13167, 372796, 979760, 1035817, 56, 43, NA, 2638298,  X
208, 211.5, 1830147, 19056, 1014894, 54955, 659100, 317847, 671425, 90178, 81, 89, NA, 4657602,  X
209, 212.5, 337416, 222617, 407872, 1058453, 100716, 365497, 13733, 71091, 56, 85, NA, 2577395,  X
210, 213.5, 623687, 2700, 24673, 32000, 457653, 142416, 42029, 2462532, 21, 90, NA, 3787690,  X
211, 214.6, 367221, 508128, 456816, 288245, 357477, 161003, 28611, 716449, 3, 40, NA, 2883950,  X
212, 215.6, 1, 62786, 670219, 454084, 30379, 10399, 146302, 549273, 45, 96, NA, 1923443,  X
213, 216.6, 225924, 34645, 47048, 1374626, 214481, 481, 53931, 692354, 26, 71, NA, 2643490,  X
214, 217.6, 67452, 88166, 95417, 119867, 347330, 352589, 11279, 5901, 11, 17, NA, 1088001,  X
215, 218.6, 447874, 265387, 32410, 146226, 39930, 75387, 425072, 39034, 87, 98, NA, 1471320,  X
216, 219.6, 28345, 1326576, 346023, 112368, 167030, 17625, 1995761, 711955, 15, 55, NA, 4705683,  X
217, 220.6, 942711, 86054, 15276, 539879, 5, 189202, 1053545, 5030, 43, 16, NA, 2831702,  X
218, 221.6, 1199924, 98403, 235595, 1793227, 24649, 13011, 26, 39552, 33, 4, NA, 3404387,  X
219, 222.7, 907356, 941477, 53152, 1537, 400690, 11320, 39712, 261337, 83, 99, NA, 2616581,  X
220, 223.7, 807933, 36711, 6272, 54214, 34001, 98002, 586439, 1792, 82, 62, NA, 1625364,  X
221, 224.7, 459648, 1263952, 159326, 76024, 1553, 119073, 185575, 12127, 77, 14, NA, 2277278,  X
222, 225.7, 50694, 1278, 657803, 71508, 5976, 31251, 344139, 884415, 83, 92, NA, 2047064,  X
223, 226.7, 20467, 820, 162231, 126402, 28833, 58844, 368989, 375098, 18, 67, NA, 1141684,  X
224, 227.7, 610, 236169, 916514, 91826, 105782, 15738, 876, 36276, 16, 36, NA, 1403791,  X
225, 228.7, 118154, 61740, 1162504, 69639, 206880, 159351, 199519, 200066, 11, 34, NA, 2177853,  X
226, 229.7, 393574, 897029, 1899, 5050, 482201, 181416, 1192667, 106516, 21, 80, NA, 3260352,  X
227, 230.8, 1015, 380063, 1372340, 151534, 7443, 788235, 263600, 27277, 53, 54, NA, 2991507,  X
228, 231.8, 218637, 507807, 55477, 17719, 1122606, 16693, 257349, 355726, 59, 57, NA, 2552014,  X
229, 232.8, 16669, 24703, 215431, 131952, 666897, 2231578, 5394, 100399, 90, 28, NA, 3393023,  X
230, 233.8, 441623, 396298, 85189, 378491, 36759, 6101, 34843, 330627, 69, 13, NA, 1709931,  X
231, 234.8, 10942, 219893, 196282, 701175, 17534, 311631, 45244, 160124, 92, 41, NA, 1662825,  X
232, 235.8, 60890, 73, 251383, 1039272, 400944, 166598, 55357, 56086, 61, 29, NA, 2030603,  X
233, 236.8, 96453, 966050, 309547, 900626, 20, 52499, 10656, 1013546, 3, 64, NA, 3349397,  X
234, 237.8, 114032, 123531, 250726, 164348, 84292, 919075, 294018, 20934, 60, 32, NA, 1970956,  X
235, 238.8, 31451, 433307, 265320, 50756, 647686, 90649, 1274121, 564029, 97, 16, NA, 3357319,  X
236, 239.9, 1350, 14907, 8614, 462812, 31614, 541820, 90059, 21558, 83, 7, NA, 1172734,  X
237, 240.9, 31487, 1545322, 5667, 427575, 17175, 81990, 317929, 595258, 76, 9, NA, 3022403,  X
238, 241.9, 266422, 9470, 512825, 118491, 1428, 109862, 24581, 79558, 2, 49, NA, 1122637,  X
239, 242.9, 18933, 148169, 6276, 47787, 430594, 1338, 7206, 135380, 32, 95, NA, 795683,  X
240, 243.9, 111057, 234797, 158145, 7302, 16180, 960462, 14113, 436609, 10, 25, NA, 1938665,  X
241, 244.9, 13230, 16194, 559191, 31439, 1874536, 1068594, 3098, 366453, 49, 32, NA, 3932735,  X
242, 245.9, 705430, 672809, 27739, 85805, 146746, 169834, 73318, 213782, 8, 37, NA, 2095463,  X
243, 246.9, 222, 19772, 531438, 53498, 3273, 1323, 197921, 54270, 59, 91, NA, 861717,  X
244, 248.0, 235502, 16934, 8142, 125820, 104126, 176, 91895, 30443, 95, 47, NA, 613038,  X
245, 249.0, 14594, 39295, 155811, 1079139, 326, 72571, 177951, 24495, 27, 15, NA, 1564182,  X
246, 250.0, 149963, 1068910, 602857, 1508270, 10273, 145359, 459564, 6268, 9, 86, NA, 3951464,  X
247, 251.0, 10328, 445257, 17168, 159891, 153042, 43, 395903, 1273800, 64, 100, NA, 2455432,  X
