1678086535.000000, 1678086535.000000, 1678086535.000000
32.000000, 32.000000, 32.000000
-60,18,8
-58,19,7
-60,22,6
-59,24,7
-58,23,9
-61,23,11
-63,21,11
-60,19,14
-61,17,12
-61,16,11
-60,17,12
-59,18,11
-58,20,7
-53,22,6
-53,31,5
-46,42,9
-39,50,14
-29,62,11
-30,74,6
-25,93,6
-34,88,6
-11,73,20
-97,54,-5
-88,52,-15
-38,38,-1
-14,29,1
-20,36,-2
-27,35,3
-30,38,4
-32,44,2
-39,47,5
-51,47,12
-35,46,19
-28,49,21
-27,53,21
-36,53,16
-48,63,6
-45,73,1
-44,70,0
-24,68,2
-27,68,-2
-20,63,-6
-14,61,-7
-10,61,-6
-10,65,-5
-12,63,-5
-15,59,0
-16,59,4
-19,56,10
-20,51,6
-19,51,5
-18,50,4
-17,51,3
-19,51,5
-21,51,6
-22,53,4
-28,60,1
-30,66,0
-25,76,-1
-21,84,2
-8,88,2
-12,69,2
-15,61,1
-8,56,-7
-4,56,-11
-1,59,-15
3,70,-13
3,70,-10
3,66,-5
5,63,-6
2,57,-6
-1,55,-5
-7,53,-1
-16,57,4
-18,59,7
-18,61,10
-21,61,11
-30,68,12
-36,70,11
-38,77,7
-29,73,5
-26,73,-1
-23,85,-11
-15,90,-22
-10,89,-27
-10,81,-32
-11,85,-30
-6,72,-24
-5,67,-20
-9,60,-17
-16,50,-16
-16,50,-16
-17,51,-15
-17,48,-15
-12,49,-16
-10,51,-13
-10,49,-12
-8,50,-9
-8,53,-8
-14,62,-8
-19,66,-9
-27,65,-7
-30,67,-4
-30,72,1
-32,77,13
-29,78,16
29,108,127
-78,57,12
-59,53,-9
-31,49,-3
-21,49,-2
-14,45,-6
-9,43,-6
-8,48,-6
-14,48,-10
-21,50,-8
-24,52,-6
-24,53,-5
-17,57,3
-25,63,35
-46,62,30
-57,60,25
-54,61,19
-45,66,3
-33,69,2
-33,74,4
-31,67,3
-27,61,3
-15,55,3
-10,51,5
-9,50,4
-15,54,0
-17,57,-3
-24,60,-8
-26,59,-8
-26,56,-5
-21,54,-4
-21,51,-2
-17,51,3
-13,50,4
-11,52,6
-15,58,8
-18,59,9
-21,61,9
-23,64,10
5,74,59
-25,78,9
-39,79,-16
-43,78,-9
-38,76,-4
-32,65,4
-30,56,6
-22,51,-2
-16,52,-10
-11,57,-16
3,63,-17
7,64,-15
9,63,-13
1,61,-14
-4,56,-12
-4,54,-8
29,69,80
-24,74,34
-63,57,-9
-28,59,-14
-20,57,-8
-16,61,-6
-24,62,-9
-22,64,-8
-32,73,-8
-31,77,-12
-31,83,-12
-25,73,-8
-20,69,-5
-17,70,2
-18,72,3
-18,75,1
-16,71,-4
-15,64,-5
-14,55,-1
-14,51,-1
-17,48,1
-14,53,-5
-14,55,-6
-16,56,-5
-14,56,-6
-10,55,-2
-4,57,0
5,55,0
-3,58,4
-9,61,3
-8,70,1
-16,73,4
-22,75,7
-28,82,13
-28,78,15
