obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
17, 18.2, 166323, 6419, 347, 358011, 590225, 58978, 208705, 518656, 49, 84, NA, 1907664,  X
18, 19.2, 24254, 37801, 347648, 22041, 18592, 213340, 67188, 18, 62, 1, NA, 730882,  X
19, 20.2, 384311, 22632, 2632485, 1435213, 28857, 366710, 1675, 219156, 62, 46, NA, 5091039,  X
20, 21.3, 305527, 1381, 1783503, 85186, 257280, 415910, 892428, 143591, 34, 74, NA, 3884806,  X
21, 22.3, 22414, 13508, 341854, 36414, 59331, 764570, 77415, 263171, 89, 70, NA, 1578677,  X
22, 23.3, 24144, 154280, 1078, 1838, 9118, 61244, 116359, 28656, 7, 56, NA, 396717,  X
23, 24.3, 31410, 603519, 113079, 4471, 119794, 303426, 323051, 112782, 77, 80, NA, 1611532,  X
24, 25.3, 883743, 736, 62797, 626, 1209652, 1296648, 1057705, 1662102, 43, 93, NA, 6174009,  X
25, 26.3, 558653, 1404487, 81354, 608272, 28422, 13654, 9282, 166422, 92, 68, NA, 2870546,  X
26, 27.3, 884, 559631, 861, 89017, 94037, 394679, 591082, 22807, 75, 8, NA, 1752998,  X
27, 28.3, 38071, 942343, 100992, 1069865, 1780526, 190713, 827695, 132267, 22, 43, NA, 5082472,  X
28, 29.4, 38765, 849, 225206, 7243, 107854, 692350, 3014, 27576, 7, 1, NA, 1102857,  X
29, 30.4, 353190, 34431, 12665, 439647, 215680, 764498, 25829, 274182, 1, 20, NA, 2120122,  X
30, 31.4, 691195, 625794, 13170, 53555, 673326, 123998, 76953, 1146283, 80, 45, NA, 3404274,  X
31, 32.4, 80170, 103025, 2309266, 105415, 92843, 379295, 299559, 146676, 30, 76, NA, 3516249,  X
32, 33.4, 240397, 941519, 751160, 218928, 466835, 165226, 610736, 637570, 57, 40, NA, 4032371,  X
33, 34.4, 1198, 5785, 49580, 3273, 31444, 204067, 1573035, 288595, 6, 53, NA, 2156977,  X
34, 35.4, 173755, 59130, 36294, 587809, 3023, 186255, 275885, 125390, 19, 29, NA, 1447541,  X
35, 36.4, 306846, 63, 837921, 21984, 381212, 902386, 733357, 436255, 80, 99, NA, 3620024,  X
36, 37.5, 1793684, 365962, 32241, 7988, 362790, 72265, 61453, 312090, 92, 91, NA, 3008473,  X
37, 38.5, 1472378, 427886, 950430, 4332, 2102035, 56088, 48406, 174063, 59, 39, NA, 5235618,  X
38, 39.5, 151415, 48002, 46343, 159380, 10499, 56019, 93948, 17938, 64, 94, NA, 583544,  X
39, 40.5, 212455, 182270, 61655, 279715, 808936, 1778, 815698, 88476, 96, 37, NA, 2450983,  X
40, 41.5, 4221, 36383, 2019, 124689, 1383731, 322947, 934937, 148722, 9, 73, NA, 2957649,  X
41, 42.5, 177646, 90533, 76893, 82069, 239844, 306741, 6182, 516829, 56, 60, NA, 1496737,  X
42, 43.5, 2159, 421551, 831995, 2038007, 15085, 277459, 333, 110574, 100, 67, NA, 3697163,  X
43, 44.5, 2048, 184116, 247865, 75619, 570, 284190, 351716, 118957, 72, 75, NA, 1265081,  X
44, 45.6, 156073, 12371, 100425, 41799, 3019, 262807, 556678, 225, 75, 55, NA, 1133397,  X
45, 46.6, 960157, 1090229, 169377, 5229, 52874, 67578, 1007, 4516, 72, 41, NA, 2350967,  X
46, 47.6, 136080, 898498, 101877, 582155, 111269, 56982, 45069, 2894411, 13, 9, NA, 4826341,  X
47, 48.6, 277568, 366205, 218354, 278693, 166198, 1029720, 7872, 185991, 87, 63, NA, 2530601,  X
48, 49.6, 574007, 261442, 109482, 812392, 422450, 332738, 117520, 573966, 38, 3, NA, 3203997,  X
49, 50.6, 10613, 275222, 797, 2175, 49, 216004, 160644, 457037, 86, 41, NA, 1122541,  X
50, 51.6, 75561, 348860, 17226, 28175, 644627, 9243, 124529, 125307, 47, 39, NA, 1373528,  X
51, 52.6, 8258, 27627, 103882, 284239, 334132, 47641, 126549, 14068, 66, 35, NA, 946396,  X
52, 53.6, 44235, 15680, 2323, 1535, 237924, 53879, 35987, 222812, 22, 85, NA, 614375,  X
53, 54.7, 2587, 6, 354296, 60399, 843883, 17129, 155314, 266565, 14, 30, NA, 1700179,  X
54, 55.7, 83470, 1514301, 566112, 348401, 1099484, 1166619, 149300, 41755, 31, 67, NA, 4969442,  X
55, 56.7, 4434, 260, 768789, 132144, 10114, 159540, 3916, 455068, 5, 9, NA, 1534265,  X
56, 57.7, 111984, 150092, 2924, 1554651, 596775, 2197, 443512, 61633, 72, 23, NA, 2923768,  X
57, 58.7, 504500, 29079, 192044, 219, 344096, 233188, 697, 49431, 17, 50, NA, 1353254,  X
58, 59.7, 68804, 256294, 8872, 148047, 865234, 28671, 327047, 76890, 93, 77, NA, 1779859,  X
59, 60.7, 459019, 222767, 11949, 389032, 14465, 4959, 217630, 77725, 4, 47, NA, 1397546,  X
60, 61.7, 16091, 3645, 370553, 11413, 55, 1782, 49250, 1439, 96, 56, NA, 454228,  X
61, 62.8, 98401, 5970, 214333, 1296725, 34486, 51069, 298122, 91457, 36, 38, NA, 2090563,  X
62, 63.8, 37909, 769287, 106245, 132710, 16902, 4615, 1614411, 95033, 26, 86, NA, 2777112,  X
63, 64.8, 1534185, 1198367, 439875, 513255, 14134, 33733, 40419, 179317, 8, 30, NA, 3953285,  X
64, 65.8, 10144, 224650, 20477, 123454, 110003, 85532, 576623, 48, 21, 11, NA, 1150931,  X
65, 66.8, 700788, 9, 13651, 635495, 342334, 122937, 65490, 357, 55, 78, NA, 1881061,  X
66, 67.8, 10081, 70254, 394260, 22265, 10035, 661655, 30152, 174243, 89, 40, NA, 1372945,  X
67, 68.8, 1222, 342466, 114720, 437469, 26023, 374392, 378260, 1167273, 50, 24, NA, 2841825,  X
68, 69.8, 161990, 371981, 202165, 37651, 369364, 957531, 52583, 1729222, 2, 16, NA, 3882487,  X
69, 70.9, 925783, 821332, 961623, 105711, 1623, 94412, 704266, 591270, 16, 31, NA, 4206020,  X
70, 71.9, 432544, 48797, 11568, 1001719, 85001, 84477, 24819, 283978, 96, 76, NA, 1972903,  X
71, 72.9, 310805, 53763, 22262, 190031, 231898, 6466, 104429, 42994, 6, 13, NA, 962648,  X
72, 73.9, 29041, 63915, 536235, 792918, 1012849, 490549, 1904998, 125803, 10, 10, NA, 4956308,  X
73, 74.9, 40486, 772136, 7595, 57003, 1183, 508315, 400020, 16, 68, 93, NA, 1786754,  X
74, 75.9, 92136, 171977, 76808, 207570, 240445, 279620, 129175, 301969, 82, 32, NA, 1499700,  X
75, 76.9, 4126, 19076, 62557, 1540235, 69659, 65166, 7029, 232292, 50, 85, NA, 2000140,  X
76, 77.9, 21555, 329152, 16806, 13029, 408654, 501580, 9587, 1648786, 1, 79, NA, 2949149,  X
77, 79.0, 49266, 409327, 6647, 210252, 6143, 1035219, 4202, 93011, 78, 84, NA, 1814067,  X
78, 80.0, 133407, 1740, 190207, 153007, 1797378, 167102, 14526, 1274761, 96, 62, NA, 3732128,  X
79, 81.0, 406483, 279971, 1336595, 20556, 73221, 153610, 128547, 147193, 90, 72, NA, 2546176,  X
80, 82.0, 119073, 32, 40080, 34605, 28046, 238432, 261614, 1872742, 18, 57, NA, 2594624,  X
81, 83.0, 181867, 818847, 57678, 58, 1187608, 11216, 799825, 1033393, 12, 62, NA, 4090492,  X
82, 84.0, 2954, 370212, 237737, 244516, 2065260, 35037, 511846, 59770, 48, 68, NA, 3527332,  X
83, 85.0, 61136, 302904, 313319, 6357, 22880, 46444, 468, 111001, 88, 19, NA, 864509,  X
84, 86.0, 265948, 19665, 445499, 1386257, 98834, 258685, 25355, 5191, 79, 18, NA, 2505434,  X
85, 87.1, 921037, 203407, 381043, 69543, 4588, 11499, 222665, 776411, 70, 83, NA, 2590193,  X
86, 88.1, 142670, 49685, 1515644, 88977, 373776, 491724, 7463, 902115, 32, 73, NA, 3572054,  X
87, 89.1, 103649, 37905, 62410, 753024, 180215, 517226, 560017, 19486, 33, 24, NA, 2233932,  X
88, 90.1, 484495, 1348759, 190038, 485082, 133399, 213463, 74274, 19143, 1, 58, NA, 2948653,  X
89, 91.1, 613103, 583084, 218841, 178, 27086, 1214, 377778, 91627, 91, 62, NA, 1912911,  X
90, 92.1, 1395, 11182, 22658, 4909, 399537, 72682, 224, 499815, 73, 14, NA, 1012402,  X
91, 93.1, 70596, 346248, 599415, 164734, 427325, 2886, 1255035, 318129, 90, 50, NA, 3184368,  X
92, 94.1, 122504, 490577, 526616, 287136, 10639, 634936, 280316, 38307, 10, 24, NA, 2391031,  X
93, 95.2, 21000, 340641, 1004290, 595776, 15094, 6402, 88785, 75718, 100, 87, NA, 2147706,  X
94, 96.2, 14915, 794629, 202510, 1302610, 413690, 965104, 116, 191314, 68, 42, NA, 3884888,  X
95, 97.2, 320223, 177782, 183332, 1063, 275753, 130583, 1522835, 58378, 30, 5, NA, 2669949,  X
96, 98.2, 2721, 33298, 1917149, 118349, 50058, 2951, 394925, 63137, 57, 37, NA, 2582588,  X
97, 99.2, 228712, 32756, 557511, 193612, 196114, 7658, 1491769, 154767, 28, 75, NA, 2862899,  X
98, 100.2, 56719, 251850, 42819, 646161, 42763, 27530, 134794, 124716, 44, 72, NA, 1327352,  X
99, 101.2, 581, 32870, 177207, 42644, 6204, 145729, 235163, 56850, 56, 65, NA, 697248,  X
100, 102.2, 78770, 455811, 345741, 196872, 1802631, 133671, 75248, 110, 97, 77, NA, 3088854,  X
101, 103.3, 296209, 21070, 226744, 2288, 67821, 1401100, 70095, 58542, 72, 5, NA, 2143869,  X
102, 104.3, 293184, 44293, 475, 75491, 50, 1181, 160793, 86029, 96, 46, NA, 661496,  X
103, 105.3, 24403, 47115, 51088, 499481, 250677, 2952, 74661, 40930, 52, 12, NA, 991307,  X
104, 106.3, 543223, 728421, 359954, 3753, 266828, 901337, 4959, 212345, 51, 2, NA, 3020820,  X
105, 107.3, 158815, 55, 430, 105335, 6617, 101387, 1124033, 3171, 70, 22, NA, 1499843,  X
106, 108.3, 975755, 75388, 142470, 276370, 94977, 573452, 71213, 419297, 60, 95, NA, 2628922,  X
107, 109.3, 441305, 278342, 592454, 299231, 105763, 39219, 18612, 31674, 64, 75, NA, 1806600,  X
108, 110.3, 95924, 587392, 8862, 90481, 1036223, 1469, 544637, 419065, 38, 81, NA, 2784053,  X
109, 111.4, 48783, 228048, 252376, 144460, 9938, 561, 98537, 687985, 98, 34, NA, 1470688,  X
110, 112.4, 8043, 126241, 16742, 1043113, 472683, 325907, 28181, 6793, 83, 70, NA, 2027703,  X
111, 113.4, 35072, 234646, 2075, 366685, 3839, 80606, 103696, 401113, 97, 81, NA, 1227732,  X
112, 114.4, 20179, 88442, 96139, 197589, 125758, 3471, 624845, 8, 31, 2, NA, 1156431,  X
113, 115.4, 87442, 83882, 170594, 207222, 37219, 67321, 8960, 419205, 81, 36, NA, 1081845,  X
114, 116.4, 106267, 838689, 94765, 547700, 5245, 124255, 278419, 465491, 16, 35, NA, 2460831,  X
115, 117.4, 431467, 5869, 136022, 1569, 227005, 3718, 21038, 429439, 88, 91, NA, 1256127,  X
116, 118.4, 11798, 1457, 496609, 150, 436485, 834, 256017, 821315, 35, 22, NA, 2024665,  X
117, 119.5, 384145, 35062, 167594, 463381, 1042534, 1116959, 1260634, 14026, 56, 70, NA, 4484335,  X
118, 120.5, 42149, 935775, 17762, 147016, 20401, 109364, 586559, 336217, 82, 71, NA, 2195243,  X
119, 121.5, 2538, 710386, 128990, 410, 82787, 96871, 8082, 132333, 14, 29, NA, 1162397,  X
120, 122.5, 1888557, 312262, 179546, 265654, 14449, 78629, 146540, 399693, 49, 95, NA, 3285330,  X
121, 123.5, 414949, 75600, 157278, 197615, 427889, 57548, 4452, 1917197, 23, 57, NA, 3252528,  X
122, 124.5, 25657, 303954, 6246, 4022, 204, 67815, 196965, 230339, 5, 89, NA, 835202,  X
123, 125.5, 2796, 118035, 538682, 115981, 1828, 1435719, 2029, 42584, 6, 43, NA, 2257654,  X
124, 126.5, 41953, 4878, 69969, 92502, 58120, 483868, 48956, 144800, 48, 25, NA, 945046,  X
125, 127.6, 23356, 133147, 570492, 2013834, 476144, 242333, 509964, 255665, 37, 64, NA, 4224935,  X
126, 128.6, 357105, 80114, 181387, 450761, 38745, 312498, 1349360, 4405698, 99, 78, NA, 7175668,  X
127, 129.6, 43121, 1061822, 89406, 13186, 114, 7828, 1368114, 37866, 63, 18, NA, 2621457,  X
128, 130.6, 289, 51345, 41120, 552, 874640, 1026552, 5807, 213, 37, 95, NA, 2000518,  X
129, 131.6, 106565, 19352, 189791, 6827, 235432, 421615, 22441, 1011314, 23, 48, NA, 2013337,  X
130, 132.6, 797274, 152420, 2386, 7430, 490815, 19415, 35446, 36678, 44, 23, NA, 1541864,  X
131, 133.6, 44352, 146079, 53175, 8135, 1065201, 21842, 360, 121426, 27, 7, NA, 1460570,  X
132, 134.6, 515823, 1139215, 790504, 6763, 349313, 723435, 512424, 119027, 48, 19, NA, 4156504,  X
133, 135.7, 5055, 141240, 11136, 1124, 993017, 19308, 188823, 443355, 14, 72, NA, 1803058,  X
134, 136.7, 35404, 36521, 392862, 197955, 120519, 10073, 397129, 206644, 54, 30, NA, 1397107,  X
135, 137.7, 416944, 102716, 44524, 471408, 782616, 4424, 16128, 543537, 75, 95, NA, 2382297,  X
136, 138.7, 149107, 24828, 1322746, 250592, 194482, 25443, 419540, 41866, 88, 34, NA, 2428604,  X
137, 139.7, 1315, 254741, 336460, 5216, 27289, 27498, 5676, 451175, 34, 46, NA, 1109370,  X
138, 140.7, 4699, 134091, 704959, 1221447, 4502, 377949, 8973, 1090799, 99, 28, NA, 3547419,  X
139, 141.7, 92268, 203745, 7603, 323234, 377678, 69888, 85012, 210704, 37, 36, NA, 1370132,  X
140, 142.7, 329539, 67144, 453681, 214678, 331309, 65274, 11416, 324235, 31, 28, NA, 1797276,  X
141, 143.8, 27819, 1286192, 116012, 328, 422945, 806, 642513, 995658, 18, 79, NA, 3492273,  X
142, 144.8, 117352, 29069, 96623, 23217, 26949, 128985, 77750, 1416, 64, 58, NA, 501361,  X
143, 145.8, 827329, 198468, 222762, 51290, 274, 211959, 41, 775547, 100, 58, NA, 2287670,  X
144, 146.8, 430102, 319, 512218, 21932, 230637, 544010, 6118, 193897, 56, 41, NA, 1939233,  X
145, 147.8, 37020, 1330213, 57019, 94089, 75198, 1121453, 12063, 587705, 62, 80, NA, 3314760,  X
146, 148.8, 4924, 14075, 47147, 2058, 153144, 71153, 219561, 266723, 58, 3, NA, 778785,  X
147, 149.8, 304962, 17693, 1532577, 126131, 85180, 728127, 137346, 9639, 1, 58, NA, 2941655,  X
148, 150.8, 84289, 1148485, 199875, 322090, 665881, 710179, 180270, 331201, 18, 47, NA, 3642270,  X
149, 151.9, 56901, 18482, 716594, 5902, 516244, 348123, 179427, 348778, 1, 87, NA, 2190451,  X
150, 152.9, 6040, 2555, 378960, 33852, 435, 380456, 198902, 4615, 30, 47, NA, 1005815,  X
151, 153.9, 2008, 306635, 216093, 610393, 42733, 2636804, 369, 1244114, 23, 6, NA, 5059149,  X
152, 154.9, 229850, 2319278, 27216, 44306, 172253, 274211, 184958, 69264, 24, 53, NA, 3321336,  X
153, 155.9, 662552, 142656, 104811, 113392, 49660, 234, 34044, 1059730, 42, 16, NA, 2167079,  X
154, 156.9, 136561, 93, 444252, 128753, 80513, 50892, 9421, 110861, 38, 45, NA, 961346,  X
155, 157.9, 655499, 457367, 516918, 4485, 313323, 283757, 725789, 51971, 44, 83, NA, 3009109,  X
156, 158.9, 338053, 161771, 607732, 106791, 554109, 369803, 24108, 103304, 55, 71, NA, 2265671,  X
157, 160.0, 48063, 2488648, 24960, 1328785, 278212, 17604, 26881, 153608, 3, 58, NA, 4366761,  X
158, 161.0, 4493, 298600, 267927, 2691, 401100, 2684, 2108, 329915, 81, 83, NA, 1309518,  X
159, 162.0, 83181, 531823, 1076, 137736, 555261, 547277, 5609, 84043, 86, 58, NA, 1946006,  X
160, 163.0, 567878, 1236981, 14912, 1752416, 11580, 224265, 170857, 1918303, 64, 18, NA, 5897192,  X
161, 164.0, 281205, 122934, 10202, 35277, 899830, 366028, 41039, 279164, 79, 62, NA, 2035679,  X
162, 165.0, 103049, 1152953, 218371, 29417, 833650, 84529, 988912, 152251, 73, 24, NA, 3563132,  X
163, 166.0, 3191, 314940, 6728, 172513, 398161, 38456, 23235, 412419, 51, 49, NA, 1369643,  X
164, 167.0, 476538, 141241, 116009, 485177, 589881, 297699, 1911, 4932, 86, 33, NA, 2113388,  X
165, 168.1, 342967, 411564, 345025, 1250031, 547662, 62359, 354876, 623864, 34, 66, NA, 3938348,  X
166, 169.1, 187140, 1148581, 20, 48790, 107826, 240045, 21183, 1224304, 4, 16, NA, 2977889,  X
167, 170.1, 931158, 356964, 3122, 227231, 630736, 1182216, 493530, 665245, 69, 6, NA, 4490202,  X
168, 171.1, 447736, 129548, 83020, 318959, 70116, 8127, 291464, 33208, 9, 48, NA, 1382178,  X
169, 172.1, 31304, 6451, 166185, 39900, 1215714, 2801, 42516, 52478, 52, 92, NA, 1557349,  X
170, 173.1, 114470, 189017, 262188, 884838, 43589, 1182961, 297684, 175309, 23, 21, NA, 3150056,  X
171, 174.1, 573935, 145856, 403454, 457022, 94936, 516263, 437, 556232, 32, 43, NA, 2748135,  X
172, 175.1, 6615, 25201, 16263, 4537719, 2162386, 136637, 56387, 536346, 83, 37, NA, 7477554,  X
173, 176.2, 300268, 1128749, 26379, 2201154, 24756, 292274, 59586, 14324, 76, 24, NA, 4047490,  X
174, 177.2, 403007, 57179, 283188, 669635, 218, 270764, 666722, 9485, 30, 15, NA, 2360198,  X
175, 178.2, 740956, 298778, 8420, 116399, 180929, 606, 73337, 467116, 91, 67, NA, 1886541,  X
176, 179.2, 347494, 26130, 42385, 7192, 211301, 65393, 228046, 331032, 4, 98, NA, 1258973,  X
177, 180.2, 234, 1090737, 459868, 147182, 55931, 591413, 17782, 22245, 94, 73, NA, 2385392,  X
178, 181.2, 278350, 157137, 94467, 4344, 1003037, 147717, 65450, 295434, 24, 92, NA, 2045936,  X
179, 182.2, 293218, 344795, 214031, 573319, 167691, 149880, 1425987, 2248, 28, 72, NA, 3171169,  X
180, 183.2, 502252, 4034, 70851, 242569, 125398, 76427, 52017, 17852, 35, 24, NA, 1091400,  X
181, 184.3, 242941, 53499, 1512406, 610751, 2330, 706, 36051, 990104, 15, 61, NA, 3448788,  X
182, 185.3, 121371, 1267416, 551923, 269148, 4449, 30302, 145858, 98169, 22, 62, NA, 2488636,  X
183, 186.3, 24164, 37418, 301986, 296408, 62581, 22801, 18450, 425369, 64, 29, NA, 1189177,  X
184, 187.3, 1186291, 49828, 728270, 44566, 539041, 49141, 948764, 25593, 85, 56, NA, 3571494,  X
185, 188.3, 1645755, 105961, 231849, 43169, 355546, 103677, 89479, 63257, 66, 42, NA, 2638693,  X
186, 189.3, 598652, 250202, 539185, 351565, 644389, 316614, 114738, 402521, 28, 31, NA, 3217866,  X
187, 190.3, 192769, 89207, 163311, 908669, 887, 111849, 336267, 184204, 24, 3, NA, 1987163,  X
188, 191.3, 564229, 179240, 61353, 7168, 1440109, 1374193, 1297526, 1163916, 12, 77, NA, 6087734,  X
189, 192.4, 734514, 211174, 226887, 259, 302668, 5076, 85368, 70249, 69, 14, NA, 1636195,  X
190, 193.4, 95179, 833954, 27974, 1771, 1150863, 673, 630994, 467038, 83, 98, NA, 3208446,  X
191, 194.4, 172270, 1402, 5202, 3162, 122741, 247768, 21387, 126, 22, 9, NA, 574058,  X
192, 195.4, 93230, 730667, 564487, 212550, 469, 72569, 42779, 117812, 84, 27, NA, 1834563,  X
193, 196.4, 139, 293002, 40498, 407555, 0, 42296, 2791288, 150977, 23, 75, NA, 3725755,  X
194, 197.4, 117743, 1346593, 71279, 137891, 22085, 87076, 38986, 1497157, 34, 71, NA, 3318810,  X
195, 198.4, 61361, 109133, 580241, 547266, 3, 11, 136013, 463610, 11, 66, NA, 1897638,  X
196, 199.4, 497486, 268403, 53669, 163365, 31022, 132241, 23511, 15016, 33, 76, NA, 1184713,  X
197, 200.5, 3976, 831872, 1534745, 1012335, 56548, 733735, 57228, 16224, 58, 96, NA, 4246663,  X
198, 201.5, 1313003, 1891410, 382771, 1520216, 116624, 370274, 212381, 6832, 89, 48, NA, 5813511,  X
199, 202.5, 306, 229007, 749861, 152495, 1262, 1728412, 18292, 37904, 86, 51, NA, 2917539,  X
200, 203.5, 147713, 716289, 1238262, 1038678, 198349, 519083, 132730, 264606, 94, 58, NA, 4255710,  X
201, 204.5, 195120, 262600, 15932, 100, 525385, 23, 1284236, 2354, 73, 22, NA, 2285750,  X
202, 205.5, 541740, 8057, 12551, 38784, 119338, 660294, 906817, 129716, 29, 69, NA, 2417297,  X
203, 206.5, 3510, 29982, 239342, 459738, 29780, 276739, 216624, 22824, 14, 78, NA, 1278539,  X
204, 207.5, 75658, 83925, 23292, 61813, 435447, 728191, 68250, 495592, 47, 69, NA, 1972168,  X
205, 208.6, 348398, 235116, 585751, 127736, 138335, 9192, 183, 5786566, 42, 19, NA, 7231277,  X
206, 209.6, 468241, 531780, 172002, 872775, 137435, 648661, 114576, 310, 77, 52, NA, 2945780,  X
207, 210.6, 139395, 3046189, 679458, 4461, 2041, 169318, 48915, 353722, 96, 64, NA, 4443499,  X
208, 211.6, 253206, 15114, 1901852, 181572, 4887, 64139, 140130, 5781, 72, 98, NA, 2566681,  X
209, 212.6, 574103, 346624, 60671, 737563, 1806042, 184004, 1920, 691, 41, 9, NA, 3711618,  X
210, 213.6, 206266, 440671, 210213, 124612, 36557, 1190703, 2159850, 8995, 3, 83, NA, 4377867,  X
211, 214.6, 1209316, 195208, 1043673, 13018, 278115, 115934, 864530, 272002, 85, 5, NA, 3991796,  X
212, 215.6, 2172, 137969, 353130, 170, 175287, 736013, 33858, 22851, 89, 11, NA, 1461450,  X
213, 216.7, 2243740, 370612, 123650, 219970, 47507, 220360, 370838, 469589, 1, 54, NA, 4066266,  X
214, 217.7, 800631, 136134, 23652, 123729, 381619, 12, 29179, 126705, 14, 15, NA, 1621661,  X
215, 218.7, 250079, 440, 143784, 31589, 1, 70296, 45492, 343648, 3, 68, NA, 885329,  X
216, 219.7, 705214, 150765, 192430, 161043, 184185, 874502, 274845, 187758, 29, 66, NA, 2730742,  X
217, 220.7, 480382, 196799, 348, 84, 41027, 601001, 3775, 118388, 11, 39, NA, 1441804,  X
218, 221.7, 547982, 246416, 153496, 401774, 13983, 2290, 8020, 90353, 98, 27, NA, 1464314,  X
219, 222.7, 3698, 1530851, 47732, 1358961, 1870, 188272, 94720, 89430, 85, 56, NA, 3315534,  X
220, 223.7, 2204378, 1379339, 512579, 61094, 158917, 310078, 50182, 22013, 81, 49, NA, 4698580,  X
221, 224.8, 486587, 6075, 2369, 174319, 356830, 66099, 942794, 51635, 40, 31, NA, 2086708,  X
222, 225.8, 356567, 721141, 32114, 272158, 3751, 95360, 3053, 217176, 5, 20, NA, 1701320,  X
223, 226.8, 13488, 6, 12231, 308903, 15700, 1864985, 95855, 266742, 29, 20, NA, 2577910,  X
224, 227.8, 143072, 867328, 1649806, 15382, 350332, 393394, 144249, 17034, 35, 86, NA, 3580597,  X
225, 228.8, 671338, 102082, 23392, 10208, 2189, 91508, 231859, 41774, 13, 99, NA, 1174350,  X
226, 229.8, 684903, 314324, 49828, 185, 201512, 67661, 1147312, 199118, 91, 3, NA, 2664843,  X
227, 230.8, 373572, 678229, 2179, 7722, 298706, 84639, 758697, 140272, 36, 48, NA, 2344016,  X
228, 231.8, 434676, 2017935, 66, 1950910, 1077503, 56654, 960996, 50699, 98, 32, NA, 6549439,  X
229, 232.9, 77396, 23969, 158445, 55014, 624347, 359644, 99858, 651936, 44, 75, NA, 2050609,  X
230, 233.9, 8108, 82794, 582141, 1846673, 4441, 229502, 29452, 160596, 30, 61, NA, 2943707,  X
231, 234.9, 40551, 5781, 339657, 300374, 122395, 105155, 65359, 390754, 22, 74, NA, 1370026,  X
232, 235.9, 403576, 137989, 352758, 129014, 138, 23880, 4323, 273008, 64, 50, NA, 1324686,  X
233, 236.9, 63390, 8365, 109398, 796353, 29371, 270078, 425812, 18422, 94, 58, NA, 1721189,  X
234, 237.9, 6460, 157426, 17472, 100261, 4736, 99757, 223050, 242864, 39, 83, NA, 852026,  X
235, 238.9, 8940, 889104, 24044, 8696, 147649, 115048, 25829, 216879, 53, 13, NA, 1436189,  X
236, 239.9, 26050, 346934, 27018, 3093, 102868, 10588, 1382, 9766, 58, 88, NA, 527699,  X
237, 241.0, 202853, 302165, 51651, 585602, 1529, 749220, 947114, 133731, 98, 73, NA, 2973865,  X
238, 242.0, 604, 19091, 115550, 5190, 79747, 150615, 110202, 326291, 67, 13, NA, 807290,  X
239, 243.0, 175822, 692974, 30126, 88710, 7237, 90140, 3888, 379177, 39, 59, NA, 1468074,  X
240, 244.0, 45901, 378896, 23967, 10123, 431696, 1207087, 31172, 27421, 55, 85, NA, 2156263,  X
241, 245.0, 530474, 14751, 468619, 274265, 23223, 751505, 1177980, 94124, 27, 99, NA, 3334941,  X
242, 246.0, 3004, 257169, 1335489, 447627, 954350, 48810, 143, 53213, 82, 62, NA, 3099805,  X
243, 247.0, 337783, 112021, 27923, 1279814, 226021, 1106220, 67771, 56294, 54, 58, NA, 3213847,  X
244, 248.0, 139, 112194, 141172, 1202828, 1123461, 245975, 64400, 132404, 66, 38, NA, 3022573,  X
245, 249.1, 358889, 322545, 53597, 2386049, 1082184, 101010, 110983, 13961, 10, 31, NA, 4429218,  X
246, 250.1, 21834, 364530, 213981, 60998, 113017, 62367, 131565, 80997, 15, 71, NA, 1049289,  X
