obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
29, 30.7, 617500, 23650, 1241311, 229227, 226669, 103854, 67178, 847793, 89, 27, NA, 3357182,  X
30, 31.7, 210342, 121506, 15942, 75343, 310596, 74435, 49392, 758465, 9, 57, NA, 1616021,  X
31, 32.7, 160022, 496218, 179750, 405229, 139439, 721444, 6889, 56861, 78, 12, NA, 2165852,  X
32, 33.7, 47743, 80213, 74388, 276132, 28512, 43814, 21, 680643, 48, 67, NA, 1231466,  X
33, 34.7, 253610, 261720, 849873, 1269214, 525774, 512907, 1113043, 1364, 37, 14, NA, 4787505,  X
34, 35.7, 495266, 466346, 145454, 236287, 26574, 1247514, 17175, 1916438, 28, 18, NA, 4551054,  X
35, 36.7, 251455, 67866, 8798, 348778, 525857, 1037493, 45572, 121716, 26, 76, NA, 2407535,  X
36, 37.7, 193802, 617251, 1924915, 488874, 170352, 71353, 546217, 1445, 44, 54, NA, 4014209,  X
37, 38.7, 635257, 139630, 140631, 4265, 20098, 98, 100382, 819128, 5, 37, NA, 1859489,  X
38, 39.8, 229748, 98893, 552431, 549779, 72577, 879102, 365553, 359894, 88, 59, NA, 3107977,  X
39, 40.8, 215, 129811, 4, 226066, 771899, 3788, 193954, 60394, 43, 49, NA, 1386131,  X
40, 41.8, 46286, 247958, 5649, 17028, 17541, 1006845, 105681, 1798783, 28, 4, NA, 3245771,  X
41, 42.8, 233968, 908347, 141436, 21618, 177432, 37233, 402272, 38827, 36, 29, NA, 1961133,  X
42, 43.8, 469570, 387197, 247123, 446577, 1793, 36415, 15665, 103309, 38, 84, NA, 1707649,  X
43, 44.8, 63701, 156100, 218392, 24030, 194322, 932271, 553592, 917597, 43, 91, NA, 3060005,  X
44, 45.8, 33274, 126, 232849, 22102, 48681, 13622, 773998, 129936, 39, 41, NA, 1254588,  X
45, 46.8, 42554, 22474, 193328, 4134, 70074, 152941, 562094, 99473, 83, 25, NA, 1147072,  X
46, 47.8, 86182, 45461, 861010, 31583, 820741, 346888, 41652, 667318, 82, 11, NA, 2900835,  X
47, 48.9, 71904, 301647, 179409, 274489, 758991, 244587, 141554, 40528, 23, 11, NA, 2013109,  X
48, 49.9, 915603, 24855, 234295, 190688, 181258, 40579, 13136, 511247, 76, 37, NA, 2111661,  X
49, 50.9, 9560, 173534, 223676, 262014, 5990, 15375, 513066, 13277, 76, 95, NA, 1216492,  X
50, 51.9, 8922, 53170, 141220, 463901, 52214, 8619, 64347, 37155, 47, 69, NA, 829548,  X
51, 52.9, 471280, 605723, 5416, 1170402, 867, 2118430, 330224, 1867, 29, 60, NA, 4704209,  X
52, 53.9, 2021763, 25828, 260271, 8513, 478, 100042, 227787, 730354, 80, 93, NA, 3375036,  X
53, 54.9, 317683, 178559, 68590, 57124, 1307172, 27914, 1098768, 9, 53, 20, NA, 3055819,  X
54, 55.9, 64100, 27693, 704547, 573029, 337, 302638, 471640, 12813, 90, 56, NA, 2156797,  X
55, 57.0, 19788, 55319, 123142, 552143, 109711, 31461, 492, 155565, 40, 51, NA, 1047621,  X
56, 58.0, 451443, 86861, 835378, 361544, 82286, 163842, 327245, 43578, 4, 85, NA, 2352177,  X
57, 59.0, 490512, 10308, 12943, 28838, 296897, 12740, 85028, 8727, 63, 27, NA, 945993,  X
58, 60.0, 51207, 385627, 114332, 59560, 134316, 21711, 241934, 509, 80, 75, NA, 1009196,  X
59, 61.0, 272598, 17383, 3, 5384, 2811, 490000, 38456, 82672, 52, 1, NA, 909307,  X
60, 62.0, 234839, 30923, 801315, 46, 16809, 332469, 346564, 242783, 88, 96, NA, 2005748,  X
61, 63.0, 419064, 265955, 194351, 920808, 469231, 1015838, 2528, 114378, 10, 19, NA, 3402153,  X
62, 64.0, 132317, 143577, 6171, 381071, 18757, 1204167, 99276, 669292, 38, 40, NA, 2654628,  X
63, 65.0, 960, 45043, 214079, 125184, 29493, 38891, 100943, 515987, 36, 13, NA, 1070580,  X
64, 66.1, 415030, 77996, 7842, 56241, 11968, 100252, 575420, 316407, 50, 63, NA, 1561156,  X
65, 67.1, 456973, 1478367, 1152951, 1716919, 476113, 353, 5551, 314211, 27, 5, NA, 5601438,  X
66, 68.1, 45613, 390541, 87910, 313315, 19360, 3518, 360343, 71750, 9, 72, NA, 1292350,  X
67, 69.1, 1515070, 791289, 1892570, 919710, 154422, 25123, 41898, 1089, 89, 62, NA, 5341171,  X
68, 70.1, 198061, 325731, 224493, 13852, 377281, 692875, 5694, 452026, 10, 10, NA, 2290013,  X
69, 71.1, 83338, 69910, 309278, 294666, 211755, 203596, 23322, 8848, 2, 23, NA, 1204713,  X
70, 72.1, 215460, 56073, 53441, 15596, 15664, 175500, 34670, 508911, 75, 75, NA, 1075315,  X
71, 73.1, 144993, 430544, 47837, 389544, 18186, 562287, 2, 2246275, 36, 19, NA, 3839668,  X
72, 74.2, 197829, 647736, 71267, 725137, 79222, 47102, 328746, 138268, 18, 30, NA, 2235307,  X
73, 75.2, 27496, 10877, 56, 21242, 788, 33511, 48806, 2179, 32, 39, NA, 144955,  X
74, 76.2, 52716, 103831, 11263, 383408, 222925, 1080423, 242395, 653962, 44, 30, NA, 2750923,  X
75, 77.2, 888343, 430438, 24297, 606990, 8694, 218426, 69879, 440991, 66, 63, NA, 2688058,  X
76, 78.2, 24193, 1057502, 100130, 16009, 545143, 4997, 496690, 256094, 77, 53, NA, 2500758,  X
77, 79.2, 3351, 519119, 45740, 288317, 297405, 20152, 858466, 132747, 27, 97, NA, 2165297,  X
78, 80.2, 510876, 48474, 16777, 627955, 493393, 348694, 88576, 75011, 86, 7, NA, 2209756,  X
79, 81.2, 126605, 135629, 138197, 164488, 7629, 1014274, 171648, 17909, 42, 40, NA, 1776379,  X
80, 82.2, 46948, 77537, 611576, 51, 279012, 501810, 158885, 466029, 27, 19, NA, 2141848,  X
81, 83.3, 462891, 2097, 311863, 833, 1504453, 243215, 431906, 111358, 42, 41, NA, 3068616,  X
82, 84.3, 4758, 147988, 37237, 158758, 20803, 487572, 10318, 473704, 96, 11, NA, 1341138,  X
83, 85.3, 15295, 934662, 476301, 35440, 510122, 3034, 611353, 1190, 25, 25, NA, 2587397,  X
84, 86.3, 467867, 692990, 452021, 271382, 37038, 24334, 131447, 327317, 87, 46, NA, 2404396,  X
85, 87.3, 947810, 68107, 174, 1149914, 18421, 125439, 137653, 134971, 36, 27, NA, 2582489,  X
86, 88.3, 77590, 133348, 166079, 435813, 1597796, 201712, 6474, 1554, 83, 52, NA, 2620366,  X
87, 89.3, 209687, 225150, 448909, 501289, 326062, 62209, 131903, 190417, 53, 65, NA, 2095626,  X
88, 90.3, 43508, 1469748, 986490, 415319, 2887, 60430, 167643, 107496, 57, 54, NA, 3253521,  X
89, 91.3, 191030, 212, 277097, 87518, 92336, 976888, 19626, 480633, 58, 53, NA, 2125340,  X
90, 92.4, 178171, 365, 2689, 1109861, 257177, 1723, 19141, 249947, 34, 39, NA, 1819074,  X
91, 93.4, 2396, 182753, 231534, 535086, 1196209, 368613, 78295, 215704, 86, 17, NA, 2810590,  X
92, 94.4, 26550, 150, 731969, 343, 61973, 1391577, 188, 10693, 6, 6, NA, 2223443,  X
93, 95.4, 100898, 2354614, 37225, 47671, 372714, 142572, 122152, 24125, 83, 75, NA, 3201971,  X
94, 96.4, 262567, 147588, 15466, 57545, 15475, 373486, 758682, 1722, 53, 20, NA, 1632531,  X
95, 97.4, 263676, 32203, 454498, 392427, 14720, 668327, 1136750, 94479, 55, 42, NA, 3057080,  X
96, 98.4, 86961, 126085, 2405, 142700, 3, 26767, 74531, 130437, 31, 25, NA, 589889,  X
97, 99.4, 309070, 216829, 390441, 530812, 160033, 272517, 748837, 62329, 82, 68, NA, 2690868,  X
98, 100.5, 101, 89734, 293549, 32229, 61593, 613424, 461462, 29266, 83, 12, NA, 1581358,  X
99, 101.5, 13969, 130317, 201933, 458929, 1354, 320161, 103986, 92575, 95, 81, NA, 1323224,  X
100, 102.5, 259907, 106438, 86093, 698710, 1416, 454368, 598284, 5280, 69, 39, NA, 2210496,  X
101, 103.5, 98995, 68337, 670898, 123958, 126675, 1399777, 22627, 1060, 3, 45, NA, 2512327,  X
102, 104.5, 261689, 102901, 2088, 98327, 58004, 221, 256310, 2797, 25, 39, NA, 782337,  X
103, 105.5, 38866, 161263, 2527701, 5630, 1627242, 116543, 480263, 21540, 23, 59, NA, 4979048,  X
104, 106.5, 50576, 155919, 1073, 1644191, 590529, 2844920, 904338, 952492, 6, 30, NA, 7144038,  X
105, 107.5, 577982, 308323, 13645, 5040, 81267, 160721, 19022, 67718, 48, 69, NA, 1233718,  X
106, 108.5, 63592, 94386, 423770, 288028, 514080, 101571, 34226, 19316, 68, 49, NA, 1538969,  X
107, 109.6, 15502, 172780, 3073, 15719, 2795, 36877, 151898, 10456, 54, 47, NA, 409100,  X
108, 110.6, 346082, 689872, 64, 2170965, 9682, 1533790, 18389, 29327, 55, 1, NA, 4798171,  X
109, 111.6, 2498, 177479, 41346, 491498, 28382, 237667, 8143, 294212, 92, 93, NA, 1281225,  X
110, 112.6, 727199, 19807, 432485, 439235, 469890, 21654, 75534, 289516, 59, 8, NA, 2475320,  X
111, 113.6, 179111, 435329, 257595, 42481, 230414, 473999, 517910, 72115, 38, 87, NA, 2208954,  X
112, 114.6, 1744578, 408052, 298, 16135, 210744, 122, 99114, 90111, 12, 12, NA, 2569154,  X
113, 115.6, 80446, 504267, 795732, 16013, 884193, 1433412, 69044, 209794, 20, 40, NA, 3992901,  X
114, 116.6, 37649, 29415, 716, 568845, 141061, 34621, 172501, 2418933, 48, 45, NA, 3403741,  X
115, 117.7, 54317, 541951, 226221, 65429, 6407, 535312, 2821, 11353, 61, 52, NA, 1443811,  X
116, 118.7, 1423, 897152, 18689, 349245, 39364, 300599, 44734, 1078829, 5, 28, NA, 2730035,  X
117, 119.7, 631753, 155800, 147102, 397153, 2140, 2061, 1303949, 267, 59, 47, NA, 2640225,  X
118, 120.7, 30938, 31685, 234225, 709567, 289493, 1332665, 18183, 29792, 63, 88, NA, 2676548,  X
119, 121.7, 1585522, 10300, 1006450, 2866, 410758, 361984, 1117826, 2440543, 96, 2, NA, 6936249,  X
120, 122.7, 99076, 691797, 1132610, 1556022, 708608, 512916, 30345, 1094004, 43, 36, NA, 5825378,  X
121, 123.7, 1795383, 79962, 146968, 69, 130602, 328736, 69984, 77578, 83, 57, NA, 2629282,  X
122, 124.7, 23454, 489915, 315847, 231817, 897290, 4233, 179038, 54604, 66, 18, NA, 2196198,  X
123, 125.8, 316300, 3191, 281524, 384579, 208495, 14, 528448, 254787, 54, 49, NA, 1977338,  X
124, 126.8, 128634, 35510, 122904, 22658, 748079, 1546130, 39527, 299351, 79, 75, NA, 2942793,  X
125, 127.8, 6212, 3034, 267698, 451065, 502018, 136766, 208602, 308456, 43, 72, NA, 1883851,  X
126, 128.8, 28169, 612004, 880631, 108293, 604, 378457, 597231, 39509, 59, 80, NA, 2644898,  X
127, 129.8, 96425, 260545, 283803, 300549, 168043, 2578, 959, 2, 53, 19, NA, 1112904,  X
128, 130.8, 566207, 1709, 523505, 3369, 35555, 278761, 5200, 192, 55, 22, NA, 1414498,  X
129, 131.8, 573974, 1053183, 1114194, 334850, 636457, 14781, 388277, 588835, 100, 33, NA, 4704551,  X
130, 132.8, 964464, 97744, 770190, 29206, 13665, 14544, 39094, 3, 12, 76, NA, 1928910,  X
131, 133.8, 1789042, 396244, 81334, 2154712, 48656, 87719, 68702, 2307544, 38, 22, NA, 6933953,  X
132, 134.9, 267692, 239697, 140311, 93612, 5402, 48366, 2697, 14550, 66, 33, NA, 812327,  X
133, 135.9, 878496, 3872, 15341, 1014, 9116, 48229, 92887, 327371, 32, 71, NA, 1376326,  X
134, 136.9, 1212899, 48097, 1464751, 10188, 5131, 23663, 49793, 57040, 99, 17, NA, 2871562,  X
135, 137.9, 9495, 445859, 5967, 4969, 354253, 16428, 352689, 14714, 42, 94, NA, 1204374,  X
136, 138.9, 706630, 131423, 113806, 214023, 98, 76, 310069, 186499, 77, 63, NA, 1662624,  X
137, 139.9, 447798, 90676, 40487, 117003, 12121, 49538, 6411, 47971, 39, 25, NA, 812005,  X
138, 140.9, 113439, 495086, 44481, 1110598, 107020, 15204, 278478, 59541, 73, 55, NA, 2223847,  X
139, 141.9, 178244, 2838, 227720, 21677, 16866, 6512, 31503, 3060, 40, 24, NA, 488420,  X
140, 142.9, 202063, 895054, 68524, 329216, 1327, 1001681, 226459, 724588, 75, 96, NA, 3448912,  X
141, 144.0, 4815, 18898, 267332, 785096, 43057, 59126, 249178, 187724, 50, 59, NA, 1615226,  X
142, 145.0, 84566, 184811, 84, 28455, 46668, 1140133, 704774, 94704, 70, 91, NA, 2284195,  X
143, 146.0, 22409, 372385, 194782, 30, 18582, 43457, 703603, 448861, 35, 18, NA, 1804109,  X
144, 147.0, 10544, 262777, 176908, 2389, 677639, 190150, 422108, 325995, 41, 90, NA, 2068510,  X
145, 148.0, 1193451, 1346190, 4833, 229433, 31, 1805035, 152453, 238483, 59, 68, NA, 4969909,  X
146, 149.0, 36489, 35740, 21952, 708693, 226226, 75, 554334, 8867, 56, 17, NA, 1592376,  X
147, 150.0, 195953, 3941, 133907, 188795, 563, 648975, 274510, 410938, 40, 37, NA, 1857582,  X
148, 151.0, 14486, 7338, 942311, 42497, 193660, 251099, 65622, 1656815, 52, 65, NA, 3173828,  X
149, 152.1, 924, 1437, 55077, 217823, 5648, 809941, 7934, 16918, 42, 32, NA, 1115702,  X
150, 153.1, 115265, 2115, 881148, 284760, 760054, 196471, 204645, 267251, 89, 52, NA, 2711709,  X
151, 154.1, 147, 39907, 111, 404732, 89446, 501436, 101521, 210532, 89, 95, NA, 1347832,  X
152, 155.1, 687, 168317, 48364, 134985, 9884, 688781, 1015589, 108131, 10, 43, NA, 2174738,  X
153, 156.1, 536063, 253862, 743482, 321823, 34, 469, 69550, 397515, 73, 37, NA, 2322798,  X
154, 157.1, 73505, 23, 27, 369735, 363648, 1172386, 66870, 1372369, 35, 68, NA, 3418563,  X
155, 158.1, 354287, 479740, 200, 37673, 83478, 686624, 614757, 473407, 56, 26, NA, 2730166,  X
156, 159.1, 808628, 470886, 109207, 116409, 4016, 72351, 511292, 322628, 4, 10, NA, 2415417,  X
157, 160.2, 1247, 188346, 438960, 105999, 238648, 108231, 59481, 66161, 24, 97, NA, 1207073,  X
158, 161.2, 329152, 3238, 197, 291187, 40557, 507672, 53293, 136646, 26, 53, NA, 1361942,  X
159, 162.2, 150550, 681954, 117035, 99440, 174192, 211, 340060, 4285, 40, 92, NA, 1567727,  X
160, 163.2, 199128, 4110, 184890, 181064, 2084984, 28319, 31701, 848907, 11, 7, NA, 3563103,  X
161, 164.2, 114546, 542607, 490058, 218752, 733208, 45412, 33958, 800588, 15, 34, NA, 2979129,  X
162, 165.2, 432703, 35789, 492528, 21847, 97331, 804, 64611, 94982, 98, 79, NA, 1240595,  X
163, 166.2, 59873, 242083, 4709, 101240, 75047, 147192, 43636, 641826, 87, 90, NA, 1315606,  X
164, 167.2, 802720, 3809, 266209, 4481, 32104, 27123, 138, 235945, 31, 21, NA, 1372529,  X
165, 168.3, 217032, 903545, 168651, 195802, 326, 266460, 259281, 20017, 67, 74, NA, 2031114,  X
166, 169.3, 23095, 262886, 6565, 135815, 7026, 352626, 664, 127229, 12, 60, NA, 915906,  X
167, 170.3, 20295, 68726, 22511, 5245, 428827, 369441, 97652, 61908, 23, 79, NA, 1074605,  X
168, 171.3, 53092, 152035, 27923, 833285, 4021, 1593, 173201, 11077, 87, 72, NA, 1256227,  X
169, 172.3, 1005499, 202450, 8627, 218628, 28531, 197603, 154175, 774492, 19, 82, NA, 2590005,  X
170, 173.3, 7981, 317, 291007, 2283, 122631, 1391393, 68138, 158131, 27, 46, NA, 2041881,  X
171, 174.3, 1287295, 74354, 188325, 94795, 54956, 1125037, 45133, 16711, 36, 31, NA, 2886606,  X
172, 175.3, 370717, 146689, 47582, 190034, 881, 873005, 274464, 94435, 66, 1, NA, 1997807,  X
173, 176.4, 32183, 14569, 2717, 55345, 445511, 195234, 747353, 113413, 14, 9, NA, 1606325,  X
174, 177.4, 5616, 40233, 2188, 1291145, 1577, 92552, 179336, 53767, 22, 65, NA, 1666414,  X
175, 178.4, 199125, 585146, 58609, 29306, 135581, 9518, 399445, 222306, 95, 70, NA, 1639036,  X
176, 179.4, 522, 26304, 401645, 524867, 142794, 805988, 38803, 347592, 91, 5, NA, 2288515,  X
177, 180.4, 1467448, 14654, 324849, 50, 187, 2573, 365664, 428055, 46, 23, NA, 2603480,  X
178, 181.4, 17562, 85931, 241399, 799844, 121262, 32189, 3800, 358329, 68, 66, NA, 1660316,  X
179, 182.4, 230257, 447, 637031, 2437, 456275, 10587, 100214, 97921, 37, 97, NA, 1535169,  X
180, 183.4, 162024, 121804, 957447, 348288, 47694, 276098, 588425, 195442, 56, 42, NA, 2697222,  X
181, 184.4, 163933, 808, 24276, 6466, 324507, 21431, 1392645, 5635, 41, 75, NA, 1939701,  X
182, 185.5, 36525, 103796, 15940, 21137, 2233655, 957785, 313291, 19283, 56, 54, NA, 3701412,  X
183, 186.5, 663675, 298915, 386673, 168583, 66325, 2105115, 190324, 234774, 43, 40, NA, 4114384,  X
184, 187.5, 32002, 78834, 1437032, 423174, 31621, 119095, 330435, 342871, 11, 15, NA, 2795064,  X
185, 188.5, 1030117, 151304, 391441, 194411, 248917, 678892, 16440, 6570, 87, 11, NA, 2718092,  X
186, 189.5, 50835, 168986, 79490, 241412, 86555, 764936, 256818, 243438, 72, 23, NA, 1892470,  X
187, 190.5, 50113, 25727, 364510, 4167339, 41667, 1451, 12998, 23837, 75, 54, NA, 4687642,  X
188, 191.5, 45684, 366883, 127821, 483, 682888, 268209, 19404, 161007, 73, 95, NA, 1672379,  X
189, 192.5, 2579, 234700, 14106, 480526, 122202, 136134, 18644, 69337, 40, 49, NA, 1078228,  X
190, 193.6, 60300, 4489, 925349, 607431, 940378, 145455, 215845, 420814, 91, 24, NA, 3320061,  X
191, 194.6, 516951, 302672, 508575, 300323, 717783, 53519, 818601, 241617, 3, 82, NA, 3460041,  X
192, 195.6, 341901, 146082, 806856, 175274, 13167, 348512, 158960, 205729, 78, 6, NA, 2196481,  X
193, 196.6, 303277, 267267, 12561, 159305, 1643, 107845, 11053, 1, 45, 26, NA, 862952,  X
194, 197.6, 30718, 358809, 45382, 963, 3912, 4539, 210088, 17909, 10, 93, NA, 672320,  X
195, 198.6, 185009, 44693, 33217, 689122, 516447, 21042, 509443, 357768, 44, 90, NA, 2356741,  X
196, 199.6, 7313, 243195, 524843, 56834, 10076, 77731, 88338, 3753, 23, 86, NA, 1012083,  X
197, 200.6, 6528, 1451, 85018, 196888, 14101, 352783, 31712, 15650, 65, 100, NA, 704131,  X
198, 201.6, 127833, 299048, 420734, 403057, 1422278, 52258, 14432, 674710, 87, 96, NA, 3414350,  X
199, 202.7, 188, 32252, 292959, 11705, 2150, 81516, 627269, 316384, 27, 88, NA, 1364423,  X
200, 203.7, 480688, 296997, 133379, 991352, 345454, 78072, 678500, 1733, 11, 64, NA, 3006175,  X
201, 204.7, 136662, 105868, 37588, 213561, 3178, 54367, 159211, 639799, 5, 20, NA, 1350234,  X
202, 205.7, 147509, 243836, 37631, 532, 223941, 451251, 395549, 1869281, 14, 59, NA, 3369530,  X
203, 206.7, 123322, 71615, 652187, 197145, 757338, 817650, 7021, 1299, 77, 78, NA, 2627577,  X
204, 207.7, 456262, 19116, 251495, 35750, 45076, 400782, 90907, 125566, 9, 1, NA, 1424954,  X
205, 208.7, 337864, 1272040, 1296782, 158863, 2998, 1545112, 229687, 74388, 62, 5, NA, 4917734,  X
206, 209.7, 62009, 122811, 87634, 222030, 449685, 111667, 884439, 22085, 57, 92, NA, 1962360,  X
207, 210.8, 169184, 210, 33860, 464, 468286, 269778, 2394837, 100837, 81, 97, NA, 3437456,  X
208, 211.8, 137995, 5054, 144611, 2304, 612887, 854756, 931400, 6535, 58, 78, NA, 2695542,  X
209, 212.8, 1502242, 43813, 73189, 670445, 87997, 730892, 207808, 575, 99, 100, NA, 3316961,  X
210, 213.8, 38920, 1683881, 188091, 72737, 629519, 329737, 151746, 174246, 51, 53, NA, 3268877,  X
211, 214.8, 1036961, 172012, 410668, 25956, 329081, 238132, 651515, 699595, 4, 30, NA, 3563920,  X
212, 215.8, 158218, 263157, 101507, 1552, 9673, 252989, 520381, 175785, 94, 35, NA, 1483262,  X
213, 216.8, 732697, 41264, 211097, 78855, 77344, 323929, 7140, 583273, 98, 69, NA, 2055599,  X
214, 217.8, 8769, 3600, 8071, 6880, 57973, 379890, 281285, 51980, 49, 78, NA, 798448,  X
215, 218.8, 1336487, 18920, 64207, 96031, 1048694, 286808, 877407, 3053, 98, 4, NA, 3731607,  X
216, 219.9, 301111, 231855, 906140, 340613, 352, 60361, 46680, 140559, 32, 23, NA, 2027671,  X
217, 220.9, 404, 368964, 229910, 509336, 64451, 26090, 1430, 558828, 42, 17, NA, 1759413,  X
218, 221.9, 75387, 68836, 61513, 519337, 3666, 69, 55784, 524716, 29, 98, NA, 1309308,  X
219, 222.9, 76437, 545790, 590722, 1334082, 18304, 1736233, 136392, 155123, 3, 86, NA, 4593083,  X
220, 223.9, 68471, 74486, 1244552, 487920, 169289, 18968, 858478, 63142, 41, 27, NA, 2985306,  X
221, 224.9, 5080, 289544, 16054, 195405, 665959, 394740, 18274, 164, 21, 73, NA, 1585220,  X
222, 225.9, 44647, 434717, 19942, 358050, 198346, 686599, 325827, 326856, 67, 95, NA, 2394984,  X
223, 226.9, 44923, 1722, 373303, 445612, 131155, 410028, 1853599, 7024, 53, 55, NA, 3267366,  X
224, 228.0, 45550, 251297, 20775, 72653, 2862, 1184846, 51735, 33317, 82, 63, NA, 1663035,  X
225, 229.0, 139377, 181115, 2326, 409970, 20782, 66864, 69111, 46690, 11, 13, NA, 936235,  X
226, 230.0, 81893, 161, 297085, 1864, 47548, 48028, 89377, 10040, 24, 70, NA, 575996,  X
227, 231.0, 13949, 58102, 4909, 77714, 160906, 12227, 76601, 227118, 41, 24, NA, 631526,  X
228, 232.0, 255770, 3239, 875, 593310, 581217, 274, 228640, 15533, 99, 51, NA, 1678858,  X
229, 233.0, 194390, 2169, 373390, 96393, 316683, 417043, 223839, 202872, 29, 51, NA, 1826779,  X
230, 234.0, 350890, 20726, 869483, 166609, 417715, 15813, 68385, 65737, 58, 28, NA, 1975358,  X
231, 235.0, 222483, 323458, 1013087, 702947, 144330, 127282, 5006, 211764, 92, 58, NA, 2750357,  X
232, 236.0, 30603, 602210, 18196, 259799, 79792, 15366, 82393, 57741, 19, 66, NA, 1146100,  X
233, 237.1, 4971, 550298, 101853, 349775, 4625738, 612891, 24999, 197976, 34, 13, NA, 6468501,  X
234, 238.1, 289374, 4628, 985014, 67217, 1082, 17657, 35899, 78155, 91, 50, NA, 1479026,  X
235, 239.1, 778239, 223407, 61162, 305163, 5737, 133341, 569071, 626723, 16, 29, NA, 2702843,  X
236, 240.1, 53721, 702725, 312385, 1417, 156878, 4975, 127291, 64176, 69, 1, NA, 1423568,  X
237, 241.1, 24121, 116388, 354717, 118968, 48835, 36539, 75325, 190, 52, 96, NA, 775083,  X
238, 242.1, 6595, 1133, 43866, 124005, 666, 764104, 9352, 48093, 20, 12, NA, 997814,  X
239, 243.1, 160620, 35060, 1661, 222957, 118047, 1618556, 9910, 68687, 84, 20, NA, 2235498,  X
240, 244.2, 14471, 585084, 147658, 491878, 11142, 159576, 271647, 7476, 4, 41, NA, 1688932,  X
241, 245.2, 430826, 102406, 1049261, 114, 342399, 608170, 852750, 1001682, 4, 22, NA, 4387608,  X
242, 246.2, 168784, 146307, 289797, 190345, 245105, 28734, 40165, 33257, 94, 58, NA, 1142494,  X
243, 247.2, 205613, 61534, 290704, 462065, 555449, 21758, 121793, 320098, 40, 83, NA, 2039014,  X
244, 248.2, 15297, 189951, 515747, 724599, 62958, 417503, 231060, 18547, 3, 26, NA, 2175662,  X
245, 249.2, 243925, 17747, 154276, 18644, 4592, 9138, 2881, 360814, 23, 5, NA, 812017,  X
246, 250.2, 684, 156309, 104547, 621825, 148831, 373257, 176079, 217022, 36, 28, NA, 1798554,  X
247, 251.2, 14715, 301584, 314631, 587470, 527173, 16761, 255744, 111861, 73, 52, NA, 2129939,  X
