obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
496, 505.7, 282, 301952, 262363, 89820, 22660, 82978, 629111, 776351, 15, 50, NA, 2165517,  a
497, 506.7, 183249, 22291, 720164, 264693, 797662, 89, 20046, 279482, 69, 36, NA, 2287676,  a
498, 507.7, 151810, 1841871, 456405, 693971, 145997, 637465, 1760382, 10569, 80, 98, NA, 5698470,  a
499, 508.7, 315297, 684, 54450, 1256093, 737, 45664, 132104, 287810, 42, 58, NA, 2092839,  a
500, 509.7, 165814, 226596, 1171415, 3544, 237031, 365862, 480387, 812558, 88, 37, NA, 3463207,  a
501, 510.7, 334433, 45127, 591749, 35799, 80816, 0, 777068, 115316, 6, 91, NA, 1980308,  a
502, 511.8, 269427, 654828, 1028598, 326554, 333649, 666981, 369475, 15851, 46, 8, NA, 3665363,  a
503, 512.8, 116999, 52973, 6712, 2447714, 520994, 6063, 204994, 622268, 88, 73, NA, 3978717,  a
504, 513.8, 895075, 538744, 79187, 92601, 10, 2025, 328745, 230853, 2, 70, NA, 2167240,  a
505, 514.8, 654329, 200113, 90131, 201523, 209280, 103441, 27296, 423179, 62, 15, NA, 1909292,  a
506, 515.8, 24145, 76931, 701992, 6144, 24903, 17763, 544973, 278117, 11, 50, NA, 1674968,  a
507, 516.8, 56307, 1012167, 34653, 368201, 43077, 237905, 2092664, 10815, 86, 41, NA, 3855789,  a
508, 517.8, 42028, 422468, 174618, 40478, 145821, 530242, 454498, 787, 21, 15, NA, 1810940,  a
509, 518.8, 14669, 1549167, 164687, 130643, 51505, 58167, 150844, 6107, 71, 88, NA, 2125789,  a
510, 519.9, 262464, 5103, 425372, 68505, 55100, 6128, 8195, 158857, 57, 68, NA, 989724,  a
511, 520.9, 264982, 38, 169651, 196663, 597300, 197171, 13107, 200797, 59, 59, NA, 1639709,  a
512, 521.9, 210433, 826, 1107673, 418933, 69006, 53881, 3034, 893061, 66, 59, NA, 2756847,  a
513, 522.9, 697333, 142, 37604, 71213, 406364, 55416, 764, 1130, 33, 15, NA, 1269966,  a
514, 523.9, 42324, 6704, 716, 453702, 214310, 192200, 34228, 955, 14, 17, NA, 945139,  a
515, 525.0, 243583, 105869, 957772, 307255, 549140, 25939, 309, 3570, 12, 73, NA, 2193437,  a
516, 526.0, 67527, 2042, 55890, 12239, 7350, 37699, 162992, 567029, 91, 16, NA, 912768,  a
517, 527.0, 98004, 165239, 41325, 2094, 297107, 241243, 1532453, 6149, 37, 22, NA, 2383614,  a
518, 528.0, 122601, 580052, 60383, 375307, 10, 170137, 136031, 309749, 47, 53, NA, 1754270,  a
519, 529.0, 10815, 993982, 157138, 160230, 1503, 124773, 554747, 420968, 73, 31, NA, 2424156,  a
520, 530.1, 63167, 37347, 20101, 15883, 234511, 58442, 1229473, 31093, 9, 1, NA, 1690017,  a
521, 531.1, 1183458, 498866, 581821, 9186, 423139, 243448, 13266, 1170696, 85, 74, NA, 4123880,  a
522, 532.1, 38425, 336065, 14226, 523801, 3128, 517856, 4918, 114775, 12, 88, NA, 1553194,  a
523, 533.1, 2963, 154825, 623688, 139176, 675477, 288764, 177281, 304188, 57, 19, NA, 2366362,  a
524, 534.1, 388827, 1184478, 575, 227139, 165994, 192441, 1320282, 516774, 32, 28, NA, 3996510,  a
525, 535.1, 165095, 206337, 115743, 23680, 59001, 114670, 27810, 91408, 96, 30, NA, 803744,  a
526, 536.1, 138303, 246751, 62526, 3290, 2802, 89724, 7470, 283565, 78, 16, NA, 834431,  a
527, 537.1, 419376, 5287, 11759, 995650, 6591, 117658, 536912, 332007, 50, 14, NA, 2425240,  a
528, 538.1, 8881, 246890, 273320, 70197, 227090, 154703, 759464, 140184, 95, 23, NA, 1880729,  a
529, 539.1, 1492986, 13843, 464671, 75278, 342454, 712168, 122271, 20587, 47, 75, NA, 3244258,  a
530, 540.1, 229712, 167736, 70003, 1479, 42025, 47500, 3111, 114885, 5, 76, NA, 676451,  a
531, 541.2, 410981, 3164, 131535, 10353, 243, 26914, 13522, 84523, 69, 79, NA, 681235,  a
532, 542.2, 1, 11028, 729350, 130558, 138350, 230981, 354867, 140388, 9, 84, NA, 1735523,  a
533, 543.2, 34734, 225306, 994971, 332274, 285862, 282379, 327514, 164330, 23, 5, NA, 2647370,  a
534, 544.2, 67120, 481395, 1039291, 35479, 263062, 1670575, 81311, 250297, 19, 8, NA, 3888530,  a
535, 545.2, 1138018, 56237, 791559, 622492, 192110, 40437, 2170, 455854, 29, 36, NA, 3298877,  a
536, 546.3, 350271, 25317, 16838, 1603145, 569531, 515422, 267813, 1710237, 82, 54, NA, 5058574,  a
537, 547.3, 1014721, 71414, 109714, 14231, 173119, 6075, 93096, 412043, 93, 54, NA, 1894413,  a
538, 548.3, 167904, 609354, 506301, 343239, 649992, 99270, 432549, 67787, 56, 60, NA, 2876396,  a
539, 549.3, 141645, 139767, 32, 68365, 39381, 282965, 261519, 10057, 60, 18, NA, 943731,  a
540, 550.3, 558928, 326242, 1481719, 803257, 1572016, 61236, 40095, 91714, 50, 11, NA, 4935207,  a
541, 551.4, 2890536, 117563, 346423, 418168, 447746, 228966, 684823, 115892, 52, 79, NA, 5250117,  a
542, 552.4, 114332, 103610, 111342, 7484, 2664813, 21328, 79018, 65093, 52, 86, NA, 3167020,  a
543, 553.4, 516208, 817811, 155097, 657661, 317548, 4326, 1367821, 479435, 88, 96, NA, 4315907,  a
544, 554.4, 526101, 896518, 397271, 634162, 33128, 43176, 10012, 648270, 13, 30, NA, 3188638,  a
545, 555.4, 340171, 41720, 15440, 40246, 5731, 150686, 841099, 53724, 94, 68, NA, 1488817,  a
546, 556.4, 161724, 1461216, 524782, 1441, 341129, 126307, 74455, 285667, 26, 15, NA, 2976721,  a
547, 557.5, 972790, 33669, 24956, 1215498, 11103, 508246, 369920, 797891, 45, 37, NA, 3934073,  a
548, 558.5, 825446, 196544, 67031, 7020, 176364, 791691, 299672, 151253, 76, 22, NA, 2515021,  a
549, 559.5, 56752, 1508, 942160, 600148, 1166798, 115478, 50085, 455868, 84, 2, NA, 3388797,  a
550, 560.5, 402, 457404, 278256, 265808, 1543492, 181497, 294324, 195964, 74, 26, NA, 3217147,  a
551, 561.5, 489443, 573110, 180279, 497457, 23806, 749715, 607428, 19389, 94, 27, NA, 3140627,  a
552, 562.5, 116804, 302181, 10654, 38819, 71992, 206900, 28520, 528690, 36, 56, NA, 1304560,  a
553, 563.6, 1096, 38225, 21296, 53701, 363425, 0, 52737, 989153, 12, 9, NA, 1519633,  a
554, 564.6, 208106, 3616, 653679, 10623, 150675, 693070, 107642, 594703, 49, 38, NA, 2422114,  a
555, 565.6, 150946, 60502, 702912, 75202, 499885, 310086, 36996, 130671, 49, 62, NA, 1967200,  a
556, 566.6, 54529, 592134, 157144, 165601, 152873, 964387, 82794, 534490, 94, 70, NA, 2703952,  a
557, 567.6, 183980, 352749, 485273, 263340, 517556, 114937, 131, 236582, 18, 56, NA, 2154548,  a
558, 568.6, 535330, 12715, 279117, 58982, 64812, 4152, 442989, 104112, 2, 91, NA, 1502209,  a
559, 569.6, 142964, 692, 202662, 1460, 113251, 222661, 1137125, 44601, 80, 87, NA, 1865416,  a
560, 570.6, 63787, 1225609, 243613, 134118, 80386, 1821, 1227846, 426055, 58, 74, NA, 3403235,  a
561, 571.7, 1742, 62915, 20015, 22059, 24436, 318688, 566951, 116218, 23, 20, NA, 1133024,  a
562, 572.7, 72557, 737, 113653, 31227, 251229, 472232, 1115672, 565809, 99, 78, NA, 2623116,  a
563, 573.7, 322020, 110887, 432578, 75974, 171926, 186758, 311493, 1483969, 97, 71, NA, 3095605,  a
564, 574.7, 18754, 170612, 28767, 276709, 317320, 59437, 198228, 42545, 24, 90, NA, 1112372,  a
565, 575.7, 101805, 31071, 120984, 1664, 613910, 43870, 621083, 373581, 23, 66, NA, 1907968,  a
566, 576.7, 1709822, 51459, 405005, 686928, 23716, 2473, 794862, 977577, 46, 24, NA, 4651842,  a
567, 577.7, 146916, 97720, 7935, 205846, 15649, 158, 16142, 261459, 1, 54, NA, 751825,  a
568, 578.7, 187554, 237666, 12341, 112097, 122766, 51679, 2, 23393, 30, 31, NA, 747498,  a
569, 579.8, 2984, 56519, 181860, 48557, 208589, 244492, 22210, 213898, 76, 6, NA, 979109,  a
570, 580.8, 9368, 1134773, 717761, 5, 15562, 4053, 155531, 199622, 79, 7, NA, 2236675,  a
571, 581.8, 100468, 8, 59918, 117279, 16287, 89996, 862746, 527345, 5, 57, NA, 1774047,  a
572, 582.8, 1118780, 2774, 393136, 156362, 478409, 1038178, 5, 268401, 80, 93, NA, 3456045,  a
573, 583.8, 6029, 1066, 426163, 72395, 1048353, 114344, 180767, 10112, 20, 55, NA, 1859229,  a
574, 584.8, 489225, 160873, 49607, 19580, 53334, 43151, 220182, 272433, 96, 57, NA, 1308385,  a
575, 585.8, 97208, 36973, 1132, 130268, 31014, 4676, 6507, 215868, 84, 1, NA, 523646,  a
576, 586.9, 6928, 89781, 15288, 569410, 247462, 287036, 104480, 724194, 48, 29, NA, 2044579,  a
577, 587.9, 11, 51760, 151223, 184399, 638, 105866, 33200, 358, 72, 49, NA, 527455,  a
578, 588.9, 3579, 1047662, 302686, 552962, 167349, 15289, 292081, 37445, 31, 84, NA, 2419053,  a
579, 589.9, 1263165, 1121746, 897219, 479257, 230629, 143154, 24729, 181165, 37, 52, NA, 4341064,  a
580, 590.9, 19908, 55220, 778, 563081, 2250, 241854, 22916, 654351, 45, 45, NA, 1560358,  a
581, 591.9, 392850, 3804, 492520, 102358, 52091, 75293, 82629, 256698, 89, 33, NA, 1458243,  a
582, 592.9, 34293, 527870, 2870, 183630, 32182, 860281, 75239, 400644, 49, 23, NA, 2117009,  a
583, 593.9, 183313, 131335, 89865, 466939, 262841, 601411, 13540, 483433, 23, 64, NA, 2232677,  a
584, 595.0, 835250, 201399, 9782, 70038, 78721, 298265, 241181, 368919, 93, 21, NA, 2103555,  a
585, 596.0, 123450, 307032, 637083, 6426, 740063, 225428, 50769, 466095, 8, 81, NA, 2556346,  a
586, 597.0, 212636, 30792, 373, 23023, 123615, 8, 398483, 41808, 13, 40, NA, 830738,  a
587, 598.0, 92536, 481556, 74459, 68231, 287845, 1182, 496, 1976, 52, 9, NA, 1008281,  a
588, 599.0, 288461, 79964, 54231, 11151, 2233510, 1302, 939608, 400781, 83, 12, NA, 4009008,  a
589, 600.0, 430676, 38535, 53528, 573807, 318806, 1687, 8600, 43058, 34, 92, NA, 1468697,  a
590, 601.1, 6518, 1709453, 305774, 53818, 180197, 1800535, 325225, 52575, 12, 18, NA, 4434095,  a
591, 602.1, 30701, 157, 168563, 1958904, 15478, 71074, 1082, 13035, 5, 86, NA, 2258994,  a
592, 603.1, 1032398, 147026, 271718, 18586, 9214, 2341955, 16852, 16527, 1, 30, NA, 3854276,  a
593, 604.1, 378017, 411126, 140752, 93, 23902, 7720, 7679, 709546, 37, 98, NA, 1678835,  a
594, 605.1, 556812, 45364, 10206, 3539, 1061941, 194651, 244451, 244, 1, 27, NA, 2117208,  a
595, 606.1, 259129, 35849, 20769, 31555, 49926, 76596, 3127, 968892, 57, 25, NA, 1445843,  a
596, 607.2, 7278, 169054, 70633, 603971, 3986, 193989, 859318, 135258, 24, 68, NA, 2043487,  a
597, 608.2, 126698, 4125, 14968, 279199, 47575, 1222958, 1628615, 671640, 23, 4, NA, 3995778,  a
598, 609.2, 307970, 107327, 2092012, 655557, 30187, 218505, 17489, 2862, 69, 52, NA, 3431909,  a
599, 610.2, 86462, 1294613, 242075, 528490, 36020, 1700, 1294881, 3826, 45, 41, NA, 3488067,  a
600, 611.2, 31510, 1922009, 851405, 378059, 935819, 42370, 1, 11795, 42, 94, NA, 4172968,  a
601, 612.3, 8285, 246458, 578962, 1203229, 116325, 110222, 179133, 719834, 64, 30, NA, 3162448,  a
602, 613.3, 294906, 1472469, 8281, 30952, 1775, 146580, 376404, 666492, 5, 10, NA, 2997859,  a
603, 614.3, 129347, 1404541, 24543, 129465, 146364, 701696, 267327, 74376, 32, 26, NA, 2877659,  a
604, 615.3, 53630, 139560, 65855, 12068, 1275410, 39170, 303507, 9921, 61, 48, NA, 1899121,  a
605, 616.3, 903546, 219, 3, 734696, 141371, 16897, 289713, 798, 88, 89, NA, 2087243,  a
606, 617.3, 182251, 20567, 40398, 42840, 2122505, 97346, 293508, 992578, 48, 4, NA, 3791993,  a
607, 618.4, 102408, 11797, 36015, 1509424, 373566, 49402, 61430, 4387, 40, 45, NA, 2148429,  a
608, 619.4, 1534618, 305, 228671, 69037, 635619, 1181273, 436438, 54677, 38, 100, NA, 4140638,  a
609, 620.4, 2049587, 53128, 153929, 1175794, 33480, 47589, 35523, 7041, 32, 73, NA, 3556071,  a
610, 621.4, 1144729, 121383, 448761, 5479, 309428, 5472, 259847, 486295, 94, 69, NA, 2781394,  a
611, 622.4, 313330, 429065, 70357, 8368, 9100, 24211, 318124, 24416, 85, 69, NA, 1196971,  a
612, 623.5, 981734, 441944, 68948, 3667, 314503, 247050, 30179, 290944, 100, 60, NA, 2378969,  a
613, 624.5, 582015, 226, 79298, 66450, 292117, 136993, 203614, 21356, 70, 70, NA, 1382069,  a
614, 625.5, 43228, 204054, 36594, 31206, 105190, 44893, 18414, 75353, 23, 59, NA, 558932,  a
615, 626.5, 67793, 30253, 307537, 1264952, 636057, 37424, 82116, 8730, 83, 55, NA, 2434862,  a
616, 627.5, 39551, 16728, 485383, 25047, 102754, 80037, 376512, 372468, 60, 51, NA, 1498480,  a
617, 628.6, 105578, 708559, 51878, 7856, 20277, 19312, 22086, 545452, 96, 76, NA, 1480998,  a
618, 629.6, 293094, 15215, 1042602, 58107, 282966, 544737, 1011219, 15126, 17, 18, NA, 3263066,  a
619, 630.6, 491843, 264243, 454667, 46806, 708, 484149, 396319, 476633, 43, 70, NA, 2615368,  a
620, 631.6, 228283, 57450, 67486, 1010, 126533, 1004809, 24997, 43112, 97, 28, NA, 1553680,  a
621, 632.6, 11267, 384281, 768449, 422965, 65280, 215490, 19875, 514261, 85, 51, NA, 2401868,  a
622, 633.7, 42272, 1494, 165192, 89607, 957492, 1119871, 104404, 308268, 56, 91, NA, 2788600,  a
623, 634.7, 173326, 296792, 465721, 17906, 455936, 2010810, 1734661, 115943, 42, 5, NA, 5271095,  a
624, 635.7, 194482, 142928, 494277, 160770, 58510, 1208775, 30979, 51365, 88, 93, NA, 2342086,  a
625, 636.7, 233158, 59989, 115564, 585254, 125599, 118604, 96050, 77339, 75, 96, NA, 1411557,  a
626, 637.7, 33798, 142653, 473929, 841571, 25732, 142529, 101087, 88675, 32, 36, NA, 1849974,  a
627, 638.7, 531566, 53418, 208496, 1231452, 257066, 242657, 399476, 5719, 22, 35, NA, 2929850,  a
628, 639.7, 886258, 1599336, 11420, 154262, 1368267, 11957, 284214, 258453, 72, 49, NA, 4574167,  a
629, 640.7, 4767, 982176, 667041, 106171, 331077, 72547, 180170, 2393, 62, 61, NA, 2346342,  a
630, 641.7, 669870, 548093, 577116, 326616, 86416, 120388, 14732, 62184, 78, 21, NA, 2405415,  a
631, 642.7, 476860, 466124, 432914, 3933, 316859, 667282, 834882, 23047, 12, 51, NA, 3221901,  a
632, 643.8, 10191, 79043, 1209672, 794764, 1297893, 110756, 27539, 1177288, 26, 76, NA, 4707146,  a
633, 644.8, 256586, 58995, 762110, 119942, 1154350, 536206, 7342, 15658, 29, 80, NA, 2911189,  a
634, 645.8, 278177, 24825, 13186, 1032126, 93899, 236810, 312749, 64980, 39, 4, NA, 2056752,  a
635, 646.8, 24346, 71546, 360274, 28588, 946, 469314, 178116, 205247, 74, 93, NA, 1338377,  a
636, 647.8, 12316, 1148180, 1610442, 1037114, 130711, 780135, 31008, 146567, 93, 24, NA, 4896473,  a
637, 648.8, 53600, 112606, 9698, 3640, 45954, 815300, 171361, 430116, 94, 82, NA, 1642275,  a
638, 649.8, 1385, 5643, 84150, 637239, 357833, 81, 623358, 206905, 42, 97, NA, 1916594,  a
639, 650.8, 10450, 28437, 6647, 88074, 85955, 546, 700505, 649, 97, 45, NA, 921263,  a
640, 651.9, 811020, 1247579, 77454, 49661, 41008, 165990, 63238, 8965, 12, 99, NA, 2464915,  a
641, 652.9, 1781248, 33417, 1038, 6246, 835711, 18337, 55202, 51943, 17, 14, NA, 2783142,  a
642, 653.9, 37039, 770518, 857022, 45092, 220054, 48198, 1180247, 2470, 76, 63, NA, 3160640,  a
643, 654.9, 869826, 213278, 9549, 378634, 479784, 478358, 8797, 988100, 19, 1, NA, 3426326,  a
644, 655.9, 52783, 22032, 80192, 1243566, 64583, 623831, 4066, 225038, 62, 39, NA, 2316091,  a
645, 656.9, 246726, 882363, 11685, 82695, 208010, 13650, 115811, 1626598, 17, 89, NA, 3187538,  a
646, 657.9, 388647, 497835, 210487, 321319, 33256, 95435, 190352, 517179, 6, 95, NA, 2254510,  a
647, 658.9, 369, 334228, 819782, 109589, 110401, 537213, 37920, 612584, 77, 92, NA, 2562086,  a
648, 659.9, 129992, 2429, 335181, 47693, 131240, 318235, 337917, 168968, 81, 16, NA, 1471655,  a
649, 660.9, 70825, 458228, 543938, 128297, 5184, 100986, 257874, 5457, 46, 98, NA, 1570789,  a
650, 661.9, 309154, 218908, 9149, 611776, 26960, 41749, 791411, 99518, 9, 37, NA, 2108625,  a
651, 662.9, 87775, 4218, 306020, 95085, 194590, 5980, 366870, 388468, 82, 42, NA, 1449006,  a
652, 664.0, 92948, 18562, 10667, 910440, 14125, 316071, 253020, 2020, 3, 38, NA, 1617853,  a
653, 665.0, 1313316, 988048, 1835156, 538867, 128155, 340638, 295161, 12426, 69, 66, NA, 5451767,  a
654, 666.0, 23148, 118726, 8128, 845793, 751056, 54990, 4965, 121851, 29, 58, NA, 1928657,  a
655, 667.0, 832239, 64, 226595, 395, 257063, 183593, 30682, 35810, 88, 56, NA, 1566441,  a
656, 668.0, 621736, 505234, 273794, 395934, 716903, 123436, 581070, 146106, 16, 98, NA, 3364213,  a
657, 669.0, 449489, 725, 87076, 7405, 150731, 840189, 54584, 359735, 56, 63, NA, 1949934,  a
658, 670.0, 20, 93077, 1696321, 52346, 2866, 1951, 23512, 351034, 80, 24, NA, 2221127,  a
659, 671.0, 254503, 41062, 12663, 362011, 767, 238165, 727999, 102360, 24, 66, NA, 1739530,  a
660, 672.1, 127057, 10115, 46967, 244200, 20585, 1054725, 47093, 1239874, 60, 30, NA, 2790616,  a
661, 673.1, 10433, 79105, 294977, 450289, 27855, 86408, 27420, 243070, 97, 7, NA, 1219557,  a
662, 674.1, 147196, 743088, 122483, 660561, 387762, 242395, 123874, 782967, 17, 20, NA, 3210326,  a
663, 675.1, 1532044, 497564, 1054698, 370698, 642, 252552, 504742, 38494, 71, 48, NA, 4251434,  a
664, 676.1, 162105, 2575, 51342, 26936, 108252, 165307, 320981, 149677, 83, 25, NA, 987175,  a
665, 677.2, 162490, 4886, 117030, 1246723, 1414649, 145, 660149, 1285684, 61, 73, NA, 4891756,  a
666, 678.2, 66806, 42722, 16825, 262, 57549, 57780, 233339, 326012, 40, 35, NA, 801295,  a
667, 679.2, 293557, 287954, 107761, 328148, 13629, 874554, 30320, 88545, 48, 24, NA, 2024468,  a
668, 680.2, 594700, 144084, 334112, 1336723, 99038, 373769, 95, 598458, 31, 76, NA, 3480979,  a
669, 681.2, 515308, 614587, 520139, 87262, 61265, 19058, 88500, 180502, 50, 60, NA, 2086621,  a
670, 682.2, 11071, 599263, 161935, 28578, 124783, 346313, 38186, 428819, 81, 59, NA, 1738948,  a
671, 683.2, 28964, 247937, 1344863, 2784152, 84715, 155926, 9876, 3446137, 42, 79, NA, 8102570,  a
672, 684.2, 438980, 160258, 217824, 112697, 319298, 471017, 47341, 20395, 25, 52, NA, 1787810,  a
673, 685.2, 15932, 152782, 7585, 22061, 418139, 428742, 146846, 86887, 39, 50, NA, 1278974,  a
674, 686.3, 67682, 296881, 72741, 152384, 33955, 307937, 90164, 68, 71, 44, NA, 1021812,  a
675, 687.3, 427711, 398869, 517410, 245021, 1634, 490774, 2302, 16408, 79, 31, NA, 2100129,  a
676, 688.3, 464691, 1268953, 492449, 21954, 149307, 179491, 659739, 336528, 27, 55, NA, 3573112,  a
677, 689.3, 5467, 85620, 42380, 2666, 17235, 253887, 936009, 1592424, 45, 79, NA, 2935688,  a
678, 690.3, 418358, 86708, 324386, 625621, 322124, 233992, 66145, 187924, 49, 68, NA, 2265258,  a
679, 691.3, 339744, 5000, 1573, 531351, 2192, 575611, 158256, 112373, 3, 63, NA, 1726100,  a
680, 692.4, 71281, 94818, 200418, 215208, 80872, 1057929, 40096, 40883, 18, 27, NA, 1801505,  a
681, 693.4, 1174, 150213, 737978, 84342, 443570, 5314, 432263, 212395, 30, 13, NA, 2067249,  a
682, 694.4, 281505, 159573, 368252, 92006, 208949, 703928, 648426, 246, 86, 4, NA, 2462885,  a
683, 695.4, 13214, 1122287, 417938, 9857, 165616, 18785, 221585, 242490, 25, 76, NA, 2211772,  a
684, 696.4, 36578, 9777, 151993, 162198, 3984, 104, 54218, 186101, 86, 61, NA, 604953,  a
685, 697.5, 6714, 4687, 367542, 28279, 656645, 1908, 28651, 13362, 89, 92, NA, 1107788,  a
686, 698.5, 436673, 103714, 373684, 97838, 4131, 203150, 108156, 23525, 80, 86, NA, 1350871,  a
687, 699.5, 109376, 122285, 41965, 4043, 86857, 208812, 161290, 443165, 48, 96, NA, 1177793,  a
688, 700.5, 172518, 76878, 631, 1323517, 178086, 766808, 158558, 72938, 1, 27, NA, 2749934,  a
689, 701.5, 1087850, 188345, 6886, 435412, 141615, 138690, 65873, 1214945, 72, 88, NA, 3279616,  a
690, 702.5, 3468, 497333, 30243, 2846, 485042, 96803, 67201, 71608, 29, 18, NA, 1254544,  a
691, 703.5, 365424, 94239, 1287451, 35683, 1329140, 112401, 44374, 6565, 15, 59, NA, 3275277,  a
692, 704.5, 61998, 300754, 113811, 19824, 213137, 32103, 121428, 4600, 54, 11, NA, 867655,  a
693, 705.5, 247744, 295555, 1013137, 493914, 273, 6544, 264064, 708696, 95, 42, NA, 3029927,  a
694, 706.6, 46398, 51643, 299602, 562901, 112760, 64621, 2202624, 271098, 70, 6, NA, 3611647,  a
695, 707.6, 801570, 66343, 15849, 2773, 237, 1226343, 34485, 30216, 38, 60, NA, 2177816,  a
696, 708.6, 612430, 171900, 407413, 57454, 14630, 383847, 724165, 1749926, 5, 73, NA, 4121765,  a
697, 709.6, 188967, 8168, 1110096, 608787, 371289, 3041, 72450, 42389, 56, 39, NA, 2405187,  a
698, 710.6, 31422, 3373, 6345, 787769, 387220, 163704, 1071238, 281721, 79, 19, NA, 2732792,  a
699, 711.6, 237035, 229925, 777404, 440407, 294992, 52364, 8594, 656452, 90, 2, NA, 2697173,  a
700, 712.6, 2388722, 76806, 230893, 62527, 64668, 908913, 400195, 157635, 21, 88, NA, 4290359,  a
701, 713.6, 349176, 15622, 80253, 599900, 13180, 444287, 26, 59334, 41, 8, NA, 1561778,  a
702, 714.7, 115188, 609165, 249522, 1344, 3011865, 26, 172901, 584202, 48, 100, NA, 4744213,  a
703, 715.7, 1483374, 798805, 3852, 2444444, 505507, 114406, 508254, 448342, 94, 3, NA, 6306984,  a
704, 716.7, 185690, 733691, 9529, 237748, 13423, 193414, 12212, 1738675, 9, 73, NA, 3124382,  a
705, 717.7, 1764, 106616, 333281, 145497, 195124, 80478, 1317, 1170123, 77, 62, NA, 2034200,  a
706, 718.7, 202087, 736351, 26757, 241011, 140, 58190, 43677, 877604, 83, 96, NA, 2185817,  a
707, 719.7, 915977, 111789, 1665, 757668, 1915948, 336463, 788156, 847150, 13, 81, NA, 5674816,  a
708, 720.7, 303886, 182550, 503194, 379795, 320417, 318344, 258259, 194236, 1, 1, NA, 2460681,  a
709, 721.7, 1626093, 325080, 1087, 399322, 13312, 4214, 1935047, 171615, 27, 19, NA, 4475770,  a
710, 722.8, 146951, 114003, 564086, 369187, 209900, 18372, 272454, 52, 36, 33, NA, 1695005,  a
711, 723.8, 297989, 222616, 22502, 59844, 25792, 250420, 11850, 10566, 95, 8, NA, 901579,  a
712, 724.8, 201809, 56267, 318571, 743956, 123124, 102581, 5907, 21333, 87, 44, NA, 1573548,  a
713, 725.8, 15375, 309663, 219736, 713899, 7570, 4923, 115277, 929707, 48, 23, NA, 2316150,  a
714, 726.8, 1368, 412481, 62032, 105214, 60496, 295898, 457547, 752497, 100, 48, NA, 2147533,  a
715, 727.8, 23252, 123165, 83003, 280277, 14426, 16444, 40605, 321961, 24, 39, NA, 903133,  a
716, 728.8, 1270429, 2647, 206499, 1639285, 53004, 1554353, 192013, 136382, 76, 36, NA, 5054612,  a
717, 729.9, 183409, 131102, 12628, 469628, 783569, 72835, 1232118, 472265, 62, 84, NA, 3357554,  a
718, 730.9, 327141, 517381, 67228, 22214, 34375, 6284, 512078, 678408, 100, 94, NA, 2165109,  a
719, 731.9, 25219, 458013, 14543, 401040, 28255, 323569, 46996, 126827, 18, 93, NA, 1424462,  a
720, 732.9, 5563, 10007, 53180, 28580, 661829, 39218, 23409, 117, 2, 69, NA, 821903,  a
721, 733.9, 125956, 896508, 704283, 1059903, 15046, 64589, 20075, 127449, 27, 6, NA, 3013809,  a
722, 734.9, 1027664, 828350, 233538, 451778, 48924, 14494, 74053, 64292, 28, 6, NA, 2743093,  a
723, 735.9, 18821, 3501, 119240, 839799, 439603, 2853, 118714, 143293, 32, 77, NA, 1685824,  a
724, 736.9, 356225, 402177, 247732, 548140, 1359961, 80001, 59849, 536339, 52, 20, NA, 3590424,  a
725, 738.0, 373550, 81544, 1263608, 227222, 154959, 167296, 26380, 234890, 41, 95, NA, 2529449,  a
726, 739.0, 152062, 16174, 319146, 27989, 294032, 13644, 56156, 796700, 20, 66, NA, 1675903,  a
727, 740.0, 39668, 866651, 8964, 3483, 255, 328221, 1498615, 227851, 8, 91, NA, 2973708,  a
728, 741.0, 18616, 387069, 382539, 79942, 764985, 52496, 1014, 12347, 16, 25, NA, 1699008,  a
729, 742.0, 161523, 15915, 666106, 572483, 48864, 756036, 831094, 150026, 70, 74, NA, 3202047,  a
730, 743.0, 680582, 12016, 393521, 241081, 57585, 16028, 81813, 1032284, 47, 75, NA, 2514910,  a
731, 744.0, 705379, 109504, 265427, 249817, 51789, 263997, 734401, 95958, 29, 2, NA, 2476272,  a
732, 745.0, 281680, 13769, 29080, 23302, 47574, 619705, 102150, 109024, 3, 6, NA, 1226284,  a
733, 746.1, 661202, 14176, 576358, 17753, 49158, 171849, 199601, 830, 83, 79, NA, 1690927,  a
734, 747.1, 7251, 106, 21019, 62, 302805, 303851, 13151, 84715, 86, 8, NA, 732960,  a
735, 748.1, 17924, 131158, 754908, 4233, 760313, 224432, 655413, 89855, 1, 96, NA, 2638236,  a
736, 749.1, 845137, 450800, 363859, 896013, 689750, 50238, 875902, 212343, 63, 30, NA, 4384042,  a
737, 750.1, 231343, 3104, 164977, 335258, 182648, 69443, 8265, 383998, 58, 4, NA, 1379036,  a
738, 751.1, 14, 190872, 1837, 339624, 3135667, 245350, 4417, 1092330, 99, 14, NA, 5010111,  a
739, 752.1, 1082828, 147627, 454506, 24198, 314, 191030, 97940, 135874, 44, 63, NA, 2134317,  a
740, 753.2, 295940, 1838, 225537, 214733, 535359, 31528, 451, 23763, 86, 44, NA, 1329149,  a
741, 754.2, 11810, 82629, 7715, 11169, 13368, 226280, 353215, 10452, 68, 42, NA, 716638,  a
742, 755.2, 575931, 101666, 317324, 1154745, 24526, 149, 152590, 480329, 39, 42, NA, 2807260,  a
743, 756.2, 60779, 130806, 2666, 2424, 235472, 195725, 627039, 129998, 82, 24, NA, 1384909,  a
