obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
31, 32.3, 16243, 33958, 1205854, 113922, 231557, 271297, 36149, 328, 8, 62, NA, 1909308,  X
32, 33.3, 74077, 334722, 128889, 116329, 161556, 9776, 503564, 320292, 41, 93, NA, 1649205,  X
33, 34.3, 16853, 921, 103165, 182012, 236463, 70086, 102533, 240328, 97, 3, NA, 952361,  X
34, 35.3, 1330288, 4493, 334424, 578072, 75869, 1115833, 8148, 242648, 79, 60, NA, 3689775,  X
35, 36.4, 96186, 28646, 2478, 278884, 271397, 46131, 6318, 62136, 77, 15, NA, 792176,  X
36, 37.4, 5412, 50348, 1223, 314881, 482680, 37081, 182881, 98802, 70, 57, NA, 1173308,  X
37, 38.4, 571167, 1205, 131348, 994463, 507090, 195476, 43275, 673872, 93, 22, NA, 3117896,  X
38, 39.4, 74742, 54718, 62208, 262872, 52180, 406635, 19174, 696740, 24, 88, NA, 1629269,  X
39, 40.4, 51202, 6241, 833983, 625981, 56527, 110373, 105104, 45850, 28, 30, NA, 1835261,  X
40, 41.4, 363187, 1557, 129379, 57917, 117351, 236318, 1698, 527423, 11, 97, NA, 1434830,  X
41, 42.4, 46406, 102608, 679516, 63000, 14650, 122661, 158775, 29807, 7, 62, NA, 1217423,  X
42, 43.4, 28841, 340040, 3906, 721, 18994, 859335, 39007, 888079, 100, 10, NA, 2178923,  X
43, 44.4, 21312, 702238, 46832, 175526, 13323, 39073, 180275, 394468, 40, 1, NA, 1573047,  X
44, 45.4, 472862, 295263, 609060, 485914, 307359, 328526, 14620, 616081, 99, 25, NA, 3129685,  X
45, 46.4, 457763, 1635, 169, 73023, 262976, 942146, 32436, 1042711, 39, 81, NA, 2812859,  X
46, 47.4, 78517, 5162, 360896, 34012, 270327, 2688, 155725, 1662402, 48, 25, NA, 2569729,  X
47, 48.5, 407898, 71801, 855149, 788455, 75006, 6, 1454968, 717120, 96, 89, NA, 4370403,  X
48, 49.5, 147494, 105455, 221408, 24848, 3022569, 45162, 12913, 460779, 99, 51, NA, 4040628,  X
49, 50.5, 274005, 54904, 1, 7298, 622338, 342216, 148646, 388778, 54, 14, NA, 1838186,  X
50, 51.5, 88564, 442580, 134425, 202667, 7463, 120673, 55461, 141992, 69, 75, NA, 1193825,  X
51, 52.5, 346, 604388, 7169, 30651, 299425, 345165, 57909, 465, 40, 91, NA, 1345518,  X
52, 53.5, 908377, 405252, 1195432, 54002, 56620, 554939, 118629, 373499, 18, 66, NA, 3666750,  X
53, 54.5, 151781, 1059277, 61517, 1017, 1146594, 359051, 134769, 68368, 56, 44, NA, 2982374,  X
54, 55.5, 851923, 55744, 7750, 25577, 889831, 390673, 404155, 118917, 20, 13, NA, 2744570,  X
55, 56.5, 11156, 352461, 555397, 1241581, 1476065, 77102, 256447, 85126, 46, 93, NA, 4055335,  X
56, 57.5, 49858, 70928, 317290, 28782, 49508, 8502, 5584, 142719, 8, 1, NA, 673171,  X
57, 58.5, 819649, 699007, 1583, 120927, 134218, 66, 842137, 679747, 43, 52, NA, 3297334,  X
58, 59.5, 330165, 601, 452220, 156947, 741246, 786965, 142369, 519899, 3, 57, NA, 3130412,  X
59, 60.6, 114291, 80999, 1065444, 84836, 171992, 571093, 282994, 323979, 10, 85, NA, 2695628,  X
60, 61.6, 17078, 430704, 31152, 1118217, 1096, 748886, 43814, 373807, 4, 66, NA, 2764754,  X
61, 62.6, 5414, 702297, 493113, 240902, 1867, 19001, 102569, 157929, 70, 98, NA, 1723092,  X
62, 63.6, 41276, 44691, 23122, 373178, 40331, 69701, 2046, 270614, 40, 64, NA, 864959,  X
63, 64.6, 31147, 114667, 212086, 742210, 287127, 93741, 1359316, 1186570, 50, 51, NA, 4026864,  X
64, 65.6, 4212, 323858, 114948, 343237, 302571, 45724, 95325, 948741, 54, 14, NA, 2178616,  X
65, 66.6, 15261, 1776, 1222210, 68858, 135601, 187087, 48949, 332082, 19, 87, NA, 2011824,  X
66, 67.6, 660295, 683, 182774, 7535, 1947, 14332, 32337, 54961, 92, 52, NA, 954864,  X
67, 68.6, 1320169, 525562, 1387079, 40386, 279149, 269224, 1017812, 1400562, 2, 17, NA, 6239943,  X
68, 69.6, 539879, 351735, 112029, 433292, 247815, 342944, 45, 1120, 58, 45, NA, 2028859,  X
69, 70.6, 191267, 18961, 73287, 845772, 271001, 77394, 13834, 139, 58, 63, NA, 1491655,  X
70, 71.6, 286, 874655, 117626, 251018, 188734, 907637, 24922, 155065, 74, 13, NA, 2519943,  X
71, 72.7, 19820, 856939, 192237, 239429, 399184, 53885, 22589, 13236, 75, 9, NA, 1797319,  X
72, 73.7, 500835, 218252, 97604, 60959, 205436, 377997, 317311, 169284, 11, 67, NA, 1947678,  X
73, 74.7, 52817, 1806100, 237926, 379953, 289452, 6192, 8707, 1213, 36, 9, NA, 2782360,  X
74, 75.7, 809, 480421, 65312, 367723, 82495, 239442, 117904, 439943, 52, 20, NA, 1794049,  X
75, 76.7, 49278, 30, 102, 740243, 318821, 12412, 386078, 234730, 82, 65, NA, 1741694,  X
76, 77.7, 1, 66671, 34858, 555925, 877984, 289651, 26953, 334470, 47, 39, NA, 2186513,  X
77, 78.7, 209, 106217, 3466, 6851, 2097, 12, 833889, 616683, 69, 2, NA, 1569424,  X
78, 79.7, 265053, 1386205, 41440, 27714, 185330, 144032, 1301167, 711038, 68, 34, NA, 4061979,  X
79, 80.7, 12431, 97468, 914720, 154147, 99892, 86626, 244181, 16626, 69, 33, NA, 1626091,  X
80, 81.7, 744217, 79192, 916651, 322897, 0, 27858, 6261, 536979, 70, 21, NA, 2634055,  X
81, 82.7, 1017939, 2077528, 512382, 721459, 7590, 8818, 343359, 150997, 88, 92, NA, 4840072,  X
82, 83.7, 570415, 160336, 164054, 56118, 584584, 225872, 378666, 174173, 26, 42, NA, 2314218,  X
83, 84.7, 44874, 239188, 13716, 978, 280824, 2316949, 184137, 394578, 64, 3, NA, 3475244,  X
84, 85.8, 14700, 392685, 311443, 197617, 419486, 508121, 59174, 442033, 59, 34, NA, 2345259,  X
85, 86.8, 300704, 396183, 951988, 938781, 137747, 67112, 7714, 219565, 70, 16, NA, 3019794,  X
86, 87.8, 1279, 45, 513622, 1120410, 909, 370798, 36473, 534562, 78, 2, NA, 2578098,  X
87, 88.8, 242659, 1593029, 123183, 1185317, 4323, 54580, 10037, 1154171, 29, 57, NA, 4367299,  X
88, 89.8, 6331, 991731, 216667, 23875, 82450, 116, 712116, 48238, 4, 56, NA, 2081524,  X
89, 90.8, 1203919, 10299, 6474, 21164, 265160, 293347, 391061, 122799, 84, 46, NA, 2314223,  X
90, 91.8, 108336, 469159, 150632, 836877, 616336, 25976, 9773, 240796, 13, 5, NA, 2457885,  X
91, 92.8, 90120, 260711, 25372, 787185, 391512, 544, 190433, 655998, 25, 25, NA, 2401875,  X
92, 93.8, 803522, 156654, 915176, 54336, 1197, 170695, 10584, 479210, 18, 25, NA, 2591374,  X
93, 94.8, 1469300, 11278, 92198, 214746, 610188, 51202, 700884, 4231, 50, 27, NA, 3154027,  X
94, 95.8, 1144, 227005, 639944, 382497, 419257, 63422, 361726, 100899, 12, 54, NA, 2195894,  X
95, 96.8, 737461, 54, 264859, 29, 10555, 91929, 27208, 28561, 26, 18, NA, 1160656,  X
96, 97.8, 3727, 568942, 2173, 2163, 14939, 166208, 502461, 160592, 74, 27, NA, 1421205,  X
97, 98.9, 872, 415818, 844594, 667486, 398039, 121469, 14724, 14140, 19, 16, NA, 2477142,  X
98, 99.9, 54766, 221728, 1195, 462, 780783, 150859, 10443, 996035, 66, 26, NA, 2216271,  X
99, 100.9, 119832, 23968, 222798, 70222, 1820, 218956, 74612, 28524, 100, 21, NA, 760732,  X
100, 101.9, 320317, 8821, 37766, 92829, 3205, 35783, 186147, 244624, 28, 6, NA, 929492,  X
101, 102.9, 128656, 1848299, 750995, 681243, 1131162, 853666, 367, 25497, 11, 88, NA, 5419885,  X
102, 103.9, 5602, 334540, 269500, 18906, 442582, 746070, 116646, 20223, 12, 92, NA, 1954069,  X
103, 104.9, 1026481, 92444, 338925, 174426, 141609, 219331, 1064473, 793564, 43, 8, NA, 3851253,  X
104, 105.9, 92269, 61192, 435894, 193626, 299926, 84873, 253099, 301578, 75, 36, NA, 1722457,  X
105, 106.9, 249658, 6735, 353364, 113956, 68226, 13237, 1549420, 408026, 17, 86, NA, 2762622,  X
106, 107.9, 89500, 188451, 596352, 193386, 14327, 1123183, 127341, 1570703, 4, 3, NA, 3903243,  X
107, 108.9, 1283710, 99551, 131289, 60671, 70959, 63889, 23561, 63984, 2, 4, NA, 1797614,  X
108, 109.9, 1567738, 785816, 36180, 519607, 14479, 161008, 506184, 568802, 100, 41, NA, 4159814,  X
109, 110.9, 1587854, 1595418, 1051327, 196230, 172476, 103488, 1063806, 1771, 82, 65, NA, 5772370,  X
110, 112.0, 1255, 863064, 120740, 34938, 152350, 28613, 1434333, 451006, 54, 89, NA, 3086299,  X
111, 113.0, 17459, 110382, 771279, 324486, 331176, 244597, 338357, 345595, 26, 3, NA, 2483331,  X
112, 114.0, 968674, 69791, 97229, 482598, 8849, 45905, 355748, 89013, 4, 55, NA, 2117807,  X
113, 115.0, 12917, 15715, 2742, 24940, 38248, 1055128, 134453, 745, 58, 82, NA, 1284888,  X
114, 116.0, 1213415, 65062, 406667, 140830, 105482, 2278, 572538, 335052, 29, 29, NA, 2841324,  X
115, 117.0, 348189, 51924, 279938, 23028, 10497, 10318, 423464, 24089, 32, 21, NA, 1171447,  X
116, 118.0, 313220, 356605, 47541, 982263, 3914, 353555, 53665, 1008868, 37, 50, NA, 3119631,  X
117, 119.0, 44275, 63517, 408790, 108761, 228543, 1239507, 100601, 352572, 81, 36, NA, 2546566,  X
118, 120.0, 33031, 20636, 387351, 2441, 359682, 114406, 91420, 474357, 100, 59, NA, 1483324,  X
119, 121.0, 3900, 474368, 1241191, 582425, 864541, 133157, 47682, 377236, 90, 95, NA, 3724500,  X
120, 122.0, 84186, 432893, 36136, 382717, 92520, 263625, 77113, 232829, 58, 33, NA, 1602019,  X
121, 123.0, 5314, 7476, 453, 197346, 813811, 574901, 25051, 34403, 18, 5, NA, 1658755,  X
122, 124.1, 773269, 501, 174363, 56164, 401649, 1022, 55701, 759111, 92, 85, NA, 2221780,  X
123, 125.1, 269418, 16416, 35332, 274138, 9555, 10631, 12638, 71051, 77, 72, NA, 699179,  X
124, 126.1, 176223, 487830, 17314, 784965, 762905, 542021, 16923, 6725, 83, 51, NA, 2794906,  X
125, 127.1, 128190, 84962, 98437, 1381, 1221893, 115063, 119864, 76923, 68, 3, NA, 1846713,  X
126, 128.1, 413916, 183948, 176216, 300103, 2176143, 51995, 8875, 123945, 74, 64, NA, 3435141,  X
127, 129.1, 19955, 1673564, 98159, 7822, 398743, 1285, 7620, 65171, 61, 100, NA, 2272319,  X
128, 130.1, 3529, 19992, 236327, 1011964, 1129348, 143838, 149282, 616081, 52, 56, NA, 3310361,  X
129, 131.1, 17505, 262611, 1074604, 24928, 529, 71740, 292755, 53784, 34, 77, NA, 1798456,  X
130, 132.1, 45017, 12536, 107557, 126972, 72844, 1381194, 528961, 219906, 16, 45, NA, 2494987,  X
131, 133.1, 8284, 109926, 343142, 22782, 3, 1024802, 1063026, 11992, 44, 6, NA, 2583957,  X
132, 134.1, 261499, 1230822, 9512, 74758, 665701, 1925, 17023, 392652, 31, 32, NA, 2653892,  X
133, 135.1, 295, 34431, 191088, 317037, 278497, 61608, 89806, 34638, 65, 34, NA, 1007400,  X
134, 136.2, 459409, 236542, 5557, 251729, 184763, 286096, 304439, 28889, 48, 42, NA, 1757424,  X
135, 137.2, 314652, 201665, 225750, 298, 2217353, 143106, 264419, 199153, 7, 14, NA, 3566396,  X
136, 138.2, 2169, 1237212, 28887, 1397215, 157348, 289895, 1169283, 2897, 52, 24, NA, 4284906,  X
137, 139.2, 184980, 183916, 15321, 938783, 3877, 116238, 74500, 317361, 32, 98, NA, 1834976,  X
138, 140.2, 579519, 28775, 16159, 3278, 1524119, 756648, 737828, 8253, 99, 36, NA, 3654579,  X
139, 141.2, 119387, 37060, 3925, 42552, 27872, 31319, 123210, 21551, 13, 24, NA, 406876,  X
140, 142.2, 279506, 387844, 467039, 97698, 46036, 18031, 415127, 290609, 11, 42, NA, 2001890,  X
141, 143.2, 1102285, 382786, 55532, 545167, 170881, 89986, 229117, 2387, 98, 34, NA, 2578141,  X
142, 144.2, 180, 130795, 817964, 110224, 700155, 18252, 296921, 20723, 26, 35, NA, 2095214,  X
143, 145.2, 195672, 5663, 3793, 323821, 573659, 342792, 108723, 203953, 91, 60, NA, 1758076,  X
144, 146.2, 2252, 243633, 13843, 156, 634363, 210119, 48379, 316531, 85, 71, NA, 1469276,  X
145, 147.2, 659838, 190904, 221116, 512, 929952, 83549, 586062, 886828, 50, 19, NA, 3558761,  X
146, 148.3, 9688, 6509, 167075, 53899, 139215, 20469, 1978, 5375, 90, 14, NA, 404208,  X
147, 149.3, 629435, 468667, 14462, 107619, 1892, 42101, 423595, 374878, 90, 81, NA, 2062649,  X
148, 150.3, 1124296, 36017, 30514, 491519, 79595, 189103, 792620, 212223, 68, 89, NA, 2955887,  X
149, 151.3, 31430, 174641, 1156770, 108883, 925637, 31934, 2769254, 817612, 95, 54, NA, 6016161,  X
150, 152.3, 7141, 1278732, 18867, 234733, 818586, 160862, 270433, 234680, 40, 98, NA, 3024034,  X
151, 153.3, 363, 25869, 769413, 2383, 4248, 50779, 32148, 636560, 72, 69, NA, 1521763,  X
152, 154.3, 21341, 112648, 80872, 121964, 2082551, 2575, 15137, 514639, 50, 45, NA, 2951727,  X
153, 155.3, 443925, 184809, 378434, 2069644, 363767, 589429, 194, 105766, 71, 48, NA, 4135968,  X
154, 156.3, 124900, 750994, 570247, 119803, 94329, 987855, 424574, 130310, 42, 87, NA, 3203012,  X
155, 157.3, 13643, 161983, 123880, 20842, 291799, 26892, 17208, 19074, 55, 36, NA, 675321,  X
156, 158.3, 579176, 81579, 429196, 2443, 96689, 71464, 7363, 1137623, 43, 8, NA, 2405533,  X
157, 159.3, 12007, 41358, 467870, 4450, 766072, 754987, 20690, 164988, 61, 25, NA, 2232422,  X
158, 160.3, 24446, 759656, 102561, 1924784, 353, 533623, 70755, 1713156, 2, 46, NA, 5129334,  X
159, 161.4, 171693, 180896, 2812, 41510, 111021, 178330, 7019, 41102, 48, 89, NA, 734383,  X
160, 162.4, 20265, 582462, 1861397, 72537, 260268, 418177, 89637, 377587, 45, 38, NA, 3682330,  X
161, 163.4, 215700, 97408, 494190, 78859, 912246, 762296, 31918, 251702, 78, 42, NA, 2844319,  X
162, 164.4, 389088, 38990, 14241, 15584, 197961, 67373, 94978, 10315, 34, 35, NA, 828530,  X
163, 165.4, 1578365, 952246, 335632, 97685, 1291683, 12010, 11949, 518246, 83, 77, NA, 4797816,  X
164, 166.4, 66031, 90053, 181379, 10193, 4875, 14258, 25485, 672414, 8, 7, NA, 1064688,  X
165, 167.4, 872786, 465641, 552598, 93572, 120608, 159934, 13289, 757957, 34, 80, NA, 3036385,  X
166, 168.4, 331662, 959226, 116907, 24109, 7538, 22649, 90016, 60031, 88, 9, NA, 1612138,  X
167, 169.4, 231255, 80865, 8929, 14532, 55009, 1192745, 123580, 218556, 58, 37, NA, 1925471,  X
168, 170.4, 13698, 8663, 98570, 63836, 83139, 249540, 79009, 269040, 46, 94, NA, 865495,  X
169, 171.4, 1133, 8118, 1596353, 1901, 67787, 752153, 2026, 525028, 16, 46, NA, 2954499,  X
170, 172.4, 1248071, 2261696, 602921, 142744, 7035, 883968, 65330, 500744, 69, 7, NA, 5712509,  X
171, 173.4, 146862, 614546, 212668, 297971, 277979, 2913, 4224, 473831, 8, 73, NA, 2030994,  X
172, 174.5, 7906, 234564, 106, 49893, 245266, 455, 361440, 17715, 49, 29, NA, 917345,  X
173, 175.5, 556954, 1236059, 139207, 311204, 305, 661286, 654, 262779, 78, 75, NA, 3168448,  X
174, 176.5, 4511, 776252, 311498, 83, 538787, 205679, 675875, 71914, 4, 69, NA, 2584599,  X
175, 177.5, 268469, 46712, 15356, 769956, 132164, 522, 1016414, 178894, 34, 97, NA, 2428487,  X
176, 178.5, 1087513, 17613, 91875, 192000, 33283, 69953, 84, 343009, 2, 5, NA, 1835330,  X
177, 179.5, 36149, 883222, 285521, 2071527, 85240, 245862, 28386, 135003, 81, 79, NA, 3770910,  X
178, 180.5, 123838, 1961399, 223196, 11137, 11433, 9773, 1499019, 142712, 18, 100, NA, 3982507,  X
179, 181.5, 5218, 63721, 406150, 1306, 968947, 851967, 191881, 185941, 3, 81, NA, 2675131,  X
180, 182.5, 2353433, 224416, 129713, 903, 65949, 164001, 23269, 51756, 12, 24, NA, 3013440,  X
181, 183.5, 1163701, 128612, 376031, 560707, 9905, 108172, 382616, 143747, 32, 48, NA, 2873491,  X
182, 184.5, 676852, 21091, 33181, 95, 768505, 484645, 1701, 22599, 56, 81, NA, 2008669,  X
183, 185.5, 2210622, 3623, 453970, 507266, 8472, 320306, 416952, 201021, 100, 87, NA, 4122232,  X
184, 186.6, 428373, 229156, 41972, 4095, 53982, 111019, 2435, 2001, 91, 51, NA, 873033,  X
185, 187.6, 639259, 138706, 39131, 294723, 87619, 148710, 68070, 828679, 20, 69, NA, 2244897,  X
186, 188.6, 584846, 367085, 26730, 589314, 213583, 211856, 6084, 396324, 19, 66, NA, 2395822,  X
187, 189.6, 210295, 1683214, 584409, 3015, 751786, 186630, 251625, 46253, 26, 25, NA, 3717227,  X
188, 190.6, 546, 134568, 364606, 980, 75733, 754834, 6948, 453783, 52, 64, NA, 1791998,  X
189, 191.6, 84558, 390509, 358317, 512631, 174947, 4065, 2470, 79434, 68, 72, NA, 1606931,  X
190, 192.6, 60673, 436718, 675426, 633729, 18772, 31159, 1225141, 88304, 43, 16, NA, 3169922,  X
191, 193.6, 130133, 412831, 1115297, 2323270, 6553, 132739, 1829966, 5231, 47, 76, NA, 5956020,  X
192, 194.6, 487995, 108894, 117158, 78370, 2123, 2522697, 70013, 184297, 32, 39, NA, 3571547,  X
193, 195.6, 758459, 3812, 9671, 234322, 12312, 392472, 275460, 3063, 72, 14, NA, 1689571,  X
194, 196.6, 18573, 158326, 1, 132292, 168417, 21542, 3217, 191976, 26, 27, NA, 694344,  X
195, 197.6, 152312, 38516, 27962, 1663532, 7386, 95333, 734, 18251, 24, 29, NA, 2004026,  X
196, 198.6, 63843, 289901, 370105, 84201, 259924, 62, 13455, 22119, 89, 78, NA, 1103610,  X
197, 199.7, 8014, 228360, 2887, 212, 405145, 23884, 247446, 320978, 18, 86, NA, 1236926,  X
198, 200.7, 833, 168018, 384258, 511494, 249357, 175915, 605462, 35869, 75, 22, NA, 2131206,  X
199, 201.7, 32006, 306964, 7982, 4624, 412210, 41958, 152112, 58, 60, 87, NA, 957914,  X
200, 202.7, 272334, 344897, 93525, 18190, 131760, 45474, 144560, 327, 24, 8, NA, 1051067,  X
201, 203.7, 413899, 5812, 48080, 140858, 1855, 3074, 3379, 124373, 65, 14, NA, 741330,  X
202, 204.7, 166014, 557, 40872, 988899, 60321, 303124, 1541378, 412993, 22, 47, NA, 3514158,  X
203, 205.7, 274628, 13741, 19846, 8592, 156107, 732037, 305, 1022546, 31, 55, NA, 2227802,  X
204, 206.7, 1013493, 417906, 12456, 48173, 109772, 429215, 345914, 440946, 16, 87, NA, 2817875,  X
205, 207.7, 768600, 452295, 100736, 42611, 160330, 60505, 142773, 146642, 2, 44, NA, 1874492,  X
206, 208.7, 11120, 61829, 408803, 25568, 473923, 164323, 465619, 89530, 64, 100, NA, 1700715,  X
207, 209.7, 643310, 416066, 10377, 1383, 660561, 311334, 463727, 82576, 19, 17, NA, 2589334,  X
208, 210.8, 505850, 7533, 330213, 588041, 780539, 2186, 56067, 69970, 63, 71, NA, 2340399,  X
209, 211.8, 638388, 10980, 5722, 20052, 66456, 36938, 3089, 1074250, 79, 36, NA, 1855875,  X
210, 212.8, 1066968, 76642, 5524, 133261, 385039, 1789, 170721, 595, 55, 93, NA, 1840539,  X
211, 213.8, 2062, 46909, 33346, 124974, 2740, 1029, 6162, 145020, 26, 89, NA, 362242,  X
212, 214.8, 1728, 156238, 148603, 338120, 330120, 145258, 196615, 9225, 71, 86, NA, 1325907,  X
213, 215.8, 353055, 297820, 12399, 1842030, 29762, 764981, 245516, 167255, 6, 9, NA, 3712818,  X
214, 216.8, 841031, 826917, 9883, 85038, 27482, 1868200, 441122, 177088, 77, 93, NA, 4276761,  X
215, 217.8, 741696, 59874, 64997, 24154, 13401, 269654, 88509, 45937, 99, 91, NA, 1308222,  X
216, 218.8, 292333, 13796, 665018, 539, 492312, 0, 294949, 209354, 86, 34, NA, 1968301,  X
217, 219.8, 61106, 223482, 5905, 566159, 85687, 30619, 149080, 135557, 34, 55, NA, 1257595,  X
218, 220.8, 13118, 212598, 497419, 842344, 53929, 1085, 998001, 5813, 72, 53, NA, 2624307,  X
219, 221.8, 757360, 3041, 48900, 244290, 506628, 9220, 192346, 5551, 71, 20, NA, 1767336,  X
220, 222.8, 120631, 72166, 74577, 896844, 3862, 14651, 12072, 91222, 7, 53, NA, 1286025,  X
221, 223.9, 6, 1256576, 382656, 27878, 32931, 225541, 297, 11242, 83, 34, NA, 1937127,  X
222, 224.9, 690646, 746537, 105345, 97478, 614091, 118, 69927, 79530, 42, 71, NA, 2403672,  X
223, 225.9, 330624, 211, 6434, 367420, 889745, 127994, 391895, 48090, 1, 38, NA, 2162413,  X
224, 226.9, 347727, 884103, 511014, 2016, 6979, 274184, 124733, 322489, 32, 40, NA, 2473245,  X
225, 227.9, 446458, 30352, 122971, 17119, 208405, 350045, 253758, 331994, 20, 54, NA, 1761102,  X
226, 228.9, 390504, 1582425, 1549929, 1263530, 125543, 524718, 15021, 306719, 5, 75, NA, 5758389,  X
227, 229.9, 18832, 635351, 25066, 1306854, 616974, 422, 110799, 19586, 76, 52, NA, 2733884,  X
228, 230.9, 486694, 960000, 12626, 1642, 11572, 61059, 50264, 291283, 42, 23, NA, 1875140,  X
229, 231.9, 464776, 88458, 283568, 82074, 168842, 1860815, 104465, 1524118, 24, 73, NA, 4577116,  X
230, 232.9, 304567, 166781, 72998, 5070, 28773, 5643, 63011, 1557, 75, 11, NA, 648400,  X
231, 233.9, 843333, 973015, 16388, 788286, 18507, 4185, 165457, 144965, 17, 73, NA, 2954136,  X
232, 234.9, 81222, 257176, 63869, 108039, 419304, 1701, 205, 21651, 57, 42, NA, 953167,  X
233, 235.9, 362907, 99461, 210, 210596, 120746, 111026, 8817, 553, 3, 68, NA, 914316,  X
234, 237.0, 186358, 379286, 1799, 131355, 14246, 23284, 157453, 402180, 33, 91, NA, 1295961,  X
235, 238.0, 24515, 344105, 5552, 3154583, 73073, 299813, 9889, 20, 28, 27, NA, 3911550,  X
236, 239.0, 115180, 266980, 437950, 4287, 43839, 138424, 510510, 4142, 59, 40, NA, 1521312,  X
237, 240.0, 306123, 41939, 21606, 89276, 49661, 68510, 3145, 1920317, 1, 38, NA, 2500577,  X
238, 241.0, 299987, 540608, 58307, 78913, 226932, 66913, 87129, 133148, 93, 49, NA, 1491937,  X
239, 242.0, 120583, 357164, 745960, 8161, 2051, 51030, 334954, 826348, 68, 48, NA, 2446251,  X
240, 243.0, 1537052, 134, 15709, 15638, 1118056, 171035, 15142, 78727, 89, 43, NA, 2951493,  X
241, 244.0, 1563520, 1576700, 95858, 664241, 68297, 23126, 45044, 99313, 58, 6, NA, 4136099,  X
242, 245.0, 311412, 180828, 478514, 866842, 26843, 272812, 1232933, 865068, 79, 51, NA, 4235252,  X
243, 246.0, 532061, 690335, 145409, 506549, 161525, 221060, 6345, 105385, 6, 56, NA, 2368669,  X
244, 247.0, 39603, 5077, 340290, 420597, 93781, 1422, 58433, 257585, 53, 85, NA, 1216788,  X
245, 248.0, 32156, 300939, 21206, 6048, 131012, 171606, 343498, 166547, 93, 89, NA, 1173012,  X
246, 249.1, 11418, 19245, 110330, 721905, 77974, 159723, 50395, 527, 35, 42, NA, 1151517,  X
247, 250.1, 119, 81, 992612, 6593, 7237, 481381, 134232, 1038939, 38, 5, NA, 2661194,  X
