obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
84, 85.6, 36203, 784047, 18276, 27669, 59626, 106061, 25742, 243447, 83, 62, NA, 1301071,  6
85, 86.6, 83611, 1583509, 698888, 355813, 117734, 35241, 1107, 1154150, 75, 3, NA, 4030053,  6
86, 87.6, 179120, 229909, 37122, 455682, 503047, 258369, 281698, 504911, 16, 42, NA, 2449858,  6
87, 88.6, 36664, 339899, 967244, 921825, 23549, 445647, 14428, 57324, 13, 76, NA, 2806580,  6
88, 89.6, 580923, 3102, 3554, 82210, 6239, 28805, 119957, 636616, 80, 57, NA, 1461406,  6
89, 90.7, 176636, 3115, 5070, 146834, 254975, 470698, 165294, 127252, 41, 88, NA, 1349874,  6
90, 91.7, 177399, 6357, 35, 843211, 73919, 361004, 142439, 262922, 10, 74, NA, 1867286,  6
91, 92.7, 61983, 65436, 2179, 3633, 39237, 3152, 5728, 22730, 43, 88, NA, 204078,  6
92, 93.7, 9450, 231188, 125555, 905507, 24017, 55353, 5449, 840, 80, 8, NA, 1357359,  6
93, 94.7, 1231552, 251199, 180040, 601771, 1218253, 989, 296913, 97338, 43, 64, NA, 3878055,  6
94, 95.7, 6727, 220636, 10805, 593816, 2199507, 110271, 689679, 46143, 42, 28, NA, 3877584,  6
95, 96.7, 205152, 4405, 129699, 230085, 85, 23662, 365936, 638458, 70, 81, NA, 1597482,  6
96, 97.7, 139038, 163823, 729572, 385497, 652090, 184661, 109785, 3081, 38, 2, NA, 2367547,  6
97, 98.7, 520431, 373995, 454813, 11617, 353407, 323791, 560404, 722723, 5, 52, NA, 3321181,  6
98, 99.7, 1139515, 64833, 102870, 277609, 270805, 7881, 736509, 199907, 79, 38, NA, 2799929,  6
99, 100.7, 198434, 305318, 544988, 174158, 45858, 8434, 534366, 20308, 40, 13, NA, 1831864,  6
100, 101.7, 59345, 125465, 87581, 53192, 101264, 189975, 1223, 656769, 30, 42, NA, 1274814,  6
101, 102.7, 1426270, 63822, 4825, 269801, 166468, 210496, 828306, 291814, 19, 99, NA, 3261802,  6
102, 103.7, 285431, 793125, 148055, 256443, 883327, 702517, 953308, 22665, 34, 60, NA, 4044871,  6
103, 104.7, 52921, 334307, 962143, 220901, 898, 684714, 210230, 59157, 14, 57, NA, 2525271,  6
104, 105.7, 702384, 91263, 37089, 10519, 224424, 34064, 141446, 372792, 83, 65, NA, 1613981,  6
105, 106.7, 341556, 230631, 97875, 75636, 341802, 617772, 104676, 162709, 19, 12, NA, 1972657,  6
106, 107.7, 3165, 248371, 3150, 1210065, 240510, 97529, 641273, 1972290, 94, 29, NA, 4416353,  6
107, 108.7, 290826, 6819, 103135, 119887, 251801, 3915, 442588, 149158, 73, 95, NA, 1368129,  6
108, 109.7, 875, 188328, 146279, 97186, 452208, 8650, 102678, 37053, 54, 75, NA, 1033257,  6
109, 110.7, 38962, 270982, 125825, 1289933, 4080407, 194958, 838590, 313602, 23, 74, NA, 7153259,  6
110, 111.7, 23853, 20345, 17306, 37857, 164401, 248782, 445240, 298460, 3, 27, NA, 1256244,  6
111, 112.7, 589459, 842, 1076, 138170, 4299, 222251, 351784, 530915, 64, 56, NA, 1838796,  6
112, 113.7, 1371497, 23353, 236, 491510, 347035, 1462064, 33238, 86643, 75, 93, NA, 3815576,  6
113, 114.7, 43164, 1560619, 39925, 391885, 404437, 4473, 7692, 11279, 68, 70, NA, 2463474,  6
114, 115.7, 417760, 494505, 323132, 3599, 316205, 509496, 14048, 151519, 25, 41, NA, 2230264,  6
115, 116.7, 152084, 21023, 630017, 101356, 11147, 62327, 15821, 34998, 38, 97, NA, 1028773,  6
116, 117.7, 167159, 174026, 153293, 353933, 332, 7655, 406, 121323, 52, 79, NA, 978127,  6
117, 118.7, 187537, 215434, 9526, 11221, 432970, 62363, 231675, 160031, 88, 64, NA, 1310757,  6
118, 119.7, 181782, 7312, 271246, 199080, 801046, 27835, 243350, 9685, 36, 62, NA, 1741336,  6
119, 120.7, 771131, 300427, 519969, 127486, 7300, 6732, 115914, 39798, 66, 32, NA, 1888757,  6
120, 121.7, 1374193, 381701, 1646747, 122496, 3818, 21970, 40924, 117853, 17, 10, NA, 3709702,  6
121, 122.7, 22662, 25098, 824375, 342686, 128064, 1703976, 75885, 411344, 95, 16, NA, 3534090,  6
122, 123.7, 23770, 191180, 63972, 395027, 1115481, 242077, 423830, 13223, 1, 14, NA, 2468560,  6
123, 124.7, 247366, 1616438, 520678, 1112800, 2569009, 480288, 647637, 240940, 43, 69, NA, 7435156,  6
124, 125.7, 559010, 34233, 96405, 1243376, 66533, 1042237, 153437, 396024, 68, 30, NA, 3591255,  6
125, 126.7, 1204281, 491829, 163351, 33510, 32396, 259, 65937, 99724, 16, 72, NA, 2091287,  6
126, 127.7, 129885, 6618, 179500, 665189, 292684, 6045, 603806, 7797, 76, 65, NA, 1891524,  6
127, 128.7, 1413, 4803, 643246, 0, 34090, 2268, 737, 1470610, 88, 59, NA, 2157167,  6
128, 129.7, 82051, 376692, 81163, 186569, 310998, 283202, 1282069, 67345, 35, 65, NA, 2670089,  6
129, 130.8, 156861, 5988, 344183, 1592383, 297649, 111241, 0, 1643, 34, 11, NA, 2509948,  6
130, 131.8, 891016, 29878, 365, 689818, 1259344, 2081, 209848, 107565, 61, 93, NA, 3189915,  6
131, 132.8, 46489, 1388106, 177513, 761, 131, 851640, 148354, 723894, 3, 68, NA, 3336888,  6
132, 133.8, 160537, 3, 20242, 182499, 86172, 220958, 256315, 12773, 80, 41, NA, 939499,  6
133, 134.8, 533285, 28133, 1191, 422382, 1572912, 632173, 82008, 36929, 71, 27, NA, 3309013,  6
134, 135.8, 13497, 798794, 613492, 345614, 73616, 1858463, 982, 39580, 75, 60, NA, 3744038,  6
135, 136.8, 4995, 138, 31822, 130407, 414406, 22610, 38446, 130193, 14, 19, NA, 773017,  6
136, 137.8, 484663, 43270, 50991, 11596, 138144, 52938, 1568467, 1049550, 18, 19, NA, 3399619,  6
137, 138.8, 20729, 44945, 443468, 705325, 22742, 1519, 1307903, 338011, 64, 39, NA, 2884642,  6
138, 139.8, 756664, 28875, 327000, 6423, 938030, 10564, 233155, 18760, 83, 70, NA, 2319471,  6
139, 140.8, 287242, 1544508, 1119, 140627, 101717, 250006, 513624, 1007103, 97, 99, NA, 3845946,  6
140, 141.8, 196411, 628275, 648396, 27003, 15484, 131783, 161025, 362673, 12, 31, NA, 2171050,  6
141, 142.8, 5869, 49532, 137140, 12660, 283760, 37434, 348517, 193188, 18, 41, NA, 1068100,  6
142, 143.8, 563847, 1783668, 173753, 170929, 4107, 2520698, 248002, 343639, 44, 45, NA, 5808643,  6
143, 144.8, 333188, 162454, 546955, 172204, 42689, 4622, 1075925, 302086, 38, 82, NA, 2640123,  6
144, 145.8, 115757, 359951, 91964, 363807, 330236, 34881, 22786, 17738, 22, 27, NA, 1337120,  6
145, 146.8, 142026, 44033, 367015, 1571772, 1613566, 55949, 487639, 140811, 64, 88, NA, 4422811,  6
146, 147.8, 927502, 7021, 47238, 303466, 731573, 688299, 435656, 182175, 35, 16, NA, 3322930,  6
147, 148.8, 12915, 338788, 39333, 1664420, 46941, 574558, 996990, 102634, 79, 93, NA, 3776579,  6
148, 149.8, 1526339, 257010, 671771, 72124, 102160, 75911, 84028, 47308, 56, 71, NA, 2836651,  6
149, 150.8, 593, 432896, 187042, 37640, 16344, 2340, 6194, 59218, 4, 9, NA, 742267,  6
150, 151.8, 50259, 85784, 3595, 560258, 462099, 34597, 92590, 101245, 95, 79, NA, 1390427,  6
151, 152.8, 436999, 89704, 213139, 288363, 60885, 196328, 536726, 697906, 26, 99, NA, 2520050,  6
152, 153.8, 1, 12302, 2107042, 121109, 726, 207471, 649284, 333568, 8, 26, NA, 3431503,  6
153, 154.8, 93410, 7551, 21203, 153614, 5717, 51504, 15295, 1322290, 17, 95, NA, 1670584,  6
154, 155.8, 1959, 2893, 1076990, 64060, 134508, 577397, 119120, 41634, 52, 82, NA, 2018561,  6
155, 156.8, 518738, 252191, 330051, 2678, 32521, 107118, 830645, 808811, 45, 58, NA, 2882753,  6
156, 157.8, 415774, 511995, 67726, 32655, 616625, 1970, 65052, 380124, 56, 78, NA, 2091921,  6
157, 158.8, 15813, 485750, 85995, 359804, 59133, 247989, 626100, 350908, 54, 77, NA, 2231492,  6
158, 159.8, 27363, 21834, 1225306, 604477, 146454, 21423, 254215, 1201681, 41, 90, NA, 3502753,  6
159, 160.8, 297041, 22434, 800808, 2322, 301244, 276352, 291468, 1014572, 72, 10, NA, 3006241,  6
160, 161.8, 676485, 83246, 129258, 32236, 209066, 2506, 16257, 21184, 27, 41, NA, 1170238,  6
161, 162.8, 26148, 319166, 466036, 197098, 514954, 1434489, 55869, 17429, 4, 23, NA, 3031189,  6
162, 163.8, 62998, 599, 218027, 4473, 40175, 100048, 85710, 6708, 91, 81, NA, 518738,  6
163, 164.8, 76867, 3354808, 14290, 1865494, 55876, 13326, 3509, 3451, 100, 83, NA, 5387621,  6
164, 165.8, 162381, 279079, 22086, 13539, 979729, 8632, 169452, 126732, 28, 65, NA, 1761630,  6
165, 166.8, 731502, 1032599, 10126, 55015, 254813, 159745, 1282645, 839405, 16, 55, NA, 4365850,  6
166, 167.8, 220020, 200887, 63751, 52393, 497761, 891209, 853779, 872906, 83, 33, NA, 3652706,  6
167, 168.8, 156534, 54234, 165937, 427914, 38177, 706046, 85030, 12452, 84, 63, NA, 1646324,  6
168, 169.8, 764932, 1625, 93923, 602892, 449665, 599725, 317939, 44668, 52, 30, NA, 2875369,  6
169, 170.8, 193598, 668465, 262394, 1234, 245914, 169192, 204756, 504921, 11, 50, NA, 2250474,  6
170, 171.8, 224346, 2663861, 5392, 60903, 2816, 29170, 31775, 153502, 29, 99, NA, 3171765,  6
171, 172.8, 83661, 35564, 149006, 35676, 2719, 19717, 39985, 50323, 32, 38, NA, 416651,  6
172, 173.8, 43472, 102528, 798895, 271704, 96948, 19113, 636882, 25991, 2, 2, NA, 1995533,  6
173, 174.8, 303177, 376695, 2964, 246785, 6961, 14378, 169695, 259463, 35, 83, NA, 1380118,  6
174, 175.8, 3917, 74005, 554059, 141637, 456, 108243, 801040, 60554, 86, 52, NA, 1743911,  6
175, 176.9, 14727, 355125, 204823, 29894, 170082, 20796, 83343, 528, 37, 50, NA, 879318,  6
176, 177.9, 1048885, 16503, 30811, 230979, 845815, 20067, 109213, 3084, 30, 72, NA, 2305357,  6
177, 178.9, 13698, 15563, 3539, 147770, 96466, 834386, 302288, 193611, 58, 5, NA, 1607321,  6
178, 179.9, 30166, 212396, 607791, 1, 70840, 4983, 1749913, 157067, 74, 39, NA, 2833157,  6
179, 180.9, 46867, 43011, 339354, 2059582, 16071, 210, 1008463, 64358, 31, 89, NA, 3577916,  6
180, 181.9, 58276, 72512, 67273, 270951, 404227, 1468949, 338069, 18974, 78, 51, NA, 2699231,  6
181, 182.9, 973039, 1179565, 53557, 5012, 92575, 914350, 454151, 1362, 71, 27, NA, 3673611,  6
182, 183.9, 14590, 52489, 477527, 551308, 90457, 147454, 305015, 27628, 77, 10, NA, 1666468,  6
183, 184.9, 155284, 5286, 628508, 163392, 870370, 9414, 2473, 1076804, 21, 23, NA, 2911531,  6
184, 185.9, 79946, 40204, 14091, 15351, 9954, 306266, 12151, 216992, 11, 47, NA, 694955,  6
185, 186.9, 350555, 525652, 26569, 1139646, 224204, 760807, 232391, 22051, 1, 2, NA, 3281875,  6
186, 187.9, 425209, 122291, 298206, 3039955, 4617, 47225, 125498, 547823, 69, 97, NA, 4610824,  6
187, 188.9, 58899, 16969, 131818, 666924, 174149, 368928, 46025, 825470, 60, 26, NA, 2289182,  6
188, 189.9, 210222, 233935, 31766, 59579, 1323385, 145113, 2403, 1760, 87, 89, NA, 2008163,  6
189, 190.9, 475188, 793997, 288580, 193077, 257012, 542110, 127132, 359207, 6, 87, NA, 3036303,  6
190, 191.9, 314991, 206967, 248201, 127539, 957857, 127235, 62121, 414565, 26, 2, NA, 2459476,  6
191, 192.9, 6840, 524880, 116590, 257087, 208845, 2353, 1263268, 42391, 66, 25, NA, 2422254,  6
192, 193.9, 254007, 29913, 313519, 157845, 226884, 536219, 17179, 1428440, 97, 55, NA, 2964006,  6
193, 194.9, 82020, 65116, 129291, 1178598, 4788, 201919, 278719, 644478, 80, 12, NA, 2584929,  6
194, 195.9, 1078306, 12139, 1395940, 1568, 31902, 31598, 887303, 78404, 24, 9, NA, 3517160,  6
195, 196.9, 77660, 421, 908999, 634844, 1302, 30500, 1686136, 4225, 20, 12, NA, 3344087,  6
196, 197.9, 223165, 434886, 1122333, 359351, 142, 42922, 1019, 221275, 97, 26, NA, 2405093,  6
197, 198.9, 107497, 265253, 48754, 1703722, 4985, 259340, 2724, 152303, 79, 40, NA, 2544578,  6
198, 199.9, 37910, 152434, 6, 131465, 12153, 944288, 78718, 100267, 75, 64, NA, 1457241,  6
199, 200.9, 218995, 8676, 149244, 179634, 259569, 1696946, 211801, 944939, 58, 52, NA, 3669804,  6
200, 201.9, 62242, 167630, 460604, 23118, 274530, 26275, 385198, 18072, 16, 42, NA, 1417669,  6
201, 202.9, 5651, 102356, 758449, 697631, 439448, 29117, 4967, 719284, 51, 61, NA, 2756903,  6
202, 203.9, 970276, 43013, 692999, 198792, 45833, 140329, 97433, 384231, 29, 98, NA, 2572906,  6
203, 204.9, 101525, 811299, 671532, 950530, 92803, 524076, 253858, 1227035, 97, 80, NA, 4632658,  6
204, 205.9, 363716, 21987, 13895, 221329, 674900, 482587, 1972173, 685768, 42, 29, NA, 4436355,  6
205, 206.9, 146749, 534529, 171410, 119522, 93195, 4014, 754172, 283926, 29, 49, NA, 2107517,  6
206, 207.9, 130502, 724939, 725285, 443033, 128760, 35879, 28281, 164227, 29, 57, NA, 2380906,  6
207, 208.9, 411149, 103201, 3015, 1330672, 416987, 422826, 869463, 415276, 67, 55, NA, 3972589,  6
208, 209.9, 1671086, 29013, 1534072, 500105, 470853, 39, 32757, 34385, 27, 10, NA, 4272310,  6
209, 210.9, 164042, 49862, 680959, 99318, 62410, 175040, 1558409, 530493, 83, 12, NA, 3320533,  6
210, 211.9, 11328, 164856, 58137, 424041, 848125, 312914, 402862, 583505, 2, 86, NA, 2805768,  6
211, 212.9, 246245, 30863, 26288, 74613, 536218, 54882, 85699, 264014, 79, 29, NA, 1318822,  6
212, 213.9, 18454, 120, 16492, 320270, 507577, 238711, 614702, 940499, 49, 12, NA, 2656825,  6
213, 214.9, 546982, 93, 71627, 327218, 158769, 254600, 9908, 632336, 45, 35, NA, 2001533,  6
214, 215.9, 38778, 70983, 1825091, 1969, 16948, 3171, 7513, 27248, 8, 15, NA, 1991701,  6
215, 216.9, 47943, 30759, 9546, 159712, 405, 169700, 97332, 696754, 44, 87, NA, 1212151,  6
216, 217.9, 121581, 228635, 882248, 382692, 76844, 101844, 266, 54348, 55, 98, NA, 1848458,  6
217, 218.9, 36872, 803502, 241032, 2908478, 31592, 14054, 16951, 928567, 23, 14, NA, 4981048,  6
218, 220.0, 134566, 604178, 1379791, 377918, 935358, 69582, 67572, 60630, 91, 11, NA, 3629595,  6
219, 221.0, 68607, 1747, 33667, 63534, 549992, 310728, 94475, 149626, 67, 65, NA, 1272376,  6
220, 222.0, 175150, 72893, 729567, 564884, 447867, 712659, 144895, 315, 61, 34, NA, 2848230,  6
221, 223.0, 8174, 327779, 202912, 315763, 4274, 2312, 343188, 549069, 49, 15, NA, 1753471,  6
222, 224.0, 97593, 5697, 77351, 329057, 5705, 68694, 1055501, 114906, 33, 15, NA, 1754504,  6
223, 225.0, 44737, 490999, 1207367, 88615, 387208, 144421, 2232, 5256, 16, 33, NA, 2370835,  6
224, 226.0, 64807, 530, 199623, 420683, 139084, 31927, 50532, 528350, 20, 2, NA, 1435536,  6
225, 227.0, 47778, 104511, 64464, 116568, 54312, 18397, 60409, 101669, 85, 40, NA, 568108,  6
226, 228.0, 202853, 7146, 82089, 59733, 325047, 210660, 64247, 525183, 6, 45, NA, 1476958,  6
227, 229.0, 718383, 1650178, 9564, 179874, 260668, 848944, 56133, 9337, 100, 61, NA, 3733081,  6
228, 230.0, 71501, 28835, 485838, 85087, 84878, 237786, 231197, 1569995, 73, 20, NA, 2795117,  6
229, 231.0, 143563, 68537, 656909, 603395, 658201, 54374, 283432, 26676, 37, 11, NA, 2495087,  6
230, 232.0, 297412, 691611, 4358, 61294, 1741383, 16916, 217485, 207222, 65, 42, NA, 3237681,  6
231, 233.0, 9354, 157450, 1071083, 483, 9086, 350986, 109102, 6932, 62, 99, NA, 1714476,  6
232, 234.0, 41766, 264748, 86807, 804470, 426936, 24495, 559857, 696166, 85, 34, NA, 2905245,  6
233, 235.0, 62512, 130022, 14484, 675425, 788081, 134230, 887268, 293278, 17, 99, NA, 2985300,  6
234, 236.0, 32030, 213409, 101950, 225339, 66855, 234857, 241318, 607, 56, 67, NA, 1116365,  6
235, 237.0, 685322, 4594, 0, 408366, 370256, 1067073, 35369, 1304623, 52, 93, NA, 3875603,  6
236, 238.0, 175451, 514082, 775, 509096, 3810, 23554, 524158, 136029, 93, 40, NA, 1886955,  6
237, 239.0, 2065879, 599749, 763716, 313541, 401, 15625, 1013320, 229474, 87, 41, NA, 5001705,  6
238, 240.0, 77024, 41108, 563153, 470587, 367901, 388436, 36030, 862875, 22, 28, NA, 2807114,  6
239, 241.0, 53352, 1564595, 315488, 592997, 269210, 35825, 16592, 88508, 70, 38, NA, 2936567,  6
240, 242.0, 288039, 37611, 18649, 94932, 413816, 33300, 144679, 819759, 72, 44, NA, 1850785,  6
241, 243.0, 60011, 753102, 218274, 719827, 636904, 10242, 118915, 496465, 65, 15, NA, 3013740,  6
242, 244.0, 10370, 187454, 591662, 7258, 17158, 97682, 78757, 107331, 42, 25, NA, 1097672,  6
243, 245.0, 663746, 437130, 428544, 141977, 103840, 34223, 94378, 13909, 96, 75, NA, 1917747,  6
244, 246.0, 85815, 57960, 163303, 674252, 339379, 82845, 2186, 92, 74, 28, NA, 1405832,  6
245, 247.0, 199610, 62075, 402671, 369377, 4682, 70844, 170837, 179292, 57, 21, NA, 1459388,  6
246, 248.0, 292691, 66886, 2745, 153836, 975295, 997352, 44826, 694, 26, 76, NA, 2534325,  6
