obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
41, 42.5, 2219619, 1077004, 53358, 57421, 147206, 376010, 912215, 73529, 87, 31, NA, 4916362,  4
42, 43.5, 5148, 95131, 276220, 692, 14687, 51878, 31771, 899586, 40, 75, NA, 1375113,  4
43, 44.5, 138805, 462, 65248, 151645, 39831, 48, 745240, 1090191, 72, 17, NA, 2231470,  4
44, 45.5, 46174, 14124, 1250179, 200, 177022, 17709, 49593, 96123, 4, 19, NA, 1651124,  4
45, 46.5, 604941, 31743, 661537, 109579, 298333, 95268, 2947356, 18484, 24, 21, NA, 4767241,  4
46, 47.5, 846021, 259870, 947291, 425, 1148576, 7861, 551222, 17902, 46, 43, NA, 3779168,  4
47, 48.5, 8343, 35108, 550782, 510204, 29194, 6550, 704167, 16201, 90, 32, NA, 1860549,  4
48, 49.6, 228469, 443365, 808863, 508651, 165629, 7832, 55120, 80800, 47, 77, NA, 2298729,  4
49, 50.6, 63892, 359028, 2789, 159595, 320720, 17197, 697683, 319383, 35, 29, NA, 1940287,  4
50, 51.6, 133637, 704518, 599, 18483, 197934, 1260, 31525, 167543, 28, 86, NA, 1255499,  4
51, 52.6, 52371, 78957, 45436, 9811, 151108, 705468, 26893, 8312, 3, 40, NA, 1078356,  4
52, 53.6, 120137, 119675, 516618, 70185, 103891, 133, 335564, 152437, 61, 95, NA, 1418640,  4
53, 54.6, 1476544, 194920, 11249, 28995, 44191, 36076, 64849, 35122, 39, 68, NA, 1891946,  4
54, 55.6, 106781, 744038, 41503, 66579, 348385, 72229, 36299, 515153, 46, 26, NA, 1930967,  4
55, 56.6, 36349, 63375, 1152716, 606025, 327974, 707388, 4968, 10737, 61, 79, NA, 2909532,  4
56, 57.7, 109494, 614924, 95227, 34264, 140066, 17211, 73932, 173184, 64, 92, NA, 1258302,  4
57, 58.7, 42244, 28618, 112243, 889686, 121789, 7294, 813, 407569, 94, 24, NA, 1610256,  4
58, 59.7, 367494, 1207858, 4396, 235968, 673, 51002, 369619, 12423, 84, 42, NA, 2249433,  4
59, 60.7, 681082, 457728, 31536, 1056215, 297221, 318307, 30553, 163046, 51, 4, NA, 3035688,  4
60, 61.7, 38481, 441344, 457299, 203705, 958796, 402924, 590125, 361940, 58, 5, NA, 3454614,  4
61, 62.7, 75286, 80680, 2255, 78639, 260829, 33610, 23559, 49085, 23, 74, NA, 603943,  4
62, 63.7, 35971, 380423, 451058, 127053, 154944, 21859, 469798, 2506, 61, 17, NA, 1643612,  4
63, 64.7, 40510, 26753, 107872, 4413, 42058, 168024, 564462, 23332, 97, 27, NA, 977424,  4
64, 65.8, 166673, 1718166, 1014455, 68414, 504617, 83094, 511998, 1144290, 91, 94, NA, 5211707,  4
65, 66.8, 25644, 311389, 537791, 1581445, 17107, 145717, 120, 136444, 56, 100, NA, 2755657,  4
66, 67.8, 1125639, 998857, 735565, 1642211, 112554, 9548, 211124, 610629, 14, 100, NA, 5446127,  4
67, 68.8, 131020, 641109, 238393, 199872, 97315, 66014, 208046, 433990, 63, 23, NA, 2015759,  4
68, 69.8, 74243, 119889, 136949, 1063842, 655143, 284492, 28638, 78215, 54, 11, NA, 2441411,  4
69, 70.8, 105204, 356059, 297803, 27000, 408332, 85503, 39704, 1082518, 91, 99, NA, 2402123,  4
70, 71.8, 175932, 473367, 897190, 268755, 11133, 731275, 2197, 80901, 49, 75, NA, 2640750,  4
71, 72.8, 106484, 7368, 694, 205446, 8316, 227209, 1244710, 376002, 62, 61, NA, 2176229,  4
72, 73.8, 118663, 195530, 307523, 130670, 119019, 274007, 205629, 23361, 41, 27, NA, 1374402,  4
73, 74.9, 346487, 13018, 157576, 41297, 122398, 374951, 273329, 58502, 56, 12, NA, 1387558,  4
74, 75.9, 31417, 1587006, 171231, 758860, 228486, 13897, 27937, 3215, 46, 96, NA, 2822049,  4
75, 76.9, 238258, 137724, 52974, 656711, 33670, 48488, 4781, 123003, 24, 39, NA, 1295609,  4
76, 77.9, 730675, 46046, 497906, 48486, 584, 53969, 10356, 54794, 62, 27, NA, 1442816,  4
77, 78.9, 419043, 347184, 9981, 134857, 255536, 487753, 303850, 7930, 79, 79, NA, 1966134,  4
78, 79.9, 671062, 1107972, 405556, 126998, 269494, 3720, 13546, 2525, 42, 56, NA, 2600873,  4
79, 80.9, 792561, 304689, 11695, 25760, 359934, 50009, 695214, 159493, 92, 72, NA, 2399355,  4
80, 81.9, 714407, 72867, 214780, 962, 134290, 97329, 128285, 1222, 78, 1, NA, 1364142,  4
81, 83.0, 175429, 32341, 201938, 23515, 6702, 37880, 1263, 461301, 35, 78, NA, 940369,  4
82, 84.0, 641320, 98385, 2685, 46690, 200578, 115, 97, 534871, 6, 29, NA, 1524741,  4
83, 85.0, 73939, 536019, 107887, 157067, 818475, 1615044, 1886859, 122297, 70, 49, NA, 5317587,  4
84, 86.0, 2947, 64107, 262363, 1232876, 40097, 830181, 473047, 417628, 34, 97, NA, 3323246,  4
85, 87.0, 4444, 6512, 3, 3275, 740, 577781, 286232, 496118, 80, 4, NA, 1375105,  4
86, 88.0, 1246983, 246, 66994, 9491, 129532, 784008, 111601, 46990, 46, 22, NA, 2395845,  4
87, 89.0, 379468, 250792, 801362, 188443, 58616, 30319, 349387, 9443, 72, 54, NA, 2067830,  4
88, 90.0, 60081, 75871, 1026106, 3534, 496117, 690199, 289726, 125014, 15, 9, NA, 2766648,  4
89, 91.0, 153521, 107061, 116510, 271008, 26207, 43231, 134698, 300133, 26, 100, NA, 1152369,  4
90, 92.1, 276175, 294866, 8608, 67708, 59931, 1192, 23129, 132148, 99, 32, NA, 863757,  4
91, 93.1, 23146, 91734, 29463, 1093038, 111871, 728326, 7311, 7338, 65, 51, NA, 2092227,  4
92, 94.1, 150825, 139372, 3106, 39629, 232853, 103393, 329, 418807, 100, 68, NA, 1088314,  4
93, 95.1, 894590, 10394, 1057930, 1014, 185410, 92127, 22897, 89968, 36, 88, NA, 2354330,  4
94, 96.1, 91727, 91988, 39362, 25654, 246714, 1250312, 11093, 330845, 28, 36, NA, 2087695,  4
95, 97.1, 1756, 37084, 876025, 197045, 183598, 2622, 126640, 174947, 33, 25, NA, 1599717,  4
96, 98.1, 41368, 2740, 993785, 873, 28595, 7765, 38992, 557262, 66, 85, NA, 1671380,  4
97, 99.1, 24665, 158220, 832866, 357612, 8553, 177, 252189, 1052898, 86, 89, NA, 2687180,  4
98, 100.2, 11725, 94046, 531147, 13657, 2524, 358556, 268298, 25243, 63, 18, NA, 1305196,  4
99, 101.2, 201032, 442386, 425319, 425694, 75554, 370, 351610, 250434, 96, 13, NA, 2172399,  4
100, 102.2, 308975, 157940, 673378, 6527, 206103, 298834, 244541, 24290, 59, 13, NA, 1920588,  4
101, 103.2, 95453, 1896671, 70819, 476738, 5754, 26190, 682638, 767598, 92, 76, NA, 4021861,  4
102, 104.2, 147686, 319628, 54681, 80374, 2777, 53501, 37253, 1617305, 39, 58, NA, 2313205,  4
103, 105.2, 1150055, 649476, 81275, 9184, 27615, 201214, 428364, 157786, 55, 68, NA, 2704969,  4
104, 106.2, 97925, 410, 45227, 8214, 251056, 1406481, 129897, 9929, 75, 74, NA, 1949139,  4
105, 107.2, 368306, 142956, 385181, 37820, 20257, 189995, 284185, 39601, 59, 51, NA, 1468301,  4
106, 108.2, 150742, 229904, 585335, 1008, 11931, 320355, 510531, 11471, 87, 79, NA, 1821277,  4
107, 109.3, 224231, 145262, 31166, 809351, 62873, 1013549, 221270, 44864, 19, 66, NA, 2552566,  4
108, 110.3, 478869, 177259, 28426, 477270, 28924, 412140, 868, 81185, 87, 46, NA, 1684941,  4
109, 111.3, 789, 376, 2017482, 419009, 83274, 17904, 520799, 180474, 53, 49, NA, 3240107,  4
110, 112.3, 263930, 54542, 106124, 308408, 836929, 402421, 1037664, 461505, 32, 69, NA, 3471523,  4
111, 113.3, 532412, 458051, 565862, 154332, 15272, 116383, 1884, 1475, 69, 75, NA, 1845671,  4
112, 114.3, 295908, 40396, 259361, 7427, 320016, 761567, 90566, 48, 1, 86, NA, 1775289,  4
113, 115.3, 1175824, 20, 248463, 197044, 96997, 5934, 73804, 143, 31, 1, NA, 1798229,  4
114, 116.3, 49583, 715286, 759374, 15414, 458886, 854335, 182, 61320, 93, 97, NA, 2914380,  4
115, 117.4, 18999, 7316, 276914, 625, 98723, 15743, 771025, 160909, 25, 92, NA, 1350254,  4
116, 118.4, 123799, 252648, 196933, 8282, 176434, 646554, 6719, 707240, 75, 26, NA, 2118609,  4
117, 119.4, 95128, 106537, 723354, 13600, 43155, 954, 7803, 55237, 58, 3, NA, 1045768,  4
118, 120.4, 126604, 87656, 362124, 166741, 117324, 41131, 63949, 6, 58, 2, NA, 965535,  4
119, 121.4, 15945, 125732, 10159, 92700, 62200, 260, 1763011, 19898, 27, 33, NA, 2089905,  4
120, 122.4, 16431, 971991, 604073, 115684, 731058, 609495, 2085, 849501, 47, 61, NA, 3900318,  4
121, 123.4, 3454, 1311001, 2849, 22433, 833716, 110486, 875320, 416036, 10, 17, NA, 3575295,  4
122, 124.4, 4755, 6273, 101244, 2252, 537, 107522, 684754, 514666, 78, 25, NA, 1422003,  4
123, 125.4, 174886, 19878, 10987, 1551263, 169, 165077, 331553, 14036, 78, 89, NA, 2267849,  4
124, 126.5, 18999, 977449, 80800, 286239, 3013771, 136, 490386, 33241, 39, 52, NA, 4901021,  4
125, 127.5, 230674, 252270, 8509, 372, 596219, 2248, 1612338, 129906, 44, 88, NA, 2832536,  4
126, 128.5, 58528, 1781842, 1694, 75452, 484594, 51609, 120599, 201812, 73, 88, NA, 2776130,  4
127, 129.5, 285141, 428876, 132431, 110281, 2073, 959479, 1878, 426, 3, 92, NA, 1920585,  4
128, 130.5, 175126, 7382, 37534, 2035042, 672828, 205959, 1382209, 390259, 14, 34, NA, 4906339,  4
129, 131.5, 202612, 189286, 103, 71253, 299850, 757, 205900, 141792, 92, 63, NA, 1111553,  4
130, 132.5, 40203, 1052330, 30049, 953, 154083, 44665, 686121, 583, 57, 64, NA, 2008987,  4
131, 133.5, 487389, 166580, 7872, 966460, 483778, 16124, 40431, 151909, 76, 45, NA, 2320543,  4
132, 134.6, 926882, 81354, 136, 250698, 974, 5441, 1088039, 153882, 32, 28, NA, 2507406,  4
133, 135.6, 3354, 47963, 218604, 1305153, 33392, 471, 1285, 12914, 83, 88, NA, 1623136,  4
134, 136.6, 33052, 81833, 38952, 84754, 7363, 877, 351819, 82604, 34, 77, NA, 681254,  4
135, 137.6, 10598, 517303, 1372025, 67074, 163278, 260891, 4751, 42423, 67, 19, NA, 2438343,  4
136, 138.6, 305960, 121287, 203435, 488889, 276739, 31604, 62859, 1152285, 89, 30, NA, 2643058,  4
137, 139.6, 105, 1057808, 185750, 132016, 2233, 93, 434278, 916, 98, 100, NA, 1813199,  4
138, 140.6, 581234, 69, 1816015, 83520, 112127, 933602, 152851, 20378, 56, 18, NA, 3699796,  4
139, 141.6, 1676825, 22811, 854266, 153073, 302422, 699365, 693856, 354946, 49, 22, NA, 4757564,  4
140, 142.7, 117612, 378699, 1926, 314292, 13764, 784834, 47297, 629990, 93, 18, NA, 2288414,  4
141, 143.7, 513533, 313881, 82431, 140423, 712901, 2632, 225283, 2710, 78, 24, NA, 1993794,  4
142, 144.7, 208011, 59808, 49, 92863, 26085, 68934, 283839, 32022, 7, 59, NA, 771611,  4
143, 145.7, 80172, 398327, 148812, 151304, 149246, 192994, 8965, 41962, 8, 20, NA, 1171782,  4
144, 146.7, 211436, 501, 472575, 30283, 1704851, 558586, 761950, 245507, 83, 17, NA, 3985689,  4
145, 147.7, 51861, 9258, 909213, 44251, 115501, 91370, 41540, 809821, 64, 92, NA, 2072815,  4
146, 148.7, 225552, 1015539, 817630, 2505, 142, 1200361, 1163287, 337373, 36, 17, NA, 4762389,  4
147, 149.7, 841006, 39826, 66640, 522214, 11076, 1052, 16389, 166782, 56, 16, NA, 1664985,  4
148, 150.8, 113, 211846, 2276258, 61376, 697862, 547733, 61098, 454992, 55, 83, NA, 4311278,  4
149, 151.8, 3267, 243542, 428005, 965006, 1101, 32084, 23414, 758284, 66, 89, NA, 2454703,  4
150, 152.8, 98223, 131082, 66111, 45034, 158554, 175952, 131774, 10043, 66, 66, NA, 816773,  4
151, 153.8, 134351, 181436, 1369005, 703666, 847109, 403023, 214725, 434783, 61, 63, NA, 4288098,  4
152, 154.8, 1727764, 953237, 516998, 284112, 77043, 142614, 80120, 65373, 59, 80, NA, 3847261,  4
153, 155.8, 146792, 8595, 23406, 25732, 476820, 106146, 121459, 128210, 75, 37, NA, 1037160,  4
154, 156.8, 30720, 251834, 845744, 132728, 29230, 377177, 1033028, 73058, 65, 72, NA, 2773519,  4
155, 157.8, 36, 571, 513299, 54296, 149586, 281903, 300733, 170493, 2, 4, NA, 1470917,  4
156, 158.8, 196124, 88405, 154849, 3095214, 131197, 35163, 731251, 377, 56, 25, NA, 4432580,  4
157, 159.9, 133221, 25933, 585349, 202311, 200093, 15188, 40223, 133869, 31, 74, NA, 1336187,  4
158, 160.9, 1554958, 61012, 206879, 7141, 9757, 522505, 312144, 40688, 93, 92, NA, 2715084,  4
159, 161.9, 382762, 8706, 31376, 178269, 122113, 16696, 85223, 324222, 93, 86, NA, 1149367,  4
160, 162.9, 106923, 222510, 495724, 119722, 44732, 1355459, 729, 65241, 26, 2, NA, 2411040,  4
161, 163.9, 295640, 612372, 17874, 1240878, 91167, 10258, 59954, 210467, 43, 1, NA, 2538610,  4
162, 164.9, 433846, 71615, 544439, 207394, 4925, 233213, 467475, 111091, 7, 85, NA, 2073998,  4
163, 165.9, 302136, 22808, 121735, 62599, 293921, 29818, 21368, 331262, 56, 41, NA, 1185647,  4
164, 166.9, 822968, 38249, 390642, 133092, 632251, 191565, 21936, 10451, 26, 11, NA, 2241154,  4
165, 168.0, 638600, 736917, 234058, 104543, 17989, 721, 27947, 645074, 42, 22, NA, 2405849,  4
166, 169.0, 33876, 108328, 499, 584262, 863937, 35185, 1453215, 36238, 73, 96, NA, 3115540,  4
167, 170.0, 753667, 934824, 51084, 846800, 885675, 400289, 404593, 960638, 93, 91, NA, 5237570,  4
168, 171.0, 746374, 965063, 5935, 2587785, 651815, 465675, 155037, 118222, 60, 56, NA, 5695906,  4
169, 172.0, 1782110, 209265, 107739, 48563, 13040, 566319, 40102, 394122, 20, 44, NA, 3161260,  4
170, 173.0, 117530, 64238, 81729, 362033, 42410, 230763, 147559, 191785, 72, 71, NA, 1238047,  4
171, 174.0, 4853, 52545, 18283, 65346, 293765, 1314, 383592, 1190115, 59, 27, NA, 2009813,  4
172, 175.0, 227793, 327177, 165016, 342141, 412946, 506019, 1614845, 136807, 17, 19, NA, 3732744,  4
173, 176.1, 159017, 44828, 308977, 400824, 468900, 1411360, 1702888, 265193, 98, 50, NA, 4761987,  4
174, 177.1, 434038, 346664, 18145, 104533, 219997, 710120, 471358, 91225, 53, 40, NA, 2396080,  4
175, 178.1, 454741, 9453, 29555, 1680778, 25587, 57780, 238363, 352985, 46, 78, NA, 2849242,  4
176, 179.1, 40972, 79060, 269880, 43045, 10717, 39468, 454498, 81612, 98, 15, NA, 1019252,  4
177, 180.1, 339784, 2007162, 178967, 91556, 364521, 58058, 392186, 194123, 7, 17, NA, 3626357,  4
178, 181.1, 21, 364, 2353448, 9953, 3866, 34256, 29745, 121970, 56, 22, NA, 2553623,  4
179, 182.1, 100390, 2286306, 10455, 1045550, 253879, 208022, 1138158, 838963, 53, 98, NA, 5881723,  4
180, 183.1, 63311, 457462, 632522, 236961, 287278, 102783, 113596, 29759, 68, 93, NA, 1923672,  4
181, 184.1, 314710, 400921, 561312, 272764, 448224, 395490, 371115, 2689977, 70, 50, NA, 5454513,  4
182, 185.2, 7190, 1354624, 172226, 23640, 541, 205546, 176, 3862, 46, 12, NA, 1767805,  4
183, 186.2, 244787, 8202, 671306, 286059, 77935, 442996, 203249, 325688, 10, 81, NA, 2260222,  4
184, 187.2, 584, 2498, 19137, 10579, 11223, 134190, 286620, 303916, 16, 39, NA, 768747,  4
185, 188.2, 14674, 333501, 292583, 235655, 944703, 60929, 5057, 50837, 20, 45, NA, 1937939,  4
186, 189.2, 586770, 1486863, 130007, 7886, 2292, 19675, 365003, 50805, 49, 65, NA, 2649301,  4
187, 190.2, 698059, 423220, 150744, 36338, 145316, 76199, 353223, 953183, 68, 51, NA, 2836282,  4
188, 191.2, 146433, 235997, 8319, 15005, 185588, 32282, 178994, 2087649, 94, 52, NA, 2890267,  4
189, 192.2, 180208, 14037, 23390, 44158, 23863, 8490, 88867, 140583, 89, 41, NA, 523596,  4
190, 193.3, 488867, 57625, 133372, 53942, 471291, 1567, 2746283, 621787, 79, 14, NA, 4574734,  4
191, 194.3, 555364, 889659, 262908, 357506, 7273, 339418, 53028, 416899, 25, 1, NA, 2882055,  4
192, 195.3, 207136, 741793, 274370, 819, 26652, 198258, 37200, 74832, 10, 6, NA, 1561060,  4
193, 196.3, 968641, 640967, 42708, 247628, 624122, 552281, 63497, 1275, 57, 72, NA, 3141119,  4
194, 197.3, 13037, 9900, 430700, 5186, 7391, 32591, 97, 1670659, 44, 47, NA, 2169561,  4
195, 198.3, 119221, 266628, 592323, 1353119, 152, 837530, 176529, 196364, 51, 54, NA, 3541866,  4
196, 199.3, 82858, 364608, 117895, 105130, 518448, 112574, 69427, 1122, 58, 19, NA, 1372062,  4
197, 200.3, 533169, 609, 3802, 72409, 354428, 349088, 10308, 1088, 35, 27, NA, 1324901,  4
198, 201.4, 1822, 260852, 1002128, 398926, 900620, 116185, 551230, 225021, 5, 41, NA, 3456784,  4
199, 202.4, 460572, 250781, 1041437, 167973, 159462, 184294, 61884, 725374, 59, 12, NA, 3051777,  4
200, 203.4, 330960, 10025, 452322, 522967, 155778, 537278, 228316, 237013, 17, 1, NA, 2474659,  4
201, 204.4, 988538, 566791, 552697, 184315, 90428, 364248, 588102, 18369, 74, 77, NA, 3353488,  4
202, 205.4, 125911, 332654, 95635, 160036, 246298, 53572, 27428, 2370375, 64, 72, NA, 3411909,  4
203, 206.4, 124638, 40386, 209944, 7842, 11028, 100567, 31535, 5262, 12, 76, NA, 531202,  4
204, 207.4, 7846, 3471, 177435, 14119, 34370, 946, 343794, 466413, 73, 99, NA, 1048394,  4
205, 208.4, 52093, 919241, 349, 66863, 145273, 53253, 480299, 1069318, 42, 18, NA, 2786689,  4
206, 209.5, 193477, 258513, 6407, 263495, 5590, 51035, 347018, 66866, 69, 27, NA, 1192401,  4
207, 210.5, 41922, 3702, 188433, 54507, 1681035, 58014, 60392, 107242, 22, 93, NA, 2195247,  4
208, 211.5, 36036, 9987, 1519353, 1371820, 209329, 334402, 1056253, 73245, 73, 87, NA, 4610425,  4
209, 212.5, 484812, 6958, 402839, 66576, 14925, 49031, 91729, 90793, 2, 87, NA, 1207663,  4
210, 213.5, 3227, 248289, 2213, 69001, 723355, 1042202, 5029, 1103844, 56, 6, NA, 3197160,  4
211, 214.5, 49219, 1892, 18066, 855989, 146255, 75232, 1216797, 755827, 50, 74, NA, 3119277,  4
212, 215.5, 521883, 14428, 81152, 759974, 151489, 3268, 10137, 34276, 5, 7, NA, 1576607,  4
213, 216.5, 171251, 1299701, 411389, 505240, 497059, 21032, 122, 177695, 44, 86, NA, 3083489,  4
214, 217.5, 546759, 656, 898938, 39956, 289673, 882708, 33800, 79994, 54, 58, NA, 2772484,  4
215, 218.6, 3867, 123619, 1051990, 25565, 22417, 290, 106065, 361522, 21, 23, NA, 1695335,  4
216, 219.6, 873191, 174526, 14693, 2052, 593455, 412382, 1727, 164091, 70, 42, NA, 2236117,  4
217, 220.6, 340309, 17838, 43336, 69185, 22968, 102471, 59149, 100021, 90, 73, NA, 755277,  4
218, 221.6, 39404, 262961, 71614, 337, 307008, 67673, 315023, 328630, 67, 45, NA, 1392650,  4
219, 222.6, 261547, 4400, 230225, 32050, 946, 190629, 287465, 1251717, 3, 32, NA, 2258979,  4
220, 223.6, 339365, 608696, 179538, 2464, 88488, 104787, 103147, 14952, 92, 75, NA, 1441437,  4
221, 224.6, 84842, 111643, 31776, 176845, 215165, 4732, 467320, 57730, 78, 54, NA, 1150053,  4
222, 225.6, 183889, 1576, 3440, 511, 288, 789026, 885403, 214821, 91, 71, NA, 2078954,  4
223, 226.7, 251024, 16985, 188949, 353349, 100327, 1495, 1518819, 412022, 57, 51, NA, 2842970,  4
224, 227.7, 31071, 618135, 173665, 1056837, 29247, 43089, 43275, 22112, 56, 64, NA, 2017431,  4
225, 228.7, 28624, 1909038, 51598, 146646, 95735, 6966, 91806, 4871, 46, 6, NA, 2335284,  4
226, 229.7, 640575, 117014, 38567, 1292839, 47108, 1761, 33170, 1074204, 41, 24, NA, 3245238,  4
227, 230.7, 402136, 1200032, 282249, 406643, 818, 8484, 91212, 233546, 25, 81, NA, 2625120,  4
228, 231.7, 156409, 101388, 280431, 21146, 164098, 11606, 241805, 202212, 50, 77, NA, 1179095,  4
229, 232.7, 9405, 352225, 766095, 274597, 1032460, 515767, 731865, 555158, 21, 2, NA, 4237572,  4
230, 233.7, 11924, 331236, 270741, 73440, 236047, 2944, 154006, 857450, 91, 18, NA, 1937788,  4
231, 234.7, 716470, 408779, 12428, 61815, 612823, 179887, 169, 62982, 81, 96, NA, 2055353,  4
232, 235.8, 894743, 68016, 36513, 317046, 322327, 48658, 75717, 71461, 9, 41, NA, 1834481,  4
233, 236.8, 48792, 1105, 381768, 44159, 291307, 524299, 57370, 498264, 64, 20, NA, 1847064,  4
234, 237.8, 253699, 64108, 245793, 79305, 1815334, 1028017, 615803, 134, 61, 89, NA, 4102193,  4
235, 238.8, 1559416, 592235, 112838, 157937, 543597, 1072304, 29533, 78547, 54, 74, NA, 4146407,  4
236, 239.8, 4196, 644267, 8691, 5851, 239112, 51, 103932, 4670, 14, 96, NA, 1010770,  4
237, 240.8, 21699, 654, 335507, 4468, 715789, 25568, 528191, 1008884, 97, 13, NA, 2640760,  4
238, 241.8, 163703, 130788, 1324913, 45, 150739, 268192, 692980, 25440, 20, 87, NA, 2756800,  4
239, 242.8, 123368, 1442, 224631, 289293, 96656, 2796, 18975, 991809, 86, 77, NA, 1748970,  4
240, 243.9, 328937, 9739, 20591, 388999, 150967, 224339, 2167878, 58457, 15, 93, NA, 3349907,  4
241, 244.9, 662797, 15204, 358162, 666908, 476814, 276725, 70586, 423332, 63, 9, NA, 2950528,  4
242, 245.9, 73, 184798, 83528, 212454, 42107, 230347, 142139, 577248, 53, 21, NA, 1472694,  4
243, 246.9, 1423724, 62137, 144422, 1274037, 8893, 19341, 18175, 256093, 1, 15, NA, 3206822,  4
244, 247.9, 391438, 957720, 166631, 70452, 33855, 203534, 9399, 1227664, 9, 85, NA, 3060693,  4
245, 248.9, 341166, 199884, 717166, 370069, 57978, 1262942, 163559, 1320712, 73, 75, NA, 4433476,  4
246, 249.9, 2457455, 1305228, 8772, 23218, 250319, 149302, 73371, 152553, 35, 18, NA, 4420218,  4
247, 250.9, 15566, 1948, 76, 95863, 164286, 57162, 326, 101417, 19, 25, NA, 436644,  4
