obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
56, 57.6, 22471, 227474, 7889, 212750, 192616, 95488, 65897, 144829, 57, 28, NA, 969414,  8
57, 58.7, 39235, 596375, 44, 38200, 221883, 1124922, 615539, 315628, 86, 68, NA, 2951826,  8
58, 59.7, 540864, 453386, 3210, 805469, 215, 55237, 609976, 38743, 12, 81, NA, 2507100,  8
59, 60.7, 1230385, 11314, 183258, 100843, 166112, 17919, 608, 43186, 98, 33, NA, 1753625,  8
60, 61.7, 39469, 1355609, 1710943, 151670, 67647, 572055, 2900, 997215, 65, 53, NA, 4897508,  8
61, 62.7, 118020, 240026, 465702, 240038, 6534, 66016, 26601, 3, 66, 53, NA, 1162940,  8
62, 63.7, 172791, 379873, 116546, 102707, 422642, 196834, 2325509, 18210, 18, 64, NA, 3735112,  8
63, 64.7, 1324, 977589, 96078, 13900, 33681, 185045, 1318, 681629, 3, 90, NA, 1990564,  8
64, 65.7, 513296, 96534, 7511, 52711, 419837, 385415, 714507, 772991, 30, 67, NA, 2962802,  8
65, 66.7, 2454, 14012, 258643, 345, 572, 298160, 41885, 77390, 78, 54, NA, 693461,  8
66, 67.8, 1256878, 4817, 359, 186850, 596116, 431899, 179269, 14063, 34, 2, NA, 2670251,  8
67, 68.8, 6963, 40962, 2188, 292049, 28641, 90949, 256353, 1236376, 58, 51, NA, 1954481,  8
68, 69.8, 199187, 334487, 322672, 44692, 203814, 77240, 131027, 2029220, 47, 62, NA, 3342339,  8
69, 70.8, 1404358, 758, 107373, 469853, 46549, 27680, 12501, 760468, 88, 52, NA, 2829540,  8
70, 71.8, 22429, 66095, 1799, 530909, 286348, 46605, 524292, 28660, 65, 92, NA, 1507137,  8
71, 72.8, 65878, 365704, 316203, 458212, 1723876, 137904, 20569, 110, 35, 40, NA, 3088456,  8
72, 73.8, 36791, 895488, 459222, 37479, 2992, 48255, 517122, 501757, 34, 72, NA, 2499106,  8
73, 74.8, 5696, 168728, 890878, 2768, 431259, 974432, 7288, 1656831, 67, 24, NA, 4137880,  8
74, 75.8, 97587, 33096, 7949, 243218, 34935, 18764, 455420, 1009313, 53, 23, NA, 1900282,  8
75, 76.9, 84994, 876900, 206480, 2604, 187, 2029484, 61869, 605582, 48, 62, NA, 3868100,  8
76, 77.9, 26052, 325623, 123400, 27803, 682509, 395044, 261213, 1079467, 96, 98, NA, 2921111,  8
77, 78.9, 88218, 291443, 61311, 312185, 324334, 137734, 123073, 101448, 92, 94, NA, 1439746,  8
78, 79.9, 2719293, 28416, 124445, 44652, 225131, 65920, 836818, 277668, 9, 94, NA, 4322343,  8
79, 80.9, 310413, 4694, 58597, 450069, 75630, 293893, 3349, 575352, 81, 22, NA, 1771997,  8
80, 81.9, 1624044, 116280, 464197, 379827, 2045, 205862, 410273, 262281, 99, 13, NA, 3464809,  8
81, 82.9, 32952, 2, 66719, 131152, 61890, 209046, 5500, 214377, 14, 39, NA, 721638,  8
82, 83.9, 51792, 418747, 70167, 4912, 5, 865, 404131, 1204050, 24, 9, NA, 2154669,  8
83, 85.0, 129675, 60351, 35780, 88894, 699918, 8650, 31105, 388669, 58, 36, NA, 1443042,  8
84, 86.0, 102239, 65590, 82821, 442600, 85798, 286167, 147306, 21630, 29, 10, NA, 1234151,  8
85, 87.0, 17307, 27, 305294, 262572, 73267, 76129, 447567, 10561, 48, 11, NA, 1192724,  8
86, 88.0, 821273, 1904045, 42199, 221456, 25878, 475097, 47156, 101656, 23, 61, NA, 3638760,  8
87, 89.0, 405273, 635, 162219, 1173922, 1006568, 245243, 32, 54346, 20, 57, NA, 3048238,  8
88, 90.0, 1517559, 294606, 1393203, 83975, 454663, 370055, 33046, 5459, 24, 27, NA, 4152566,  8
89, 91.0, 410483, 18874, 168687, 4256, 17424, 9288, 34311, 105464, 33, 49, NA, 768787,  8
90, 92.0, 1059464, 44902, 63124, 30535, 197525, 8777, 1119048, 49629, 14, 96, NA, 2573004,  8
91, 93.0, 293298, 9236, 33619, 27608, 19259, 116056, 660997, 1, 30, 59, NA, 1160074,  8
92, 94.1, 79129, 643410, 20890, 190494, 104123, 376661, 244011, 21845, 47, 4, NA, 1680563,  8
93, 95.1, 373475, 118887, 513059, 143769, 301983, 5177, 132623, 370784, 52, 11, NA, 1959757,  8
94, 96.1, 201107, 383346, 220475, 209175, 129405, 125936, 455817, 22886, 1, 50, NA, 1748147,  8
95, 97.1, 144715, 2707, 211386, 253748, 666019, 189598, 1228, 102129, 65, 62, NA, 1571530,  8
96, 98.1, 134295, 532110, 93916, 523824, 3571, 34846, 12378, 7903, 41, 73, NA, 1342843,  8
97, 99.1, 463572, 216340, 76924, 200011, 1164172, 152600, 248717, 945470, 1, 65, NA, 3467806,  8
98, 100.1, 425801, 243320, 13, 433986, 246364, 719291, 1228279, 23002, 59, 100, NA, 3320056,  8
99, 101.1, 10398, 177913, 164068, 92799, 528061, 578295, 17727, 3373, 63, 76, NA, 1572634,  8
100, 102.1, 222002, 37729, 83380, 140771, 106530, 17267, 171077, 1001646, 42, 58, NA, 1780402,  8
101, 103.2, 74894, 3113, 1350937, 283016, 8749, 210477, 110094, 1046913, 48, 73, NA, 3088193,  8
102, 104.2, 1581383, 188981, 398573, 309685, 85768, 750577, 820211, 18087, 85, 17, NA, 4153265,  8
103, 105.2, 23373, 121359, 329293, 51477, 12661, 48865, 19776, 104684, 5, 19, NA, 711488,  8
104, 106.2, 29111, 1091929, 442425, 2004595, 197485, 75654, 635104, 109250, 48, 40, NA, 4585553,  8
105, 107.2, 4925, 152335, 164899, 1369, 651999, 337404, 1320431, 21611, 51, 2, NA, 2654973,  8
106, 108.2, 646123, 53921, 582743, 124294, 105882, 4, 2421, 7751, 32, 14, NA, 1523139,  8
107, 109.2, 781309, 356231, 225676, 9518, 1896, 54838, 273489, 199371, 93, 91, NA, 1902328,  8
108, 110.2, 82430, 152091, 890065, 76151, 672106, 914, 77102, 309400, 52, 13, NA, 2260259,  8
109, 111.3, 8252, 1109370, 293390, 113315, 205727, 15718, 10671, 15456, 74, 93, NA, 1771899,  8
110, 112.3, 552894, 788266, 43035, 326042, 379516, 160, 126088, 251780, 32, 85, NA, 2467781,  8
111, 113.3, 55241, 2515, 948312, 3990, 164065, 42643, 492791, 23901, 32, 72, NA, 1733458,  8
112, 114.3, 86704, 37209, 571722, 568214, 811377, 1787455, 846974, 811270, 24, 84, NA, 5520925,  8
113, 115.3, 837967, 67289, 125638, 575884, 621946, 12, 94548, 18238, 74, 59, NA, 2341522,  8
114, 116.3, 1261628, 46293, 136387, 466475, 273296, 253504, 1529350, 34015, 46, 98, NA, 4000948,  8
115, 117.3, 1862761, 1031599, 10, 14248, 2348877, 234404, 752420, 288185, 10, 53, NA, 6532504,  8
116, 118.3, 994881, 142943, 91492, 3498, 601954, 437616, 65, 2535459, 51, 46, NA, 4807908,  8
117, 119.3, 353677, 1894907, 504948, 799586, 1074854, 24, 136061, 18202, 88, 74, NA, 4782259,  8
118, 120.4, 335621, 279797, 397761, 173616, 23740, 98646, 1943, 49, 10, 87, NA, 1311173,  8
119, 121.4, 2975, 720215, 473275, 58506, 30967, 619155, 6236, 966955, 25, 86, NA, 2878284,  8
120, 122.4, 23590, 114683, 2061, 36138, 545657, 720991, 99077, 644080, 48, 86, NA, 2186277,  8
121, 123.4, 341506, 390756, 381370, 412154, 1121151, 34918, 39012, 751561, 69, 13, NA, 3472428,  8
122, 124.4, 1215372, 751257, 89135, 165, 201245, 130240, 555042, 260050, 83, 59, NA, 3202506,  8
123, 125.4, 128228, 59094, 169376, 30369, 41744, 120, 1034, 303552, 18, 80, NA, 733517,  8
124, 126.4, 236643, 134066, 445004, 252839, 501, 143935, 317196, 309720, 98, 12, NA, 1839904,  8
125, 127.4, 627074, 437528, 241189, 37839, 384161, 262207, 310667, 2086560, 76, 66, NA, 4387225,  8
126, 128.4, 38120, 554610, 567030, 77039, 14157, 344447, 363406, 5972, 90, 98, NA, 1964781,  8
127, 129.5, 324408, 96469, 56007, 750453, 283928, 193270, 85644, 85415, 88, 89, NA, 1875594,  8
128, 130.5, 43855, 6214, 150869, 978667, 33903, 124105, 1108, 87918, 20, 5, NA, 1426639,  8
129, 131.5, 32105, 579622, 5058, 205356, 351855, 402826, 244317, 403178, 57, 72, NA, 2224317,  8
130, 132.5, 23356, 98921, 312147, 53708, 145114, 33373, 365848, 931641, 1, 79, NA, 1964108,  8
131, 133.5, 29911, 80676, 1201803, 22149, 45128, 215954, 9779, 34776, 3, 22, NA, 1640176,  8
132, 134.5, 26221, 107, 143613, 133019, 135236, 8386, 300971, 164726, 100, 51, NA, 912279,  8
133, 135.5, 8089, 15388, 406013, 772068, 116741, 1476060, 1086677, 3854, 87, 64, NA, 3884890,  8
134, 136.5, 649506, 216881, 8406, 300744, 96988, 438764, 409873, 90970, 4, 6, NA, 2212132,  8
135, 137.6, 1223, 77471, 8999, 50133, 364664, 98977, 356226, 1360, 39, 82, NA, 959053,  8
136, 138.6, 109356, 510296, 174325, 10074, 48093, 34388, 447656, 21146, 65, 38, NA, 1355334,  8
137, 139.6, 5570, 197393, 66027, 5191, 482345, 161873, 9175, 65319, 11, 83, NA, 992893,  8
138, 140.6, 299, 56364, 151682, 927801, 2183302, 239935, 472040, 1627, 28, 86, NA, 4033050,  8
139, 141.6, 629563, 73887, 4158, 974969, 32744, 932, 3183970, 60744, 81, 66, NA, 4960967,  8
140, 142.6, 886058, 55976, 259438, 197909, 17471, 143098, 56914, 42890, 52, 98, NA, 1659754,  8
141, 143.6, 385827, 220914, 125510, 86, 17170, 98014, 138939, 69978, 34, 99, NA, 1056438,  8
142, 144.6, 1448898, 50307, 26953, 345378, 1303206, 688627, 40432, 259144, 47, 60, NA, 4162945,  8
143, 145.6, 70810, 21591, 140467, 260171, 238356, 460729, 469723, 27825, 89, 80, NA, 1689672,  8
144, 146.7, 44579, 61987, 346110, 74105, 11931, 650727, 62037, 43643, 31, 32, NA, 1295119,  8
145, 147.7, 2063666, 1436337, 330073, 312477, 490775, 41692, 68812, 117911, 60, 3, NA, 4861743,  8
146, 148.7, 50109, 6099, 11839, 325, 21278, 21185, 21431, 432322, 17, 15, NA, 564588,  8
147, 149.7, 128106, 23254, 29060, 289670, 428501, 416560, 61322, 28242, 6, 84, NA, 1404715,  8
148, 150.7, 2658, 38591, 24918, 95515, 62692, 837564, 85291, 115, 70, 93, NA, 1147344,  8
149, 151.7, 44003, 213103, 497485, 2637, 1171977, 15811, 12062, 20725, 20, 19, NA, 1977803,  8
150, 152.7, 441988, 6256, 12328, 2267, 1157165, 1952610, 4532, 160508, 85, 53, NA, 3737654,  8
151, 153.7, 67451, 31535, 93879, 377, 686735, 93871, 1149038, 89384, 64, 37, NA, 2212270,  8
152, 154.8, 187411, 18100, 80446, 3641, 354910, 231761, 37864, 863325, 4, 14, NA, 1777458,  8
153, 155.8, 232362, 231342, 87769, 261202, 220444, 308310, 2213, 39306, 63, 76, NA, 1382948,  8
154, 156.8, 17784, 317783, 598558, 11903, 140434, 44879, 22640, 139350, 12, 32, NA, 1293331,  8
155, 157.8, 768659, 14772, 4491, 1141154, 22500, 37008, 2570, 67840, 26, 67, NA, 2058994,  8
156, 158.8, 4951, 17179, 5656, 408847, 186730, 5173, 529417, 63583, 61, 38, NA, 1221536,  8
157, 159.8, 102113, 184701, 955211, 137662, 61351, 727, 11867, 132000, 3, 65, NA, 1585632,  8
158, 160.8, 126910, 619404, 1044525, 562417, 139229, 53571, 40260, 193861, 65, 94, NA, 2780177,  8
159, 161.8, 824702, 251438, 253251, 90053, 589543, 952, 1640233, 210619, 19, 68, NA, 3860791,  8
160, 162.8, 21563, 951783, 365889, 1201, 137, 822, 123169, 95122, 92, 23, NA, 1559686,  8
161, 163.9, 319, 181846, 66290, 63886, 113124, 230056, 3325, 451657, 80, 67, NA, 1110503,  8
162, 164.9, 30808, 613461, 117324, 2868, 577556, 424368, 117958, 11942, 56, 20, NA, 1896285,  8
163, 165.9, 21245, 170062, 435579, 29543, 529579, 1728096, 21501, 79214, 95, 98, NA, 3014819,  8
164, 166.9, 94, 494430, 58476, 37615, 42433, 200180, 24964, 54047, 30, 77, NA, 912239,  8
165, 167.9, 667332, 25020, 2707, 44696, 8933, 52467, 11114, 186895, 55, 57, NA, 999164,  8
166, 168.9, 51149, 1017763, 435255, 109485, 7777, 188233, 475302, 31365, 14, 35, NA, 2316329,  8
167, 169.9, 11630, 180993, 23184, 499400, 2910195, 119318, 427660, 32547, 30, 21, NA, 4204927,  8
168, 170.9, 316523, 1001633, 537070, 204829, 76754, 700960, 164801, 115731, 96, 57, NA, 3118301,  8
169, 172.0, 560203, 206469, 564720, 68636, 52037, 16812, 58546, 76107, 49, 88, NA, 1603530,  8
170, 173.0, 1008527, 21257, 44987, 14309, 825660, 268039, 147198, 55390, 56, 97, NA, 2385367,  8
171, 174.0, 189326, 2771, 3457, 886160, 113550, 39634, 192312, 490, 91, 25, NA, 1427700,  8
172, 175.0, 38616, 18171, 5559, 1002325, 35305, 318219, 436239, 296736, 6, 11, NA, 2151170,  8
173, 176.0, 6832, 113971, 587547, 389130, 101261, 5387, 18756, 184476, 45, 73, NA, 1407360,  8
174, 177.0, 5668, 36804, 96875, 788954, 33086, 762, 13874, 1669210, 53, 71, NA, 2645233,  8
175, 178.0, 480400, 459893, 654854, 43671, 2945447, 6639, 614396, 98210, 45, 28, NA, 5303510,  8
176, 179.0, 22622, 87798, 358923, 238777, 78787, 1055459, 472201, 278397, 17, 22, NA, 2592964,  8
177, 180.0, 814004, 382184, 432120, 417876, 850822, 36113, 1059181, 312551, 5, 58, NA, 4304851,  8
178, 181.1, 282494, 190777, 365538, 667563, 226722, 70245, 164405, 99302, 5, 21, NA, 2067046,  8
179, 182.1, 281, 60750, 358617, 144, 71381, 781263, 917305, 112764, 41, 28, NA, 2302505,  8
180, 183.1, 3042, 74274, 47857, 77908, 921, 515243, 14980, 569114, 2, 56, NA, 1303339,  8
181, 184.1, 1331634, 108130, 273331, 929, 866240, 707825, 75655, 600, 14, 7, NA, 3364344,  8
182, 185.1, 160752, 280546, 61908, 27146, 104493, 240083, 187258, 90559, 96, 12, NA, 1152745,  8
183, 186.1, 76424, 44620, 607681, 895392, 339347, 26041, 89190, 174504, 99, 11, NA, 2253199,  8
184, 187.1, 18835, 1032512, 466731, 200689, 19757, 7865, 6537, 215183, 71, 75, NA, 1968109,  8
185, 188.1, 35221, 94064, 569789, 20916, 185060, 2613, 287110, 330, 63, 17, NA, 1195103,  8
186, 189.2, 614418, 832, 636027, 10214, 144011, 1347203, 45332, 560386, 74, 53, NA, 3358423,  8
187, 190.2, 771354, 262202, 73259, 222, 845639, 367991, 27273, 518137, 78, 9, NA, 2866077,  8
188, 191.2, 62075, 1823, 74857, 259094, 16522, 132261, 197438, 70395, 24, 86, NA, 814465,  8
189, 192.2, 259095, 208728, 12140, 102923, 865845, 219603, 443320, 156511, 85, 36, NA, 2268165,  8
190, 193.2, 748349, 68987, 109823, 23612, 256883, 608387, 395064, 4819, 65, 53, NA, 2215924,  8
191, 194.2, 67159, 4970, 799078, 394673, 23996, 178651, 515683, 2, 90, 96, NA, 1984212,  8
192, 195.2, 10379, 292310, 52750, 474203, 14360, 822377, 1172129, 246271, 47, 44, NA, 3084779,  8
193, 196.2, 23751, 1240348, 203833, 393804, 10374, 1187165, 201, 11906, 59, 77, NA, 3071382,  8
194, 197.2, 119658, 3688, 59510, 341, 1271, 106609, 135098, 245968, 55, 11, NA, 672143,  8
195, 198.3, 105267, 195690, 117291, 152711, 319358, 350168, 219711, 770454, 6, 92, NA, 2230650,  8
196, 199.3, 2998, 96680, 25761, 251876, 1593515, 32670, 246385, 445335, 11, 35, NA, 2695220,  8
197, 200.3, 1202898, 29935, 1567666, 643100, 492245, 751077, 429923, 62667, 61, 7, NA, 5179511,  8
198, 201.3, 230408, 420124, 407727, 47252, 1068503, 155697, 102355, 645641, 64, 80, NA, 3077707,  8
199, 202.3, 1052117, 324213, 294508, 95089, 402039, 264561, 382330, 420203, 9, 84, NA, 3235060,  8
200, 203.3, 1583162, 847, 27466, 1142903, 218447, 1523823, 12, 76866, 55, 84, NA, 4573526,  8
201, 204.3, 12525, 25862, 58432, 30471, 39480, 4362269, 85762, 264178, 86, 88, NA, 4878979,  8
202, 205.3, 11015, 41572, 2175234, 720137, 110397, 108862, 30427, 665587, 77, 55, NA, 3863231,  8
203, 206.4, 973212, 134473, 54686, 241201, 87291, 123825, 69476, 229842, 30, 1, NA, 1914006,  8
204, 207.4, 804199, 95888, 262769, 70749, 113549, 272082, 130132, 3820, 11, 72, NA, 1753188,  8
205, 208.4, 256187, 135198, 54132, 7465, 281827, 60705, 482065, 53319, 100, 7, NA, 1330898,  8
206, 209.4, 41705, 57017, 63, 1892, 34772, 6301, 78527, 93733, 16, 6, NA, 314010,  8
207, 210.4, 357599, 613569, 884214, 13266, 966830, 139979, 3552, 3740, 99, 14, NA, 2982749,  8
208, 211.4, 872186, 450742, 24309, 131776, 16546, 1389826, 197336, 8119, 96, 64, NA, 3090840,  8
209, 212.4, 422035, 117241, 1669, 115290, 5905, 193157, 47339, 1723885, 72, 45, NA, 2626521,  8
210, 213.4, 157341, 363971, 230143, 55123, 18100, 2091782, 100837, 194585, 50, 6, NA, 3211882,  8
211, 214.4, 218060, 343620, 114133, 79326, 741, 2024, 106999, 17391, 8, 24, NA, 882294,  8
212, 215.5, 677228, 28317, 1491132, 874611, 729281, 9088, 57321, 9100, 96, 32, NA, 3876078,  8
213, 216.5, 2704, 47806, 297625, 506353, 163154, 76097, 188189, 2412142, 71, 83, NA, 3694070,  8
214, 217.5, 113291, 675451, 2906, 180568, 83181, 493771, 363899, 476917, 63, 12, NA, 2389984,  8
215, 218.5, 117817, 180165, 760285, 1239999, 21835, 1651167, 98, 37340, 19, 15, NA, 4008706,  8
216, 219.5, 3138, 198342, 242804, 233433, 12632, 339125, 543976, 280117, 51, 14, NA, 1853567,  8
217, 220.5, 110923, 13412, 72743, 550, 174166, 44387, 997341, 407516, 30, 49, NA, 1821038,  8
218, 221.5, 22772, 376082, 74277, 42173, 38259, 440060, 31623, 361536, 53, 82, NA, 1386782,  8
219, 222.5, 18343, 205523, 108400, 301022, 42190, 525361, 54471, 271083, 7, 58, NA, 1526393,  8
220, 223.5, 10612, 15565, 85340, 58699, 10555, 127407, 142190, 171420, 84, 27, NA, 621788,  8
221, 224.6, 1567, 192947, 2649, 40938, 692317, 59698, 3509, 348342, 14, 99, NA, 1341967,  8
222, 225.6, 72411, 4626, 251493, 371251, 129900, 1953, 4641, 1275800, 86, 12, NA, 2112075,  8
223, 226.6, 1260120, 49606, 761485, 66058, 100732, 71754, 140679, 784090, 82, 52, NA, 3234524,  8
224, 227.6, 2507, 50434, 39727, 397, 349256, 1008999, 673199, 336023, 83, 85, NA, 2460542,  8
225, 228.6, 103464, 256875, 23116, 570309, 17474, 566113, 175004, 231982, 92, 34, NA, 1944337,  8
226, 229.6, 29301, 506842, 437294, 77854, 65706, 6289, 180991, 32300, 39, 88, NA, 1336577,  8
227, 230.6, 385255, 74402, 132788, 1099335, 12154, 132638, 331125, 474841, 42, 29, NA, 2642538,  8
228, 231.6, 259006, 375904, 44754, 6463, 723594, 990339, 583922, 504364, 15, 59, NA, 3488346,  8
229, 232.6, 358172, 987798, 213155, 511338, 2055488, 392583, 799950, 123225, 83, 72, NA, 5441709,  8
230, 233.7, 214305, 410957, 37880, 127576, 135858, 836818, 3670770, 295695, 35, 10, NA, 5729859,  8
231, 234.7, 712436, 696979, 9093, 28669, 192975, 491028, 84617, 333129, 88, 54, NA, 2548926,  8
232, 235.7, 1524307, 294, 72248, 530221, 196044, 751674, 20444, 317934, 34, 65, NA, 3413166,  8
233, 236.7, 222537, 12941, 41230, 609313, 53330, 1280, 196566, 89439, 71, 61, NA, 1226636,  8
234, 237.7, 1006645, 199779, 555831, 539535, 927647, 619764, 338, 347361, 3, 7, NA, 4196900,  8
235, 238.7, 194317, 35765, 527324, 508589, 736421, 51888, 20333, 118449, 17, 58, NA, 2193086,  8
236, 239.7, 4751, 8241, 246035, 84853, 99290, 1238418, 937551, 553829, 71, 12, NA, 3172968,  8
237, 240.7, 350232, 314782, 41699, 271064, 1674457, 483543, 16992, 676623, 82, 53, NA, 3829392,  8
238, 241.7, 321585, 222202, 9281, 98966, 963482, 22639, 248, 49654, 31, 96, NA, 1688057,  8
239, 242.8, 781391, 152954, 50140, 1811, 30872, 288, 7817, 8873, 85, 88, NA, 1034146,  8
240, 243.8, 104842, 11645, 106954, 140919, 495646, 192151, 118799, 78527, 56, 64, NA, 1249483,  8
241, 244.8, 111091, 51506, 796459, 1397038, 347945, 832, 189569, 509, 5, 41, NA, 2894949,  8
242, 245.8, 6139, 233108, 4704, 469011, 17542, 1050553, 223199, 57802, 98, 3, NA, 2062058,  8
243, 246.8, 16078, 264978, 80372, 5001, 1240705, 504395, 765148, 402226, 39, 20, NA, 3278903,  8
244, 247.8, 233862, 63970, 111297, 81764, 10329, 37473, 13902, 22517, 4, 19, NA, 575114,  8
245, 248.8, 159420, 376587, 78438, 185335, 504716, 411439, 289476, 727199, 12, 56, NA, 2732610,  8
246, 249.8, 434831, 78817, 16144, 38580, 273171, 948258, 43669, 19934, 62, 65, NA, 1853404,  8
247, 250.9, 3959, 13842, 127140, 16851, 28281, 163468, 17067, 23177, 46, 93, NA, 393785,  8
