obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
34, 36.3, 3317, 151523, 135643, 954101, 10616, 1070657, 88213, 93312, 84, 50, NA, 2507382,  X
35, 37.4, 10487, 289, 787607, 25208, 531183, 168781, 173514, 469367, 65, 22, NA, 2166436,  X
36, 38.4, 106, 489793, 1053255, 486171, 298874, 181045, 1073574, 68387, 22, 69, NA, 3651205,  X
37, 39.5, 290109, 318827, 163, 40354, 178500, 81790, 70226, 8715, 73, 33, NA, 988684,  X
38, 40.5, 1476244, 71766, 105556, 10724, 38111, 1795, 122196, 569212, 54, 83, NA, 2395604,  X
39, 41.6, 529, 384517, 151679, 2997, 1015222, 34527, 85837, 35398, 25, 53, NA, 1710706,  X
40, 42.6, 12754, 63, 17524, 315048, 1490, 148240, 120248, 5897, 61, 21, NA, 621264,  X
41, 43.7, 117125, 1015765, 174501, 123540, 165436, 107118, 29092, 84300, 51, 62, NA, 1816877,  X
42, 44.7, 73036, 6279, 1227894, 39042, 565071, 46643, 494149, 1145445, 74, 48, NA, 3597559,  X
43, 45.8, 526089, 922131, 16613, 1608157, 10517, 328567, 1175837, 692353, 62, 76, NA, 5280264,  X
44, 46.8, 661372, 27411, 460859, 334410, 107346, 18578, 42798, 1404395, 15, 79, NA, 3057169,  X
45, 47.8, 247775, 13103, 1282, 377841, 50196, 88210, 1295563, 116497, 1, 97, NA, 2190467,  X
46, 48.9, 9868, 349234, 21163, 152, 180685, 337390, 17268, 24312, 90, 100, NA, 940072,  X
47, 49.9, 1678, 33902, 54, 19490, 44254, 0, 7794, 141160, 94, 69, NA, 248332,  X
48, 51.0, 40662, 12035, 0, 524718, 11591, 409626, 190703, 55299, 55, 100, NA, 1244634,  X
49, 52.0, 644682, 126142, 82283, 35089, 1964, 26192, 116607, 58678, 3, 85, NA, 1091637,  X
50, 53.1, 943668, 1305124, 148838, 0, 152927, 1049548, 3925, 8586, 94, 8, NA, 3612616,  X
51, 54.1, 17456, 190708, 81844, 23079, 174459, 275694, 13025, 46785, 71, 20, NA, 823050,  X
52, 55.2, 19788, 409057, 247765, 6757, 149145, 228322, 304616, 32454, 51, 41, NA, 1397904,  X
53, 56.2, 908341, 4590, 52848, 98206, 41701, 13854, 5984, 140972, 74, 52, NA, 1266496,  X
54, 57.3, 7049, 437833, 73983, 679906, 327315, 52457, 12862, 302396, 85, 97, NA, 1893801,  X
55, 58.3, 433256, 259589, 157844, 168294, 20414, 16276, 581564, 423931, 54, 96, NA, 2061168,  X
56, 59.3, 170, 175297, 14938, 1224, 17127, 59457, 79988, 827768, 44, 89, NA, 1175969,  X
57, 60.4, 9161, 129350, 128123, 5386, 22985, 318322, 31302, 36001, 23, 34, NA, 680630,  X
58, 61.4, 52822, 160357, 147154, 550246, 1121320, 461756, 1494, 185361, 37, 97, NA, 2680510,  X
59, 62.4, 1049003, 12448, 16575, 141947, 180122, 385884, 172499, 408132, 17, 1, NA, 2366610,  X
60, 63.5, 104600, 123, 38791, 881143, 49405, 141653, 282018, 480512, 42, 97, NA, 1978245,  X
61, 64.5, 420064, 1294, 99187, 1438375, 322088, 574599, 1500093, 326287, 85, 52, NA, 4681987,  X
62, 65.6, 779856, 260936, 177295, 166578, 54862, 523704, 18511, 202398, 38, 46, NA, 2184140,  X
63, 66.6, 387781, 552636, 16211, 10331, 879, 8423, 248750, 361477, 67, 26, NA, 1586488,  X
64, 67.7, 540777, 3535141, 165881, 460459, 14956, 2017520, 61533, 8569, 86, 10, NA, 6804836,  X
65, 68.7, 144990, 799297, 40020, 189644, 376972, 428700, 76214, 44222, 5, 70, NA, 2100059,  X
66, 69.8, 468760, 52652, 1072278, 73667, 733253, 970061, 92322, 241187, 32, 7, NA, 3704180,  X
67, 70.8, 19, 27979, 63279, 112969, 160305, 165064, 72948, 296202, 44, 12, NA, 898765,  X
68, 71.8, 30029, 16870, 191552, 144565, 44148, 36073, 56279, 84838, 24, 93, NA, 604354,  X
69, 72.9, 72400, 15459, 320049, 23634, 70909, 68967, 195597, 831117, 80, 27, NA, 1598132,  X
70, 73.9, 9833, 278874, 220027, 1854, 395193, 1198, 389934, 465852, 46, 58, NA, 1762765,  X
71, 75.0, 295553, 70563, 22904, 48391, 1649, 560923, 198074, 6429, 25, 77, NA, 1204486,  X
72, 76.0, 342813, 31466, 612, 5272, 20419, 376962, 0, 31836, 71, 16, NA, 809380,  X
73, 77.1, 505613, 9923, 921407, 7030, 17542, 159144, 199945, 124268, 15, 76, NA, 1944872,  X
74, 78.1, 226387, 190233, 849, 828516, 286960, 71090, 6890, 1602063, 11, 97, NA, 3212988,  X
75, 79.2, 29105, 293577, 99944, 82, 30462, 179072, 3821, 1292, 37, 29, NA, 637355,  X
76, 80.2, 155944, 29175, 232799, 591747, 163793, 14962, 2322014, 347292, 77, 6, NA, 3857726,  X
77, 81.3, 54009, 1570035, 108103, 123247, 8137, 578163, 21, 146494, 84, 51, NA, 2588209,  X
78, 82.3, 72299, 117456, 6295, 203284, 1176417, 28781, 1701391, 127591, 73, 83, NA, 3433514,  X
79, 83.3, 911940, 57248, 130118, 582218, 39, 4494, 839477, 14839, 62, 31, NA, 2540373,  X
80, 84.4, 275754, 526850, 1576992, 92163, 639142, 30000, 485918, 62125, 56, 12, NA, 3688944,  X
81, 85.4, 156071, 144858, 2077835, 4985, 18653, 138382, 8358, 789, 42, 85, NA, 2549931,  X
82, 86.4, 70160, 220906, 543, 1309040, 401546, 263856, 953629, 211533, 53, 52, NA, 3431213,  X
83, 87.5, 16784, 95538, 682002, 57086, 533536, 17793, 47512, 137237, 19, 44, NA, 1587488,  X
84, 88.5, 458280, 9737, 536917, 5948, 1303788, 454107, 3974, 196896, 89, 38, NA, 2969647,  X
85, 89.5, 0, 2299384, 457602, 9409, 33230, 314255, 90775, 1302157, 83, 24, NA, 4506812,  X
86, 90.6, 91883, 304, 2583, 680155, 60723, 857, 319297, 200679, 43, 18, NA, 1356481,  X
87, 91.7, 328638, 1448, 79427, 29566, 4967, 61268, 652461, 276051, 60, 97, NA, 1433826,  X
88, 92.7, 823, 50660, 847921, 1, 174611, 1369, 86293, 109690, 85, 69, NA, 1271368,  X
89, 93.7, 273471, 227779, 61013, 803730, 618347, 24237, 32204, 48537, 34, 94, NA, 2089318,  X
90, 94.8, 8737, 507135, 790364, 967506, 428639, 7820, 665123, 12970, 3, 19, NA, 3388294,  X
91, 95.8, 52115, 12254, 123937, 150360, 558529, 36822, 27577, 130849, 97, 47, NA, 1092443,  X
92, 96.8, 225097, 761637, 8157, 1849, 25920, 37431, 230485, 456067, 21, 67, NA, 1746643,  X
93, 97.8, 0, 116761, 811255, 202735, 732, 66088, 99888, 477186, 40, 68, NA, 1774645,  X
94, 98.9, 40592, 7712, 727547, 322979, 749, 11638, 42443, 179928, 5, 97, NA, 1333588,  X
95, 99.9, 49611, 218387, 2189, 314293, 1252, 175993, 644345, 115414, 68, 53, NA, 1521484,  X
96, 100.9, 84565, 146355, 336643, 2364, 148, 110657, 154944, 49701, 46, 74, NA, 885377,  X
97, 101.9, 3, 26158, 610, 333709, 79373, 9341, 942, 25517, 7, 74, NA, 475653,  X
98, 102.9, 610382, 6125, 445852, 100711, 73276, 231319, 1647841, 472865, 97, 68, NA, 3588371,  X
99, 103.9, 6763, 91193, 65907, 4772, 203988, 301882, 9879, 414778, 16, 82, NA, 1099162,  X
100, 104.9, 26076, 362431, 90142, 493255, 338695, 64015, 870420, 395801, 16, 55, NA, 2640835,  X
101, 105.9, 28843, 73354, 169070, 273531, 139330, 557671, 283170, 144219, 15, 3, NA, 1669188,  X
102, 107.0, 762564, 1522, 216787, 799010, 78399, 456057, 145289, 643651, 28, 77, NA, 3103279,  X
103, 108.0, 1639823, 29917, 117302, 4363, 1047863, 8120, 5878, 34111, 16, 31, NA, 2887377,  X
104, 109.0, 50363, 1451496, 114487, 656079, 2944951, 171, 93855, 240230, 55, 89, NA, 5551632,  X
105, 110.0, 56821, 167513, 175584, 58005, 845470, 118254, 548893, 23811, 4, 88, NA, 1994351,  X
106, 111.0, 49252, 701530, 257301, 212042, 369676, 676456, 563593, 8949, 32, 62, NA, 2838799,  X
107, 112.0, 71557, 163783, 196993, 481536, 454573, 1638, 1802162, 596298, 7, 64, NA, 3768540,  X
108, 113.0, 77666, 575510, 9839, 1680164, 4534, 2356, 194776, 36166, 41, 47, NA, 2581011,  X
109, 114.0, 104921, 790486, 710125, 426847, 108521, 51798, 46377, 134736, 26, 58, NA, 2373811,  X
110, 115.0, 581491, 51019, 162915, 443589, 141109, 92832, 140228, 248680, 62, 3, NA, 1861863,  X
111, 116.1, 444096, 128859, 107571, 910146, 158153, 774621, 381208, 15659, 52, 69, NA, 2920313,  X
112, 117.1, 36607, 263988, 146286, 118898, 263518, 3435, 732233, 16209, 93, 58, NA, 1581174,  X
113, 118.1, 35261, 12297, 53159, 2867, 974670, 1018813, 205621, 41262, 36, 17, NA, 2343950,  X
114, 119.1, 6761, 34858, 617741, 1781, 1564009, 33787, 10801, 169680, 36, 78, NA, 2439418,  X
115, 120.1, 136267, 3334, 168914, 110168, 13078, 248827, 36597, 385429, 8, 91, NA, 1102614,  X
116, 121.1, 132470, 96130, 99, 189414, 56720, 44335, 157788, 9011, 24, 29, NA, 685967,  X
117, 122.1, 875820, 701825, 1511637, 311258, 590997, 51945, 3618, 40038, 76, 24, NA, 4087138,  X
118, 123.1, 600438, 35966, 229181, 383409, 129071, 105434, 8894, 515367, 61, 38, NA, 2007760,  X
119, 124.1, 35531, 1432803, 192566, 579845, 1005680, 61000, 1046577, 459330, 47, 98, NA, 4813332,  X
120, 125.2, 67583, 241875, 575992, 42845, 1449, 478221, 180457, 207158, 92, 82, NA, 1795580,  X
121, 126.2, 561557, 58905, 81893, 112295, 167790, 132794, 14326, 95108, 31, 86, NA, 1224668,  X
122, 127.2, 811114, 206523, 8674, 178193, 209340, 17218, 50357, 472435, 61, 85, NA, 1953854,  X
123, 128.2, 442716, 471077, 81716, 15536, 2758445, 1297900, 696509, 4001, 87, 72, NA, 5767900,  X
124, 129.2, 458056, 4161, 402273, 5667, 19834, 61291, 1110146, 425386, 2, 49, NA, 2486814,  X
125, 130.2, 22518, 305412, 14922, 212003, 726934, 340223, 122842, 251250, 55, 71, NA, 1996104,  X
126, 131.2, 678964, 585324, 10209, 409614, 13579, 1268566, 918, 55352, 5, 34, NA, 3022526,  X
127, 132.2, 1022469, 9039, 131706, 794999, 264904, 1153240, 16056, 178120, 63, 64, NA, 3570533,  X
128, 133.3, 1248977, 19966, 112660, 211694, 771392, 43763, 14465, 1008490, 45, 74, NA, 3431407,  X
129, 134.3, 190426, 64268, 426060, 142150, 45077, 68398, 159955, 75870, 85, 83, NA, 1172204,  X
130, 135.3, 141124, 7493, 119894, 88249, 21432, 609586, 12570, 732, 7, 35, NA, 1001080,  X
131, 136.3, 132344, 25545, 92985, 237489, 438045, 2181, 37337, 224047, 12, 76, NA, 1189973,  X
132, 137.3, 15353, 0, 444241, 128691, 210844, 425613, 84667, 26, 94, 1, NA, 1309435,  X
133, 138.3, 185424, 94604, 1183117, 213218, 244165, 49947, 3021, 46142, 25, 12, NA, 2019638,  X
134, 139.3, 249531, 511993, 629193, 201784, 261936, 496388, 350605, 221119, 50, 34, NA, 2922549,  X
135, 140.3, 4241, 34543, 248245, 16468, 7714, 2199551, 61288, 63743, 85, 20, NA, 2635793,  X
136, 141.4, 54419, 291476, 41315, 213843, 18482, 8858, 56245, 18749, 46, 80, NA, 703387,  X
137, 142.4, 744690, 132410, 1378024, 197949, 233244, 1499085, 367841, 115807, 6, 57, NA, 4669050,  X
138, 143.4, 159014, 45562, 612, 376621, 71847, 337670, 97601, 6358, 59, 10, NA, 1095285,  X
139, 144.4, 262228, 83068, 793608, 793, 161245, 1155113, 3479, 353393, 78, 24, NA, 2812927,  X
140, 145.4, 8992, 1164359, 275626, 1313077, 62013, 369591, 193742, 1741812, 40, 51, NA, 5129212,  X
141, 146.4, 39173, 214510, 193619, 102, 79696, 59024, 32717, 16689, 7, 68, NA, 635530,  X
142, 147.4, 1592829, 10302, 184018, 98428, 186342, 87584, 69297, 1368232, 17, 85, NA, 3597032,  X
143, 148.4, 114493, 132478, 28708, 150885, 18609, 98754, 461993, 410723, 23, 5, NA, 1416643,  X
144, 149.4, 454654, 4989, 268931, 1579849, 514628, 665876, 1846381, 53757, 34, 54, NA, 5389065,  X
145, 150.5, 132186, 1738, 171334, 1103616, 398576, 58870, 386675, 52906, 24, 42, NA, 2305901,  X
146, 151.5, 9180, 7, 359395, 528100, 563520, 7639, 249375, 12180, 98, 65, NA, 1729396,  X
147, 152.5, 4662, 203800, 332252, 527133, 100734, 20016, 90135, 138014, 45, 81, NA, 1416746,  X
148, 153.5, 104391, 834775, 20899, 115967, 20140, 16667, 304204, 40401, 18, 27, NA, 1457444,  X
149, 154.5, 1154, 37130, 182613, 145829, 504286, 92373, 59513, 80941, 10, 9, NA, 1103839,  X
150, 155.5, 37012, 25756, 2245, 150643, 336976, 250367, 23956, 89568, 41, 91, NA, 916523,  X
151, 156.5, 93380, 81058, 1415161, 6542, 281651, 1784157, 489058, 178154, 12, 13, NA, 4329161,  X
152, 157.5, 72150, 908596, 57819, 494700, 80714, 19945, 20307, 13320, 57, 100, NA, 1667551,  X
153, 158.6, 330675, 137, 91961, 308, 1237, 246603, 273788, 551882, 93, 85, NA, 1496591,  X
154, 159.6, 76658, 476960, 222116, 337772, 1043328, 4352, 436414, 106740, 32, 26, NA, 2704340,  X
155, 160.6, 423630, 91883, 59796, 370062, 130124, 1719137, 87996, 4535, 24, 67, NA, 2887163,  X
156, 161.6, 199, 97495, 7275, 795670, 1161399, 304381, 70835, 20179, 55, 3, NA, 2457433,  X
157, 162.6, 1042881, 990718, 11218, 170941, 997047, 1108659, 29375, 19541, 93, 81, NA, 4370380,  X
158, 163.6, 17587, 22450, 17497, 547910, 115693, 260150, 954, 145713, 92, 41, NA, 1127954,  X
159, 164.6, 10708, 28779, 7802, 16415, 977589, 8195, 414800, 217, 36, 50, NA, 1464505,  X
160, 165.6, 23532, 829765, 356869, 316839, 1247019, 306038, 147760, 43730, 64, 96, NA, 3271552,  X
161, 166.7, 201177, 423108, 158863, 150223, 39277, 2152008, 6017, 101269, 52, 94, NA, 3231942,  X
162, 167.7, 649863, 25968, 62070, 264177, 58496, 17896, 222004, 2468786, 34, 19, NA, 3769260,  X
163, 168.7, 697241, 16904, 121740, 7790, 11183, 1277162, 454124, 21850, 34, 80, NA, 2607994,  X
164, 169.7, 414626, 33477, 6451, 28435, 18863, 58720, 56508, 16267, 76, 81, NA, 633347,  X
165, 170.7, 214690, 76684, 2162, 53, 1114, 1226032, 1335313, 457567, 30, 14, NA, 3313615,  X
166, 171.7, 69483, 147051, 323108, 19059, 87801, 123238, 1387, 2228, 90, 66, NA, 773355,  X
167, 172.7, 189712, 30482, 112318, 61991, 207127, 26121, 31721, 39680, 73, 71, NA, 699152,  X
168, 173.7, 144785, 1045354, 88874, 57426, 692647, 4655, 164834, 804179, 86, 39, NA, 3002754,  X
169, 174.7, 490100, 64194, 171775, 76534, 60666, 34987, 17802, 140365, 90, 44, NA, 1056423,  X
170, 175.8, 327832, 240281, 177514, 178040, 101343, 620947, 33510, 331537, 16, 93, NA, 2011004,  X
171, 176.8, 107021, 10814, 433615, 416707, 252377, 2250, 715, 1001450, 27, 16, NA, 2224949,  X
172, 177.8, 94925, 890403, 251307, 201144, 87267, 28705, 120915, 69977, 44, 68, NA, 1744643,  X
173, 178.8, 80788, 458192, 15529, 404597, 90880, 668567, 196754, 54253, 52, 4, NA, 1969560,  X
174, 179.8, 80377, 616199, 674561, 408773, 78700, 114439, 53964, 16, 15, 68, NA, 2027029,  X
175, 180.8, 30427, 27413, 69196, 6038, 973565, 319893, 439181, 125295, 1, 74, NA, 1991008,  X
176, 181.8, 365009, 80955, 44283, 66245, 941, 507911, 303753, 2540, 50, 16, NA, 1371637,  X
177, 182.8, 49762, 21706, 14045, 6658, 9725, 727477, 37052, 22714, 96, 89, NA, 889139,  X
178, 183.9, 387071, 30, 1219559, 237, 204590, 1062565, 2436218, 58572, 97, 12, NA, 5368842,  X
179, 184.9, 22377, 43526, 1491596, 1443620, 167444, 631845, 1035370, 842740, 69, 64, NA, 5678518,  X
180, 185.9, 168991, 75271, 178545, 8904, 104694, 3451, 106, 308222, 90, 35, NA, 848184,  X
181, 186.9, 158827, 135521, 441395, 149613, 235251, 30298, 1850469, 330546, 94, 66, NA, 3331920,  X
182, 187.9, 681700, 539, 275313, 121344, 30171, 572894, 539927, 31220, 76, 73, NA, 2253108,  X
183, 188.9, 22, 18533, 74850, 115383, 1392952, 606809, 206198, 1341464, 54, 62, NA, 3756211,  X
184, 189.9, 3588, 276741, 195084, 42184, 1462079, 1143, 247213, 282364, 39, 44, NA, 2510396,  X
185, 190.9, 119177, 341265, 124686, 60146, 148409, 11835, 11723, 135582, 64, 25, NA, 952823,  X
186, 192.0, 795926, 1325, 53069, 413866, 322, 247185, 51582, 461397, 1, 30, NA, 2024672,  X
187, 193.0, 284126, 171795, 146144, 230379, 181905, 499, 167973, 401373, 64, 20, NA, 1584194,  X
188, 194.0, 269750, 887637, 92276, 251609, 8917, 69042, 351607, 274, 4, 23, NA, 1931112,  X
189, 195.0, 2328, 262680, 445212, 1080911, 456816, 89943, 2607, 747, 11, 16, NA, 2341244,  X
190, 196.0, 572817, 139599, 680, 91628, 450, 2274, 2336903, 804636, 74, 13, NA, 3948987,  X
191, 197.0, 311855, 450311, 68367, 3090, 10542, 610870, 226506, 301764, 29, 68, NA, 1983305,  X
192, 198.0, 344573, 9470, 342685, 482692, 10811, 5992, 304682, 105433, 45, 39, NA, 1606338,  X
193, 199.0, 5807, 203999, 72702, 740140, 924622, 114073, 90355, 4677, 79, 55, NA, 2156375,  X
194, 200.0, 68531, 640073, 3685, 351627, 82500, 136084, 82499, 24516, 64, 32, NA, 1389515,  X
195, 201.1, 1740630, 17067, 350518, 38476, 285179, 183882, 35405, 268831, 69, 49, NA, 2919988,  X
196, 202.1, 39332, 690741, 191928, 127423, 377674, 3191, 217594, 1014329, 55, 11, NA, 2662212,  X
197, 203.1, 249468, 36858, 792663, 563, 3352, 160802, 740624, 5052, 98, 61, NA, 1989382,  X
198, 204.1, 151552, 15681, 58118, 964053, 36829, 101504, 186624, 108565, 58, 95, NA, 1622926,  X
199, 205.1, 7343, 9223, 1334558, 855765, 1355041, 1, 1131574, 7254, 37, 62, NA, 4700759,  X
200, 206.1, 41357, 581279, 551411, 25118, 79144, 1200456, 154427, 23019, 48, 35, NA, 2656211,  X
201, 207.1, 144496, 109987, 75025, 107010, 539558, 461160, 74287, 156688, 40, 61, NA, 1668211,  X
202, 208.1, 6274, 874275, 214196, 459225, 852638, 23338, 111758, 106323, 85, 25, NA, 2648027,  X
203, 209.2, 24268, 107213, 7305, 508807, 753108, 53905, 303863, 132578, 3, 43, NA, 1891047,  X
204, 210.2, 542181, 278990, 76329, 984491, 90347, 2042378, 240899, 1622008, 59, 47, NA, 5877623,  X
205, 211.2, 988630, 276582, 91707, 299499, 45621, 8901, 76442, 981590, 25, 46, NA, 2768972,  X
206, 212.2, 112344, 1490895, 482530, 240013, 163988, 15042, 26073, 46119, 98, 69, NA, 2577004,  X
207, 213.2, 75772, 305573, 195900, 863440, 342428, 845362, 1546967, 462830, 60, 97, NA, 4638272,  X
208, 214.2, 185479, 4378, 16031, 1198850, 209723, 805632, 3727, 5837, 52, 38, NA, 2429657,  X
209, 215.2, 341, 332924, 202631, 47506, 372178, 168813, 368, 388814, 51, 58, NA, 1513575,  X
210, 216.2, 119636, 574467, 306301, 40833, 566863, 1362459, 113779, 149337, 72, 61, NA, 3233675,  X
211, 217.2, 1911, 129906, 73851, 718067, 146407, 664, 41181, 348616, 74, 17, NA, 1460603,  X
212, 218.3, 874116, 528382, 52168, 3096, 50314, 74632, 439118, 124171, 93, 54, NA, 2145997,  X
213, 219.3, 27423, 25416, 70068, 3813, 9097, 37940, 65510, 28254, 48, 96, NA, 267521,  X
214, 220.3, 537357, 435687, 82420, 241890, 38421, 2746, 148666, 317342, 31, 64, NA, 1804529,  X
215, 221.3, 426254, 5332, 4935, 1474002, 98296, 129425, 341279, 635007, 62, 30, NA, 3114530,  X
216, 222.3, 549280, 244690, 8543, 7651, 270371, 99018, 1078480, 1451047, 23, 32, NA, 3709080,  X
217, 223.3, 1284373, 69617, 151779, 198416, 108389, 109543, 39023, 1668186, 89, 22, NA, 3629326,  X
218, 224.3, 8724, 27443, 115034, 280244, 87795, 359845, 78261, 22020, 80, 98, NA, 979366,  X
219, 225.3, 315753, 396660, 157440, 6658, 244230, 259055, 356886, 25311, 26, 57, NA, 1761993,  X
220, 226.4, 51899, 54145, 11678, 1341493, 101789, 22964, 288680, 346519, 56, 30, NA, 2219167,  X
221, 227.4, 37894, 458357, 245210, 374643, 832900, 477865, 5022, 38751, 26, 22, NA, 2470642,  X
222, 228.4, 29126, 257234, 46739, 6259, 465855, 19379, 30576, 52039, 100, 14, NA, 907207,  X
223, 229.4, 3099, 9651, 704327, 326686, 2683, 269834, 136925, 104539, 17, 93, NA, 1557744,  X
224, 230.4, 142541, 729936, 143047, 3740, 118761, 749945, 1478302, 338727, 94, 75, NA, 3704999,  X
225, 231.4, 20345, 418420, 655018, 594569, 842814, 643797, 62044, 12060, 98, 87, NA, 3249067,  X
226, 232.4, 48374, 43652, 669121, 6576, 792325, 12, 85294, 320003, 13, 23, NA, 1965357,  X
227, 233.4, 325071, 26381, 91807, 363057, 50174, 169826, 492721, 46911, 82, 6, NA, 1565948,  X
228, 234.5, 10472, 144591, 1020515, 278488, 175278, 16532, 909547, 117058, 39, 17, NA, 2672481,  X
229, 235.5, 3270533, 11945, 5979, 220340, 117428, 219277, 12, 563725, 3, 18, NA, 4409239,  X
230, 236.5, 88720, 119722, 1751176, 847303, 736376, 465265, 10523, 154626, 62, 56, NA, 4173711,  X
231, 237.5, 352725, 196014, 183331, 1294, 54300, 1557962, 80699, 110428, 9, 48, NA, 2536753,  X
232, 238.5, 149574, 10975, 149001, 10092, 1295, 140050, 97526, 60821, 6, 15, NA, 619334,  X
233, 239.5, 6377, 24605, 52530, 1079545, 14573, 5, 10780, 554353, 15, 73, NA, 1742768,  X
234, 240.5, 550259, 473126, 132112, 278972, 6160, 25489, 434785, 8722, 100, 61, NA, 1909625,  X
235, 241.5, 486, 413072, 28530, 3870, 430396, 134849, 123159, 79677, 35, 74, NA, 1214039,  X
236, 242.5, 6727, 55229, 271508, 69234, 135796, 109493, 31675, 230652, 44, 16, NA, 910314,  X
237, 243.6, 497051, 476996, 12305, 28232, 159618, 28213, 561035, 13840, 56, 27, NA, 1777290,  X
238, 244.6, 13284, 7159, 111408, 11543, 66613, 72702, 858, 435472, 80, 67, NA, 719039,  X
239, 245.6, 738687, 105093, 173327, 119102, 6829, 4450, 223315, 23045, 86, 4, NA, 1393848,  X
240, 246.6, 229447, 94872, 11, 134501, 10993, 754517, 90369, 360113, 77, 32, NA, 1674823,  X
241, 247.6, 439017, 63040, 515910, 78421, 1509914, 158696, 27114, 805248, 27, 41, NA, 3597360,  X
242, 248.6, 14788, 372043, 9518, 255100, 2669696, 190678, 157211, 11296, 99, 17, NA, 3680330,  X
243, 249.6, 668389, 873064, 11225, 24228, 631896, 501832, 265556, 37803, 33, 71, NA, 3013993,  X
244, 250.6, 17059, 1084109, 12951, 24767, 55973, 257733, 75, 15725, 5, 48, NA, 1468392,  X
245, 251.7, 240873, 1173646, 12070, 706, 26158, 84218, 424272, 1081378, 68, 91, NA, 3043321,  X
246, 252.7, 674816, 69708, 8986, 52282, 76615, 265307, 50722, 404266, 79, 75, NA, 1602702,  X
247, 253.7, 266598, 153966, 18405, 36527, 29856, 302313, 20282, 18639, 96, 45, NA, 846586,  X
