1675588125.000000, 1675588125.000000, 1675588125.000000
32.000000, 32.000000, 32.000000
20,18,58
20,18,59
19,18,58
19,18,58
20,18,58
20,18,58
19,18,59
19,18,59
18,18,58
19,17,59
19,18,58
19,18,58
20,18,59
20,18,59
19,18,59
20,18,58
20,18,58
19,18,58
20,18,59
19,18,59
19,18,59
19,17,59
19,18,59
19,17,59
19,18,58
19,18,58
19,17,58
19,18,59
19,18,59
19,17,59
19,17,59
19,17,59
19,18,59
19,17,59
19,17,59
18,17,59
19,18,59
19,17,59
19,17,59
19,18,59
19,17,59
19,18,59
19,17,59
19,17,59
19,18,59
19,17,59
19,18,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,17,59
19,18,59
19,17,59
19,17,59
18,17,59
18,18,59
19,17,59
19,18,59
19,18,59
18,18,59
19,18,59
18,17,58
18,17,59
19,18,59
19,18,59
18,18,58
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
19,18,59
19,18,59
19,18,58
18,18,58
19,18,59
18,18,59
19,18,59
19,18,59
19,18,59
19,18,59
19,18,59
19,18,58
18,18,59
19,18,59
19,18,59
19,18,58
19,18,59
19,18,59
19,18,59
19,18,59
19,17,59
19,18,59
19,18,59
18,18,59
18,18,59
18,18,59
19,18,59
18,17,59
18,17,59
18,18,59
18,18,59
18,18,59
18,18,59
19,18,59
18,18,59
19,17,59
18,18,59
18,17,59
18,17,59
18,17,59
18,18,59
18,17,59
18,17,59
18,18,59
18,17,59
19,17,59
19,17,59
18,17,59
18,17,59
18,17,59
18,18,59
19,17,59
18,17,59
18,17,59
18,17,59
18,17,59
18,18,59
18,17,59
19,18,59
18,18,59
18,17,59
18,17,59
18,17,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,17,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,58
18,18,59
18,18,59
18,18,59
17,18,59
18,18,59
18,18,59
18,18,59
17,18,59
17,18,59
18,18,59
18,18,59
18,18,59
18,17,59
18,18,59
18,18,59
18,18,59
18,18,59
17,18,59
17,18,59
18,17,59
18,18,59
18,18,59
18,18,59
18,17,59
18,17,59
18,18,59
18,18,59
18,18,59
18,17,59
17,18,59
18,17,59
18,18,59
18,18,59
18,18,59
18,17,59
18,17,59
18,17,59
18,17,59
18,18,59
18,18,59
18,17,59
18,17,59
18,17,59
18,18,59
18,18,59
17,18,59
18,18,59
18,18,59
18,17,59
18,18,59
18,17,59
18,17,59
18,17,59
18,18,59
18,18,59
18,17,59
18,17,59
18,18,59
18,17,59
18,17,59
18,18,59
18,18,59
18,17,59
18,17,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
18,18,59
17,18,59
18,19,60
20,17,59
16,18,59
17,18,60
17,16,58
17,18,58
16,18,60
15,18,59
15,18,59
15,18,59
16,19,60
16,18,60
16,18,59
16,18,59
16,18,59
16,19,60
16,19,60
16,18,59
16,18,59
16,18,59
16,19,59
