obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
60, 61.6, 118337, 274564, 13602, 4077, 763626, 43103, 314343, 12883, 27, 54, NA, 1544535,  X
61, 62.6, 1461, 51819, 505, 506096, 104641, 204161, 3295, 206447, 6, 60, NA, 1078425,  X
62, 63.6, 141744, 166460, 343072, 620560, 705009, 339242, 590630, 350922, 27, 68, NA, 3257639,  X
63, 64.6, 1089, 34450, 19538, 95907, 34591, 17642, 123589, 947522, 66, 18, NA, 1274328,  X
64, 65.6, 424315, 76338, 774622, 19576, 10960, 201046, 299459, 83653, 47, 3, NA, 1889969,  X
65, 66.6, 138538, 616895, 50230, 328620, 453575, 227208, 376, 1275, 29, 92, NA, 1816717,  X
66, 67.6, 122548, 125997, 447367, 152483, 16361, 105, 95073, 12866, 18, 22, NA, 972800,  X
67, 68.6, 7730, 219008, 2899, 767269, 224755, 37296, 390761, 571852, 75, 72, NA, 2221570,  X
68, 69.6, 994, 626695, 1104661, 139690, 79342, 315378, 297699, 73490, 19, 25, NA, 2637949,  X
69, 70.6, 25929, 1167468, 409096, 7603, 173, 160079, 251354, 449697, 79, 67, NA, 2471399,  X
70, 71.6, 15738, 7750, 6348, 1973276, 601388, 27215, 22446, 680450, 16, 72, NA, 3334611,  X
71, 72.6, 10080, 28965, 120056, 90550, 26750, 27838, 3558, 83195, 50, 12, NA, 390992,  X
72, 73.7, 589771, 73795, 123076, 2466, 6848, 731617, 34578, 779562, 11, 81, NA, 2341713,  X
73, 74.7, 234358, 570970, 607617, 1052138, 102348, 237746, 7678, 82491, 50, 38, NA, 2895346,  X
74, 75.7, 4128, 5755, 1656256, 785241, 778816, 260, 116455, 1449, 59, 65, NA, 3348360,  X
75, 76.7, 80483, 101979, 443330, 795601, 147333, 421091, 262226, 1072384, 76, 66, NA, 3324427,  X
76, 77.7, 124624, 29602, 227647, 302194, 309749, 93922, 12179, 11862, 21, 80, NA, 1111779,  X
77, 78.7, 31045, 514951, 106729, 69548, 42765, 10404, 1820, 375180, 91, 4, NA, 1152442,  X
78, 79.7, 102184, 502933, 243081, 211959, 862992, 76926, 10810, 549404, 93, 91, NA, 2560289,  X
79, 80.7, 701241, 1904, 888615, 172236, 4671, 4, 225935, 645, 97, 43, NA, 1995251,  X
80, 81.7, 92977, 828127, 124953, 860370, 1113099, 236, 1247204, 725315, 54, 60, NA, 4992281,  X
81, 82.7, 479603, 91352, 444237, 295315, 594584, 4378, 278585, 21447, 79, 85, NA, 2209501,  X
82, 83.7, 25779, 1254220, 92871, 245106, 377907, 15121, 33136, 112609, 67, 62, NA, 2156749,  X
83, 84.7, 29569, 0, 24954, 891812, 2063, 8697, 302448, 101884, 94, 49, NA, 1361427,  X
84, 85.7, 20451, 16, 44960, 133723, 1015, 689507, 81671, 563986, 11, 88, NA, 1535329,  X
85, 86.8, 691203, 51199, 12723, 83381, 123741, 164806, 358004, 1219847, 88, 71, NA, 2704904,  X
86, 87.8, 172489, 7024, 1971, 6287, 1459715, 139976, 44163, 4216, 96, 76, NA, 1835841,  X
87, 88.8, 55402, 18163, 360393, 47391, 444422, 20893, 230396, 121575, 24, 26, NA, 1298635,  X
88, 89.8, 34264, 329206, 292640, 33624, 437732, 732989, 6081, 718162, 80, 84, NA, 2584698,  X
89, 90.8, 8946, 285271, 26643, 328888, 22554, 2709, 80584, 60444, 5, 60, NA, 816039,  X
90, 91.8, 439077, 48291, 1268494, 438959, 836849, 108758, 60323, 76, 45, 55, NA, 3200827,  X
91, 92.8, 111473, 215773, 305455, 153913, 91724, 452611, 499518, 322292, 81, 58, NA, 2152759,  X
92, 93.8, 153955, 202161, 72801, 522773, 454412, 645072, 45279, 9822, 85, 28, NA, 2106275,  X
93, 94.8, 848247, 244891, 896239, 129298, 39254, 1223, 37662, 179502, 20, 3, NA, 2376316,  X
94, 95.8, 1444, 80632, 249430, 71980, 369, 615029, 14830, 469477, 67, 19, NA, 1503191,  X
95, 96.8, 7898, 79782, 17326, 111619, 47301, 378107, 266256, 8807, 47, 33, NA, 917096,  X
96, 97.8, 226896, 691, 493314, 70089, 75719, 422824, 884, 157991, 46, 14, NA, 1448408,  X
97, 98.9, 237284, 5210, 772291, 34807, 860543, 41157, 115678, 141911, 10, 59, NA, 2208881,  X
98, 99.9, 96348, 26960, 166169, 20419, 319029, 1239, 52983, 731611, 32, 17, NA, 1414758,  X
99, 100.9, 151196, 128872, 31181, 1152435, 778475, 156732, 311681, 58316, 21, 1, NA, 2768888,  X
100, 101.9, 115273, 627726, 204400, 613036, 1400834, 494030, 530910, 41753, 43, 45, NA, 4027962,  X
101, 102.9, 1871, 267649, 44507, 48908, 35940, 2450, 132501, 12193, 26, 74, NA, 546019,  X
102, 103.9, 330, 7281, 17410, 16920, 94907, 107004, 18514, 28749, 100, 23, NA, 291115,  X
103, 104.9, 305558, 5163, 6919, 10946, 378440, 1721519, 143796, 230338, 56, 42, NA, 2802679,  X
104, 105.9, 375922, 72624, 4479, 1707, 201347, 16628, 306302, 1266318, 85, 13, NA, 2245327,  X
105, 106.9, 485434, 347, 469384, 1486404, 9656, 17779, 33093, 253636, 98, 81, NA, 2755733,  X
106, 107.9, 837466, 912781, 335962, 31624, 39965, 145187, 32646, 256133, 79, 16, NA, 2591764,  X
107, 108.9, 9915, 78598, 230950, 93275, 157, 213329, 5808, 871041, 65, 100, NA, 1503073,  X
108, 109.9, 25461, 11311, 374778, 104662, 12143, 345122, 61075, 40508, 91, 50, NA, 975060,  X
109, 110.9, 28969, 110173, 14206, 38300, 1052588, 10143, 128083, 509931, 47, 92, NA, 1892393,  X
110, 112.0, 252511, 449144, 1062017, 1125, 837587, 795999, 2, 348962, 38, 31, NA, 3747347,  X
111, 113.0, 184105, 83717, 16196, 271231, 256650, 185, 305015, 2119, 73, 82, NA, 1119218,  X
112, 114.0, 953815, 18979, 222093, 44746, 822858, 13122, 1121, 12523, 72, 12, NA, 2089257,  X
113, 115.0, 620565, 591238, 153014, 799608, 130291, 911560, 96350, 696926, 64, 75, NA, 3999552,  X
114, 116.0, 627550, 12305, 289, 573160, 396824, 29904, 2536711, 537595, 17, 39, NA, 4714338,  X
115, 117.0, 265445, 9547, 70052, 1520578, 107888, 222177, 27508, 584344, 1, 13, NA, 2807539,  X
116, 118.0, 483599, 416023, 37835, 4319, 499792, 292197, 492974, 28441, 9, 44, NA, 2255180,  X
117, 119.0, 2534, 131624, 66185, 56188, 264772, 292, 459955, 52881, 44, 89, NA, 1034431,  X
118, 120.0, 96887, 167832, 740949, 11974, 4181, 245187, 402087, 13442, 86, 4, NA, 1682539,  X
119, 121.0, 277732, 294372, 9578, 66457, 159542, 464715, 309976, 11, 85, 63, NA, 1582383,  X
120, 122.0, 31272, 6579, 344007, 1848376, 2050, 212608, 11602, 515546, 69, 32, NA, 2972040,  X
121, 123.0, 104156, 321687, 4817, 279088, 44254, 22558, 54476, 21803, 22, 79, NA, 852839,  X
122, 124.0, 274170, 149640, 203938, 520596, 610687, 600308, 56412, 190938, 50, 43, NA, 2606689,  X
123, 125.1, 213218, 816115, 188557, 179424, 14591, 147987, 61632, 401877, 92, 30, NA, 2023401,  X
124, 126.1, 369077, 18985, 340, 290265, 91116, 499334, 8152, 1153, 19, 28, NA, 1278422,  X
125, 127.1, 195241, 13336, 1075475, 7052, 184551, 760755, 355446, 578228, 8, 76, NA, 3170084,  X
126, 128.1, 136253, 529499, 109821, 416870, 100487, 80136, 719556, 4499, 99, 76, NA, 2097121,  X
127, 129.1, 117, 11722, 3750861, 7201, 21018, 257492, 35132, 314587, 94, 8, NA, 4398130,  X
128, 130.1, 25944, 423158, 142950, 1254, 858388, 2728, 4332, 183130, 57, 58, NA, 1641884,  X
129, 131.1, 1114243, 1841, 449357, 532989, 629617, 366780, 54, 602960, 95, 47, NA, 3697841,  X
130, 132.1, 532780, 62044, 2686, 984044, 80159, 2, 57460, 724, 17, 31, NA, 1719899,  X
131, 133.1, 5641, 806068, 1462294, 56004, 2429, 265201, 11633, 247050, 32, 22, NA, 2856320,  X
132, 134.1, 167395, 293449, 45871, 84396, 19047, 472868, 1043, 23864, 70, 87, NA, 1107933,  X
133, 135.1, 73270, 133267, 357403, 361804, 628501, 36884, 8936, 521, 28, 49, NA, 1600586,  X
134, 136.1, 1246651, 9946, 140, 143079, 688143, 26058, 36282, 764366, 57, 36, NA, 2914665,  X
135, 137.2, 20110, 218413, 1359658, 258788, 905, 196053, 47504, 605926, 89, 35, NA, 2707357,  X
136, 138.2, 213538, 19377, 87778, 152061, 53818, 2463, 905267, 397832, 6, 13, NA, 1832134,  X
137, 139.2, 37738, 33913, 85176, 467351, 119725, 16990, 6727, 3234, 1, 81, NA, 770854,  X
138, 140.2, 510447, 58, 82874, 527070, 1576719, 793, 40063, 194117, 42, 21, NA, 2932141,  X
139, 141.2, 1514148, 68646, 18188, 198656, 34406, 738, 368360, 141680, 30, 36, NA, 2344822,  X
140, 142.2, 207523, 1023029, 148641, 96869, 223722, 860028, 1937513, 1150778, 83, 28, NA, 5648103,  X
141, 143.2, 36801, 6614, 96355, 97193, 39088, 1736, 438109, 217910, 90, 100, NA, 933806,  X
142, 144.2, 1108135, 987846, 274549, 80306, 60565, 654174, 402756, 75190, 75, 15, NA, 3643521,  X
143, 145.2, 256276, 287125, 16316, 620651, 113366, 6963, 44932, 39603, 64, 62, NA, 1385232,  X
144, 146.2, 789662, 34869, 8776, 373704, 15709, 1789, 225337, 18141, 49, 23, NA, 1467987,  X
145, 147.2, 130543, 98010, 429371, 533302, 599490, 434741, 406031, 893498, 35, 61, NA, 3524986,  X
146, 148.2, 200655, 13022, 34355, 189535, 87057, 1470104, 315600, 346617, 76, 72, NA, 2656945,  X
147, 149.3, 68112, 203012, 22453, 8223, 66162, 89047, 55708, 362870, 42, 85, NA, 875587,  X
148, 150.3, 810433, 52379, 1388031, 385, 341482, 489494, 49863, 150590, 9, 96, NA, 3282657,  X
149, 151.3, 60652, 1434, 4112, 41471, 332520, 125950, 220795, 55686, 42, 53, NA, 842620,  X
150, 152.3, 26309, 164488, 117743, 173544, 58983, 134228, 22, 54505, 90, 13, NA, 729822,  X
151, 153.3, 174658, 747930, 502192, 1522123, 499471, 474621, 806444, 224546, 52, 68, NA, 4951985,  X
152, 154.3, 283159, 48, 358092, 9132, 18050, 13305, 41845, 56014, 89, 67, NA, 779645,  X
153, 155.3, 152578, 6961, 601947, 18189, 107512, 730038, 314920, 2776, 99, 9, NA, 1934921,  X
154, 156.3, 1154709, 182797, 151885, 797891, 387487, 11609, 39397, 69385, 84, 95, NA, 2795160,  X
155, 157.3, 31529, 43617, 580079, 137110, 399807, 13462, 465064, 1049186, 59, 68, NA, 2719854,  X
156, 158.3, 609288, 22824, 65203, 172088, 348533, 123202, 4946, 97078, 22, 5, NA, 1443162,  X
157, 159.3, 694950, 109734, 83588, 189564, 135020, 124499, 115889, 20332, 41, 97, NA, 1473576,  X
158, 160.3, 294161, 402857, 219447, 149612, 407011, 569888, 2215, 33577, 53, 37, NA, 2078768,  X
159, 161.4, 47377, 43813, 67137, 450076, 54736, 1096683, 187904, 101145, 55, 57, NA, 2048871,  X
160, 162.4, 23573, 1970584, 369001, 323, 627737, 462022, 406242, 632602, 84, 3, NA, 4492084,  X
161, 163.4, 151710, 340989, 276503, 1515070, 80052, 4460, 430532, 217657, 35, 8, NA, 3016973,  X
162, 164.4, 178315, 2371, 97059, 35902, 82612, 247341, 384116, 141805, 85, 49, NA, 1169521,  X
163, 165.4, 550371, 18024, 888443, 34735, 1709983, 140983, 169882, 8281, 27, 25, NA, 3520702,  X
164, 166.4, 1004935, 245503, 47108, 7255, 60260, 1238271, 122623, 8383, 84, 2, NA, 2734338,  X
165, 167.4, 797265, 413276, 883256, 93254, 1870870, 327443, 994564, 113538, 25, 15, NA, 5493466,  X
166, 168.4, 416570, 25357, 188789, 933, 359126, 135911, 318275, 471933, 85, 13, NA, 1916894,  X
167, 169.4, 39, 296602, 323443, 78187, 133942, 93686, 1296139, 139466, 89, 44, NA, 2361504,  X
168, 170.4, 89099, 2265, 813478, 131946, 31484, 224407, 445289, 596749, 37, 25, NA, 2334717,  X
169, 171.4, 31962, 87942, 32076, 21326, 142389, 1055750, 13732, 639, 40, 78, NA, 1385816,  X
170, 172.4, 320956, 85356, 66484, 32359, 95547, 33612, 285483, 3233, 27, 94, NA, 923030,  X
171, 173.4, 77222, 1579, 125264, 65, 356, 33133, 14426, 4632, 52, 47, NA, 256677,  X
172, 174.5, 470035, 164971, 101379, 491579, 434798, 994684, 159073, 95658, 40, 32, NA, 2912177,  X
173, 175.5, 67190, 512771, 322, 29579, 701758, 195805, 9320, 2271, 95, 53, NA, 1519016,  X
174, 176.5, 367575, 679827, 227693, 216625, 41447, 504325, 396, 1005292, 67, 82, NA, 3043180,  X
175, 177.5, 453919, 8085, 17532, 153635, 660234, 127379, 2733355, 55310, 43, 20, NA, 4209449,  X
176, 178.5, 1488610, 48698, 23166, 263256, 121884, 27868, 347345, 81, 19, 10, NA, 2320908,  X
177, 179.5, 25132, 457922, 420732, 52245, 2073216, 106722, 215048, 280610, 55, 96, NA, 3631627,  X
178, 180.5, 1094473, 43632, 313622, 119909, 86942, 759279, 246, 16141, 29, 88, NA, 2434244,  X
179, 181.5, 30627, 107230, 188792, 1022404, 995761, 9, 10706, 384242, 85, 93, NA, 2739771,  X
180, 182.5, 500860, 500636, 196044, 28552, 1339523, 29728, 76294, 613956, 88, 84, NA, 3285593,  X
181, 183.5, 184464, 966685, 704, 273130, 273953, 27428, 3083, 757489, 37, 41, NA, 2486936,  X
182, 184.5, 188894, 378135, 944, 281982, 3698, 514836, 201187, 23774, 63, 63, NA, 1593450,  X
183, 185.5, 79395, 829959, 636216, 651332, 205994, 29828, 20815, 230137, 1, 56, NA, 2683676,  X
184, 186.6, 158822, 495304, 55829, 117894, 148286, 1040300, 138560, 5821, 81, 56, NA, 2160816,  X
185, 187.6, 934, 604827, 2185109, 561434, 9316, 1377190, 58770, 417206, 18, 22, NA, 5214786,  X
186, 188.6, 537534, 25064, 1257653, 25721, 1224927, 99275, 76369, 530443, 70, 1, NA, 3776986,  X
187, 189.6, 517558, 97404, 26673, 23280, 694215, 402126, 1182816, 131949, 15, 8, NA, 3076021,  X
188, 190.6, 208639, 45693, 508879, 56033, 162778, 22073, 67521, 1342690, 46, 96, NA, 2414306,  X
189, 191.6, 5469, 33157, 29764, 341995, 339034, 45766, 300023, 598687, 15, 87, NA, 1693895,  X
190, 192.6, 152593, 2817467, 156412, 26921, 861183, 229768, 1012454, 920139, 84, 18, NA, 6176937,  X
191, 193.6, 1058021, 677735, 7388, 148218, 65133, 756, 14286, 8128, 16, 40, NA, 1979665,  X
192, 194.6, 3599, 855980, 12, 31116, 473, 76968, 46330, 561556, 17, 86, NA, 1576034,  X
193, 195.6, 246987, 79418, 24355, 84496, 51079, 41311, 89284, 223789, 83, 29, NA, 840719,  X
194, 196.6, 803, 115566, 13187, 672683, 1506, 3624, 17038, 372560, 60, 86, NA, 1196967,  X
195, 197.6, 7232, 1835358, 558246, 314461, 352719, 303439, 25320, 305835, 13, 21, NA, 3702610,  X
196, 198.7, 581116, 171010, 1212905, 71837, 110267, 16973, 249306, 623327, 60, 35, NA, 3036741,  X
197, 199.7, 847312, 9724, 1841, 51466, 716586, 6998, 9050, 380792, 10, 19, NA, 2023769,  X
198, 200.7, 258742, 557611, 21823, 1168160, 28501, 218742, 8008, 642536, 55, 40, NA, 2904123,  X
199, 201.7, 642, 157546, 65154, 0, 233104, 433065, 14564, 698898, 34, 47, NA, 1602973,  X
200, 202.7, 1177, 98816, 20757, 80821, 385071, 43738, 222280, 261203, 49, 59, NA, 1113863,  X
201, 203.7, 43226, 339888, 80579, 112347, 505880, 16844, 1066915, 122215, 26, 61, NA, 2287894,  X
202, 204.7, 151753, 34698, 615918, 283347, 217005, 321036, 98724, 430235, 53, 28, NA, 2152716,  X
203, 205.7, 54535, 70404, 8957, 289918, 322874, 178738, 1175527, 25377, 73, 45, NA, 2126330,  X
204, 206.7, 154520, 7620, 18542, 145630, 137730, 270828, 2479, 86243, 98, 56, NA, 823592,  X
205, 207.7, 164140, 7121, 180707, 500417, 387887, 138751, 88877, 329839, 8, 92, NA, 1797739,  X
206, 208.7, 13637, 1816595, 162176, 796501, 1347, 122063, 55206, 23950, 66, 14, NA, 2991475,  X
207, 209.7, 27358, 75080, 58879, 27740, 110120, 1061891, 387197, 302815, 4, 100, NA, 2051080,  X
208, 210.8, 196925, 309488, 244793, 12662, 2863, 3, 15121, 302043, 10, 12, NA, 1083898,  X
209, 211.8, 1120918, 182994, 520776, 166305, 81272, 165413, 69588, 161465, 42, 54, NA, 2468731,  X
210, 212.8, 194968, 184, 287479, 209479, 448691, 19466, 95520, 325572, 79, 90, NA, 1581359,  X
211, 213.8, 139456, 201166, 230669, 6474, 177833, 102160, 297, 32899, 53, 91, NA, 890954,  X
212, 214.8, 18364, 41479, 4074, 184919, 543612, 2095, 112611, 690826, 31, 52, NA, 1597980,  X
213, 215.8, 12254, 318528, 457475, 31496, 4227, 91378, 312944, 178187, 75, 25, NA, 1406489,  X
214, 216.8, 1791082, 24693, 492065, 102533, 109971, 38794, 7786, 81, 23, 58, NA, 2567005,  X
215, 217.8, 421930, 623921, 569996, 741940, 36875, 58383, 62771, 29126, 79, 65, NA, 2544942,  X
216, 218.8, 270678, 234103, 218008, 20100, 10219, 4484, 243983, 31796, 1, 40, NA, 1033371,  X
217, 219.8, 347256, 165441, 11766, 534263, 299118, 2020, 38914, 14200, 41, 54, NA, 1412978,  X
218, 220.8, 5526, 8151, 526907, 344174, 935, 32459, 353976, 31036, 88, 88, NA, 1303164,  X
219, 221.8, 2408, 15650, 236776, 27682, 4305, 739288, 758351, 32762, 1, 52, NA, 1817222,  X
220, 222.8, 341776, 180949, 126480, 229263, 1097651, 1926, 1677569, 101647, 5, 67, NA, 3757261,  X
221, 223.9, 47961, 42407, 1085746, 890937, 136637, 69188, 10682, 142921, 50, 17, NA, 2426479,  X
222, 224.9, 1122299, 822629, 634037, 1822309, 313939, 953, 257264, 9608, 20, 91, NA, 4983038,  X
223, 225.9, 196600, 80442, 77964, 919171, 50636, 41112, 142676, 114239, 73, 84, NA, 1622840,  X
224, 226.9, 160986, 146631, 227935, 317066, 860602, 398877, 39959, 123528, 33, 64, NA, 2275584,  X
225, 227.9, 32442, 137010, 2660, 18833, 276, 1032350, 55690, 256906, 86, 35, NA, 1536167,  X
226, 228.9, 327967, 528170, 501197, 74608, 224748, 1003, 129406, 88431, 8, 19, NA, 1875530,  X
227, 229.9, 696737, 14340, 1412028, 11233, 220000, 1577736, 327156, 153404, 28, 92, NA, 4412634,  X
228, 230.9, 242061, 119945, 1044947, 21761, 37147, 15191, 61758, 10870, 100, 9, NA, 1553680,  X
229, 231.9, 273798, 36861, 3377, 67836, 47082, 33806, 153689, 19614, 23, 46, NA, 636063,  X
230, 232.9, 242726, 100969, 182583, 136, 419993, 2098, 470657, 100038, 53, 40, NA, 1519200,  X
231, 233.9, 139375, 65532, 25550, 248027, 4178, 448300, 734455, 122430, 79, 78, NA, 1787847,  X
232, 234.9, 2852, 541990, 20065, 233821, 339219, 688492, 19485, 22557, 33, 34, NA, 1868481,  X
233, 236.0, 24161, 405491, 164634, 35159, 12064, 799451, 177670, 1275183, 7, 2, NA, 2893813,  X
234, 237.0, 4036, 939310, 3, 338468, 318473, 581587, 348, 2709, 64, 72, NA, 2184934,  X
235, 238.0, 461146, 1385730, 726084, 72494, 1273854, 1546820, 77782, 1137986, 54, 53, NA, 6681896,  X
236, 239.0, 244601, 1295435, 1160185, 145929, 770803, 825237, 235041, 560147, 51, 41, NA, 5237378,  X
237, 240.0, 29670, 24316, 65698, 74475, 728660, 116655, 300115, 26244, 88, 57, NA, 1365833,  X
238, 241.0, 2204, 174238, 135387, 210, 4605, 1106477, 106492, 214583, 42, 86, NA, 1744196,  X
239, 242.0, 23672, 103341, 730926, 8721, 141739, 27103, 170189, 732408, 69, 100, NA, 1938099,  X
240, 243.0, 15162, 1083687, 781262, 14533, 37554, 154814, 56372, 82527, 89, 79, NA, 2225911,  X
241, 244.0, 2236, 479221, 9695, 20078, 8, 184416, 133773, 87879, 80, 35, NA, 917306,  X
242, 245.0, 68802, 8205, 212875, 106069, 608432, 410, 135880, 8, 87, 16, NA, 1140681,  X
243, 246.0, 136, 1149114, 135906, 15385, 253711, 108466, 1054524, 96640, 42, 79, NA, 2813882,  X
244, 247.0, 4125, 530745, 1427005, 140573, 26662, 147588, 86598, 332075, 87, 30, NA, 2695371,  X
245, 248.0, 65000, 35909, 54501, 258893, 137, 28040, 23028, 846495, 70, 34, NA, 1312003,  X
246, 249.1, 3059, 421351, 221695, 16793, 769088, 593847, 2040057, 1254, 15, 96, NA, 4067144,  X
247, 250.1, 4511, 240081, 284545, 224680, 107222, 205711, 1299038, 199922, 61, 34, NA, 2565710,  X
