obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
50, 51.6, 102498, 192518, 646746, 300310, 1764, 1700833, 142, 213515, 21, 93, NA, 3158326,  8
51, 52.6, 1311746, 40917, 223908, 66130, 57787, 253963, 496403, 133428, 29, 54, NA, 2584282,  8
52, 53.6, 1392006, 266957, 96254, 89400, 10944, 905386, 148444, 1003254, 60, 75, NA, 3912645,  8
53, 54.6, 215349, 10508, 1716693, 112126, 18745, 827329, 84307, 269697, 79, 94, NA, 3254754,  8
54, 55.6, 186940, 1042682, 499810, 216415, 193380, 87, 123, 28347, 95, 88, NA, 2167784,  8
55, 56.6, 14297, 622917, 151, 45189, 336198, 504473, 1459825, 112698, 4, 70, NA, 3095748,  8
56, 57.6, 9316, 76522, 405028, 596624, 306896, 317318, 139950, 299187, 8, 73, NA, 2150841,  8
57, 58.7, 2208, 199125, 7295, 484993, 410738, 259069, 1011145, 5485, 44, 98, NA, 2380058,  8
58, 59.7, 127757, 114919, 322311, 33561, 29, 42, 763625, 114441, 35, 52, NA, 1476685,  8
59, 60.7, 6538, 48172, 429911, 1377194, 215366, 565695, 832318, 0, 56, 78, NA, 3475194,  8
60, 61.7, 1343159, 1135, 178452, 568, 165128, 613026, 9319, 62345, 75, 45, NA, 2373132,  8
61, 62.7, 541087, 25929, 110880, 412472, 41376, 87, 1806, 207628, 60, 50, NA, 1341265,  8
62, 63.7, 335923, 239362, 72466, 2117301, 201756, 16521, 727715, 35958, 11, 33, NA, 3747002,  8
63, 64.7, 11953, 1359867, 9758, 4, 955271, 180484, 309738, 36348, 93, 94, NA, 2863423,  8
64, 65.7, 516, 91721, 106, 140966, 134773, 166358, 7607, 152559, 98, 49, NA, 694606,  8
65, 66.8, 325060, 15171, 195, 901867, 385893, 547329, 81473, 107028, 42, 62, NA, 2364016,  8
66, 67.8, 27708, 139755, 217153, 93318, 39549, 457286, 49202, 150522, 40, 58, NA, 1174493,  8
67, 68.8, 12994, 201951, 630171, 427135, 473157, 386130, 559005, 177294, 19, 42, NA, 2867837,  8
68, 69.8, 355070, 237299, 94270, 1007812, 458349, 23511, 1353682, 2249075, 68, 13, NA, 5779068,  8
69, 70.8, 40650, 92048, 3280, 4476, 283549, 94016, 65629, 265588, 15, 2, NA, 849236,  8
70, 71.8, 44158, 105998, 672, 176084, 77471, 566070, 761313, 103574, 3, 67, NA, 1835340,  8
71, 72.8, 1855837, 108190, 148811, 1081, 338565, 2509, 2020675, 3002, 26, 41, NA, 4478670,  8
72, 73.8, 2315, 190789, 582133, 1267305, 1965, 11837, 130932, 47166, 80, 94, NA, 2234442,  8
73, 74.8, 878843, 9614, 462, 80002, 22069, 22112, 730029, 24891, 99, 57, NA, 1768022,  8
74, 75.9, 745549, 1038, 21903, 319337, 319780, 2581, 839972, 189771, 77, 100, NA, 2439931,  8
75, 76.9, 31551, 1867, 18855, 58895, 68417, 68271, 268147, 48913, 72, 15, NA, 564916,  8
76, 77.9, 1832126, 47319, 9323, 43845, 52256, 1293, 252996, 41724, 31, 59, NA, 2280882,  8
77, 78.9, 24529, 1160, 1154129, 3561, 1138, 65861, 1165446, 448024, 6, 52, NA, 2863848,  8
78, 79.9, 702502, 42850, 15008, 16151, 137351, 10217, 102693, 1384392, 34, 4, NA, 2411164,  8
79, 80.9, 74969, 532452, 3139, 918895, 145625, 16879, 1332595, 14105, 66, 53, NA, 3038659,  8
80, 81.9, 209, 1625114, 61655, 73008, 274220, 49525, 571588, 114050, 90, 100, NA, 2769369,  8
81, 82.9, 157154, 99556, 622635, 1486, 22465, 1667638, 252948, 1519, 17, 84, NA, 2825401,  8
82, 84.0, 11664, 129140, 30377, 388539, 93478, 55749, 384470, 281809, 64, 74, NA, 1375226,  8
83, 85.0, 24159, 897150, 470409, 4614, 116495, 1220746, 676606, 286163, 44, 71, NA, 3696342,  8
84, 86.0, 225842, 191769, 77204, 12645, 25732, 846678, 178970, 284310, 57, 92, NA, 1843150,  8
85, 87.0, 293412, 51531, 758058, 149868, 3339, 103, 324895, 818781, 45, 37, NA, 2399987,  8
86, 88.0, 434548, 66391, 175025, 1707, 304175, 1218283, 1063, 470148, 7, 19, NA, 2671340,  8
87, 89.0, 6566, 906415, 551281, 5525, 344663, 287080, 53328, 50688, 84, 71, NA, 2205546,  8
88, 90.0, 135011, 8186, 432726, 71510, 223441, 20993, 36206, 18555, 75, 36, NA, 946628,  8
89, 91.0, 5346, 204058, 146625, 8692, 128240, 155397, 9858, 263810, 59, 12, NA, 922026,  8
90, 92.0, 580965, 711483, 132008, 114754, 190703, 22266, 47814, 52197, 94, 83, NA, 1852190,  8
91, 93.1, 102981, 731212, 316369, 4040, 25922, 21293, 284969, 72636, 85, 11, NA, 1559422,  8
92, 94.1, 116356, 167843, 38665, 168108, 25076, 901056, 3950, 76253, 34, 65, NA, 1497307,  8
93, 95.1, 2357, 114607, 28737, 1707020, 520790, 256256, 829161, 735160, 17, 87, NA, 4194088,  8
94, 96.1, 414229, 8612, 219248, 193350, 86268, 149910, 4979, 128736, 65, 31, NA, 1205332,  8
95, 97.1, 72191, 303128, 654954, 268459, 141065, 70466, 9079, 65673, 12, 46, NA, 1585015,  8
96, 98.1, 96656, 3591, 118663, 239047, 2147787, 48565, 69435, 80360, 37, 31, NA, 2804104,  8
97, 99.1, 185364, 341474, 2, 34954, 737934, 23247, 7991, 51230, 7, 25, NA, 1382196,  8
98, 100.1, 315974, 200210, 226606, 695803, 45568, 650999, 12012, 106172, 49, 1, NA, 2253344,  8
99, 101.2, 38070, 210863, 800680, 949321, 217863, 39530, 259729, 603783, 51, 51, NA, 3119839,  8
100, 102.2, 376859, 71710, 264859, 161575, 1506754, 467157, 17885, 95667, 42, 22, NA, 2962466,  8
101, 103.2, 3318, 15342, 136, 96607, 125456, 586822, 856552, 376720, 87, 10, NA, 2060953,  8
102, 104.2, 1521, 144500, 741854, 136674, 41194, 297565, 480185, 82957, 41, 98, NA, 1926450,  8
103, 105.2, 137995, 9471, 315985, 267626, 348284, 5479, 401879, 297117, 50, 93, NA, 1783836,  8
104, 106.2, 40632, 113333, 44609, 955713, 395416, 16842, 807921, 8302, 93, 13, NA, 2382768,  8
105, 107.2, 57088, 2058, 54490, 99795, 20890, 525279, 38591, 362559, 22, 64, NA, 1160750,  8
106, 108.2, 120650, 67008, 23928, 8219, 397, 513993, 1175396, 113079, 87, 9, NA, 2022670,  8
107, 109.2, 720732, 771835, 5013, 87514, 350880, 601909, 329990, 84233, 83, 58, NA, 2952106,  8
108, 110.3, 177559, 424389, 542473, 524723, 223134, 359384, 42662, 1944743, 87, 32, NA, 4239067,  8
109, 111.3, 136750, 67964, 212722, 18651, 77012, 88253, 158892, 10919, 72, 95, NA, 771163,  8
110, 112.3, 218926, 79900, 28, 271714, 809, 40383, 29277, 85261, 82, 41, NA, 726298,  8
111, 113.3, 30493, 42961, 12883, 669578, 119246, 633013, 38582, 171502, 54, 54, NA, 1718258,  8
112, 114.3, 143198, 229719, 14721, 43365, 12535, 14473, 12067, 234952, 70, 91, NA, 705030,  8
113, 115.3, 1322667, 124968, 480967, 24802, 1981717, 188591, 58508, 286306, 10, 73, NA, 4468526,  8
114, 116.3, 58948, 129760, 559817, 307005, 2, 547317, 368060, 548858, 97, 80, NA, 2519767,  8
115, 117.3, 283, 405916, 208196, 11040, 751714, 171782, 22513, 62116, 67, 40, NA, 1633560,  8
116, 118.3, 1023836, 324712, 56455, 2810, 489150, 91403, 49040, 56773, 73, 4, NA, 2094179,  8
117, 119.3, 7761, 64827, 52729, 280585, 11693, 57848, 631848, 131461, 14, 71, NA, 1238752,  8
118, 120.3, 654404, 751253, 417907, 20686, 72250, 40465, 20389, 456443, 67, 20, NA, 2433797,  8
119, 121.3, 160220, 547906, 57192, 183075, 2138, 40070, 83673, 464419, 55, 42, NA, 1538693,  8
120, 122.3, 230, 3302, 625012, 780194, 501911, 25370, 13003, 125645, 19, 88, NA, 2074667,  8
121, 123.3, 136465, 765690, 299031, 529858, 151905, 23229, 158855, 3788, 100, 67, NA, 2068821,  8
122, 124.3, 544948, 19660, 42249, 350209, 249103, 426554, 1055740, 54550, 86, 97, NA, 2743013,  8
123, 125.3, 581285, 58394, 73976, 109087, 256806, 1752781, 55538, 288239, 69, 83, NA, 3176106,  8
124, 126.3, 92559, 1863065, 326640, 46497, 654974, 1776854, 595284, 27509, 78, 86, NA, 5383382,  8
125, 127.3, 18334, 4351, 99222, 487564, 4648, 292049, 192507, 617046, 72, 4, NA, 1715721,  8
126, 128.3, 5179, 7082, 369649, 531547, 2145249, 372987, 109549, 22139, 92, 57, NA, 3563381,  8
127, 129.3, 321842, 54328, 107921, 1163904, 388174, 197278, 39, 273665, 68, 83, NA, 2507151,  8
128, 130.3, 209503, 112115, 29805, 420935, 134660, 239048, 40682, 314447, 84, 40, NA, 1501195,  8
129, 131.3, 518366, 894887, 44821, 17474, 279200, 9824, 19360, 71883, 36, 100, NA, 1855815,  8
130, 132.3, 55811, 2672672, 742818, 173272, 269609, 68, 655, 487462, 54, 35, NA, 4402367,  8
131, 133.3, 60035, 801024, 546923, 521840, 312183, 412500, 233465, 187303, 80, 45, NA, 3075273,  8
132, 134.3, 78715, 69000, 456, 61219, 19236, 200379, 555036, 474372, 37, 45, NA, 1458413,  8
133, 135.3, 19413, 12114, 220689, 182414, 15314, 329317, 133316, 942198, 74, 98, NA, 1854775,  8
134, 136.3, 1072719, 187756, 1501580, 676680, 91559, 372, 675038, 697342, 32, 59, NA, 4903046,  8
135, 137.3, 226846, 868893, 633334, 316430, 865, 752366, 9304, 17552, 12, 61, NA, 2825590,  8
136, 138.3, 115921, 680213, 74489, 826291, 900765, 273433, 42, 2571, 26, 61, NA, 2873725,  8
137, 139.3, 69302, 520627, 2207907, 95018, 651754, 143208, 106793, 832613, 85, 90, NA, 4627222,  8
138, 140.3, 432228, 17762, 1066320, 163072, 1737310, 442559, 533772, 491072, 73, 23, NA, 4884095,  8
139, 141.3, 672102, 420642, 46499, 58845, 156322, 65058, 1881497, 84218, 20, 94, NA, 3385183,  8
140, 142.3, 6097, 91028, 131792, 229634, 576779, 641483, 39, 7096, 50, 70, NA, 1683948,  8
141, 143.3, 129014, 15799, 416445, 345763, 1884823, 213324, 1263895, 394995, 20, 25, NA, 4664058,  8
142, 144.3, 151532, 420720, 364306, 1624, 101805, 174941, 13868, 6694, 63, 61, NA, 1235490,  8
143, 145.3, 23892, 1412791, 44956, 423114, 10992, 411458, 11634, 115905, 63, 59, NA, 2454742,  8
144, 146.3, 821849, 1575670, 145957, 517471, 837119, 354938, 215959, 9835, 48, 7, NA, 4478798,  8
145, 147.3, 839050, 199, 156485, 116352, 246984, 239, 92, 342287, 77, 44, NA, 1701688,  8
146, 148.3, 198006, 47148, 710654, 80025, 215602, 227533, 76880, 984247, 61, 94, NA, 2540095,  8
147, 149.4, 17593, 1268291, 66, 2746, 2110027, 405111, 588936, 377172, 98, 35, NA, 4769942,  8
148, 150.4, 167717, 515935, 1661562, 38256, 59260, 291371, 119830, 1513, 57, 23, NA, 2855444,  8
149, 151.4, 106236, 740178, 447196, 314210, 149963, 184317, 110369, 305025, 53, 54, NA, 2357494,  8
150, 152.4, 345626, 444652, 28221, 207112, 79580, 334979, 2900456, 92193, 73, 6, NA, 4432819,  8
151, 153.4, 560987, 93448, 212896, 59601, 271851, 35928, 11963, 99638, 96, 78, NA, 1346312,  8
152, 154.4, 135190, 1892365, 176212, 13442, 1178342, 664005, 273302, 131659, 67, 16, NA, 4464517,  8
153, 155.4, 9901, 790650, 89501, 68056, 266872, 258861, 1034538, 546, 40, 6, NA, 2518925,  8
154, 156.4, 749757, 172024, 215036, 99507, 1163413, 667838, 1274290, 338482, 95, 3, NA, 4680347,  8
155, 157.4, 66822, 153165, 8976, 7069, 70484, 69491, 1596776, 510449, 41, 76, NA, 2483232,  8
156, 158.4, 255989, 633, 584356, 237324, 9393, 453504, 53306, 939341, 44, 48, NA, 2533846,  8
157, 159.4, 65760, 6832, 677629, 40384, 231, 65, 296637, 1362, 21, 83, NA, 1088900,  8
158, 160.4, 29995, 150854, 582651, 62949, 1064204, 348613, 42220, 66376, 75, 99, NA, 2347862,  8
159, 161.4, 155864, 9001, 188219, 93392, 74579, 24255, 96826, 359902, 99, 87, NA, 1002038,  8
160, 162.4, 158440, 856828, 123, 2814, 33793, 269658, 1300902, 2121, 77, 47, NA, 2624679,  8
161, 163.4, 49745, 497869, 77, 222082, 75222, 3452, 112019, 24164, 3, 92, NA, 984630,  8
162, 164.4, 40522, 2241, 389209, 175661, 87011, 956547, 157043, 80478, 53, 37, NA, 1888712,  8
163, 165.4, 13044, 48630, 859166, 4249, 320795, 26541, 235803, 1661, 12, 65, NA, 1509889,  8
164, 166.4, 154926, 417940, 61297, 86, 6297, 224585, 50071, 380436, 54, 100, NA, 1295638,  8
165, 167.4, 1794149, 59556, 474086, 183, 1399701, 74473, 531498, 249306, 27, 65, NA, 4582952,  8
166, 168.4, 77060, 159289, 573332, 186585, 58152, 323945, 355959, 375342, 98, 40, NA, 2109664,  8
167, 169.4, 138115, 90777, 480995, 112565, 32157, 50231, 285357, 1060550, 7, 33, NA, 2250747,  8
168, 170.4, 731988, 537075, 2325459, 85943, 3093, 475511, 265795, 148759, 47, 44, NA, 4573623,  8
169, 171.4, 18, 24734, 99966, 367450, 283306, 701349, 1411480, 1114797, 48, 26, NA, 4003100,  8
170, 172.4, 262765, 52937, 879327, 18884, 8306, 4136, 754611, 269532, 47, 7, NA, 2250498,  8
171, 173.4, 136717, 11841, 1113489, 655575, 57633, 149, 9640, 28163, 20, 41, NA, 2013207,  8
172, 174.4, 5483, 67596, 245138, 20950, 617682, 36288, 322356, 42034, 81, 6, NA, 1357527,  8
173, 175.4, 3373, 17405, 918145, 745249, 186410, 126854, 76882, 823022, 99, 95, NA, 2897340,  8
174, 176.4, 473996, 78, 178866, 104241, 192881, 231822, 171003, 185885, 16, 21, NA, 1538772,  8
175, 177.4, 5574, 423657, 399296, 1045, 569252, 254585, 154433, 473769, 90, 20, NA, 2281611,  8
176, 178.4, 745481, 728428, 187001, 747833, 279806, 291031, 962300, 47872, 35, 47, NA, 3989752,  8
177, 179.4, 13296, 1237195, 276471, 71825, 18518, 662547, 666573, 2041521, 2, 29, NA, 4987946,  8
178, 180.4, 53502, 2087, 257649, 39760, 31354, 242875, 203554, 964, 9, 36, NA, 831745,  8
179, 181.4, 983528, 176754, 11736, 103499, 868897, 43436, 237447, 226506, 4, 59, NA, 2651803,  8
180, 182.4, 118638, 14915, 123395, 172877, 6316, 469852, 8979, 263714, 25, 66, NA, 1178686,  8
181, 183.4, 1463484, 109171, 828255, 22843, 68736, 1108466, 52044, 131907, 32, 47, NA, 3784906,  8
182, 184.4, 159643, 104258, 76442, 785944, 62070, 453559, 2802, 420, 16, 20, NA, 1645138,  8
183, 185.4, 9464, 524016, 27135, 459247, 1553788, 265248, 291357, 31135, 36, 17, NA, 3161390,  8
184, 186.4, 905666, 121479, 53797, 263500, 13038, 47797, 501808, 225986, 53, 36, NA, 2133071,  8
185, 187.4, 359605, 1333874, 263343, 4576, 8338, 542785, 104261, 122432, 100, 74, NA, 2739214,  8
186, 188.4, 953912, 410308, 270320, 50458, 53543, 56114, 21324, 52211, 5, 78, NA, 1868190,  8
187, 189.4, 1005393, 72722, 720185, 141209, 92195, 66286, 127381, 231424, 44, 72, NA, 2456795,  8
188, 190.4, 3143, 565035, 1522911, 581120, 1255915, 363119, 216142, 524865, 28, 67, NA, 5032250,  8
189, 191.4, 439734, 216197, 25271, 997249, 477147, 81482, 58556, 48218, 48, 35, NA, 2343854,  8
190, 192.4, 37427, 87160, 486232, 375437, 3416, 750023, 232503, 5, 12, 72, NA, 1972203,  8
191, 193.4, 2211737, 67046, 1143667, 5969, 476700, 70402, 17782, 26029, 35, 33, NA, 4019332,  8
192, 194.4, 163842, 4340, 772241, 1, 45026, 5548, 702117, 87838, 42, 21, NA, 1780953,  8
193, 195.4, 214243, 15330, 14317, 116188, 460571, 128508, 499902, 704223, 10, 71, NA, 2153282,  8
194, 196.5, 26626, 840019, 267991, 21619, 215, 40133, 5642, 239650, 35, 22, NA, 1441895,  8
195, 197.5, 297552, 645403, 71746, 117093, 4484, 305351, 14778, 170261, 39, 89, NA, 1626668,  8
196, 198.5, 255588, 166199, 27358, 290110, 418479, 204789, 363021, 511, 84, 76, NA, 1726055,  8
197, 199.5, 344451, 63564, 274342, 17387, 385575, 10561, 17810, 318260, 55, 93, NA, 1431950,  8
198, 200.5, 437869, 102147, 415292, 353331, 4486, 31677, 147057, 762265, 76, 75, NA, 2254124,  8
199, 201.5, 9456, 15785, 129671, 344210, 45505, 891946, 958135, 5190, 56, 56, NA, 2399898,  8
200, 202.5, 17210, 31945, 73675, 12532, 1153846, 181048, 60850, 97946, 72, 53, NA, 1629052,  8
201, 203.5, 39101, 8318, 55907, 10140, 323465, 122418, 272974, 238758, 95, 66, NA, 1071081,  8
202, 204.5, 154929, 175643, 649355, 667384, 64829, 290837, 390113, 1113997, 91, 3, NA, 3507087,  8
203, 205.5, 626, 29536, 82879, 515711, 44668, 1179507, 5851182, 26042, 53, 15, NA, 7730151,  8
204, 206.5, 987481, 35568, 67096, 11971, 339185, 163918, 27634, 41347, 98, 44, NA, 1674200,  8
205, 207.5, 651901, 4650, 198442, 668048, 17428, 353587, 676455, 30637, 49, 71, NA, 2601148,  8
206, 208.5, 39366, 301556, 194428, 8435, 142169, 43259, 130, 1859, 82, 75, NA, 731202,  8
207, 209.5, 557949, 170475, 672020, 652757, 388746, 1493895, 290202, 179290, 58, 93, NA, 4405334,  8
208, 210.5, 142124, 239187, 80500, 471, 122629, 159, 1311412, 112774, 77, 12, NA, 2009256,  8
209, 211.5, 641446, 53579, 1286864, 332169, 14168, 750103, 117503, 376289, 45, 86, NA, 3572121,  8
210, 212.5, 587696, 5184, 310248, 520320, 351155, 2220612, 547, 236864, 3, 69, NA, 4232626,  8
211, 213.5, 104104, 65646, 20542, 36315, 548232, 4260, 1004169, 73214, 71, 51, NA, 1856482,  8
212, 214.5, 76397, 44932, 103404, 1140856, 2017886, 51162, 908141, 52520, 20, 100, NA, 4395298,  8
213, 215.5, 2637690, 372414, 302015, 2796, 140083, 405620, 92866, 22996, 1, 97, NA, 3976480,  8
214, 216.5, 550364, 339240, 11732, 142349, 298612, 292025, 18876, 203927, 55, 48, NA, 1857125,  8
215, 217.5, 1210082, 202321, 408843, 126611, 27706, 49304, 94446, 324632, 27, 100, NA, 2443945,  8
216, 218.5, 47972, 588298, 9, 333344, 48, 6500, 7238, 200630, 81, 78, NA, 1184039,  8
217, 219.5, 625497, 45798, 217371, 281683, 5873, 91428, 396106, 7434, 56, 94, NA, 1671190,  8
218, 220.5, 555200, 208158, 292093, 102879, 2181, 6046, 15807, 12986, 60, 8, NA, 1195350,  8
219, 221.5, 282681, 38896, 609056, 358404, 21198, 212516, 224602, 56445, 94, 57, NA, 1803798,  8
220, 222.5, 625351, 17448, 28904, 47, 2047, 89528, 553, 165330, 23, 17, NA, 929208,  8
221, 223.5, 1300420, 38923, 69607, 117726, 1025848, 255600, 266023, 73786, 34, 47, NA, 3147933,  8
222, 224.5, 333663, 1557, 336533, 1203, 25137, 14971, 571, 1613202, 71, 34, NA, 2326837,  8
223, 225.5, 220609, 325534, 672554, 89840, 1002861, 33, 64985, 253173, 69, 91, NA, 2629589,  8
224, 226.5, 11217, 8066, 1406466, 1907917, 259318, 300861, 325099, 273627, 24, 8, NA, 4492571,  8
225, 227.5, 5500, 106098, 935086, 2129, 1730, 32518, 48078, 98643, 39, 69, NA, 1229782,  8
226, 228.5, 1046100, 803195, 60039, 24314, 135709, 133747, 62, 61291, 27, 85, NA, 2264457,  8
227, 229.5, 60777, 5684, 24856, 155301, 8645, 150778, 686966, 47650, 14, 56, NA, 1140657,  8
228, 230.5, 75404, 938501, 62019, 23097, 154081, 270214, 719713, 54060, 44, 49, NA, 2297089,  8
229, 231.5, 52640, 486996, 29675, 87461, 255035, 437777, 50828, 241155, 73, 9, NA, 1641567,  8
230, 232.5, 8401, 557575, 312236, 78851, 74649, 211747, 427034, 5782, 9, 99, NA, 1676275,  8
231, 233.5, 820587, 1822201, 61140, 200322, 446365, 1061896, 9965, 268062, 31, 97, NA, 4690538,  8
232, 234.5, 723288, 30748, 60538, 137, 2534, 6872, 350445, 52103, 94, 56, NA, 1226665,  8
233, 235.5, 595254, 145593, 1121679, 79456, 473, 1033762, 7738, 1992, 85, 96, NA, 2985947,  8
234, 236.5, 281528, 756480, 535609, 16935, 438636, 46824, 34089, 45665, 28, 91, NA, 2155766,  8
235, 237.5, 909669, 172630, 39421, 279914, 1652, 402638, 45381, 1748, 4, 33, NA, 1853053,  8
236, 238.5, 748332, 276794, 30716, 199546, 239769, 2419, 25253, 50873, 78, 6, NA, 1573702,  8
237, 239.5, 15460, 287852, 2841, 9132, 135751, 193406, 135770, 187585, 75, 2, NA, 967797,  8
238, 240.5, 50506, 63235, 162084, 15750, 19240, 742164, 863017, 34859, 94, 14, NA, 1950855,  8
239, 241.5, 14, 787, 57634, 1070122, 94353, 494046, 11417, 1433532, 5, 14, NA, 3161905,  8
240, 242.6, 140369, 558434, 19199, 568867, 5481, 568554, 160719, 815927, 16, 25, NA, 2837550,  8
241, 243.6, 804311, 7593, 232393, 118163, 88181, 228485, 41974, 104161, 32, 56, NA, 1625261,  8
242, 244.6, 598, 166107, 4044, 35692, 9254, 578195, 1477, 37442, 56, 20, NA, 832809,  8
243, 245.6, 174984, 361, 181075, 385356, 2565, 151997, 405276, 3081, 42, 32, NA, 1304695,  8
244, 246.6, 330974, 546466, 94532, 11262, 228810, 2646, 404058, 589, 28, 74, NA, 1619337,  8
245, 247.6, 434, 501000, 1122746, 10680, 349462, 476141, 844717, 703027, 23, 78, NA, 4008207,  8
246, 248.6, 688303, 2521, 75, 39260, 957228, 12087, 20145, 44488, 72, 91, NA, 1764107,  8
247, 249.6, 65261, 147482, 77805, 28998, 4393, 7902, 223551, 625505, 3, 88, NA, 1180897,  8
