obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
68, 70.0, 2280, 17251, 179596, 1898226, 6841, 3298, 1207009, 506972, 84, 3, NA, 3821473,  X
69, 71.0, 5864, 1281323, 198506, 42857, 30191, 201, 150392, 374024, 90, 90, NA, 2083358,  X
70, 72.0, 45097, 426893, 2071, 604857, 116058, 305864, 1535176, 173, 57, 88, NA, 3036189,  X
71, 73.0, 2623, 760791, 531025, 54584, 102492, 34457, 102708, 64237, 67, 93, NA, 1652917,  X
72, 74.0, 258340, 3983, 23335, 376964, 215581, 350306, 336086, 49309, 88, 94, NA, 1613904,  X
73, 75.0, 77766, 12106, 119507, 1335, 62118, 703000, 417574, 38087, 38, 80, NA, 1431493,  X
74, 76.0, 21846, 562003, 82060, 23039, 431, 18720, 165868, 26524, 43, 80, NA, 900491,  X
75, 77.0, 317602, 1080, 8351, 64913, 225607, 592467, 5519, 6974, 84, 44, NA, 1222513,  X
76, 78.0, 28449, 441559, 314086, 96176, 83896, 300842, 59587, 507735, 80, 77, NA, 1832330,  X
77, 79.0, 420659, 6784, 4047, 32356, 129935, 107409, 270329, 1466, 5, 57, NA, 972985,  X
78, 80.1, 28462, 50950, 161365, 83081, 624851, 12986, 82575, 154148, 61, 53, NA, 1198418,  X
79, 81.1, 119270, 3597, 20895, 58687, 1170849, 330461, 129336, 371089, 44, 77, NA, 2204184,  X
80, 82.1, 383, 35199, 188198, 1202, 125015, 59162, 171796, 1505019, 38, 16, NA, 2085974,  X
81, 83.1, 30793, 162054, 615283, 808, 690561, 271462, 76599, 435043, 68, 12, NA, 2282603,  X
82, 84.1, 2248, 30889, 342715, 224263, 205287, 845837, 28733, 387346, 94, 60, NA, 2067318,  X
83, 85.1, 1545406, 571214, 569154, 61613, 18819, 78539, 627590, 44089, 84, 79, NA, 3516424,  X
84, 86.1, 219321, 72643, 638390, 106900, 19146, 161839, 40907, 100819, 90, 52, NA, 1359965,  X
85, 87.1, 29291, 168745, 255, 13699, 118081, 12765, 393226, 925135, 69, 7, NA, 1661197,  X
86, 88.1, 178120, 1767610, 3757, 7805, 100870, 71982, 2608, 94002, 3, 22, NA, 2226754,  X
87, 89.1, 45430, 731037, 393911, 355508, 316119, 188, 152731, 41365, 12, 82, NA, 2036289,  X
88, 90.1, 72874, 179985, 704396, 771888, 682642, 11175, 168079, 80201, 7, 63, NA, 2671240,  X
89, 91.1, 1104, 455012, 535439, 5779, 994724, 234571, 18474, 352, 67, 96, NA, 2245455,  X
90, 92.2, 298016, 1511902, 302359, 63224, 495, 62846, 588848, 253365, 62, 11, NA, 3081055,  X
91, 93.2, 18736, 32688, 38696, 4885, 288397, 583842, 149213, 236638, 43, 23, NA, 1353095,  X
92, 94.2, 121754, 24931, 221371, 797, 750, 10933, 234820, 23504, 19, 11, NA, 638860,  X
93, 95.2, 373545, 883393, 765109, 512710, 1849688, 2056, 44543, 633430, 60, 2, NA, 5064474,  X
94, 96.2, 840611, 339528, 570851, 4009, 7399, 250595, 13425, 70395, 57, 3, NA, 2096813,  X
95, 97.2, 209364, 55715, 843999, 12320, 30683, 21, 161310, 193949, 47, 98, NA, 1507361,  X
96, 98.2, 179879, 2036597, 251204, 826508, 117645, 338743, 281459, 12734, 19, 17, NA, 4044769,  X
97, 99.2, 227669, 1412198, 4387, 276273, 563155, 148148, 376034, 1141, 93, 23, NA, 3009005,  X
98, 100.2, 2894531, 123540, 5678, 1851, 4245, 45534, 13408, 112634, 33, 30, NA, 3201421,  X
99, 101.2, 0, 136681, 200932, 103659, 1491234, 50920, 224, 47422, 23, 35, NA, 2031072,  X
100, 102.2, 116997, 965973, 17070, 249, 703837, 140011, 4355, 422625, 56, 43, NA, 2371117,  X
101, 103.2, 28565, 292488, 521043, 85193, 224399, 9177, 112784, 746037, 58, 90, NA, 2019686,  X
102, 104.3, 1333164, 167153, 2067509, 409479, 339892, 348907, 581712, 159, 94, 32, NA, 5247975,  X
103, 105.3, 131723, 1596, 130586, 13108, 297087, 3865, 211969, 2580, 19, 82, NA, 792514,  X
104, 106.3, 406495, 56702, 134579, 25289, 685884, 20078, 340748, 67163, 5, 41, NA, 1736938,  X
105, 107.3, 46435, 684421, 2592, 1033058, 168888, 241884, 513992, 564730, 37, 4, NA, 3256000,  X
106, 108.3, 104954, 220045, 83881, 663161, 2, 1220, 573027, 279176, 75, 57, NA, 1925466,  X
107, 109.3, 53458, 56353, 828, 6787, 4811, 104550, 280334, 23952, 53, 12, NA, 531073,  X
108, 110.3, 754, 605407, 602555, 1180784, 158103, 1537, 1122195, 7199, 9, 93, NA, 3678534,  X
109, 111.3, 919808, 234634, 1099953, 1442211, 21275, 230778, 283104, 11911, 59, 80, NA, 4243674,  X
110, 112.3, 600181, 1156336, 8394, 4198, 1168596, 38, 601375, 4225, 19, 87, NA, 3543343,  X
111, 113.3, 25508, 26207, 156164, 700538, 256225, 285423, 20837, 602505, 26, 90, NA, 2073407,  X
112, 114.3, 6313, 5734, 33431, 833433, 64886, 261983, 1394, 254823, 15, 51, NA, 1461997,  X
113, 115.3, 9030, 1, 70547, 85521, 17090, 67233, 28537, 135401, 17, 73, NA, 413360,  X
114, 116.3, 3669, 937899, 2658, 129700, 133806, 183667, 415726, 6912, 21, 85, NA, 1814037,  X
115, 117.4, 14989, 104363, 21157, 274453, 163238, 173529, 1004632, 124236, 37, 12, NA, 1880597,  X
116, 118.4, 621419, 43489, 28, 2558, 226884, 356334, 14816, 89008, 93, 32, NA, 1354536,  X
117, 119.4, 219914, 598, 811519, 107616, 23915, 21807, 22446, 317222, 37, 95, NA, 1525037,  X
118, 120.4, 108386, 116099, 6659, 2618, 112607, 66487, 97178, 18297, 31, 4, NA, 528331,  X
119, 121.4, 1491320, 475047, 688085, 94260, 887943, 62461, 21608, 57181, 67, 89, NA, 3777905,  X
120, 122.4, 4990, 119024, 252426, 3146, 109382, 339947, 2192, 792708, 86, 52, NA, 1623815,  X
121, 123.4, 166009, 75264, 446243, 167737, 150886, 380458, 474683, 103157, 28, 78, NA, 1964437,  X
122, 124.4, 166068, 68980, 141198, 90237, 284309, 1786910, 21139, 1245191, 17, 95, NA, 3804032,  X
123, 125.4, 646720, 820017, 610580, 513612, 66287, 10705, 212424, 58070, 90, 95, NA, 2938415,  X
124, 126.4, 884681, 193, 16301, 168998, 6806, 1353646, 133951, 283652, 28, 90, NA, 2848228,  X
125, 127.4, 188197, 68682, 5251, 101756, 25812, 971788, 443529, 117568, 99, 48, NA, 1922583,  X
126, 128.4, 614728, 79706, 54169, 817073, 92305, 128970, 23624, 279233, 93, 28, NA, 2089808,  X
127, 129.4, 242354, 528453, 229901, 264671, 394, 258249, 1075286, 464858, 75, 19, NA, 3064166,  X
128, 130.5, 1929614, 330801, 367549, 585770, 181536, 1486618, 142379, 292994, 72, 37, NA, 5317261,  X
129, 131.5, 245050, 223174, 69893, 4588, 85123, 9525, 1406650, 737652, 32, 12, NA, 2781655,  X
130, 132.5, 1410243, 1224880, 302665, 462647, 139526, 29910, 408461, 6558, 73, 63, NA, 3984890,  X
131, 133.5, 415727, 255222, 5638, 25488, 42188, 238178, 883312, 107782, 31, 42, NA, 1973535,  X
132, 134.5, 198792, 582, 282730, 167307, 48058, 81024, 1873381, 7839, 86, 5, NA, 2659713,  X
133, 135.5, 66761, 6576, 1845, 371549, 25681, 1918, 317611, 36524, 63, 15, NA, 828465,  X
134, 136.5, 5596, 28218, 139184, 10846, 466599, 5406, 549555, 438878, 64, 39, NA, 1644282,  X
135, 137.5, 415163, 172013, 806052, 294944, 1798302, 10571, 20392, 126140, 46, 87, NA, 3643577,  X
136, 138.5, 942059, 291387, 21879, 66993, 6727, 68143, 1721344, 11069, 5, 40, NA, 3129601,  X
137, 139.5, 62, 76379, 623833, 967709, 823890, 861542, 33248, 324170, 62, 95, NA, 3710833,  X
138, 140.5, 58395, 409606, 73636, 8251, 6269, 85787, 201786, 378739, 92, 97, NA, 1222469,  X
139, 141.5, 150536, 428208, 55165, 439873, 136753, 79753, 58093, 926328, 17, 39, NA, 2274709,  X
140, 142.6, 64451, 123667, 891426, 111909, 1713, 95806, 116550, 486372, 47, 56, NA, 1891894,  X
141, 143.6, 26916, 32703, 249080, 176040, 48597, 215, 83487, 2623, 27, 66, NA, 619661,  X
142, 144.6, 818232, 79072, 839363, 274197, 69, 57664, 14684, 5593, 16, 12, NA, 2088874,  X
143, 145.6, 1475, 37128, 14717, 97917, 248642, 36939, 971556, 426631, 99, 69, NA, 1835005,  X
144, 146.6, 90640, 34787, 718099, 898527, 24376, 285125, 199423, 278776, 54, 26, NA, 2529753,  X
145, 147.6, 74079, 573799, 141009, 338307, 7944, 15015, 471408, 874066, 90, 78, NA, 2495627,  X
146, 148.6, 1022498, 108424, 313690, 393159, 235836, 1124, 259419, 813195, 97, 35, NA, 3147345,  X
147, 149.6, 241038, 34395, 67623, 541431, 7854, 531616, 67788, 621428, 66, 76, NA, 2113173,  X
148, 150.6, 303523, 723097, 90844, 535671, 1393, 41073, 127987, 521002, 79, 4, NA, 2344590,  X
149, 151.6, 119829, 354310, 12765, 92889, 1081804, 614727, 244081, 1937, 70, 80, NA, 2522342,  X
150, 152.6, 1385757, 12400, 27714, 926643, 841, 32037, 1091177, 230895, 3, 50, NA, 3707464,  X
151, 153.6, 915081, 159825, 580314, 21230, 128963, 528113, 772275, 78046, 78, 8, NA, 3183847,  X
152, 154.7, 363274, 4757, 253374, 24164, 489728, 17512, 297453, 220540, 27, 95, NA, 1670802,  X
153, 155.7, 1348074, 580903, 508465, 672307, 58116, 117994, 475552, 3824, 78, 26, NA, 3765235,  X
154, 156.7, 1850804, 348054, 508070, 75232, 88937, 4232, 181723, 171965, 40, 93, NA, 3229017,  X
155, 157.7, 150039, 118875, 10856, 794025, 19617, 133345, 43634, 83915, 17, 4, NA, 1354306,  X
156, 158.7, 26793, 4972, 405013, 234668, 135815, 611322, 217855, 40350, 86, 44, NA, 1676788,  X
157, 159.7, 300696, 609996, 164180, 1103306, 34381, 243793, 129925, 141, 78, 97, NA, 2586418,  X
158, 160.7, 820910, 917, 665033, 303280, 115428, 117853, 120, 707939, 88, 99, NA, 2731480,  X
159, 161.7, 9424, 1395824, 8732, 463750, 38579, 434560, 91952, 681479, 79, 62, NA, 3124300,  X
160, 162.7, 428013, 49684, 4674, 1035, 377172, 8287, 1711991, 83706, 32, 25, NA, 2664562,  X
161, 163.7, 7, 1460, 292, 169863, 47428, 340309, 89621, 2137, 69, 68, NA, 651117,  X
162, 164.7, 83417, 127638, 498795, 400371, 1631973, 287446, 2261, 1040774, 50, 79, NA, 4072675,  X
163, 165.7, 10248, 569117, 107629, 1369710, 161949, 299664, 64379, 13267, 77, 28, NA, 2595963,  X
164, 166.8, 340629, 12279, 788744, 451290, 326787, 83105, 407817, 395028, 75, 73, NA, 2805679,  X
165, 167.8, 488970, 481424, 974720, 304748, 2158, 293378, 42259, 1119854, 32, 77, NA, 3707511,  X
166, 168.8, 1210021, 30744, 54630, 644433, 246232, 1624, 370, 36694, 61, 99, NA, 2224748,  X
167, 169.8, 97752, 8918, 24696, 589, 105838, 496760, 449714, 223834, 81, 56, NA, 1408101,  X
168, 170.8, 114312, 32845, 349075, 132082, 30085, 11432, 397683, 483344, 90, 54, NA, 1550858,  X
169, 171.8, 268444, 188452, 2820, 247487, 739, 988233, 6932, 340307, 11, 81, NA, 2043414,  X
170, 172.8, 1335980, 568047, 176671, 21551, 336933, 252770, 22624, 563, 25, 23, NA, 2715139,  X
171, 173.8, 708640, 133, 256811, 68505, 1617684, 383815, 324823, 25440, 7, 18, NA, 3385851,  X
172, 174.8, 849324, 71, 248300, 114975, 4780, 1404062, 18606, 396316, 95, 87, NA, 3036434,  X
173, 175.8, 787, 89524, 505, 167101, 216207, 725759, 49545, 1597, 80, 94, NA, 1251025,  X
174, 176.8, 507656, 10, 149300, 92740, 458320, 274, 45969, 32678, 55, 46, NA, 1286947,  X
175, 177.8, 1097902, 376266, 128260, 214542, 237040, 1324, 94669, 72918, 95, 15, NA, 2222921,  X
176, 178.9, 565, 38561, 187050, 502176, 230007, 1864, 12669, 6208, 49, 15, NA, 979100,  X
177, 179.9, 33954, 2076560, 26327, 498439, 181314, 193860, 47781, 835154, 35, 55, NA, 3893389,  X
178, 180.9, 337442, 31945, 353258, 72327, 122738, 638190, 181906, 1637, 92, 90, NA, 1739443,  X
179, 181.9, 62310, 1009892, 4960, 73499, 70711, 28374, 158107, 383341, 100, 68, NA, 1791194,  X
180, 182.9, 356318, 11417, 4430, 73904, 368433, 25171, 871443, 254904, 61, 39, NA, 1966020,  X
181, 183.9, 415346, 71593, 4673, 152584, 1925619, 8717, 1612885, 236493, 82, 53, NA, 4427910,  X
182, 184.9, 196, 341423, 29759, 283201, 168348, 519954, 140019, 94540, 44, 32, NA, 1577440,  X
183, 185.9, 48049, 20062, 97367, 1415, 12, 802280, 72083, 3093, 40, 60, NA, 1044361,  X
184, 186.9, 1481164, 72768, 713290, 255192, 8149, 2021, 482625, 457619, 47, 44, NA, 3472828,  X
185, 187.9, 1214, 95913, 328774, 360056, 9160, 176030, 737923, 77805, 85, 13, NA, 1786875,  X
186, 188.9, 314439, 5962, 440867, 144938, 50771, 365761, 36552, 1959, 31, 39, NA, 1361249,  X
187, 189.9, 28415, 889942, 204552, 506030, 54999, 750423, 565846, 657173, 77, 25, NA, 3657380,  X
188, 191.0, 786193, 45440, 78520, 91542, 10096, 516541, 110633, 1220598, 10, 69, NA, 2859563,  X
189, 192.0, 19641, 12328, 1094539, 118015, 218520, 545797, 135914, 755075, 76, 8, NA, 2899829,  X
190, 193.0, 135, 53107, 53495, 76594, 669058, 268, 258190, 515577, 25, 51, NA, 1626424,  X
191, 194.0, 544424, 1515383, 890763, 39980, 135052, 1049703, 91232, 46561, 80, 10, NA, 4313098,  X
192, 195.0, 13410, 81513, 23029, 179056, 13948, 789, 166081, 26454, 92, 58, NA, 504280,  X
193, 196.0, 18, 15256, 187, 56617, 326857, 114411, 290130, 23423, 68, 87, NA, 826899,  X
194, 197.0, 12296, 330756, 4565, 148963, 5419, 36089, 520097, 149928, 96, 72, NA, 1208113,  X
195, 198.0, 393857, 36710, 119263, 396707, 21809, 17364, 18351, 121542, 6, 96, NA, 1125603,  X
196, 199.0, 228917, 74840, 706443, 16, 113989, 38286, 218708, 164938, 89, 80, NA, 1546137,  X
197, 200.0, 8518, 265849, 484304, 199668, 57396, 138090, 225827, 301394, 51, 35, NA, 1681046,  X
198, 201.0, 31916, 303963, 287983, 123802, 336660, 46965, 33067, 199258, 16, 64, NA, 1363614,  X
199, 202.0, 88543, 115931, 77132, 50312, 245947, 51267, 19464, 455368, 29, 2, NA, 1103964,  X
200, 203.1, 904267, 49845, 23900, 26545, 562328, 23593, 697630, 1904, 37, 45, NA, 2290012,  X
201, 204.1, 22, 2509, 378680, 135486, 1886370, 169414, 302, 803738, 47, 44, NA, 3376521,  X
202, 205.1, 20389, 509788, 241052, 124610, 35681, 191857, 75198, 314138, 57, 30, NA, 1512713,  X
203, 206.1, 124918, 67666, 407299, 1099196, 14033, 180057, 22635, 38775, 23, 32, NA, 1954579,  X
204, 207.1, 143813, 88532, 120535, 403777, 211013, 16611, 619367, 53221, 84, 75, NA, 1656869,  X
205, 208.1, 1254320, 173320, 503189, 24495, 10703, 261467, 166399, 518828, 42, 15, NA, 2912721,  X
206, 209.1, 176962, 2239947, 353982, 26332, 1237, 806, 11582, 53162, 49, 57, NA, 2864010,  X
207, 210.1, 16170, 323034, 47491, 4434, 386, 245830, 604284, 103856, 9, 62, NA, 1345485,  X
208, 211.1, 171162, 1284375, 2816, 112326, 157036, 15571, 1572461, 96901, 50, 97, NA, 3412648,  X
209, 212.1, 8769, 701375, 45516, 14388, 841564, 116123, 269371, 2623880, 88, 69, NA, 4620986,  X
210, 213.1, 1, 194318, 843286, 495, 116169, 107, 107796, 156764, 77, 26, NA, 1418936,  X
211, 214.1, 81206, 82011, 16491, 12217, 24796, 119490, 207975, 288055, 40, 100, NA, 832241,  X
212, 215.2, 304830, 5, 2527, 274723, 988, 226047, 631749, 524032, 84, 94, NA, 1964901,  X
213, 216.2, 114388, 10444, 422164, 1010210, 23, 141871, 165568, 39462, 44, 92, NA, 1904130,  X
214, 217.2, 217037, 1252, 16011, 117298, 179492, 807887, 4924, 1387585, 59, 49, NA, 2731486,  X
215, 218.2, 636953, 200505, 691194, 1094299, 844539, 250443, 340131, 834, 10, 2, NA, 4058898,  X
216, 219.2, 139, 212859, 315206, 284543, 2120292, 7167, 162747, 1288491, 48, 6, NA, 4391444,  X
217, 220.2, 193709, 372893, 46810, 3593, 226335, 2383, 2903, 2509, 37, 11, NA, 851135,  X
218, 221.2, 38414, 4636, 118815, 26368, 854016, 7734, 134826, 750126, 30, 18, NA, 1934935,  X
219, 222.2, 388346, 147111, 30, 213795, 45535, 41, 211078, 6887, 36, 23, NA, 1012823,  X
220, 223.2, 775323, 219773, 27724, 25309, 338449, 314569, 755685, 10234, 51, 59, NA, 2467066,  X
221, 224.2, 46177, 556987, 123986, 895607, 730112, 865481, 26952, 3778, 95, 57, NA, 3249080,  X
222, 225.2, 37303, 342979, 450997, 60487, 770337, 465936, 50291, 391530, 47, 80, NA, 2569860,  X
223, 226.2, 1598, 22224, 52821, 224945, 21982, 243829, 313709, 277064, 71, 10, NA, 1158172,  X
224, 227.2, 273189, 974400, 1490804, 2938, 14787, 488802, 31412, 292350, 19, 97, NA, 3568682,  X
225, 228.3, 230981, 28866, 33785, 140401, 7349, 493693, 17315, 8137, 15, 58, NA, 960527,  X
226, 229.3, 193926, 40965, 1996, 561832, 100558, 61761, 19136, 2393, 98, 2, NA, 982567,  X
227, 230.3, 300743, 3802, 174947, 25033, 1156772, 22120, 93271, 573949, 45, 51, NA, 2350637,  X
228, 231.3, 1390, 2052, 209184, 841, 640185, 755232, 109427, 159269, 36, 92, NA, 1877580,  X
229, 232.3, 296193, 40, 129095, 419388, 84706, 19697, 110435, 618, 36, 49, NA, 1060172,  X
230, 233.3, 205891, 310917, 59165, 246668, 87401, 97317, 437, 2734, 16, 70, NA, 1010530,  X
231, 234.3, 121136, 70240, 290, 524028, 1412239, 33845, 49372, 972126, 37, 74, NA, 3183276,  X
232, 235.3, 520866, 875645, 149580, 188490, 617285, 597964, 199236, 1700, 23, 30, NA, 3150766,  X
233, 236.3, 26761, 1573, 224360, 566129, 73436, 243270, 926086, 162843, 14, 33, NA, 2224458,  X
234, 237.3, 78649, 187270, 82718, 175, 1949730, 1670632, 16586, 153098, 50, 31, NA, 4138858,  X
235, 238.3, 173947, 511473, 221345, 17627, 174877, 253498, 103403, 879344, 72, 81, NA, 2335514,  X
236, 239.4, 64819, 1184, 65907, 238776, 2516, 31310, 438218, 517697, 41, 40, NA, 1360427,  X
237, 240.4, 58678, 68, 729226, 113827, 56374, 8213, 1742877, 27913, 24, 92, NA, 2737176,  X
238, 241.4, 613483, 9700, 221839, 13341, 771, 90842, 707230, 1134483, 77, 93, NA, 2791689,  X
239, 242.4, 65394, 578704, 24405, 306898, 1457659, 358694, 143294, 1137243, 3, 11, NA, 4072291,  X
240, 243.4, 275765, 35325, 1111018, 683399, 2470, 386849, 608020, 1850, 79, 56, NA, 3104696,  X
241, 244.4, 16963, 111877, 419708, 183152, 3170299, 700, 104772, 8501, 44, 88, NA, 4015972,  X
242, 245.4, 267757, 43262, 1485211, 2403, 232963, 24129, 1146285, 243, 78, 100, NA, 3202253,  X
243, 246.4, 450789, 403781, 75088, 20640, 15495, 440214, 567623, 55934, 46, 46, NA, 2029564,  X
244, 247.4, 995, 9790, 1232387, 193523, 155306, 41552, 2480950, 1294964, 61, 23, NA, 5409467,  X
245, 248.4, 349630, 478, 83119, 38536, 351576, 213274, 21, 18399, 52, 78, NA, 1055033,  X
246, 249.4, 522055, 1400050, 530267, 10277, 122901, 11498, 10688, 110002, 24, 61, NA, 2717738,  X
247, 250.4, 5057, 583425, 70424, 708085, 234, 221618, 5582, 159972, 81, 3, NA, 1754397,  X
