obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
27, 28.3, 180516, 414805, 916762, 16068, 28559, 34445, 304489, 625457, 34, 74, NA, 2521101,  7
28, 29.3, 1338201, 266337, 212683, 45939, 205940, 57054, 650205, 356693, 48, 4, NA, 3133052,  7
29, 30.3, 725288, 654254, 110517, 15498, 58198, 304116, 9750, 5017, 24, 67, NA, 1882638,  7
30, 31.4, 28099, 2352, 106670, 27574, 9087, 49560, 21131, 1150632, 52, 70, NA, 1395105,  7
31, 32.4, 83796, 54927, 436, 1038, 281648, 130, 190896, 424166, 32, 51, NA, 1037037,  7
32, 33.4, 389075, 734747, 133396, 162785, 118251, 1984731, 286586, 311146, 53, 81, NA, 4120717,  7
33, 34.4, 209870, 917880, 244921, 94369, 7518, 753158, 13398, 450158, 94, 90, NA, 2691272,  7
34, 35.4, 381378, 246418, 288690, 410443, 6673, 174029, 8300, 103982, 58, 91, NA, 1619913,  7
35, 36.4, 40029, 500630, 1596306, 1053737, 56076, 10146, 117113, 115635, 23, 85, NA, 3489672,  7
36, 37.4, 75911, 331661, 20022, 119918, 17347, 181455, 1036725, 370512, 29, 48, NA, 2153551,  7
37, 38.4, 155925, 8934, 2053, 131034, 28, 514456, 713527, 252640, 45, 4, NA, 1778597,  7
38, 39.4, 183467, 903157, 134525, 32077, 4231, 270536, 48205, 299871, 7, 61, NA, 1876069,  7
39, 40.5, 543215, 133, 59915, 174661, 49693, 439008, 49027, 11305, 46, 57, NA, 1326957,  7
40, 41.5, 556984, 276183, 9207, 563130, 58674, 342583, 10838, 66072, 60, 32, NA, 1883671,  7
41, 42.5, 323672, 71142, 6308, 221640, 91388, 119113, 20800, 675, 87, 36, NA, 854738,  7
42, 43.5, 129602, 2038, 80908, 212351, 33814, 16267, 46532, 382, 42, 90, NA, 521894,  7
43, 44.5, 1904, 1700139, 1049248, 120608, 402510, 10568, 103475, 391612, 66, 2, NA, 3780064,  7
44, 45.5, 3073, 51476, 38345, 363129, 731146, 113523, 702, 85858, 31, 86, NA, 1387252,  7
45, 46.5, 503913, 57690, 509747, 401748, 20723, 1185590, 76, 1772416, 96, 41, NA, 4451903,  7
46, 47.5, 711249, 307807, 313405, 10559, 1332608, 14465, 90605, 545611, 62, 50, NA, 3326309,  7
47, 48.6, 5691, 18197, 164446, 92562, 253148, 338567, 149347, 1741685, 89, 64, NA, 2763643,  7
48, 49.6, 317668, 14591, 117955, 784456, 582651, 306475, 77366, 25655, 22, 99, NA, 2226817,  7
49, 50.6, 186335, 1281, 7905, 1877417, 7284, 189297, 326628, 99217, 74, 95, NA, 2695364,  7
50, 51.6, 369758, 551590, 170111, 131589, 2158715, 491772, 70730, 103314, 63, 25, NA, 4047579,  7
51, 52.6, 7083, 65530, 117368, 59933, 6921, 13777, 31535, 104938, 1, 44, NA, 407085,  7
52, 53.6, 124741, 1077046, 29787, 357507, 68198, 511979, 186855, 706803, 8, 77, NA, 3062916,  7
53, 54.6, 477759, 216431, 4735, 731, 94095, 2394, 52246, 116379, 46, 74, NA, 964770,  7
54, 55.6, 671696, 66998, 510, 47849, 610142, 302, 38977, 30675, 22, 89, NA, 1467149,  7
55, 56.6, 96156, 140298, 55196, 1472, 21513, 159295, 1215187, 54121, 45, 72, NA, 1743238,  7
56, 57.7, 0, 1735, 949484, 71941, 198588, 3294, 298326, 209714, 48, 39, NA, 1733082,  7
57, 58.7, 59288, 157495, 330621, 625180, 36976, 699503, 147606, 415253, 74, 22, NA, 2471922,  7
58, 59.7, 47621, 2559852, 435656, 22368, 91429, 761462, 24884, 25376, 14, 41, NA, 3968648,  7
59, 60.7, 1235, 76027, 4940, 15152, 298, 53701, 58835, 142551, 6, 5, NA, 352739,  7
60, 61.7, 66246, 3174, 35475, 744940, 331286, 1008638, 3873, 3591, 19, 68, NA, 2197223,  7
61, 62.7, 435860, 53446, 821594, 438, 531581, 422913, 90181, 436342, 16, 20, NA, 2792355,  7
62, 63.7, 3851, 476226, 144269, 879799, 26429, 331925, 633856, 431795, 93, 34, NA, 2928150,  7
63, 64.7, 336019, 197954, 237, 12694, 1141, 482982, 556237, 58086, 15, 72, NA, 1645350,  7
64, 65.8, 98281, 36548, 182069, 43093, 2081, 255177, 205071, 35300, 65, 35, NA, 857620,  7
65, 66.8, 45719, 21183, 176960, 1497, 442372, 1494696, 366952, 22293, 36, 84, NA, 2571672,  7
66, 67.8, 531119, 520565, 6580, 18491, 17693, 9405, 474589, 137873, 81, 10, NA, 1716315,  7
67, 68.8, 95859, 16873, 152619, 6616, 121896, 262239, 124590, 204227, 65, 86, NA, 984919,  7
68, 69.8, 9995, 11437, 224009, 26351, 81058, 620364, 38543, 6946, 78, 100, NA, 1018703,  7
69, 70.8, 642293, 214589, 128184, 45871, 225556, 123926, 1602415, 218148, 58, 64, NA, 3200982,  7
70, 71.8, 340340, 585368, 76758, 332975, 845264, 9302, 24419, 782, 44, 80, NA, 2215208,  7
71, 72.8, 25320, 55463, 25967, 43018, 213323, 67558, 1114186, 374825, 83, 99, NA, 1919660,  7
72, 73.8, 3092, 9924, 415583, 189459, 148067, 8750, 48117, 311271, 47, 16, NA, 1134263,  7
73, 74.9, 24643, 301243, 97098, 165825, 245547, 94593, 106746, 1382119, 86, 46, NA, 2417814,  7
74, 75.9, 22757, 2687, 29931, 337283, 96959, 551773, 478662, 570951, 54, 90, NA, 2091003,  7
75, 76.9, 258091, 43697, 191674, 858226, 599, 3446, 128022, 167250, 8, 90, NA, 1651005,  7
76, 77.9, 910266, 2805364, 100024, 669829, 122, 6238, 657932, 2478735, 66, 10, NA, 7628510,  7
77, 78.9, 71291, 8085, 328240, 238411, 17447, 336624, 8044, 4044, 3, 27, NA, 1012186,  7
78, 79.9, 5799, 801260, 198925, 8641, 64194, 421668, 264513, 131886, 8, 19, NA, 1896886,  7
79, 80.9, 18506, 148909, 650749, 350595, 17974, 477297, 548372, 125700, 29, 71, NA, 2338102,  7
80, 81.9, 3427, 798075, 27, 23257, 316522, 2558, 24411, 154564, 55, 41, NA, 1322841,  7
81, 83.0, 359989, 52047, 50319, 23980, 204358, 73970, 571356, 367884, 77, 61, NA, 1703903,  7
82, 84.0, 2705515, 262704, 436283, 1627111, 655, 310, 3170, 306514, 22, 58, NA, 5342262,  7
83, 85.0, 28662, 204158, 90349, 56925, 19913, 430392, 393034, 653696, 90, 28, NA, 1877129,  7
84, 86.0, 166232, 223675, 711, 171224, 668004, 70698, 155681, 450748, 92, 51, NA, 1906973,  7
85, 87.0, 65340, 1852962, 98236, 3649, 131, 441067, 190367, 108821, 66, 96, NA, 2760573,  7
86, 88.0, 282292, 173244, 953792, 73737, 50403, 6283, 105753, 93007, 96, 16, NA, 1738511,  7
87, 89.0, 109422, 2438, 17, 68581, 11143, 4365, 29396, 10562, 66, 34, NA, 235924,  7
88, 90.0, 131426, 345673, 21230, 26650, 570215, 233552, 206089, 62658, 66, 60, NA, 1597493,  7
89, 91.1, 431153, 2372903, 701393, 4909, 2234, 277638, 655694, 236, 91, 76, NA, 4446160,  7
90, 92.1, 1514, 621904, 4688, 423651, 43667, 459592, 3084176, 90368, 48, 58, NA, 4729560,  7
91, 93.1, 78865, 23323, 502545, 53028, 361254, 264148, 111764, 197520, 85, 65, NA, 1592447,  7
92, 94.1, 577035, 2, 601178, 38779, 325738, 330797, 184998, 4780, 19, 35, NA, 2063307,  7
93, 95.1, 161224, 26563, 20332, 57885, 156214, 31937, 358341, 50775, 32, 77, NA, 863271,  7
94, 96.1, 2553577, 95342, 448039, 553441, 104599, 22600, 83517, 127468, 14, 23, NA, 3988583,  7
95, 97.1, 636352, 7285, 235054, 31457, 1162, 552370, 30009, 168377, 53, 37, NA, 1662066,  7
96, 98.1, 109, 722551, 441242, 6647, 157523, 311735, 74679, 898154, 14, 42, NA, 2612640,  7
97, 99.1, 57360, 396029, 657907, 33156, 3302, 88755, 58252, 246989, 48, 65, NA, 1541750,  7
98, 100.2, 45143, 91778, 22551, 30025, 8125, 145398, 10113, 961328, 29, 65, NA, 1314461,  7
99, 101.2, 479, 93846, 18933, 630946, 26107, 110311, 219, 2439, 76, 85, NA, 883280,  7
100, 102.2, 144502, 91236, 18253, 262784, 695282, 155648, 343088, 376314, 37, 94, NA, 2087107,  7
101, 103.2, 218793, 128654, 5295, 553260, 328135, 583859, 26243, 387723, 11, 60, NA, 2231962,  7
102, 104.2, 379543, 638523, 144648, 1199189, 32311, 2813, 193743, 1186758, 4, 89, NA, 3777528,  7
103, 105.2, 461632, 62623, 26098, 30235, 593759, 39880, 53542, 18388, 86, 79, NA, 1286157,  7
104, 106.2, 86455, 1373883, 354281, 1257113, 19769, 118421, 154141, 243086, 86, 94, NA, 3607149,  7
105, 107.2, 38434, 264941, 231710, 48255, 418185, 351435, 7242, 499518, 96, 68, NA, 1859720,  7
106, 108.3, 44369, 119390, 8392, 4068, 446042, 45659, 304011, 440983, 78, 44, NA, 1412914,  7
107, 109.3, 409820, 183486, 591260, 141985, 541798, 828118, 49094, 256155, 84, 77, NA, 3001716,  7
108, 110.3, 478699, 34693, 320896, 223765, 15485, 946579, 177455, 715124, 91, 28, NA, 2912696,  7
109, 111.3, 51, 121441, 79005, 43699, 87468, 275923, 24929, 487877, 44, 63, NA, 1120393,  7
110, 112.3, 109894, 203071, 13293, 41135, 1813, 306857, 67486, 353370, 81, 34, NA, 1096919,  7
111, 113.3, 158079, 703426, 113613, 72902, 164544, 29420, 1, 284749, 31, 32, NA, 1526734,  7
112, 114.3, 1490397, 74277, 124729, 1471415, 144709, 77838, 100756, 637881, 71, 98, NA, 4122002,  7
113, 115.3, 553131, 11804, 639621, 1624, 15840, 187200, 3573, 4691, 37, 94, NA, 1417484,  7
114, 116.4, 431144, 378859, 113657, 145087, 5149, 1003359, 665851, 98065, 25, 49, NA, 2841171,  7
115, 117.4, 372150, 8406, 38818, 2762, 1295022, 290947, 474613, 367720, 65, 91, NA, 2850438,  7
116, 118.4, 1668, 200475, 180220, 11818, 237963, 52724, 790629, 150133, 63, 23, NA, 1625630,  7
117, 119.4, 165205, 96578, 619181, 274125, 1161298, 1201684, 1028830, 659219, 64, 24, NA, 5206120,  7
118, 120.4, 698399, 1707022, 158656, 588993, 26042, 369006, 967, 10386, 84, 73, NA, 3559471,  7
119, 121.4, 205258, 88878, 17246, 200104, 555722, 453029, 599158, 7820, 99, 85, NA, 2127215,  7
120, 122.4, 105120, 686923, 12717, 532438, 161786, 26944, 2153903, 345261, 50, 4, NA, 4025092,  7
121, 123.4, 104996, 80754, 17401, 32535, 39850, 794250, 23683, 837204, 79, 79, NA, 1930673,  7
122, 124.5, 416629, 120608, 29341, 122968, 671404, 252017, 400, 133061, 98, 58, NA, 1746428,  7
123, 125.5, 239056, 660737, 844521, 1916117, 443528, 606361, 5102, 193984, 88, 78, NA, 4909406,  7
124, 126.5, 715415, 630, 22, 750750, 111998, 84767, 189591, 71, 56, 69, NA, 1853244,  7
125, 127.5, 158368, 5549, 168596, 649254, 29758, 659, 106159, 4847, 47, 15, NA, 1123190,  7
126, 128.5, 175787, 261618, 323957, 256612, 114414, 18188, 1005, 297970, 96, 2, NA, 1449551,  7
127, 129.5, 963674, 262687, 7689, 545643, 2311361, 61221, 61647, 390255, 83, 22, NA, 4604177,  7
128, 130.5, 18598, 375304, 21579, 1810007, 423233, 931996, 24168, 378584, 80, 73, NA, 3983469,  7
129, 131.5, 800388, 258238, 323283, 93640, 336179, 1279085, 17534, 110903, 47, 93, NA, 3219250,  7
130, 132.5, 28, 134464, 47236, 952187, 1799067, 563484, 10176, 157426, 31, 22, NA, 3664068,  7
131, 133.6, 62015, 47344, 88439, 68799, 80063, 271123, 19689, 181835, 61, 30, NA, 819307,  7
132, 134.6, 47437, 115612, 5789, 767903, 90908, 72732, 321267, 128169, 60, 8, NA, 1549817,  7
133, 135.6, 539528, 97590, 65966, 195756, 946780, 662557, 31641, 54604, 78, 5, NA, 2594422,  7
134, 136.6, 109252, 157721, 627577, 40643, 1102424, 256653, 284197, 7036, 22, 50, NA, 2585503,  7
135, 137.6, 224275, 564735, 307761, 609359, 1817, 235821, 8114, 195118, 76, 23, NA, 2147000,  7
136, 138.6, 544460, 33448, 728002, 600608, 355340, 9928, 1530, 63366, 82, 96, NA, 2336682,  7
137, 139.6, 80855, 476825, 7813, 123331, 486954, 31440, 60512, 47782, 21, 42, NA, 1315512,  7
138, 140.6, 184054, 83282, 23458, 11144, 1544, 992272, 5847, 356053, 47, 36, NA, 1657654,  7
139, 141.7, 12366, 70130, 43026, 2411, 86498, 572523, 367521, 252845, 16, 60, NA, 1407320,  7
140, 142.7, 159034, 642339, 347300, 207302, 111754, 38884, 272131, 5207, 72, 98, NA, 1783951,  7
141, 143.7, 73368, 165799, 161586, 220021, 39610, 403036, 34611, 91895, 20, 38, NA, 1189926,  7
142, 144.7, 2497715, 467852, 18515, 14568, 140104, 2151, 7148, 226006, 82, 58, NA, 3374059,  7
143, 145.7, 1519884, 87176, 1455370, 1170330, 5545, 313299, 888237, 8476, 55, 51, NA, 5448317,  7
144, 146.7, 163668, 196307, 375231, 432921, 31121, 3168, 133951, 113959, 57, 91, NA, 1450326,  7
145, 147.7, 403151, 3187, 615028, 75804, 45139, 294456, 773902, 16792, 62, 60, NA, 2227459,  7
146, 148.7, 17, 99869, 42280, 30100, 1692185, 46096, 9110, 11722, 6, 81, NA, 1931379,  7
147, 149.8, 604273, 53902, 58311, 223512, 182051, 606455, 1527520, 93101, 72, 7, NA, 3349125,  7
148, 150.8, 993247, 38962, 265343, 24438, 16859, 83189, 36538, 60503, 67, 37, NA, 1519079,  7
149, 151.8, 96616, 43278, 2462, 4056, 571488, 5578, 782733, 323375, 92, 22, NA, 1829586,  7
150, 152.8, 224, 242094, 305040, 2485371, 1082738, 339674, 54859, 28703, 47, 11, NA, 4538703,  7
151, 153.8, 438185, 74132, 53059, 137717, 416566, 228602, 249561, 436222, 64, 21, NA, 2034044,  7
152, 154.8, 10, 846362, 54410, 370770, 8676, 438905, 22044, 811559, 75, 75, NA, 2552736,  7
153, 155.8, 457594, 160033, 97420, 437334, 1395844, 197254, 980892, 73530, 73, 97, NA, 3799901,  7
154, 156.8, 0, 284700, 122910, 100524, 9399, 368845, 78867, 107943, 24, 81, NA, 1073188,  7
155, 157.9, 176049, 99856, 440823, 218896, 112069, 70139, 203691, 1408273, 19, 25, NA, 2729796,  7
156, 158.9, 415717, 231459, 254390, 980310, 710864, 23827, 459881, 2834, 70, 89, NA, 3079282,  7
157, 159.9, 647857, 40340, 333394, 111221, 202534, 116784, 383673, 26772, 89, 96, NA, 1862575,  7
158, 160.9, 281886, 415309, 212653, 6715, 803807, 6398, 937178, 51911, 3, 1, NA, 2715857,  7
159, 161.9, 26897, 83261, 885685, 118967, 9692, 350202, 1390, 25278, 40, 96, NA, 1501372,  7
160, 162.9, 61685, 438953, 1059, 58771, 81284, 55646, 18204, 94141, 22, 42, NA, 809743,  7
161, 163.9, 1153547, 258878, 192429, 23209, 141758, 416049, 64783, 1431, 72, 9, NA, 2252084,  7
162, 164.9, 28649, 440810, 4615, 263806, 47671, 121590, 28, 1782, 49, 10, NA, 908951,  7
163, 166.0, 661065, 244732, 51341, 8024, 1154768, 412274, 103816, 602839, 25, 76, NA, 3238859,  7
164, 167.0, 1933242, 169447, 128064, 144083, 50553, 1577, 34228, 5616, 65, 52, NA, 2466810,  7
165, 168.0, 56367, 329686, 721574, 481460, 177992, 466124, 173666, 11722, 46, 69, NA, 2418591,  7
166, 169.0, 304557, 1376, 22898, 9247, 330671, 51739, 46072, 510657, 7, 33, NA, 1277217,  7
167, 170.0, 807342, 390947, 85495, 43850, 21859, 1543310, 98891, 886491, 33, 47, NA, 3878185,  7
168, 171.0, 15723, 81735, 73051, 256675, 9228, 38172, 355481, 2129, 85, 14, NA, 832194,  7
169, 172.0, 1000186, 249376, 573761, 213745, 3302, 4032, 14475, 654817, 88, 38, NA, 2713694,  7
170, 173.0, 81687, 215668, 610379, 1636113, 134384, 101684, 155410, 330552, 11, 57, NA, 3265877,  7
171, 174.0, 21497, 364070, 251760, 90217, 18762, 299898, 232953, 288552, 72, 24, NA, 1567709,  7
172, 175.0, 35325, 306998, 273618, 766479, 62518, 60820, 111310, 490555, 86, 56, NA, 2107623,  7
173, 176.0, 1154098, 91956, 212470, 74319, 656227, 327457, 195059, 310254, 45, 6, NA, 3021840,  7
174, 177.0, 1626417, 78452, 138822, 29695, 317671, 98446, 21094, 134285, 55, 88, NA, 2444882,  7
175, 178.0, 13368, 346548, 50786, 498978, 69693, 77477, 2190130, 729759, 66, 57, NA, 3976739,  7
176, 179.0, 10169, 1482494, 6269, 224, 727, 673954, 575110, 270401, 9, 41, NA, 3019348,  7
177, 180.0, 273032, 340587, 27020, 520880, 777803, 238054, 40778, 1016968, 91, 10, NA, 3235122,  7
178, 181.0, 39478, 826490, 345285, 1810155, 68302, 67546, 24931, 1048329, 76, 95, NA, 4230516,  7
179, 182.0, 5293, 254114, 58840, 766, 1046535, 154360, 655301, 51, 89, 68, NA, 2175260,  7
180, 183.0, 708577, 996847, 397729, 283556, 2423567, 2520, 36195, 116665, 16, 40, NA, 4965656,  7
181, 184.0, 75752, 108446, 54781, 1171505, 1396024, 261932, 59201, 48566, 39, 50, NA, 3176207,  7
182, 185.0, 83869, 614413, 15942, 68245, 670938, 685404, 39445, 43455, 64, 17, NA, 2221711,  7
183, 186.0, 418259, 68208, 569720, 787812, 484413, 164296, 9333, 196385, 46, 30, NA, 2698426,  7
184, 187.0, 17562, 22238, 41006, 50, 31999, 99474, 106768, 124975, 29, 49, NA, 444072,  7
185, 188.0, 133519, 37172, 154147, 3, 119491, 355251, 571334, 68579, 38, 61, NA, 1439496,  7
186, 189.0, 1500448, 885524, 249293, 369605, 38702, 723630, 237930, 146368, 58, 29, NA, 4151500,  7
187, 190.0, 193985, 503806, 147262, 287639, 217910, 688496, 512405, 352571, 23, 61, NA, 2904074,  7
188, 191.0, 151692, 207, 66606, 1515, 8905, 1402940, 165044, 541147, 94, 26, NA, 2338056,  7
189, 192.0, 881013, 21592, 33005, 68313, 263507, 292974, 22598, 786674, 84, 16, NA, 2369676,  7
190, 193.0, 684530, 851915, 784749, 122260, 258040, 304994, 959384, 876510, 2, 41, NA, 4842382,  7
191, 194.0, 28997, 33365, 1318569, 1218104, 27427, 284694, 393644, 983620, 80, 15, NA, 4288420,  7
192, 195.0, 245871, 271135, 909, 71256, 286638, 114333, 88031, 487721, 44, 90, NA, 1565894,  7
193, 196.0, 464665, 32419, 6217, 2519137, 5191, 945719, 442320, 133351, 25, 58, NA, 4549019,  7
194, 197.0, 4791, 581179, 138220, 9788, 70776, 62266, 162487, 9994, 43, 8, NA, 1039501,  7
195, 198.0, 126618, 19021, 679934, 85155, 616856, 98699, 47664, 504868, 83, 90, NA, 2178815,  7
196, 199.0, 349214, 31, 854919, 514739, 619394, 197768, 216243, 33611, 67, 17, NA, 2785919,  7
197, 200.0, 165869, 7846, 16012, 25092, 751746, 2626, 23540, 68565, 59, 18, NA, 1061296,  7
198, 201.0, 255019, 25526, 534182, 225168, 106295, 62925, 825427, 47985, 9, 54, NA, 2082527,  7
199, 202.0, 88658, 3389, 287101, 2, 73, 1274092, 610181, 253173, 23, 24, NA, 2516669,  7
200, 203.0, 161354, 29898, 24030, 22870, 72578, 495481, 13605, 91455, 57, 51, NA, 911271,  7
201, 204.0, 632174, 76640, 71902, 10094, 1328145, 8695, 369, 1347651, 97, 52, NA, 3475670,  7
202, 205.1, 102904, 1105514, 752778, 470009, 1158039, 309605, 6096, 1108184, 46, 5, NA, 5013129,  7
203, 206.1, 64013, 364, 131788, 3, 398661, 47020, 248272, 291629, 43, 68, NA, 1181750,  7
204, 207.1, 144039, 1496419, 313175, 111152, 422985, 825, 449355, 11068, 32, 52, NA, 2949018,  7
205, 208.1, 177393, 202635, 136927, 98587, 1182249, 2368810, 3660, 146090, 76, 88, NA, 4316351,  7
206, 209.1, 10301, 31535, 4032, 191473, 827896, 1318, 60401, 6937, 23, 78, NA, 1133893,  7
207, 210.1, 2586300, 12326, 722646, 101331, 97369, 15340, 50818, 5815, 6, 20, NA, 3591945,  7
208, 211.1, 192967, 298460, 98632, 277884, 112739, 418291, 421225, 99073, 37, 55, NA, 1919271,  7
209, 212.1, 3557, 1540484, 2123, 70724, 1303, 702020, 1660255, 309862, 44, 61, NA, 4290328,  7
210, 213.1, 469320, 14267, 996, 1088564, 410675, 168153, 163877, 23693, 40, 8, NA, 2339545,  7
211, 214.1, 737017, 11237, 509853, 32002, 1362, 1276630, 95967, 52474, 56, 52, NA, 2716542,  7
212, 215.1, 1765856, 136, 1274, 119309, 150407, 60741, 235, 10265, 57, 60, NA, 2108223,  7
213, 216.1, 771399, 378136, 184730, 640730, 197302, 109020, 985, 565969, 42, 8, NA, 2848271,  7
214, 217.1, 2730, 325713, 34749, 140029, 313017, 56461, 605486, 1376498, 97, 25, NA, 2854683,  7
215, 218.1, 1969034, 279290, 138895, 7464, 3751, 590805, 3450, 936928, 53, 39, NA, 3929617,  7
216, 219.1, 544402, 109284, 36000, 210147, 1011392, 445562, 438, 1011493, 21, 59, NA, 3368718,  7
217, 220.1, 462887, 9700, 1059388, 1190278, 68398, 518584, 595654, 168931, 6, 62, NA, 4073820,  7
218, 221.1, 33614, 144808, 83016, 28694, 7708, 324494, 104150, 101796, 75, 80, NA, 828280,  7
219, 222.1, 24415, 471143, 230294, 78226, 13216, 4462, 209621, 59459, 40, 79, NA, 1090836,  7
220, 223.1, 379614, 121120, 298, 59086, 329, 15343, 916583, 109916, 73, 33, NA, 1602289,  7
221, 224.1, 225357, 3995, 32276, 373919, 33621, 55677, 508629, 440070, 33, 87, NA, 1673544,  7
222, 225.1, 32644, 97725, 231, 202296, 134575, 562927, 158032, 151817, 12, 80, NA, 1340247,  7
223, 226.1, 65692, 433823, 1304693, 31028, 7452, 552553, 889020, 88630, 15, 31, NA, 3372891,  7
224, 227.1, 38546, 68754, 339540, 11652, 105755, 822466, 339753, 750499, 91, 3, NA, 2476965,  7
225, 228.1, 70541, 355296, 62228, 650758, 45317, 4900, 16584, 321002, 65, 58, NA, 1526626,  7
226, 229.1, 28586, 373093, 227928, 69913, 72068, 31394, 275835, 370323, 74, 80, NA, 1449140,  7
227, 230.1, 5138, 18781, 1103, 277948, 118878, 6801, 270035, 144744, 56, 93, NA, 843428,  7
228, 231.1, 6049, 1307371, 434116, 185555, 657059, 22012, 252903, 468283, 32, 30, NA, 3333348,  7
229, 232.1, 14060, 45576, 13433, 109, 80755, 63633, 153853, 4998, 36, 33, NA, 376417,  7
230, 233.1, 229271, 399372, 380432, 235814, 693793, 338262, 181451, 24169, 77, 50, NA, 2482564,  7
231, 234.1, 90486, 5158, 114134, 968, 1726800, 15318, 13878, 412003, 8, 6, NA, 2378745,  7
232, 235.1, 970909, 314680, 485488, 98973, 254904, 26053, 9615, 75687, 2, 44, NA, 2236309,  7
233, 236.1, 74818, 303148, 139, 4871, 77013, 77520, 127256, 49961, 11, 51, NA, 714726,  7
234, 237.1, 38721, 327937, 684942, 71036, 2369, 5250, 434632, 20475, 29, 42, NA, 1585362,  7
235, 238.1, 202642, 78144, 707580, 531500, 21129, 114470, 1027879, 82179, 44, 21, NA, 2765523,  7
236, 239.1, 5960, 511076, 39423, 513563, 23442, 5809, 31, 575751, 27, 77, NA, 1675055,  7
237, 240.1, 671827, 107645, 2531, 528673, 142178, 53772, 832891, 155249, 97, 25, NA, 2494766,  7
238, 241.1, 3473, 414332, 16848, 291766, 8087, 19915, 33856, 117806, 17, 7, NA, 906083,  7
239, 242.1, 492497, 64957, 745082, 204464, 239208, 227076, 193380, 135538, 39, 90, NA, 2302202,  7
240, 243.1, 214068, 99321, 195563, 571959, 22762, 11443, 22666, 3006, 31, 23, NA, 1140788,  7
241, 244.1, 61481, 561594, 11142, 123512, 2253833, 34769, 41767, 269301, 41, 45, NA, 3357399,  7
242, 245.1, 479156, 945347, 303744, 91845, 76387, 461403, 187, 480948, 31, 32, NA, 2839017,  7
243, 246.1, 31, 36875, 4343, 660897, 10, 290913, 62021, 19928, 47, 18, NA, 1075018,  7
244, 247.2, 791548, 3687, 417, 810945, 19821, 764336, 71074, 46493, 7, 91, NA, 2508321,  7
245, 248.2, 200727, 208, 579193, 488177, 132799, 32174, 212627, 363095, 10, 13, NA, 2009000,  7
246, 249.2, 9246, 252660, 1109059, 647587, 408349, 9947, 602258, 2138260, 89, 65, NA, 5177366,  7
247, 250.2, 353855, 1519771, 31990, 11741, 473254, 178134, 57027, 1676687, 30, 53, NA, 4302459,  7
