obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
17, 18.9, 81867, 142750, 246660, 576369, 0, 120825, 129520, 67189, 60, 64, NA, 1365180,  X
18, 19.9, 216926, 737819, 81638, 70, 685848, 284525, 75656, 89527, 74, 81, NA, 2172009,  X
19, 20.9, 33, 62025, 57838, 9068, 1725, 903636, 74013, 87888, 66, 57, NA, 1196226,  X
20, 22.0, 217559, 68797, 102412, 28845, 10133, 132052, 337187, 171333, 59, 53, NA, 1068318,  X
21, 23.0, 1160310, 32786, 163543, 243130, 23773, 62476, 69125, 42003, 85, 59, NA, 1797146,  X
22, 24.0, 21863, 201016, 5394, 203838, 281, 1145512, 118138, 481008, 6, 41, NA, 2177050,  X
23, 25.0, 164954, 4346, 87712, 606528, 123102, 128173, 168190, 151058, 25, 5, NA, 1434063,  X
24, 26.1, 1496029, 169682, 12257, 67793, 130113, 23169, 90629, 692048, 34, 68, NA, 2681720,  X
25, 27.1, 284513, 50666, 49598, 374964, 564209, 20837, 195831, 1000286, 25, 30, NA, 2540904,  X
26, 28.1, 1661428, 856766, 146109, 406215, 9350, 173660, 2881, 905408, 92, 16, NA, 4161817,  X
27, 29.2, 1970, 337619, 123846, 25692, 110493, 341956, 201784, 895193, 84, 56, NA, 2038553,  X
28, 30.2, 238058, 200292, 1954, 1264872, 29652, 41353, 126955, 10637, 4, 25, NA, 1913773,  X
29, 31.2, 152583, 1000210, 138560, 156789, 115583, 14876, 342113, 35050, 19, 4, NA, 1955764,  X
30, 32.3, 155251, 843, 48285, 274128, 719330, 320882, 315211, 6301, 100, 9, NA, 1840231,  X
31, 33.3, 153413, 584546, 175307, 4729, 857525, 287153, 157896, 165412, 23, 35, NA, 2385981,  X
32, 34.3, 304126, 114027, 199634, 386396, 6958, 117872, 222392, 594463, 5, 59, NA, 1945868,  X
33, 35.3, 37543, 118803, 92295, 201837, 1264124, 1789591, 25753, 165428, 72, 60, NA, 3695374,  X
34, 36.4, 137005, 197136, 214195, 123139, 84923, 21823, 570495, 41491, 98, 30, NA, 1390207,  X
35, 37.4, 39524, 144252, 1044020, 347079, 84083, 502928, 21620, 45674, 82, 16, NA, 2229180,  X
36, 38.4, 584033, 423412, 1659601, 732903, 10518, 582638, 592234, 41804, 47, 89, NA, 4627143,  X
37, 39.4, 1456018, 6274, 171096, 752492, 155309, 266796, 292767, 3568, 79, 18, NA, 3104320,  X
38, 40.4, 42785, 119626, 153144, 87291, 567198, 152426, 967458, 8990, 61, 17, NA, 2098918,  X
39, 41.5, 241446, 327682, 589736, 145467, 860167, 1293207, 452543, 33733, 40, 86, NA, 3943981,  X
40, 42.5, 1106110, 17252, 2477, 248603, 33509, 154711, 229729, 1122568, 32, 92, NA, 2914959,  X
41, 43.5, 2646498, 230126, 20822, 325053, 58721, 17995, 113258, 36975, 87, 92, NA, 3449448,  X
42, 44.5, 31965, 818070, 3227, 79426, 364930, 7814, 73232, 32809, 75, 15, NA, 1411473,  X
43, 45.5, 4339, 62836, 261757, 41571, 224166, 225689, 208950, 140124, 59, 28, NA, 1169432,  X
44, 46.5, 156683, 782122, 571672, 369934, 79056, 4937, 97585, 181518, 3, 85, NA, 2243507,  X
45, 47.5, 145588, 55584, 24195, 7301, 1792616, 932, 66224, 7152, 33, 92, NA, 2099592,  X
46, 48.5, 83353, 139226, 46430, 607479, 535480, 956630, 150123, 40514, 40, 30, NA, 2559235,  X
47, 49.5, 174797, 1311931, 158807, 120937, 1034273, 143084, 215331, 1525783, 31, 77, NA, 4684943,  X
48, 50.5, 18604, 152587, 415, 22911, 112046, 293077, 912850, 229904, 52, 71, NA, 1742394,  X
49, 51.5, 3873, 58553, 318112, 183342, 3062, 605568, 630730, 139502, 84, 92, NA, 1942742,  X
50, 52.5, 345078, 11065, 352691, 1787, 96176, 106962, 299550, 763887, 91, 78, NA, 1977196,  X
51, 53.5, 751, 1557, 1490415, 81660, 2136185, 293633, 685398, 4389, 100, 30, NA, 4693988,  X
52, 54.5, 95555, 1152247, 11515, 160905, 7142, 70685, 343386, 255683, 80, 34, NA, 2097118,  X
53, 55.6, 26658, 911809, 2803, 223402, 345401, 1848, 474, 123645, 54, 61, NA, 1636040,  X
54, 56.6, 42703, 1130, 1014928, 740333, 386992, 194797, 129195, 417330, 17, 36, NA, 2927408,  X
55, 57.6, 785349, 22801, 20428, 700181, 3120, 99075, 447431, 530314, 68, 37, NA, 2608699,  X
56, 58.6, 1653, 48657, 154077, 150754, 121849, 1291135, 14657, 66651, 68, 40, NA, 1849433,  X
57, 59.6, 617901, 485267, 468488, 558623, 123177, 49950, 39113, 162101, 66, 75, NA, 2504620,  X
58, 60.6, 48929, 275984, 369770, 152, 120604, 475050, 30220, 851370, 61, 2, NA, 2172079,  X
59, 61.6, 596846, 127, 825312, 20052, 14024, 752640, 1070590, 183795, 56, 1, NA, 3463386,  X
60, 62.6, 688, 153968, 16502, 28380, 4849, 1595971, 45333, 10050, 83, 4, NA, 1855741,  X
61, 63.6, 177236, 365563, 52016, 23471, 447738, 903316, 16357, 45253, 12, 12, NA, 2030950,  X
62, 64.6, 78605, 39090, 90790, 113671, 425576, 107122, 71343, 542675, 85, 81, NA, 1468872,  X
63, 65.6, 13472, 10292, 132689, 425402, 33743, 76156, 94052, 353773, 17, 64, NA, 1139579,  X
64, 66.7, 555162, 417397, 169460, 103786, 69484, 39, 13198, 197675, 57, 14, NA, 1526201,  X
65, 67.7, 367796, 35541, 123522, 498612, 836882, 323850, 5762, 26007, 1, 18, NA, 2217972,  X
66, 68.7, 34820, 205807, 166847, 54821, 26661, 284074, 11216, 215694, 78, 34, NA, 999940,  X
67, 69.7, 2367, 1311127, 366359, 47656, 5077, 344340, 138588, 160582, 93, 50, NA, 2376096,  X
68, 70.7, 487611, 513, 774500, 1823181, 1271189, 22914, 70954, 81173, 5, 53, NA, 4532035,  X
69, 71.7, 185224, 83807, 1248108, 322648, 88498, 70042, 1850, 875506, 98, 6, NA, 2875683,  X
70, 72.7, 159990, 260594, 96637, 12370, 560522, 2088333, 60044, 81634, 35, 36, NA, 3320124,  X
71, 73.7, 113668, 32566, 32791, 9549, 464577, 1889574, 816414, 443887, 89, 36, NA, 3803026,  X
72, 74.7, 843692, 206086, 387, 71000, 205818, 14541, 74607, 708853, 15, 37, NA, 2124984,  X
73, 75.7, 531939, 87325, 1915, 311807, 379248, 1175336, 146143, 245762, 30, 14, NA, 2879475,  X
74, 76.7, 41822, 202900, 434, 6266, 7944, 2701, 683481, 103607, 34, 60, NA, 1049155,  X
75, 77.7, 8358, 334599, 641900, 23145, 168591, 494632, 43615, 8814, 92, 39, NA, 1723654,  X
76, 78.7, 194638, 129805, 151174, 42235, 5106, 7224, 162574, 38709, 16, 28, NA, 731465,  X
77, 79.8, 6552, 107468, 151264, 814868, 242631, 1586307, 62138, 356158, 41, 65, NA, 3327386,  X
78, 80.8, 40384, 76671, 1228217, 8360, 12220, 3740, 30847, 5730, 17, 88, NA, 1406169,  X
79, 81.8, 14793, 11827, 123129, 921284, 180472, 15831, 231169, 10225, 5, 52, NA, 1508730,  X
80, 82.8, 33317, 35864, 2116, 1712279, 230, 85371, 1028449, 25996, 20, 65, NA, 2923622,  X
81, 83.8, 3521, 118820, 151843, 774037, 860164, 46532, 1084705, 138, 6, 13, NA, 3039760,  X
82, 84.8, 22597, 116225, 21161, 34357, 86546, 3102, 991807, 467159, 28, 4, NA, 1742954,  X
83, 85.8, 24822, 572455, 435554, 211988, 184160, 501917, 828302, 216447, 65, 88, NA, 2975645,  X
84, 86.8, 822, 313302, 566300, 18136, 20351, 112035, 1313003, 664615, 52, 60, NA, 3008564,  X
85, 87.8, 81396, 15013, 252521, 1576906, 112605, 762479, 497908, 26127, 31, 76, NA, 3324955,  X
86, 88.8, 36966, 99970, 137876, 197957, 502001, 5573, 1041508, 91846, 89, 35, NA, 2113697,  X
87, 89.8, 9201, 170263, 318601, 313522, 136284, 20575, 2144, 271329, 5, 63, NA, 1241919,  X
88, 90.8, 324968, 304404, 280948, 766926, 29754, 159, 1294791, 339242, 54, 1, NA, 3341192,  X
89, 91.8, 169207, 279924, 36350, 1153278, 1829, 524577, 13519, 33577, 60, 6, NA, 2212261,  X
90, 92.9, 175247, 960003, 661559, 1531, 16769, 116, 10, 4782, 59, 74, NA, 1820017,  X
91, 93.9, 392334, 57605, 64605, 1912965, 80237, 17880, 43375, 110402, 92, 80, NA, 2679403,  X
92, 94.9, 8635, 6743, 120792, 90051, 422009, 2492, 191787, 155, 76, 47, NA, 842664,  X
93, 95.9, 274481, 478, 428899, 354, 24, 56776, 51798, 238389, 62, 99, NA, 1051199,  X
94, 96.9, 121861, 9838, 9220, 100898, 668017, 35986, 148920, 584359, 21, 100, NA, 1679099,  X
95, 97.9, 78429, 180515, 39390, 421368, 64707, 217464, 12560, 144316, 74, 9, NA, 1158749,  X
96, 98.9, 118961, 69664, 212504, 101850, 288434, 8934, 185497, 152181, 100, 66, NA, 1138025,  X
97, 99.9, 198423, 1735530, 9456, 21262, 408278, 697641, 82, 398979, 39, 50, NA, 3469651,  X
98, 100.9, 43694, 60237, 1436747, 600029, 270080, 38147, 13190, 377631, 82, 85, NA, 2839755,  X
99, 101.9, 616578, 10290, 403852, 157772, 55754, 745941, 3130210, 232248, 41, 97, NA, 5352645,  X
100, 102.9, 32964, 107906, 505061, 103882, 203193, 21914, 495983, 170544, 22, 30, NA, 1641447,  X
101, 103.9, 154910, 1375, 76077, 231291, 343604, 62822, 12309, 10355, 22, 46, NA, 892743,  X
102, 104.9, 2221186, 17445, 272164, 647036, 20895, 22474, 1563854, 92934, 15, 70, NA, 4857988,  X
103, 106.0, 114644, 306853, 239992, 6253, 34962, 86698, 17487, 1375120, 66, 41, NA, 2182009,  X
104, 107.0, 324412, 1320423, 41861, 150043, 10889, 282, 612924, 67021, 88, 30, NA, 2527855,  X
105, 108.0, 60462, 132223, 27405, 555037, 23178, 490, 79422, 211268, 39, 94, NA, 1089485,  X
106, 109.0, 182341, 1900732, 65047, 589800, 128568, 55696, 185919, 895610, 35, 34, NA, 4003713,  X
107, 110.0, 274622, 4487, 612073, 691432, 176665, 4470, 374085, 49427, 69, 74, NA, 2187261,  X
108, 111.0, 44, 145596, 223149, 419909, 35907, 973313, 99652, 316458, 10, 60, NA, 2214028,  X
109, 112.0, 136911, 302685, 43169, 1378994, 521672, 292789, 89597, 8200, 52, 34, NA, 2774017,  X
110, 113.0, 178519, 189166, 932301, 892337, 403370, 796170, 7378, 371010, 36, 57, NA, 3770251,  X
111, 114.0, 147285, 466499, 6604, 160742, 151009, 123873, 263492, 170712, 80, 73, NA, 1490216,  X
112, 115.0, 21653, 707, 11466, 9405, 296384, 94391, 188669, 183525, 84, 14, NA, 806200,  X
113, 116.0, 1027130, 460627, 77634, 2204, 1406920, 347760, 550191, 876955, 26, 33, NA, 4749421,  X
114, 117.0, 223320, 307181, 1186925, 135158, 229566, 156, 910615, 877118, 100, 61, NA, 3870039,  X
115, 118.1, 259338, 15622, 331595, 236663, 347196, 133604, 109874, 153932, 72, 69, NA, 1587824,  X
116, 119.1, 205545, 106893, 87729, 149484, 31744, 18709, 644356, 125279, 31, 90, NA, 1369739,  X
117, 120.1, 267407, 259080, 25718, 10428, 1903, 8640, 280, 312054, 88, 63, NA, 885510,  X
118, 121.1, 22048, 274445, 755198, 83577, 393866, 24109, 14063, 122574, 91, 7, NA, 1689880,  X
119, 122.1, 1846406, 1621346, 663267, 185278, 12644, 212460, 26150, 136495, 8, 84, NA, 4704046,  X
120, 123.1, 726068, 47527, 610, 80842, 19468, 2368654, 232140, 3007, 28, 63, NA, 3478316,  X
121, 124.1, 141908, 276525, 4398, 336014, 4584, 543726, 758169, 130909, 33, 63, NA, 2196233,  X
122, 125.1, 82961, 13, 417780, 93333, 74820, 1116434, 679530, 193943, 15, 70, NA, 2658814,  X
123, 126.1, 129446, 19509, 348957, 867360, 623943, 208568, 2521, 1562258, 82, 19, NA, 3762562,  X
124, 127.2, 44130, 49112, 455389, 68454, 537666, 4613, 52906, 689989, 12, 96, NA, 1902259,  X
125, 128.2, 113387, 104404, 5870, 7354, 323820, 55540, 330078, 11917, 32, 3, NA, 952370,  X
126, 129.2, 162682, 821287, 764945, 5223, 1458075, 192618, 56954, 131260, 49, 11, NA, 3593044,  X
127, 130.2, 377883, 8924, 693867, 332770, 187421, 911083, 36291, 473, 47, 98, NA, 2548712,  X
128, 131.2, 84602, 324051, 219080, 92212, 118776, 6052, 75, 133597, 94, 7, NA, 978445,  X
129, 132.2, 283941, 3046, 107036, 126756, 1601019, 44612, 104171, 26435, 35, 86, NA, 2297016,  X
130, 133.2, 319866, 55038, 1713575, 482284, 152325, 4788, 26628, 1093437, 80, 38, NA, 3847941,  X
131, 134.2, 1558666, 117380, 48672, 414150, 18, 99867, 498892, 52135, 84, 72, NA, 2789780,  X
132, 135.3, 256357, 603007, 53869, 68858, 28899, 95433, 932072, 977, 48, 64, NA, 2039472,  X
133, 136.3, 1100593, 9724, 491811, 123995, 8073, 87119, 323027, 424381, 17, 15, NA, 2568723,  X
134, 137.3, 37370, 1270253, 253567, 666272, 91344, 361042, 20167, 865, 54, 48, NA, 2700880,  X
135, 138.3, 70358, 246584, 533706, 651537, 635907, 254528, 218189, 1615, 75, 2, NA, 2612424,  X
136, 139.3, 360397, 204801, 17794, 15135, 377975, 390676, 236541, 632634, 20, 62, NA, 2235953,  X
137, 140.3, 29215, 64618, 5508, 532, 127052, 437587, 2, 181439, 51, 24, NA, 845953,  X
138, 141.3, 40575, 67357, 134070, 710912, 1838021, 781670, 19384, 186078, 3, 83, NA, 3778067,  X
139, 142.3, 13017, 187346, 376219, 238369, 109333, 81563, 55705, 36742, 95, 29, NA, 1098294,  X
140, 143.4, 5899, 120416, 679801, 430903, 86596, 42169, 1059460, 22663, 9, 45, NA, 2447907,  X
141, 144.4, 100983, 315152, 36987, 639947, 71571, 359344, 265872, 2445158, 65, 50, NA, 4235014,  X
142, 145.4, 669706, 26067, 70869, 21112, 153526, 164902, 955381, 130743, 57, 37, NA, 2192306,  X
143, 146.4, 4950, 250973, 2372, 9945, 224357, 0, 114797, 4325, 14, 34, NA, 611719,  X
144, 147.4, 73699, 174, 1039, 4290, 103947, 178877, 9608, 82955, 55, 68, NA, 454589,  X
145, 148.4, 42039, 22731, 419520, 684187, 95426, 74042, 113610, 843559, 69, 96, NA, 2295114,  X
146, 149.4, 398665, 324546, 282146, 249249, 213773, 94985, 973758, 38549, 9, 99, NA, 2575671,  X
147, 150.4, 18, 947318, 55437, 617440, 727499, 937297, 10726, 437603, 18, 85, NA, 3733338,  X
148, 151.5, 286174, 245046, 589398, 854, 114381, 124754, 572955, 1687487, 82, 69, NA, 3621049,  X
149, 152.5, 142625, 49949, 519426, 3982, 7625, 22259, 121856, 4930, 40, 77, NA, 872652,  X
150, 153.5, 484884, 127947, 366710, 63388, 80, 74734, 900775, 558824, 8, 90, NA, 2577342,  X
151, 154.5, 8706, 47719, 434006, 4720, 150727, 63, 242126, 587403, 78, 60, NA, 1475470,  X
152, 155.5, 822927, 559857, 2680, 498999, 12, 427370, 381323, 780867, 68, 35, NA, 3474035,  X
153, 156.5, 30330, 72540, 6270, 4113, 189400, 197629, 810930, 1359, 62, 66, NA, 1312571,  X
154, 157.5, 13053, 343798, 518383, 78165, 443383, 52043, 17306, 11048, 42, 18, NA, 1477179,  X
155, 158.5, 53605, 246162, 330342, 241828, 263377, 3873, 75595, 104552, 89, 24, NA, 1319334,  X
156, 159.6, 13868, 19890, 521157, 403913, 34341, 1203379, 55266, 450997, 70, 49, NA, 2702811,  X
157, 160.6, 81521, 30, 338314, 237470, 478387, 1, 346209, 4783, 97, 43, NA, 1486715,  X
158, 161.6, 1270, 2868424, 63733, 41891, 25987, 6805, 134, 130381, 36, 44, NA, 3138625,  X
159, 162.6, 85896, 33601, 437050, 1079895, 151316, 806770, 1890, 49239, 73, 89, NA, 2645657,  X
160, 163.6, 117987, 50591, 610925, 7944, 114383, 128275, 127282, 83192, 62, 91, NA, 1240579,  X
161, 164.6, 41296, 658134, 98576, 232041, 20390, 48, 7654, 615965, 58, 95, NA, 1674104,  X
162, 165.6, 92197, 15843, 349581, 158781, 46824, 4538, 118077, 75704, 34, 80, NA, 861545,  X
163, 166.6, 355103, 6007, 223010, 466, 258315, 136119, 384, 48482, 62, 34, NA, 1027886,  X
164, 167.7, 771018, 31556, 17133, 187812, 598370, 194365, 78728, 1679, 76, 33, NA, 1880661,  X
165, 168.7, 442051, 93474, 630675, 112, 134028, 5055, 413015, 6152, 7, 19, NA, 1724562,  X
166, 169.7, 1612056, 461746, 398221, 28928, 72336, 768367, 16454, 129928, 89, 24, NA, 3488036,  X
167, 170.7, 4058, 14861, 33203, 553942, 90400, 48660, 127958, 45068, 51, 13, NA, 918150,  X
168, 171.7, 0, 13, 51651, 55657, 261859, 43175, 13298, 273, 88, 55, NA, 425926,  X
169, 172.7, 505653, 63897, 36077, 207996, 1089604, 199900, 218823, 1167260, 43, 39, NA, 3489210,  X
170, 173.7, 495333, 121770, 149884, 1419391, 3119, 156803, 67255, 8473, 22, 65, NA, 2422028,  X
171, 174.7, 418110, 113997, 14560, 207921, 423161, 19584, 111608, 119818, 28, 74, NA, 1428759,  X
172, 175.7, 62170, 160227, 1827416, 136567, 928902, 11272, 48736, 223620, 19, 61, NA, 3398910,  X
173, 176.8, 690726, 514786, 44456, 42904, 103606, 175850, 64662, 175, 17, 35, NA, 1637165,  X
174, 177.8, 1444184, 126482, 67630, 74539, 258880, 886667, 16880, 156, 9, 50, NA, 2875418,  X
175, 178.8, 350437, 8040, 62995, 462927, 263329, 1632, 44340, 233155, 31, 39, NA, 1426855,  X
176, 179.8, 1022, 1286383, 121109, 8034, 330, 76747, 67612, 131422, 8, 2, NA, 1692659,  X
177, 180.8, 421172, 10283, 699123, 76267, 37299, 2268766, 202774, 100792, 16, 11, NA, 3816476,  X
178, 181.8, 482332, 633392, 68523, 968, 18664, 191764, 4723, 2903, 76, 65, NA, 1403269,  X
179, 182.8, 484094, 107628, 70717, 20315, 1411466, 126875, 16188, 245799, 90, 90, NA, 2483082,  X
180, 183.8, 172058, 97589, 940225, 302439, 4449, 50155, 408215, 2028817, 94, 96, NA, 4003947,  X
181, 184.9, 1, 107344, 296093, 33603, 200454, 911353, 95719, 44271, 84, 10, NA, 1688838,  X
182, 185.9, 95129, 1068947, 289332, 773, 37916, 164193, 2293, 233888, 28, 40, NA, 1892471,  X
183, 186.9, 589969, 201223, 186965, 165, 3281, 48008, 836, 168072, 29, 68, NA, 1198519,  X
184, 187.9, 3926, 18784, 36103, 654068, 484664, 127351, 130110, 94958, 38, 94, NA, 1549964,  X
185, 188.9, 7027, 9626, 65479, 252557, 6377, 232991, 848800, 143858, 75, 73, NA, 1566715,  X
186, 189.9, 5176, 304619, 17397, 25843, 235727, 994, 549874, 40276, 33, 81, NA, 1179906,  X
187, 190.9, 98, 164322, 594537, 51057, 89666, 61827, 276419, 374398, 66, 90, NA, 1612324,  X
188, 191.9, 88021, 286599, 1702747, 455381, 112860, 271880, 196156, 94727, 17, 25, NA, 3208371,  X
189, 193.0, 22983, 257540, 147618, 262697, 1126234, 2834302, 87034, 1198112, 62, 16, NA, 5936520,  X
190, 194.0, 198465, 73782, 221083, 481398, 137218, 542097, 74677, 142454, 14, 41, NA, 1871174,  X
191, 195.0, 59660, 38891, 26683, 6058, 1520, 532143, 40552, 891951, 95, 29, NA, 1597458,  X
192, 196.0, 4704, 1015424, 439637, 116812, 36512, 89003, 12409, 1157424, 4, 71, NA, 2871925,  X
193, 197.0, 27035, 25041, 86380, 77915, 410833, 276095, 0, 1329, 13, 11, NA, 904628,  X
194, 198.0, 3284, 83974, 608722, 15680, 857073, 129511, 640743, 1812, 83, 91, NA, 2340799,  X
195, 199.0, 1412842, 49725, 127810, 16284, 359911, 1597410, 532629, 4555, 50, 3, NA, 4101166,  X
196, 200.0, 89264, 7696, 934565, 611562, 689121, 1322760, 42963, 284645, 9, 38, NA, 3982576,  X
197, 201.1, 301355, 50090, 197277, 961774, 103495, 117661, 311263, 252855, 20, 27, NA, 2295770,  X
198, 202.1, 155153, 2144, 228027, 203742, 60835, 230960, 24120, 37344, 78, 90, NA, 942325,  X
199, 203.1, 330263, 68501, 223220, 5589, 2, 62224, 343073, 224419, 6, 54, NA, 1257291,  X
200, 204.1, 231320, 87260, 102211, 618712, 275764, 233682, 32721, 29741, 72, 79, NA, 1611411,  X
201, 205.1, 359370, 1085082, 63259, 286821, 17383, 365913, 747777, 710, 78, 1, NA, 2926315,  X
202, 206.1, 347968, 47899, 253405, 102621, 95445, 152471, 167771, 2866, 52, 70, NA, 1170446,  X
203, 207.1, 305163, 23434, 961910, 962342, 8918, 9715, 68778, 343726, 91, 99, NA, 2683986,  X
204, 208.1, 30322, 4, 26467, 54702, 2325, 110174, 1972112, 174254, 57, 42, NA, 2370360,  X
205, 209.1, 51748, 193640, 110097, 692975, 79421, 564369, 452257, 10140, 62, 42, NA, 2154647,  X
206, 210.2, 48456, 102064, 150221, 1241640, 68193, 26818, 120077, 749838, 25, 95, NA, 2507307,  X
207, 211.2, 134237, 10732, 184668, 73896, 124574, 310084, 174875, 773383, 50, 15, NA, 1786449,  X
208, 212.2, 255483, 485922, 50309, 279, 74032, 159934, 47490, 3011, 38, 55, NA, 1076460,  X
209, 213.2, 367966, 29928, 966033, 1265231, 76687, 36043, 21961, 127031, 27, 44, NA, 2890880,  X
210, 214.2, 40754, 1428, 167774, 53639, 27760, 150972, 91417, 4174, 85, 68, NA, 537918,  X
211, 215.2, 39289, 21390, 98477, 130240, 552160, 141576, 229541, 32395, 37, 95, NA, 1245068,  X
212, 216.2, 31357, 209797, 703437, 6311, 49147, 341379, 295456, 33006, 48, 72, NA, 1669890,  X
213, 217.2, 60452, 60315, 142957, 49022, 376353, 11722, 4301, 84061, 50, 38, NA, 789183,  X
214, 218.3, 7252, 601986, 294799, 271572, 600327, 3319, 32216, 84622, 66, 75, NA, 1896093,  X
215, 219.3, 131875, 106388, 230052, 123654, 361679, 324789, 1673, 60892, 84, 96, NA, 1341002,  X
216, 220.3, 29109, 1257429, 2282, 92168, 232, 628610, 1740, 75264, 73, 93, NA, 2086834,  X
217, 221.3, 249743, 5056, 457451, 279279, 238686, 651487, 806630, 671975, 10, 13, NA, 3360307,  X
218, 222.3, 24660, 218408, 1227064, 93836, 46252, 45083, 176453, 57456, 47, 10, NA, 1889212,  X
219, 223.3, 14370, 806112, 63868, 62616, 25018, 30741, 1747, 289632, 82, 18, NA, 1294104,  X
220, 224.3, 1892, 122303, 57188, 31820, 10598, 982575, 409478, 628323, 28, 45, NA, 2244177,  X
221, 225.3, 1735888, 185748, 151574, 424054, 1026397, 208805, 116063, 147981, 58, 48, NA, 3996510,  X
222, 226.4, 451619, 44802, 40273, 259108, 511, 55223, 968725, 10515, 9, 7, NA, 1830776,  X
223, 227.4, 1356340, 208850, 579166, 247162, 11729, 322859, 844557, 84092, 85, 96, NA, 3654755,  X
224, 228.4, 150536, 480471, 26816, 15, 146428, 298657, 158461, 24324, 53, 33, NA, 1285708,  X
225, 229.4, 34347, 661279, 92192, 40662, 48873, 61032, 806750, 70977, 32, 94, NA, 1816112,  X
226, 230.4, 1352, 125165, 65152, 119375, 101545, 429068, 448178, 172398, 64, 88, NA, 1462233,  X
227, 231.4, 3131, 84770, 35518, 14655, 145261, 38878, 140863, 333619, 71, 5, NA, 796695,  X
228, 232.4, 4808, 61316, 227439, 16797, 30, 338198, 1103689, 163, 54, 79, NA, 1752440,  X
229, 233.4, 320873, 36188, 247347, 31478, 659843, 59343, 8459, 26637, 91, 65, NA, 1390168,  X
230, 234.4, 172481, 44608, 235256, 122518, 61274, 37502, 892906, 9210, 33, 41, NA, 1575755,  X
231, 235.5, 83596, 493449, 266874, 181253, 522934, 3837667, 164877, 2592, 25, 30, NA, 5553242,  X
232, 236.5, 67626, 244618, 63, 26241, 607497, 247089, 59220, 97788, 74, 34, NA, 1350142,  X
233, 237.5, 160738, 275931, 57009, 134558, 654794, 136393, 907036, 449, 69, 50, NA, 2326908,  X
234, 238.5, 151995, 467577, 307673, 506650, 3184, 5796, 117029, 63671, 74, 83, NA, 1623575,  X
235, 239.5, 156635, 164988, 1021800, 464909, 160412, 530189, 965181, 553995, 80, 55, NA, 4018109,  X
236, 240.5, 207807, 1745096, 57602, 584564, 61360, 122877, 298724, 317570, 82, 2, NA, 3395600,  X
237, 241.5, 7842, 663034, 31426, 183731, 268247, 388008, 54824, 92520, 51, 29, NA, 1689632,  X
238, 242.5, 8087, 38580, 294269, 1814633, 443246, 197967, 2203, 40499, 69, 17, NA, 2839484,  X
239, 243.6, 54801, 62, 222148, 876, 42357, 525040, 1386023, 1006583, 89, 35, NA, 3237890,  X
240, 244.6, 259043, 23220, 306949, 749880, 728729, 1226489, 3816, 516949, 14, 8, NA, 3815075,  X
241, 245.6, 696448, 81059, 149507, 218, 5050, 60677, 726548, 66659, 9, 11, NA, 1786166,  X
242, 246.6, 46433, 68973, 399172, 74181, 899, 569396, 24809, 29661, 87, 62, NA, 1213524,  X
243, 247.6, 312, 11353, 98388, 811933, 15619, 310088, 573654, 224621, 5, 8, NA, 2045968,  X
244, 248.6, 31830, 145396, 133845, 819780, 790664, 1053473, 3599240, 4412, 8, 58, NA, 6578640,  X
245, 249.6, 11360, 50381, 10609, 46097, 57, 520271, 424621, 19739, 87, 34, NA, 1083135,  X
246, 250.6, 33137, 39203, 296600, 8649, 256032, 222487, 60930, 245993, 17, 95, NA, 1163031,  X
247, 251.7, 693337, 96, 751205, 438432, 87347, 132659, 2249, 139823, 47, 53, NA, 2245148,  X
