obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
28, 29.6, 1869, 680393, 516836, 19649, 103171, 192419, 9798, 244762, 81, 92, NA, 1768897,  X
29, 30.6, 452165, 91570, 124837, 23562, 386279, 49250, 1481, 865303, 2, 90, NA, 1994447,  X
30, 31.7, 340509, 964, 210446, 38510, 97353, 32603, 2371, 1246, 34, 21, NA, 724002,  X
31, 32.7, 0, 2856, 21612, 364749, 56503, 449677, 65824, 2133882, 76, 47, NA, 3095103,  X
32, 33.7, 1591, 127505, 353361, 642791, 109461, 521744, 1048420, 37146, 51, 52, NA, 2842019,  X
33, 34.7, 126, 29472, 3892291, 42003, 515086, 993692, 1170241, 29274, 9, 37, NA, 6672185,  X
34, 35.7, 307750, 93277, 563627, 140118, 916703, 139993, 7784, 4373, 81, 75, NA, 2173625,  X
35, 36.7, 22302, 9256, 30015, 9162, 0, 725826, 568297, 186302, 35, 72, NA, 1551160,  X
36, 37.7, 883874, 113647, 29611, 238870, 147984, 215141, 234282, 29990, 53, 70, NA, 1893399,  X
37, 38.7, 503104, 147159, 402668, 114181, 33284, 409976, 35560, 305564, 39, 97, NA, 1951496,  X
38, 39.8, 95191, 131369, 604341, 128954, 3356, 479109, 240373, 1286, 92, 15, NA, 1683979,  X
39, 40.8, 1480562, 302603, 1124468, 11017, 317370, 3882, 1365748, 115020, 93, 49, NA, 4720670,  X
40, 41.8, 829143, 17054, 90588, 341085, 98559, 799, 50978, 173931, 29, 64, NA, 1602137,  X
41, 42.8, 407242, 67706, 957819, 184229, 374138, 41118, 473652, 432076, 79, 62, NA, 2937980,  X
42, 43.8, 534056, 62237, 10113, 48762, 6873, 1664846, 171147, 43379, 58, 22, NA, 2541413,  X
43, 44.8, 680, 898460, 5996, 80234, 72986, 109290, 129096, 651422, 97, 63, NA, 1948164,  X
44, 45.8, 171241, 10833, 58769, 226631, 120870, 254859, 24480, 234997, 13, 30, NA, 1102680,  X
45, 46.8, 121038, 34042, 336273, 16488, 39442, 3883, 98481, 19817, 82, 30, NA, 669464,  X
46, 47.9, 497417, 191776, 423150, 681851, 6272, 148890, 251589, 98122, 72, 39, NA, 2299067,  X
47, 48.9, 91433, 43252, 216735, 447700, 402801, 9459, 4656, 656964, 94, 46, NA, 1873000,  X
48, 49.9, 142699, 431753, 222691, 1720246, 132521, 269866, 575996, 6211, 21, 94, NA, 3501983,  X
49, 50.9, 93826, 3341, 424432, 353649, 206171, 64814, 122628, 517762, 26, 10, NA, 1786623,  X
50, 51.9, 9679, 750215, 31008, 215859, 29089, 795718, 429420, 110989, 3, 87, NA, 2371977,  X
51, 52.9, 334161, 267480, 13017, 17995, 32645, 542816, 80223, 386931, 52, 80, NA, 1675268,  X
52, 53.9, 77926, 12, 154606, 268, 404771, 485840, 106154, 20915, 84, 9, NA, 1250492,  X
53, 54.9, 82053, 243854, 182446, 508190, 873668, 1139158, 95580, 3691, 51, 44, NA, 3128640,  X
54, 56.0, 31547, 912, 293363, 401662, 1781217, 31500, 463792, 221226, 97, 18, NA, 3225219,  X
55, 57.0, 756956, 47487, 551129, 88428, 44375, 938661, 59935, 934487, 47, 86, NA, 3421458,  X
56, 58.0, 296, 42204, 918, 133290, 783658, 777932, 15830, 552316, 73, 20, NA, 2306444,  X
57, 59.0, 148187, 22613, 23781, 36120, 122038, 276784, 490257, 277817, 34, 47, NA, 1397597,  X
58, 60.0, 77140, 319038, 53837, 321431, 229192, 329343, 151578, 55490, 25, 58, NA, 1537049,  X
59, 61.0, 270, 25442, 92044, 693844, 166899, 370024, 36701, 546282, 46, 18, NA, 1931506,  X
60, 62.0, 180578, 40467, 40908, 75949, 16770, 900343, 25667, 987740, 41, 85, NA, 2268422,  X
61, 63.0, 172675, 103212, 1936615, 381869, 64011, 2426895, 264279, 47635, 24, 2, NA, 5397191,  X
62, 64.1, 247, 80673, 59320, 169117, 7019, 471673, 56526, 1008650, 36, 58, NA, 1853225,  X
63, 65.1, 183814, 960920, 139905, 56051, 438789, 1384769, 239875, 75700, 72, 41, NA, 3479823,  X
64, 66.1, 84617, 606780, 1414047, 848701, 70911, 11822, 175581, 299933, 55, 33, NA, 3512392,  X
65, 67.1, 27882, 12860, 7332, 338208, 116810, 283232, 295746, 1108794, 56, 26, NA, 2190864,  X
66, 68.1, 544625, 41804, 58545, 8818, 43556, 247803, 39524, 361823, 23, 31, NA, 1346498,  X
67, 69.1, 601940, 255049, 16357, 21226, 128111, 356908, 6657, 123546, 94, 41, NA, 1509794,  X
68, 70.1, 78302, 66005, 120929, 352013, 329730, 749248, 852312, 213893, 61, 93, NA, 2762432,  X
69, 71.1, 1707477, 276670, 52, 295639, 3029, 1384049, 94860, 122736, 38, 30, NA, 3884512,  X
70, 72.2, 25068, 1180718, 6770, 12357, 5611, 69285, 145683, 409005, 18, 64, NA, 1854497,  X
71, 73.2, 501955, 141764, 108188, 76747, 27330, 42585, 633579, 606023, 44, 64, NA, 2138171,  X
72, 74.2, 114807, 150268, 932236, 26539, 423564, 186958, 33485, 384628, 82, 27, NA, 2252485,  X
73, 75.2, 13476, 129399, 284711, 831910, 868693, 48405, 331603, 76408, 6, 94, NA, 2584605,  X
74, 76.2, 60092, 2662095, 165615, 212367, 363432, 1768534, 58109, 127954, 58, 40, NA, 5418198,  X
75, 77.2, 215694, 43317, 247148, 65654, 54703, 22327, 711964, 15630, 87, 53, NA, 1376437,  X
76, 78.2, 100034, 405386, 657461, 14712, 20132, 559597, 1310198, 136390, 15, 18, NA, 3203910,  X
77, 79.2, 1358482, 279875, 1213712, 322111, 526488, 986334, 111878, 7085, 84, 64, NA, 4805965,  X
78, 80.3, 655686, 214904, 77737, 378813, 430718, 150, 218426, 230081, 50, 58, NA, 2206515,  X
79, 81.3, 2, 29001, 20377, 150969, 66245, 270252, 153050, 286500, 26, 55, NA, 976396,  X
80, 82.3, 76431, 251167, 84359, 72399, 7859, 1625451, 252768, 9450, 8, 34, NA, 2379884,  X
81, 83.3, 5787, 452373, 31980, 245463, 939820, 1275594, 1158, 128335, 19, 7, NA, 3080510,  X
82, 84.3, 34408, 492802, 13571, 209493, 182276, 743894, 16485, 1195219, 33, 29, NA, 2888148,  X
83, 85.3, 330432, 374884, 236015, 672092, 96013, 10799, 100582, 249367, 15, 90, NA, 2070184,  X
84, 86.3, 126513, 0, 4789, 14563, 88841, 446162, 96279, 95443, 91, 79, NA, 872590,  X
85, 87.3, 281774, 104124, 1540572, 441430, 4828, 90792, 18195, 453892, 2, 89, NA, 2935607,  X
86, 88.3, 714247, 766, 195846, 88911, 438454, 12, 478098, 343772, 34, 99, NA, 2260106,  X
87, 89.4, 1326385, 510896, 230395, 270767, 764699, 42625, 59620, 76006, 10, 69, NA, 3281393,  X
88, 90.4, 52692, 39600, 18431, 84523, 1909, 107454, 1238454, 202262, 5, 72, NA, 1745325,  X
89, 91.4, 159, 72786, 4979, 1375553, 92659, 978, 396901, 1212556, 66, 31, NA, 3156571,  X
90, 92.4, 360471, 71, 30549, 30056, 656352, 198338, 123042, 281516, 31, 60, NA, 1680395,  X
91, 93.4, 1902, 70881, 190, 67678, 324085, 57633, 392740, 551769, 90, 41, NA, 1466878,  X
92, 94.4, 33923, 14933, 33071, 122128, 943440, 250624, 13565, 3015, 83, 3, NA, 1414699,  X
93, 95.4, 140745, 320, 15165, 132330, 783843, 758859, 15260, 337406, 45, 24, NA, 2183928,  X
94, 96.4, 48272, 53309, 128, 224, 730, 355284, 11232, 66103, 64, 9, NA, 535282,  X
95, 97.5, 1268790, 327, 35874, 12712, 538434, 148538, 322849, 38415, 44, 30, NA, 2365939,  X
96, 98.5, 516017, 34640, 1000664, 373665, 251227, 664162, 213657, 166854, 100, 73, NA, 3220886,  X
97, 99.5, 6190, 29815, 36403, 14883, 808637, 103800, 562988, 321704, 89, 2, NA, 1884420,  X
98, 100.5, 974748, 188983, 1025494, 207767, 151466, 1162916, 712423, 502753, 17, 90, NA, 4926550,  X
99, 101.5, 308536, 46576, 525752, 12424, 2707192, 438, 86325, 1539377, 2, 18, NA, 5226620,  X
100, 102.5, 1021508, 7915, 388, 53238, 133450, 51847, 24465, 769628, 60, 64, NA, 2062439,  X
101, 103.5, 105994, 519748, 32589, 234057, 24931, 81739, 254289, 917493, 64, 41, NA, 2170840,  X
102, 104.5, 100941, 300759, 23783, 42152, 157896, 212641, 18298, 156579, 37, 96, NA, 1013049,  X
103, 105.6, 57611, 26064, 104483, 7644, 19486, 154889, 651983, 56785, 19, 52, NA, 1078945,  X
104, 106.6, 293432, 17597, 244002, 280881, 15712, 4589, 131220, 855278, 42, 24, NA, 1842711,  X
105, 107.6, 924, 8088, 43476, 3556, 442378, 338742, 257063, 201, 36, 81, NA, 1094428,  X
106, 108.6, 126602, 10146, 249601, 3249, 80058, 25851, 14943, 47662, 94, 67, NA, 558112,  X
107, 109.6, 69, 72774, 182890, 2566, 204, 1570881, 247098, 66614, 42, 66, NA, 2143096,  X
108, 110.6, 772273, 948, 74418, 27166, 1635262, 234588, 9619, 918325, 23, 86, NA, 3672599,  X
109, 111.6, 14446, 574510, 105459, 433733, 53334, 5033, 1080412, 287034, 45, 63, NA, 2553961,  X
110, 112.6, 108489, 239262, 0, 29507, 56446, 304140, 176665, 893053, 51, 33, NA, 1807562,  X
111, 113.7, 130254, 330201, 240549, 192548, 5177, 13596, 262812, 136222, 42, 42, NA, 1311359,  X
112, 114.7, 926037, 1193012, 492015, 238760, 176671, 153898, 110205, 193487, 79, 86, NA, 3484085,  X
113, 115.7, 734413, 2066, 1390902, 916745, 400267, 514921, 103175, 408858, 53, 30, NA, 4471347,  X
114, 116.7, 906089, 619944, 87545, 10016, 358504, 571884, 109489, 2314, 47, 78, NA, 2665785,  X
115, 117.7, 913126, 1085373, 550, 14869, 3288, 333168, 27552, 15628, 8, 52, NA, 2393554,  X
116, 118.7, 26675, 39494, 2126005, 747798, 335435, 188091, 103809, 533552, 63, 34, NA, 4100859,  X
117, 119.7, 210613, 729020, 860214, 336082, 164041, 282652, 563459, 142969, 95, 1, NA, 3289050,  X
118, 120.7, 4342, 335128, 382010, 12242, 85350, 1393713, 433219, 12520, 27, 65, NA, 2658524,  X
119, 121.8, 379981, 77826, 6856, 153, 66788, 2265130, 42147, 355180, 77, 57, NA, 3194061,  X
120, 122.8, 1013343, 7313, 6334, 110448, 350282, 41847, 106361, 684956, 19, 7, NA, 2320884,  X
121, 123.8, 52897, 1198399, 870, 2098, 1022100, 673864, 10957, 42520, 40, 53, NA, 3003705,  X
122, 124.8, 156540, 1023189, 176714, 7348, 729465, 651802, 205065, 858128, 61, 37, NA, 3808251,  X
123, 125.8, 25608, 143742, 226485, 35482, 396856, 368668, 3469, 150190, 90, 51, NA, 1350500,  X
124, 126.8, 12628, 40035, 316480, 350812, 29577, 29434, 383766, 36194, 90, 43, NA, 1198926,  X
125, 127.8, 832669, 2060, 267498, 8118, 958737, 68900, 190136, 745180, 30, 2, NA, 3073298,  X
126, 128.8, 1178, 46032, 172110, 18643, 1203844, 134, 94356, 289744, 37, 59, NA, 1826041,  X
127, 129.9, 119527, 155656, 64998, 17906, 829763, 8305, 189169, 144303, 86, 89, NA, 1529627,  X
128, 130.9, 129148, 640328, 134934, 3639, 255918, 7443, 1026114, 180403, 32, 88, NA, 2377927,  X
129, 131.9, 63750, 1016801, 9103, 38338, 9163, 481030, 68, 224068, 3, 59, NA, 1842321,  X
130, 132.9, 600969, 32085, 300052, 89992, 908477, 403200, 7965, 426620, 62, 25, NA, 2769360,  X
131, 133.9, 9895, 1579817, 386704, 16585, 1314355, 240058, 954, 367084, 32, 58, NA, 3915452,  X
132, 134.9, 632961, 884940, 431083, 35648, 82734, 94006, 38223, 394790, 95, 100, NA, 2594385,  X
133, 135.9, 302347, 617833, 2441695, 700707, 206813, 6257, 1033803, 191046, 43, 78, NA, 5500501,  X
134, 136.9, 719445, 123114, 98048, 51, 14709, 715602, 85151, 336514, 58, 14, NA, 2092634,  X
135, 138.0, 195706, 100851, 291916, 77453, 297992, 23720, 91001, 42597, 23, 8, NA, 1121236,  X
136, 139.0, 463115, 102608, 220, 30097, 17207, 1475057, 3095, 34195, 51, 52, NA, 2125594,  X
137, 140.0, 31904, 21541, 457308, 71514, 37322, 10929, 507255, 1521, 92, 42, NA, 1139294,  X
138, 141.0, 186761, 293400, 67714, 395213, 312446, 48919, 81333, 117868, 73, 42, NA, 1503654,  X
139, 142.0, 88086, 293706, 209237, 105704, 251088, 155985, 7442, 7515, 26, 43, NA, 1118763,  X
140, 143.0, 1116774, 265459, 13222, 81816, 531631, 140652, 335, 2403, 74, 5, NA, 2152292,  X
141, 144.0, 319895, 400072, 217868, 84889, 208322, 667513, 15633, 59991, 39, 62, NA, 1974183,  X
142, 145.0, 1191321, 136, 419135, 431305, 258164, 800974, 170087, 22165, 84, 89, NA, 3293287,  X
143, 146.0, 12077, 1519790, 1474359, 161796, 470887, 313580, 21641, 167789, 91, 36, NA, 4141919,  X
144, 147.1, 222031, 69575, 1206666, 3, 772684, 13793, 38157, 2, 22, 57, NA, 2322911,  X
145, 148.1, 254274, 481408, 242865, 55248, 3794, 33779, 23934, 351668, 54, 45, NA, 1446970,  X
146, 149.1, 546, 100526, 13452, 25408, 307307, 47813, 64236, 138197, 78, 24, NA, 697485,  X
147, 150.1, 280978, 2595171, 573158, 433, 246037, 320714, 77709, 476220, 1, 48, NA, 4570420,  X
148, 151.1, 124503, 144049, 179392, 289383, 1054301, 453965, 14009, 112954, 36, 97, NA, 2372556,  X
149, 152.1, 488887, 73873, 101049, 35976, 486373, 23698, 516908, 27961, 25, 55, NA, 1754725,  X
150, 153.1, 405900, 191286, 580737, 81457, 27989, 8817, 64913, 10635, 88, 78, NA, 1371734,  X
151, 154.1, 903176, 128615, 13056, 1724300, 6883, 155480, 2760, 97751, 50, 4, NA, 3032021,  X
152, 155.2, 180932, 27887, 1166374, 31265, 106209, 72981, 861705, 627292, 62, 38, NA, 3074645,  X
153, 156.2, 6461, 219519, 62802, 496021, 32696, 3238, 48627, 416899, 80, 4, NA, 1286263,  X
154, 157.2, 101049, 115998, 8698, 796239, 359966, 27681, 189986, 102712, 74, 94, NA, 1702329,  X
155, 158.2, 374555, 315629, 455031, 243913, 436268, 995480, 1391215, 67474, 34, 31, NA, 4279565,  X
156, 159.2, 50974, 39709, 610566, 144125, 76968, 128335, 2027938, 103, 30, 52, NA, 3078718,  X
157, 160.2, 25749, 14059, 8292, 223637, 1075546, 11764, 3523, 282758, 78, 16, NA, 1645328,  X
158, 161.2, 170777, 234074, 641705, 360669, 32357, 654321, 26652, 844812, 48, 90, NA, 2965367,  X
159, 162.2, 594384, 245587, 103866, 32090, 17713, 67776, 235577, 10001, 20, 72, NA, 1306994,  X
160, 163.3, 495330, 531864, 303128, 45972, 217852, 2966726, 472577, 634783, 78, 53, NA, 5668232,  X
161, 164.3, 126855, 71608, 247188, 1558183, 133105, 734028, 293486, 461641, 99, 67, NA, 3626094,  X
162, 165.3, 181232, 920804, 956303, 108280, 1210, 13578, 48974, 3093, 24, 50, NA, 2233474,  X
163, 166.3, 0, 672542, 1646269, 138255, 398261, 17507, 2857, 470960, 84, 53, NA, 3346651,  X
164, 167.3, 2991, 33908, 14354, 232469, 278529, 73667, 735436, 60207, 37, 49, NA, 1431561,  X
165, 168.3, 172680, 374501, 18041, 100729, 163284, 162411, 2908, 397028, 68, 25, NA, 1391582,  X
166, 169.3, 173, 852791, 42512, 573, 118993, 996076, 965215, 154969, 87, 95, NA, 3131302,  X
167, 170.3, 80319, 664, 149250, 579629, 3191, 725715, 891728, 140595, 86, 85, NA, 2571091,  X
168, 171.4, 575462, 548208, 40635, 108999, 47800, 665152, 363113, 82354, 25, 23, NA, 2431723,  X
169, 172.4, 57483, 1415, 640887, 458015, 69028, 1249201, 916736, 610993, 52, 6, NA, 4003758,  X
170, 173.4, 93096, 167296, 869, 24140, 719247, 1530558, 56937, 181370, 34, 90, NA, 2773513,  X
171, 174.4, 32800, 376165, 65762, 1173650, 265667, 230671, 391038, 30941, 56, 66, NA, 2566694,  X
172, 175.4, 2029860, 80034, 9784, 22427, 897504, 23529, 28050, 966789, 90, 21, NA, 4057977,  X
173, 176.4, 240504, 737475, 391976, 282399, 295418, 5495, 26771, 342975, 40, 49, NA, 2323013,  X
174, 177.4, 16887, 4038, 810174, 45, 225937, 16087, 319340, 95733, 3, 21, NA, 1488241,  X
175, 178.4, 337036, 14016, 49959, 708656, 501494, 36354, 220831, 204749, 7, 87, NA, 2073095,  X
176, 179.5, 1432, 32614, 871160, 282194, 347649, 2012377, 130846, 965196, 33, 56, NA, 4643468,  X
177, 180.5, 38177, 364449, 36474, 180422, 17244, 760849, 29, 147109, 65, 49, NA, 1544753,  X
178, 181.5, 7466, 268962, 93374, 174501, 483084, 36861, 83611, 116981, 67, 23, NA, 1264840,  X
179, 182.5, 531151, 169122, 58118, 1766835, 120564, 9088, 242298, 136704, 23, 35, NA, 3033880,  X
180, 183.5, 36509, 10749, 14006, 309269, 186904, 312359, 796, 5445, 50, 97, NA, 876037,  X
181, 184.5, 41159, 1187042, 149030, 796848, 1529371, 287758, 151550, 13441, 76, 51, NA, 4156199,  X
182, 185.5, 65883, 1090114, 137393, 436636, 465140, 561387, 41919, 444870, 88, 31, NA, 3243342,  X
183, 186.5, 412074, 476931, 279408, 20540, 9977, 205490, 185227, 629444, 24, 95, NA, 2219091,  X
184, 187.6, 16407, 22, 137368, 3713197, 16541, 312839, 17566, 1915, 22, 64, NA, 4215855,  X
185, 188.6, 138199, 17542, 182006, 212142, 11920, 1563141, 261691, 13, 87, 82, NA, 2386654,  X
186, 189.6, 8666, 222270, 106133, 270254, 177145, 416351, 181169, 226202, 75, 79, NA, 1608190,  X
187, 190.6, 298596, 59908, 82596, 3733, 141917, 67746, 64757, 552802, 56, 49, NA, 1272055,  X
188, 191.6, 3052807, 82503, 156138, 157714, 169287, 143869, 299251, 126445, 48, 93, NA, 4188014,  X
189, 192.6, 65209, 64860, 778420, 528483, 6538, 77810, 177003, 392686, 61, 99, NA, 2091009,  X
190, 193.6, 237205, 617235, 18515, 622052, 19306, 3909, 239247, 452200, 65, 62, NA, 2209669,  X
191, 194.6, 239137, 252546, 66557, 14, 403019, 27681, 71686, 440936, 42, 56, NA, 1501576,  X
192, 195.7, 282203, 158262, 13675, 196563, 534340, 49468, 145072, 10632, 27, 42, NA, 1390215,  X
193, 196.7, 458881, 41668, 1996, 5082, 8796, 531113, 7083, 130933, 63, 36, NA, 1185552,  X
194, 197.7, 910074, 372, 106316, 1065426, 96091, 441768, 149238, 546896, 69, 64, NA, 3316181,  X
195, 198.7, 243117, 141082, 70853, 18724, 460497, 2536, 165731, 120442, 42, 6, NA, 1222982,  X
196, 199.7, 23805, 388467, 19347, 46, 6797, 31262, 6986, 144160, 30, 82, NA, 620870,  X
197, 200.7, 91200, 167090, 778668, 58695, 52864, 55045, 465062, 2332531, 10, 25, NA, 4001155,  X
198, 201.7, 32096, 43368, 30987, 103432, 178552, 6356, 601069, 341734, 76, 63, NA, 1337594,  X
199, 202.7, 2105, 693203, 154956, 636751, 5230, 76271, 30265, 5198, 19, 25, NA, 1603979,  X
200, 203.8, 127375, 586594, 5458, 17883, 85820, 2883, 774214, 37144, 91, 60, NA, 1637371,  X
201, 204.8, 1919603, 75219, 399356, 422136, 1616, 134241, 632633, 189001, 13, 38, NA, 3773805,  X
202, 205.8, 1533, 1267198, 328163, 21830, 55498, 163, 11504, 95660, 50, 93, NA, 1781549,  X
203, 206.8, 30874, 1116900, 13953, 40947, 73233, 299145, 757962, 21108, 12, 40, NA, 2354122,  X
204, 207.8, 368173, 5503, 99234, 37059, 14723, 1066832, 10646, 1111481, 67, 8, NA, 2713651,  X
205, 208.8, 87809, 711, 207621, 1039825, 51945, 417418, 378386, 38101, 75, 18, NA, 2221816,  X
206, 209.8, 1813306, 532215, 312909, 314626, 149202, 47549, 22323, 1334424, 25, 57, NA, 4526554,  X
207, 210.8, 211552, 83416, 4069, 8934, 1195447, 1113197, 319393, 13023, 73, 98, NA, 2949031,  X
208, 211.9, 51371, 40615, 82, 76599, 456009, 109074, 156144, 567415, 6, 86, NA, 1457309,  X
209, 212.9, 4242, 67813, 83056, 104171, 412, 545189, 332971, 42598, 33, 38, NA, 1180452,  X
210, 213.9, 1433178, 56528, 36670, 1505843, 318683, 76138, 24822, 879225, 1, 15, NA, 4331087,  X
211, 214.9, 1070892, 167990, 680729, 90280, 2817795, 69850, 25548, 186154, 85, 72, NA, 5109238,  X
212, 215.9, 16703, 8173, 267656, 164490, 6943, 63472, 10570, 813247, 100, 16, NA, 1351254,  X
213, 216.9, 7508, 1321411, 224321, 349144, 59340, 663200, 293448, 189115, 41, 36, NA, 3107487,  X
214, 217.9, 350330, 350965, 604078, 2990134, 96806, 1653170, 42853, 481782, 83, 42, NA, 6570118,  X
215, 218.9, 295582, 778360, 1726634, 80748, 46934, 4669, 546073, 273173, 30, 37, NA, 3752173,  X
216, 220.0, 266982, 137137, 164876, 76148, 326407, 4969, 297163, 1484704, 75, 17, NA, 2758386,  X
217, 221.0, 866498, 301323, 12459, 103964, 782611, 201504, 101650, 783119, 98, 64, NA, 3153128,  X
218, 222.0, 677018, 11357, 106891, 17688, 770070, 18306, 368783, 20393, 58, 60, NA, 1990506,  X
219, 223.0, 131537, 219057, 794393, 461, 28775, 1282, 71703, 33878, 96, 58, NA, 1281086,  X
220, 224.0, 269273, 42873, 663425, 25241, 282801, 58355, 938873, 14595, 89, 68, NA, 2295436,  X
221, 225.0, 359013, 57411, 5559, 414914, 90208, 9838, 10151, 1757, 83, 85, NA, 948851,  X
222, 226.0, 53977, 85, 215263, 88293, 68044, 586032, 84072, 890698, 3, 81, NA, 1986464,  X
223, 227.0, 131429, 18339, 34647, 300901, 694, 315673, 536736, 2635, 85, 97, NA, 1341054,  X
224, 228.1, 72846, 56178, 270445, 140, 67943, 787, 4752, 2888, 33, 46, NA, 475979,  X
225, 229.1, 1056666, 155675, 396269, 17021, 106116, 160336, 310875, 444152, 43, 63, NA, 2647110,  X
226, 230.1, 115255, 33074, 97024, 10911, 2746, 185340, 79273, 24268, 93, 18, NA, 547891,  X
227, 231.1, 60683, 30353, 2498731, 11915, 551669, 1142486, 238777, 253886, 61, 64, NA, 4788500,  X
228, 232.1, 309692, 88019, 388476, 7533, 12543, 105387, 23443, 95220, 24, 78, NA, 1030313,  X
229, 233.1, 88844, 191552, 54658, 17702, 761, 771684, 4711, 633218, 84, 71, NA, 1763130,  X
230, 234.1, 20290, 40702, 5868, 92392, 58489, 180426, 13131, 248291, 68, 100, NA, 659589,  X
231, 235.1, 8182, 7221, 86423, 138411, 411678, 328153, 211494, 21, 55, 71, NA, 1191583,  X
232, 236.2, 393359, 56710, 684904, 42386, 230563, 30932, 11871, 452552, 26, 94, NA, 1903277,  X
233, 237.2, 371680, 142675, 959272, 1245912, 1639086, 921, 6158, 477, 41, 55, NA, 4366181,  X
234, 238.2, 1042438, 21059, 698672, 39960, 503, 368499, 288074, 82358, 64, 19, NA, 2541563,  X
235, 239.2, 223, 168944, 181719, 640748, 885931, 70755, 12766, 129879, 21, 45, NA, 2090965,  X
236, 240.2, 582577, 30930, 35392, 665857, 767440, 12830, 376332, 8211, 98, 43, NA, 2479569,  X
237, 241.2, 119989, 30153, 409, 4127, 213206, 501832, 84287, 10513, 90, 32, NA, 964516,  X
238, 242.2, 150175, 112804, 921576, 2480311, 608358, 117624, 125964, 1287956, 29, 61, NA, 5804768,  X
239, 243.2, 244026, 57074, 573025, 35408, 21319, 8148, 17890, 59436, 69, 4, NA, 1016326,  X
240, 244.3, 375893, 2140, 35183, 45480, 15722, 146499, 1206976, 553980, 76, 17, NA, 2381873,  X
241, 245.3, 20649, 25255, 90517, 58747, 6360, 173, 540799, 17269, 19, 20, NA, 759769,  X
242, 246.3, 618636, 20485, 54208, 514751, 127631, 135211, 584745, 582063, 93, 64, NA, 2637730,  X
243, 247.3, 173645, 321626, 188819, 536329, 578875, 649456, 124860, 571479, 12, 10, NA, 3145089,  X
244, 248.3, 3177, 120958, 224360, 952, 30835, 48344, 20278, 209098, 55, 9, NA, 658002,  X
245, 249.3, 70825, 432396, 998361, 1230, 262, 90920, 28542, 426000, 72, 70, NA, 2048536,  X
246, 250.3, 3113, 438679, 24940, 1579771, 5293, 722036, 950762, 7763, 47, 20, NA, 3732357,  X
247, 251.3, 290733, 677450, 108772, 400305, 217106, 38833, 462137, 3584, 43, 70, NA, 2198920,  X
