obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
482, 488.8, 218280, 57689, 108786, 919354, 49334, 459164, 140691, 275730, 98, 37, NA, 2229028,  X
483, 489.8, 111664, 14750, 45579, 476307, 64815, 290502, 362446, 20679, 96, 99, NA, 1386742,  X
484, 490.9, 2834, 8963, 57, 56457, 645387, 106162, 6819, 386632, 55, 91, NA, 1213311,  X
485, 491.9, 221144, 92953, 1175866, 324813, 187191, 10348, 29737, 27276, 79, 47, NA, 2069328,  X
486, 492.9, 673981, 84679, 29116, 648820, 1285, 635944, 165884, 52798, 85, 6, NA, 2292507,  X
487, 493.9, 772, 351469, 5574, 4159, 64006, 848560, 728336, 1540, 41, 36, NA, 2004416,  X
488, 494.9, 874227, 261328, 53959, 159144, 29166, 1262333, 588989, 152767, 2, 29, NA, 3381913,  X
489, 495.9, 416519, 802519, 11645, 822895, 21985, 56348, 477779, 134576, 98, 72, NA, 2744266,  X
490, 496.9, 209055, 560, 285914, 6395, 4374, 252613, 176689, 115542, 90, 50, NA, 1051142,  X
491, 497.9, 1244772, 73750, 212110, 204, 5194, 1502691, 44259, 62118, 19, 77, NA, 3145098,  X
492, 498.9, 526642, 2977, 73811, 317330, 138278, 1758, 16947, 42843, 82, 69, NA, 1120586,  X
493, 500.0, 43179, 285506, 165540, 152539, 169456, 48016, 130437, 700996, 10, 24, NA, 1695669,  X
494, 501.0, 311665, 590, 281397, 146227, 338395, 5085, 32534, 368282, 98, 31, NA, 1484175,  X
495, 502.0, 367184, 806898, 4957, 1510, 836467, 423623, 11756, 9824, 67, 22, NA, 2462219,  X
496, 503.0, 601993, 214477, 17771, 291814, 80459, 11106, 285546, 39228, 69, 99, NA, 1542394,  X
497, 504.0, 33159, 14908, 357354, 226541, 65070, 396895, 1987, 560697, 98, 13, NA, 1656611,  X
498, 505.0, 1018, 411793, 206147, 38548, 81945, 203540, 8531, 9556, 61, 15, NA, 961078,  X
499, 506.0, 574336, 290496, 24407, 96248, 149992, 484268, 1298183, 568122, 15, 18, NA, 3486052,  X
500, 507.0, 172337, 537184, 2213, 186115, 144763, 137307, 1874, 860276, 91, 71, NA, 2042069,  X
501, 508.1, 113818, 225631, 103, 14670, 99806, 42114, 364049, 22895, 38, 75, NA, 883086,  X
502, 509.1, 56207, 545839, 1065604, 871922, 105319, 2866, 928643, 358488, 99, 88, NA, 3934888,  X
503, 510.1, 228246, 198250, 274018, 36285, 98606, 108854, 15562, 978, 49, 32, NA, 960799,  X
504, 511.1, 76350, 363158, 69012, 47580, 324227, 350144, 1628448, 102, 41, 65, NA, 2859021,  X
505, 512.1, 422890, 9711, 108227, 3520, 26646, 9017, 15266, 65076, 34, 93, NA, 660353,  X
506, 513.1, 268098, 10891, 887683, 40303, 10773, 802, 891588, 9179, 16, 64, NA, 2119317,  X
507, 514.1, 67467, 24528, 190899, 454651, 12758, 120, 2389, 72937, 39, 12, NA, 825749,  X
508, 515.1, 164375, 266208, 253716, 363, 384, 14758, 585506, 553275, 19, 1, NA, 1838585,  X
509, 516.2, 56522, 1193, 64076, 400394, 549753, 20176, 1538843, 26, 23, 89, NA, 2630983,  X
510, 517.2, 887, 540808, 1477294, 3523, 595, 43027, 142394, 30349, 74, 81, NA, 2238877,  X
511, 518.2, 641967, 253767, 193530, 244022, 207, 333656, 317777, 746, 77, 5, NA, 1985672,  X
512, 519.2, 16745, 149061, 963261, 1364, 764841, 3622, 366595, 44311, 67, 49, NA, 2309800,  X
513, 520.2, 797981, 213422, 416881, 25784, 300252, 164327, 73, 90930, 70, 19, NA, 2009650,  X
514, 521.2, 839181, 7455, 19163, 27760, 1138431, 62091, 130538, 67850, 26, 48, NA, 2292469,  X
515, 522.2, 106123, 1636577, 180755, 285764, 377353, 6534, 122158, 57081, 94, 94, NA, 2772345,  X
516, 523.2, 89249, 367, 657706, 376188, 1008156, 312940, 59230, 52685, 29, 11, NA, 2556521,  X
517, 524.3, 146174, 209, 115917, 405053, 759441, 94997, 634, 540841, 23, 99, NA, 2063266,  X
518, 525.3, 5, 221482, 614287, 19762, 335, 331828, 211414, 1234053, 60, 99, NA, 2633166,  X
519, 526.3, 3944, 434920, 35251, 13527, 17920, 32930, 2415, 150256, 40, 79, NA, 691163,  X
520, 527.3, 188387, 87821, 769822, 2571, 8212, 17389, 428601, 138731, 80, 79, NA, 1641534,  X
521, 528.3, 349000, 262653, 90333, 16185, 16430, 565913, 561615, 77440, 8, 86, NA, 1939569,  X
522, 529.3, 187288, 774462, 844118, 51372, 1678, 35175, 70035, 350215, 33, 70, NA, 2314343,  X
523, 530.3, 83552, 6662, 238237, 464085, 178209, 4580, 71055, 292182, 21, 22, NA, 1338562,  X
524, 531.3, 213262, 285135, 1179520, 7368, 682128, 611663, 7460, 281970, 17, 62, NA, 3268506,  X
525, 532.3, 12841, 515, 169181, 826788, 96048, 28119, 64931, 53402, 32, 99, NA, 1251825,  X
526, 533.4, 788706, 671242, 67609, 353738, 141910, 9919, 145770, 3271, 70, 14, NA, 2182165,  X
527, 534.4, 261532, 249424, 259361, 161125, 21697, 97357, 9021, 186029, 9, 80, NA, 1245546,  X
528, 535.4, 318014, 3878, 241453, 98683, 163501, 173645, 8619, 44373, 66, 22, NA, 1052166,  X
529, 536.4, 608935, 7433, 941324, 489828, 688757, 579781, 12903, 19735, 19, 59, NA, 3348696,  X
530, 537.4, 618113, 330107, 198243, 70028, 628270, 118774, 14335, 535559, 20, 31, NA, 2513429,  X
531, 538.4, 1742117, 26518, 155477, 413417, 71179, 156146, 771159, 129822, 90, 32, NA, 3465835,  X
532, 539.4, 1033973, 419920, 803341, 19120, 34757, 21049, 504281, 624, 2, 43, NA, 2837065,  X
533, 540.5, 89709, 189668, 96731, 28049, 61902, 190705, 626866, 38499, 64, 92, NA, 1322129,  X
534, 541.5, 12177, 326740, 252930, 2190901, 46016, 458482, 631447, 362402, 61, 79, NA, 4281095,  X
535, 542.5, 173345, 32, 91986, 64088, 1366508, 590976, 288467, 810643, 54, 32, NA, 3386045,  X
536, 543.5, 6, 168535, 540, 128921, 12559, 110318, 1176339, 4126079, 34, 83, NA, 5723297,  X
537, 544.5, 8323, 97595, 632143, 1275622, 52958, 59285, 2549, 20066, 45, 11, NA, 2148541,  X
538, 545.5, 566086, 13978, 22317, 273900, 187457, 832959, 557750, 1986310, 42, 56, NA, 4440757,  X
539, 546.5, 312932, 690891, 335785, 2360, 14230, 569719, 208490, 329047, 43, 2, NA, 2463454,  X
540, 547.5, 17438, 111021, 92814, 127850, 354823, 26205, 121, 1065722, 52, 30, NA, 1795994,  X
541, 548.6, 41272, 1260450, 1571, 519651, 224344, 8585, 360570, 8948, 92, 45, NA, 2425391,  X
542, 549.6, 69477, 88836, 57206, 1574966, 110658, 529404, 437763, 29103, 99, 27, NA, 2897413,  X
543, 550.6, 7, 182020, 435540, 61977, 83, 6308, 99487, 140836, 12, 59, NA, 926258,  X
544, 551.6, 323275, 724, 96377, 122948, 123212, 265, 3463, 52950, 4, 41, NA, 723214,  X
545, 552.6, 7957, 186836, 51795, 43507, 405114, 21773, 762223, 7227, 52, 84, NA, 1486432,  X
546, 553.6, 681, 73334, 236300, 7031, 105532, 1127453, 1212419, 80029, 22, 64, NA, 2842779,  X
547, 554.6, 82521, 261683, 127206, 102517, 39942, 248600, 256805, 129, 49, 54, NA, 1119403,  X
548, 555.6, 94, 705733, 208309, 23510, 113856, 131861, 409, 207112, 19, 84, NA, 1390884,  X
549, 556.6, 157480, 456, 473898, 6342, 55747, 214226, 35733, 711639, 49, 72, NA, 1655521,  X
550, 557.7, 18623, 525879, 72173, 105129, 249389, 211074, 102819, 530400, 92, 12, NA, 1815486,  X
551, 558.7, 82781, 304007, 97711, 139387, 487285, 38674, 313761, 393099, 72, 16, NA, 1856705,  X
552, 559.7, 368787, 883666, 17438, 228104, 340095, 18053, 502856, 126053, 47, 31, NA, 2485052,  X
553, 560.7, 538888, 6204, 122729, 151299, 345902, 5877, 30618, 90084, 61, 65, NA, 1291601,  X
554, 561.7, 28216, 594786, 301457, 184052, 258532, 17844, 826776, 49869, 35, 44, NA, 2261532,  X
555, 562.7, 519, 8968, 57053, 102167, 108423, 297143, 1549970, 166143, 26, 36, NA, 2290386,  X
556, 563.7, 20624, 2113, 11597, 393079, 67741, 480599, 213365, 101, 11, 8, NA, 1189219,  X
557, 564.7, 267079, 552624, 245204, 278786, 656389, 23753, 78772, 4645, 27, 22, NA, 2107252,  X
558, 565.8, 1823, 169422, 312090, 313214, 246034, 1099541, 13541, 130546, 87, 85, NA, 2286211,  X
559, 566.8, 58605, 9669, 24078, 103917, 974203, 288883, 95496, 12261, 28, 12, NA, 1567112,  X
560, 567.8, 100327, 89382, 35732, 717887, 1866, 152765, 127359, 286779, 30, 73, NA, 1512097,  X
561, 568.8, 201216, 360701, 36011, 2477296, 272624, 411484, 814271, 109568, 23, 9, NA, 4683171,  X
562, 569.8, 138059, 88923, 128682, 117925, 308905, 252594, 15461, 126730, 78, 57, NA, 1177279,  X
563, 570.8, 72395, 9430, 10515, 3970, 256768, 321493, 1464631, 342924, 34, 99, NA, 2482126,  X
564, 571.8, 598781, 63708, 406486, 319807, 212774, 821121, 1198508, 81750, 58, 65, NA, 3702935,  X
565, 572.8, 55422, 292781, 694339, 21318, 35906, 407174, 700666, 146148, 92, 20, NA, 2353754,  X
566, 573.9, 220949, 344512, 441048, 11356, 89481, 140952, 422808, 535936, 30, 59, NA, 2207042,  X
567, 574.9, 118026, 363157, 8002, 470653, 413469, 45948, 22206, 569540, 51, 78, NA, 2011001,  X
568, 575.9, 1744, 268828, 884094, 20220, 217494, 287599, 42234, 391722, 79, 3, NA, 2113935,  X
569, 576.9, 4953, 76756, 297024, 12204, 163435, 329328, 1020793, 532903, 32, 31, NA, 2437396,  X
570, 577.9, 23984, 11702, 582031, 690745, 65879, 44531, 4089, 102441, 72, 95, NA, 1525402,  X
571, 578.9, 13090, 21275, 643379, 112365, 122008, 158262, 72128, 1039020, 51, 26, NA, 2181527,  X
572, 579.9, 236227, 545203, 819055, 346806, 1349421, 446465, 214231, 10229, 67, 29, NA, 3967637,  X
573, 580.9, 53213, 1099, 46897, 389854, 698406, 21497, 34316, 52438, 83, 83, NA, 1297720,  X
574, 582.0, 173572, 74314, 112447, 148, 20052, 40731, 364818, 118209, 28, 17, NA, 904291,  X
575, 583.0, 11387, 299568, 11, 2551, 805393, 34668, 185253, 733034, 86, 30, NA, 2071865,  X
576, 584.0, 437385, 32084, 131536, 797, 407532, 775208, 67977, 66379, 61, 96, NA, 1918898,  X
577, 585.0, 551142, 250011, 1149868, 662435, 482692, 4565, 315768, 204, 33, 3, NA, 3416685,  X
578, 586.0, 2603, 20003, 385119, 379571, 834427, 24588, 2035799, 516460, 77, 16, NA, 4198570,  X
579, 587.0, 207566, 1224296, 60337, 1017973, 18, 166029, 507655, 759, 84, 59, NA, 3184633,  X
580, 588.0, 422182, 499950, 483288, 112021, 1126545, 1779, 48922, 228651, 85, 65, NA, 2923338,  X
581, 589.0, 47366, 26158, 20490, 16455, 303868, 456004, 737, 78144, 71, 44, NA, 949222,  X
582, 590.1, 8404, 551326, 191819, 426835, 2203120, 193535, 610544, 330864, 60, 54, NA, 4516447,  X
583, 591.1, 90133, 503747, 652176, 152489, 936208, 1069053, 390520, 125669, 67, 57, NA, 3919995,  X
584, 592.1, 570150, 1348015, 201670, 78593, 634579, 21966, 23885, 8204, 38, 26, NA, 2887062,  X
585, 593.1, 1395567, 16059, 146, 23230, 304155, 68613, 1149341, 733226, 91, 45, NA, 3690337,  X
586, 594.1, 230566, 48986, 12, 911, 3074, 5861, 226674, 12963, 8, 100, NA, 529047,  X
587, 595.1, 135155, 292021, 162607, 57795, 151469, 272918, 710, 7464, 48, 51, NA, 1080139,  X
588, 596.1, 592543, 94811, 48431, 94886, 162232, 103427, 374457, 348267, 26, 79, NA, 1819054,  X
589, 597.1, 377638, 2764, 4738, 8898, 246583, 2500, 172158, 559228, 10, 78, NA, 1374507,  X
590, 598.2, 113998, 48598, 2, 7425, 8905, 182264, 30879, 58288, 20, 60, NA, 450359,  X
591, 599.2, 1896557, 54080, 1473914, 17957, 523488, 265597, 1722142, 139491, 32, 9, NA, 6093226,  X
592, 600.2, 14937, 685, 60982, 554841, 2346, 10110, 688930, 3732, 37, 79, NA, 1336563,  X
593, 601.2, 20693, 1269158, 94266, 22570, 348008, 2404609, 591923, 840213, 4, 13, NA, 5591440,  X
594, 602.2, 20034, 5308, 460941, 14632, 7704, 318385, 3207, 123515, 51, 24, NA, 953726,  X
595, 603.2, 3705999, 46741, 51061, 178846, 647933, 347942, 6855, 26195, 87, 82, NA, 5011572,  X
596, 604.2, 531048, 166703, 944886, 458310, 71138, 508, 28713, 75597, 66, 86, NA, 2276903,  X
597, 605.2, 73546, 221630, 52399, 162090, 27266, 74026, 35437, 33011, 58, 66, NA, 679405,  X
598, 606.3, 178437, 986959, 1112410, 452951, 37345, 187694, 2165, 3881, 72, 77, NA, 2961842,  X
599, 607.3, 176145, 106215, 7784, 88355, 869824, 294, 16521, 60, 30, 2, NA, 1265198,  X
600, 608.3, 71208, 775, 179927, 57845, 14667, 923, 77258, 516327, 78, 51, NA, 918930,  X
601, 609.3, 45995, 15983, 3055406, 2449, 90697, 33194, 68699, 722560, 28, 82, NA, 4034983,  X
602, 610.3, 135369, 4, 194315, 42870, 4339506, 267290, 12763, 63018, 64, 76, NA, 5055135,  X
603, 611.3, 431534, 60333, 69996, 135872, 17081, 564827, 58844, 172160, 8, 8, NA, 1510647,  X
604, 612.3, 579027, 1252242, 295729, 672838, 1364310, 612711, 4573, 279417, 50, 12, NA, 5060847,  X
605, 613.3, 11815, 827820, 882962, 78943, 148880, 607839, 933871, 16686, 21, 27, NA, 3508816,  X
606, 614.4, 52395, 241761, 340596, 1510, 323429, 545353, 632977, 13061, 52, 100, NA, 2151082,  X
607, 615.4, 45293, 373421, 351804, 97452, 307130, 1319645, 20675, 577061, 79, 42, NA, 3092481,  X
608, 616.4, 333038, 72964, 336345, 193932, 38473, 11299, 98045, 2606, 92, 32, NA, 1086702,  X
609, 617.4, 1306317, 312438, 142791, 598330, 361041, 27156, 624959, 20156, 50, 26, NA, 3393188,  X
610, 618.4, 622820, 17553, 379182, 1422829, 1993, 510, 609087, 1651, 72, 56, NA, 3055625,  X
611, 619.4, 67650, 313575, 335893, 218068, 295607, 136192, 281373, 39082, 63, 67, NA, 1687440,  X
612, 620.4, 39699, 575, 535967, 368786, 20654, 1130, 27316, 57525, 57, 25, NA, 1051652,  X
613, 621.4, 3022436, 4276, 417948, 2700, 336680, 469499, 28788, 5444, 28, 14, NA, 4287771,  X
614, 622.5, 4024, 4837, 1161380, 17034, 10193, 266111, 1242640, 538863, 55, 88, NA, 3245082,  X
615, 623.5, 117736, 1172986, 638058, 57899, 6378, 1273289, 49960, 885851, 51, 59, NA, 4202157,  X
616, 624.5, 269902, 168403, 4095, 168619, 90686, 36745, 253222, 13829, 20, 4, NA, 1005501,  X
617, 625.5, 1263385, 205489, 70918, 10860, 3689, 594342, 918797, 158430, 6, 45, NA, 3225910,  X
618, 626.5, 679765, 631038, 1224319, 6109, 58182, 2863, 639184, 11577, 34, 15, NA, 3253037,  X
619, 627.5, 13874, 28377, 584, 97329, 636492, 44300, 130735, 92292, 17, 52, NA, 1043983,  X
620, 628.5, 116240, 328456, 42002, 41204, 63676, 161217, 11290, 261517, 83, 97, NA, 1025602,  X
621, 629.5, 30743, 158437, 18352, 341099, 1702566, 365371, 8641, 1229136, 29, 50, NA, 3854345,  X
622, 630.6, 1337, 4932, 776465, 94492, 330279, 646491, 2933, 41759, 52, 95, NA, 1898688,  X
623, 631.6, 13903, 891157, 16982, 2332002, 307822, 492696, 34903, 14351, 72, 80, NA, 4103816,  X
624, 632.6, 16104, 539206, 109536, 383724, 244973, 287073, 183565, 483513, 46, 34, NA, 2247694,  X
625, 633.6, 669274, 130915, 17971, 597738, 125612, 223083, 431145, 22030, 95, 4, NA, 2217768,  X
626, 634.6, 29813, 45859, 61205, 61606, 1209845, 25438, 38308, 77919, 62, 51, NA, 1549993,  X
627, 635.6, 1297989, 23322, 101516, 2225, 782937, 720625, 1077, 26789, 24, 12, NA, 2956480,  X
628, 636.6, 370160, 264318, 230329, 6261, 7700, 162523, 346122, 1267510, 83, 18, NA, 2654923,  X
629, 637.6, 254534, 247004, 44696, 169649, 1174085, 931546, 158447, 316720, 10, 94, NA, 3296681,  X
630, 638.7, 57988, 303803, 1339777, 18361, 151579, 1527854, 631908, 225653, 31, 29, NA, 4256923,  X
631, 639.7, 52825, 6362, 1958403, 1196865, 62994, 72990, 11573, 84604, 45, 47, NA, 3446616,  X
632, 640.7, 31492, 79872, 8679, 8426, 217953, 345912, 20296, 683724, 16, 57, NA, 1396354,  X
633, 641.7, 1435488, 2896, 4039, 224322, 1493317, 43859, 88677, 528267, 88, 18, NA, 3820865,  X
634, 642.7, 525390, 356800, 179218, 925020, 164769, 535234, 518837, 150432, 10, 64, NA, 3355700,  X
635, 643.7, 348956, 246592, 412485, 828108, 38, 3728, 98987, 24463, 84, 90, NA, 1963357,  X
636, 644.7, 1968408, 317657, 594315, 420195, 847794, 42394, 610974, 13944, 8, 47, NA, 4815681,  X
637, 645.7, 51, 38743, 71703, 3926, 16617, 82692, 41891, 54008, 24, 78, NA, 309631,  X
638, 646.8, 746929, 113245, 126, 1079922, 129789, 547531, 96519, 8197, 21, 33, NA, 2722258,  X
639, 647.8, 17417, 29, 627763, 60649, 728655, 479931, 19634, 2703, 73, 18, NA, 1936781,  X
640, 648.8, 217167, 588398, 1031794, 38985, 383285, 306507, 10898, 229, 92, 41, NA, 2577263,  X
641, 649.8, 91471, 85334, 153324, 72, 204468, 389790, 1069445, 359, 9, 81, NA, 1994263,  X
642, 650.8, 37602, 152677, 677891, 693351, 77864, 221, 15965, 95616, 9, 69, NA, 1751187,  X
643, 651.8, 5396, 128360, 2842, 184, 169972, 317245, 44440, 282286, 17, 39, NA, 950725,  X
644, 652.8, 213846, 55, 43638, 149340, 26004, 133168, 75899, 698336, 95, 11, NA, 1340286,  X
645, 653.8, 64949, 256247, 238794, 384395, 34067, 1862197, 208945, 130149, 92, 78, NA, 3179743,  X
646, 654.8, 11319, 146548, 153017, 620, 1538, 19074, 1843675, 375199, 2, 71, NA, 2550990,  X
647, 655.9, 35, 40909, 396029, 11050, 1119137, 189329, 9088, 21945, 93, 91, NA, 1787522,  X
648, 656.9, 131552, 12906, 243339, 1237584, 862, 190318, 968, 12849, 35, 42, NA, 1830378,  X
649, 657.9, 18812, 12040, 827569, 28522, 721486, 579144, 63513, 65216, 84, 9, NA, 2316302,  X
650, 658.9, 134950, 101307, 200865, 25208, 627820, 27810, 475448, 265410, 61, 1, NA, 1858818,  X
651, 659.9, 4245, 182700, 88686, 1052476, 29586, 23755, 76752, 211993, 32, 19, NA, 1670193,  X
652, 660.9, 542939, 802647, 382495, 407320, 155222, 432407, 1205910, 25962, 67, 29, NA, 3954902,  X
653, 661.9, 60592, 627031, 258751, 18721, 527049, 1136819, 324374, 83276, 86, 29, NA, 3036613,  X
654, 663.0, 148064, 67, 51264, 34760, 2950258, 109036, 665080, 291816, 32, 87, NA, 4250345,  X
655, 664.0, 43488, 57107, 248548, 319090, 1180271, 67617, 772345, 464585, 96, 94, NA, 3153051,  X
656, 665.0, 475775, 302554, 85412, 306555, 12439, 404032, 464826, 54608, 61, 26, NA, 2106201,  X
657, 666.0, 98275, 98208, 244201, 71090, 43564, 275226, 276922, 96, 11, 96, NA, 1107582,  X
658, 667.0, 393895, 202253, 370319, 455153, 223, 111089, 1034607, 635397, 25, 3, NA, 3202936,  X
659, 668.0, 315568, 165569, 340289, 20402, 127106, 453851, 93761, 3842, 27, 48, NA, 1520388,  X
660, 669.0, 11687, 489438, 233348, 3, 1304471, 454036, 11425, 225013, 99, 79, NA, 2729421,  X
661, 670.0, 65011, 895, 66972, 1179392, 25014, 51445, 545704, 251684, 95, 27, NA, 2186117,  X
662, 671.1, 308713, 84337, 34045, 107948, 315631, 211263, 124903, 13891, 24, 82, NA, 1200731,  X
663, 672.1, 330656, 304689, 207520, 99042, 239823, 1140682, 25802, 356462, 35, 21, NA, 2704676,  X
664, 673.1, 5688, 394327, 108, 7731, 196632, 433779, 43252, 166393, 9, 25, NA, 1247910,  X
665, 674.1, 94292, 853212, 2424, 2028597, 195910, 615357, 31411, 68130, 38, 81, NA, 3889333,  X
666, 675.1, 651306, 38899, 66025, 33659, 16599, 648508, 471092, 665315, 100, 63, NA, 2591403,  X
667, 676.1, 1559521, 8830, 867195, 122899, 208403, 82756, 116265, 138960, 30, 78, NA, 3104829,  X
668, 677.1, 81358, 80145, 185556, 42616, 20887, 11619, 321868, 13323, 71, 59, NA, 757372,  X
669, 678.1, 1479612, 13725, 59573, 372473, 689848, 520207, 109832, 13057, 66, 57, NA, 3258327,  X
670, 679.2, 149361, 123820, 578043, 110371, 29822, 109319, 134670, 254945, 51, 53, NA, 1490351,  X
671, 680.2, 991, 51316, 103897, 4846, 284408, 374741, 5462, 152075, 50, 97, NA, 977736,  X
672, 681.2, 18505, 350327, 67475, 791356, 5210, 118859, 15310, 26105, 81, 15, NA, 1393147,  X
673, 682.2, 1801723, 59519, 111360, 7679, 1999845, 267639, 627312, 1952, 42, 48, NA, 4877029,  X
674, 683.2, 918473, 19746, 135883, 23089, 3150, 898220, 105988, 171998, 37, 78, NA, 2276547,  X
675, 684.2, 418317, 1955, 801939, 152877, 7293, 1212624, 21986, 366374, 39, 98, NA, 2983365,  X
676, 685.2, 10499, 8254, 55647, 15330, 12016, 3363396, 94018, 444431, 20, 5, NA, 4003591,  X
677, 686.2, 1172134, 33366, 409143, 1104039, 94910, 173451, 20764, 3173831, 36, 30, NA, 6181638,  X
678, 687.2, 76976, 365130, 263732, 131862, 134182, 747, 663180, 553, 68, 74, NA, 1636362,  X
679, 688.3, 40244, 275140, 350863, 74532, 1031803, 40291, 864672, 73353, 34, 37, NA, 2750898,  X
680, 689.3, 391967, 1620451, 1452, 327879, 149037, 1477, 167697, 828801, 39, 41, NA, 3488761,  X
681, 690.3, 80235, 108057, 177499, 476367, 27383, 252613, 651504, 479076, 98, 42, NA, 2252734,  X
682, 691.3, 98143, 298641, 821, 16012, 227998, 107866, 5572, 477821, 44, 24, NA, 1232874,  X
683, 692.3, 52792, 282242, 576, 56298, 8779, 421745, 152659, 440663, 61, 28, NA, 1415754,  X
684, 693.3, 137865, 4966, 71519, 131253, 401376, 188163, 273, 145171, 93, 87, NA, 1080586,  X
685, 694.3, 195772, 7987, 75713, 414206, 96963, 203127, 3145, 177296, 28, 90, NA, 1174209,  X
686, 695.3, 693195, 1550394, 116274, 1262, 85055, 113, 12828, 99, 68, 4, NA, 2459220,  X
687, 696.4, 644112, 144743, 953279, 187675, 797286, 142464, 671639, 98465, 90, 67, NA, 3639663,  X
688, 697.4, 29699, 158608, 80352, 20600, 25724, 13668, 348, 533851, 80, 8, NA, 862850,  X
689, 698.4, 12218, 760402, 35165, 17807, 94525, 77469, 50131, 479503, 72, 76, NA, 1527220,  X
690, 699.4, 13619, 98096, 2011978, 427329, 351295, 1727678, 4, 10423, 75, 38, NA, 4640422,  X
691, 700.4, 69441, 672373, 97306, 159679, 114127, 672479, 2023, 25415, 6, 27, NA, 1812843,  X
692, 701.4, 28160, 275430, 37591, 1259190, 267243, 298821, 22071, 35727, 72, 80, NA, 2224233,  X
693, 702.4, 38930, 147061, 117327, 58178, 125431, 34967, 452217, 28745, 90, 19, NA, 1002856,  X
694, 703.4, 66191, 910332, 606264, 333969, 150437, 57087, 67315, 2, 6, 11, NA, 2191597,  X
695, 704.5, 89569, 31626, 49961, 32057, 17439, 61842, 242563, 645226, 15, 49, NA, 1170283,  X
696, 705.5, 113360, 3525, 601240, 900438, 314559, 218682, 6345, 127634, 15, 82, NA, 2285783,  X
697, 706.5, 83158, 6183, 246419, 3183, 230410, 61579, 108403, 141006, 30, 70, NA, 880341,  X
698, 707.5, 31547, 32, 612375, 167149, 537924, 209828, 105186, 214127, 38, 79, NA, 1878168,  X
699, 708.5, 169447, 37442, 136594, 22003, 328211, 365636, 637392, 56283, 39, 60, NA, 1753008,  X
700, 709.5, 90064, 28, 51781, 203474, 408, 506325, 10868, 11, 55, 62, NA, 862959,  X
701, 710.5, 157079, 13907, 199992, 216233, 32071, 1822, 393335, 46, 59, 58, NA, 1014485,  X
702, 711.5, 114403, 400028, 92566, 162308, 89391, 401867, 78477, 104425, 29, 69, NA, 1443465,  X
703, 712.5, 25, 114820, 496651, 139281, 12047, 278253, 24690, 79049, 22, 88, NA, 1144816,  X
704, 713.6, 303656, 5874, 520155, 64089, 130074, 2614, 1721, 430923, 87, 59, NA, 1459106,  X
705, 714.6, 1311999, 173684, 224469, 226000, 468772, 41995, 79189, 40538, 15, 42, NA, 2566646,  X
706, 715.6, 415499, 32858, 203498, 59930, 136677, 9214, 62612, 264564, 28, 1, NA, 1184852,  X
707, 716.6, 5020, 745423, 1993965, 1799, 1641396, 574964, 1355645, 19841, 55, 75, NA, 6338053,  X
708, 717.6, 208463, 44647, 195678, 70109, 36970, 57515, 565732, 244844, 61, 67, NA, 1423958,  X
709, 718.6, 54450, 1002766, 388200, 935412, 590767, 94320, 67462, 1429, 51, 7, NA, 3134806,  X
710, 719.6, 37411, 487982, 1361, 121929, 17468, 38076, 768708, 1038629, 86, 51, NA, 2511564,  X
711, 720.6, 15896, 157976, 2521, 114879, 200386, 2860, 299, 63450, 42, 7, NA, 558267,  X
712, 721.7, 147659, 701230, 643406, 443006, 491117, 236726, 7229, 1798, 20, 97, NA, 2672171,  X
713, 722.7, 591111, 84260, 583042, 55007, 149971, 33575, 195051, 10223, 64, 75, NA, 1702240,  X
714, 723.7, 103531, 15168, 517095, 503, 25, 17355, 203261, 696514, 77, 73, NA, 1553452,  X
715, 724.7, 78645, 128953, 149584, 2109269, 11353, 1566, 12935, 68, 1, 11, NA, 2492373,  X
716, 725.7, 107999, 175014, 309803, 6745, 1761164, 704495, 93899, 27563, 63, 70, NA, 3186682,  X
717, 726.7, 13896, 21065, 25028, 60087, 279433, 57744, 146673, 1262842, 99, 42, NA, 1866768,  X
718, 727.7, 731, 72112, 27481, 234279, 3351, 9362, 330791, 17102, 53, 83, NA, 695209,  X
719, 728.7, 124274, 154387, 1054, 645024, 44225, 62632, 126465, 80571, 60, 64, NA, 1238632,  X
720, 729.8, 37708, 70811, 119556, 186421, 294963, 14808, 1924393, 592974, 41, 70, NA, 3241634,  X
721, 730.8, 1560371, 4054, 2378, 271938, 16348, 260766, 159994, 518481, 95, 49, NA, 2794330,  X
722, 731.8, 775, 389849, 118823, 151983, 17321, 1264467, 589544, 6322, 90, 75, NA, 2539084,  X
723, 732.8, 281580, 437830, 1213253, 1241101, 43100, 385907, 64466, 256451, 31, 94, NA, 3923688,  X
724, 733.8, 795977, 56496, 219014, 172937, 400566, 3728, 180970, 82452, 72, 20, NA, 1912140,  X
725, 734.8, 809787, 588640, 288441, 193635, 207194, 53031, 61948, 48029, 70, 8, NA, 2250705,  X
726, 735.8, 792290, 268813, 25043, 110089, 531068, 239519, 686134, 29088, 77, 66, NA, 2682044,  X
727, 736.8, 78911, 12509, 26992, 10, 8372, 77211, 47034, 963559, 35, 53, NA, 1214598,  X
728, 737.8, 281139, 3711, 279832, 114745, 67356, 23768, 258040, 66223, 45, 79, NA, 1094814,  X
729, 738.9, 644851, 650020, 59617, 131979, 884, 640927, 23566, 5409, 66, 47, NA, 2157253,  X
