1677506438.000000, 1677506438.000000, 1677506438.000000
32.000000, 32.000000, 32.000000
33,5,55
33,5,55
34,5,55
34,5,55
34,5,55
34,5,54
34,6,54
37,7,53
37,9,52
38,7,51
39,8,52
40,8,51
37,6,50
36,4,52
34,4,55
32,3,55
33,2,56
30,0,57
30,1,58
28,-1,57
26,0,57
26,0,58
28,-1,59
28,0,59
28,1,58
32,2,61
31,2,61
29,1,60
29,1,59
28,0,57
29,1,58
29,2,59
29,2,59
29,2,59
29,1,57
28,1,58
27,2,58
26,2,58
26,2,58
28,2,58
28,2,57
30,1,59
29,0,59
28,1,59
28,1,59
27,1,58
27,1,59
27,1,59
28,1,59
28,1,58
28,1,58
28,1,58
28,2,59
28,2,58
28,2,57
28,2,58
27,2,58
27,2,58
28,2,58
28,2,58
28,2,58
27,2,59
28,2,59
28,2,58
28,2,58
28,2,58
28,2,58
28,2,58
28,3,58
28,3,58
28,2,58
28,2,58
28,2,58
28,2,58
28,2,59
28,2,58
27,2,58
28,2,59
29,2,58
28,2,58
28,2,58
28,2,58
28,3,58
28,3,58
28,3,58
28,2,57
28,2,58
29,2,58
29,2,58
29,2,58
28,2,58
28,2,58
28,3,58
28,2,58
29,2,58
28,3,58
28,3,58
28,3,58
28,2,58
28,2,58
28,3,59
29,3,58
29,3,59
30,3,59
29,3,58
28,3,57
27,3,56
28,4,57
28,4,57
27,4,57
28,4,57
29,4,58
30,3,57
29,3,57
29,3,59
29,3,59
28,3,58
27,4,58
28,3,58
29,3,58
29,3,57
29,3,58
28,3,58
29,3,59
29,3,58
28,3,57
29,4,58
29,4,57
29,3,57
30,3,57
30,3,58
29,3,58
29,3,58
29,3,58
29,4,58
29,4,57
29,4,57
30,3,57
30,3,56
29,4,57
29,4,57
28,4,58
29,4,58
29,4,58
29,4,58
29,3,57
29,4,58
28,4,58
28,4,58
29,4,57
29,4,58
29,4,57
30,4,57
30,4,57
29,4,58
28,4,57
28,4,58
28,3,58
29,4,58
30,3,58
29,4,58
29,4,58
28,4,58
28,4,57
28,4,58
28,4,58
28,3,58
28,3,58
29,3,58
28,3,59
28,3,58
28,3,59
28,3,58
28,3,58
28,3,58
28,4,58
28,3,58
28,4,58
28,4,57
28,4,57
28,4,58
29,3,58
29,3,58
28,3,58
28,3,58
28,3,58
28,4,58
28,4,58
28,3,58
28,3,58
28,4,58
28,3,58
28,3,58
28,3,58
28,4,58
28,3,59
28,3,58
28,4,58
28,3,58
28,3,58
28,3,58
28,4,58
28,3,58
28,3,58
28,3,58
28,3,58
28,4,58
28,3,58
28,3,58
28,4,58
28,4,58
29,3,58
29,4,58
29,3,58
29,4,58
28,4,57
28,4,58
27,4,57
28,4,58
28,4,58
28,4,58
28,4,57
29,3,57
29,4,59
29,3,59
28,3,58
27,3,58
27,3,59
28,3,59
28,4,59
28,3,57
29,3,57
29,3,58
28,3,58
27,3,58
27,3,59
28,3,58
28,3,57
28,4,58
28,4,57
28,4,58
28,4,57
28,4,57
29,3,58
29,3,58
28,3,59
28,3,58
27,3,58
28,3,58
28,3,58
29,4,58
29,3,57
28,3,58
28,3,58
28,3,59
28,3,59
28,3,58
28,3,58
28,3,59
28,3,58
28,3,58
28,4,58
29,3,58
28,3,58
28,3,58
28,3,58
28,3,58
27,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,59
28,3,58
28,3,58
28,3,59
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
27,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
28,3,58
27,3,58
28,3,58
28,3,59
28,3,58
28,3,58
28,3,58
28,4,58
28,2,58
28,4,59
27,3,58
28,3,58
28,3,58
28,4,58
28,4,58
29,4,59
27,4,58
27,4,59
28,3,59
27,4,59
27,4,57
27,5,56
27,5,57
27,4,59
27,4,59
26,4,59
26,4,60
27,4,60
26,4,59
27,4,58
28,4,58
27,6,56
27,5,56
28,5,59
26,6,59
24,5,59
24,4,60
25,4,60
27,3,60
27,4,60
26,4,60
27,4,60
26,4,59
27,4,59
25,5,59
25,6,58
24,6,58
24,5,57
24,5,58
24,5,58
26,4,59
23,5,59
23,4,60
24,4,61
24,5,60
24,4,59
25,4,59
23,5,60
23,4,60
23,5,60
24,7,61
24,6,60
24,6,58
25,7,59
27,7,59
26,7,60
25,7,60
25,7,59
23,7,59
24,7,60
24,6,59
25,6,60
25,6,60
25,6,59
24,7,59
25,7,59
25,6,59
24,6,59
22,5,58
24,6,59
25,3,58
23,4,59
23,5,60
24,5,61
21,7,62
19,6,62
17,6,63
15,7,62
18,6,61
18,8,60
18,9,60
19,9,61
20,8,60
19,7,61
25,6,61
24,7,62
24,4,61
21,6,61
15,6,62
11,5,61
1,7,59
7,6,63
9,7,64
6,8,62
9,8,64
15,8,65
15,9,63
17,8,62
22,8,60
23,8,60
24,8,59
24,7,60
24,6,60
23,7,61
25,6,61
24,7,59
23,8,58
23,8,57
25,8,59
24,8,60
22,7,60
22,7,61
22,7,61
23,6,61
23,7,61
22,9,59
24,8,58
27,8,57
28,8,59
26,8,59
25,7,60
24,8,59
23,7,58
23,8,58
23,8,59
24,8,59
25,8,59
23,8,59
24,8,60
25,8,61
24,7,60
23,7,60
23,7,60
24,7,60
25,7,58
25,7,59
25,8,59
23,7,58
24,7,59
24,8,60
23,7,59
23,7,58
25,7,60
24,6,59
24,7,61
23,7,61
23,8,59
24,7,59
25,7,59
25,7,58
24,7,59
25,6,59
25,6,59
23,7,58
24,7,60
24,8,60
24,8,58
24,8,59
24,7,60
24,7,59
24,6,59
23,6,59
24,6,60
25,6,61
24,7,60
24,8,60
24,7,59
25,8,60
26,7,60
22,6,59
20,7,60
23,6,61
23,6,60
24,7,60
23,6,60
21,6,60
19,5,59
16,7,60
18,7,61
20,6,61
19,6,61
18,6,62
19,6,66
15,6,65
6,6,62
-4,6,64
-3,5,66
-8,3,63
-15,3,62
-11,2,65
-12,2,65
-17,2,62
-25,2,57
-23,1,59
