1675319062,1675319062,1675319062
32,32,32
-14,61,6
-14,61,7
-14,61,6
-14,61,7
-14,61,7
-14,61,7
-14,61,7
-15,61,7
-15,61,6
-15,61,7
-15,61,6
-15,61,6
-16,62,6
-16,61,6
-15,61,6
-15,62,7
-15,62,7
-14,62,6
-14,62,6
-14,62,6
-13,61,6
-13,61,6
-13,61,6
-13,61,6
-13,61,6
-13,61,6
-13,61,6
-14,62,7
-13,62,6
-13,62,6
-13,61,6
-14,61,6
-13,61,7
-13,61,6
-14,62,6
-14,62,6
-13,62,6
-13,61,6
-13,61,6
-13,61,6
-13,62,6
-13,63,6
-13,62,7
-13,61,6
-13,61,7
-13,61,8
-13,61,8
-13,61,8
-14,60,10
-14,59,11
-15,59,10
-16,60,8
-16,62,7
-14,64,4
-14,64,3
-13,63,2
-11,65,1
-10,64,0
-9,61,0
-8,58,0
-9,57,-1
-9,58,0
-9,57,0
-11,56,2
-11,57,4
-11,58,4
-13,59,4
-14,60,4
-15,63,2
-15,64,2
-16,66,1
-17,66,1
-17,66,0
-19,65,0
-19,64,0
-20,66,1
-19,65,1
-18,65,1
-18,64,-1
-18,64,-2
-18,63,-3
-18,62,-4
-18,60,-3
-16,60,-3
-16,62,-3
-16,62,-3
-16,61,-3
-16,62,-3
-16,63,-4
-15,63,-3
-13,65,-1
-12,65,-1
-12,62,-1
-13,61,-1
-12,62,0
-11,62,0
-10,61,0
-10,60,0
-11,60,0
-10,59,0
-11,59,-1
-12,59,-1
-13,60,-1
-13,61,-1
-14,61,-1
-14,62,-1
-14,62,-1
-15,63,-1
-15,63,-1
-16,63,-2
-16,63,-1
-16,62,-1
-16,62,-2
-16,62,-1
-16,61,-1
-16,61,-1
-16,62,-1
-15,63,-1
-15,63,-1
-15,64,-1
-14,63,-1
-13,63,-1
-13,62,-1
-12,62,-2
-12,62,-1
-12,62,-1
-12,61,-1
-11,61,-1
-11,61,-2
-11,61,-1
-11,61,-1
-11,61,-1
-12,61,-2
-12,61,-2
-13,61,-2
-13,61,-2
-14,61,-2
-14,61,-2
-14,62,-1
-15,62,-2
-15,62,-2
-15,62,-2
-14,63,-1
-14,62,-1
-13,62,-1
-14,62,-1
-14,62,-1
-14,62,-1
-13,62,-1
-13,62,-2
-13,62,-2
-12,62,-2
-12,61,-2
-12,61,-2
-12,61,-2
-12,62,-2
-12,62,-2
-12,62,-2
-12,62,-2
-12,62,-2
-13,62,-1
-13,62,-1
-13,62,-2
-13,62,-2
-13,62,-2
-13,63,-3
-13,62,-3
-13,62,-3
-13,62,-3
-13,62,-3
-12,61,-3
-12,61,-3
-12,61,-3
-12,62,-2
-12,62,-2
-12,62,-2
-12,62,-2
-12,62,-1
-12,62,-2
-13,62,-2
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-14,62,-1
-13,62,-2
-13,62,-2
-13,61,-2
-13,61,-2
-13,62,-1
-13,62,-1
-13,62,-2
-13,62,-2
-12,62,-2
-12,62,-1
-12,62,-2
-12,62,-1
-12,62,-1
-12,62,-2
-12,62,-1
-12,62,-2
-12,62,-2
-12,62,-2
-12,62,-2
-13,62,-2
-13,62,-1
-12,62,-1
-12,62,-2
-14,62,-2
-13,62,-1
-13,62,-2
-13,62,-2
-13,62,-2
-12,62,-2
-12,62,-2
-12,62,-2
-11,62,-1
-12,61,-1
-12,62,-1
-11,62,-2
-12,62,-1
-12,62,-1
-12,62,-2
-12,62,-2
-12,62,-1
-12,62,-1
-12,62,-1
-13,62,-2
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-2
-13,62,-2
-13,62,-2
-13,62,-2
-13,62,-2
-13,62,-1
-13,62,-1
-12,62,-1
-12,62,-1
-12,62,-1
-12,62,-1
-13,62,-1
-13,62,-2
-13,62,-1
-12,62,-1
-12,62,-1
-13,62,-2
-12,62,-2
-12,62,-2
-12,61,-2
-12,61,-2
-12,61,-2
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-14,62,-1
-14,62,-1
-14,62,-1
-13,62,-1
-13,62,-1
-13,62,-2
-13,62,-2
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-13,62,-1
-14,61,-1
-14,61,-1
-14,61,-1
-14,62,-1
-14,62,-1
-14,62,-1
-14,62,-2
-14,62,-1
-14,62,-1
-14,62,-1
-14,62,-1
-13,62,-1
-13,62,-2
-13,62,-1
-13,62,-2
-13,62,-2
-13,61,-1
-13,62,-1
-13,62,-2
-13,61,-2
-13,61,-2
-13,62,-1
-13,63,-2
-12,62,-2
-12,61,-2
-12,61,-2
-11,61,-2
-11,60,-2
-12,60,-2
-12,61,-1
-14,62,-1
-15,62,-1
-15,62,-1
-15,63,-2
-15,62,-2
-15,62,-2
-14,61,-2
-13,61,-2
-14,61,-1
-13,60,-2
-14,62,-1
-14,62,-2
-14,64,-3
-13,64,-3
-13,64,-3
-12,63,-4
-12,62,-5
-11,61,-5
-11,61,-5
