obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
55, 56.6, 526652, 6963, 1009455, 10414, 94952, 1670422, 164400, 103119, 85, 2, NA, 3586377,  6
56, 57.7, 963283, 81759, 286537, 72981, 306937, 1349206, 625613, 10894, 72, 39, NA, 3697210,  6
57, 58.7, 350447, 604, 13044, 221934, 805915, 146927, 916112, 1482, 10, 53, NA, 2456465,  6
58, 59.7, 132807, 20730, 540319, 101587, 192242, 77630, 121420, 72298, 35, 22, NA, 1259033,  6
59, 60.7, 1230167, 169899, 25234, 19430, 175550, 2271304, 177713, 28972, 36, 96, NA, 4098269,  6
60, 61.7, 99729, 12249, 113874, 154423, 9653, 4884, 135743, 590426, 97, 39, NA, 1120981,  6
61, 62.7, 27707, 18931, 6344, 53276, 282637, 36114, 92901, 611650, 59, 57, NA, 1129560,  6
62, 63.7, 49649, 9027, 169667, 6818, 281622, 541333, 18222, 788922, 69, 79, NA, 1865260,  6
63, 64.7, 2481043, 66344, 85765, 13135, 54412, 2031137, 92106, 873912, 5, 88, NA, 5697854,  6
64, 65.8, 276166, 1002006, 6171, 95818, 536600, 479309, 470111, 317115, 64, 37, NA, 3183296,  6
65, 66.8, 570444, 890398, 53440, 623, 325478, 27341, 1263110, 99604, 75, 32, NA, 3230438,  6
66, 67.8, 185368, 259113, 301546, 1002846, 494584, 840282, 197633, 300712, 42, 78, NA, 3582084,  6
67, 68.8, 228588, 185948, 672805, 13513, 222035, 363765, 14790, 41932, 74, 46, NA, 1743376,  6
68, 69.8, 111728, 863260, 200540, 13177, 481302, 187734, 153768, 17802, 66, 5, NA, 2029311,  6
69, 70.8, 22, 15991, 263005, 26001, 1610, 49627, 497222, 27650, 1, 70, NA, 881128,  6
70, 71.8, 197191, 1029490, 383383, 161216, 595364, 843189, 8027, 270528, 19, 24, NA, 3488388,  6
71, 72.8, 33164, 194285, 15944, 33980, 69564, 292816, 19888, 27591, 49, 80, NA, 687232,  6
72, 73.9, 6459, 13434, 77085, 86519, 1033657, 113803, 25195, 125157, 55, 56, NA, 1481309,  6
73, 74.9, 173417, 956448, 11790, 12376, 1138, 10764, 8935, 980, 90, 93, NA, 1175848,  6
74, 75.9, 657790, 48142, 1113327, 966, 108971, 240253, 358609, 605802, 87, 56, NA, 3133860,  6
75, 76.9, 81387, 7155, 686031, 2817, 818822, 64033, 445049, 154710, 14, 23, NA, 2260004,  6
76, 77.9, 14199, 147657, 34327, 990252, 139752, 291006, 589010, 49512, 83, 52, NA, 2255715,  6
77, 78.9, 216299, 1176194, 787364, 251656, 171, 25372, 798505, 87890, 92, 83, NA, 3343451,  6
78, 79.9, 68, 1208310, 20550, 178083, 381929, 37994, 120335, 471425, 96, 87, NA, 2418694,  6
79, 80.9, 152004, 34510, 57520, 37135, 275721, 46981, 37723, 480981, 68, 32, NA, 1122575,  6
80, 81.9, 1950, 5733, 395877, 188063, 155403, 101073, 283282, 95869, 76, 86, NA, 1227250,  6
81, 83.0, 2449, 3472, 108308, 434287, 225387, 8749, 409074, 92208, 74, 97, NA, 1283934,  6
82, 84.0, 461165, 102800, 47046, 539003, 28647, 12701, 172024, 42661, 71, 50, NA, 1406047,  6
83, 85.0, 220019, 907958, 14911, 137376, 49242, 12114, 89745, 41268, 17, 57, NA, 1472633,  6
84, 86.0, 2133977, 2761, 92911, 834259, 14463, 11799, 76073, 26381, 51, 86, NA, 3192624,  6
85, 87.0, 84086, 231456, 12814, 4433, 47185, 51557, 185164, 3315, 54, 43, NA, 620010,  6
86, 88.0, 73648, 273345, 1135941, 122635, 166002, 76556, 766757, 124364, 71, 4, NA, 2739248,  6
87, 89.0, 50244, 545496, 1303834, 956632, 18261, 16486, 23047, 78531, 33, 5, NA, 2992531,  6
88, 90.0, 2, 1484683, 2361721, 143462, 2338, 276043, 29977, 286124, 10, 32, NA, 4584350,  6
89, 91.1, 14496, 89332, 882382, 1986248, 139, 2160539, 633070, 6802, 9, 21, NA, 5773008,  6
90, 92.1, 4496, 864231, 18726, 5054, 178637, 94335, 1445863, 565800, 90, 82, NA, 3177142,  6
91, 93.1, 219239, 475297, 150749, 54935, 38, 502656, 181832, 690542, 17, 99, NA, 2275288,  6
92, 94.1, 926456, 72439, 260912, 391376, 175719, 38694, 28356, 505673, 7, 30, NA, 2399625,  6
93, 95.1, 29307, 41269, 149515, 734736, 355680, 19808, 1338571, 777210, 64, 55, NA, 3446096,  6
94, 96.1, 18013, 494652, 26772, 904, 1256128, 64856, 100195, 19972, 36, 4, NA, 1981492,  6
95, 97.1, 132760, 166759, 68307, 333109, 9532, 856905, 2767, 2414, 23, 21, NA, 1572553,  6
96, 98.1, 1941487, 100715, 287269, 336934, 79049, 657036, 62010, 63, 74, 1, NA, 3464563,  6
97, 99.1, 133954, 918108, 583800, 121820, 232, 6888, 366610, 566318, 99, 9, NA, 2697730,  6
98, 100.2, 680396, 404515, 1089, 30659, 55724, 2522, 237074, 200, 2, 51, NA, 1412179,  6
99, 101.2, 329621, 1193, 58316, 8614, 583900, 201172, 811941, 857391, 72, 44, NA, 2852148,  6
100, 102.2, 158967, 620, 9431, 332063, 15392, 511223, 11384, 162721, 71, 58, NA, 1201801,  6
101, 103.2, 855565, 173130, 361776, 223385, 1232775, 6744, 51956, 1062730, 37, 38, NA, 3968061,  6
102, 104.2, 113864, 38961, 415138, 447778, 879620, 449956, 56485, 149, 18, 40, NA, 2401951,  6
103, 105.2, 162189, 1083750, 472404, 93107, 53893, 11672, 282507, 689650, 17, 12, NA, 2849172,  6
104, 106.2, 12830, 1628, 66788, 4238, 1030102, 24560, 675961, 886073, 65, 5, NA, 2702180,  6
105, 107.2, 812590, 821176, 1391778, 105427, 243072, 94622, 5452, 997159, 53, 94, NA, 4471276,  6
106, 108.3, 316487, 387121, 14484, 14505, 25117, 166422, 8514, 84720, 11, 46, NA, 1017370,  6
107, 109.3, 5262, 335155, 814825, 1014925, 17570, 153438, 549235, 74364, 8, 92, NA, 2964774,  6
108, 110.3, 80337, 15087, 189958, 93, 20053, 503558, 67633, 517321, 80, 90, NA, 1394040,  6
109, 111.3, 250, 308639, 67705, 46154, 87807, 13488, 124634, 307749, 55, 20, NA, 956426,  6
110, 112.3, 106161, 120966, 426683, 1156739, 240736, 127211, 51148, 10901, 43, 59, NA, 2240545,  6
111, 113.3, 573721, 103463, 48675, 77751, 213995, 492396, 312047, 52757, 17, 39, NA, 1874805,  6
112, 114.3, 411260, 150022, 54496, 190729, 6957, 181375, 32424, 750288, 55, 23, NA, 1777551,  6
113, 115.3, 473535, 242347, 120751, 103801, 4085, 30446, 474707, 87592, 52, 23, NA, 1537264,  6
114, 116.3, 221361, 1095656, 610123, 104061, 460016, 84227, 611, 86305, 79, 46, NA, 2662360,  6
115, 117.4, 73887, 886, 82628, 16346, 61323, 182845, 103124, 42861, 39, 16, NA, 563900,  6
116, 118.4, 760053, 124859, 14022, 146443, 59866, 333026, 297896, 9737, 29, 39, NA, 1745902,  6
117, 119.4, 32560, 103613, 11061, 97553, 685439, 226662, 1136139, 1063458, 59, 16, NA, 3356485,  6
118, 120.4, 1098278, 39156, 395556, 9830, 34099, 184341, 882224, 99604, 23, 97, NA, 2743088,  6
119, 121.4, 226703, 62700, 452432, 90845, 323930, 293808, 432161, 1337876, 4, 91, NA, 3220455,  6
120, 122.4, 76627, 275459, 38696, 208466, 267412, 426696, 687001, 955993, 6, 91, NA, 2936350,  6
121, 123.4, 391538, 33789, 232368, 6398, 23925, 138411, 102847, 206358, 14, 35, NA, 1135634,  6
122, 124.4, 156383, 565797, 176573, 784, 723366, 229196, 169398, 101326, 38, 90, NA, 2122823,  6
123, 125.5, 333554, 138772, 204279, 302798, 220513, 429430, 257097, 1773664, 40, 84, NA, 3660107,  6
124, 126.5, 77, 313973, 1434509, 263950, 61657, 1975793, 125634, 1709763, 11, 41, NA, 5885356,  6
125, 127.5, 915238, 109465, 89643, 429187, 648, 149798, 716114, 35, 53, 38, NA, 2410128,  6
126, 128.5, 386805, 238, 22535, 880, 134047, 167881, 438, 268616, 62, 7, NA, 981440,  6
127, 129.5, 1250288, 785479, 173653, 123900, 144432, 714370, 136846, 265703, 43, 75, NA, 3594671,  6
128, 130.5, 111170, 165522, 63202, 62717, 438372, 7588, 155479, 70076, 92, 72, NA, 1074126,  6
129, 131.5, 568532, 167187, 683, 186588, 13450, 1347, 409, 1648474, 90, 47, NA, 2586670,  6
130, 132.5, 176168, 12, 2025353, 476849, 158024, 95087, 166901, 115928, 55, 31, NA, 3214322,  6
131, 133.5, 522629, 333181, 189195, 3638392, 1086802, 50720, 380847, 193009, 91, 74, NA, 6394775,  6
132, 134.6, 77619, 112583, 667483, 28100, 18885, 73384, 186229, 479042, 65, 51, NA, 1643325,  6
133, 135.6, 1141102, 127162, 388730, 134537, 126166, 3956, 21595, 159839, 8, 91, NA, 2103087,  6
134, 136.6, 613926, 1018337, 1402, 34765, 667535, 12843, 491868, 1060514, 14, 59, NA, 3901190,  6
135, 137.6, 782615, 1020045, 351834, 546324, 284616, 624818, 51883, 7506, 56, 50, NA, 3669641,  6
136, 138.6, 227927, 79, 235446, 6475, 10398, 128954, 91440, 11877, 71, 87, NA, 712596,  6
137, 139.6, 62963, 168341, 93139, 61532, 81616, 215228, 654801, 739017, 87, 24, NA, 2076637,  6
138, 140.6, 230117, 258223, 31729, 27117, 2327504, 49986, 7050, 7289, 78, 17, NA, 2939015,  6
139, 141.6, 15647, 1384490, 1039873, 196805, 1378522, 83131, 224781, 11565, 79, 48, NA, 4334814,  6
140, 142.7, 190084, 211085, 511715, 73525, 1, 70056, 5287, 9396, 90, 32, NA, 1071149,  6
141, 143.7, 208986, 3580, 2460, 391, 131139, 1014324, 252, 173908, 29, 59, NA, 1535040,  6
142, 144.7, 153102, 905773, 24551, 782263, 166233, 502148, 113935, 98463, 31, 36, NA, 2746468,  6
143, 145.7, 529974, 34290, 77153, 7510, 22002, 2235125, 680854, 4062, 42, 77, NA, 3590970,  6
144, 146.7, 906976, 14206, 141450, 795, 11732, 9556, 150433, 899117, 78, 60, NA, 2134265,  6
145, 147.7, 110897, 322394, 383947, 113242, 925166, 20599, 60013, 56087, 38, 1, NA, 1992345,  6
146, 148.7, 320592, 16583, 661092, 121, 16110, 23067, 127912, 1826240, 25, 86, NA, 2991717,  6
147, 149.7, 11850, 5383, 14794, 314042, 13603, 1133549, 641292, 333836, 76, 47, NA, 2468349,  6
148, 150.7, 201364, 33884, 62693, 528208, 292977, 216874, 307943, 8575, 34, 90, NA, 1652518,  6
149, 151.8, 1864762, 360022, 631454, 345859, 399566, 184730, 246627, 199467, 57, 57, NA, 4232487,  6
150, 152.8, 637396, 242362, 148821, 17454, 428358, 46682, 457365, 279947, 20, 92, NA, 2258385,  6
151, 153.8, 17576, 167388, 104144, 464405, 18269, 82565, 8743, 409335, 4, 8, NA, 1272425,  6
152, 154.8, 538276, 36256, 385648, 11175, 169205, 163043, 89786, 246474, 46, 5, NA, 1639863,  6
153, 155.8, 4072, 2624, 81666, 2579364, 426, 787, 503484, 25230, 37, 36, NA, 3197653,  6
154, 156.8, 158577, 258333, 348512, 9620, 187, 157159, 31059, 89080, 42, 82, NA, 1052527,  6
155, 157.8, 797984, 910353, 8960, 538, 60855, 306926, 273102, 329293, 61, 30, NA, 2688011,  6
156, 158.8, 11040, 1571572, 123707, 1421, 343921, 55854, 5829, 13265, 16, 60, NA, 2126609,  6
157, 159.9, 601818, 62712, 650764, 243137, 23983, 451026, 21445, 113974, 18, 35, NA, 2168859,  6
158, 160.9, 8433, 1464, 215184, 631266, 102252, 74724, 190, 260675, 6, 76, NA, 1294188,  6
159, 161.9, 819518, 28330, 220201, 114130, 248322, 658703, 906889, 387436, 29, 63, NA, 3383529,  6
160, 162.9, 264538, 151300, 348359, 293481, 582643, 21287, 193725, 74623, 14, 82, NA, 1929956,  6
161, 163.9, 317477, 1006556, 109770, 61023, 375058, 50916, 771266, 440081, 36, 76, NA, 3132147,  6
162, 164.9, 7467, 27127, 206755, 75683, 115003, 47575, 498791, 268894, 60, 45, NA, 1247295,  6
163, 165.9, 1638, 195067, 82784, 90332, 374, 604654, 111240, 152880, 8, 30, NA, 1238969,  6
164, 166.9, 207, 286627, 103047, 212905, 1171629, 5888, 1016, 227288, 78, 87, NA, 2008607,  6
165, 168.0, 885967, 21335, 1178878, 554533, 732069, 18418, 183451, 1113003, 49, 9, NA, 4687654,  6
166, 169.0, 1067830, 91390, 941, 161115, 363746, 256312, 15388, 909364, 54, 75, NA, 2866086,  6
167, 170.0, 18595, 95323, 29719, 47727, 2528, 541910, 171437, 108419, 63, 8, NA, 1015658,  6
168, 171.0, 65456, 191157, 63806, 67907, 43710, 99085, 3108, 1137729, 1, 46, NA, 1671958,  6
169, 172.0, 47406, 442681, 35345, 399566, 68500, 903, 18201, 505, 16, 95, NA, 1013107,  6
170, 173.0, 112565, 480609, 157603, 582651, 78573, 640438, 241562, 261621, 87, 55, NA, 2555622,  6
171, 174.0, 20906, 120325, 1339, 591136, 931090, 1030236, 2098, 259848, 93, 59, NA, 2956978,  6
172, 175.0, 394885, 189900, 21505, 347, 2026377, 554259, 552981, 1479743, 13, 8, NA, 5219997,  6
173, 176.0, 708461, 94586, 110640, 373237, 108368, 79858, 276995, 1924, 4, 45, NA, 1754069,  6
174, 177.1, 36596, 90586, 66217, 128411, 1103888, 132083, 197554, 17499, 3, 30, NA, 1772834,  6
175, 178.1, 7327, 449544, 264491, 3726, 73546, 707185, 91691, 114347, 97, 4, NA, 1711857,  6
176, 179.1, 763011, 152718, 128293, 2077463, 737474, 833679, 750475, 43495, 53, 91, NA, 5486608,  6
177, 180.1, 1300731, 206825, 257622, 71248, 1502342, 27222, 53219, 119763, 16, 75, NA, 3538972,  6
178, 181.1, 359558, 98, 232009, 237548, 33074, 73698, 281139, 579041, 61, 83, NA, 1796165,  6
179, 182.1, 234946, 37117, 408493, 33275, 856698, 105279, 688823, 281126, 32, 33, NA, 2645757,  6
180, 183.1, 32902, 435610, 63892, 2277763, 48582, 832869, 208027, 44040, 33, 3, NA, 3943685,  6
181, 184.1, 5358, 52450, 271512, 48296, 281447, 290335, 67606, 16608, 61, 8, NA, 1033612,  6
182, 185.2, 581337, 303285, 4373, 2904641, 780768, 16673, 112857, 13, 19, 72, NA, 4703947,  6
183, 186.2, 366959, 26811, 740193, 152642, 8302, 118025, 74785, 190782, 59, 61, NA, 1678499,  6
184, 187.2, 115442, 198718, 74572, 1337833, 24982, 148649, 416704, 1002038, 56, 29, NA, 3318938,  6
185, 188.2, 1111592, 393273, 219231, 3112, 227623, 1968066, 803524, 15223, 88, 58, NA, 4741644,  6
186, 189.2, 1860687, 238520, 280830, 563671, 1081619, 413950, 4750, 48899, 27, 38, NA, 4492926,  6
187, 190.2, 607169, 123256, 1063979, 153545, 401878, 2914, 46976, 47011, 80, 38, NA, 2446728,  6
188, 191.2, 961, 246016, 31896, 46314, 656127, 24918, 669974, 31257, 38, 50, NA, 1707463,  6
189, 192.2, 2690, 236284, 87539, 217157, 50809, 975, 56691, 114481, 23, 76, NA, 766626,  6
190, 193.2, 3649, 209839, 123645, 463502, 1177713, 44847, 1743951, 184, 100, 82, NA, 3767330,  6
191, 194.3, 900590, 141466, 44739, 213822, 381886, 12802, 16668, 31517, 94, 87, NA, 1743490,  6
192, 195.3, 2168, 61271, 45782, 68, 370054, 897848, 782359, 591091, 91, 47, NA, 2750641,  6
193, 196.3, 968946, 152797, 49145, 570994, 347043, 78147, 67199, 5007, 3, 57, NA, 2239278,  6
194, 197.3, 512477, 24049, 107560, 141673, 226938, 65980, 417, 51276, 8, 59, NA, 1130370,  6
195, 198.3, 353850, 5001, 9730, 8723, 55646, 527963, 42947, 32889, 58, 25, NA, 1036749,  6
196, 199.3, 202829, 231875, 248126, 187453, 52516, 577582, 202223, 127521, 30, 92, NA, 1830125,  6
197, 200.3, 799855, 996074, 144366, 113717, 286985, 778028, 330734, 91235, 83, 41, NA, 3540994,  6
198, 201.4, 30, 303389, 79400, 150, 476444, 10333, 41293, 106399, 39, 76, NA, 1017438,  6
199, 202.4, 1091895, 239261, 1496641, 12013, 104968, 217246, 573966, 152140, 35, 79, NA, 3888130,  6
200, 203.4, 2303, 9731, 8, 69837, 40504, 15081, 32813, 531479, 84, 50, NA, 701756,  6
201, 204.4, 632276, 140021, 168762, 710089, 172339, 831, 6450, 11998, 61, 38, NA, 1842766,  6
202, 205.4, 146092, 83186, 168320, 38162, 1023, 205827, 727255, 278, 16, 2, NA, 1370143,  6
203, 206.4, 128285, 266767, 1729219, 87359, 40209, 15410, 130808, 281541, 90, 7, NA, 2679598,  6
204, 207.4, 66134, 298949, 105076, 211875, 104448, 574491, 219625, 98248, 15, 18, NA, 1678846,  6
205, 208.4, 4672, 2191, 5848, 51170, 1116848, 1071800, 151903, 85441, 32, 57, NA, 2489873,  6
206, 209.5, 51672, 1058784, 48982, 22158, 37843, 21380, 2541818, 570543, 96, 74, NA, 4353180,  6
207, 210.5, 459561, 26075, 484034, 234825, 280144, 102592, 442333, 819204, 29, 60, NA, 2848768,  6
208, 211.5, 1174623, 39488, 96461, 197336, 235893, 611, 1635212, 123326, 53, 17, NA, 3502950,  6
209, 212.5, 102725, 984795, 57819, 82850, 180314, 120439, 1156399, 498782, 77, 80, NA, 3184123,  6
210, 213.5, 254025, 180280, 565650, 1140813, 889385, 842442, 105851, 43993, 48, 95, NA, 4022439,  6
211, 214.5, 439505, 106163, 52622, 92171, 5425, 97483, 1173525, 238792, 58, 67, NA, 2205686,  6
212, 215.5, 79496, 1474, 165380, 231601, 81842, 1516711, 11637, 101487, 22, 3, NA, 2189628,  6
213, 216.5, 9762, 1252352, 64227, 137722, 60022, 829391, 441917, 48124, 38, 59, NA, 2843517,  6
214, 217.5, 4439, 367671, 1011158, 180654, 55858, 2342, 83363, 500151, 60, 27, NA, 2205636,  6
215, 218.6, 141861, 381877, 155523, 54933, 2602, 33123, 475915, 181203, 50, 65, NA, 1427037,  6
216, 219.6, 430454, 1131155, 26960, 392921, 35277, 755818, 23912, 29876, 50, 100, NA, 2826373,  6
217, 220.6, 298712, 45258, 31467, 184456, 147341, 12479, 83574, 111355, 62, 86, NA, 914642,  6
218, 221.6, 1030635, 45648, 227772, 349228, 41440, 202886, 146589, 729517, 23, 14, NA, 2773715,  6
219, 222.6, 10257, 495, 729796, 121839, 3651, 503, 626191, 348988, 42, 69, NA, 1841720,  6
220, 223.6, 521012, 635779, 540305, 131595, 357437, 5064, 457226, 2434, 5, 60, NA, 2650852,  6
221, 224.6, 1243476, 85231, 20254, 106048, 43420, 6428, 171039, 64061, 46, 87, NA, 1739957,  6
222, 225.6, 90321, 28, 13, 58914, 525717, 555010, 1087581, 423374, 63, 27, NA, 2740958,  6
223, 226.7, 24917, 63689, 398378, 227670, 321848, 337730, 199890, 29882, 18, 83, NA, 1604004,  6
224, 227.7, 3453, 582479, 145751, 575201, 522713, 59010, 1130617, 1104342, 63, 61, NA, 4123566,  6
225, 228.7, 679, 422, 2860, 18966, 2793, 62639, 501, 38, 96, 10, NA, 88898,  6
226, 229.7, 61898, 682572, 315371, 424607, 518319, 409314, 387553, 596, 8, 14, NA, 2800230,  6
227, 230.7, 449917, 66988, 114620, 584253, 130419, 124094, 1375, 6975, 35, 94, NA, 1478641,  6
228, 231.7, 692922, 68103, 603, 1488725, 549285, 19372, 76644, 32266, 42, 5, NA, 2927920,  6
229, 232.7, 6843, 283297, 249848, 140418, 111297, 73855, 14162, 5637, 77, 87, NA, 885357,  6
230, 233.7, 1488, 606996, 54095, 2799, 61761, 17305, 2310, 641437, 68, 37, NA, 1388191,  6
231, 234.7, 91003, 88753, 113937, 80, 641078, 2126, 143941, 116413, 25, 90, NA, 1197331,  6
232, 235.8, 163897, 1198292, 8746, 9276, 4551, 229011, 282748, 13353, 48, 85, NA, 1909874,  6
233, 236.8, 899015, 36279, 73414, 100729, 146879, 1564103, 490571, 126736, 16, 100, NA, 3437726,  6
234, 237.8, 643975, 849056, 667178, 127517, 131, 1218557, 171652, 27, 89, 55, NA, 3678093,  6
235, 238.8, 658907, 91523, 12500, 862855, 56189, 637030, 1128763, 235938, 32, 15, NA, 3683705,  6
236, 239.8, 18172, 289180, 13454, 390349, 163070, 109588, 3001815, 10997, 100, 100, NA, 3996625,  6
237, 240.8, 157132, 3456, 4045573, 1088, 21832, 458904, 343416, 7556, 72, 83, NA, 5038957,  6
238, 241.8, 2182, 499737, 235253, 33935, 15118, 75484, 157239, 442193, 65, 88, NA, 1461141,  6
239, 242.8, 887545, 1722786, 85764, 266416, 16894, 323209, 177153, 1881398, 27, 60, NA, 5361165,  6
240, 243.9, 224017, 1150226, 11044, 276521, 618434, 493640, 101135, 9812, 83, 98, NA, 2884829,  6
241, 244.9, 154042, 264162, 6947, 272770, 42028, 1938140, 121665, 390547, 7, 82, NA, 3190301,  6
242, 245.9, 41198, 30171, 30222, 446333, 35538, 206470, 12151, 49129, 39, 3, NA, 851212,  6
243, 246.9, 200239, 251760, 302856, 232619, 2349, 195982, 427717, 41218, 21, 41, NA, 1654740,  6
244, 247.9, 34508, 61890, 214691, 303516, 90337, 2, 52280, 8800, 71, 13, NA, 766024,  6
245, 248.9, 212664, 98313, 73096, 2613, 233779, 697, 20766, 117337, 9, 13, NA, 759265,  6
246, 249.9, 2039, 163470, 89, 234327, 6135, 76284, 317954, 59467, 79, 51, NA, 859765,  6
247, 250.9, 330830, 375702, 353417, 8181, 297238, 6453, 186153, 145381, 10, 22, NA, 1703355,  6
