obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
125, 127.6, 30163, 118355, 126455, 36081, 1303405, 817922, 1893886, 403, 92, 54, NA, 4326670,  3
126, 128.6, 204641, 46846, 454236, 30762, 505, 19694, 39365, 115901, 45, 38, NA, 911950,  3
127, 129.6, 31062, 6323, 444453, 1434, 185775, 14930, 79086, 1089438, 97, 20, NA, 1852501,  3
128, 130.6, 147467, 44462, 1255759, 190614, 38593, 97910, 573759, 173896, 78, 45, NA, 2522460,  3
129, 131.6, 908088, 17859, 148602, 378990, 1211, 404314, 52360, 19911, 16, 72, NA, 1931335,  3
130, 132.7, 109812, 388344, 228406, 185224, 29651, 61198, 139279, 124485, 55, 75, NA, 1266399,  3
131, 133.7, 368961, 764439, 76329, 310145, 116675, 372471, 204, 15601, 60, 48, NA, 2024825,  3
132, 134.7, 135041, 48023, 31073, 537358, 24386, 342936, 451146, 93025, 63, 33, NA, 1662988,  3
133, 135.7, 261171, 241, 763478, 48490, 357162, 315279, 391, 299683, 69, 1, NA, 2045895,  3
134, 136.7, 29589, 4762, 1905, 127438, 153577, 32103, 5994, 275706, 9, 94, NA, 631074,  3
135, 137.7, 9388, 615644, 2026749, 8141, 4836, 40774, 23564, 205940, 24, 4, NA, 2935036,  3
136, 138.7, 16209, 5742, 465816, 163144, 206220, 20834, 96769, 14271, 55, 64, NA, 989005,  3
137, 139.7, 156394, 266680, 56867, 539660, 1046394, 1485, 343268, 777101, 25, 61, NA, 3187849,  3
138, 140.8, 683670, 444, 104724, 128861, 42897, 412675, 476716, 222976, 96, 9, NA, 2072963,  3
139, 141.8, 422839, 857716, 987067, 7193, 225089, 44781, 49504, 88941, 32, 25, NA, 2683130,  3
140, 142.8, 11658, 48769, 23041, 46939, 929442, 23577, 9368, 143547, 87, 4, NA, 1236341,  3
141, 143.8, 106740, 76873, 212918, 106810, 40431, 2620, 13806, 46998, 89, 29, NA, 607196,  3
142, 144.8, 615211, 353824, 280041, 142170, 116853, 975840, 37168, 690878, 92, 25, NA, 3211985,  3
143, 145.8, 12130, 2941, 59865, 22287, 271211, 701726, 127273, 76555, 85, 3, NA, 1273988,  3
144, 146.8, 791, 153484, 139089, 827554, 2976055, 266823, 1197544, 735389, 19, 88, NA, 6296729,  3
145, 147.9, 515910, 4135, 457115, 464661, 99958, 2500, 214955, 35627, 3, 91, NA, 1794861,  3
146, 148.9, 124587, 150630, 537554, 36828, 530588, 43051, 43029, 345458, 80, 19, NA, 1811725,  3
147, 149.9, 1090158, 30679, 1144845, 16961, 16244, 306960, 703420, 1063436, 88, 49, NA, 4372703,  3
148, 150.9, 142220, 717759, 7, 89966, 109335, 247609, 2894854, 1903014, 18, 69, NA, 6104764,  3
149, 151.9, 1162, 320909, 73103, 678073, 214028, 7, 18961, 5942, 53, 87, NA, 1312185,  3
150, 152.9, 62084, 44545, 41931, 3, 442680, 358507, 79, 24459, 33, 94, NA, 974288,  3
151, 153.9, 4556, 309363, 20822, 48824, 1225091, 78721, 4362, 636375, 88, 36, NA, 2328114,  3
152, 154.9, 2743, 7163, 85145, 945978, 152370, 1865, 5515, 18452, 9, 99, NA, 1219231,  3
153, 156.0, 598, 47603, 224477, 634, 224183, 588, 60902, 268117, 49, 26, NA, 827102,  3
154, 157.0, 105947, 105999, 154613, 304042, 78070, 459464, 439538, 41582, 60, 89, NA, 1689255,  3
155, 158.0, 162945, 185985, 259402, 478054, 312035, 847048, 25516, 1921049, 58, 71, NA, 4192034,  3
156, 159.0, 138262, 239649, 89906, 160864, 19036, 396412, 334183, 18655, 80, 88, NA, 1396967,  3
157, 160.0, 2152, 30310, 114791, 175232, 198776, 83990, 760047, 169230, 6, 67, NA, 1534528,  3
158, 161.0, 92403, 170, 90709, 617, 154794, 44246, 229028, 519194, 9, 6, NA, 1131161,  3
159, 162.0, 55927, 155314, 5741, 728927, 229621, 153328, 2839277, 854342, 9, 91, NA, 5022477,  3
160, 163.0, 945737, 129026, 1220370, 58194, 222368, 1853, 295504, 262427, 40, 93, NA, 3135479,  3
161, 164.1, 333, 571, 8624, 354399, 99443, 73826, 13749, 1143535, 11, 46, NA, 1694480,  3
162, 165.1, 201567, 88, 14382, 85670, 3011, 599945, 773695, 27857, 37, 11, NA, 1706215,  3
163, 166.1, 48795, 219723, 42568, 1798, 3070277, 2672, 257439, 11340, 44, 31, NA, 3654612,  3
164, 167.1, 587, 119803, 154947, 33193, 160688, 10041, 31658, 67622, 48, 43, NA, 578539,  3
165, 168.1, 15633, 6892, 21250, 3559, 377495, 27, 51389, 50073, 35, 39, NA, 526318,  3
166, 169.1, 3004, 119851, 158162, 1249818, 18290, 219, 763269, 62881, 36, 39, NA, 2375494,  3
167, 170.1, 152703, 1078781, 8409, 598439, 100855, 76445, 251443, 1139400, 99, 53, NA, 3406475,  3
168, 171.1, 691520, 49337, 48888, 110456, 100180, 49856, 435559, 540, 13, 95, NA, 1486336,  3
169, 172.2, 43394, 187563, 75838, 11858, 397498, 97584, 23090, 170096, 23, 62, NA, 1006921,  3
170, 173.2, 335061, 5268, 28375, 378250, 94482, 212729, 77585, 228982, 95, 45, NA, 1360732,  3
171, 174.2, 470756, 137, 3312, 187090, 42468, 96112, 8013, 24004, 47, 57, NA, 831892,  3
172, 175.2, 510574, 308693, 844, 55302, 539795, 15976, 307667, 1971705, 26, 97, NA, 3710556,  3
173, 176.2, 2633, 324205, 500253, 37515, 13636, 197319, 567965, 22701, 9, 55, NA, 1666227,  3
174, 177.2, 94238, 71448, 724389, 515997, 98995, 66865, 32637, 101101, 42, 45, NA, 1705670,  3
175, 178.2, 948428, 2334424, 46385, 141687, 115570, 124788, 74, 10393, 46, 55, NA, 3721749,  3
176, 179.2, 687768, 77, 415, 35951, 129930, 97357, 14604, 689294, 86, 37, NA, 1655396,  3
177, 180.3, 44216, 233428, 217180, 659875, 36907, 741403, 294575, 1075493, 65, 13, NA, 3303077,  3
178, 181.3, 304261, 6496, 253051, 620524, 42022, 291938, 49327, 258723, 97, 90, NA, 1826342,  3
179, 182.3, 1376801, 112627, 343271, 444528, 488593, 933849, 20162, 116318, 70, 17, NA, 3836149,  3
180, 183.3, 118, 63604, 50126, 517509, 413498, 21825, 1984, 484685, 73, 49, NA, 1553349,  3
181, 184.3, 38983, 600681, 12043, 4691, 406215, 526227, 331957, 52026, 87, 46, NA, 1972823,  3
182, 185.3, 737, 585436, 3484, 89500, 210147, 1087286, 7412, 552835, 68, 25, NA, 2536837,  3
183, 186.3, 32435, 10398, 634108, 622769, 25992, 222367, 448318, 1697, 27, 44, NA, 1998084,  3
184, 187.3, 1106843, 260344, 285533, 86099, 431485, 309710, 1974393, 1884064, 54, 15, NA, 6338471,  3
185, 188.4, 61439, 212896, 62418, 473446, 243148, 84002, 1028203, 404156, 20, 38, NA, 2569708,  3
186, 189.4, 33362, 4233, 141408, 266, 979057, 515339, 142912, 4506, 45, 71, NA, 1821083,  3
187, 190.4, 135525, 409680, 77223, 3607, 305314, 836386, 228024, 1319203, 97, 46, NA, 3314962,  3
188, 191.4, 8637, 14496, 339591, 945759, 175648, 1114327, 430709, 1752, 46, 11, NA, 3030919,  3
189, 192.4, 9503, 137891, 144902, 239141, 141446, 53883, 222733, 183125, 77, 41, NA, 1132624,  3
190, 193.4, 21507, 33399, 5057, 48384, 37039, 533361, 80947, 18789, 71, 35, NA, 778483,  3
191, 194.4, 94868, 561263, 182797, 632379, 227276, 3770, 1419, 1003, 75, 40, NA, 1704775,  3
192, 195.4, 10200, 19461, 95, 150328, 175286, 2165, 334803, 243049, 45, 92, NA, 935387,  3
193, 196.5, 182596, 917430, 439772, 380058, 18134, 74279, 66677, 619090, 89, 22, NA, 2698036,  3
194, 197.5, 203716, 51501, 203465, 4784, 39306, 99537, 22521, 30403, 93, 30, NA, 655233,  3
195, 198.5, 13482, 85, 1290416, 919467, 6855, 107521, 137365, 342302, 68, 20, NA, 2817493,  3
196, 199.5, 2046141, 41596, 230411, 716129, 30865, 476520, 359213, 12797, 91, 42, NA, 3913672,  3
197, 200.5, 44, 376206, 985967, 229862, 148770, 8276, 22251, 35125, 93, 21, NA, 1806501,  3
198, 201.5, 547623, 5928, 776945, 1219092, 391311, 12201, 1256200, 676223, 19, 47, NA, 4885523,  3
199, 202.5, 296815, 271165, 506, 86532, 240994, 20419, 376607, 77966, 63, 17, NA, 1371004,  3
200, 203.5, 24045, 16221, 160, 157869, 139828, 830441, 309709, 291342, 34, 99, NA, 1769615,  3
201, 204.6, 229874, 258404, 242252, 192, 1813, 391914, 162193, 185414, 55, 23, NA, 1472056,  3
202, 205.6, 372684, 2588, 55842, 839903, 187648, 301560, 64447, 57352, 58, 39, NA, 1882024,  3
203, 206.6, 208140, 368493, 143, 723071, 76293, 207271, 955092, 12300, 91, 64, NA, 2550803,  3
204, 207.6, 1084031, 562988, 167876, 234493, 14721, 78292, 41651, 703974, 20, 86, NA, 2888026,  3
205, 208.6, 43254, 9036, 102186, 268562, 125879, 83057, 487436, 3880, 85, 95, NA, 1123290,  3
206, 209.6, 1104648, 15542, 1826540, 265479, 334844, 1272957, 247983, 98122, 11, 4, NA, 5166115,  3
207, 210.6, 12082, 67496, 354283, 283611, 96, 59706, 277937, 28932, 16, 33, NA, 1084143,  3
208, 211.6, 58795, 22190, 123322, 980578, 47117, 612556, 2148, 17957, 26, 78, NA, 1864663,  3
209, 212.7, 1340197, 185841, 598506, 178331, 7114, 85420, 147493, 99613, 65, 21, NA, 2642515,  3
210, 213.7, 16145, 11507, 1432, 217081, 395871, 59371, 563528, 305904, 27, 34, NA, 1570839,  3
211, 214.7, 81924, 54562, 762788, 383044, 609635, 101940, 66821, 24885, 76, 78, NA, 2085599,  3
212, 215.7, 430328, 140398, 561439, 170884, 2539464, 116711, 39985, 52489, 51, 56, NA, 4051698,  3
213, 216.7, 140753, 470069, 1625, 7818, 187241, 365184, 187408, 50448, 8, 18, NA, 1410546,  3
214, 217.7, 16931, 206296, 153374, 325755, 580448, 28135, 5595, 124790, 80, 62, NA, 1441324,  3
215, 218.7, 402858, 782906, 1238430, 323309, 838971, 415296, 303852, 238417, 87, 55, NA, 4544039,  3
216, 219.8, 25343, 79635, 197161, 42564, 247539, 74241, 8740, 1732493, 23, 34, NA, 2407716,  3
217, 220.8, 51807, 28333, 532094, 128571, 81287, 8935, 176037, 319760, 96, 88, NA, 1326824,  3
218, 221.8, 98673, 187651, 374565, 787639, 297323, 757044, 17492, 68779, 45, 6, NA, 2589166,  3
219, 222.8, 80, 196659, 174, 917990, 469502, 149694, 398152, 44432, 52, 57, NA, 2176683,  3
220, 223.8, 65870, 182904, 37385, 3946, 26099, 40858, 3827, 68779, 64, 97, NA, 429668,  3
221, 224.8, 485123, 7786, 10094, 3279, 501794, 23226, 639908, 455977, 54, 37, NA, 2127187,  3
222, 225.8, 556502, 32126, 20139, 226372, 104534, 54092, 16, 192799, 89, 37, NA, 1186580,  3
223, 226.8, 12969, 469476, 206229, 509939, 580968, 102689, 163816, 549466, 16, 37, NA, 2595552,  3
224, 227.9, 359093, 742173, 119173, 607953, 84581, 475351, 213187, 7904, 74, 57, NA, 2609415,  3
225, 228.9, 27366, 1092832, 102844, 13608, 654310, 114943, 938748, 116258, 40, 65, NA, 3060909,  3
226, 229.9, 1059094, 323694, 52920, 587731, 21951, 86478, 775092, 42233, 80, 47, NA, 2949193,  3
227, 230.9, 716356, 72101, 1739, 374953, 892, 239797, 93417, 5496, 88, 49, NA, 1504751,  3
228, 231.9, 711369, 321847, 283, 51076, 32114, 130263, 413051, 288782, 45, 19, NA, 1948785,  3
229, 232.9, 459379, 13, 314213, 396416, 461963, 5708, 415684, 39121, 76, 69, NA, 2092497,  3
230, 233.9, 900234, 105988, 905, 716095, 43271, 15984, 75, 643650, 9, 28, NA, 2426202,  3
231, 234.9, 149329, 209095, 792643, 210062, 142339, 160929, 437931, 281136, 25, 79, NA, 2383464,  3
232, 236.0, 2956, 211314, 186724, 62935, 383758, 666030, 29494, 10769, 13, 69, NA, 1553980,  3
233, 237.0, 30494, 93441, 19038, 84528, 8855, 155, 226371, 202, 87, 55, NA, 463084,  3
234, 238.0, 79634, 600893, 5454, 147245, 131312, 15787, 95411, 33823, 64, 78, NA, 1109559,  3
235, 239.0, 415198, 84586, 6285, 279869, 206, 61733, 1374308, 202681, 88, 55, NA, 2424866,  3
236, 240.0, 220740, 17062, 37127, 238218, 146604, 2126, 5054, 20388, 21, 1, NA, 687319,  3
237, 241.0, 360, 274546, 15961, 505478, 336021, 614564, 214258, 910430, 62, 73, NA, 2871618,  3
238, 242.0, 915358, 173273, 325025, 5256, 83394, 200927, 994989, 1753674, 32, 89, NA, 4451896,  3
239, 243.1, 2588, 335043, 279922, 740462, 43216, 2234, 429349, 3772, 36, 87, NA, 1836586,  3
240, 244.1, 334963, 4561, 47686, 355620, 24375, 479961, 629987, 283367, 22, 9, NA, 2160520,  3
241, 245.1, 563, 192100, 16401, 270889, 166143, 11099, 575, 603979, 15, 53, NA, 1261749,  3
242, 246.1, 827082, 116693, 15188, 51693, 13669, 510700, 451980, 472722, 9, 85, NA, 2459727,  3
243, 247.1, 809456, 115022, 29623, 1699267, 52192, 432304, 25106, 56042, 16, 33, NA, 3219012,  3
244, 248.1, 371701, 1418821, 4870, 85187, 4354, 336921, 1381736, 110496, 2, 31, NA, 3714086,  3
245, 249.1, 146578, 192532, 189914, 136232, 12400, 349818, 510886, 980986, 33, 26, NA, 2519346,  3
246, 250.1, 4588, 545118, 153, 132174, 26877, 47401, 45285, 23649, 30, 97, NA, 825245,  3
247, 251.2, 7119, 179826, 38420, 384055, 650, 37781, 126883, 328385, 64, 55, NA, 1103119,  3
248, 252.2, 988, 236326, 18297, 653583, 103742, 100867, 36647, 298372, 15, 98, NA, 1448822,  3
