obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
26, 28.0, 10178, 78586, 76155, 870, 1468, 362190, 22, 99194, 57, 16, NA, 628663,  X*
27, 29.0, 7545, 2321, 34993, 549205, 27693, 35286, 423, 832787, 53, 53, NA, 1490253,  X*
28, 30.1, 435332, 3874, 33963, 20413, 3514, 17400, 968, 178166, 21, 84, NA, 693630,  X*
29, 31.1, 4808, 480672, 1113696, 260646, 569, 38897, 71090, 11520, 19, 24, NA, 1981898,  X*
30, 32.1, 384838, 44274, 33679, 243476, 194770, 24490, 280, 586095, 82, 5, NA, 1511902,  X*
31, 33.2, 614189, 173169, 519898, 37623, 89054, 29825, 6527, 514027, 91, 42, NA, 1984312,  X*
32, 34.2, 362, 897549, 4255, 1834490, 54325, 130867, 148192, 32741, 48, 92, NA, 3102781,  X*
33, 35.3, 308089, 30199, 195175, 290609, 744346, 25, 1082289, 176246, 35, 85, NA, 2826978,  X*
34, 36.3, 66932, 215918, 427946, 1158905, 353848, 262658, 393, 158130, 11, 84, NA, 2644730,  X*
35, 37.3, 1108, 102719, 188268, 135328, 859149, 12636, 99365, 266460, 9, 83, NA, 1665033,  X*
36, 38.4, 273499, 243537, 10558, 203915, 53606, 1524, 2829607, 1287572, 88, 41, NA, 4903818,  X*
37, 39.4, 663304, 270885, 506268, 4611, 42485, 70657, 184292, 508282, 8, 22, NA, 2250784,  X*
38, 40.5, 1056065, 5161, 381759, 201950, 1388946, 779481, 740854, 2579, 55, 33, NA, 4556795,  X*
39, 41.5, 451044, 7255, 176262, 57907, 249936, 336471, 1255830, 72448, 60, 15, NA, 2607153,  X*
40, 42.5, 77153, 739985, 352360, 1144550, 207081, 7425, 388277, 186007, 44, 95, NA, 3102838,  X*
41, 43.6, 190440, 165382, 497087, 12578, 619424, 144546, 193920, 454558, 58, 11, NA, 2277935,  X*
42, 44.6, 76996, 181229, 14348, 330, 315472, 145712, 26066, 87105, 22, 91, NA, 847258,  X*
43, 45.7, 7674, 338396, 2778, 130369, 165660, 16978, 363728, 652601, 99, 48, NA, 1678184,  X*
44, 46.7, 487114, 9798, 302653, 111397, 118182, 46769, 2374245, 1048211, 20, 5, NA, 4498369,  X*
45, 47.7, 1394, 467457, 77934, 91616, 30597, 14454, 2262, 737132, 46, 37, NA, 1422846,  X*
46, 48.8, 318270, 972553, 304321, 730953, 66989, 984, 10191, 155216, 30, 1, NA, 2559477,  X*
47, 49.8, 614213, 194197, 34564, 395, 345785, 335846, 194529, 669042, 70, 99, NA, 2388571,  X*
48, 50.8, 1919964, 107329, 559396, 609481, 168812, 67447, 54301, 13177, 17, 81, NA, 3499907,  X*
49, 51.9, 2610, 165, 11874, 24534, 356900, 223250, 416, 68921, 6, 55, NA, 688670,  X*
50, 52.9, 305577, 195298, 265599, 791291, 68800, 2132214, 889, 9621, 82, 53, NA, 3769289,  X*
51, 53.9, 4, 488791, 1257410, 666336, 91251, 1174, 319198, 385410, 48, 86, NA, 3209574,  X*
52, 55.0, 113138, 40915, 1420, 704307, 276760, 397509, 198735, 208663, 47, 5, NA, 1941447,  X*
53, 56.0, 305145, 15067, 4316, 168178, 25985, 1547761, 627404, 1400810, 96, 41, NA, 4094666,  X*
54, 57.0, 77312, 302100, 620803, 269604, 341535, 91310, 319132, 143941, 68, 33, NA, 2165737,  X*
55, 58.1, 16002, 986315, 659607, 603443, 1030402, 189054, 496869, 128445, 13, 37, NA, 4110137,  X*
56, 59.1, 39429, 1454868, 90452, 2330035, 12595, 68211, 52063, 1273382, 96, 92, NA, 5321035,  X*
57, 60.2, 536918, 10, 677283, 3007, 27929, 1011878, 434071, 127381, 46, 80, NA, 2818477,  X*
58, 61.2, 623381, 51295, 25150, 398375, 15762, 25682, 11672, 482349, 93, 81, NA, 1633666,  X*
59, 62.2, 213060, 325528, 265552, 1580302, 76895, 93471, 241740, 324302, 40, 64, NA, 3120850,  X*
60, 63.3, 1330356, 11109, 17453, 535191, 1778, 656719, 32249, 435368, 85, 59, NA, 3020223,  X*
61, 64.3, 30992, 74830, 1269161, 54701, 76330, 56839, 79830, 35789, 78, 70, NA, 1678472,  X*
62, 65.3, 75682, 375307, 467973, 7829, 38237, 21984, 853596, 816, 7, 87, NA, 1841424,  X*
63, 66.4, 88, 1111187, 2860807, 2697, 109525, 25373, 36751, 129842, 100, 19, NA, 4276270,  X*
64, 67.4, 208288, 570667, 57232, 34041, 36881, 91034, 555045, 897225, 59, 77, NA, 2450413,  X*
65, 68.4, 57677, 3033, 186637, 108558, 33236, 62083, 11572, 92047, 66, 47, NA, 554843,  X*
66, 69.4, 26712, 65327, 41128, 620764, 29412, 128710, 23830, 251, 15, 93, NA, 936134,  X*
67, 70.5, 327894, 1303738, 248923, 34721, 893, 132108, 30036, 878033, 49, 53, NA, 2956346,  X*
68, 71.5, 374896, 106767, 208937, 291954, 1148408, 19563, 43555, 265860, 14, 35, NA, 2459940,  X*
69, 72.6, 8006, 61984, 1588480, 78509, 283197, 302798, 148016, 3343, 99, 21, NA, 2474333,  X*
70, 73.6, 160099, 69433, 103696, 535718, 178833, 6675, 814834, 317857, 39, 51, NA, 2187145,  X*
71, 74.6, 306542, 42561, 529881, 295903, 188510, 110624, 24985, 750868, 60, 71, NA, 2249874,  X*
72, 75.7, 29793, 26, 428457, 9785, 518503, 14530, 706007, 33650, 88, 42, NA, 1740751,  X*
73, 76.7, 15509, 1055455, 153893, 85196, 274785, 13001, 194536, 405326, 17, 96, NA, 2197701,  X*
74, 77.7, 35820, 651290, 405249, 42333, 17385, 101715, 39884, 1392382, 90, 8, NA, 2686058,  X*
75, 78.8, 60815, 958963, 331441, 168533, 161600, 36438, 63755, 493290, 70, 81, NA, 2274835,  X*
76, 79.8, 31919, 1053708, 373430, 288002, 508, 1815, 606, 335647, 6, 24, NA, 2085635,  X*
77, 80.8, 35370, 33587, 33549, 31, 46484, 346211, 97279, 734699, 68, 93, NA, 1327210,  X*
78, 81.9, 1485242, 150371, 152665, 1623, 2233, 828757, 43973, 537428, 92, 80, NA, 3202292,  X*
79, 82.9, 2948908, 34278, 1010898, 453309, 797868, 134458, 205029, 116966, 6, 89, NA, 5701714,  X*
80, 83.9, 288094, 258031, 1014231, 1936764, 42893, 41214, 12, 6075, 29, 98, NA, 3587314,  X*
81, 85.0, 13141, 456031, 26448, 96372, 189770, 93966, 49632, 691, 74, 27, NA, 926051,  X*
82, 86.0, 1111438, 164537, 802195, 389889, 249784, 535340, 171084, 10925, 2, 8, NA, 3435192,  X*
83, 87.1, 47333, 13267, 90126, 1239290, 24784, 231823, 25145, 147154, 34, 51, NA, 1818922,  X*
84, 88.1, 287229, 20228, 651437, 229215, 80438, 7194, 91521, 478321, 67, 85, NA, 1845583,  X*
85, 89.1, 153813, 47138, 115971, 256183, 214262, 77665, 27311, 2604, 41, 66, NA, 894947,  X*
86, 90.2, 964855, 2071, 34624, 160102, 557018, 68942, 20849, 32079, 72, 73, NA, 1840540,  X*
87, 91.2, 192528, 357713, 968634, 109340, 46733, 15341, 102445, 712003, 18, 50, NA, 2504737,  X*
88, 92.2, 9374, 158991, 192295, 581870, 354, 327, 404550, 84025, 88, 26, NA, 1431786,  X*
89, 93.3, 703892, 1656150, 178654, 21806, 23217, 143372, 102424, 820729, 64, 23, NA, 3650244,  X*
90, 94.3, 5804, 146468, 3980, 676205, 484890, 444575, 11736, 29141, 67, 31, NA, 1802799,  X*
91, 95.3, 72119, 23981, 58454, 176953, 257, 51716, 77834, 6387, 18, 60, NA, 467701,  X*
92, 96.4, 167421, 2253, 283004, 1877, 9062, 110465, 230891, 61299, 80, 70, NA, 866272,  X*
93, 97.4, 48988, 15803, 508, 550864, 39670, 289303, 5484, 202748, 31, 96, NA, 1153368,  X*
94, 98.5, 104621, 57765, 188279, 5722, 71718, 282444, 191914, 1426412, 14, 63, NA, 2328875,  X*
95, 99.5, 89915, 11200, 217693, 2392535, 4334, 639993, 4363, 122, 61, 36, NA, 3360155,  X*
96, 100.5, 69075, 787910, 1006, 386174, 180803, 412841, 36045, 97084, 6, 51, NA, 1970938,  X*
97, 101.6, 432086, 103901, 80902, 32178, 138747, 78598, 30569, 932572, 46, 51, NA, 1829553,  X*
98, 102.6, 367486, 68227, 1290822, 1155970, 118134, 141309, 1306, 466623, 26, 74, NA, 3609877,  X*
99, 103.6, 235657, 12789, 100353, 693465, 107127, 168310, 1608811, 215418, 20, 34, NA, 3141930,  X*
100, 104.7, 93151, 50588, 32389, 577183, 414448, 829717, 119811, 1043, 12, 78, NA, 2118330,  X*
101, 105.7, 52566, 625863, 697083, 4536, 129, 385825, 307532, 39602, 9, 64, NA, 2113136,  X*
102, 106.7, 79978, 208175, 1047527, 152704, 273578, 33623, 186375, 221411, 67, 12, NA, 2203371,  X*
103, 107.8, 94, 226215, 136261, 60460, 53016, 763, 1138871, 1563850, 60, 36, NA, 3179530,  X*
104, 108.8, 761238, 11079, 1321918, 187315, 4624, 87067, 1019009, 314709, 11, 11, NA, 3706959,  X*
105, 109.8, 643876, 38776, 444864, 175138, 83394, 893237, 67927, 2760, 66, 32, NA, 2349972,  X*
106, 110.9, 1003891, 24415, 43157, 91899, 190967, 59916, 247772, 35301, 98, 32, NA, 1697318,  X*
107, 111.9, 77531, 81708, 33242, 450448, 44549, 67251, 30523, 1596921, 53, 29, NA, 2382173,  X*
108, 112.9, 872380, 133073, 426941, 1360901, 40254, 1419020, 60216, 1106800, 67, 57, NA, 5419585,  X*
109, 113.9, 96040, 1969, 358107, 137105, 382864, 10200, 492204, 110611, 79, 30, NA, 1589100,  X*
110, 114.9, 24963, 123846, 56806, 171779, 2184916, 12986, 452781, 16488, 74, 61, NA, 3044565,  X*
111, 116.0, 716960, 142689, 7091, 202181, 62683, 233246, 9828, 121579, 73, 48, NA, 1496257,  X*
112, 117.0, 161654, 26434, 30743, 17274, 124123, 159986, 146096, 335066, 6, 63, NA, 1001376,  X*
113, 118.0, 487791, 325816, 32426, 515758, 540782, 2577, 889400, 389309, 73, 53, NA, 3183859,  X*
114, 119.0, 48874, 529203, 27922, 133042, 460882, 171002, 917363, 497201, 69, 33, NA, 2785489,  X*
115, 120.0, 2015, 6655, 44327, 87835, 669230, 6825, 704106, 77910, 39, 94, NA, 1598903,  X*
116, 121.0, 424028, 563, 400434, 1293239, 381801, 210635, 78538, 13147, 81, 76, NA, 2802385,  X*
117, 122.0, 658786, 614721, 201680, 334141, 344678, 3133, 262289, 232743, 96, 31, NA, 2652171,  X*
118, 123.0, 44306, 66081, 360619, 494814, 406958, 183710, 106379, 14681, 80, 7, NA, 1677548,  X*
119, 124.0, 90172, 133517, 206801, 353018, 1155691, 731770, 193754, 275, 47, 89, NA, 2864998,  X*
120, 125.0, 13292, 49875, 211316, 38677, 751683, 25642, 350866, 574293, 77, 56, NA, 2015644,  X*
121, 126.0, 180526, 646180, 250286, 68730, 382926, 291867, 327666, 34238, 56, 73, NA, 2182419,  X*
122, 127.0, 14078, 105931, 128676, 19604, 119275, 42366, 75421, 243863, 4, 12, NA, 749214,  X*
123, 128.0, 243348, 198390, 1379461, 831951, 85259, 83020, 313119, 214513, 5, 75, NA, 3349061,  X*
124, 129.0, 146778, 78124, 178413, 127955, 47860, 286787, 39499, 313780, 30, 35, NA, 1219196,  X*
125, 130.0, 396148, 10664, 6647, 122738, 400801, 282150, 313646, 545469, 70, 73, NA, 2078263,  X*
126, 131.0, 40270, 162128, 292, 162588, 10666, 30648, 299335, 2219876, 34, 91, NA, 2925803,  X*
127, 132.0, 73084, 1688692, 249916, 95017, 81698, 83078, 10392, 419647, 100, 26, NA, 2701524,  X*
128, 133.0, 98944, 694623, 15366, 50619, 1398, 128182, 224652, 4420, 51, 8, NA, 1218204,  X*
129, 134.0, 141558, 295146, 665858, 5474, 57169, 22040, 112537, 1098740, 39, 15, NA, 2398522,  X*
130, 135.0, 40706, 218652, 839, 805736, 1373, 252228, 163301, 1163293, 96, 86, NA, 2646128,  X*
131, 136.0, 2015, 5724, 190257, 340443, 86351, 4251, 250596, 57858, 72, 9, NA, 937495,  X*
132, 137.0, 24449, 29447, 32693, 193923, 19685, 903, 764011, 56976, 99, 91, NA, 1122087,  X*
133, 138.1, 707885, 45944, 78530, 532393, 1466, 723104, 56007, 52005, 32, 88, NA, 2197334,  X*
134, 139.1, 359593, 72028, 132206, 64797, 126297, 89110, 12107, 11927, 16, 39, NA, 868065,  X*
135, 140.1, 170067, 1248283, 922114, 415201, 1092382, 271878, 415398, 12715, 82, 67, NA, 4548038,  X*
136, 141.1, 348784, 33132, 349431, 250365, 315554, 35413, 41766, 364514, 65, 90, NA, 1738959,  X*
137, 142.1, 76571, 317717, 26576, 143122, 25353, 1686695, 6957, 1105923, 38, 88, NA, 3388914,  X*
138, 143.1, 84419, 43395, 704469, 455093, 206022, 2577, 1784, 156011, 20, 67, NA, 1653770,  X*
139, 144.1, 15500, 12127, 48273, 106753, 1944576, 212886, 22634, 242202, 32, 79, NA, 2604951,  X*
140, 145.1, 178755, 0, 465588, 682041, 1562, 36396, 4922, 167, 70, 41, NA, 1369431,  X*
141, 146.1, 1565679, 52027, 149028, 455, 108457, 26273, 5601, 174299, 41, 73, NA, 2081819,  X*
142, 147.1, 45412, 23116, 32685, 8517, 17952, 43401, 175217, 88880, 28, 57, NA, 435180,  X*
143, 148.1, 206803, 56143, 36088, 82863, 197978, 278183, 288196, 747783, 94, 14, NA, 1894037,  X*
144, 149.1, 80198, 10913, 25600, 183172, 2210446, 82937, 665389, 65932, 51, 34, NA, 3324587,  X*
145, 150.1, 75493, 216487, 73611, 106150, 70248, 222424, 26217, 200930, 39, 66, NA, 991560,  X*
146, 151.1, 24198, 1189795, 115271, 49416, 137323, 289191, 88424, 1285498, 81, 59, NA, 3179116,  X*
147, 152.1, 75829, 53577, 493863, 317693, 317277, 12025, 135236, 314886, 54, 6, NA, 1720386,  X*
148, 153.1, 412650, 301441, 626076, 59681, 333234, 28292, 80629, 11596, 16, 46, NA, 1853599,  X*
149, 154.1, 5112, 841049, 422357, 318634, 1361353, 86492, 708276, 28863, 54, 69, NA, 3772136,  X*
150, 155.1, 2334662, 18770, 96527, 386597, 225064, 469663, 91101, 51328, 31, 58, NA, 3673712,  X*
151, 156.1, 5259, 57527, 106688, 52346, 1321, 75950, 242881, 81794, 2, 46, NA, 623766,  X*
152, 157.1, 71818, 268632, 80149, 123017, 1077259, 696542, 313037, 368005, 26, 58, NA, 2998459,  X*
153, 158.1, 11831, 11994, 1522297, 88528, 74515, 257105, 266783, 21629, 39, 38, NA, 2254682,  X*
154, 159.1, 217037, 1246, 14986, 549592, 587827, 27052, 32114, 301, 97, 41, NA, 1430155,  X*
155, 160.1, 188418, 132, 47259, 1522, 225876, 781803, 712434, 1166, 74, 87, NA, 1958610,  X*
156, 161.1, 48630, 208020, 494003, 33362, 226609, 250513, 509054, 33217, 80, 31, NA, 1803408,  X*
157, 162.1, 118749, 5193, 178072, 13905, 2770, 938411, 356650, 12678, 53, 52, NA, 1626428,  X*
158, 163.1, 10482, 7461, 13, 550810, 557265, 326, 430950, 242038, 58, 33, NA, 1799345,  X*
159, 164.2, 203026, 52881, 64674, 156287, 62521, 406880, 261349, 48906, 54, 34, NA, 1256524,  X*
160, 165.2, 97119, 894820, 186702, 420725, 82114, 125335, 542230, 609459, 48, 9, NA, 2958504,  X*
161, 166.2, 94224, 2143, 13806, 51656, 1537, 150438, 8721, 773681, 22, 65, NA, 1096206,  X*
162, 167.2, 1160495, 22658, 273700, 1216, 32474, 109552, 172887, 147402, 81, 64, NA, 1920384,  X*
163, 168.2, 7815, 1153094, 1012833, 9818, 2138893, 11152, 543904, 13295, 22, 24, NA, 4890804,  X*
164, 169.2, 81849, 5157, 1727, 687464, 248507, 1803, 52873, 581715, 56, 25, NA, 1661095,  X*
165, 170.2, 101480, 218174, 557794, 1430139, 461090, 25213, 188981, 11569, 29, 76, NA, 2994440,  X*
166, 171.2, 1416998, 9486, 3861, 158031, 1043, 3494, 8094, 160904, 3, 80, NA, 1761911,  X*
167, 172.2, 1088156, 121331, 488563, 1050, 110764, 1095378, 256898, 51786, 59, 38, NA, 3213926,  X*
168, 173.2, 473391, 7279, 10880, 258736, 554, 334182, 312026, 911751, 98, 56, NA, 2308799,  X*
169, 174.2, 27260, 173145, 55654, 85297, 21759, 29557, 151967, 6422, 15, 89, NA, 551061,  X*
170, 175.2, 24206, 135872, 1158457, 416138, 80627, 1125286, 180706, 219311, 52, 76, NA, 3340603,  X*
171, 176.2, 6632, 709614, 15090, 1115448, 86757, 2992, 280227, 1447500, 27, 37, NA, 3664260,  X*
172, 177.2, 153206, 51549, 506802, 45640, 147918, 321150, 184313, 393720, 33, 63, NA, 1804298,  X*
173, 178.2, 5434, 163567, 230510, 886382, 907, 30, 198555, 1022069, 100, 78, NA, 2507454,  X*
174, 179.2, 19062, 292300, 17270, 740036, 48139, 25993, 857266, 25046, 47, 24, NA, 2025112,  X*
175, 180.2, 45037, 197432, 86438, 611869, 782344, 1605416, 479066, 18077, 18, 60, NA, 3825679,  X
176, 181.2, 256713, 713447, 126740, 75260, 625, 456946, 1119380, 67620, 71, 94, NA, 2816731,  X
177, 182.2, 384491, 115020, 57773, 1830, 885545, 280895, 458763, 1150193, 100, 61, NA, 3334510,  X
178, 183.2, 1183, 181468, 7926, 81129, 2976, 992530, 94, 46791, 39, 57, NA, 1314097,  X
179, 184.2, 58368, 655, 35952, 6794, 15263, 58576, 70899, 674953, 73, 22, NA, 921460,  X
180, 185.2, 48944, 40950, 6331, 208211, 47846, 10016, 635618, 175190, 19, 6, NA, 1173106,  X
181, 186.2, 318084, 157697, 32, 4876, 550367, 2334300, 290247, 83345, 66, 84, NA, 3738948,  X
182, 187.2, 5318, 388653, 29335, 215173, 242, 192983, 14477, 745977, 73, 8, NA, 1592158,  X
183, 188.2, 76635, 78726, 332003, 38981, 63414, 870, 216670, 189873, 9, 17, NA, 997172,  X
184, 189.2, 90228, 84668, 63157, 8475, 135598, 31099, 261736, 1388539, 88, 60, NA, 2063500,  X
185, 190.2, 306580, 40450, 201632, 118286, 383166, 663188, 795630, 17814, 39, 89, NA, 2526746,  X
186, 191.3, 223955, 20225, 100153, 224039, 79066, 15540, 9678, 454512, 16, 19, NA, 1127168,  X
187, 192.3, 132077, 190966, 127858, 65697, 562696, 244300, 419593, 12916, 48, 29, NA, 1756103,  X
188, 193.3, 963906, 92883, 109636, 315084, 22088, 400185, 149458, 1682157, 39, 3, NA, 3735397,  X
189, 194.3, 190792, 120253, 12547, 81553, 10121, 309628, 346872, 24250, 76, 96, NA, 1096016,  X
190, 195.3, 291748, 370485, 7547, 3593, 167521, 9083, 15493, 283817, 79, 59, NA, 1149287,  X
191, 196.3, 115205, 833675, 38829, 45146, 9118, 256087, 488, 92321, 10, 11, NA, 1390869,  X
192, 197.3, 340087, 1178451, 291, 13662, 211322, 579562, 28992, 35871, 31, 84, NA, 2388238,  X
193, 198.3, 161186, 1207, 451919, 127661, 897, 242475, 440847, 199796, 47, 12, NA, 1625988,  X
194, 199.3, 114891, 1714310, 162, 4772, 20127, 84019, 1687, 219387, 35, 79, NA, 2159355,  X
195, 200.3, 12, 706120, 2151, 105676, 56051, 62654, 108952, 1620263, 83, 21, NA, 2661879,  X
196, 201.3, 1074, 296647, 950285, 27263, 218462, 180608, 35540, 14207, 55, 97, NA, 1724086,  X
197, 202.3, 72014, 28524, 88009, 30358, 125943, 21148, 85, 5424, 94, 84, NA, 371505,  X
198, 203.3, 477997, 92770, 14443, 487395, 424685, 360066, 25549, 39496, 94, 48, NA, 1922401,  X
199, 204.3, 170783, 442, 112180, 776601, 576217, 551767, 36020, 34257, 42, 93, NA, 2258267,  X
200, 205.3, 115094, 304436, 102863, 199512, 70551, 1214885, 551316, 1457961, 73, 20, NA, 4016618,  X
201, 206.3, 20146, 115212, 11603, 741314, 65109, 19981, 561672, 64889, 54, 4, NA, 1599926,  X
202, 207.3, 423217, 34162, 28303, 14777, 5719, 13108, 2345, 97967, 14, 75, NA, 619598,  X
203, 208.4, 615619, 390814, 212316, 20052, 81464, 86993, 7785, 57563, 80, 91, NA, 1472606,  X
204, 209.4, 17481, 77311, 186862, 187198, 270119, 332594, 39397, 171, 78, 17, NA, 1111133,  X
205, 210.4, 40322, 835742, 32760, 747484, 134498, 218043, 222049, 667641, 59, 65, NA, 2898539,  X
206, 211.5, 25800, 154444, 23616, 147040, 176239, 764079, 1254, 439370, 14, 97, NA, 1731842,  X
207, 212.5, 167479, 166457, 72663, 298635, 530026, 643, 10141, 260598, 13, 37, NA, 1506642,  X
208, 213.5, 42690, 17832, 137154, 82364, 399796, 8343, 8046, 40796, 10, 88, NA, 737021,  X
209, 214.5, 1312491, 31368, 29417, 198447, 2169, 1044131, 5465, 13195, 67, 59, NA, 2636683,  X
210, 215.5, 0, 17987, 36842, 365445, 350408, 23860, 37236, 26767, 95, 88, NA, 858545,  X
211, 216.5, 447506, 52312, 8960, 3955021, 963109, 110936, 117192, 513474, 25, 60, NA, 6168510,  X
212, 217.5, 19671, 350156, 61875, 140699, 7199, 471585, 34358, 4493, 65, 36, NA, 1090036,  X
213, 218.5, 43990, 2475, 4975, 32882, 6348, 3329, 1257987, 597589, 26, 55, NA, 1949575,  X
214, 219.5, 86518, 290806, 17561, 44806, 189, 397390, 129015, 299307, 56, 65, NA, 1265592,  X
215, 220.5, 15875, 84964, 26094, 308975, 1378515, 575169, 37193, 2519, 53, 8, NA, 2429304,  X
216, 221.5, 59658, 2934, 162462, 68757, 1082581, 797171, 98985, 271964, 72, 30, NA, 2544512,  X
217, 222.5, 16777, 161456, 297622, 2739, 854169, 57572, 47718, 677821, 7, 42, NA, 2115874,  X
218, 223.5, 431378, 14236, 17210, 140506, 78756, 47768, 152319, 12192, 17, 96, NA, 894365,  X
219, 224.5, 10213, 222883, 1190853, 257, 300677, 2328, 1352023, 1168052, 29, 58, NA, 4247286,  X
220, 225.5, 1466921, 278103, 1, 42670, 5577, 163734, 98285, 300304, 72, 59, NA, 2355595,  X
221, 226.5, 54161, 265906, 341044, 645542, 173203, 142197, 2050846, 216886, 44, 84, NA, 3889785,  X
222, 227.5, 199432, 949388, 12814, 9755, 113214, 380053, 55566, 2058, 99, 19, NA, 1722280,  X
223, 228.5, 4103, 117, 55, 1476, 44785, 2625174, 196691, 3924763, 60, 38, NA, 6797164,  X
224, 229.5, 130540, 43464, 47718, 6810, 1859170, 51258, 49876, 29054, 12, 46, NA, 2217890,  X
225, 230.5, 1150714, 316481, 232339, 96750, 436, 188646, 44331, 251204, 9, 40, NA, 2280901,  X
226, 231.6, 3654, 415712, 134024, 477, 317016, 85360, 10787, 30952, 73, 46, NA, 997982,  X
227, 232.6, 1572161, 681273, 203618, 25714, 922119, 24130, 132404, 56600, 44, 4, NA, 3618019,  X
228, 233.6, 25475, 296434, 932574, 4923, 1185, 505374, 823125, 539434, 57, 75, NA, 3128524,  X
229, 234.6, 845994, 431676, 49191, 22845, 1419186, 28505, 9762, 3369, 59, 95, NA, 2810528,  X
230, 235.6, 98546, 111292, 26220, 509705, 11318, 720059, 6811, 852656, 32, 78, NA, 2336607,  X
231, 236.6, 282692, 63935, 10717, 659009, 2990, 58551, 58252, 15984, 94, 80, NA, 1152130,  X
232, 237.6, 292107, 204260, 175, 119766, 54722, 620480, 20892, 289315, 87, 82, NA, 1601717,  X
233, 238.6, 104422, 332497, 199160, 81702, 32553, 82505, 844, 3806443, 8, 14, NA, 4640126,  X
234, 239.6, 792266, 26446, 80252, 3852, 57103, 2078887, 492, 26251, 64, 13, NA, 3065549,  X
235, 240.6, 199576, 74981, 39, 265048, 103773, 363178, 748499, 81650, 84, 99, NA, 1836744,  X
236, 241.6, 58027, 2954, 67986, 22796, 99979, 2133878, 86, 47554, 94, 17, NA, 2433260,  X
237, 242.6, 146030, 8361, 81450, 477823, 353514, 203557, 795416, 620398, 2, 46, NA, 2686549,  X
238, 243.6, 180679, 133660, 1077027, 547227, 42235, 12657, 33860, 835835, 42, 71, NA, 2863180,  X
239, 244.6, 80713, 305394, 698373, 264959, 17798, 34470, 333335, 5141, 22, 11, NA, 1740183,  X
240, 245.6, 12907, 331792, 133212, 172730, 737685, 1042794, 13924, 7153, 81, 6, NA, 2452197,  X
241, 246.6, 683271, 43391, 43983, 648453, 118304, 144394, 30232, 692204, 37, 33, NA, 2404232,  X
242, 247.6, 5092, 96687, 58586, 130829, 281168, 10121, 10035, 17590, 8, 96, NA, 610108,  X
243, 248.6, 3977, 1037092, 24303, 491914, 91038, 528728, 31831, 13807, 84, 84, NA, 2222690,  X
244, 249.6, 49742, 15616, 522, 570, 7189, 7210, 1218904, 220914, 57, 89, NA, 1520667,  X
