obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
45, 46.5, 2085420, 35347, 71830, 264691, 46194, 48, 212393, 302092, 4, 91, NA, 3018015,  2
46, 47.5, 67, 67803, 723583, 1437, 82410, 992161, 129186, 326914, 70, 47, NA, 2323561,  2
47, 48.5, 731862, 1112845, 504660, 106399, 40472, 47858, 203593, 399047, 60, 64, NA, 3146736,  2
48, 49.5, 108148, 26067, 504468, 22449, 31382, 1402389, 33122, 823129, 16, 74, NA, 2951154,  2
49, 50.6, 29380, 398979, 1638, 20948, 268111, 47617, 363440, 553788, 27, 11, NA, 1683901,  2
50, 51.6, 10935, 968267, 1544269, 1358223, 137837, 108572, 4, 914698, 56, 3, NA, 5042805,  2
51, 52.6, 165129, 229, 161969, 1280, 876, 273146, 36354, 32218, 69, 44, NA, 671201,  2
52, 53.6, 42685, 416, 257966, 99342, 27720, 2326, 313056, 1314, 55, 35, NA, 744825,  2
53, 54.6, 1896, 23312, 3508, 321273, 133212, 10281, 329807, 671033, 15, 50, NA, 1494322,  2
54, 55.6, 216323, 320575, 67339, 529526, 196216, 248945, 20292, 319113, 93, 68, NA, 1918329,  2
55, 56.6, 15872, 204779, 30571, 107772, 154090, 1639320, 165478, 275887, 50, 18, NA, 2593769,  2
56, 57.6, 137, 4777, 238206, 540225, 222419, 9077, 191809, 96242, 30, 62, NA, 1302892,  2
57, 58.6, 142922, 14101, 489499, 208562, 1216830, 27473, 630630, 151541, 21, 94, NA, 2881558,  2
58, 59.7, 5298, 71865, 53652, 2140, 24611, 870125, 21456, 9, 90, 91, NA, 1049156,  2
59, 60.7, 728, 27403, 49929, 248041, 220757, 13707, 38549, 834675, 81, 84, NA, 1433789,  2
60, 61.7, 37471, 133706, 170275, 406641, 74889, 28308, 17211, 112583, 72, 22, NA, 981084,  2
61, 62.7, 589154, 152361, 109438, 301247, 92647, 191501, 324374, 1124592, 25, 82, NA, 2885314,  2
62, 63.7, 872609, 110027, 37077, 211734, 29, 964418, 155929, 50860, 48, 53, NA, 2402683,  2
63, 64.7, 67432, 65971, 129966, 391599, 120709, 1507, 528959, 80346, 60, 98, NA, 1386489,  2
64, 65.7, 431911, 1125287, 40546, 1197276, 477695, 173281, 180100, 485981, 68, 29, NA, 4112077,  2
65, 66.7, 420356, 917069, 790151, 374787, 64162, 36676, 21894, 53420, 49, 78, NA, 2678515,  2
66, 67.8, 471614, 16603, 65848, 380146, 10649, 1356465, 119543, 352377, 56, 93, NA, 2773245,  2
67, 68.8, 17206, 290866, 84326, 129, 16125, 3573, 277326, 185995, 26, 86, NA, 875546,  2
68, 69.8, 3852, 80793, 37244, 54434, 3499, 750792, 62609, 1012, 61, 14, NA, 994235,  2
69, 70.8, 11935, 21510, 904, 2884045, 413884, 523358, 490960, 354651, 33, 7, NA, 4701247,  2
70, 71.8, 20, 275256, 476024, 144937, 161982, 1206799, 35211, 13148, 14, 74, NA, 2313377,  2
71, 72.8, 27696, 126851, 159519, 1274235, 407493, 81136, 641076, 60169, 84, 10, NA, 2778175,  2
72, 73.8, 28117, 110383, 174988, 173450, 170043, 8170, 2630758, 813633, 96, 89, NA, 4109542,  2
73, 74.8, 239005, 821450, 29888, 1705761, 186160, 195499, 103605, 686324, 33, 70, NA, 3967692,  2
74, 75.8, 331108, 671574, 51553, 511740, 332011, 17176, 19, 184528, 59, 73, NA, 2099709,  2
75, 76.9, 1793259, 107983, 18256, 684471, 117703, 109839, 306095, 5984, 25, 16, NA, 3143590,  2
76, 77.9, 184667, 554846, 1394, 258504, 23175, 39412, 209668, 1237424, 9, 5, NA, 2509090,  2
77, 78.9, 3023, 70353, 2677, 159559, 1671016, 2982, 45105, 185255, 5, 41, NA, 2139970,  2
78, 79.9, 318342, 726627, 108016, 216480, 258545, 17622, 100787, 99339, 57, 84, NA, 1845758,  2
79, 80.9, 380474, 538990, 181532, 42482, 623140, 1231282, 43865, 53521, 87, 91, NA, 3095286,  2
80, 81.9, 161369, 100586, 137075, 56347, 65480, 444267, 580790, 99073, 30, 17, NA, 1644987,  2
81, 82.9, 396491, 65480, 65024, 3889, 474883, 283033, 120653, 576688, 9, 35, NA, 1986141,  2
82, 83.9, 13, 232696, 75530, 253169, 1004595, 188641, 200232, 56981, 41, 48, NA, 2011857,  2
83, 84.9, 647052, 5421, 76471, 428519, 306469, 43742, 578573, 113277, 43, 29, NA, 2199524,  2
84, 86.0, 30483, 154566, 1291, 10921, 2917, 194905, 28639, 504453, 71, 74, NA, 928175,  2
85, 87.0, 45, 180330, 4, 156475, 1860, 217464, 22074, 108, 93, 86, NA, 578360,  2
86, 88.0, 82731, 150002, 1027354, 1087269, 177625, 1533215, 355619, 14318, 20, 92, NA, 4428133,  2
87, 89.0, 7670, 878238, 448024, 1736, 167013, 182466, 22150, 239839, 90, 32, NA, 1947136,  2
88, 90.0, 79826, 325415, 37404, 1399866, 320787, 36152, 13494, 59487, 54, 84, NA, 2272431,  2
89, 91.0, 9293, 206260, 460139, 1721952, 102954, 257738, 224271, 125157, 71, 64, NA, 3107764,  2
90, 92.0, 269227, 216084, 38978, 124012, 31933, 84343, 458, 136198, 68, 43, NA, 901233,  2
91, 93.0, 797422, 844303, 176482, 512966, 883610, 1819757, 2309, 164329, 40, 21, NA, 5201178,  2
92, 94.1, 174334, 257868, 555949, 16493, 648537, 196795, 4478, 217914, 5, 44, NA, 2072368,  2
93, 95.1, 116079, 3250, 14352, 12830, 637504, 305044, 124612, 37613, 64, 25, NA, 1251284,  2
94, 96.1, 754390, 96491, 1311, 286717, 285893, 123541, 10871, 440328, 20, 99, NA, 1999542,  2
95, 97.1, 322434, 267542, 640811, 44037, 62595, 1943, 401285, 921147, 19, 39, NA, 2661794,  2
96, 98.1, 50231, 399725, 279680, 346908, 70144, 1005620, 7050, 43386, 10, 48, NA, 2202744,  2
97, 99.1, 4027, 627823, 1178572, 197001, 125763, 202734, 1219, 48777, 90, 65, NA, 2385916,  2
98, 100.1, 317702, 367001, 749929, 1702901, 160420, 391947, 120820, 641683, 58, 67, NA, 4452403,  2
99, 101.1, 811496, 423569, 237647, 3707, 722955, 1700951, 274878, 1231657, 8, 80, NA, 5406860,  2
100, 102.2, 7206, 474991, 129960, 58633, 52, 26038, 2201196, 373675, 99, 28, NA, 3271751,  2
101, 103.2, 1047861, 70237, 696357, 252315, 4548, 89901, 457530, 58040, 80, 15, NA, 2676789,  2
102, 104.2, 308001, 98472, 52907, 11186, 192, 100166, 80804, 178487, 10, 79, NA, 830215,  2
103, 105.2, 31849, 650435, 642595, 389, 46197, 14141, 1656, 428398, 34, 60, NA, 1815660,  2
104, 106.2, 306532, 32843, 256382, 74486, 4477, 9037, 713252, 22615, 60, 2, NA, 1419624,  2
105, 107.2, 1790901, 788083, 51328, 1223456, 197244, 797337, 499770, 32404, 41, 24, NA, 5380523,  2
106, 108.2, 2113, 849909, 26747, 348107, 548785, 42, 637885, 8935, 19, 17, NA, 2422523,  2
107, 109.2, 607804, 29162, 68728, 843708, 30634, 46565, 242290, 6211, 25, 61, NA, 1875102,  2
108, 110.2, 145056, 412284, 3630, 347067, 1464357, 979937, 177833, 430434, 68, 17, NA, 3960598,  2
109, 111.3, 216279, 498235, 60288, 623654, 5870, 147, 303273, 1483174, 66, 94, NA, 3190920,  2
110, 112.3, 82206, 172837, 1462, 9561, 143557, 412604, 267133, 409034, 77, 66, NA, 1498394,  2
111, 113.3, 162610, 242169, 8660, 19530, 21218, 87444, 185223, 86784, 38, 96, NA, 813638,  2
112, 114.3, 60096, 484143, 20374, 36367, 22544, 1974907, 3500, 93852, 81, 27, NA, 2695783,  2
113, 115.3, 494497, 578511, 195882, 697675, 362489, 50420, 149309, 707, 95, 89, NA, 2529490,  2
114, 116.3, 540752, 50446, 34873, 50978, 8087, 377321, 369366, 18678, 28, 74, NA, 1450501,  2
115, 117.3, 7072, 99359, 585072, 346502, 86268, 395487, 21812, 8060, 8, 100, NA, 1549632,  2
116, 118.3, 360559, 60717, 626819, 337436, 158648, 584525, 18423, 290906, 88, 98, NA, 2438033,  2
117, 119.4, 87160, 90726, 123683, 81639, 337251, 76858, 25284, 332103, 55, 62, NA, 1154704,  2
118, 120.4, 60596, 105969, 25781, 335968, 94, 201619, 6762, 86472, 98, 67, NA, 823261,  2
119, 121.4, 215497, 261965, 952351, 1496775, 822986, 63054, 3881, 6, 39, 54, NA, 3816515,  2
120, 122.4, 241712, 12873, 1569797, 442388, 587318, 559392, 57372, 393, 84, 70, NA, 3471245,  2
121, 123.4, 368068, 496711, 321140, 474445, 168686, 317997, 7604, 32213, 73, 6, NA, 2186864,  2
122, 124.4, 145328, 83213, 605162, 135844, 14924, 115951, 530429, 172177, 99, 33, NA, 1803028,  2
123, 125.4, 51692, 573555, 378720, 73114, 97299, 1389211, 732, 30892, 84, 18, NA, 2595215,  2
124, 126.4, 38857, 126, 82378, 625338, 1226, 899030, 140384, 305383, 76, 19, NA, 2092722,  2
125, 127.4, 6253, 69445, 297621, 1331918, 716315, 1318706, 179638, 37062, 45, 84, NA, 3956958,  2
126, 128.5, 284760, 6497, 28921, 298297, 14, 280571, 1043627, 3230, 22, 31, NA, 1945917,  2
127, 129.5, 1055592, 123482, 408160, 360937, 46743, 100058, 74469, 31347, 20, 100, NA, 2200788,  2
128, 130.5, 368640, 49272, 14557, 48944, 109441, 162615, 62394, 1823405, 44, 8, NA, 2639268,  2
129, 131.5, 814794, 64, 1259, 1246, 539807, 53420, 43012, 2740, 2, 52, NA, 1456342,  2
130, 132.5, 71719, 432059, 15335, 94047, 5134, 38585, 9641, 130272, 47, 97, NA, 796792,  2
131, 133.5, 99, 17143, 139864, 123312, 144067, 116118, 67694, 33852, 2, 34, NA, 642149,  2
132, 134.5, 53801, 179898, 167133, 35517, 24771, 1200253, 85625, 727, 7, 2, NA, 1747725,  2
133, 135.5, 124046, 262227, 598126, 80733, 15855, 272, 61454, 40443, 20, 55, NA, 1183156,  2
134, 136.6, 234722, 213426, 483041, 1093847, 268573, 3442, 594217, 1252864, 77, 35, NA, 4144132,  2
135, 137.6, 757933, 34805, 30863, 148595, 68300, 566112, 8703, 63489, 36, 31, NA, 1678800,  2
136, 138.6, 144014, 131397, 2022, 83313, 376685, 954840, 34536, 59730, 4, 45, NA, 1786537,  2
137, 139.6, 164353, 25552, 87659, 81612, 7323, 36245, 259940, 452557, 74, 37, NA, 1115241,  2
138, 140.6, 25194, 63837, 437682, 65386, 62583, 53091, 687521, 471234, 66, 60, NA, 1866528,  2
139, 141.6, 46351, 4026, 255398, 645784, 275905, 486446, 354453, 56489, 65, 18, NA, 2124852,  2
140, 142.6, 29122, 104015, 1851243, 77570, 296346, 3948, 8698, 488800, 99, 84, NA, 2859742,  2
141, 143.6, 93633, 685648, 118412, 323782, 23886, 235355, 234795, 815938, 66, 71, NA, 2531449,  2
142, 144.6, 31083, 203, 76466, 18065, 9347, 611288, 1443, 241557, 62, 25, NA, 989452,  2
143, 145.7, 64011, 19849, 889741, 835642, 261239, 28427, 168069, 30362, 93, 82, NA, 2297340,  2
144, 146.7, 6661, 221450, 110852, 283691, 628602, 9227, 184224, 4032, 41, 82, NA, 1448739,  2
145, 147.7, 24884, 3298, 61718, 34523, 2163, 862, 2359, 253018, 11, 1, NA, 382825,  2
146, 148.7, 225108, 2599, 644241, 143283, 141485, 171190, 67876, 333814, 1, 47, NA, 1729596,  2
147, 149.7, 103932, 5517, 737203, 516273, 796146, 1672, 249042, 367434, 34, 20, NA, 2777219,  2
148, 150.7, 11162, 1253556, 194703, 458686, 535164, 457889, 758210, 166074, 52, 30, NA, 3835444,  2
149, 151.7, 1034360, 44753, 181290, 486950, 66515, 136813, 183770, 161607, 85, 46, NA, 2296058,  2
150, 152.7, 191271, 898629, 696846, 291788, 37349, 167338, 380593, 504653, 2, 13, NA, 3168467,  2
151, 153.8, 29932, 10641, 320771, 21722, 27966, 11751, 122331, 71, 76, 42, NA, 545185,  2
152, 154.8, 32601, 1399096, 6910, 630373, 3071, 838547, 32440, 222835, 82, 38, NA, 3165873,  2
153, 155.8, 98049, 86652, 82553, 10995, 196921, 728532, 16468, 55018, 5, 5, NA, 1275188,  2
154, 156.8, 20333, 266390, 4385, 758277, 122527, 12314, 991, 172202, 41, 35, NA, 1357419,  2
155, 157.8, 50585, 5867, 358366, 154652, 111334, 349253, 134263, 260207, 21, 34, NA, 1424527,  2
156, 158.8, 139099, 21331, 641305, 335422, 1974477, 5043, 26624, 218983, 1, 35, NA, 3362284,  2
157, 159.8, 6485, 553430, 96162, 27347, 294975, 175518, 5756, 24, 31, 62, NA, 1159697,  2
158, 160.8, 74819, 85075, 156141, 26469, 6437, 631228, 315834, 214958, 16, 19, NA, 1510961,  2
159, 161.8, 1473, 364077, 201293, 361972, 201417, 83625, 71381, 14564, 54, 14, NA, 1299802,  2
160, 162.9, 23240, 233312, 79855, 1915640, 16935, 193212, 192054, 27108, 1, 21, NA, 2681356,  2
161, 163.9, 519518, 52625, 184840, 1271295, 1579, 253410, 241477, 11595, 37, 60, NA, 2536339,  2
162, 164.9, 13770, 1283, 1184577, 440235, 268389, 4169, 545849, 32571, 75, 89, NA, 2490843,  2
163, 165.9, 159220, 953642, 256822, 3063, 376614, 6933, 162086, 508649, 18, 61, NA, 2427029,  2
164, 166.9, 40927, 362925, 1064437, 377380, 481880, 150353, 477748, 99068, 81, 1, NA, 3054718,  2
165, 167.9, 325616, 40788, 265679, 46580, 466418, 424986, 896737, 720260, 92, 47, NA, 3187064,  2
166, 168.9, 41505, 432655, 255346, 107, 58631, 9290, 22391, 217443, 76, 38, NA, 1037368,  2
167, 169.9, 158908, 21878, 1371670, 165639, 47210, 58201, 38716, 347115, 44, 85, NA, 2209337,  2
168, 171.0, 125611, 679997, 551266, 163548, 25057, 7590, 558406, 4669, 59, 61, NA, 2116144,  2
169, 172.0, 10661, 11579, 710256, 9086, 133390, 635362, 792544, 175295, 62, 9, NA, 2478173,  2
170, 173.0, 277593, 19119, 80670, 45354, 196486, 97986, 78, 375904, 80, 97, NA, 1093190,  2
171, 174.0, 30402, 335156, 85827, 525730, 160425, 272284, 2047920, 306634, 65, 100, NA, 3764378,  2
172, 175.0, 40050, 81724, 67342, 66866, 11499, 174473, 27, 60378, 68, 93, NA, 502359,  2
173, 176.0, 79611, 6942, 163611, 1403, 327233, 15090, 102044, 35611, 34, 25, NA, 731545,  2
174, 177.0, 1006, 42132, 908414, 703990, 430985, 2579, 7782, 16586, 37, 22, NA, 2113474,  2
175, 178.0, 431647, 41145, 453329, 158154, 141380, 98318, 121037, 983593, 71, 19, NA, 2428603,  2
176, 179.1, 946175, 599058, 2354, 180659, 130650, 291303, 6677, 293366, 40, 94, NA, 2450242,  2
177, 180.1, 54493, 946787, 219138, 25317, 2299649, 8533, 81383, 174786, 22, 22, NA, 3810086,  2
178, 181.1, 2973, 243785, 1040906, 548601, 14283, 209441, 375851, 544662, 76, 77, NA, 2980502,  2
179, 182.1, 22633, 4229, 648276, 1230378, 426468, 329512, 257087, 697756, 23, 93, NA, 3616339,  2
180, 183.1, 559408, 155049, 78396, 6943, 576595, 918357, 152952, 821, 61, 24, NA, 2448521,  2
181, 184.1, 63234, 125368, 15055, 291, 70590, 58801, 59197, 17504, 96, 10, NA, 410040,  2
182, 185.1, 1659, 202161, 157427, 596907, 4440, 11800, 60739, 163552, 49, 83, NA, 1198685,  2
183, 186.1, 110045, 61504, 157170, 197920, 38879, 1660, 238688, 177005, 99, 71, NA, 982871,  2
184, 187.1, 3135, 129408, 23373, 253264, 932912, 647654, 175971, 79247, 69, 62, NA, 2244964,  2
185, 188.2, 965182, 21362, 518062, 359690, 11437, 1391507, 627, 2139, 8, 83, NA, 3270006,  2
186, 189.2, 2060, 108878, 250939, 117460, 36079, 26511, 802361, 56677, 65, 72, NA, 1400965,  2
187, 190.2, 10560, 16412, 352076, 404065, 62864, 439754, 347373, 67978, 58, 69, NA, 1701082,  2
188, 191.2, 61081, 34397, 166, 813842, 1396188, 177408, 779974, 86689, 92, 61, NA, 3349745,  2
189, 192.2, 396, 33423, 2092, 268, 457303, 149208, 368423, 1008251, 19, 81, NA, 2019364,  2
190, 193.2, 904914, 456775, 130115, 8622, 505684, 819360, 17810, 503728, 32, 58, NA, 3347008,  2
191, 194.2, 756375, 127192, 682, 362287, 159, 26837, 53262, 234756, 88, 78, NA, 1561550,  2
192, 195.2, 988075, 951069, 350642, 8119, 147139, 390377, 519983, 720215, 53, 37, NA, 4075619,  2
193, 196.3, 305452, 41060, 108304, 210649, 175648, 313326, 701493, 497, 2, 51, NA, 1856429,  2
194, 197.3, 51936, 46947, 2024441, 297880, 24266, 938887, 2682, 2736632, 46, 96, NA, 6123671,  2
195, 198.3, 451423, 940417, 41714, 174033, 5996, 3000, 1142848, 106705, 24, 58, NA, 2866136,  2
196, 199.3, 1510, 33007, 961680, 523156, 65985, 34958, 3065, 78842, 12, 34, NA, 1702203,  2
197, 200.3, 47813, 132331, 14555, 613901, 6670, 16476, 280775, 148418, 71, 91, NA, 1260939,  2
198, 201.3, 1620498, 264228, 8881, 304233, 539621, 58026, 553050, 200006, 19, 20, NA, 3548543,  2
199, 202.3, 64023, 315193, 137909, 16926, 3212, 7, 122828, 4705, 70, 34, NA, 664803,  2
200, 203.3, 117, 145829, 57759, 8507, 1247, 78710, 159983, 72101, 90, 78, NA, 524253,  2
201, 204.3, 94322, 54187, 13934, 62208, 792911, 1216, 259242, 162309, 97, 19, NA, 1440329,  2
202, 205.4, 318660, 77588, 810642, 4987, 156882, 130607, 487389, 27622, 19, 56, NA, 2014377,  2
203, 206.4, 112650, 53700, 487193, 404089, 44713, 1505, 37438, 43195, 97, 82, NA, 1184483,  2
204, 207.4, 480891, 64963, 97095, 383055, 384928, 73647, 112954, 846289, 53, 68, NA, 2443822,  2
205, 208.4, 19683, 97081, 312551, 6843, 244487, 9461, 2984, 32182, 60, 97, NA, 725272,  2
206, 209.4, 12516, 46769, 86624, 23292, 415199, 636593, 11926, 83909, 72, 93, NA, 1316828,  2
207, 210.4, 10587, 11008, 37640, 327827, 494980, 422517, 156132, 537181, 46, 100, NA, 1997872,  2
208, 211.4, 17334, 65299, 810440, 7256, 124823, 198733, 355152, 468129, 60, 86, NA, 2047166,  2
209, 212.4, 29372, 8742, 2361, 256643, 265884, 230284, 294348, 431996, 22, 47, NA, 1519630,  2
210, 213.5, 13643, 404531, 20431, 66279, 1647, 547886, 414558, 323631, 14, 79, NA, 1792606,  2
211, 214.5, 2080787, 583641, 202610, 211353, 149732, 1075544, 67133, 154908, 25, 56, NA, 4525708,  2
212, 215.5, 375882, 185241, 725788, 1919422, 268606, 40444, 10241, 5648, 85, 40, NA, 3531272,  2
213, 216.5, 1172177, 176595, 1335323, 170234, 1072, 123865, 381946, 9221, 79, 99, NA, 3370433,  2
214, 217.5, 48660, 111106, 632453, 721212, 150342, 125366, 1984111, 77644, 76, 96, NA, 3850894,  2
215, 218.5, 0, 1439537, 463488, 142833, 22520, 52188, 74367, 765690, 86, 27, NA, 2960623,  2
216, 219.5, 3891, 785972, 264059, 813851, 42552, 14743, 47033, 68, 92, 29, NA, 1972169,  2
217, 220.5, 25297, 470478, 10410, 202338, 50320, 429990, 99287, 99701, 31, 23, NA, 1387821,  2
218, 221.5, 11451, 85055, 175407, 1271806, 6048, 755786, 222, 33891, 85, 51, NA, 2339666,  2
219, 222.6, 34236, 45355, 979168, 834454, 31865, 13530, 263875, 105915, 8, 34, NA, 2308398,  2
220, 223.6, 360631, 370330, 6939, 100919, 451833, 543217, 150926, 3814, 64, 10, NA, 1988609,  2
221, 224.6, 243599, 349983, 192121, 2237074, 55434, 52030, 640776, 423884, 57, 70, NA, 4194901,  2
222, 225.6, 97044, 319101, 25486, 22055, 372589, 316084, 71, 6276, 8, 73, NA, 1158706,  2
223, 226.6, 45540, 148863, 550086, 1085521, 67741, 1523, 26492, 618598, 73, 9, NA, 2544364,  2
224, 227.6, 350604, 14000, 19482, 18044, 386855, 23065, 491460, 1297756, 76, 80, NA, 2601266,  2
225, 228.6, 683341, 973832, 283, 4877, 5987, 47021, 17519, 34509, 1, 27, NA, 1767369,  2
226, 229.6, 80459, 2827925, 38511, 9412, 908889, 20566, 45472, 3189, 63, 85, NA, 3934423,  2
227, 230.6, 56689, 388470, 744705, 663662, 730892, 50093, 11402, 142060, 61, 30, NA, 2787973,  2
228, 231.7, 60751, 611919, 46179, 172992, 17770, 403929, 308310, 121248, 52, 28, NA, 1743098,  2
229, 232.7, 27685, 988578, 40684, 1100252, 77797, 56002, 165321, 395927, 73, 74, NA, 2852246,  2
230, 233.7, 353192, 489440, 68798, 170060, 81622, 278487, 135203, 30530, 81, 63, NA, 1607332,  2
231, 234.7, 198578, 16244, 106391, 575699, 31227, 850, 9565, 39733, 45, 34, NA, 978287,  2
232, 235.7, 61003, 883027, 10606, 16208, 245705, 640948, 21790, 4648, 80, 66, NA, 1883935,  2
233, 236.7, 103483, 262699, 33135, 2530, 303648, 66102, 188894, 84102, 59, 97, NA, 1044593,  2
234, 237.7, 423572, 1495354, 211987, 405468, 29796, 665241, 188417, 273, 79, 61, NA, 3420108,  2
235, 238.7, 32341, 394, 465393, 1282625, 249271, 90269, 484769, 452202, 2, 1, NA, 3057264,  2
236, 239.8, 16734, 946811, 36509, 33465, 1300, 1749801, 794255, 485816, 45, 52, NA, 4064691,  2
237, 240.8, 9176, 474807, 152575, 209477, 921760, 335355, 426103, 504758, 42, 26, NA, 3034011,  2
238, 241.8, 97814, 262307, 49163, 56993, 330360, 162205, 231460, 61376, 26, 3, NA, 1251678,  2
239, 242.8, 262962, 531681, 1004376, 40112, 107757, 175377, 4466, 604654, 81, 52, NA, 2731385,  2
240, 243.8, 4710069, 15228, 17322, 767290, 229005, 288924, 618046, 1278861, 11, 9, NA, 7924745,  2
241, 244.8, 89747, 158947, 237132, 211078, 16, 4941, 7572, 483765, 88, 4, NA, 1193198,  2
242, 245.8, 8245, 3460, 32491, 383790, 1401699, 16535, 317604, 403764, 35, 12, NA, 2567588,  2
243, 246.8, 151437, 872073, 11786, 394364, 69773, 74076, 362384, 79504, 59, 8, NA, 2015397,  2
244, 247.8, 375167, 823022, 29458, 316210, 64758, 39490, 630042, 1165780, 55, 67, NA, 3443927,  2
245, 248.9, 40233, 333095, 45446, 63785, 3176, 108052, 349, 216299, 11, 94, NA, 810435,  2
246, 249.9, 2932, 455121, 23698, 108216, 24028, 1541566, 461783, 565298, 25, 69, NA, 3182642,  2
247, 250.9, 59992, 10476, 201256, 28968, 276769, 81180, 640541, 633551, 41, 8, NA, 1932733,  2
