obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
56, 57.5, 1062607, 971991, 1027555, 54551, 4031, 1009138, 22, 6224, 42, 24, NA, 4136119,  X
57, 58.5, 97530, 86281, 303798, 92668, 1241, 17797, 2726, 138231, 37, 72, NA, 740272,  X
58, 59.6, 50809, 147929, 55399, 428020, 115128, 4178, 358235, 108082, 86, 59, NA, 1267780,  X
59, 60.6, 7158, 261093, 39100, 682869, 171220, 186881, 2622, 272093, 21, 96, NA, 1623036,  X
60, 61.6, 45443, 11837, 1105137, 428402, 260777, 401639, 910930, 112383, 78, 85, NA, 3276548,  X
61, 62.6, 494790, 193759, 75633, 293524, 138883, 47327, 802250, 2434, 82, 62, NA, 2048600,  X
62, 63.6, 62133, 459096, 106871, 90, 11231, 267468, 314, 166884, 10, 82, NA, 1074087,  X
63, 64.6, 773842, 58609, 170857, 330634, 163805, 36980, 778273, 234, 95, 19, NA, 2313234,  X
64, 65.6, 108855, 9897, 55283, 14406, 274492, 536398, 8709, 819444, 65, 63, NA, 1827484,  X
65, 66.6, 139896, 275975, 195444, 642791, 1088411, 658273, 10945, 154921, 41, 17, NA, 3166656,  X
66, 67.6, 13521, 46564, 27722, 480, 17327, 16049, 126541, 149596, 26, 13, NA, 397800,  X
67, 68.7, 1036990, 641116, 39302, 73775, 175399, 632669, 1399879, 7622, 34, 21, NA, 4006752,  X
68, 69.7, 855790, 79430, 100855, 1171054, 129982, 1363107, 157361, 14600, 44, 9, NA, 3872179,  X
69, 70.7, 1192, 613, 504634, 2884, 1080826, 460490, 20743, 7261, 17, 95, NA, 2078643,  X
70, 71.7, 12285, 199079, 235422, 350014, 17261, 14451, 109742, 3270, 13, 32, NA, 941524,  X
71, 72.7, 721858, 83434, 94380, 4230, 453671, 189491, 229817, 956549, 49, 91, NA, 2733430,  X
72, 73.7, 387157, 489718, 33261, 1121106, 490512, 453639, 70775, 25172, 20, 46, NA, 3071340,  X
73, 74.7, 33915, 197353, 975219, 137366, 135132, 413, 141388, 219547, 46, 38, NA, 1840333,  X
74, 75.7, 6579, 76311, 16135, 61665, 247642, 271328, 852770, 26293, 2, 6, NA, 1558723,  X
75, 76.8, 810829, 12418, 2809, 180751, 428227, 62594, 131216, 410, 42, 9, NA, 1629254,  X
76, 77.8, 130379, 107101, 374061, 39223, 92986, 897645, 68036, 20866, 61, 25, NA, 1730297,  X
77, 78.8, 20758, 555903, 669008, 67621, 435256, 69385, 93333, 89478, 8, 15, NA, 2000742,  X
78, 79.8, 241403, 151703, 81498, 83009, 187776, 430599, 214388, 1534657, 75, 48, NA, 2925033,  X
79, 80.8, 60399, 68735, 35806, 5, 508540, 360049, 11845, 12011, 4, 46, NA, 1057390,  X
80, 81.8, 2795, 1357222, 394648, 98767, 93052, 133068, 2943, 69255, 18, 67, NA, 2151750,  X
81, 82.8, 262994, 327949, 426908, 22420, 9459, 86311, 57638, 490198, 26, 24, NA, 1683877,  X
82, 83.8, 7663, 1337, 126734, 162829, 145784, 6675, 191727, 2384889, 21, 92, NA, 3027638,  X
83, 84.8, 269551, 1085447, 152783, 243826, 24587, 19316, 130182, 99942, 90, 70, NA, 2025634,  X
84, 85.9, 21357, 322, 4825, 24682, 255, 64168, 568337, 98051, 44, 68, NA, 781997,  X
85, 86.9, 923346, 1308775, 2394236, 25637, 49268, 224125, 65429, 110647, 54, 27, NA, 5101463,  X
86, 87.9, 252488, 533901, 805, 318093, 2379, 115559, 142175, 40321, 58, 26, NA, 1405721,  X
87, 88.9, 17971, 25572, 222048, 642717, 88169, 479725, 1104730, 87863, 66, 26, NA, 2668795,  X
88, 89.9, 229942, 61512, 198808, 93842, 420382, 39180, 94368, 29254, 72, 8, NA, 1167288,  X
89, 90.9, 67648, 23970, 113364, 1079153, 471945, 94203, 318, 12880, 76, 18, NA, 1863481,  X
90, 91.9, 995, 144945, 475934, 226297, 70863, 407343, 78222, 1269, 26, 21, NA, 1405868,  X
91, 92.9, 148412, 524, 1740, 26303, 103026, 62445, 1139795, 474019, 4, 21, NA, 1956264,  X
92, 94.0, 440211, 999687, 1099493, 86683, 37962, 508758, 40050, 682126, 82, 96, NA, 3894970,  X
93, 95.0, 751960, 325908, 154350, 94694, 1153, 283522, 12272, 207244, 18, 61, NA, 1831103,  X
94, 96.0, 393431, 232162, 30311, 118839, 829641, 111554, 15097, 14799, 12, 70, NA, 1745834,  X
95, 97.0, 28326, 14781, 501519, 74451, 129, 35921, 89558, 523066, 59, 23, NA, 1267751,  X
96, 98.0, 26971, 3293, 150902, 37929, 354022, 479857, 87228, 268573, 23, 13, NA, 1408775,  X
97, 99.0, 178819, 623997, 645293, 151346, 304131, 52079, 201, 76717, 18, 15, NA, 2032583,  X
98, 100.0, 36279, 6186, 23791, 569689, 227904, 60032, 275363, 753606, 96, 91, NA, 1952850,  X
99, 101.0, 990, 62449, 636521, 646859, 8294, 128713, 231224, 932977, 5, 63, NA, 2648027,  X
100, 102.0, 230122, 9207, 245892, 415319, 312386, 87494, 812378, 73726, 25, 72, NA, 2186524,  X
101, 103.1, 403397, 491979, 185345, 63654, 23932, 210525, 22276, 29547, 54, 28, NA, 1430655,  X
102, 104.1, 2431, 0, 67229, 51884, 883, 10786, 576387, 68581, 69, 29, NA, 778181,  X
103, 105.1, 55675, 2279, 297676, 147682, 11388, 34399, 795925, 846330, 80, 74, NA, 2191354,  X
104, 106.1, 468, 1552746, 300624, 312902, 2518, 33, 161419, 45592, 29, 9, NA, 2376302,  X
105, 107.1, 648650, 38171, 85862, 584055, 143594, 75368, 29749, 177575, 71, 68, NA, 1783024,  X
106, 108.1, 22683, 1264141, 137199, 140006, 190560, 118527, 463388, 401368, 43, 57, NA, 2737872,  X
107, 109.1, 7417, 1031525, 182808, 295474, 864519, 94137, 215160, 83462, 21, 26, NA, 2774502,  X
108, 110.1, 6785, 436382, 1287011, 69820, 9998, 129, 14884, 77654, 83, 75, NA, 1902663,  X
109, 111.2, 18503, 121495, 248973, 184797, 18045, 146732, 1341500, 190612, 16, 92, NA, 2270657,  X
110, 112.2, 57159, 185, 645496, 96289, 22894, 285505, 23768, 437562, 60, 74, NA, 1568858,  X
111, 113.2, 32317, 325416, 177138, 676100, 238554, 813, 142733, 552286, 88, 29, NA, 2145357,  X
112, 114.2, 840, 125058, 52344, 3801, 56442, 308781, 617709, 101383, 91, 19, NA, 1266358,  X
113, 115.2, 8, 111393, 790892, 236395, 340606, 9506, 74558, 1251, 2, 61, NA, 1564609,  X
114, 116.2, 566637, 638813, 272402, 36037, 128962, 128707, 6503, 206739, 46, 38, NA, 1984800,  X
115, 117.2, 238221, 45148, 88516, 200150, 199851, 584480, 932755, 695840, 55, 9, NA, 2984961,  X
116, 118.2, 7774, 5282, 16819, 839458, 161400, 337640, 488998, 622459, 55, 39, NA, 2479830,  X
117, 119.2, 117941, 1255, 176, 323549, 2420, 8, 208570, 1141, 35, 91, NA, 655060,  X
118, 120.3, 80841, 519992, 10664, 104313, 16051, 63280, 124201, 186757, 34, 83, NA, 1106099,  X
119, 121.3, 1075834, 65325, 1773, 1922, 87240, 14940, 983571, 95323, 78, 62, NA, 2325928,  X
120, 122.3, 6, 1383, 404613, 7707, 11986, 10130, 67982, 482136, 49, 53, NA, 985943,  X
121, 123.3, 748630, 20516, 54002, 1114957, 60821, 245938, 504863, 480728, 74, 34, NA, 3230455,  X
122, 124.3, 124097, 32052, 5966, 78796, 845091, 183570, 9861, 675188, 35, 15, NA, 1954621,  X
123, 125.3, 247740, 99596, 364357, 14655, 184952, 74074, 49461, 15313, 52, 86, NA, 1050148,  X
124, 126.3, 1257608, 25967, 1181813, 376387, 491427, 136550, 182228, 695, 47, 2, NA, 3652675,  X
125, 127.3, 401461, 687635, 1455, 226632, 444143, 240263, 1400, 96029, 79, 22, NA, 2099018,  X
126, 128.4, 151696, 136891, 1934515, 432487, 14781, 35528, 217167, 496743, 86, 42, NA, 3419808,  X
127, 129.4, 210395, 896142, 71891, 13323, 822431, 65855, 42785, 239954, 53, 86, NA, 2362776,  X
128, 130.4, 505195, 5937, 216900, 450783, 93, 43657, 440133, 93239, 77, 60, NA, 1755937,  X
129, 131.4, 1081282, 75104, 35023, 47541, 79956, 8100, 523776, 424202, 71, 59, NA, 2274984,  X
130, 132.4, 491436, 262105, 51129, 116377, 204776, 129486, 193681, 51193, 24, 37, NA, 1500183,  X
131, 133.4, 35018, 189046, 326, 70856, 84843, 188063, 240685, 53320, 76, 60, NA, 862157,  X
132, 134.4, 21814, 199975, 13520, 2478790, 728031, 10621, 45973, 0, 21, 68, NA, 3498724,  X
133, 135.4, 145801, 693978, 30137, 1969901, 186772, 453080, 14711, 4085, 8, 45, NA, 3498465,  X
134, 136.4, 142850, 51512, 559156, 42249, 1101868, 1379150, 199389, 16428, 81, 83, NA, 3492602,  X
135, 137.5, 373756, 847717, 76718, 47390, 2982, 787815, 2728203, 217516, 93, 66, NA, 5082097,  X
136, 138.5, 68416, 170147, 77620, 35265, 361370, 618887, 46109, 43299, 10, 75, NA, 1421113,  X
137, 139.5, 630113, 149, 58364, 40042, 482438, 1137195, 1215869, 730215, 60, 45, NA, 4294385,  X
138, 140.5, 159462, 324922, 331573, 2226, 51440, 196957, 307277, 711923, 11, 21, NA, 2085780,  X
139, 141.5, 79224, 29525, 17482, 0, 39860, 47522, 10611, 8241, 85, 53, NA, 232465,  X
140, 142.5, 2898, 636560, 2128, 55533, 27622, 357341, 340350, 238814, 57, 69, NA, 1661246,  X
141, 143.5, 268433, 229728, 3251, 33758, 164, 61980, 48818, 1786294, 3, 62, NA, 2432426,  X
142, 144.5, 17627, 113338, 177542, 148086, 22679, 3331, 17448, 341358, 84, 67, NA, 841409,  X
143, 145.6, 856, 203247, 346648, 529891, 17265, 72553, 730276, 12831, 12, 24, NA, 1913567,  X
144, 146.6, 22893, 5014, 763996, 96249, 512932, 315522, 1003, 706135, 82, 5, NA, 2423744,  X
145, 147.6, 54344, 24092, 80507, 4191, 140327, 203402, 456367, 120019, 31, 12, NA, 1083249,  X
146, 148.6, 129684, 5347, 28578, 42318, 19248, 239667, 237307, 3105543, 65, 92, NA, 3807692,  X
147, 149.6, 191605, 571, 798558, 389783, 602360, 290177, 305099, 38605, 65, 48, NA, 2616758,  X
148, 150.6, 122780, 1824, 6470, 1122207, 16433, 332410, 233084, 110156, 2, 22, NA, 1945364,  X
149, 151.6, 25262, 353448, 604, 53059, 2954, 169208, 229332, 40162, 41, 22, NA, 874029,  X
150, 152.6, 368110, 151524, 393, 15025, 32351, 429047, 108337, 28061, 2, 91, NA, 1132848,  X
151, 153.6, 138214, 148061, 438041, 414448, 14298, 770364, 69786, 45876, 40, 70, NA, 2039088,  X
152, 154.7, 272825, 28845, 576310, 173198, 84522, 80659, 683822, 308436, 16, 99, NA, 2208617,  X
153, 155.7, 19870, 1914662, 1380445, 20612, 105550, 238588, 277693, 137451, 38, 19, NA, 4094871,  X
154, 156.7, 2232160, 19965, 140650, 320705, 143459, 2228, 586796, 38427, 75, 84, NA, 3484390,  X
155, 157.7, 240049, 79988, 68821, 586401, 259813, 163337, 327177, 49316, 28, 40, NA, 1774902,  X
156, 158.7, 306815, 306296, 64394, 115355, 643079, 1338881, 90186, 658709, 29, 9, NA, 3523715,  X
157, 159.7, 128803, 2375136, 183777, 47600, 474308, 175288, 1066905, 586, 45, 51, NA, 4452403,  X
158, 160.7, 28579, 277636, 1089, 104618, 239260, 148052, 13, 1475003, 92, 87, NA, 2274250,  X
159, 161.7, 483983, 67754, 585139, 105306, 13148, 187848, 645729, 221513, 80, 24, NA, 2310420,  X
160, 162.8, 215484, 10292, 440337, 233213, 192263, 902990, 271405, 100964, 62, 13, NA, 2366948,  X
161, 163.8, 168433, 224613, 545748, 16035, 14887, 378378, 1027942, 638697, 23, 28, NA, 3014733,  X
162, 164.8, 588618, 23578, 7104, 282700, 580397, 140056, 33118, 110, 96, 61, NA, 1655681,  X
163, 165.8, 344251, 222064, 433749, 162275, 216780, 117171, 248717, 169546, 50, 28, NA, 1914553,  X
164, 166.8, 406674, 329569, 172255, 72884, 954330, 449970, 40864, 191861, 29, 98, NA, 2618407,  X
165, 167.8, 1815179, 726951, 3038415, 52010, 36, 21905, 365183, 1601, 26, 84, NA, 6021280,  X
166, 168.8, 202523, 38321, 117286, 377944, 636400, 146698, 88186, 1546921, 55, 67, NA, 3154279,  X
167, 169.8, 321658, 1262280, 7540, 106201, 26962, 56939, 124746, 118390, 40, 86, NA, 2024716,  X
168, 170.9, 17591, 413262, 157182, 358752, 299465, 1572411, 445869, 525949, 46, 31, NA, 3790481,  X
169, 171.9, 6963, 302, 115444, 131688, 21520, 43333, 41572, 348291, 77, 8, NA, 709113,  X
170, 172.9, 307980, 669506, 690288, 3951, 143297, 13011, 1785, 699, 86, 43, NA, 1830517,  X
171, 173.9, 22576, 46605, 347773, 36715, 2077, 4172, 536241, 1462111, 92, 33, NA, 2458270,  X
172, 174.9, 732407, 2982, 898708, 21263, 38979, 101678, 155068, 867206, 55, 32, NA, 2818291,  X
173, 175.9, 429237, 134046, 288996, 344875, 35220, 38145, 281501, 66354, 90, 50, NA, 1618374,  X
174, 176.9, 137225, 508720, 52019, 218872, 9356, 479434, 1139622, 288747, 89, 60, NA, 2833995,  X
175, 177.9, 316820, 35077, 63912, 25039, 53613, 412097, 4357, 4024, 43, 91, NA, 914939,  X
176, 178.9, 40111, 1192507, 237818, 62733, 348017, 510748, 313740, 12, 86, 11, NA, 2705686,  X
177, 180.0, 258940, 115442, 2419, 349636, 260351, 35479, 73558, 164916, 87, 24, NA, 1260741,  X
178, 181.0, 439548, 218900, 254, 270001, 12209, 726106, 12, 376763, 93, 63, NA, 2043793,  X
179, 182.0, 601909, 39432, 469, 2117, 4286, 35814, 94552, 137995, 53, 9, NA, 916574,  X
180, 183.0, 411774, 123025, 131827, 32453, 11666, 34597, 91689, 135625, 63, 26, NA, 972656,  X
181, 184.0, 254584, 548826, 26025, 38814, 9726, 660041, 254834, 258390, 40, 11, NA, 2051240,  X
182, 185.0, 104961, 45763, 189979, 10867, 13246, 25808, 42173, 93008, 33, 65, NA, 525805,  X
183, 186.0, 156827, 165228, 771377, 503, 971586, 18166, 38201, 10275, 30, 33, NA, 2132163,  X
184, 187.0, 635316, 575521, 20252, 150843, 29610, 170639, 31715, 311149, 60, 14, NA, 1925045,  X
185, 188.1, 2586, 995158, 1055544, 1667732, 983444, 1903172, 292950, 451843, 20, 7, NA, 7352429,  X
186, 189.1, 248786, 1661874, 91207, 13730, 100978, 7982, 176502, 138012, 10, 82, NA, 2439071,  X
187, 190.1, 296821, 21559, 479836, 5479, 8540, 428631, 531003, 16767, 41, 98, NA, 1788636,  X
188, 191.1, 1310350, 49826, 140894, 24017, 87378, 197521, 1981085, 329575, 67, 12, NA, 4120646,  X
189, 192.1, 1236, 273846, 4833, 3915, 950963, 1246, 9389, 169676, 79, 91, NA, 1415104,  X
190, 193.1, 40524, 305383, 354694, 2038, 186247, 392398, 269530, 155499, 46, 47, NA, 1706313,  X
191, 194.1, 96848, 477659, 1846757, 244362, 140050, 1025708, 528127, 110586, 74, 31, NA, 4470097,  X
192, 195.1, 44078, 536532, 263297, 6967, 137189, 142495, 89530, 327959, 23, 37, NA, 1548047,  X
193, 196.2, 9940, 103118, 178029, 1671158, 17860, 64008, 32235, 17528, 92, 86, NA, 2093876,  X
194, 197.2, 1167135, 539693, 99171, 1104809, 647302, 265528, 2205, 337267, 78, 20, NA, 4163110,  X
195, 198.2, 4890, 53686, 27989, 901968, 9045, 728058, 261747, 24585, 16, 56, NA, 2011968,  X
196, 199.2, 1436986, 1744, 3934, 87303, 7003, 23883, 23221, 80373, 47, 68, NA, 1664447,  X
197, 200.2, 101, 26707, 149763, 134732, 240514, 122618, 38375, 28249, 4, 96, NA, 741059,  X
198, 201.2, 952197, 57922, 32561, 113737, 247458, 15405, 175879, 110174, 73, 73, NA, 1705333,  X
199, 202.2, 229117, 1284500, 354371, 102974, 106427, 178726, 120104, 284653, 26, 71, NA, 2660872,  X
200, 203.2, 56370, 341679, 1793217, 207740, 214893, 193388, 66828, 321656, 95, 35, NA, 3195771,  X
201, 204.3, 33416, 160637, 353473, 172596, 546058, 1391188, 609, 25243, 45, 60, NA, 2683220,  X
202, 205.3, 707648, 71012, 923450, 140105, 1409839, 59267, 180309, 545480, 33, 87, NA, 4037110,  X
203, 206.3, 423970, 239897, 56622, 308629, 161362, 749, 121363, 183184, 93, 11, NA, 1495776,  X
204, 207.3, 8232, 113, 350793, 160847, 693150, 71625, 87757, 102179, 64, 68, NA, 1474696,  X
205, 208.3, 1715, 634916, 1061445, 4130, 224543, 93169, 478, 181459, 58, 86, NA, 2201855,  X
206, 209.3, 1698, 10731, 2558, 1833, 161416, 3862, 63945, 25762, 72, 96, NA, 271805,  X
207, 210.3, 15312, 285718, 69283, 38396, 173265, 118268, 9980, 1203577, 38, 65, NA, 1913799,  X
208, 211.3, 223314, 1481, 966697, 317520, 25819, 466520, 23581, 863663, 55, 63, NA, 2888595,  X
209, 212.3, 361691, 1217, 243459, 75005, 39809, 80062, 70976, 183954, 69, 30, NA, 1056173,  X
210, 213.4, 13503, 72260, 476928, 216184, 39757, 998530, 101, 12, 78, 58, NA, 1817275,  X
211, 214.4, 984600, 104441, 1812349, 545, 41806, 375217, 123758, 86185, 80, 69, NA, 3528901,  X
212, 215.4, 119885, 223620, 1859, 59692, 28509, 18648, 380852, 137931, 90, 43, NA, 970996,  X
213, 216.4, 390725, 9629, 111945, 28640, 253365, 338465, 3703, 842217, 74, 94, NA, 1978689,  X
214, 217.4, 232495, 150071, 606376, 107, 290188, 751361, 25773, 20240, 45, 100, NA, 2076611,  X
215, 218.4, 84927, 402687, 6725, 73366, 606, 126089, 296818, 958571, 58, 32, NA, 1949789,  X
216, 219.4, 200112, 60, 126114, 389375, 1889, 598076, 18669, 303059, 45, 52, NA, 1637354,  X
217, 220.4, 4008, 220467, 219334, 198009, 515342, 6521, 54905, 253756, 28, 26, NA, 1472342,  X
218, 221.5, 262508, 227906, 578253, 157759, 228962, 838525, 1217703, 60622, 2, 55, NA, 3572238,  X
219, 222.5, 7, 84172, 105351, 722289, 95940, 413895, 2954, 953609, 72, 60, NA, 2378217,  X
220, 223.5, 193741, 36883, 366880, 588902, 291375, 115100, 76769, 1852505, 71, 78, NA, 3522155,  X
221, 224.5, 114439, 229495, 1057505, 603637, 36942, 2312882, 2822418, 118198, 47, 58, NA, 7295516,  X
222, 225.5, 18141, 116158, 13616, 20192, 219801, 29639, 510716, 81189, 77, 12, NA, 1009452,  X
223, 226.5, 2456612, 225293, 36094, 627911, 14614, 108, 203855, 20763, 15, 75, NA, 3585250,  X
224, 227.5, 209, 989170, 7641, 15952, 628094, 70709, 32893, 27292, 7, 70, NA, 1771960,  X
225, 228.5, 2135, 674, 187843, 179, 8423, 39285, 1594106, 96, 67, 27, NA, 1832741,  X
226, 229.6, 405428, 73126, 82010, 159222, 57538, 991411, 603263, 1022762, 24, 65, NA, 3394760,  X
227, 230.6, 506144, 119910, 192765, 753561, 19958, 12296, 33990, 16296, 21, 16, NA, 1654920,  X
228, 231.6, 17717, 185952, 397663, 98845, 290215, 12232, 1142592, 251529, 62, 46, NA, 2396745,  X
229, 232.6, 168631, 3609, 124955, 251911, 17308, 1132231, 143262, 7616, 96, 30, NA, 1849523,  X
230, 233.6, 38302, 41568, 85750, 25970, 12293, 14132, 14455, 3321, 23, 81, NA, 235791,  X
231, 234.6, 159659, 36955, 124860, 210621, 224011, 216523, 309126, 662236, 42, 42, NA, 1943991,  X
232, 235.6, 354154, 367177, 171092, 34635, 100408, 2183, 46140, 461670, 32, 63, NA, 1537459,  X
233, 236.6, 589667, 269052, 47007, 676198, 171097, 209936, 1408093, 823966, 97, 45, NA, 4195016,  X
234, 237.6, 15960, 13544, 1530, 83108, 192267, 375234, 987, 119845, 87, 16, NA, 802475,  X
235, 238.7, 123057, 135136, 34926, 350174, 416, 405424, 24021, 887053, 12, 34, NA, 1960207,  X
236, 239.7, 77467, 128196, 4213, 1057, 839698, 1093119, 4631, 35476, 5, 24, NA, 2183857,  X
237, 240.7, 1396786, 484859, 104359, 769864, 304411, 92280, 995841, 5508, 86, 54, NA, 4153908,  X
238, 241.7, 125046, 146732, 981938, 44053, 244562, 22842, 51935, 407, 62, 93, NA, 1617515,  X
239, 242.7, 10, 23691, 237679, 602637, 679710, 668667, 338, 189754, 15, 81, NA, 2402486,  X
240, 243.7, 444230, 1189066, 469188, 1095, 1004, 297732, 532536, 94760, 47, 84, NA, 3029611,  X
241, 244.7, 2015772, 80016, 210, 89658, 43005, 3396, 292566, 610600, 48, 35, NA, 3135223,  X
242, 245.7, 74059, 15893, 279044, 39066, 14814, 75054, 115289, 1638806, 85, 38, NA, 2252025,  X
243, 246.8, 3605, 58055, 546265, 1161666, 69982, 1449172, 42371, 131083, 4, 14, NA, 3462199,  X
244, 247.8, 9795, 116300, 247250, 218434, 311808, 281739, 34646, 55960, 21, 16, NA, 1275932,  X
245, 248.8, 154365, 1627845, 142901, 66031, 417355, 1296558, 696147, 700899, 79, 41, NA, 5102101,  X
246, 249.8, 48311, 1119, 126347, 229297, 81032, 33752, 1391, 111, 58, 26, NA, 521360,  X
247, 250.8, 908875, 15704, 15436, 288274, 729010, 52210, 55437, 15746, 16, 61, NA, 2080692,  X
