obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
19, 20.8, 1684089, 33808, 148335, 25420, 33532, 125880, 980601, 68524, 100, 40, NA, 3100189,  X
20, 21.9, 388840, 104974, 331, 119504, 1094, 211844, 121514, 64806, 45, 45, NA, 1012907,  X
21, 22.9, 5856, 2376, 438472, 336095, 18579, 985475, 146699, 262385, 17, 22, NA, 2195937,  X
22, 23.9, 298050, 394266, 578124, 1657399, 4021, 341237, 175938, 166239, 94, 40, NA, 3615274,  X
23, 25.0, 124461, 150136, 194052, 389307, 14382, 919887, 378178, 154455, 20, 25, NA, 2324858,  X
24, 26.0, 45742, 404940, 1453, 355916, 631268, 1828626, 8950, 643168, 61, 81, NA, 3920063,  X
25, 27.1, 277951, 69993, 2025, 744964, 188153, 173786, 1209923, 4695, 34, 21, NA, 2671490,  X
26, 28.1, 1068086, 309224, 41515, 68447, 3769, 2193230, 23283, 57570, 8, 99, NA, 3765124,  X
27, 29.1, 7873, 22043, 107759, 42011, 66449, 1918566, 73334, 424045, 14, 77, NA, 2662080,  X
28, 30.2, 43086, 68361, 32447, 5042, 152479, 217357, 461543, 216853, 98, 82, NA, 1197168,  X
29, 31.2, 813956, 1090571, 176873, 629924, 26492, 122662, 286359, 304033, 55, 62, NA, 3450870,  X
30, 32.3, 1420, 0, 1264746, 9795, 412592, 184852, 231069, 16159, 86, 89, NA, 2120633,  X
31, 33.3, 185345, 870760, 918321, 1058479, 1524, 444742, 112504, 41174, 53, 99, NA, 3632849,  X
32, 34.3, 118965, 1188559, 475836, 51468, 100189, 50931, 645639, 5856, 18, 31, NA, 2637443,  X
33, 35.4, 14770, 134419, 423377, 796643, 198408, 211823, 48342, 6628, 56, 10, NA, 1834410,  X
34, 36.4, 736, 2542, 55722, 179285, 166719, 589879, 100222, 374195, 68, 5, NA, 1469300,  X
35, 37.5, 394864, 482743, 2613426, 114194, 314176, 524448, 520313, 125156, 56, 69, NA, 5089320,  X
36, 38.5, 228660, 801996, 199406, 362125, 27468, 278640, 129831, 88591, 77, 94, NA, 2116717,  X
37, 39.6, 13320, 195195, 405597, 616073, 51347, 1391407, 24074, 837797, 88, 30, NA, 3534810,  X
38, 40.6, 42436, 1048725, 102593, 272087, 1122949, 1067, 83917, 323436, 23, 9, NA, 2997210,  X
39, 41.6, 540588, 4118, 1397713, 226211, 92084, 6520, 95953, 7106, 89, 90, NA, 2370293,  X
40, 42.6, 80556, 241570, 489122, 5945, 73963, 400, 2117, 52365, 48, 2, NA, 946038,  X
41, 43.6, 134956, 5636, 108836, 496876, 142986, 1325, 91012, 2395, 84, 38, NA, 984022,  X
42, 44.7, 140009, 4735, 13506, 16630, 102917, 103327, 37367, 77120, 15, 47, NA, 495611,  X
43, 45.7, 1086820, 827449, 1292, 43241, 538825, 506166, 118239, 684467, 65, 57, NA, 3806499,  X
44, 46.7, 226025, 355429, 395623, 310354, 28578, 10809, 461682, 157529, 45, 49, NA, 1946029,  X
45, 47.8, 1104680, 1153258, 260833, 188229, 3745, 89268, 16866, 7150, 53, 26, NA, 2824029,  X
46, 48.8, 45969, 5254, 162568, 172259, 755979, 444729, 20465, 106617, 23, 45, NA, 1713840,  X
47, 49.9, 400351, 542089, 1807799, 347208, 109036, 1346269, 1310635, 922, 31, 15, NA, 5864309,  X
48, 50.9, 197513, 172722, 206736, 72597, 12375, 609040, 121973, 105, 57, 30, NA, 1393061,  X
49, 51.9, 69720, 461344, 207696, 65330, 96493, 13986, 146455, 608430, 7, 6, NA, 1669454,  X
50, 53.0, 15653, 249788, 668906, 75565, 168005, 304643, 545786, 126005, 62, 9, NA, 2154351,  X
51, 54.0, 40, 363266, 266677, 69195, 85887, 50783, 54449, 129633, 56, 45, NA, 1019930,  X
52, 55.1, 188172, 795103, 529135, 83655, 37066, 31305, 491627, 138515, 81, 8, NA, 2294578,  X
53, 56.1, 343757, 253604, 82172, 498051, 1300663, 28684, 232580, 1806321, 21, 97, NA, 4545832,  X
54, 57.1, 14178, 293237, 780, 177363, 52319, 217737, 1096207, 740967, 63, 80, NA, 2592788,  X
55, 58.2, 83809, 594790, 322184, 4332, 104773, 369, 3834, 405384, 23, 58, NA, 1519475,  X
56, 59.2, 432681, 40327, 79795, 217244, 62851, 310865, 758690, 825319, 46, 87, NA, 2727772,  X
57, 60.3, 210000, 745, 0, 2494417, 957887, 1183378, 169508, 1174178, 23, 85, NA, 6190113,  X
58, 61.3, 2380853, 143627, 554372, 381301, 6993, 92005, 143411, 73465, 15, 93, NA, 3776027,  X
59, 62.3, 8514, 294289, 242564, 257090, 120, 683979, 2692, 104803, 24, 73, NA, 1594051,  X
60, 63.4, 40165, 178690, 3654, 85003, 69421, 2196310, 1162549, 919560, 12, 26, NA, 4655352,  X
61, 64.4, 861870, 190296, 379272, 7494, 0, 427671, 501621, 1112756, 48, 17, NA, 3480980,  X
62, 65.5, 1752, 13801, 18485, 50102, 9909, 30, 172538, 427884, 18, 100, NA, 694501,  X
63, 66.5, 1536505, 170975, 4959, 6536, 703904, 1495040, 269734, 7351, 54, 13, NA, 4195004,  X
64, 67.5, 358657, 112782, 177208, 241214, 535, 515022, 6015, 321660, 76, 22, NA, 1733093,  X
65, 68.6, 3031, 723481, 24344, 2931, 9008, 400514, 696064, 498481, 97, 5, NA, 2357854,  X
66, 69.6, 21096, 204132, 54413, 20, 22228, 1205, 31955, 12039, 46, 5, NA, 347088,  X
67, 70.7, 365793, 324, 268700, 222151, 425646, 86868, 262357, 765402, 72, 79, NA, 2397241,  X
68, 71.7, 135035, 285965, 369137, 28505, 17501, 130815, 738406, 754487, 28, 6, NA, 2459851,  X
69, 72.7, 1792029, 636556, 1551370, 438228, 645494, 16, 8365, 101212, 79, 32, NA, 5173270,  X
70, 73.8, 285419, 252658, 108135, 185042, 440950, 128847, 455296, 3590, 7, 48, NA, 1859937,  X
71, 74.8, 139514, 1269698, 342544, 534625, 1101339, 7348680, 28014, 79594, 80, 92, NA, 10844008,  X
72, 75.9, 353515, 197965, 259066, 391301, 104829, 559951, 47878, 424114, 25, 38, NA, 2338619,  X
73, 76.9, 411234, 126335, 10317, 17665, 483477, 776739, 654083, 583338, 49, 37, NA, 3063188,  X
74, 77.9, 157597, 99465, 413994, 10667, 281844, 17001, 35640, 711451, 73, 18, NA, 1727659,  X
75, 79.0, 1340009, 43, 399202, 497778, 249674, 277833, 294192, 22425, 60, 53, NA, 3081156,  X
76, 80.0, 131389, 463068, 43618, 368, 107866, 198412, 2854, 247414, 10, 22, NA, 1194989,  X
77, 81.1, 259652, 261933, 14500, 1231005, 650, 9559, 12636, 1332721, 8, 85, NA, 3122656,  X
78, 82.1, 11390, 45160, 301399, 188942, 65, 5879, 357598, 1431597, 32, 34, NA, 2342030,  X
79, 83.1, 1882, 25774, 2999858, 19705, 29711, 198314, 420392, 363013, 15, 11, NA, 4058649,  X
80, 84.2, 20406, 106086, 225071, 249696, 352290, 353060, 401137, 255831, 74, 14, NA, 1963577,  X
81, 85.2, 23436, 6990, 159341, 1779, 514371, 124531, 64143, 9705, 96, 85, NA, 904296,  X
82, 86.2, 103405, 3854, 125863, 186117, 1125734, 34577, 287505, 104484, 81, 2, NA, 1971539,  X
83, 87.3, 113844, 921964, 420859, 215094, 155739, 226901, 7023, 519836, 14, 64, NA, 2581260,  X
84, 88.3, 86347, 98336, 1469, 1589, 32663, 1439207, 81133, 268214, 87, 91, NA, 2008958,  X
85, 89.4, 350, 15052, 84560, 2582, 276429, 11115, 1987185, 88950, 84, 89, NA, 2466223,  X
86, 90.4, 16353, 1216, 269516, 77505, 330504, 797839, 490672, 18074, 100, 13, NA, 2001679,  X
87, 91.4, 68584, 325791, 63766, 62458, 9413, 30105, 87421, 905324, 80, 84, NA, 1552862,  X
88, 92.4, 11612, 578310, 10120, 21535, 593438, 32866, 17033, 4124, 25, 43, NA, 1269038,  X
89, 93.4, 426412, 691152, 190956, 147218, 286613, 278841, 9932, 98364, 49, 72, NA, 2129488,  X
90, 94.4, 41304, 3642, 763416, 75348, 91252, 30264, 452802, 872911, 30, 100, NA, 2330939,  X
91, 95.4, 242489, 13184, 336681, 139818, 4496, 129452, 81690, 471494, 73, 33, NA, 1419304,  X
92, 96.5, 1290, 1433, 5453, 241286, 218333, 68965, 305830, 592605, 18, 82, NA, 1435195,  X
93, 97.5, 1601958, 503666, 1057172, 165645, 235999, 687156, 380145, 142, 90, 32, NA, 4631883,  X
94, 98.5, 77357, 52412, 16458, 136875, 216747, 6168, 288353, 69531, 4, 53, NA, 863901,  X
95, 99.5, 46574, 94383, 8750, 41620, 426154, 4153, 87081, 181021, 37, 61, NA, 889736,  X
96, 100.5, 42974, 29442, 5421, 27718, 1482925, 659437, 3274, 13847, 98, 21, NA, 2265038,  X
97, 101.5, 335618, 73036, 23615, 234753, 844746, 445664, 209263, 856340, 16, 57, NA, 3023035,  X
98, 102.5, 3120, 1116607, 1192, 6951, 335386, 24688, 564799, 122778, 43, 20, NA, 2175521,  X
99, 103.5, 33602, 217840, 139489, 95046, 511, 130113, 326872, 71634, 63, 50, NA, 1015107,  X
100, 104.5, 1126866, 69427, 170996, 11567, 62453, 167829, 10721, 2622, 54, 73, NA, 1622481,  X
101, 105.6, 32837, 181892, 2489619, 18, 4, 883400, 8753, 169868, 7, 76, NA, 3766391,  X
102, 106.6, 265606, 4, 961010, 3129, 264544, 7983, 790279, 906822, 90, 52, NA, 3199377,  X
103, 107.6, 131057, 99365, 85782, 61780, 15607, 513860, 790282, 218685, 65, 16, NA, 1916418,  X
104, 108.6, 1108393, 4506, 106314, 125547, 2386, 374987, 880162, 445842, 45, 30, NA, 3048137,  X
105, 109.6, 1364294, 8138, 472794, 14695, 1471888, 220971, 106142, 10325, 14, 52, NA, 3669247,  X
106, 110.6, 202453, 158167, 69, 464141, 6, 90372, 67965, 157966, 3, 87, NA, 1141139,  X
107, 111.6, 25426, 2036409, 184782, 4022, 9335, 93351, 1619727, 17970, 63, 61, NA, 3991022,  X
108, 112.6, 16, 371, 205025, 54312, 3769, 548241, 43647, 27512, 33, 9, NA, 882893,  X
109, 113.6, 241487, 5351, 138238, 787786, 786, 28441, 38384, 219592, 29, 3, NA, 1460065,  X
110, 114.6, 4837, 413075, 363037, 320, 433855, 19863, 157830, 27702, 48, 76, NA, 1420519,  X
111, 115.7, 42564, 1816, 78832, 181610, 5396, 3280, 17808, 717233, 92, 70, NA, 1048539,  X
112, 116.7, 126613, 190369, 68729, 271579, 1199103, 690905, 732434, 10178, 31, 88, NA, 3289910,  X
113, 117.7, 470, 1771, 25041, 491502, 433083, 124220, 53271, 735881, 91, 83, NA, 1865239,  X
114, 118.7, 249427, 49311, 771807, 743539, 644179, 245032, 14346, 591951, 26, 42, NA, 3309592,  X
115, 119.7, 66059, 658260, 62306, 130811, 2087, 4820, 120986, 133860, 45, 25, NA, 1179189,  X
116, 120.7, 6723, 303923, 26510, 301177, 36466, 220806, 543430, 260760, 32, 22, NA, 1699795,  X
117, 121.7, 250688, 30151, 213916, 153042, 30, 22500, 2, 984635, 28, 51, NA, 1654964,  X
118, 122.7, 979131, 42705, 18097, 39631, 22697, 455609, 60904, 100762, 4, 61, NA, 1719536,  X
119, 123.8, 4103, 54614, 40246, 160415, 329335, 522480, 33111, 112014, 65, 54, NA, 1256318,  X
120, 124.8, 573122, 77742, 40642, 3391, 456206, 2308, 195383, 62667, 33, 75, NA, 1411461,  X
121, 125.8, 351621, 202157, 320445, 435473, 1090082, 213490, 100610, 1620547, 87, 21, NA, 4334425,  X
122, 126.8, 50028, 520, 89280, 227764, 484840, 496535, 225220, 80379, 65, 99, NA, 1654566,  X
123, 127.8, 517200, 219502, 648874, 185273, 14566, 971255, 15196, 28505, 72, 24, NA, 2600371,  X
124, 128.8, 38170, 24257, 221956, 1041418, 632463, 3688, 295650, 238771, 16, 48, NA, 2496373,  X
125, 129.8, 52469, 36192, 1049307, 924357, 173862, 4882, 399541, 3, 81, 74, NA, 2640613,  X
126, 130.8, 90, 992735, 51578, 395745, 212839, 322426, 35228, 10195, 75, 28, NA, 2020836,  X
127, 131.8, 524202, 3541, 89993, 149365, 102513, 244442, 409782, 61584, 97, 66, NA, 1585422,  X
128, 132.9, 757810, 600892, 301666, 801336, 633664, 115160, 144521, 250494, 12, 11, NA, 3605543,  X
129, 133.9, 77425, 9881, 331493, 836361, 826328, 189908, 3042, 41794, 21, 49, NA, 2316232,  X
130, 134.9, 4447, 664237, 177285, 329855, 479535, 270580, 651074, 23563, 62, 81, NA, 2600576,  X
131, 135.9, 172589, 797, 112573, 68088, 490448, 187252, 108000, 162319, 23, 54, NA, 1302066,  X
132, 136.9, 6181, 293125, 972603, 4688, 37506, 17606, 340463, 6427, 92, 53, NA, 1678599,  X
133, 137.9, 11883, 14742, 323962, 552743, 52919, 75495, 678973, 63477, 30, 41, NA, 1774194,  X
134, 138.9, 63669, 3443, 623292, 1477, 1853, 782872, 1803352, 274666, 37, 28, NA, 3554624,  X
135, 139.9, 339670, 269879, 16501, 714933, 457181, 59856, 3356, 4649, 70, 37, NA, 1866025,  X
136, 140.9, 2471122, 100055, 8654, 187662, 362224, 268405, 49964, 134975, 87, 3, NA, 3583061,  X
137, 142.0, 80657, 19899, 100665, 96137, 85, 1338270, 80852, 5756, 8, 61, NA, 1722321,  X
138, 143.0, 428591, 25201, 38801, 1444690, 54473, 75, 8560, 763430, 68, 57, NA, 2763821,  X
139, 144.0, 25706, 463551, 366280, 1032961, 659300, 7587, 54626, 43608, 86, 65, NA, 2653619,  X
140, 145.0, 209329, 118006, 959016, 430165, 53908, 28246, 181909, 15748, 28, 13, NA, 1996327,  X
141, 146.0, 30538, 412604, 131032, 1764803, 580497, 103360, 24347, 5769, 14, 43, NA, 3052950,  X
142, 147.0, 373452, 30541, 11225, 78089, 2094679, 1143857, 250689, 1451440, 56, 31, NA, 5433972,  X
143, 148.0, 319343, 64993, 546111, 676110, 25473, 148609, 5542, 39488, 9, 14, NA, 1825669,  X
144, 149.0, 828429, 4962, 1666576, 1521746, 116499, 168303, 144800, 1275, 97, 35, NA, 4452590,  X
145, 150.0, 277243, 98332, 104660, 30575, 60828, 30125, 69801, 62559, 55, 35, NA, 734123,  X
146, 151.1, 19567, 67923, 416360, 246691, 21198, 246086, 9317, 69947, 87, 90, NA, 1097089,  X
147, 152.1, 171514, 986270, 56493, 105858, 79875, 219522, 7319, 402017, 80, 93, NA, 2028868,  X
148, 153.1, 2174, 867577, 768949, 11099, 1065, 305807, 3338555, 17745, 55, 95, NA, 5312971,  X
149, 154.1, 257780, 366359, 649264, 15624, 2971, 331068, 131593, 144394, 47, 39, NA, 1899053,  X
150, 155.1, 138070, 329095, 699997, 282506, 123021, 614107, 9634, 571890, 43, 39, NA, 2768320,  X
151, 156.1, 62, 871416, 14334, 841, 272924, 74405, 224772, 388332, 66, 80, NA, 1847086,  X
152, 157.1, 123, 103702, 231072, 62623, 451313, 136358, 118046, 738194, 97, 47, NA, 1841431,  X
153, 158.1, 5816, 48028, 910208, 1544966, 556830, 347701, 45065, 85474, 3, 43, NA, 3544088,  X
154, 159.1, 692912, 34459, 139628, 2332425, 25014, 1035149, 167386, 550535, 22, 15, NA, 4977508,  X
155, 160.2, 1484444, 908, 351365, 1429874, 54694, 51537, 89097, 1329473, 17, 82, NA, 4791392,  X
156, 161.2, 182279, 507360, 643701, 45294, 7547, 1715394, 94042, 178570, 19, 74, NA, 3374187,  X
157, 162.2, 209400, 108622, 61529, 254058, 59603, 420807, 943, 238892, 27, 84, NA, 1353854,  X
158, 163.2, 35410, 188756, 148111, 25089, 373822, 414167, 28022, 403574, 14, 51, NA, 1616951,  X
159, 164.2, 386338, 72679, 368252, 240920, 11531, 7594, 898104, 258534, 91, 29, NA, 2243952,  X
160, 165.2, 344699, 443829, 28368, 10664, 8856, 77278, 377627, 20985, 43, 37, NA, 1312306,  X
161, 166.2, 253596, 100072, 4185, 168171, 761599, 205373, 128914, 4239, 87, 96, NA, 1626149,  X
162, 167.2, 637925, 759, 2648, 6490, 482701, 24116, 530955, 112798, 75, 48, NA, 1798392,  X
163, 168.2, 15860, 163352, 3918, 28334, 273840, 371731, 216848, 2641, 55, 3, NA, 1076524,  X
164, 169.3, 266335, 64160, 6020, 48699, 1204620, 2011912, 346834, 32097, 10, 79, NA, 3980677,  X
165, 170.3, 88926, 530709, 258615, 54093, 414161, 4534, 17511, 1133576, 55, 63, NA, 2502125,  X
166, 171.3, 2465, 332497, 26190, 446677, 346395, 707452, 536320, 627651, 23, 94, NA, 3025647,  X
167, 172.3, 157453, 128028, 800908, 5190, 112443, 664519, 56165, 274169, 29, 12, NA, 2198875,  X
168, 173.3, 270895, 69273, 20881, 505, 8148, 155405, 75385, 1161376, 73, 92, NA, 1761868,  X
169, 174.3, 495975, 39740, 178817, 1025934, 113447, 505214, 107871, 24446, 98, 82, NA, 2491444,  X
170, 175.3, 1400647, 2476, 26379, 18062, 173826, 194828, 28756, 707110, 4, 90, NA, 2552084,  X
171, 176.3, 75580, 31391, 7796, 123491, 48, 70033, 113874, 130192, 5, 96, NA, 552405,  X
172, 177.3, 39112, 59017, 498836, 37531, 1129883, 8965, 37253, 120302, 1, 43, NA, 1930899,  X
173, 178.4, 57360, 5550, 426819, 1023010, 495790, 41726, 604, 387095, 73, 82, NA, 2437954,  X
174, 179.4, 1267917, 47729, 9406, 69803, 780156, 5362, 629583, 123690, 9, 51, NA, 2933646,  X
175, 180.4, 11732, 370261, 117990, 22935, 337637, 99730, 1515674, 240098, 98, 70, NA, 2716057,  X
176, 181.4, 572217, 345140, 382017, 538980, 826067, 80092, 104914, 2010, 33, 31, NA, 2851437,  X
177, 182.4, 115177, 13, 64882, 14143, 1206174, 413049, 9596, 1496, 8, 42, NA, 1824530,  X
178, 183.4, 13621, 73497, 622219, 83311, 101355, 377662, 234, 378225, 62, 32, NA, 1650124,  X
179, 184.4, 1410188, 33306, 976843, 305722, 212096, 124680, 511075, 7651, 6, 20, NA, 3581561,  X
180, 185.4, 1473664, 541102, 37483, 8641, 334, 99358, 85297, 65064, 91, 29, NA, 2310943,  X
181, 186.4, 8573, 580632, 4627, 395479, 112914, 851155, 2569, 2528, 9, 31, NA, 1958477,  X
182, 187.5, 39874, 23422, 4321, 25303, 39395, 101317, 56846, 2027, 69, 7, NA, 292505,  X
183, 188.5, 86842, 83519, 16202, 970917, 51104, 620418, 788112, 78123, 52, 62, NA, 2695237,  X
184, 189.5, 338328, 5703, 171272, 477962, 6421, 164661, 297820, 152126, 6, 64, NA, 1614293,  X
185, 190.5, 93, 224617, 90172, 317886, 467124, 270, 2510, 424787, 46, 42, NA, 1527459,  X
186, 191.5, 1262317, 48574, 2472, 194271, 14387, 50200, 346231, 731797, 14, 3, NA, 2650249,  X
187, 192.5, 41546, 524580, 98022, 1327361, 415006, 281599, 53852, 338540, 85, 25, NA, 3080506,  X
188, 193.5, 29470, 352755, 1205368, 148181, 111940, 16714, 859666, 243239, 26, 66, NA, 2967333,  X
189, 194.5, 3129354, 17882, 68019, 242849, 710922, 1761, 942640, 12897, 13, 18, NA, 5126324,  X
190, 195.5, 164535, 197376, 189519, 372760, 166, 346514, 375734, 708067, 88, 100, NA, 2354671,  X
191, 196.6, 761192, 1426496, 472620, 1166505, 223008, 45324, 326400, 528391, 88, 15, NA, 4949936,  X
192, 197.6, 37989, 336841, 527717, 143529, 312172, 240787, 364, 24020, 76, 36, NA, 1623419,  X
193, 198.6, 1280443, 2726, 813886, 30648, 399068, 23586, 325685, 14651, 72, 12, NA, 2890693,  X
194, 199.6, 78823, 105592, 1711, 55181, 1413493, 86485, 142682, 439186, 1, 66, NA, 2323153,  X
195, 200.6, 111037, 78740, 48435, 1112327, 687, 141478, 23445, 128819, 83, 84, NA, 1644968,  X
196, 201.6, 83560, 418815, 20926, 41627, 24616, 212982, 51212, 503330, 58, 30, NA, 1357068,  X
197, 202.6, 6694, 38714, 165618, 121144, 412864, 45747, 76852, 328889, 95, 32, NA, 1196522,  X
198, 203.6, 837336, 2737, 106705, 206698, 209537, 209740, 144861, 8588, 15, 81, NA, 1726202,  X
199, 204.6, 572002, 353985, 288240, 24738, 265158, 117380, 377164, 169080, 47, 31, NA, 2167747,  X
200, 205.7, 8649, 659909, 144643, 811312, 10936, 1151938, 4252, 765, 28, 14, NA, 2792404,  X
201, 206.7, 25444, 9401, 59317, 61827, 1126009, 262760, 1514987, 21857, 97, 12, NA, 3081602,  X
202, 207.7, 261719, 46733, 97828, 46554, 5533, 903703, 1669, 3004114, 21, 7, NA, 4367853,  X
203, 208.7, 1767, 493802, 37420, 468933, 6102, 41496, 329238, 2526930, 91, 60, NA, 3905688,  X
204, 209.7, 45872, 33471, 948040, 8867, 429980, 15779, 125270, 397226, 29, 48, NA, 2004505,  X
205, 210.7, 21180, 260244, 168105, 227401, 8098, 233602, 103504, 379905, 36, 36, NA, 1402039,  X
206, 211.7, 366286, 357, 55895, 176769, 760230, 208637, 62954, 8106, 72, 72, NA, 1639234,  X
207, 212.7, 13007, 542652, 1963910, 198929, 55853, 427020, 217057, 285126, 20, 9, NA, 3703554,  X
208, 213.7, 64711, 149535, 51401, 475492, 264511, 1999, 206430, 105566, 46, 74, NA, 1319645,  X
209, 214.8, 491338, 706574, 10783, 361406, 40482, 103120, 268588, 1263, 43, 75, NA, 1983554,  X
210, 215.8, 27669, 7801, 410283, 150772, 71284, 41521, 180443, 43917, 94, 57, NA, 933690,  X
211, 216.8, 3920, 670983, 3600, 56739, 417297, 128052, 276658, 60875, 46, 70, NA, 1618124,  X
212, 217.8, 56461, 662976, 9324, 429981, 170397, 341126, 8326, 53433, 57, 47, NA, 1732024,  X
213, 218.9, 498828, 673413, 52896, 562773, 376226, 243035, 890059, 295205, 84, 27, NA, 3592435,  X
214, 219.9, 111845, 524950, 9561, 120222, 423515, 93612, 776393, 57338, 37, 23, NA, 2117436,  X
215, 220.9, 13, 7503, 2161526, 9970, 597032, 230703, 1628696, 34553, 52, 100, NA, 4669996,  X
216, 222.0, 896134, 24409, 8578, 2485, 2899, 242008, 137576, 13092, 63, 34, NA, 1327181,  X
217, 223.0, 696376, 229921, 51214, 20557, 263543, 63596, 779287, 427421, 36, 23, NA, 2531915,  X
218, 224.1, 19718, 9824, 24666, 119874, 25224, 359735, 809512, 1459108, 23, 74, NA, 2827661,  X
219, 225.1, 88556, 183801, 470904, 15534, 89662, 5221, 318839, 566272, 97, 10, NA, 1738789,  X
220, 226.1, 278804, 2678, 36086, 1679, 31719, 504186, 1512483, 137784, 16, 93, NA, 2505419,  X
221, 227.2, 250, 983985, 85, 65328, 14427, 1133659, 30021, 469, 30, 37, NA, 2228224,  X
222, 228.2, 76750, 359875, 52170, 31611, 47465, 30341, 161387, 152886, 85, 46, NA, 912485,  X
223, 229.2, 54335, 427903, 23299, 41685, 477568, 201535, 21045, 174108, 4, 72, NA, 1421478,  X
224, 230.3, 416317, 31750, 11157, 228460, 4041, 61031, 53212, 286501, 9, 57, NA, 1092469,  X
225, 231.3, 20602, 3412, 2500, 709334, 315749, 657629, 2564, 1187608, 7, 68, NA, 2899398,  X
226, 232.4, 4686, 796815, 518, 2438205, 51314, 6749, 2315, 420, 100, 53, NA, 3301022,  X
227, 233.4, 217140, 1063173, 144576, 12776, 26052, 948080, 1569, 9506, 41, 12, NA, 2422872,  X
228, 234.4, 673639, 712125, 408742, 533290, 216224, 403639, 41060, 55230, 86, 19, NA, 3043949,  X
229, 235.5, 155534, 134140, 88017, 1308985, 76271, 810619, 31999, 148695, 17, 73, NA, 2754260,  X
230, 236.5, 890310, 224534, 160597, 385316, 880713, 684583, 671793, 1163927, 44, 30, NA, 5061773,  X
231, 237.6, 28318, 364, 732892, 165940, 17241, 361703, 43455, 823471, 35, 64, NA, 2173384,  X
232, 238.6, 58672, 77588, 24612, 250729, 368666, 65011, 404703, 60200, 93, 29, NA, 1310181,  X
233, 239.6, 715999, 1921390, 37431, 106888, 47267, 515720, 8291, 203, 90, 82, NA, 3353189,  X
234, 240.6, 75508, 21163, 6864, 183645, 15592, 29046, 5452, 298109, 52, 63, NA, 635379,  X
235, 241.7, 76368, 3686, 88115, 195099, 126592, 708720, 22367, 4151, 59, 59, NA, 1225098,  X
236, 242.7, 259417, 17026, 317759, 42358, 435801, 70770, 834115, 19221, 89, 82, NA, 1996467,  X
237, 243.7, 374817, 362557, 123868, 674286, 87298, 2654144, 277005, 19718, 51, 65, NA, 4573693,  X
238, 244.8, 2904, 377192, 13878, 3113, 399128, 80130, 458287, 101564, 44, 74, NA, 1436196,  X
239, 245.8, 1541055, 1105633, 45566, 36166, 145604, 644150, 723251, 943800, 60, 37, NA, 5185225,  X
240, 246.9, 551491, 1745, 2524762, 103904, 170597, 457532, 52159, 471734, 48, 32, NA, 4333924,  X
241, 247.9, 1796, 308376, 1115, 68311, 49252, 17659, 230034, 273151, 86, 26, NA, 949694,  X
242, 248.9, 2108, 213043, 35518, 2947957, 206738, 48485, 332004, 845523, 84, 59, NA, 4631376,  X
243, 250.0, 18005, 415242, 97566, 63970, 403367, 124525, 50898, 80127, 73, 94, NA, 1253700,  X
244, 251.0, 172742, 88072, 74137, 913903, 1293082, 97918, 48973, 182930, 67, 30, NA, 2871757,  X
245, 252.0, 110596, 407414, 292723, 221019, 125143, 661391, 1820157, 221021, 72, 77, NA, 3859464,  X
246, 253.1, 380418, 51970, 82188, 854, 18384, 127113, 261815, 686293, 32, 7, NA, 1609035,  X
