obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
28, 29.3, 1711454, 903, 12126, 50506, 765913, 1328214, 461246, 225700, 56, 57, NA, 4556062,  X
29, 30.3, 290890, 617194, 203184, 91552, 333612, 784694, 485657, 720884, 97, 6, NA, 3527667,  X
30, 31.3, 318495, 409961, 560491, 314570, 18369, 32105, 63354, 970283, 9, 61, NA, 2687628,  X
31, 32.3, 170195, 52475, 187546, 920088, 129940, 16, 350350, 492493, 71, 50, NA, 2303103,  X
32, 33.4, 33043, 4751, 63845, 189478, 82707, 69622, 23821, 819324, 62, 16, NA, 1286591,  X
33, 34.4, 746951, 537068, 11434, 75392, 35923, 3, 879955, 524855, 55, 61, NA, 2811581,  X
34, 35.4, 72412, 33311, 98472, 1152813, 163794, 2246775, 672, 74806, 44, 4, NA, 3843055,  X
35, 36.4, 1165452, 135566, 957487, 24000, 45429, 6151, 1, 10234, 72, 88, NA, 2344320,  X
36, 37.4, 47892, 11596, 23940, 257064, 891306, 3006, 1379424, 2029, 47, 24, NA, 2616257,  X
37, 38.4, 87598, 257340, 259611, 33138, 78475, 2479, 27003, 46180, 84, 91, NA, 791824,  X
38, 39.4, 1216224, 280419, 1687642, 36707, 657191, 31487, 86703, 1910784, 56, 51, NA, 5907157,  X
39, 40.4, 45547, 361529, 552251, 1430608, 1397917, 285293, 11271, 139959, 97, 85, NA, 4224375,  X
40, 41.5, 189776, 751922, 75864, 630764, 3212, 657747, 55334, 2662992, 36, 87, NA, 5027611,  X
41, 42.5, 67784, 573024, 917959, 875931, 255453, 141096, 965238, 419689, 8, 90, NA, 4216174,  X
42, 43.5, 282656, 1068895, 381602, 51579, 511159, 312894, 43378, 84372, 18, 36, NA, 2736535,  X
43, 44.5, 267274, 283996, 452921, 83347, 607775, 19654, 72916, 3304, 91, 48, NA, 1791187,  X
44, 45.5, 23352, 226163, 4801, 3038, 331371, 24667, 406656, 76564, 56, 29, NA, 1096612,  X
45, 46.5, 554, 5280, 30659, 559, 356710, 16937, 5835, 140951, 73, 24, NA, 557485,  X
46, 47.5, 145, 5260, 34308, 64921, 1273821, 6313, 2700731, 163273, 76, 41, NA, 4248772,  X
47, 48.5, 200956, 1591, 18976, 23441, 117915, 4529, 297034, 2267047, 23, 57, NA, 2931489,  X
48, 49.6, 283057, 153833, 10521, 1140, 191411, 28907, 985816, 778528, 93, 2, NA, 2433213,  X
49, 50.6, 490457, 248935, 46648, 18853, 14577, 3993, 1900290, 265383, 17, 92, NA, 2989136,  X
50, 51.6, 27299, 208443, 164935, 70113, 25726, 66877, 88599, 0, 98, 89, NA, 651992,  X
51, 52.6, 49329, 20183, 92492, 163926, 2306166, 569488, 46, 250917, 42, 35, NA, 3452547,  X
52, 53.6, 34315, 194895, 7366, 92259, 350678, 588139, 266, 172033, 27, 87, NA, 1439951,  X
53, 54.6, 8587, 339529, 172046, 160624, 36614, 5245, 95632, 74314, 26, 5, NA, 892591,  X
54, 55.6, 459057, 5329, 315148, 10828, 316454, 155367, 363656, 154943, 40, 32, NA, 1780782,  X
55, 56.6, 12290, 221832, 25318, 315333, 137035, 456843, 655597, 114897, 51, 65, NA, 1939145,  X
56, 57.7, 48, 683891, 59430, 542407, 619802, 171022, 162913, 730593, 80, 31, NA, 2970106,  X
57, 58.7, 87665, 104281, 1482, 143558, 175822, 550821, 409377, 164601, 74, 89, NA, 1637607,  X
58, 59.7, 722005, 873106, 190198, 2427, 36578, 187958, 92271, 10751, 81, 25, NA, 2115294,  X
59, 60.7, 7009, 273755, 286384, 119280, 429797, 657049, 57019, 851610, 13, 9, NA, 2681903,  X
60, 61.7, 2936, 212704, 197678, 698607, 568310, 44519, 1131, 2491, 10, 41, NA, 1728376,  X
61, 62.7, 266566, 62839, 500682, 34576, 604643, 154786, 663664, 691, 23, 32, NA, 2288447,  X
62, 63.7, 128329, 154806, 106770, 137339, 147052, 1193238, 127407, 338536, 77, 52, NA, 2333477,  X
63, 64.7, 189904, 181008, 103513, 17258, 6181, 1685378, 101125, 112084, 42, 97, NA, 2396451,  X
64, 65.8, 199475, 653327, 89158, 163763, 546, 3837, 300098, 5618, 79, 94, NA, 1415822,  X
65, 66.8, 1503663, 1511010, 862254, 373318, 32045, 93987, 198938, 64605, 99, 57, NA, 4639820,  X
66, 67.8, 337115, 1231219, 0, 2175, 3448, 361607, 975846, 229725, 60, 18, NA, 3141135,  X
67, 68.8, 1546, 211297, 29504, 170198, 678820, 200737, 195766, 146289, 83, 40, NA, 1634157,  X
68, 69.8, 112782, 41989, 236181, 2293, 579676, 171139, 574988, 185728, 62, 46, NA, 1904776,  X
69, 70.8, 371990, 257514, 776112, 63863, 257322, 11551, 125983, 25199, 5, 29, NA, 1889534,  X
70, 71.8, 18819, 16582, 1237861, 69614, 322500, 30445, 33840, 866782, 87, 53, NA, 2596443,  X
71, 72.8, 66627, 397847, 665435, 181721, 222082, 37885, 483763, 295949, 21, 73, NA, 2351309,  X
72, 73.8, 199747, 653265, 312926, 68358, 219871, 653049, 256919, 7321, 37, 44, NA, 2371456,  X
73, 74.9, 1122324, 297188, 106234, 335902, 101479, 1360, 272574, 122704, 65, 24, NA, 2359765,  X
74, 75.9, 137027, 650500, 455211, 32893, 21282, 41028, 307592, 137641, 14, 40, NA, 1783174,  X
75, 76.9, 1278397, 487021, 302, 730524, 230454, 523974, 54918, 25584, 5, 44, NA, 3331174,  X
76, 77.9, 1050182, 150375, 1198892, 345, 319242, 712631, 265226, 6, 32, 87, NA, 3696899,  X
77, 78.9, 77876, 262677, 1783874, 178070, 189056, 385879, 807207, 171440, 6, 32, NA, 3856079,  X
78, 79.9, 3139104, 148155, 191017, 21675, 282125, 246253, 762373, 91183, 93, 41, NA, 4881885,  X
79, 80.9, 88991, 125582, 7079, 235201, 500705, 71063, 382125, 2099765, 100, 12, NA, 3510511,  X
80, 81.9, 370, 11476, 586558, 1067723, 258074, 108780, 378, 29773, 47, 26, NA, 2063132,  X
81, 83.0, 409230, 529212, 83958, 292910, 60290, 60414, 213492, 6484, 98, 43, NA, 1655990,  X
82, 84.0, 135241, 8408, 54370, 74258, 26969, 147, 411630, 779337, 65, 74, NA, 1490360,  X
83, 85.0, 157327, 249783, 52381, 875854, 10726, 1115828, 199582, 24548, 89, 39, NA, 2686029,  X
84, 86.0, 1395, 189035, 704421, 594859, 442332, 140109, 51010, 81549, 74, 66, NA, 2204710,  X
85, 87.0, 132545, 20443, 45249, 174983, 609321, 1404, 12216, 265061, 94, 66, NA, 1261222,  X
86, 88.0, 498296, 1427544, 1129, 288504, 284097, 58, 5367, 177020, 72, 17, NA, 2682015,  X
87, 89.0, 157138, 389804, 722296, 148542, 4972, 184683, 715499, 258550, 2, 33, NA, 2581484,  X
88, 90.0, 19634, 244321, 61497, 60089, 683, 196673, 33625, 614299, 40, 55, NA, 1230821,  X
89, 91.1, 960995, 755994, 486474, 517040, 2590, 1954719, 33225, 359528, 75, 77, NA, 5070565,  X
90, 92.1, 53752, 190808, 436960, 568815, 1428655, 853849, 277242, 170011, 66, 20, NA, 3980092,  X
91, 93.1, 286023, 62174, 582493, 654718, 115310, 54420, 394119, 1548, 37, 29, NA, 2150805,  X
92, 94.1, 3950693, 169432, 627753, 402684, 120745, 49689, 24984, 332532, 20, 82, NA, 5678512,  X
93, 95.1, 1468, 179540, 17047, 332800, 212, 48, 119465, 6312, 9, 89, NA, 656892,  X
94, 96.1, 166941, 86575, 446870, 111691, 485604, 84849, 1059776, 83126, 63, 35, NA, 2525432,  X
95, 97.1, 358223, 2776, 227962, 514, 4401, 859723, 196767, 29496, 62, 1, NA, 1679862,  X
96, 98.1, 974610, 61607, 158821, 631362, 14197, 480101, 1306184, 355545, 49, 35, NA, 3982427,  X
97, 99.2, 545475, 1414, 78308, 319460, 966057, 202649, 177193, 315626, 38, 86, NA, 2606182,  X
98, 100.2, 36925, 353470, 156509, 1241, 266646, 8084, 263592, 320721, 16, 88, NA, 1407188,  X
99, 101.2, 858089, 556, 1133572, 729558, 7305, 344743, 239512, 75553, 80, 55, NA, 3388888,  X
100, 102.2, 14575, 1818880, 314471, 270673, 12616, 57731, 456487, 442349, 25, 20, NA, 3387782,  X
101, 103.2, 8863, 27079, 480475, 18320, 4807, 1013332, 1243517, 2281, 26, 15, NA, 2798674,  X
102, 104.2, 0, 4432, 80322, 2293, 304959, 100812, 484655, 259368, 39, 69, NA, 1236841,  X
103, 105.2, 445, 166650, 67890, 495999, 305277, 626, 4737, 325396, 46, 25, NA, 1367020,  X
104, 106.2, 78364, 86844, 65545, 83263, 241307, 339233, 1444, 57276, 24, 77, NA, 953276,  X
105, 107.2, 419747, 256661, 51201, 854, 1956289, 587615, 707394, 88918, 22, 95, NA, 4068679,  X
106, 108.3, 216835, 154294, 283637, 131524, 566459, 149, 142944, 785940, 83, 77, NA, 2281782,  X
107, 109.3, 36949, 739125, 73038, 68056, 485948, 889765, 113, 62234, 88, 13, NA, 2355228,  X
108, 110.3, 256502, 698317, 87975, 2657, 43772, 178423, 1046627, 170565, 50, 65, NA, 2484838,  X
109, 111.3, 223075, 728722, 559101, 24475, 24486, 47740, 404454, 52155, 68, 75, NA, 2064208,  X
110, 112.3, 19058, 2003755, 228597, 115279, 10988, 413463, 1274, 844754, 30, 68, NA, 3637168,  X
111, 113.3, 63251, 1663879, 2591, 102777, 462672, 16054, 17235, 36040, 55, 46, NA, 2364499,  X
112, 114.3, 20665, 32314, 20596, 21966, 2064, 1067811, 179196, 95633, 26, 32, NA, 1440245,  X
113, 115.3, 194370, 1734, 120, 246265, 4210, 183406, 120842, 225538, 1, 84, NA, 976485,  X
114, 116.4, 662313, 526773, 575283, 315378, 137741, 735131, 1116117, 114949, 85, 83, NA, 4183685,  X
115, 117.4, 83095, 123090, 96947, 8463, 255931, 172934, 474179, 3468, 100, 87, NA, 1218107,  X
116, 118.4, 9660, 78000, 45588, 291677, 63149, 587878, 4572, 34136, 94, 91, NA, 1114660,  X
117, 119.4, 13722, 137488, 600997, 807570, 327763, 1320, 924985, 16541, 38, 92, NA, 2830386,  X
118, 120.4, 206521, 985715, 1764315, 721, 201435, 250198, 537450, 98611, 11, 53, NA, 4044966,  X
119, 121.4, 579318, 9778, 118353, 938097, 496558, 191718, 333119, 231556, 8, 32, NA, 2898497,  X
120, 122.4, 137352, 160194, 19283, 42149, 718425, 24418, 11713, 342525, 64, 6, NA, 1456059,  X
121, 123.4, 114439, 3373, 379928, 14367, 13224, 230347, 515110, 42, 95, 45, NA, 1270830,  X
122, 124.4, 463213, 215804, 1035731, 1150608, 1271671, 208947, 1208527, 28825, 65, 55, NA, 5583326,  X
123, 125.5, 418514, 1165116, 373389, 195852, 435783, 121367, 836252, 177703, 18, 23, NA, 3723976,  X
124, 126.5, 395584, 195019, 70401, 1137994, 59030, 66764, 5505, 163871, 1, 19, NA, 2094168,  X
125, 127.5, 599535, 13356, 637567, 710472, 377209, 7040, 4377, 190154, 10, 47, NA, 2539710,  X
126, 128.5, 368788, 9502, 1398859, 15469, 38867, 1278532, 28454, 717720, 82, 37, NA, 3856191,  X
127, 129.5, 59568, 859, 15160, 112558, 43780, 130378, 1042400, 480697, 12, 61, NA, 1885400,  X
128, 130.5, 420624, 148960, 611824, 119660, 965242, 1932, 726923, 1055325, 14, 6, NA, 4050490,  X
129, 131.5, 390218, 301879, 745469, 10982, 22590, 2038, 102589, 39010, 3, 46, NA, 1614775,  X
130, 132.5, 144851, 7107, 354392, 184447, 988776, 724484, 66526, 720075, 88, 95, NA, 3190658,  X
131, 133.6, 4423, 501, 218502, 40163, 1225475, 68162, 429428, 669849, 14, 51, NA, 2656503,  X
132, 134.6, 2931, 278037, 17575, 303188, 266620, 245033, 5754, 195294, 55, 4, NA, 1314432,  X
133, 135.6, 349407, 31807, 51017, 26278, 9270, 733199, 1900, 234294, 27, 88, NA, 1437172,  X
134, 136.6, 654448, 1820509, 2223, 220183, 614, 30926, 364809, 1691421, 35, 50, NA, 4785133,  X
135, 137.6, 64683, 960, 503982, 63930, 36066, 45861, 597728, 12178, 58, 28, NA, 1325388,  X
136, 138.6, 4987, 201791, 15272, 26406, 13166, 90470, 129721, 227432, 3, 84, NA, 709245,  X
137, 139.6, 171653, 704266, 401671, 433392, 21514, 875179, 4700, 224025, 29, 20, NA, 2836400,  X
138, 140.6, 405704, 398718, 62668, 391839, 183884, 514065, 52124, 559498, 82, 75, NA, 2568500,  X
139, 141.7, 944483, 6365, 423989, 52474, 2397276, 545289, 802079, 8059, 46, 39, NA, 5180014,  X
140, 142.7, 21647, 785108, 938, 326282, 80050, 221565, 533353, 154397, 67, 46, NA, 2123340,  X
141, 143.7, 542105, 426629, 47951, 34945, 13841, 44010, 955, 1236425, 95, 29, NA, 2346861,  X
142, 144.7, 203709, 1462442, 229746, 7963, 59193, 584224, 462407, 601861, 10, 18, NA, 3611545,  X
143, 145.7, 817362, 409712, 387093, 4939, 507556, 342109, 257540, 111366, 46, 79, NA, 2837677,  X
144, 146.7, 105526, 11671, 106367, 25, 1135103, 290220, 266104, 363, 59, 64, NA, 1915379,  X
145, 147.7, 147094, 86155, 19230, 459063, 449470, 42102, 16687, 66583, 48, 2, NA, 1286384,  X
146, 148.7, 386317, 135464, 49376, 363136, 1936817, 69017, 67156, 138568, 15, 72, NA, 3145851,  X
147, 149.8, 10465, 226693, 30518, 160333, 141426, 8872, 35873, 5491, 54, 93, NA, 619671,  X
148, 150.8, 416170, 111188, 60284, 2829, 37402, 505772, 33879, 224109, 15, 49, NA, 1391633,  X
149, 151.8, 289880, 241597, 103, 606566, 191425, 42258, 133481, 1565669, 31, 42, NA, 3070979,  X
150, 152.8, 2755, 945, 93245, 421398, 771139, 31258, 307637, 48872, 63, 92, NA, 1677249,  X
151, 153.8, 169616, 1055119, 380102, 528324, 642095, 67932, 120555, 13844, 23, 68, NA, 2977587,  X
152, 154.8, 392494, 93291, 127493, 52269, 537, 298658, 234598, 92159, 31, 93, NA, 1291499,  X
153, 155.8, 85084, 9364, 21304, 186335, 948374, 47371, 468402, 2892963, 79, 78, NA, 4659197,  X
154, 156.8, 349439, 230348, 55507, 1486294, 7507, 49729, 905041, 26555, 67, 67, NA, 3110420,  X
155, 157.9, 3442, 416966, 948026, 64853, 799685, 512967, 267425, 45549, 96, 91, NA, 3058913,  X
156, 158.9, 29170, 3234, 569432, 43484, 344509, 241550, 284695, 21306, 50, 81, NA, 1537380,  X
157, 159.9, 445051, 597063, 162974, 725689, 207282, 39263, 514468, 422880, 9, 71, NA, 3114670,  X
158, 160.9, 1041107, 309514, 1341, 130336, 84899, 31647, 65995, 10086, 58, 61, NA, 1674925,  X
159, 161.9, 216909, 492506, 756617, 61611, 39290, 263789, 779929, 242190, 17, 27, NA, 2852841,  X
160, 162.9, 174917, 999407, 18891, 308087, 2813724, 46789, 83023, 150137, 31, 44, NA, 4594975,  X
161, 163.9, 429579, 819909, 583488, 58164, 23790, 111188, 37726, 4709, 83, 1, NA, 2068553,  X
162, 164.9, 399580, 64798, 5890, 146318, 283581, 227735, 340379, 460307, 86, 34, NA, 1928588,  X
163, 166.0, 728819, 788681, 122466, 57252, 181119, 16597, 230761, 491848, 21, 59, NA, 2617543,  X
164, 167.0, 0, 23794, 713064, 1545576, 120014, 34538, 328275, 135442, 24, 53, NA, 2900703,  X
165, 168.0, 156346, 189214, 51628, 217717, 111960, 215583, 55138, 290936, 54, 86, NA, 1288522,  X
166, 169.0, 305125, 270981, 196273, 4512, 15995, 278741, 475832, 305987, 100, 49, NA, 1853446,  X
167, 170.0, 394, 565597, 845235, 16237, 733101, 51937, 153792, 227925, 32, 39, NA, 2594218,  X
168, 171.0, 407807, 300, 302426, 788352, 1117, 55, 2154, 356665, 1, 5, NA, 1858876,  X
169, 172.0, 378274, 28771, 221660, 355026, 1274888, 20444, 861735, 660867, 46, 81, NA, 3801665,  X
170, 173.0, 72968, 2797196, 1023703, 179904, 412514, 135508, 54740, 74709, 45, 13, NA, 4751242,  X
171, 174.1, 7666, 333251, 398389, 297353, 3991, 933, 230507, 4002, 39, 58, NA, 1276092,  X
172, 175.1, 1906683, 94762, 122307, 72487, 366381, 713, 192, 47816, 14, 43, NA, 2611341,  X
173, 176.1, 706088, 519973, 644608, 431098, 4117, 474655, 276540, 3871, 5, 68, NA, 3060950,  X
174, 177.1, 442669, 803211, 264384, 54340, 63894, 7643, 12356, 469913, 22, 9, NA, 2118410,  X
175, 178.1, 157964, 188871, 475735, 463828, 190488, 8347, 146471, 22976, 10, 4, NA, 1654680,  X
176, 179.1, 135610, 10921, 149318, 2112, 510396, 5301, 1090371, 49127, 63, 63, NA, 1953156,  X
177, 180.1, 115068, 7801, 151884, 355581, 324202, 2655, 267946, 258934, 93, 16, NA, 1484071,  X
178, 181.1, 699030, 202254, 39558, 3522, 738048, 852910, 80872, 100007, 20, 14, NA, 2716201,  X
179, 182.2, 141171, 528141, 110257, 522100, 24045, 27270, 27502, 16327, 86, 30, NA, 1396813,  X
180, 183.2, 10161, 14371, 918076, 29083, 142506, 468586, 570235, 1109936, 7, 88, NA, 3262954,  X
181, 184.2, 11558, 10812, 257, 4849, 822497, 247, 465852, 2087, 36, 97, NA, 1318159,  X
182, 185.2, 248351, 32281, 4, 107163, 534799, 181575, 394277, 1617, 68, 31, NA, 1500067,  X
183, 186.2, 31951, 210093, 2423386, 418826, 186605, 126372, 577594, 94769, 90, 96, NA, 4069596,  X
184, 187.2, 2995534, 105007, 999104, 118706, 1432, 336101, 1197463, 81114, 91, 91, NA, 5834461,  X
185, 188.2, 69565, 904826, 858, 110310, 35379, 748317, 91233, 17037, 43, 44, NA, 1977525,  X
186, 189.2, 113129, 86657, 457, 40, 174, 286935, 501888, 12134, 91, 85, NA, 1001414,  X
187, 190.3, 50954, 1057419, 674794, 692456, 260984, 1194, 2047, 479576, 62, 100, NA, 3219424,  X
188, 191.3, 411987, 1023723, 124245, 25316, 436124, 220411, 156, 128818, 17, 7, NA, 2370780,  X
189, 192.3, 567089, 124432, 692145, 33256, 514, 515668, 710362, 87661, 45, 20, NA, 2731127,  X
190, 193.3, 135618, 194, 26045, 68233, 380469, 612474, 103261, 50813, 95, 45, NA, 1377107,  X
191, 194.3, 880601, 509185, 1582, 200, 15807, 643, 309227, 293579, 79, 94, NA, 2010824,  X
192, 195.3, 556658, 579809, 307557, 633817, 357765, 480492, 90135, 688913, 72, 25, NA, 3695146,  X
193, 196.3, 5329, 357787, 835046, 379956, 67915, 344589, 5724, 569084, 3, 65, NA, 2565430,  X
194, 197.3, 90489, 198637, 17, 142556, 1058612, 1498, 360, 585051, 39, 26, NA, 2077220,  X
195, 198.3, 386308, 353253, 108945, 44848, 25163, 276811, 733196, 37424, 12, 26, NA, 1965948,  X
196, 199.4, 2, 39441, 2347, 1022514, 1065431, 21146, 435, 823106, 45, 35, NA, 2974422,  X
197, 200.4, 2295, 88285, 619595, 28444, 159759, 31082, 560125, 35871, 71, 89, NA, 1525456,  X
198, 201.4, 419, 1575, 34724, 802521, 42416, 321865, 139513, 1638, 4, 13, NA, 1344671,  X
199, 202.4, 486237, 1110041, 2501664, 323440, 59452, 4257309, 228687, 722325, 14, 96, NA, 9689155,  X
200, 203.4, 27876, 1182, 693454, 231150, 258105, 18884, 257242, 304535, 71, 50, NA, 1792428,  X
201, 204.4, 5260, 167706, 15327, 137907, 189176, 154226, 184542, 11560, 85, 49, NA, 865704,  X
202, 205.4, 404581, 87102, 253879, 15925, 19968, 454308, 68352, 1695680, 49, 17, NA, 2999795,  X
203, 206.5, 453869, 865, 87108, 36553, 90163, 163958, 274975, 40743, 69, 79, NA, 1148234,  X
204, 207.5, 525743, 170152, 316094, 253135, 28078, 35185, 410218, 507726, 2, 59, NA, 2246331,  X
205, 208.5, 28382, 1029081, 248693, 316146, 11266, 315064, 50512, 853532, 43, 30, NA, 2852676,  X
206, 209.5, 116147, 38818, 567, 118025, 148803, 90062, 16460, 1211267, 48, 64, NA, 1740149,  X
207, 210.5, 87337, 287001, 90216, 1475363, 100501, 3362174, 301441, 46473, 33, 92, NA, 5750506,  X
208, 211.5, 11976, 172407, 1126874, 438, 2103435, 294, 696354, 5700, 67, 34, NA, 4117478,  X
209, 212.5, 156354, 578819, 2285779, 90139, 469151, 33212, 3540, 798517, 37, 90, NA, 4415511,  X
210, 213.5, 5384, 22862, 358170, 98511, 266603, 498851, 285248, 137882, 2, 10, NA, 1673511,  X
211, 214.5, 99693, 6261, 48997, 43307, 132533, 8429, 6595, 29604, 66, 23, NA, 375419,  X
212, 215.6, 48342, 4181, 17681, 213051, 171631, 17735, 511654, 1166374, 61, 27, NA, 2150649,  X
213, 216.6, 146012, 0, 50006, 13766, 15678, 454819, 1324454, 31976, 21, 57, NA, 2036711,  X
214, 217.6, 130567, 1156323, 37625, 1355088, 257114, 256, 168164, 5803, 75, 24, NA, 3110940,  X
215, 218.6, 583423, 60954, 2917, 88324, 283854, 359231, 7641, 10669, 77, 3, NA, 1397013,  X
216, 219.6, 59995, 123949, 215385, 266745, 472742, 338594, 3387, 473849, 8, 34, NA, 1954646,  X
217, 220.6, 92970, 368820, 350017, 37193, 207916, 26370, 10998, 75159, 38, 22, NA, 1169443,  X
218, 221.6, 175731, 6428, 76651, 114903, 389906, 21741, 358114, 44952, 83, 17, NA, 1188426,  X
219, 222.6, 4197, 593802, 45, 377, 46415, 0, 7742, 1004057, 98, 36, NA, 1656635,  X
220, 223.7, 38418, 938642, 516141, 22087, 95865, 376457, 70, 792689, 57, 85, NA, 2780369,  X
221, 224.7, 713568, 24140, 9431, 376374, 172037, 36643, 75617, 23645, 94, 68, NA, 1431455,  X
222, 225.7, 190433, 690045, 22759, 52419, 1087174, 4362, 676629, 1409565, 18, 37, NA, 4133386,  X
223, 226.7, 15778, 523056, 91732, 150095, 334142, 65419, 256687, 4094, 67, 11, NA, 1441003,  X
224, 227.7, 192418, 104983, 742229, 18908, 1490, 639559, 16428, 23472, 97, 97, NA, 1739487,  X
225, 228.7, 574995, 2098, 34008, 102237, 773633, 4963, 450158, 38505, 65, 49, NA, 1980597,  X
226, 229.7, 327699, 156786, 93739, 198978, 124572, 63178, 376759, 48893, 21, 85, NA, 1390604,  X
227, 230.7, 415919, 1311224, 375326, 445647, 1660, 22337, 48206, 4227, 73, 21, NA, 2624546,  X
228, 231.8, 481486, 296856, 672057, 34208, 188022, 322046, 645931, 321706, 48, 94, NA, 2962312,  X
229, 232.8, 401531, 241131, 73, 369876, 136979, 83223, 99796, 79946, 36, 57, NA, 1412555,  X
230, 233.8, 734612, 458018, 32087, 794616, 32539, 680727, 74328, 631205, 10, 88, NA, 3438132,  X
231, 234.8, 28080, 76426, 8693, 13119, 28358, 285742, 137290, 1777, 49, 20, NA, 579485,  X
232, 235.8, 93183, 267902, 13180, 1716150, 159, 244460, 1103832, 120778, 66, 2, NA, 3559644,  X
233, 236.8, 1177664, 93146, 212127, 354054, 42488, 628768, 507859, 283327, 38, 2, NA, 3299433,  X
234, 237.8, 754926, 131592, 137498, 410573, 5286, 114268, 320989, 198, 89, 78, NA, 1875330,  X
235, 238.8, 128817, 197124, 288985, 7140, 477015, 602287, 131361, 627299, 52, 47, NA, 2460028,  X
236, 239.9, 493064, 908679, 292452, 106753, 586515, 3972, 162460, 62, 33, 28, NA, 2553957,  X
237, 240.9, 201893, 3978, 218, 405606, 4393, 606713, 772724, 19011, 6, 65, NA, 2014536,  X
238, 241.9, 242864, 149173, 205764, 95410, 165934, 128526, 657072, 3055, 18, 19, NA, 1647798,  X
239, 242.9, 8139, 403092, 6087, 1578, 569685, 296863, 609321, 165743, 96, 49, NA, 2060508,  X
240, 243.9, 227333, 16, 65500, 90338, 590354, 35556, 791529, 13615, 90, 8, NA, 1814241,  X
241, 244.9, 806605, 334332, 1925, 184741, 91521, 380084, 1000, 218212, 54, 31, NA, 2018420,  X
242, 245.9, 175095, 150072, 141105, 650724, 110983, 62360, 265881, 159273, 20, 62, NA, 1715493,  X
243, 246.9, 53048, 7959, 31180, 61545, 321172, 662754, 173187, 199116, 75, 32, NA, 1509961,  X
244, 248.0, 30339, 182829, 1738019, 274491, 17524, 139438, 62660, 141965, 50, 31, NA, 2587265,  X
245, 249.0, 315191, 447725, 442624, 154080, 367382, 3210, 262831, 43610, 85, 14, NA, 2036653,  X
246, 250.0, 148593, 828893, 56339, 1014267, 535358, 301528, 18261, 266317, 94, 37, NA, 3169556,  X
247, 251.0, 832642, 128372, 271027, 1101, 146815, 105, 251416, 253683, 67, 45, NA, 1885161,  X
