1677766180.000000, 1677766180.000000, 1677766180.000000
32.000000, 32.000000, 32.000000
-5,-11,66
-3,-12,65
-2,-13,63
-3,-14,63
-3,-13,63
-3,-14,61
-3,-14,62
-4,-13,64
-5,-13,64
-4,-12,66
-3,-12,64
-2,-13,63
-2,-13,64
-3,-13,63
-2,-13,62
-4,-12,64
-4,-12,65
-4,-11,66
-6,-12,63
-3,-13,63
-3,-13,63
-3,-12,63
-3,-13,64
-3,-12,64
-3,-13,64
-3,-13,63
-4,-12,64
-3,-12,63
-3,-12,64
-3,-12,64
-3,-13,64
-3,-13,64
-3,-13,63
-4,-13,63
-3,-13,63
-3,-13,63
-3,-12,64
-2,-12,64
-3,-13,64
-3,-13,64
-2,-12,64
-4,-13,63
-3,-13,63
-3,-13,63
-3,-13,63
-2,-13,63
-3,-13,64
-3,-13,64
-3,-13,63
-3,-12,63
-2,-13,64
-3,-13,63
-3,-13,63
-3,-13,64
-3,-13,64
-3,-13,63
-3,-12,64
-2,-12,65
-3,-12,63
-4,-13,64
-3,-13,63
-4,-12,63
-4,-12,64
-3,-12,64
-3,-12,63
-4,-12,64
-4,-12,64
-4,-12,64
-4,-12,64
-4,-13,63
-3,-13,63
-3,-13,63
-3,-12,64
-4,-12,65
-4,-12,64
-3,-14,62
-3,-14,62
-3,-13,64
-3,-12,64
-3,-13,64
-4,-12,64
-5,-12,64
-4,-12,63
-6,-13,63
-2,-12,63
-4,-11,63
-1,-13,64
-2,-10,66
-3,-9,66
-4,-11,64
-5,-13,64
-5,-12,63
-4,-12,63
-4,-11,64
-4,-11,64
-3,-12,64
-4,-12,63
-4,-12,64
-3,-12,64
-3,-12,64
-3,-12,63
-3,-12,64
-4,-12,63
-3,-12,63
-4,-12,64
-4,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-4,-12,64
-3,-12,64
-3,-12,64
-3,-12,64
-2,-12,64
-3,-13,63
-3,-12,64
-3,-12,64
-3,-12,64
-3,-12,63
-4,-12,64
-3,-12,64
-3,-12,64
-3,-12,63
-3,-12,64
-3,-12,64
-3,-12,64
-2,-12,63
-3,-12,63
-3,-11,64
-3,-12,64
-3,-13,63
-3,-13,62
-5,-13,62
-6,-12,62
-7,-11,63
-8,-11,64
-9,-10,64
-11,-10,64
-11,-10,64
-11,-10,64
-11,-10,64
-11,-11,63
-9,-11,63
-8,-11,63
-8,-10,63
-9,-10,64
-10,-9,64
-11,-10,63
-11,-10,63
-11,-10,63
-10,-10,64
-9,-10,64
-9,-10,63
-10,-11,63
-9,-10,63
-10,-11,63
-11,-10,63
-12,-9,63
-12,-9,63
-12,-10,63
-12,-9,64
-11,-9,64
-12,-7,66
-13,-8,68
-11,-7,68
-9,-7,66
-6,-14,60
-10,-19,55
-11,-20,56
-21,-18,66
-24,-17,67
-15,-17,69
-6,-17,60
-3,-15,55
-1,-15,55
-2,-12,55
-3,-4,65
-6,-2,69
-4,4,71
-9,7,59
-5,6,56
7,0,65
2,-5,74
-9,-13,72
-14,-15,65
-15,-17,63
-10,-12,59
-5,-11,61
-7,-9,64
-11,-7,66
-11,-10,63
-6,-12,64
-6,-12,64
-7,-10,63
-8,-11,62
-17,-11,61
-21,-8,63
-21,-6,64
-14,-9,63
-13,-8,63
-15,-8,64
-17,-8,63
-18,-8,62
-15,-7,63
-14,-8,64
-12,-10,63
-12,-9,62
-13,-8,63
-15,-8,63
-16,-9,63
-15,-8,63
-13,-8,63
-13,-8,64
-15,-8,63
-16,-8,62
-15,-8,63
-15,-8,63
-16,-8,63
-16,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-16,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-14,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-14,-8,63
-14,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-14,-8,63
-15,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-16,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-16,-8,63
-14,-9,62
-14,-7,64
-16,-7,64
-15,-8,62
-13,-6,62
-12,-8,64
-16,-12,64
-17,-6,62
-15,-8,63
-13,-8,64
-14,-8,63
-15,-8,63
-18,-8,62
-15,-8,62
-13,-8,62
-14,-8,63
-15,-8,63
-16,-8,62
-15,-8,63
-14,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-7,63
-15,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-15,-8,62
-16,-8,63
-16,-7,63
-15,-8,63
-15,-7,63
-15,-8,63
-14,-8,63
-15,-8,63
-16,-7,63
-15,-8,63
-15,-8,63
-14,-8,63
-14,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-7,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-7,64
-14,-8,62
-14,-8,63
-15,-8,65
-16,-8,62
-15,-8,63
-14,-8,63
-14,-8,62
-13,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-14,-8,63
-14,-8,63
-14,-8,64
-14,-8,63
-15,-8,63
-16,-8,64
-15,-7,62
-14,-9,63
-13,-9,63
-13,-8,62
-13,-8,63
-15,-9,62
-15,-8,62
-17,-8,63
-17,-7,64
-17,-6,64
-16,-7,63
-16,-8,63
-15,-7,63
-15,-8,63
-15,-7,64
-14,-11,62
-15,-9,62
-17,-6,63
-17,-7,63
-17,-9,62
-15,-8,63
-14,-6,64
-13,-9,63
-16,-9,62
-16,-7,63
-15,-8,63
-15,-8,63
-15,-8,63
-17,-8,62
-16,-9,62
-16,-9,62
-14,-8,63
-14,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-15,-8,63
-16,-8,64
-16,-8,62
-15,-8,62
-15,-8,63
-15,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-15,-8,63
-15,-8,63
-15,-8,62
-15,-8,63
-16,-8,63
-16,-8,63
-16,-8,63
-14,-8,63
-13,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-15,-8,63
-14,-8,63
-15,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-15,-8,63
-14,-8,63
-14,-8,64
-14,-8,63
-14,-8,63
-14,-8,63
-13,-8,63
-13,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-14,-8,63
-13,-8,63
