obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
36, 38.1, 45216, 980595, 560406, 1806, 87860, 168796, 23584, 51185, 24, 91, NA, 1919448,  X
37, 39.2, 211516, 366197, 139595, 364694, 23835, 470681, 143041, 181796, 71, 49, NA, 1901355,  X
38, 40.2, 31058, 6337, 762907, 50391, 433456, 45352, 5514, 184544, 51, 57, NA, 1519559,  X
39, 41.2, 255935, 48455, 373181, 1410, 5921, 1428310, 15391, 641407, 66, 21, NA, 2770010,  X
40, 42.2, 774854, 291169, 38265, 4538, 3955, 70323, 666427, 187619, 80, 60, NA, 2037150,  X
41, 43.3, 71970, 6007, 12894, 1097130, 106511, 1171017, 14090, 74878, 57, 39, NA, 2554497,  X
42, 44.3, 28757, 752945, 1393897, 134756, 10151, 32264, 154680, 591823, 43, 49, NA, 3099273,  X
43, 45.3, 173079, 263098, 201, 162134, 701689, 79576, 220194, 223507, 83, 33, NA, 1823478,  X
44, 46.4, 363125, 550066, 7626, 14054, 1108616, 132670, 186751, 554046, 95, 99, NA, 2916954,  X
45, 47.4, 26052, 226082, 15132, 447338, 983733, 275779, 614098, 79189, 41, 81, NA, 2667403,  X
46, 48.4, 539841, 209422, 765477, 21607, 8474, 55237, 1484542, 1631303, 98, 42, NA, 4715903,  X
47, 49.4, 19867, 1075976, 265882, 397213, 2810685, 131557, 869337, 937715, 99, 70, NA, 6508232,  X
48, 50.5, 9764, 263449, 414744, 55419, 28935, 73809, 97660, 128311, 39, 37, NA, 1072091,  X
49, 51.5, 134871, 130751, 36, 823766, 916422, 4409, 28567, 221808, 25, 96, NA, 2260630,  X
50, 52.5, 733332, 125222, 9421, 31005, 1335108, 433257, 10339, 34824, 51, 20, NA, 2712508,  X
51, 53.6, 1498, 123710, 86776, 90991, 179494, 92983, 36307, 452445, 37, 17, NA, 1064204,  X
52, 54.6, 151333, 37750, 168017, 218155, 283067, 406063, 153845, 42320, 22, 75, NA, 1460550,  X
53, 55.6, 531244, 1534264, 103410, 41309, 18202, 45157, 198231, 1117313, 20, 88, NA, 3589130,  X
54, 56.7, 462315, 44323, 95654, 1112433, 338642, 55388, 118878, 663590, 51, 72, NA, 2891223,  X
55, 57.7, 198871, 1218107, 99334, 3911, 135406, 2830, 677041, 31064, 9, 55, NA, 2366564,  X
56, 58.7, 5572, 427, 1904261, 43706, 224989, 731950, 285670, 199351, 66, 77, NA, 3395926,  X
57, 59.8, 121383, 49140, 362439, 30722, 726875, 619353, 47658, 231403, 89, 5, NA, 2188973,  X
58, 60.8, 378274, 210902, 855880, 2911, 118384, 1424538, 245885, 727790, 60, 43, NA, 3964564,  X
59, 61.8, 24939, 519523, 84445, 30104, 498664, 444936, 448133, 17105, 24, 55, NA, 2067849,  X
60, 62.8, 368943, 166385, 129135, 797358, 38715, 1260310, 492103, 74669, 15, 85, NA, 3327618,  X
61, 63.9, 56708, 5597, 6497, 75559, 202802, 283665, 139762, 254754, 80, 74, NA, 1025344,  X
62, 64.9, 411, 271249, 54766, 31, 230426, 12716, 134795, 51676, 17, 92, NA, 756070,  X
63, 65.9, 60610, 4258, 44542, 71740, 1126430, 4015, 44399, 1018565, 31, 14, NA, 2374559,  X
64, 67.0, 2695, 1, 283321, 121018, 128224, 31758, 109518, 198469, 4, 38, NA, 875004,  X
65, 68.0, 38679, 532771, 41990, 561018, 136192, 73114, 293870, 2301, 34, 18, NA, 1679935,  X
66, 69.0, 410622, 15090, 30229, 16664, 224983, 354378, 726175, 325429, 33, 41, NA, 2103570,  X
67, 70.0, 15360, 189000, 477738, 540159, 840149, 226587, 454944, 731189, 41, 93, NA, 3475126,  X
68, 71.1, 8251, 253902, 43210, 12, 848942, 1279407, 559419, 4193, 63, 40, NA, 2997336,  X
69, 72.1, 27903, 1434, 50764, 42874, 31294, 565855, 402676, 98533, 72, 48, NA, 1221333,  X
70, 73.1, 36985, 1158829, 693131, 23933, 100182, 126195, 4280, 111288, 74, 86, NA, 2254823,  X
71, 74.2, 153011, 225822, 408945, 206354, 942896, 577988, 278953, 1235091, 77, 6, NA, 4029060,  X
72, 75.2, 799483, 646790, 129934, 12246, 169832, 239779, 39629, 1011765, 60, 77, NA, 3049458,  X
73, 76.2, 592590, 151126, 158907, 12353, 690034, 347039, 18135, 99799, 65, 96, NA, 2069983,  X
74, 77.3, 163922, 20970, 251150, 4106, 403150, 1404745, 1009575, 996159, 58, 10, NA, 4253777,  X
75, 78.3, 30376, 564741, 255801, 262830, 86836, 7372, 797490, 17554, 24, 73, NA, 2023000,  X
76, 79.3, 339455, 14568, 467977, 26884, 522783, 1039, 145036, 126118, 61, 85, NA, 1643860,  X
77, 80.4, 165055, 301254, 5810, 10115, 21, 88084, 15441, 42405, 72, 33, NA, 628185,  X
78, 81.4, 95478, 33345, 11851, 62446, 260557, 166955, 11955, 95199, 35, 48, NA, 737786,  X
79, 82.4, 315149, 19532, 42504, 8960, 271, 264221, 11, 67575, 54, 20, NA, 718223,  X
80, 83.5, 392951, 85951, 1555128, 713891, 88639, 292691, 607299, 23220, 95, 5, NA, 3759770,  X
81, 84.5, 728924, 100609, 95705, 34693, 552507, 800286, 440415, 199073, 60, 56, NA, 2952212,  X
82, 85.5, 244886, 204175, 146198, 673611, 1032, 459054, 141186, 1441893, 18, 96, NA, 3312035,  X
83, 86.5, 554805, 91850, 239196, 24375, 62879, 223814, 73028, 764734, 43, 76, NA, 2034681,  X
84, 87.6, 431726, 44155, 286321, 626857, 852143, 94133, 199168, 102280, 1, 90, NA, 2636783,  X
85, 88.6, 70288, 8191, 344009, 1843381, 27616, 417190, 510748, 400972, 44, 35, NA, 3622395,  X
86, 89.6, 1126732, 768858, 10629, 49668, 57790, 2086, 20666, 22045, 29, 70, NA, 2058474,  X
87, 90.7, 551, 36617, 1730826, 127799, 1530, 304689, 152626, 858714, 44, 75, NA, 3213352,  X
88, 91.7, 47076, 47978, 1130, 34159, 175587, 1689, 426400, 33538, 30, 8, NA, 767557,  X
89, 92.7, 22596, 47965, 1072203, 730608, 17650, 147499, 44971, 788, 62, 71, NA, 2084280,  X
90, 93.7, 140435, 69930, 12700, 1312905, 28609, 134667, 19341, 1483240, 26, 25, NA, 3201827,  X
91, 94.8, 347128, 379022, 303506, 55982, 17292, 241727, 40686, 404916, 1, 1, NA, 1790259,  X
92, 95.8, 81256, 7582, 441308, 425817, 240880, 146739, 36552, 678144, 67, 41, NA, 2058278,  X
93, 96.8, 341940, 24281, 974, 27072, 493106, 59334, 16890, 205, 79, 20, NA, 963802,  X
94, 97.8, 661037, 64291, 295126, 32215, 80420, 3133, 104166, 222067, 94, 89, NA, 1462455,  X
95, 98.9, 196243, 320964, 407, 3172555, 699756, 236753, 66591, 79506, 50, 85, NA, 4772775,  X
96, 99.9, 236909, 55299, 32803, 74589, 362510, 71991, 294963, 47139, 70, 88, NA, 1176203,  X
97, 100.9, 1042381, 185021, 292676, 329267, 19554, 822633, 812883, 128, 47, 74, NA, 3504543,  X
98, 102.0, 294, 601362, 7979, 20975, 8961, 28772, 124810, 12681, 100, 31, NA, 805834,  X
99, 103.0, 718887, 14404, 835275, 436661, 690440, 670994, 19596, 1019851, 8, 68, NA, 4406108,  X
100, 104.0, 291, 362248, 310619, 25037, 139, 19042, 78518, 8522, 39, 10, NA, 804416,  X
101, 105.0, 120, 65677, 86252, 863384, 117066, 18237, 4336, 213347, 20, 51, NA, 1368419,  X
102, 106.1, 36435, 1530647, 1819762, 25649, 71172, 45654, 201305, 71575, 13, 58, NA, 3802199,  X
103, 107.1, 69520, 94164, 2365, 37271, 95546, 639224, 26132, 1083606, 68, 48, NA, 2047828,  X
104, 108.1, 162350, 287127, 1405177, 158177, 28350, 182110, 55667, 28604, 45, 84, NA, 2307562,  X
105, 109.1, 1017242, 2534, 183, 1496464, 1239, 1000774, 285554, 27475, 4, 18, NA, 3831465,  X
106, 110.2, 1023817, 395486, 223750, 124934, 1390719, 12806, 330730, 1090344, 3, 95, NA, 4592586,  X
107, 111.2, 80238, 135, 376330, 235520, 122762, 484714, 162666, 218632, 100, 77, NA, 1680997,  X
108, 112.2, 32657, 666081, 1135249, 571953, 23107, 458670, 874257, 1103036, 52, 96, NA, 4865010,  X
109, 113.3, 516335, 163084, 745053, 324274, 630381, 178767, 134405, 160297, 77, 49, NA, 2852596,  X
110, 114.3, 241673, 42576, 163626, 18796, 728924, 143314, 439370, 656330, 52, 87, NA, 2434609,  X
111, 115.3, 718636, 55815, 8300, 18750, 487831, 2594, 77648, 335922, 11, 28, NA, 1705496,  X
112, 116.4, 381, 342100, 64557, 109214, 856358, 270657, 270165, 890094, 16, 61, NA, 2803526,  X
113, 117.4, 1149115, 566610, 3, 575124, 259023, 1032324, 4518, 16055, 71, 2, NA, 3602772,  X
114, 118.4, 157, 171416, 17528, 1411998, 7372, 45796, 59783, 82421, 54, 40, NA, 1796471,  X
115, 119.4, 1138799, 7056, 7979, 599, 412050, 269073, 1418, 539906, 47, 15, NA, 2376880,  X
116, 120.5, 61028, 2166662, 43812, 1248433, 154506, 206579, 1381424, 13812, 3, 34, NA, 5276256,  X
117, 121.5, 635274, 1188717, 62074, 878248, 762057, 214602, 39393, 92864, 3, 20, NA, 3873229,  X
118, 122.5, 486960, 83987, 118524, 609689, 42937, 784776, 80337, 144, 89, 66, NA, 2207354,  X
119, 123.6, 1314757, 323013, 344025, 99905, 327853, 979577, 1679, 166539, 3, 71, NA, 3557348,  X
120, 124.6, 259286, 36413, 547879, 133641, 5036, 106144, 56574, 1143456, 49, 82, NA, 2288429,  X
121, 125.6, 6379, 1392, 118727, 192283, 1494436, 409212, 571, 382653, 49, 23, NA, 2605653,  X
122, 126.7, 340711, 73438, 97040, 377533, 2111, 23860, 258858, 251890, 2, 50, NA, 1425441,  X
123, 127.7, 6925, 1462, 485009, 18019, 325646, 232919, 67121, 1046201, 50, 36, NA, 2183302,  X
124, 128.7, 4516, 4140, 21029, 173020, 15311, 250306, 8840, 16175, 37, 94, NA, 493337,  X
125, 129.8, 423079, 99382, 33898, 64880, 2348, 23270, 482548, 564722, 1, 8, NA, 1694127,  X
126, 130.8, 58934, 20185, 314444, 57967, 294387, 241, 153079, 1098308, 45, 16, NA, 1997545,  X
127, 131.8, 375165, 27964, 11371, 270846, 1912420, 879996, 43579, 1058577, 50, 93, NA, 4579918,  X
128, 132.9, 500, 5939, 381521, 18016, 116704, 132631, 35146, 471055, 18, 81, NA, 1161512,  X
129, 133.9, 248831, 7142, 94316, 1389768, 4703, 51944, 423623, 64713, 16, 45, NA, 2285040,  X
130, 134.9, 1025474, 32313, 250887, 691091, 529228, 131679, 379804, 80809, 8, 40, NA, 3121285,  X
131, 136.0, 172110, 621113, 26900, 111522, 406067, 553, 33660, 530505, 100, 40, NA, 1902430,  X
132, 137.0, 50555, 144770, 27578, 103619, 962, 1854511, 1529714, 67541, 8, 10, NA, 3779250,  X
133, 138.0, 727166, 665974, 470523, 379783, 139172, 48869, 111911, 17939, 32, 40, NA, 2561337,  X
134, 139.1, 229254, 416024, 1331217, 52302, 397011, 243062, 5610, 5117, 67, 67, NA, 2679597,  X
135, 140.1, 57018, 19436, 152830, 708323, 18497, 147080, 645730, 39921, 85, 25, NA, 1788835,  X
136, 141.1, 21079, 307229, 51656, 384545, 9390, 202203, 709141, 2952, 25, 78, NA, 1688195,  X
137, 142.1, 276461, 149409, 481557, 9634, 83450, 82437, 45105, 7981, 34, 12, NA, 1136034,  X
138, 143.2, 366160, 142459, 155820, 1009753, 1237225, 133781, 9019, 342141, 67, 26, NA, 3396358,  X
139, 144.2, 244064, 307752, 862227, 125894, 77480, 132847, 1071702, 424563, 11, 42, NA, 3246529,  X
140, 145.2, 1283422, 22506, 866076, 262865, 36858, 244560, 158251, 83175, 92, 100, NA, 2957713,  X
141, 146.3, 740, 31060, 626261, 320554, 55336, 8039, 205553, 92628, 10, 32, NA, 1340171,  X
142, 147.3, 245678, 467599, 164371, 294299, 7065, 521531, 352594, 57816, 87, 57, NA, 2110953,  X
143, 148.3, 40659, 741679, 1635, 65255, 110957, 31634, 643798, 79743, 94, 80, NA, 1715360,  X
144, 149.4, 17238, 114784, 74852, 384396, 2842275, 574579, 13789, 168203, 14, 50, NA, 4190116,  X
145, 150.4, 1661038, 217287, 121857, 2790, 54046, 30617, 171170, 14351, 48, 29, NA, 2273156,  X
146, 151.4, 366, 5505, 1403420, 1240387, 16571, 17607, 40828, 56450, 36, 70, NA, 2781134,  X
147, 152.4, 356598, 682912, 23, 1420521, 4458, 815574, 4585, 46495, 4, 14, NA, 3331166,  X
148, 153.5, 41711, 1072, 413281, 610, 601426, 398438, 763, 101669, 54, 69, NA, 1558970,  X
149, 154.5, 435382, 1003849, 3941, 67159, 22662, 1027396, 2257, 2231, 30, 27, NA, 2564877,  X
150, 155.5, 13722, 105760, 1808476, 232785, 260264, 155414, 399997, 198526, 20, 67, NA, 3174944,  X
151, 156.6, 3286, 1088279, 117598, 1893, 390423, 186564, 241972, 1, 61, 1, NA, 2030016,  X
152, 157.6, 9684, 395270, 992576, 1800, 210686, 364868, 62542, 158172, 53, 23, NA, 2195598,  X
153, 158.6, 901248, 29270, 12968, 110679, 331061, 203474, 123298, 177132, 90, 59, NA, 1889130,  X
154, 159.7, 289494, 0, 147293, 48153, 1274933, 407481, 315241, 5115, 38, 77, NA, 2487710,  X
155, 160.7, 608277, 364650, 196578, 1438818, 897621, 12223, 38682, 272000, 54, 91, NA, 3828849,  X
156, 161.7, 458733, 993296, 213277, 6311, 5809, 1900, 12330, 16379, 43, 3, NA, 1708035,  X
157, 162.7, 7439, 850059, 98316, 1759298, 5199, 37941, 399, 315262, 75, 75, NA, 3073913,  X
158, 163.7, 315, 9257, 81729, 40578, 1566268, 218339, 95537, 105915, 98, 5, NA, 2117938,  X
159, 164.8, 34171, 1011, 14927, 66834, 1399416, 188624, 673805, 132792, 77, 92, NA, 2511580,  X
160, 165.8, 191776, 4747, 75052, 1943392, 27299, 85242, 1235523, 302460, 7, 15, NA, 3865491,  X
161, 166.8, 329036, 60357, 256545, 93555, 160670, 15753, 501611, 58760, 89, 39, NA, 1476287,  X
162, 167.8, 35897, 101231, 13214, 241406, 367256, 3335, 141394, 166063, 24, 7, NA, 1069796,  X
163, 168.8, 1354774, 357993, 1982918, 40228, 690, 89399, 93263, 494416, 25, 74, NA, 4413681,  X
164, 169.8, 492130, 13556, 64559, 99, 3867, 772978, 652179, 6423, 87, 72, NA, 2005791,  X
165, 170.8, 72542, 1619, 5502, 193248, 418860, 5082, 6750, 21548, 26, 55, NA, 725151,  X
166, 171.8, 1438, 56454, 218950, 259688, 63494, 57803, 188649, 41332, 26, 1, NA, 887808,  X
167, 172.8, 181938, 97545, 30435, 175688, 62012, 156003, 140414, 65819, 30, 36, NA, 909854,  X
168, 173.9, 1036524, 62829, 99959, 1686, 31064, 69247, 622120, 461932, 48, 87, NA, 2385361,  X
169, 174.9, 7750, 268828, 21398, 33478, 209597, 796053, 173186, 44157, 41, 95, NA, 1554447,  X
170, 175.9, 244966, 56502, 33479, 1020771, 26623, 71588, 4234, 22866, 59, 85, NA, 1481029,  X
171, 176.9, 39, 592732, 51898, 2553, 403221, 16160, 622507, 715766, 42, 10, NA, 2404876,  X
172, 177.9, 1454831, 2190, 63523, 97307, 344772, 401034, 229842, 92022, 93, 90, NA, 2685521,  X
173, 178.9, 325032, 217843, 23332, 59288, 35093, 17851, 139123, 917894, 57, 35, NA, 1735456,  X
174, 179.9, 357, 48414, 23514, 316647, 523334, 510403, 116927, 208290, 72, 68, NA, 1747886,  X
175, 180.9, 171926, 135069, 1356577, 86096, 323120, 805699, 32562, 100168, 68, 93, NA, 3011217,  X
176, 182.0, 10897, 118858, 272756, 231420, 8693, 436517, 69082, 72728, 41, 17, NA, 1220951,  X
177, 183.0, 123561, 36940, 40971, 2177, 189773, 20436, 506273, 36688, 41, 92, NA, 956819,  X
178, 184.0, 67947, 40061, 129721, 124163, 80504, 634387, 209668, 1466218, 20, 2, NA, 2752669,  X
179, 185.0, 1540143, 45548, 301340, 1091623, 580925, 279020, 289078, 1562008, 57, 24, NA, 5689685,  X
180, 186.0, 459896, 34787, 16, 14404, 2019618, 182332, 37181, 60216, 52, 6, NA, 2808450,  X
181, 187.0, 1789749, 24639, 79463, 643, 448115, 199957, 13560, 223861, 80, 38, NA, 2779987,  X
182, 188.0, 106415, 742075, 101246, 579594, 46069, 19138, 168578, 27645, 59, 34, NA, 1790760,  X
183, 189.0, 10088, 17839, 2011334, 225105, 89265, 4227, 473499, 335358, 99, 45, NA, 3166715,  X
184, 190.1, 17307, 48533, 1362415, 110981, 261247, 344925, 184988, 369421, 47, 82, NA, 2699817,  X
185, 191.1, 168720, 1453537, 401644, 64317, 27995, 40244, 10444, 20413, 99, 41, NA, 2187314,  X
186, 192.1, 62956, 24216, 2252156, 103442, 2447, 106279, 8385, 169164, 75, 39, NA, 2729045,  X
187, 193.1, 315723, 55508, 155899, 338663, 77554, 231826, 663127, 8840, 43, 18, NA, 1847140,  X
188, 194.1, 36767, 324890, 1126805, 374862, 25072, 218, 577229, 146709, 77, 36, NA, 2612552,  X
189, 195.1, 98460, 72219, 35767, 103897, 2808, 150242, 462718, 370, 81, 64, NA, 926481,  X
190, 196.1, 58742, 49800, 53182, 245380, 66975, 397777, 541068, 40302, 56, 35, NA, 1453226,  X
191, 197.1, 41, 282930, 378, 8949, 100283, 1430, 320134, 131571, 75, 15, NA, 845716,  X
192, 198.2, 13266, 141418, 195183, 15574, 1067205, 237, 135290, 418794, 15, 30, NA, 1986967,  X
193, 199.2, 151764, 91521, 708156, 859255, 801406, 459390, 51411, 6193, 77, 11, NA, 3129096,  X
194, 200.2, 430562, 2090, 1361878, 160009, 357735, 614912, 423813, 13612, 13, 85, NA, 3364611,  X
195, 201.2, 75395, 145023, 64116, 241472, 915594, 28846, 2078909, 87809, 11, 73, NA, 3637164,  X
196, 202.2, 13954, 5478, 95283, 682039, 123308, 219, 372943, 113109, 52, 3, NA, 1406333,  X
197, 203.2, 241, 13375, 440, 302652, 21497, 45364, 83213, 745677, 53, 16, NA, 1212459,  X
198, 204.2, 581210, 1257638, 562644, 847992, 166946, 12944, 512766, 138711, 28, 62, NA, 4080851,  X
199, 205.2, 45660, 6881, 26786, 293274, 390373, 560069, 1146, 54218, 11, 10, NA, 1378407,  X
200, 206.3, 58132, 328504, 50326, 115506, 386448, 101292, 829280, 75957, 63, 100, NA, 1945445,  X
201, 207.3, 679873, 359887, 296613, 844549, 103169, 145024, 6795, 74729, 94, 7, NA, 2510639,  X
202, 208.3, 547068, 125887, 708, 332166, 1474, 181314, 938106, 46035, 38, 46, NA, 2172758,  X
203, 209.3, 289611, 22351, 122883, 1774773, 26441, 130375, 74576, 180402, 25, 34, NA, 2621412,  X
204, 210.3, 60836, 514, 266536, 358100, 180480, 21604, 161013, 804535, 8, 76, NA, 1853618,  X
205, 211.3, 1202901, 13619, 90465, 262828, 812, 292470, 44452, 9296, 2, 83, NA, 1916843,  X
206, 212.3, 14639, 333549, 437143, 526492, 169, 570364, 65510, 2631, 61, 49, NA, 1950497,  X
207, 213.3, 186053, 2146, 141081, 57314, 40157, 136523, 22594, 430728, 86, 55, NA, 1016596,  X
208, 214.4, 274077, 216867, 2474283, 679211, 112378, 627707, 34403, 130057, 85, 72, NA, 4548983,  X
209, 215.4, 22719, 811400, 859, 67277, 174971, 2606, 81369, 11555, 80, 70, NA, 1172756,  X
210, 216.4, 732, 603477, 8499, 21641, 491994, 134894, 7876, 969611, 49, 44, NA, 2238724,  X
211, 217.4, 32881, 22510, 204945, 185554, 437951, 66112, 210814, 24327, 58, 86, NA, 1185094,  X
212, 218.4, 19030, 382091, 76378, 960726, 22624, 774989, 621572, 15436, 50, 76, NA, 2872846,  X
213, 219.4, 106847, 58879, 180728, 999100, 480758, 251060, 209, 316740, 26, 46, NA, 2394321,  X
214, 220.4, 284, 9446, 1500167, 2250, 188475, 1027932, 422799, 393237, 24, 93, NA, 3544590,  X
215, 221.4, 173187, 169782, 145483, 850100, 114846, 638013, 52680, 216714, 49, 91, NA, 2360805,  X
216, 222.5, 757157, 5710, 597522, 384938, 44322, 498153, 126568, 108484, 25, 72, NA, 2522854,  X
217, 223.5, 95356, 27729, 571966, 81100, 2876, 158050, 496522, 137172, 11, 1, NA, 1570771,  X
218, 224.5, 52, 567205, 27314, 763654, 1786, 6621, 109885, 134380, 83, 84, NA, 1610897,  X
219, 225.5, 3432, 42185, 1975959, 74552, 17693, 26259, 42527, 1166957, 32, 75, NA, 3349564,  X
220, 226.5, 10356, 51097, 20341, 119654, 1698649, 507, 61, 622121, 35, 97, NA, 2522786,  X
221, 227.5, 364304, 27357, 37178, 1417710, 503983, 4002, 37913, 70741, 34, 85, NA, 2463188,  X
222, 228.5, 393006, 544985, 22402, 2501, 100374, 122784, 323252, 970785, 69, 74, NA, 2480089,  X
223, 229.6, 523236, 107714, 2177523, 935319, 78312, 279222, 793992, 989109, 79, 44, NA, 5884427,  X
224, 230.6, 207253, 34372, 132004, 867930, 181545, 120421, 698093, 276, 77, 100, NA, 2241894,  X
225, 231.6, 326910, 15515, 107868, 1746625, 105886, 657421, 254250, 501137, 47, 96, NA, 3715612,  X
226, 232.6, 28974, 165616, 378120, 209960, 65103, 1529, 492867, 373862, 17, 36, NA, 1716031,  X
227, 233.6, 181823, 328990, 13288, 512566, 113817, 590, 258589, 11729, 61, 40, NA, 1421392,  X
228, 234.6, 150221, 35854, 139743, 986340, 491637, 2457538, 37005, 43422, 15, 35, NA, 4341760,  X
229, 235.6, 338828, 3795, 212700, 26992, 143339, 399124, 262628, 89503, 76, 26, NA, 1476909,  X
230, 236.6, 340811, 9, 41402, 203462, 164, 1828, 275432, 86293, 64, 47, NA, 949401,  X
231, 237.7, 23220, 759825, 551042, 34418, 13220, 132915, 370068, 108299, 62, 30, NA, 1993007,  X
232, 238.7, 170047, 52768, 4167, 775548, 86815, 1384, 1000496, 95938, 15, 86, NA, 2187163,  X
233, 239.7, 1866337, 1200, 1261661, 248063, 661030, 122393, 6949, 133253, 41, 25, NA, 4300886,  X
234, 240.7, 2302, 2152596, 452784, 1726237, 2060, 275995, 4754, 15892, 83, 38, NA, 4632620,  X
235, 241.7, 5970, 558855, 83875, 18361, 324401, 89608, 7145, 1788, 70, 19, NA, 1090003,  X
236, 242.7, 50650, 1132857, 32074, 354608, 512209, 669582, 83848, 85584, 45, 88, NA, 2921412,  X
237, 243.7, 49413, 29458, 827517, 97902, 254360, 71144, 539982, 106029, 2, 96, NA, 1975805,  X
238, 244.7, 114592, 59081, 234453, 7976, 299238, 14595, 169213, 409, 61, 44, NA, 899557,  X
239, 245.8, 115107, 218418, 320200, 68902, 19388, 219, 17639, 64459, 11, 89, NA, 824332,  X
240, 246.8, 473312, 257375, 1336946, 15288, 62064, 4777, 814797, 69456, 19, 12, NA, 3034015,  X
241, 247.8, 47078, 75065, 5002, 1551539, 129322, 117643, 12856, 149977, 71, 76, NA, 2088482,  X
242, 248.8, 110733, 29832, 903538, 26029, 701, 306354, 80070, 234433, 43, 65, NA, 1691690,  X
243, 249.8, 165660, 87127, 157909, 30974, 85310, 461011, 81993, 29897, 58, 41, NA, 1099881,  X
244, 250.8, 206512, 261208, 228558, 1933018, 34136, 706979, 1336237, 49983, 100, 87, NA, 4756631,  X
245, 251.8, 1179831, 103610, 71754, 73761, 357404, 611, 268693, 13292, 48, 52, NA, 2068956,  X
246, 252.8, 606283, 710958, 62842, 50472, 15225, 247546, 1173925, 445296, 81, 35, NA, 3312547,  X
